Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Reserved,Community & Other
Oct 04 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Sep 30 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Sep 25 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Sep 21 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Sep 16 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Sep 12 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Sep 07 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Sep 03 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Aug 29 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Aug 25 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Aug 21 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Aug 16 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Aug 12 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Aug 07 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Aug 03 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Jul 29 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
Jul 25 2029,EGLD,0,31415926.00,31415926.00,4300000.00,3800000.00,5000000.00,5100000.00,13215926.00
