Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Reserved,Community & Other
May 30 2028,MINA,0,987200000.00,987200000.00,311000000.00,205200000.00,48000000.00,423000000.00
May 27 2028,MINA,0,987019178.08,987019178.08,311000000.00,205200000.00,48000000.00,422819178.08
May 24 2028,MINA,0,986838356.16,986838356.16,311000000.00,205200000.00,48000000.00,422638356.16
May 21 2028,MINA,0,986657534.25,986657534.25,311000000.00,205200000.00,48000000.00,422457534.25
May 18 2028,MINA,0,986476712.33,986476712.33,311000000.00,205200000.00,48000000.00,422276712.33
May 14 2028,MINA,0,986235616.44,986235616.44,311000000.00,205200000.00,48000000.00,422035616.44
May 11 2028,MINA,0,986054794.52,986054794.52,311000000.00,205200000.00,48000000.00,421854794.52
May 08 2028,MINA,0,985873972.60,985873972.60,311000000.00,205200000.00,48000000.00,421673972.60
May 05 2028,MINA,0,985693150.68,985693150.68,311000000.00,205200000.00,48000000.00,421493150.68
May 02 2028,MINA,0,985512328.77,985512328.77,311000000.00,205200000.00,48000000.00,421312328.77
Apr 29 2028,MINA,0,985331506.85,985331506.85,311000000.00,205200000.00,48000000.00,421131506.85
Apr 26 2028,MINA,0,985150684.93,985150684.93,311000000.00,205200000.00,48000000.00,420950684.93
Apr 23 2028,MINA,0,984969863.01,984969863.01,311000000.00,205200000.00,48000000.00,420769863.01
Apr 20 2028,MINA,0,984789041.10,984789041.10,311000000.00,205200000.00,48000000.00,420589041.10
Apr 16 2028,MINA,0,984547945.21,984547945.21,311000000.00,205200000.00,48000000.00,420347945.21
Apr 13 2028,MINA,0,984367123.29,984367123.29,311000000.00,205200000.00,48000000.00,420167123.29
Apr 10 2028,MINA,0,984186301.37,984186301.37,311000000.00,205200000.00,48000000.00,419986301.37
Apr 07 2028,MINA,0,984005479.45,984005479.45,311000000.00,205200000.00,48000000.00,419805479.45
Apr 04 2028,MINA,0,983824657.53,983824657.53,311000000.00,205200000.00,48000000.00,419624657.53
Apr 01 2028,MINA,0,983643835.62,983643835.62,311000000.00,205200000.00,48000000.00,419443835.62
Mar 29 2028,MINA,0,983463013.70,983463013.70,311000000.00,205200000.00,48000000.00,419263013.70
Mar 26 2028,MINA,0,983282191.78,983282191.78,311000000.00,205200000.00,48000000.00,419082191.78
