Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Reserved,Community & Other
Nov 02 2048,OSMO,0,998175823.11,998175823.11,224543955.77,50000000.00,723631867.34
Oct 21 2048,OSMO,0,998158930.30,998158930.30,224539732.57,50000000.00,723619197.73
Oct 09 2048,OSMO,0,998142037.48,998142037.48,224535509.36,50000000.00,723606528.12
Sep 27 2048,OSMO,0,998125144.67,998125144.67,224531286.16,50000000.00,723593858.51
Sep 16 2048,OSMO,0,998109659.58,998109659.58,224527414.89,50000000.00,723582244.70
Sep 04 2048,OSMO,0,998092766.77,998092766.77,224523191.68,50000000.00,723569575.08
Aug 23 2048,OSMO,0,998075873.95,998075873.95,224518968.48,50000000.00,723556905.47
Aug 11 2048,OSMO,0,998058981.14,998058981.14,224514745.27,50000000.00,723544235.86
Jul 30 2048,OSMO,0,998042088.32,998042088.32,224510522.07,50000000.00,723531566.25
Jul 18 2048,OSMO,0,998025195.50,998025195.50,224506298.87,50000000.00,723518896.64
Jul 06 2048,OSMO,0,998008302.69,998008302.69,224502075.66,50000000.00,723506227.03
Jun 25 2048,OSMO,0,997992817.61,997992817.61,224498204.39,50000000.00,723494613.22
Jun 13 2048,OSMO,0,997975924.79,997975924.79,224493981.19,50000000.00,723481943.60
Jun 01 2048,OSMO,0,997959031.97,997959031.97,224489757.98,50000000.00,723469273.99
May 20 2048,OSMO,0,997942139.16,997942139.16,224485534.78,50000000.00,723456604.38
May 08 2048,OSMO,0,997925246.34,997925246.34,224481311.57,50000000.00,723443934.77
Apr 26 2048,OSMO,0,997908353.53,997908353.53,224477088.37,50000000.00,723431265.16
Apr 14 2048,OSMO,0,997891460.71,997891460.71,224472865.16,50000000.00,723418595.55
Apr 03 2048,OSMO,0,997875975.63,997875975.63,224468993.89,50000000.00,723406981.73
Mar 22 2048,OSMO,0,997859082.81,997859082.81,224464770.69,50000000.00,723394312.12
Mar 10 2048,OSMO,0,997842190.00,997842190.00,224460547.48,50000000.00,723381642.51
Feb 27 2048,OSMO,0,997825297.18,997825297.18,224456324.28,50000000.00,723368972.90
Feb 15 2048,OSMO,0,997808404.36,997808404.36,224452101.08,50000000.00,723356303.29
Feb 03 2048,OSMO,0,997791511.55,997791511.55,224447877.87,50000000.00,723343633.68
Jan 22 2048,OSMO,0,997774618.73,997774618.73,224443654.67,50000000.00,723330964.06
Jan 11 2048,OSMO,0,997759133.65,997759133.65,224439783.40,50000000.00,723319350.25
Dec 30 2047,OSMO,0,997742240.83,997742240.83,224435560.19,50000000.00,723306680.64
Dec 18 2047,OSMO,0,997725348.02,997725348.02,224431336.99,50000000.00,723294011.03
Dec 06 2047,OSMO,0,997708455.20,997708455.20,224427113.78,50000000.00,723281341.42
Nov 24 2047,OSMO,0,997691562.39,997691562.39,224422890.58,50000000.00,723268671.81
Nov 12 2047,OSMO,0,997674669.57,997674669.57,224418667.37,50000000.00,723256002.20
Oct 31 2047,OSMO,0,997657776.75,997657776.75,224414444.17,50000000.00,723243332.58
Oct 19 2047,OSMO,0,997640883.94,997640883.94,224410220.97,50000000.00,723230662.97
Oct 08 2047,OSMO,0,997625398.86,997625398.86,224406349.70,50000000.00,723219049.16
Sep 26 2047,OSMO,0,997608506.04,997608506.04,224402126.49,50000000.00,723206379.55
Sep 14 2047,OSMO,0,997591613.23,997591613.23,224397903.29,50000000.00,723193709.94
Sep 02 2047,OSMO,0,997574720.41,997574720.41,224393680.08,50000000.00,723181040.33
Aug 21 2047,OSMO,0,997557827.59,997557827.59,224389456.88,50000000.00,723168370.72
Aug 09 2047,OSMO,0,997540934.78,997540934.78,224385233.67,50000000.00,723155701.10
Jul 28 2047,OSMO,0,997524041.96,997524041.96,224381010.47,50000000.00,723143031.49
Jul 17 2047,OSMO,0,997508556.88,997508556.88,224377139.20,50000000.00,723131417.68
Jul 05 2047,OSMO,0,997491664.06,997491664.06,224372915.99,50000000.00,723118748.07
Jun 23 2047,OSMO,0,997474771.25,997474771.25,224368692.79,50000000.00,723106078.46
Jun 11 2047,OSMO,0,997455062.96,997455062.96,224363765.72,50000000.00,723091297.24
May 30 2047,OSMO,0,997429723.74,997429723.74,224357430.91,50000000.00,723072292.83
May 18 2047,OSMO,0,997404384.52,997404384.52,224351096.11,50000000.00,723053288.41
May 06 2047,OSMO,0,997379045.30,997379045.30,224344761.30,50000000.00,723034284.00
Apr 25 2047,OSMO,0,997355817.68,997355817.68,224338954.40,50000000.00,723016863.28
Apr 13 2047,OSMO,0,997330478.46,997330478.46,224332619.59,50000000.00,722997858.87
Apr 01 2047,OSMO,0,997305139.24,997305139.24,224326284.79,50000000.00,722978854.45
Mar 20 2047,OSMO,0,997279800.02,997279800.02,224319949.98,50000000.00,722959850.03
Mar 08 2047,OSMO,0,997254460.80,997254460.80,224313615.18,50000000.00,722940845.62
Feb 24 2047,OSMO,0,997229121.58,997229121.58,224307280.37,50000000.00,722921841.20
Feb 12 2047,OSMO,0,997203782.36,997203782.36,224300945.57,50000000.00,722902836.79
Feb 01 2047,OSMO,0,997180554.74,997180554.74,224295138.66,50000000.00,722885416.07
Jan 20 2047,OSMO,0,997155215.52,997155215.52,224288803.86,50000000.00,722866411.66
Jan 08 2047,OSMO,0,997129876.30,997129876.30,224282469.06,50000000.00,722847407.24
Dec 27 2046,OSMO,0,997104537.07,997104537.07,224276134.25,50000000.00,722828402.82
Dec 15 2046,OSMO,0,997079197.85,997079197.85,224269799.45,50000000.00,722809398.41
Dec 03 2046,OSMO,0,997053858.63,997053858.63,224263464.64,50000000.00,722790393.99
Nov 21 2046,OSMO,0,997028519.41,997028519.41,224257129.84,50000000.00,722771389.58
Nov 10 2046,OSMO,0,997005291.79,997005291.79,224251322.93,50000000.00,722753968.86
Oct 29 2046,OSMO,0,996979952.57,996979952.57,224244988.13,50000000.00,722734964.45
Oct 17 2046,OSMO,0,996954613.35,996954613.35,224238653.32,50000000.00,722715960.03
Oct 05 2046,OSMO,0,996929274.13,996929274.13,224232318.52,50000000.00,722696955.61
Sep 23 2046,OSMO,0,996903934.91,996903934.91,224225983.71,50000000.00,722677951.20
Sep 11 2046,OSMO,0,996878595.69,996878595.69,224219648.91,50000000.00,722658946.78
Aug 30 2046,OSMO,0,996853256.47,996853256.47,224213314.10,50000000.00,722639942.37
Aug 18 2046,OSMO,0,996827917.25,996827917.25,224206979.30,50000000.00,722620937.95
Aug 07 2046,OSMO,0,996804689.63,996804689.63,224201172.39,50000000.00,722603517.24
Jul 26 2046,OSMO,0,996779350.41,996779350.41,224194837.59,50000000.00,722584512.82
Jul 14 2046,OSMO,0,996754011.19,996754011.19,224188502.78,50000000.00,722565508.40
Jul 02 2046,OSMO,0,996728671.96,996728671.96,224182167.98,50000000.00,722546503.99
Jun 20 2046,OSMO,0,996703332.74,996703332.74,224175833.17,50000000.00,722527499.57
Jun 08 2046,OSMO,0,996677993.52,996677993.52,224169498.37,50000000.00,722508495.16
May 27 2046,OSMO,0,996652654.30,996652654.30,224163163.56,50000000.00,722489490.74
May 16 2046,OSMO,0,996629426.68,996629426.68,224157356.66,50000000.00,722472070.03
May 04 2046,OSMO,0,996604087.46,996604087.46,224151021.85,50000000.00,722453065.61
Apr 22 2046,OSMO,0,996578748.24,996578748.24,224144687.05,50000000.00,722434061.19
Apr 10 2046,OSMO,0,996553409.02,996553409.02,224138352.24,50000000.00,722415056.78
Mar 29 2046,OSMO,0,996528069.80,996528069.80,224132017.44,50000000.00,722396052.36
Mar 17 2046,OSMO,0,996502730.58,996502730.58,224125682.63,50000000.00,722377047.95
Mar 05 2046,OSMO,0,996477391.36,996477391.36,224119347.83,50000000.00,722358043.53
Feb 22 2046,OSMO,0,996454163.74,996454163.74,224113540.92,50000000.00,722340622.81
Feb 10 2046,OSMO,0,996428824.52,996428824.52,224107206.12,50000000.00,722321618.40
Jan 29 2046,OSMO,0,996403485.30,996403485.30,224100871.31,50000000.00,722302613.98
Jan 17 2046,OSMO,0,996378146.08,996378146.08,224094536.51,50000000.00,722283609.57
Jan 05 2046,OSMO,0,996352806.85,996352806.85,224088201.70,50000000.00,722264605.15
Dec 24 2045,OSMO,0,996327467.63,996327467.63,224081866.90,50000000.00,722245600.74
Dec 12 2045,OSMO,0,996302128.41,996302128.41,224075532.09,50000000.00,722226596.32
Dec 01 2045,OSMO,0,996278900.79,996278900.79,224069725.19,50000000.00,722209175.60
Nov 19 2045,OSMO,0,996253561.57,996253561.57,224063390.38,50000000.00,722190171.19
Nov 07 2045,OSMO,0,996228222.35,996228222.35,224057055.58,50000000.00,722171166.77
Oct 26 2045,OSMO,0,996202883.13,996202883.13,224050720.77,50000000.00,722152162.36
Oct 14 2045,OSMO,0,996177543.91,996177543.91,224044385.97,50000000.00,722133157.94
Oct 02 2045,OSMO,0,996152204.69,996152204.69,224038051.16,50000000.00,722114153.52
Sep 20 2045,OSMO,0,996126865.47,996126865.47,224031716.36,50000000.00,722095149.11
Sep 08 2045,OSMO,0,996101526.25,996101526.25,224025381.55,50000000.00,722076144.69
Aug 28 2045,OSMO,0,996078298.63,996078298.63,224019574.65,50000000.00,722058723.98
Aug 16 2045,OSMO,0,996052959.41,996052959.41,224013239.85,50000000.00,722039719.56
Aug 04 2045,OSMO,0,996027620.19,996027620.19,224006905.04,50000000.00,722020715.15
Jul 23 2045,OSMO,0,996002280.97,996002280.97,224000570.24,50000000.00,722001710.73
Jul 11 2045,OSMO,0,995976941.75,995976941.75,223994235.43,50000000.00,721982706.31
Jun 29 2045,OSMO,0,995951602.52,995951602.52,223987900.63,50000000.00,721963701.90
Jun 17 2045,OSMO,0,995926263.30,995926263.30,223981565.82,50000000.00,721944697.48
Jun 06 2045,OSMO,0,995893533.48,995893533.48,223973383.36,50000000.00,721920150.11
May 25 2045,OSMO,0,995855524.64,995855524.64,223963881.16,50000000.00,721891643.49
May 13 2045,OSMO,0,995817515.81,995817515.81,223954378.95,50000000.00,721863136.86
May 01 2045,OSMO,0,995779506.98,995779506.98,223944876.74,50000000.00,721834630.24
Apr 19 2045,OSMO,0,995741498.14,995741498.14,223935374.53,50000000.00,721806123.61
Apr 07 2045,OSMO,0,995703489.31,995703489.31,223925872.32,50000000.00,721777616.99
Mar 26 2045,OSMO,0,995665480.48,995665480.48,223916370.11,50000000.00,721749110.36
Mar 15 2045,OSMO,0,995630639.05,995630639.05,223907659.76,50000000.00,721722979.29
Mar 03 2045,OSMO,0,995592630.22,995592630.22,223898157.55,50000000.00,721694472.67
Feb 19 2045,OSMO,0,995554621.38,995554621.38,223888655.34,50000000.00,721665966.04
Feb 07 2045,OSMO,0,995516612.55,995516612.55,223879153.13,50000000.00,721637459.42
Jan 26 2045,OSMO,0,995478603.72,995478603.72,223869650.92,50000000.00,721608952.79
Jan 14 2045,OSMO,0,995440594.88,995440594.88,223860148.72,50000000.00,721580446.17
Jan 02 2045,OSMO,0,995402586.05,995402586.05,223850646.51,50000000.00,721551939.54
Dec 22 2044,OSMO,0,995367744.62,995367744.62,223841936.15,50000000.00,721525808.47
Dec 10 2044,OSMO,0,995329735.79,995329735.79,223832433.94,50000000.00,721497301.85
Nov 28 2044,OSMO,0,995291726.95,995291726.95,223822931.73,50000000.00,721468795.22
Nov 16 2044,OSMO,0,995253718.12,995253718.12,223813429.53,50000000.00,721440288.60
Nov 04 2044,OSMO,0,995215709.29,995215709.29,223803927.32,50000000.00,721411781.97
Oct 23 2044,OSMO,0,995177700.46,995177700.46,223794425.11,50000000.00,721383275.35
Oct 11 2044,OSMO,0,995139691.62,995139691.62,223784922.90,50000000.00,721354768.72
Sep 30 2044,OSMO,0,995104850.19,995104850.19,223776212.54,50000000.00,721328637.65
Sep 18 2044,OSMO,0,995066841.36,995066841.36,223766710.34,50000000.00,721300131.03
Sep 06 2044,OSMO,0,995028832.53,995028832.53,223757208.13,50000000.00,721271624.40
