Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Reserved,Community & Other
Feb 18 2031,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Feb 14 2031,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Feb 09 2031,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Feb 05 2031,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Jan 31 2031,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Jan 27 2031,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Jan 22 2031,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Jan 18 2031,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Jan 13 2031,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Jan 09 2031,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Jan 05 2031,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Dec 31 2030,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Dec 27 2030,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Dec 22 2030,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Dec 18 2030,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Dec 13 2030,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Dec 09 2030,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Dec 04 2030,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Nov 30 2030,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Nov 26 2030,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Nov 21 2030,ROSE,0,7650000000.00,7650000000.00,2000000000.00,2300000000.00,1500000000.00,1850000000.00
Nov 17 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Nov 12 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Nov 08 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Nov 03 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Oct 30 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Oct 26 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Oct 21 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Oct 17 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Oct 12 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Oct 08 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Oct 03 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Sep 29 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Sep 24 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Sep 20 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Sep 16 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
Sep 11 2030,ROSE,0,7594000000.00,7594000000.00,2000000000.00,2300000000.00,1462500000.00,1831500000.00
