Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Reserved,Community & Other
Apr 25 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 23 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 21 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 19 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 18 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 16 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 14 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 12 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 10 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 08 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 07 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 05 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 03 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Apr 01 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 30 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 28 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 27 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 25 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 23 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 21 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 19 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 17 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 15 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 14 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 12 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 10 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 08 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 06 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 04 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 03 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Mar 01 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Feb 28 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Feb 26 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Feb 24 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Feb 22 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
Feb 21 2028,ALT,0,10000000000.00,10000000000.00,2000000000.00,1850000000.00,4150000000.00,2000000000.00
