Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Reserved,Community & Other
Jul 03 2030,SAFE,0,987750947.45,987750947.45,147621501.83,80000000.00,70000000.00,690129445.62
Jun 30 2030,SAFE,0,987273194.59,987273194.59,147528732.67,80000000.00,70000000.00,689744461.92
Jun 26 2030,SAFE,0,986636190.77,986636190.77,147405040.46,80000000.00,70000000.00,689231150.32
Jun 23 2030,SAFE,0,986158437.91,986158437.91,147312271.30,80000000.00,70000000.00,688846166.61
Jun 19 2030,SAFE,0,985521434.09,985521434.09,147188579.09,80000000.00,70000000.00,688332855.01
Jun 15 2030,SAFE,0,984884430.28,984884430.28,147064886.87,80000000.00,70000000.00,687819543.41
Jun 12 2030,SAFE,0,984406677.42,984406677.42,146972117.71,80000000.00,70000000.00,687434559.70
Jun 08 2030,SAFE,0,983769673.60,983769673.60,146848425.50,80000000.00,70000000.00,686921248.10
Jun 05 2030,SAFE,0,983291920.74,983291920.74,146755656.34,80000000.00,70000000.00,686536264.40
Jun 01 2030,SAFE,0,982654916.92,982654916.92,146631964.13,80000000.00,70000000.00,686022952.79
May 29 2030,SAFE,0,982177164.06,982177164.06,146539194.97,80000000.00,70000000.00,685637969.09
May 25 2030,SAFE,0,981540160.24,981540160.24,146415502.76,80000000.00,70000000.00,685124657.49
May 22 2030,SAFE,0,981062407.38,981062407.38,146322733.60,80000000.00,70000000.00,684739673.78
May 18 2030,SAFE,0,980425403.56,980425403.56,146199041.39,80000000.00,70000000.00,684226362.18
May 14 2030,SAFE,0,979788399.75,979788399.75,146075349.17,80000000.00,70000000.00,683713050.58
May 11 2030,SAFE,0,979310646.89,979310646.89,145982580.01,80000000.00,70000000.00,683328066.87
May 07 2030,SAFE,0,978673643.07,978673643.07,145858887.80,80000000.00,70000000.00,682814755.27
May 04 2030,SAFE,0,978195890.21,978195890.21,145766118.64,80000000.00,70000000.00,682429771.57
Apr 30 2030,SAFE,0,977558886.39,977558886.39,145642426.43,80000000.00,70000000.00,681916459.96
Apr 27 2030,SAFE,0,977081133.53,977081133.53,145549657.27,80000000.00,70000000.00,681531476.26
Apr 23 2030,SAFE,0,976444129.71,976444129.71,145425965.06,80000000.00,70000000.00,681018164.66
Apr 20 2030,SAFE,0,975966376.85,975966376.85,145333195.90,80000000.00,70000000.00,680633180.95
Apr 16 2030,SAFE,0,975329373.04,975329373.04,145209503.68,80000000.00,70000000.00,680119869.35
Apr 13 2030,SAFE,0,974851620.17,974851620.17,145116734.53,80000000.00,70000000.00,679734885.65
Apr 09 2030,SAFE,0,974214616.36,974214616.36,144993042.31,80000000.00,70000000.00,679221574.04
Apr 05 2030,SAFE,0,973577612.54,973577612.54,144869350.10,80000000.00,70000000.00,678708262.44
Apr 02 2030,SAFE,0,973099859.68,973099859.68,144776580.94,80000000.00,70000000.00,678323278.74
Mar 29 2030,SAFE,0,972462855.86,972462855.86,144652888.73,80000000.00,70000000.00,677809967.13
