Date,Symbol,Price,Available Supply,Unlocked Supply,Reserved,Community & Other
Mar 31 2026,POL,0,10493502904.11,10493502904.11,246751452.05,10246751452.05
Mar 27 2026,POL,0,10491222575.34,10491222575.34,245611287.67,10245611287.67
Mar 23 2026,POL,0,10488942246.58,10488942246.58,244471123.29,10244471123.29
Mar 18 2026,POL,0,10486091835.62,10486091835.62,243045917.81,10243045917.81
Mar 14 2026,POL,0,10483811506.85,10483811506.85,241905753.42,10241905753.42
Mar 10 2026,POL,0,10481531178.08,10481531178.08,240765589.04,10240765589.04
Mar 05 2026,POL,0,10478680767.12,10478680767.12,239340383.56,10239340383.56
Mar 01 2026,POL,0,10476400438.36,10476400438.36,238200219.18,10238200219.18
Feb 25 2026,POL,0,10474120109.59,10474120109.59,237060054.79,10237060054.79
Feb 20 2026,POL,0,10471269698.63,10471269698.63,235634849.32,10235634849.32
Feb 16 2026,POL,0,10468989369.86,10468989369.86,234494684.93,10234494684.93
Feb 12 2026,POL,0,10466709041.10,10466709041.10,233354520.55,10233354520.55
Feb 07 2026,POL,0,10463858630.14,10463858630.14,231929315.07,10231929315.07
Feb 03 2026,POL,0,10461578301.37,10461578301.37,230789150.68,10230789150.69
Jan 30 2026,POL,0,10459297972.60,10459297972.60,229648986.30,10229648986.30
Jan 25 2026,POL,0,10456447561.64,10456447561.64,228223780.82,10228223780.82
Jan 21 2026,POL,0,10454167232.88,10454167232.88,227083616.44,10227083616.44
Jan 17 2026,POL,0,10451886904.11,10451886904.11,225943452.05,10225943452.05
Jan 12 2026,POL,0,10449036493.15,10449036493.15,224518246.58,10224518246.58
Jan 08 2026,POL,0,10446756164.38,10446756164.38,223378082.19,10223378082.19
Jan 04 2026,POL,0,10444475835.62,10444475835.62,222237917.81,10222237917.81
Dec 30 2025,POL,0,10441625424.66,10441625424.66,220812712.33,10220812712.33
Dec 26 2025,POL,0,10439345095.89,10439345095.89,219672547.95,10219672547.95
Dec 22 2025,POL,0,10437064767.12,10437064767.12,218532383.56,10218532383.56
Dec 17 2025,POL,0,10434214356.16,10434214356.16,217107178.08,10217107178.08
Dec 13 2025,POL,0,10431934027.40,10431934027.40,215967013.70,10215967013.70
Dec 09 2025,POL,0,10429653698.63,10429653698.63,214826849.32,10214826849.32
Dec 04 2025,POL,0,10426803287.67,10426803287.67,213401643.84,10213401643.84
Nov 30 2025,POL,0,10424522958.90,10424522958.90,212261479.45,10212261479.45
Nov 26 2025,POL,0,10422242630.14,10422242630.14,211121315.07,10211121315.07
Nov 21 2025,POL,0,10419392219.18,10419392219.18,209696109.59,10209696109.59
Nov 17 2025,POL,0,10417111890.41,10417111890.41,208555945.21,10208555945.21
Nov 13 2025,POL,0,10414831561.64,10414831561.64,207415780.82,10207415780.82
Nov 08 2025,POL,0,10411981150.69,10411981150.69,205990575.34,10205990575.34
Nov 04 2025,POL,0,10409700821.92,10409700821.92,204850410.96,10204850410.96
Oct 31 2025,POL,0,10407420493.15,10407420493.15,203710246.58,10203710246.58
Oct 26 2025,POL,0,10404570082.19,10404570082.19,202285041.10,10202285041.10
Oct 22 2025,POL,0,10402323287.67,10402323287.67,201161643.84,10201161643.84
Oct 18 2025,POL,0,10400087671.23,10400087671.23,200043835.62,10200043835.62
Oct 13 2025,POL,0,10397293150.69,10397293150.69,198646575.34,10198646575.34
Oct 09 2025,POL,0,10395057534.25,10395057534.25,197528767.12,10197528767.12
Oct 05 2025,POL,0,10392821917.81,10392821917.81,196410958.90,10196410958.90
Sep 30 2025,POL,0,10390027397.26,10390027397.26,195013698.63,10195013698.63
Sep 26 2025,POL,0,10387791780.82,10387791780.82,193895890.41,10193895890.41
Sep 22 2025,POL,0,10385556164.38,10385556164.38,192778082.19,10192778082.19
Sep 17 2025,POL,0,10382761643.84,10382761643.84,191380821.92,10191380821.92
Sep 13 2025,POL,0,10380526027.40,10380526027.40,190263013.70,10190263013.70
Sep 09 2025,POL,0,10378290410.96,10378290410.96,189145205.48,10189145205.48
Sep 04 2025,POL,0,10375495890.41,10375495890.41,187747945.21,10187747945.21
Aug 31 2025,POL,0,10373260273.97,10373260273.97,186630136.99,10186630136.99
Aug 27 2025,POL,0,10371024657.53,10371024657.53,185512328.77,10185512328.77
Aug 22 2025,POL,0,10368230136.99,10368230136.99,184115068.49,10184115068.49
Aug 18 2025,POL,0,10365994520.55,10365994520.55,182997260.27,10182997260.27
Aug 14 2025,POL,0,10363758904.11,10363758904.11,181879452.05,10181879452.05
Aug 09 2025,POL,0,10360964383.56,10360964383.56,180482191.78,10180482191.78
Aug 05 2025,POL,0,10358728767.12,10358728767.12,179364383.56,10179364383.56
Aug 01 2025,POL,0,10356493150.69,10356493150.69,178246575.34,10178246575.34
Jul 27 2025,POL,0,10353698630.14,10353698630.14,176849315.07,10176849315.07
Jul 23 2025,POL,0,10351463013.70,10351463013.70,175731506.85,10175731506.85
Jul 19 2025,POL,0,10349227397.26,10349227397.26,174613698.63,10174613698.63
Jul 14 2025,POL,0,10346432876.71,10346432876.71,173216438.36,10173216438.36
Jul 10 2025,POL,0,10344197260.27,10344197260.27,172098630.14,10172098630.14
Jul 06 2025,POL,0,10341961643.84,10341961643.84,170980821.92,10170980821.92
Jul 01 2025,POL,0,10339167123.29,10339167123.29,169583561.64,10169583561.64
Jun 27 2025,POL,0,10336931506.85,10336931506.85,168465753.42,10168465753.42
Jun 23 2025,POL,0,10334695890.41,10334695890.41,167347945.21,10167347945.21
Jun 18 2025,POL,0,10331901369.86,10331901369.86,165950684.93,10165950684.93
Jun 14 2025,POL,0,10329665753.42,10329665753.42,164832876.71,10164832876.71
Jun 10 2025,POL,0,10327430136.99,10327430136.99,163715068.49,10163715068.49
Jun 05 2025,POL,0,10324635616.44,10324635616.44,162317808.22,10162317808.22
Jun 01 2025,POL,0,10322400000.00,10322400000.00,161200000.00,10161200000.00
May 28 2025,POL,0,10320164383.56,10320164383.56,160082191.78,10160082191.78
May 23 2025,POL,0,10317369863.01,10317369863.01,158684931.51,10158684931.51
May 19 2025,POL,0,10315134246.58,10315134246.58,157567123.29,10157567123.29
May 15 2025,POL,0,10312898630.14,10312898630.14,156449315.07,10156449315.07
May 10 2025,POL,0,10310104109.59,10310104109.59,155052054.79,10155052054.79
May 06 2025,POL,0,10307868493.15,10307868493.15,153934246.58,10153934246.58
May 02 2025,POL,0,10305632876.71,10305632876.71,152816438.36,10152816438.36
Apr 27 2025,POL,0,10302838356.16,10302838356.16,151419178.08,10151419178.08
Apr 23 2025,POL,0,10300602739.73,10300602739.73,150301369.86,10150301369.86
Apr 19 2025,POL,0,10298367123.29,10298367123.29,149183561.64,10149183561.64
Apr 14 2025,POL,0,10295572602.74,10295572602.74,147786301.37,10147786301.37
Apr 10 2025,POL,0,10293336986.30,10293336986.30,146668493.15,10146668493.15
Apr 06 2025,POL,0,10291101369.86,10291101369.86,145550684.93,10145550684.93
Apr 01 2025,POL,0,10288306849.32,10288306849.32,144153424.66,10144153424.66
Mar 28 2025,POL,0,10286071232.88,10286071232.88,143035616.44,10143035616.44
Mar 24 2025,POL,0,10283835616.44,10283835616.44,141917808.22,10141917808.22
Mar 19 2025,POL,0,10281041095.89,10281041095.89,140520547.95,10140520547.95
Mar 15 2025,POL,0,10278805479.45,10278805479.45,139402739.73,10139402739.73
Mar 11 2025,POL,0,10276569863.01,10276569863.01,138284931.51,10138284931.51
Mar 06 2025,POL,0,10273775342.47,10273775342.47,136887671.23,10136887671.23
Mar 02 2025,POL,0,10271539726.03,10271539726.03,135769863.01,10135769863.01
Feb 26 2025,POL,0,10269304109.59,10269304109.59,134652054.79,10134652054.79
Feb 21 2025,POL,0,10266509589.04,10266509589.04,133254794.52,10133254794.52
Feb 17 2025,POL,0,10264273972.60,10264273972.60,132136986.30,10132136986.30
Feb 13 2025,POL,0,10262038356.16,10262038356.16,131019178.08,10131019178.08
Feb 08 2025,POL,0,10259243835.62,10259243835.62,129621917.81,10129621917.81
Feb 04 2025,POL,0,10257008219.18,10257008219.18,128504109.59,10128504109.59
Jan 31 2025,POL,0,10254772602.74,10254772602.74,127386301.37,10127386301.37
Jan 26 2025,POL,0,10251978082.19,10251978082.19,125989041.10,10125989041.10
Jan 22 2025,POL,0,10249742465.75,10249742465.75,124871232.88,10124871232.88
Jan 18 2025,POL,0,10247506849.32,10247506849.32,123753424.66,10123753424.66
Jan 13 2025,POL,0,10244712328.77,10244712328.77,122356164.38,10122356164.38
Jan 09 2025,POL,0,10242476712.33,10242476712.33,121238356.16,10121238356.16
Jan 05 2025,POL,0,10240241095.89,10240241095.89,120120547.95,10120120547.95
Dec 31 2024,POL,0,10237446575.34,10237446575.34,118723287.67,10118723287.67
Dec 27 2024,POL,0,10235210958.90,10235210958.90,117605479.45,10117605479.45
Dec 23 2024,POL,0,10232975342.47,10232975342.47,116487671.23,10116487671.23
Dec 18 2024,POL,0,10230180821.92,10230180821.92,115090410.96,10115090410.96
Dec 14 2024,POL,0,10227945205.48,10227945205.48,113972602.74,10113972602.74
Dec 10 2024,POL,0,10225709589.04,10225709589.04,112854794.52,10112854794.52
Dec 05 2024,POL,0,10222915068.49,10222915068.49,111457534.25,10111457534.25
Dec 01 2024,POL,0,10220679452.05,10220679452.05,110339726.03,10110339726.03
Nov 27 2024,POL,0,10218443835.62,10218443835.62,109221917.81,10109221917.81
Nov 22 2024,POL,0,10215649315.07,10215649315.07,107824657.53,10107824657.53
Nov 18 2024,POL,0,10213413698.63,10213413698.63,106706849.32,10106706849.32
Nov 14 2024,POL,0,10211178082.19,10211178082.19,105589041.10,10105589041.10
Nov 09 2024,POL,0,10208383561.64,10208383561.64,104191780.82,10104191780.82
Nov 05 2024,POL,0,10206147945.21,10206147945.21,103073972.60,10103073972.60
Nov 01 2024,POL,0,10203912328.77,10203912328.77,101956164.38,10101956164.38
Oct 27 2024,POL,0,10201117808.22,10201117808.22,100558904.11,10100558904.11
Oct 23 2024,POL,0,10198907103.83,10198907103.83,99453551.91,10099453551.91
Oct 19 2024,POL,0,10196721311.48,10196721311.48,98360655.74,10098360655.74
Oct 14 2024,POL,0,10193989071.04,10193989071.04,96994535.52,10096994535.52
Oct 10 2024,POL,0,10191803278.69,10191803278.69,95901639.34,10095901639.34
Oct 06 2024,POL,0,10189617486.34,10189617486.34,94808743.17,10094808743.17
Oct 01 2024,POL,0,10186885245.90,10186885245.90,93442622.95,10093442622.95
Sep 27 2024,POL,0,10184699453.55,10184699453.55,92349726.78,10092349726.78
Sep 23 2024,POL,0,10182513661.20,10182513661.20,91256830.60,10091256830.60
Sep 18 2024,POL,0,10179781420.77,10179781420.77,89890710.38,10089890710.38
Sep 14 2024,POL,0,10177595628.42,10177595628.42,88797814.21,10088797814.21
Sep 10 2024,POL,0,10175409836.07,10175409836.07,87704918.03,10087704918.03
Sep 05 2024,POL,0,10172677595.63,10172677595.63,86338797.81,10086338797.81
Sep 01 2024,POL,0,10170491803.28,10170491803.28,85245901.64,10085245901.64
Aug 28 2024,POL,0,10168306010.93,10168306010.93,84153005.46,10084153005.46
Aug 23 2024,POL,0,10165573770.49,10165573770.49,82786885.25,10082786885.25
Aug 19 2024,POL,0,10163387978.14,10163387978.14,81693989.07,10081693989.07
Aug 15 2024,POL,0,10161202185.79,10161202185.79,80601092.90,10080601092.90
Aug 10 2024,POL,0,10158469945.36,10158469945.36,79234972.68,10079234972.68
Aug 06 2024,POL,0,10156284153.01,10156284153.01,78142076.50,10078142076.50
Aug 02 2024,POL,0,10154098360.66,10154098360.66,77049180.33,10077049180.33
Jul 28 2024,POL,0,10151366120.22,10151366120.22,75683060.11,10075683060.11
Jul 24 2024,POL,0,10149180327.87,10149180327.87,74590163.93,10074590163.93
Jul 20 2024,POL,0,10146994535.52,10146994535.52,73497267.76,10073497267.76
Jul 15 2024,POL,0,10144262295.08,10144262295.08,72131147.54,10072131147.54
Jul 11 2024,POL,0,10142076502.73,10142076502.73,71038251.37,10071038251.37
Jul 07 2024,POL,0,10139890710.38,10139890710.38,69945355.19,10069945355.19
Jul 02 2024,POL,0,10137158469.95,10137158469.95,68579234.97,10068579234.97
Jun 28 2024,POL,0,10134972677.60,10134972677.60,67486338.80,10067486338.80
Jun 24 2024,POL,0,10132786885.25,10132786885.25,66393442.62,10066393442.62
Jun 19 2024,POL,0,10130054644.81,10130054644.81,65027322.40,10065027322.40
Jun 15 2024,POL,0,10127868852.46,10127868852.46,63934426.23,10063934426.23
Jun 11 2024,POL,0,10125683060.11,10125683060.11,62841530.05,10062841530.05
Jun 06 2024,POL,0,10122950819.67,10122950819.67,61475409.84,10061475409.84
Jun 02 2024,POL,0,10120765027.32,10120765027.32,60382513.66,10060382513.66
May 29 2024,POL,0,10118579234.97,10118579234.97,59289617.49,10059289617.49
May 24 2024,POL,0,10115846994.54,10115846994.54,57923497.27,10057923497.27
May 20 2024,POL,0,10113661202.19,10113661202.19,56830601.09,10056830601.09
May 16 2024,POL,0,10111475409.84,10111475409.84,55737704.92,10055737704.92
May 11 2024,POL,0,10108743169.40,10108743169.40,54371584.70,10054371584.70
May 07 2024,POL,0,10106557377.05,10106557377.05,53278688.52,10053278688.52
May 03 2024,POL,0,10104371584.70,10104371584.70,52185792.35,10052185792.35
Apr 28 2024,POL,0,10101639344.26,10101639344.26,50819672.13,10050819672.13
Apr 24 2024,POL,0,10099453551.91,10099453551.91,49726775.96,10049726775.96
Apr 20 2024,POL,0,10097267759.56,10097267759.56,48633879.78,10048633879.78
Apr 15 2024,POL,0,10094535519.13,10094535519.13,47267759.56,10047267759.56
Apr 11 2024,POL,0,10092349726.78,10092349726.78,46174863.39,10046174863.39
Apr 07 2024,POL,0,10090163934.43,10090163934.43,45081967.21,10045081967.21
Apr 02 2024,POL,0,10087431693.99,10087431693.99,43715846.99,10043715846.99
Mar 29 2024,POL,$1.00,0,10085245901.64,42622950.82,10042622950.82
Mar 25 2024,POL,$1.01,0,10083060109.29,41530054.64,10041530054.64
Mar 20 2024,POL,$0.93,0,10080327868.85,40163934.43,10040163934.43
Mar 16 2024,POL,$1.13,0,10078142076.50,39071038.25,10039071038.25
Mar 12 2024,POL,$1.24,0,10075956284.15,37978142.08,10037978142.08
Mar 07 2024,POL,$1.10,0,10073224043.72,36612021.86,10036612021.86
Mar 03 2024,POL,$1.08,0,10071038251.37,35519125.68,10035519125.68
Feb 28 2024,POL,$1.03,0,10068852459.02,34426229.51,10034426229.51
Feb 23 2024,POL,$1.01,0,10066120218.58,33060109.29,10033060109.29
Feb 19 2024,POL,$0.99,0,10063934426.23,31967213.11,10031967213.11
Feb 15 2024,POL,$0.89,0,10061748633.88,30874316.94,10030874316.94
Feb 10 2024,POL,$0.85,0,10059016393.44,29508196.72,10029508196.72
Feb 06 2024,POL,$0.77,0,10056830601.09,28415300.55,10028415300.55
Feb 02 2024,POL,$0.80,0,10054644808.74,27322404.37,10027322404.37
Jan 28 2024,POL,$0.78,0,10051912568.31,25956284.15,10025956284.15
Jan 24 2024,POL,$0.72,0,10049726775.96,24863387.98,10024863387.98
Jan 20 2024,POL,$0.75,0,10047540983.61,23770491.80,10023770491.80
Jan 15 2024,POL,$0.85,0,10044808743.17,22404371.58,10022404371.58
Jan 11 2024,POL,$0.89,0,10042622950.82,21311475.41,10021311475.41
Jan 07 2024,POL,$0.82,0,10040437158.47,20218579.23,10020218579.24
Jan 02 2024,POL,$1.01,0,10037704918.03,18852459.02,10018852459.02
Dec 29 2023,POL,$1.00,0,10035519125.68,17759562.84,10017759562.84
Dec 25 2023,POL,$0.84,0,10033333333.33,16666666.67,10016666666.67
Dec 20 2023,POL,$0.76,0,10030601092.90,15300546.45,10015300546.45
Dec 16 2023,POL,$0.84,0,10028415300.55,14207650.27,10014207650.27
Dec 12 2023,POL,$0.83,0,10026229508.20,13114754.10,10013114754.10
Dec 07 2023,POL,$0.82,0,10023497267.76,11748633.88,10011748633.88
Dec 03 2023,POL,$0.81,0,10021311475.41,10655737.70,10010655737.70
Nov 29 2023,POL,$0.75,0,10019125683.06,9562841.53,10009562841.53
Nov 24 2023,POL,$0.77,0,10016393442.62,8196721.31,10008196721.31
Nov 20 2023,POL,$0.83,0,10014207650.27,7103825.14,10007103825.14
Nov 16 2023,POL,$0.93,0,10012021857.92,6010928.96,10006010928.96
Nov 11 2023,POL,$0.84,0,10009289617.49,4644808.74,10004644808.74
Nov 07 2023,POL,$0.73,0,10007103825.14,3551912.57,10003551912.57
Nov 03 2023,POL,$0.66,0,10004918032.79,2459016.39,10002459016.39
Oct 29 2023,POL,$0.62,0,10002185792.35,1092896.17,10001092896.17
Oct 25 2023,POL,$0.64,0,10000000000.00,0,10000000000.00
