Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team (TBD),Reserved (TBD),Community & Other (TBD),Founder / Team,Private Investors,Community & Other
Jul 14 2027,STRK,0,7745573943.66,4540785318.20,1076000000.00,1438597417.84,690191207.62,2004000000.00,1817000000.00,719785318.20
Jul 11 2027,STRK,0,7740640845.07,4540785318.20,1076000000.00,1434955399.06,688900127.81,2004000000.00,1817000000.00,719785318.20
Jul 08 2027,STRK,0,7735707746.48,4540785318.20,1076000000.00,1431313380.28,687609048.00,2004000000.00,1817000000.00,719785318.20
Jul 05 2027,STRK,0,7730774647.89,4540785318.20,1076000000.00,1427671361.50,686317968.18,2004000000.00,1817000000.00,719785318.20
Jul 02 2027,STRK,0,7725841549.30,4540785318.20,1076000000.00,1424029342.72,685026888.37,2004000000.00,1817000000.00,719785318.20
Jun 28 2027,STRK,0,7719264084.51,4540785318.20,1076000000.00,1419173317.68,683305448.62,2004000000.00,1817000000.00,719785318.20
Jun 25 2027,STRK,0,7714330985.92,4540785318.20,1076000000.00,1415531298.90,682014368.81,2004000000.00,1817000000.00,719785318.20
Jun 22 2027,STRK,0,7709397887.32,4540785318.20,1076000000.00,1411889280.13,680723289.00,2004000000.00,1817000000.00,719785318.20
Jun 19 2027,STRK,0,7704464788.73,4540785318.20,1076000000.00,1408247261.35,679432209.19,2004000000.00,1817000000.00,719785318.20
Jun 16 2027,STRK,0,7699531690.14,4540785318.20,1076000000.00,1404605242.57,678141129.37,2004000000.00,1817000000.00,719785318.20
Jun 12 2027,STRK,0,7692954225.35,4540785318.20,1076000000.00,1399749217.53,676419689.62,2004000000.00,1817000000.00,719785318.20
Jun 09 2027,STRK,0,7688021126.76,4540785318.20,1076000000.00,1396107198.75,675128609.81,2004000000.00,1817000000.00,719785318.20
Jun 06 2027,STRK,0,7683088028.17,4540785318.20,1076000000.00,1392465179.97,673837530.00,2004000000.00,1817000000.00,719785318.20
Jun 03 2027,STRK,0,7678154929.58,4540785318.20,1076000000.00,1388823161.19,672546450.19,2004000000.00,1817000000.00,719785318.20
May 31 2027,STRK,0,7673221830.99,4540785318.20,1076000000.00,1385181142.41,671255370.38,2004000000.00,1817000000.00,719785318.20
May 27 2027,STRK,0,7666644366.20,4540785318.20,1076000000.00,1380325117.37,669533930.63,2004000000.00,1817000000.00,719785318.20
May 24 2027,STRK,0,7661711267.61,4540785318.20,1076000000.00,1376683098.59,668242850.81,2004000000.00,1817000000.00,719785318.20
May 21 2027,STRK,0,7656778169.01,4540785318.20,1076000000.00,1373041079.81,666951771.00,2004000000.00,1817000000.00,719785318.20
May 18 2027,STRK,0,7651845070.42,4540785318.20,1076000000.00,1369399061.03,665660691.19,2004000000.00,1817000000.00,719785318.20
May 15 2027,STRK,0,7646911971.83,4540785318.20,1076000000.00,1365757042.25,664369611.38,2004000000.00,1817000000.00,719785318.20
May 11 2027,STRK,0,7640334507.04,4540785318.20,1076000000.00,1360901017.21,662648171.63,2004000000.00,1817000000.00,719785318.20
May 08 2027,STRK,0,7635401408.45,4540785318.20,1076000000.00,1357258998.44,661357091.82,2004000000.00,1817000000.00,719785318.20
May 05 2027,STRK,0,7630468309.86,4540785318.20,1076000000.00,1353616979.66,660066012.00,2004000000.00,1817000000.00,719785318.20
May 02 2027,STRK,0,7625535211.27,4540785318.20,1076000000.00,1349974960.88,658774932.19,2004000000.00,1817000000.00,719785318.20
Apr 28 2027,STRK,0,7618957746.48,4540785318.20,1076000000.00,1345118935.84,657053492.44,2004000000.00,1817000000.00,719785318.20
Apr 25 2027,STRK,0,7614024647.89,4540785318.20,1076000000.00,1341476917.06,655762412.63,2004000000.00,1817000000.00,719785318.20
Apr 22 2027,STRK,0,7609091549.30,4540785318.20,1076000000.00,1337834898.28,654471332.82,2004000000.00,1817000000.00,719785318.20
Apr 19 2027,STRK,0,7604158450.70,4540785318.20,1076000000.00,1334192879.50,653180253.01,2004000000.00,1817000000.00,719785318.20
Apr 16 2027,STRK,0,7599225352.11,4540785318.20,1076000000.00,1330550860.72,651889173.19,2004000000.00,1817000000.00,719785318.20
Apr 12 2027,STRK,0,7592647887.32,4540785318.20,1076000000.00,1325694835.68,650167733.44,2004000000.00,1817000000.00,719785318.20
Apr 09 2027,STRK,0,7587714788.73,4540785318.20,1076000000.00,1322052816.90,648876653.63,2004000000.00,1817000000.00,719785318.20
Apr 06 2027,STRK,0,7582781690.14,4540785318.20,1076000000.00,1318410798.12,647585573.82,2004000000.00,1817000000.00,719785318.20
Apr 03 2027,STRK,0,7577848591.55,4540785318.20,1076000000.00,1314768779.34,646294494.01,2004000000.00,1817000000.00,719785318.20
Mar 31 2027,STRK,0,7572915492.96,4540785318.20,1076000000.00,1311126760.56,645003414.19,2004000000.00,1817000000.00,719785318.20
Mar 27 2027,STRK,0,7566338028.17,4540785318.20,1076000000.00,1306270735.52,643281974.44,2004000000.00,1817000000.00,719785318.20
Mar 24 2027,STRK,0,7561404929.58,4540785318.20,1076000000.00,1302628716.74,641990894.63,2004000000.00,1817000000.00,719785318.20
Mar 21 2027,STRK,0,7556471830.99,4540785318.20,1076000000.00,1298986697.97,640699814.82,2004000000.00,1817000000.00,719785318.20
Mar 18 2027,STRK,0,7551538732.39,4540785318.20,1076000000.00,1295344679.19,639408735.01,2004000000.00,1817000000.00,719785318.20
Mar 15 2027,STRK,0,7546605633.80,4540785318.20,1076000000.00,1291702660.41,638117655.20,2004000000.00,1817000000.00,719785318.20
Mar 11 2027,STRK,0,7408028169.01,4408785318.20,1076000000.00,1286846635.37,636396215.45,1934769956.00,1754230044.00,719785318.20
Mar 08 2027,STRK,0,7403095070.42,4408785318.20,1076000000.00,1283204616.59,635105135.63,1934769956.00,1754230044.00,719785318.20
Mar 05 2027,STRK,0,7398161971.83,4408785318.20,1076000000.00,1279562597.81,633814055.82,1934769956.00,1754230044.00,719785318.20
Mar 02 2027,STRK,0,7393228873.24,4408785318.20,1076000000.00,1275920579.03,632522976.01,1934769956.00,1754230044.00,719785318.20
Feb 27 2027,STRK,0,7388295774.65,4408785318.20,1076000000.00,1272278560.25,631231896.20,1934769956.00,1754230044.00,719785318.20
Feb 23 2027,STRK,0,7381718309.86,4408785318.20,1076000000.00,1267422535.21,629510456.45,1934769956.00,1754230044.00,719785318.20
Feb 20 2027,STRK,0,7376785211.27,4408785318.20,1076000000.00,1263780516.43,628219376.64,1934769956.00,1754230044.00,719785318.20
Feb 17 2027,STRK,0,7371852112.68,4408785318.20,1076000000.00,1260138497.65,626928296.82,1934769956.00,1754230044.00,719785318.20
Feb 14 2027,STRK,0,7239919014.08,4281785318.20,1076000000.00,1256496478.87,625637217.01,1868162261.00,1693837739.00,719785318.20
Feb 11 2027,STRK,0,7234985915.49,4281785318.20,1076000000.00,1252854460.09,624346137.20,1868162261.00,1693837739.00,719785318.20
Feb 07 2027,STRK,0,7228408450.70,4281785318.20,1076000000.00,1247998435.05,622624697.45,1868162261.00,1693837739.00,719785318.20
Feb 04 2027,STRK,0,7223475352.11,4281785318.20,1076000000.00,1244356416.28,621333617.64,1868162261.00,1693837739.00,719785318.20
Feb 01 2027,STRK,0,7218542253.52,4281785318.20,1076000000.00,1240714397.50,620042537.83,1868162261.00,1693837739.00,719785318.20
Jan 29 2027,STRK,0,7213609154.93,4281785318.20,1076000000.00,1237072378.72,618751458.01,1868162261.00,1693837739.00,719785318.20
Jan 26 2027,STRK,0,7208676056.34,4281785318.20,1076000000.00,1233430359.94,617460378.20,1868162261.00,1693837739.00,719785318.20
Jan 22 2027,STRK,0,7202098591.55,4281785318.20,1076000000.00,1228574334.90,615738938.45,1868162261.00,1693837739.00,719785318.20
Jan 19 2027,STRK,0,7197165492.96,4281785318.20,1076000000.00,1224932316.12,614447858.64,1868162261.00,1693837739.00,719785318.20
Jan 16 2027,STRK,0,7192232394.37,4281785318.20,1076000000.00,1221290297.34,613156778.83,1868162261.00,1693837739.00,719785318.20
Jan 13 2027,STRK,0,7060299295.77,4154785318.20,1076000000.00,1217648278.56,611865699.01,1801554567.00,1633445433.00,719785318.20
Jan 10 2027,STRK,0,7055366197.18,4154785318.20,1076000000.00,1214006259.78,610574619.20,1801554567.00,1633445433.00,719785318.20
Jan 06 2027,STRK,0,7048788732.39,4154785318.20,1076000000.00,1209150234.74,608853179.45,1801554567.00,1633445433.00,719785318.20
Jan 03 2027,STRK,0,7043855633.80,4154785318.20,1076000000.00,1205508215.96,607562099.64,1801554567.00,1633445433.00,719785318.20
Dec 31 2026,STRK,0,7038922535.21,4154785318.20,1076000000.00,1201866197.18,606271019.83,1801554567.00,1633445433.00,719785318.20
Dec 28 2026,STRK,0,7033989436.62,4154785318.20,1076000000.00,1198224178.40,604979940.02,1801554567.00,1633445433.00,719785318.20
Dec 24 2026,STRK,0,7027411971.83,4154785318.20,1076000000.00,1193368153.36,603258500.27,1801554567.00,1633445433.00,719785318.20
Dec 21 2026,STRK,0,7022478873.24,4154785318.20,1076000000.00,1189726134.59,601967420.45,1801554567.00,1633445433.00,719785318.20
Dec 18 2026,STRK,0,7017545774.65,4154785318.20,1076000000.00,1186084115.81,600676340.64,1801554567.00,1633445433.00,719785318.20
Dec 15 2026,STRK,0,7012612676.06,4154785318.20,1076000000.00,1182442097.03,599385260.83,1801554567.00,1633445433.00,719785318.20
Dec 12 2026,STRK,0,6880679577.46,4027785318.20,1076000000.00,1178800078.25,598094181.02,1734946873.00,1573053127.00,719785318.20
Dec 08 2026,STRK,0,6874102112.68,4027785318.20,1076000000.00,1173944053.21,596372741.27,1734946873.00,1573053127.00,719785318.20
Dec 05 2026,STRK,0,6869169014.08,4027785318.20,1076000000.00,1170302034.43,595081661.46,1734946873.00,1573053127.00,719785318.20
Dec 02 2026,STRK,0,6864235915.49,4027785318.20,1076000000.00,1166660015.65,593790581.64,1734946873.00,1573053127.00,719785318.20
Nov 29 2026,STRK,0,6859302816.90,4027785318.20,1076000000.00,1163017996.87,592499501.83,1734946873.00,1573053127.00,719785318.20
Nov 26 2026,STRK,0,6852908067.32,4027785318.20,1074538349.01,1159375978.09,591208422.02,1734946873.00,1573053127.00,719785318.20
Nov 22 2026,STRK,0,6843407300.54,4027785318.20,1071615047.02,1154519953.05,589486982.27,1734946873.00,1573053127.00,719785318.20
Nov 19 2026,STRK,0,6836281725.46,4027785318.20,1069422570.53,1150877934.27,588195902.46,1734946873.00,1573053127.00,719785318.20
Nov 16 2026,STRK,0,6829156150.38,4027785318.20,1067230094.04,1147235915.49,586904822.65,1734946873.00,1573053127.00,719785318.20
Nov 13 2026,STRK,0,6695030575.30,3900785318.20,1065037617.55,1143593896.71,585613742.83,1668339178.00,1512660822.00,719785318.20
Nov 10 2026,STRK,0,6687905000.22,3900785318.20,1062845141.07,1139951877.93,584322663.02,1668339178.00,1512660822.00,719785318.20
Nov 06 2026,STRK,0,6678404233.45,3900785318.20,1059921839.08,1135095852.90,582601223.27,1668339178.00,1512660822.00,719785318.20
Nov 03 2026,STRK,0,6671278658.37,3900785318.20,1057729362.59,1131453834.12,581310143.46,1668339178.00,1512660822.00,719785318.20
Oct 31 2026,STRK,0,6664153083.29,3900785318.20,1055536886.10,1127811815.34,580019063.65,1668339178.00,1512660822.00,719785318.20
Oct 28 2026,STRK,0,6657027508.20,3900785318.20,1053344409.61,1124169796.56,578727983.83,1668339178.00,1512660822.00,719785318.20
Oct 25 2026,STRK,0,6649901933.12,3900785318.20,1051151933.12,1120527777.78,577436904.02,1668339178.00,1512660822.00,719785318.20
Oct 21 2026,STRK,0,6640401166.35,3900785318.20,1048228631.14,1115671752.74,575715464.27,1668339178.00,1512660822.00,719785318.20
Oct 18 2026,STRK,0,6633275591.27,3900785318.20,1046036154.65,1112029733.96,574424384.46,1668339178.00,1512660822.00,719785318.20
Oct 15 2026,STRK,0,6626150016.19,3900785318.20,1043843678.16,1108387715.18,573133304.65,1668339178.00,1512660822.00,719785318.20
Oct 12 2026,STRK,0,6492024441.11,3773785318.20,1041651201.67,1104745696.40,571842224.84,1601731484.00,1452268516.00,719785318.20
Oct 09 2026,STRK,0,6484898866.03,3773785318.20,1039458725.18,1101103677.62,570551145.02,1601731484.00,1452268516.00,719785318.20
Oct 05 2026,STRK,0,6475398099.25,3773785318.20,1036535423.20,1096247652.58,568829705.27,1601731484.00,1452268516.00,719785318.20
Oct 02 2026,STRK,0,6468272524.17,3773785318.20,1034342946.71,1092605633.80,567538625.46,1601731484.00,1452268516.00,719785318.20
Sep 29 2026,STRK,0,6461146949.09,3773785318.20,1032150470.22,1088963615.02,566247545.65,1601731484.00,1452268516.00,719785318.20
Sep 26 2026,STRK,0,6454021374.01,3773785318.20,1029957993.73,1085321596.24,564956465.84,1601731484.00,1452268516.00,719785318.20
Sep 23 2026,STRK,0,6446895798.93,3773785318.20,1027765517.24,1081679577.46,563665386.03,1601731484.00,1452268516.00,719785318.20
Sep 19 2026,STRK,0,6437395032.16,3773785318.20,1024842215.26,1076823552.43,561943946.28,1601731484.00,1452268516.00,719785318.20
Sep 16 2026,STRK,0,6430269457.08,3773785318.20,1022649738.77,1073181533.65,560652866.46,1601731484.00,1452268516.00,719785318.20
Sep 13 2026,STRK,0,6296143882.00,3646785318.20,1020457262.28,1069539514.87,559361786.65,1535123790.00,1391876210.00,719785318.20
Sep 10 2026,STRK,0,6289018306.92,3646785318.20,1018264785.79,1065897496.09,558070706.84,1535123790.00,1391876210.00,719785318.20
Sep 07 2026,STRK,0,6281892731.84,3646785318.20,1016072309.30,1062255477.31,556779627.03,1535123790.00,1391876210.00,719785318.20
Sep 03 2026,STRK,0,6272391965.06,3646785318.20,1013149007.31,1057399452.27,555058187.28,1535123790.00,1391876210.00,719785318.20
Aug 31 2026,STRK,0,6265266389.98,3646785318.20,1010956530.83,1053757433.49,553767107.47,1535123790.00,1391876210.00,719785318.20
Aug 28 2026,STRK,0,6258140814.90,3646785318.20,1008764054.34,1050115414.71,552476027.65,1535123790.00,1391876210.00,719785318.20
Aug 25 2026,STRK,0,6251015239.82,3646785318.20,1006571577.85,1046473395.93,551184947.84,1535123790.00,1391876210.00,719785318.20
Aug 21 2026,STRK,0,6241514473.05,3646785318.20,1003648275.86,1041617370.89,549463508.09,1535123790.00,1391876210.00,719785318.20
Aug 18 2026,STRK,0,6234388897.96,3646785318.20,1001455799.37,1037975352.11,548172428.28,1535123790.00,1391876210.00,719785318.20
Aug 15 2026,STRK,0,6227263322.88,3646785318.20,999263322.88,1034333333.33,546881348.47,1535123790.00,1391876210.00,719785318.20
Aug 12 2026,STRK,0,6093137747.80,3519785318.20,997070846.40,1030691314.55,545590268.65,1468516095.00,1331483905.00,719785318.20
Aug 09 2026,STRK,0,6086012172.72,3519785318.20,994878369.91,1027049295.77,544299188.84,1468516095.00,1331483905.00,719785318.20
Aug 05 2026,STRK,0,6076511405.95,3519785318.20,991955067.92,1022193270.74,542577749.09,1468516095.00,1331483905.00,719785318.20
Aug 02 2026,STRK,0,6069385830.87,3519785318.20,989762591.43,1018551251.96,541286669.28,1468516095.00,1331483905.00,719785318.20
Jul 30 2026,STRK,0,6062260255.79,3519785318.20,987570114.94,1014909233.18,539995589.47,1468516095.00,1331483905.00,719785318.20
Jul 27 2026,STRK,0,6055134680.71,3519785318.20,985377638.45,1011267214.40,538704509.66,1468516095.00,1331483905.00,719785318.20
Jul 24 2026,STRK,0,6048009105.63,3519785318.20,983185161.96,1007625195.62,537413429.84,1468516095.00,1331483905.00,719785318.20
Jul 20 2026,STRK,0,6038508338.85,3519785318.20,980261859.98,1002769170.58,535691990.09,1468516095.00,1331483905.00,719785318.20
Jul 17 2026,STRK,0,6031382763.77,3519785318.20,978069383.49,999127151.80,534400910.28,1468516095.00,1331483905.00,719785318.20
Jul 14 2026,STRK,0,5897257188.69,3392785318.20,975876907.00,995485133.02,533109830.47,1401908401.00,1271091599.00,719785318.20
Jul 11 2026,STRK,0,5890131613.61,3392785318.20,973684430.51,991843114.24,531818750.66,1401908401.00,1271091599.00,719785318.20
Jul 08 2026,STRK,0,5883006038.53,3392785318.20,971491954.02,988201095.46,530527670.85,1401908401.00,1271091599.00,719785318.20
Jul 04 2026,STRK,0,5873505271.76,3392785318.20,968568652.04,983345070.42,528806231.10,1401908401.00,1271091599.00,719785318.20
Jul 01 2026,STRK,0,5866379696.68,3392785318.20,966376175.55,979703051.64,527515151.28,1401908401.00,1271091599.00,719785318.20
Jun 28 2026,STRK,0,5859254121.59,3392785318.20,964183699.06,976061032.86,526224071.47,1401908401.00,1271091599.00,719785318.20
Jun 25 2026,STRK,0,5852128546.51,3392785318.20,961991222.57,972419014.08,524932991.66,1401908401.00,1271091599.00,719785318.20
Jun 22 2026,STRK,0,5845002971.43,3392785318.20,959798746.08,968776995.31,523641911.85,1401908401.00,1271091599.00,719785318.20
Jun 18 2026,STRK,0,5835502204.66,3392785318.20,956875444.10,963920970.27,521920472.10,1401908401.00,1271091599.00,719785318.20
Jun 15 2026,STRK,0,5828376629.58,3392785318.20,954682967.61,960278951.49,520629392.29,1401908401.00,1271091599.00,719785318.20
Jun 12 2026,STRK,0,5694251054.50,3265785318.20,952490491.12,956636932.71,519338312.47,1335300707.00,1210699293.00,719785318.20
Jun 09 2026,STRK,0,5687125479.42,3265785318.20,950298014.63,952994913.93,518047232.66,1335300707.00,1210699293.00,719785318.20
Jun 06 2026,STRK,0,5679999904.34,3265785318.20,948105538.14,949352895.15,516756152.85,1335300707.00,1210699293.00,719785318.20
Jun 02 2026,STRK,0,5670499137.56,3265785318.20,945182236.15,944496870.11,515034713.10,1335300707.00,1210699293.00,719785318.20
May 30 2026,STRK,0,5663373562.48,3265785318.20,942989759.67,940854851.33,513743633.29,1335300707.00,1210699293.00,719785318.20
May 27 2026,STRK,0,5656247987.40,3265785318.20,940797283.18,937212832.55,512452553.47,1335300707.00,1210699293.00,719785318.20
May 24 2026,STRK,0,5649122412.32,3265785318.20,938604806.69,933570813.77,511161473.66,1335300707.00,1210699293.00,719785318.20
May 21 2026,STRK,0,5641996837.24,3265785318.20,936412330.20,929928794.99,509870393.85,1335300707.00,1210699293.00,719785318.20
May 17 2026,STRK,0,5632496070.47,3265785318.20,933489028.21,925072769.95,508148954.10,1335300707.00,1210699293.00,719785318.20
May 14 2026,STRK,0,5498370495.39,3138785318.20,931296551.72,921430751.17,506857874.29,1268693012.00,1150306988.00,719785318.20
May 11 2026,STRK,0,5491244920.31,3138785318.20,929104075.24,917788732.39,505566794.48,1268693012.00,1150306988.00,719785318.20
May 08 2026,STRK,0,5484119345.22,3138785318.20,926911598.75,914146713.62,504275714.66,1268693012.00,1150306988.00,719785318.20
May 05 2026,STRK,0,5476993770.14,3138785318.20,924719122.26,910504694.84,502984634.85,1268693012.00,1150306988.00,719785318.20
May 01 2026,STRK,0,5467493003.37,3138785318.20,921795820.27,905648669.80,501263195.10,1268693012.00,1150306988.00,719785318.20
Apr 28 2026,STRK,0,5460367428.29,3138785318.20,919603343.78,902006651.02,499972115.29,1268693012.00,1150306988.00,719785318.20
Apr 25 2026,STRK,0,5453241853.21,3138785318.20,917410867.29,898364632.24,498681035.48,1268693012.00,1150306988.00,719785318.20
Apr 22 2026,STRK,0,5446116278.13,3138785318.20,915218390.80,894722613.46,497389955.67,1268693012.00,1150306988.00,719785318.20
Apr 18 2026,STRK,0,5436615511.35,3138785318.20,912295088.82,889866588.42,495668515.92,1268693012.00,1150306988.00,719785318.20
Apr 15 2026,STRK,0,5429489936.27,3138785318.20,910102612.33,886224569.64,494377436.10,1268693012.00,1150306988.00,719785318.20
Apr 12 2026,STRK,0,5295364361.19,3011785318.20,907910135.84,882582550.86,493086356.29,1202085318.00,1089914682.00,719785318.20
Apr 09 2026,STRK,0,5288238786.11,3011785318.20,905717659.35,878940532.08,491795276.48,1202085318.00,1089914682.00,719785318.20
Apr 06 2026,STRK,0,5281113211.03,3011785318.20,903525182.86,875298513.30,490504196.67,1202085318.00,1089914682.00,719785318.20
Apr 02 2026,STRK,0,5271612444.26,3011785318.20,900601880.88,870442488.26,488782756.92,1202085318.00,1089914682.00,719785318.20
Mar 30 2026,STRK,0,5264486869.18,3011785318.20,898409404.39,866800469.48,487491677.11,1202085318.00,1089914682.00,719785318.20
Mar 27 2026,STRK,0,5257361294.10,3011785318.20,896216927.90,863158450.70,486200597.29,1202085318.00,1089914682.00,719785318.20
Mar 24 2026,STRK,0,5250235719.02,3011785318.20,894024451.41,859516431.92,484909517.48,1202085318.00,1089914682.00,719785318.20
Mar 21 2026,STRK,0,5243110143.94,3011785318.20,891831974.92,855874413.15,483618437.67,1202085318.00,1089914682.00,719785318.20
Mar 17 2026,STRK,0,5233609377.16,3011785318.20,888908672.94,851018388.11,481896997.92,1202085318.00,1089914682.00,719785318.20
Mar 14 2026,STRK,0,5099483802.08,2884785318.20,886716196.45,847376369.33,480605918.11,1135477624.00,1029522376.00,719785318.20
Mar 11 2026,STRK,0,5092358227.00,2884785318.20,884523719.96,843734350.55,479314838.29,1135477624.00,1029522376.00,719785318.20
Mar 08 2026,STRK,0,5085232651.92,2884785318.20,882331243.47,840092331.77,478023758.48,1135477624.00,1029522376.00,719785318.20
Mar 05 2026,STRK,0,5078107076.84,2884785318.20,880138766.98,836450312.99,476732678.67,1135477624.00,1029522376.00,719785318.20
Mar 01 2026,STRK,0,5068606310.07,2884785318.20,877215464.99,831594287.95,475011238.92,1135477624.00,1029522376.00,719785318.20
Feb 26 2026,STRK,0,5061480734.98,2884785318.20,875022988.51,827952269.17,473720159.11,1135477624.00,1029522376.00,719785318.20
Feb 23 2026,STRK,0,5054355159.90,2884785318.20,872830512.02,824310250.39,472429079.30,1135477624.00,1029522376.00,719785318.20
Feb 20 2026,STRK,0,5047229584.82,2884785318.20,870638035.53,820668231.61,471137999.48,1135477624.00,1029522376.00,719785318.20
Feb 17 2026,STRK,0,5040104009.74,2884785318.20,868445559.04,817026212.83,469846919.67,1135477624.00,1029522376.00,719785318.20
Feb 13 2026,STRK,0,4903603242.67,2757785317.90,865522257.05,812170187.79,468125479.92,1068869929.00,969130070.70,719785318.20
Feb 10 2026,STRK,0,4896477667.59,2757785317.90,863329780.56,808528169.01,466834400.11,1068869929.00,969130070.70,719785318.20
Feb 07 2026,STRK,0,4889352092.51,2757785317.90,861137304.08,804886150.23,465543320.30,1068869929.00,969130070.70,719785318.20
Feb 04 2026,STRK,0,4882226517.43,2757785317.90,858944827.59,801244131.46,464252240.49,1068869929.00,969130070.70,719785318.20
Feb 01 2026,STRK,0,4875100942.35,2757785317.90,856752351.10,797602112.68,462961160.67,1068869929.00,969130070.70,719785318.20
Jan 28 2026,STRK,0,4865600175.57,2757785317.90,853829049.11,792746087.64,461239720.92,1068869929.00,969130070.70,719785318.20
Jan 25 2026,STRK,0,4858474600.49,2757785317.90,851636572.62,789104068.86,459948641.11,1068869929.00,969130070.70,719785318.20
Jan 22 2026,STRK,0,4851349025.41,2757785317.90,849444096.13,785462050.08,458657561.30,1068869929.00,969130070.70,719785318.20
Jan 19 2026,STRK,0,4844223450.33,2757785317.90,847251619.64,781820031.30,457366481.49,1068869929.00,969130070.70,719785318.20
Jan 16 2026,STRK,0,4837097875.25,2757785317.90,845059143.16,778178012.52,456075401.67,1068869929.00,969130070.70,719785318.20
Jan 12 2026,STRK,0,4700597108.78,2630785318.20,842135841.17,773321987.48,454353961.93,1002262235.00,908737765.00,719785318.20
Jan 09 2026,STRK,0,4693471533.70,2630785318.20,839943364.68,769679968.70,453062882.11,1002262235.00,908737765.00,719785318.20
Jan 06 2026,STRK,0,4686345958.61,2630785318.20,837750888.19,766037949.92,451771802.30,1002262235.00,908737765.00,719785318.20
Jan 03 2026,STRK,0,4679220383.53,2630785318.20,835558411.70,762395931.14,450480722.49,1002262235.00,908737765.00,719785318.20
Dec 31 2025,STRK,0,4672094808.45,2630785318.20,833365935.21,758753912.36,449189642.68,1002262235.00,908737765.00,719785318.20
Dec 27 2025,STRK,0,4662594041.68,2630785318.20,830442633.23,753897887.32,447468202.93,1002262235.00,908737765.00,719785318.20
Dec 24 2025,STRK,0,4655468466.60,2630785318.20,828250156.74,750255868.54,446177123.11,1002262235.00,908737765.00,719785318.20
Dec 21 2025,STRK,0,4648342891.52,2630785318.20,826057680.25,746613849.77,444886043.30,1002262235.00,908737765.00,719785318.20
Dec 18 2025,STRK,0,4641217316.44,2630785318.20,823865203.76,742971830.99,443594963.49,1002262235.00,908737765.00,719785318.20
Dec 14 2025,STRK,0,4504716549.66,2503785318.20,820941901.78,738115805.95,441873523.74,935654540.70,848345459.30,719785318.20
Dec 11 2025,STRK,0,4497590974.58,2503785318.20,818749425.29,734473787.17,440582443.93,935654540.70,848345459.30,719785318.20
Dec 08 2025,STRK,0,4490465399.50,2503785318.20,816556948.80,730831768.39,439291364.12,935654540.70,848345459.30,719785318.20
Dec 05 2025,STRK,0,4483339824.42,2503785318.20,814364472.31,727189749.61,438000284.30,935654540.70,848345459.30,719785318.20
Dec 02 2025,STRK,0,4476214249.34,2503785318.20,812171995.82,723547730.83,436709204.49,935654540.70,848345459.30,719785318.20
Nov 28 2025,STRK,0,4466713482.57,2503785318.20,809248693.83,718691705.79,434987764.74,935654540.70,848345459.30,719785318.20
Nov 25 2025,STRK,0,4459587907.49,2503785318.20,807056217.35,715049687.01,433696684.93,935654540.70,848345459.30,719785318.20
Nov 22 2025,STRK,0,4452462332.41,2503785318.20,804863740.86,711407668.23,432405605.12,935654540.70,848345459.30,719785318.20
Nov 19 2025,STRK,0,4445336757.33,2503785318.20,802671264.37,707765649.45,431114525.31,935654540.70,848345459.30,719785318.20
Nov 16 2025,STRK,0,4438211182.24,2503785318.20,800478787.88,704123630.67,429823445.49,935654540.70,848345459.30,719785318.20
Nov 12 2025,STRK,0,4301710415.47,2376785318.20,797555485.89,699267605.63,428102005.74,869046846.40,787953153.60,719785318.20
Nov 09 2025,STRK,0,4294584840.39,2376785318.20,795363009.40,695625586.85,426810925.93,869046846.40,787953153.60,719785318.20
Nov 06 2025,STRK,0,4287459265.31,2376785318.20,793170532.92,691983568.08,425519846.12,869046846.40,787953153.60,719785318.20
Nov 03 2025,STRK,0,4280333690.23,2376785318.20,790978056.43,688341549.30,424228766.31,869046846.40,787953153.60,719785318.20
Oct 31 2025,STRK,0,4273208115.15,2376785318.20,788785579.94,684699530.52,422937686.49,869046846.40,787953153.60,719785318.20
Oct 27 2025,STRK,0,4263707348.37,2376785318.20,785862277.95,679843505.48,421216246.75,869046846.40,787953153.60,719785318.20
Oct 24 2025,STRK,0,4256581773.29,2376785318.20,783669801.46,676201486.70,419925166.93,869046846.40,787953153.60,719785318.20
Oct 21 2025,STRK,0,4249456198.21,2376785318.20,781477324.97,672559467.92,418634087.12,869046846.40,787953153.60,719785318.20
Oct 18 2025,STRK,0,4242330623.13,2376785318.20,779284848.48,668917449.14,417343007.31,869046846.40,787953153.60,719785318.20
Oct 15 2025,STRK,0,4235205048.05,2376785318.20,777092372.00,665275430.36,416051927.50,869046846.40,787953153.60,719785318.20
Oct 11 2025,STRK,0,4098704281.28,2249785318.20,774169070.01,660419405.32,414330487.75,802439152.10,727560847.90,719785318.20
Oct 08 2025,STRK,0,4091578706.20,2249785318.20,771976593.52,656777386.54,413039407.93,802439152.10,727560847.90,719785318.20
Oct 05 2025,STRK,0,4084453131.12,2249785318.20,769784117.03,653135367.76,411748328.12,802439152.10,727560847.90,719785318.20
Oct 02 2025,STRK,0,4077327556.04,2249785318.20,767591640.54,649493348.98,410457248.31,802439152.10,727560847.90,719785318.20
Sep 29 2025,STRK,0,4070201980.96,2249785318.20,765399164.05,645851330.20,409166168.50,802439152.10,727560847.90,719785318.20
Sep 25 2025,STRK,0,4060701214.18,2249785318.20,762475862.07,640995305.16,407444728.75,802439152.10,727560847.90,719785318.20
