Date,Symbol,Price,Available Supply,Unlocked Supply,Reserved (TBD),Founder / Team,Community & Other
Apr 11 2025,BONK,0,94922445255474.23,73822445255474.25,21100000000000.00,15922445255474.25,57900000000000.00
Apr 09 2025,BONK,0,94884124087591.05,73784124087591.03,21100000000000.00,15884124087591.04,57900000000000.00
Apr 08 2025,BONK,0,94864963503649.44,73764963503649.44,21100000000000.00,15864963503649.44,57900000000000.00
Apr 07 2025,BONK,0,94845802919707.84,73745802919707.83,21100000000000.00,15845802919707.83,57900000000000.00
Apr 05 2025,BONK,0,94807481751824.62,73707481751824.62,21100000000000.00,15807481751824.62,57900000000000.00
Apr 04 2025,BONK,0,94788321167883.02,73688321167883.02,21100000000000.00,15788321167883.01,57900000000000.00
Apr 02 2025,BONK,0,94749999999999.80,73649999999999.80,21100000000000.00,15749999999999.80,57900000000000.00
Apr 01 2025,BONK,0,94730839416058.20,73630839416058.19,21100000000000.00,15730839416058.20,57900000000000.00
Mar 30 2025,BONK,0,94692518248174.98,73592518248174.98,21100000000000.00,15692518248174.99,57900000000000.00
Mar 29 2025,BONK,0,94673357664233.38,73573357664233.38,21100000000000.00,15673357664233.38,57900000000000.00
Mar 28 2025,BONK,0,94654197080291.78,73554197080291.78,21100000000000.00,15654197080291.77,57900000000000.00
Mar 26 2025,BONK,0,94615875912408.56,73515875912408.56,21100000000000.00,15615875912408.56,57900000000000.00
Mar 25 2025,BONK,0,94596715328466.95,73496715328466.95,21100000000000.00,15596715328466.96,57900000000000.00
Mar 23 2025,BONK,0,94558394160583.77,73458394160583.75,21100000000000.00,15558394160583.75,57900000000000.00
Mar 22 2025,BONK,0,94539233576642.14,73439233576642.14,21100000000000.00,15539233576642.14,57900000000000.00
Mar 21 2025,BONK,0,94520072992700.52,73420072992700.53,21100000000000.00,15520072992700.54,57900000000000.00
Mar 19 2025,BONK,0,94481751824817.31,73381751824817.33,21100000000000.00,15481751824817.33,57900000000000.00
Mar 18 2025,BONK,0,94462591240875.72,73362591240875.72,21100000000000.00,15462591240875.72,57900000000000.00
Mar 16 2025,BONK,0,94424270072992.50,73324270072992.50,21100000000000.00,15424270072992.51,57900000000000.00
Mar 15 2025,BONK,0,94405109489050.90,73305109489050.90,21100000000000.00,15405109489050.90,57900000000000.00
Mar 13 2025,BONK,0,94366788321167.69,73266788321167.69,21100000000000.00,15366788321167.69,57900000000000.00
Mar 12 2025,BONK,0,94347627737226.10,73247627737226.10,21100000000000.00,15347627737226.09,57900000000000.00
Mar 11 2025,BONK,0,94328467153284.48,73228467153284.48,21100000000000.00,15328467153284.48,57900000000000.00
Mar 09 2025,BONK,0,94290145985401.28,73190145985401.27,21100000000000.00,15290145985401.27,57900000000000.00
Mar 08 2025,BONK,0,94270985401459.66,73170985401459.66,21100000000000.00,15270985401459.67,57900000000000.00
Mar 06 2025,BONK,0,94232664233576.44,73132664233576.45,21100000000000.00,15232664233576.45,57900000000000.00
Mar 05 2025,BONK,0,94213503649634.84,73113503649634.84,21100000000000.00,15213503649634.85,57900000000000.00
Mar 04 2025,BONK,0,94194343065693.23,73094343065693.25,21100000000000.00,15194343065693.24,57900000000000.00
Mar 02 2025,BONK,0,94156021897810.05,73056021897810.03,21100000000000.00,15156021897810.03,57900000000000.00
Mar 01 2025,BONK,0,94136861313868.42,73036861313868.42,21100000000000.00,15136861313868.43,57900000000000.00
Feb 27 2025,BONK,0,94098540145985.22,72998540145985.22,21100000000000.00,15098540145985.22,57900000000000.00
Feb 26 2025,BONK,0,94079379562043.60,72979379562043.61,21100000000000.00,15079379562043.61,57900000000000.00
Feb 25 2025,BONK,0,94060218978102.00,72960218978102.00,21100000000000.00,15060218978102.01,57900000000000.00
Feb 23 2025,BONK,0,94021897810218.80,72921897810218.80,21100000000000.00,15021897810218.79,57900000000000.00
Feb 22 2025,BONK,0,94002737226277.20,72902737226277.19,21100000000000.00,15002737226277.19,57900000000000.00
Feb 20 2025,BONK,0,93964416058393.95,72864416058393.97,21100000000000.00,14964416058393.98,57900000000000.00
Feb 19 2025,BONK,0,93945255474452.38,72845255474452.38,21100000000000.00,14945255474452.37,57900000000000.00
Feb 17 2025,BONK,0,93906934306569.16,72806934306569.16,21100000000000.00,14906934306569.16,57900000000000.00
Feb 16 2025,BONK,0,93887773722627.56,72787773722627.56,21100000000000.00,14887773722627.56,57900000000000.00
Feb 15 2025,BONK,0,93868613138685.95,72768613138685.95,21100000000000.00,14868613138685.95,57900000000000.00
Feb 13 2025,BONK,0,93830291970802.72,72730291970802.73,21100000000000.00,14830291970802.74,57900000000000.00
Feb 12 2025,BONK,0,93811131386861.12,72711131386861.12,21100000000000.00,14811131386861.13,57900000000000.00
Feb 10 2025,BONK,0,93772810218977.92,72672810218977.92,21100000000000.00,14772810218977.92,57900000000000.00
Feb 09 2025,BONK,0,93753649635036.31,72653649635036.31,21100000000000.00,14753649635036.32,57900000000000.00
Feb 08 2025,BONK,0,93734489051094.72,72634489051094.72,21100000000000.00,14734489051094.71,57900000000000.00
Feb 06 2025,BONK,0,93696167883211.50,72596167883211.50,21100000000000.00,14696167883211.50,57900000000000.00
Feb 05 2025,BONK,0,93677007299269.88,72577007299269.89,21100000000000.00,14677007299269.90,57900000000000.00
Feb 03 2025,BONK,0,93638686131386.69,72538686131386.69,21100000000000.00,14638686131386.69,57900000000000.00
Feb 02 2025,BONK,0,93619525547445.08,72519525547445.08,21100000000000.00,14619525547445.08,57900000000000.00
Jan 31 2025,BONK,0,93581204379561.88,72481204379561.88,21100000000000.00,14581204379561.87,57900000000000.00
Jan 30 2025,BONK,0,93562043795620.28,72462043795620.27,21100000000000.00,14562043795620.26,57900000000000.00
Jan 29 2025,BONK,0,93542883211678.66,72442883211678.66,21100000000000.00,14542883211678.66,57900000000000.00
Jan 27 2025,BONK,0,93504562043795.44,72404562043795.44,21100000000000.00,14504562043795.45,57900000000000.00
Jan 26 2025,BONK,0,93485401459853.84,72385401459853.84,21100000000000.00,14485401459853.84,57900000000000.00
Jan 24 2025,BONK,0,93447080291970.62,72347080291970.62,21100000000000.00,14447080291970.63,57900000000000.00
Jan 23 2025,BONK,0,93427919708029.05,72327919708029.03,21100000000000.00,14427919708029.02,57900000000000.00
Jan 22 2025,BONK,0,93408759124087.42,72308759124087.42,21100000000000.00,14408759124087.42,57900000000000.00
Jan 20 2025,BONK,0,93370437956204.20,72270437956204.20,21100000000000.00,14370437956204.21,57900000000000.00
Jan 19 2025,BONK,0,93351277372262.60,72251277372262.60,21100000000000.00,14351277372262.60,57900000000000.00
Jan 17 2025,BONK,0,93312956204379.40,72212956204379.39,21100000000000.00,14312956204379.39,57900000000000.00
Jan 16 2025,BONK,0,93293795620437.78,72193795620437.78,21100000000000.00,14293795620437.79,57900000000000.00
Jan 14 2025,BONK,0,93255474452554.58,72155474452554.58,21100000000000.00,14255474452554.58,57900000000000.00
Jan 13 2025,BONK,0,93236313868612.95,72136313868612.97,21100000000000.00,14236313868612.97,57900000000000.00
Jan 12 2025,BONK,0,93217153284671.36,72117153284671.36,21100000000000.00,14217153284671.36,57900000000000.00
Jan 10 2025,BONK,0,93178832116788.16,72078832116788.16,21100000000000.00,14178832116788.15,57900000000000.00
Jan 09 2025,BONK,0,93159671532846.56,72059671532846.55,21100000000000.00,14159671532846.55,57900000000000.00
Jan 07 2025,BONK,0,93121350364963.34,72021350364963.34,21100000000000.00,14121350364963.34,57900000000000.00
Jan 06 2025,BONK,0,93102189781021.72,72002189781021.73,21100000000000.00,14102189781021.73,57900000000000.00
Jan 05 2025,BONK,0,93083029197080.12,71983029197080.12,21100000000000.00,14083029197080.13,57900000000000.00
Jan 03 2025,BONK,0,93044708029196.90,71944708029196.90,21100000000000.00,14044708029196.92,57900000000000.00
Jan 02 2025,BONK,0,93025547445255.31,71925547445255.31,21100000000000.00,14025547445255.31,57900000000000.00
Dec 31 2024,BONK,0,92987226277372.10,71887226277372.10,21100000000000.00,13987226277372.10,57900000000000.00
Dec 30 2024,BONK,0,92968065693430.50,71868065693430.50,21100000000000.00,13968065693430.49,57900000000000.00
Dec 28 2024,BONK,0,92929744525547.28,71829744525547.28,21100000000000.00,13929744525547.28,57900000000000.00
Dec 27 2024,BONK,0,92910583941605.69,71810583941605.67,21100000000000.00,13910583941605.68,57900000000000.00
Dec 26 2024,BONK,0,92891423357664.06,71791423357664.06,21100000000000.00,13891423357664.07,57900000000000.00
Dec 24 2024,BONK,0,92853102189780.86,71753102189780.86,21100000000000.00,13853102189780.86,57900000000000.00
Dec 23 2024,BONK,0,92833941605839.23,71733941605839.25,21100000000000.00,13833941605839.26,57900000000000.00
Dec 21 2024,BONK,0,92795620437956.05,71695620437956.05,21100000000000.00,13795620437956.04,57900000000000.00
Dec 20 2024,BONK,0,92776459854014.44,71676459854014.44,21100000000000.00,13776459854014.44,57900000000000.00
Dec 19 2024,BONK,0,92757299270072.84,71657299270072.83,21100000000000.00,13757299270072.83,57900000000000.00
Dec 17 2024,BONK,0,92718978102189.62,71618978102189.62,21100000000000.00,13718978102189.62,57900000000000.00
Dec 16 2024,BONK,0,92699817518248.02,71599817518248.02,21100000000000.00,13699817518248.02,57900000000000.00
Dec 14 2024,BONK,0,92661496350364.80,71561496350364.81,21100000000000.00,13661496350364.81,57900000000000.00
Dec 13 2024,BONK,0,92642335766423.20,71542335766423.20,21100000000000.00,13642335766423.20,57900000000000.00
Dec 11 2024,BONK,0,92604014598539.98,71504014598539.98,21100000000000.00,13604014598539.99,57900000000000.00
Dec 10 2024,BONK,0,92584854014598.38,71484854014598.38,21100000000000.00,13584854014598.38,57900000000000.00
Dec 09 2024,BONK,0,92565693430656.78,71465693430656.78,21100000000000.00,13565693430656.78,57900000000000.00
Dec 07 2024,BONK,0,92527372262773.56,71427372262773.56,21100000000000.00,13527372262773.57,57900000000000.00
Dec 06 2024,BONK,0,92508211678831.95,71408211678831.97,21100000000000.00,13508211678831.96,57900000000000.00
Dec 04 2024,BONK,0,92469890510948.77,71369890510948.75,21100000000000.00,13469890510948.75,57900000000000.00
Dec 03 2024,BONK,0,92450729927007.14,71350729927007.14,21100000000000.00,13450729927007.15,57900000000000.00
Dec 02 2024,BONK,0,92431569343065.52,71331569343065.53,21100000000000.00,13431569343065.54,57900000000000.00
Nov 30 2024,BONK,0,92393248175182.31,71293248175182.33,21100000000000.00,13393248175182.33,57900000000000.00
Nov 29 2024,BONK,0,92374087591240.72,71274087591240.72,21100000000000.00,13374087591240.72,57900000000000.00
Nov 27 2024,BONK,0,92335766423357.52,71235766423357.52,21100000000000.00,13335766423357.51,57900000000000.00
Nov 26 2024,BONK,0,92316605839415.90,71216605839415.90,21100000000000.00,13316605839415.91,57900000000000.00
Nov 25 2024,BONK,0,92297445255474.30,71197445255474.30,21100000000000.00,13297445255474.30,57900000000000.00
Nov 23 2024,BONK,0,92259124087591.10,71159124087591.10,21100000000000.00,13259124087591.09,57900000000000.00
Nov 22 2024,BONK,0,92239963503649.48,71139963503649.48,21100000000000.00,13239963503649.49,57900000000000.00
Nov 20 2024,BONK,0,92201642335766.28,71101642335766.28,21100000000000.00,13201642335766.27,57900000000000.00
Nov 19 2024,BONK,0,92182481751824.69,71082481751824.67,21100000000000.00,13182481751824.67,57900000000000.00
Nov 17 2024,BONK,0,92144160583941.44,71044160583941.45,21100000000000.00,13144160583941.46,57900000000000.00
Nov 16 2024,BONK,0,92124999999999.84,71024999999999.84,21100000000000.00,13124999999999.85,57900000000000.00
Nov 15 2024,BONK,0,92105839416058.23,71005839416058.25,21100000000000.00,13105839416058.25,57900000000000.00
Nov 13 2024,BONK,0,92067518248175.05,70967518248175.03,21100000000000.00,13067518248175.04,57900000000000.00
Nov 12 2024,BONK,0,92048357664233.44,70948357664233.44,21100000000000.00,13048357664233.43,57900000000000.00
Nov 10 2024,BONK,0,92010036496350.22,70910036496350.22,21100000000000.00,13010036496350.22,57900000000000.00
Nov 09 2024,BONK,0,91990875912408.60,70890875912408.61,21100000000000.00,12990875912408.61,57900000000000.00
Nov 08 2024,BONK,0,91971715328467.00,70871715328467.00,21100000000000.00,12971715328467.01,57900000000000.00
Nov 06 2024,BONK,0,91933394160583.80,70833394160583.80,21100000000000.00,12933394160583.80,57900000000000.00
Nov 05 2024,BONK,0,91914233576642.20,70814233576642.19,21100000000000.00,12914233576642.19,57900000000000.00
Nov 03 2024,BONK,0,91875912408758.98,70775912408758.98,21100000000000.00,12875912408758.98,57900000000000.00
Nov 02 2024,BONK,0,91856751824817.38,70756751824817.38,21100000000000.00,12856751824817.38,57900000000000.00
Oct 31 2024,BONK,0,91818430656934.16,70718430656934.16,21100000000000.00,12818430656934.17,57900000000000.00
Oct 30 2024,BONK,0,91799270072992.56,70699270072992.56,21100000000000.00,12799270072992.56,57900000000000.00
Oct 29 2024,BONK,0,91780109489050.95,70680109489050.95,21100000000000.00,12780109489050.95,57900000000000.00
Oct 27 2024,BONK,0,91741788321167.77,70641788321167.75,21100000000000.00,12741788321167.74,57900000000000.00
Oct 26 2024,BONK,0,91722627737226.14,70622627737226.14,21100000000000.00,12722627737226.14,57900000000000.00
Oct 24 2024,BONK,0,91684306569342.92,70584306569342.92,21100000000000.00,12684306569342.93,57900000000000.00
Oct 23 2024,BONK,0,91665145985401.31,70565145985401.31,21100000000000.00,12665145985401.32,57900000000000.00
Oct 22 2024,BONK,0,91645985401459.72,70545985401459.72,21100000000000.00,12645985401459.72,57900000000000.00
Oct 20 2024,BONK,0,91607664233576.50,70507664233576.50,21100000000000.00,12607664233576.51,57900000000000.00
Oct 19 2024,BONK,0,91588503649634.90,70488503649634.90,21100000000000.00,12588503649634.90,57900000000000.00
Oct 17 2024,BONK,0,91550182481751.69,70450182481751.69,21100000000000.00,12550182481751.69,57900000000000.00
Oct 16 2024,BONK,0,91531021897810.08,70431021897810.08,21100000000000.00,12531021897810.08,57900000000000.00
Oct 14 2024,BONK,0,91492700729926.88,70392700729926.88,21100000000000.00,12492700729926.87,57900000000000.00
Oct 13 2024,BONK,0,91473540145985.28,70373540145985.27,21100000000000.00,12473540145985.27,57900000000000.00
Oct 12 2024,BONK,0,91454379562043.66,70354379562043.66,21100000000000.00,12454379562043.66,57900000000000.00
Oct 10 2024,BONK,0,91416058394160.44,70316058394160.45,21100000000000.00,12416058394160.45,57900000000000.00
Oct 09 2024,BONK,0,91396897810218.84,70296897810218.84,21100000000000.00,12396897810218.85,57900000000000.00
Oct 07 2024,BONK,0,91358576642335.62,70258576642335.63,21100000000000.00,12358576642335.63,57900000000000.00
Oct 06 2024,BONK,0,91339416058394.05,70239416058394.03,21100000000000.00,12339416058394.03,57900000000000.00
Oct 05 2024,BONK,0,91320255474452.42,70220255474452.42,21100000000000.00,12320255474452.42,57900000000000.00
Oct 03 2024,BONK,0,91281934306569.22,70181934306569.21,21100000000000.00,12281934306569.21,57900000000000.00
Oct 02 2024,BONK,0,91262773722627.60,70162773722627.61,21100000000000.00,12262773722627.61,57900000000000.00
Sep 30 2024,BONK,0,91224452554744.40,70124452554744.39,21100000000000.00,12224452554744.40,57900000000000.00
Sep 29 2024,BONK,0,91205291970802.78,70105291970802.79,21100000000000.00,12205291970802.79,57900000000000.00
Sep 27 2024,BONK,0,91166970802919.58,70066970802919.58,21100000000000.00,12166970802919.58,57900000000000.00
Sep 26 2024,BONK,0,91147810218977.95,70047810218977.97,21100000000000.00,12147810218977.97,57900000000000.00
Sep 25 2024,BONK,0,91128649635036.38,70028649635036.37,21100000000000.00,12128649635036.37,57900000000000.00
Sep 23 2024,BONK,0,91090328467153.16,69990328467153.16,21100000000000.00,12090328467153.16,57900000000000.00
Sep 22 2024,BONK,0,91071167883211.56,69971167883211.55,21100000000000.00,12071167883211.55,57900000000000.00
Sep 20 2024,BONK,0,91032846715328.34,69932846715328.34,21100000000000.00,12032846715328.34,57900000000000.00
Sep 19 2024,BONK,0,91013686131386.72,69913686131386.73,21100000000000.00,12013686131386.74,57900000000000.00
Sep 18 2024,BONK,0,90994525547445.12,69894525547445.12,21100000000000.00,11994525547445.13,57900000000000.00
Sep 16 2024,BONK,0,90956204379561.92,69856204379561.92,21100000000000.00,11956204379561.92,57900000000000.00
Sep 15 2024,BONK,0,90937043795620.31,69837043795620.31,21100000000000.00,11937043795620.31,57900000000000.00
Sep 13 2024,BONK,0,90898722627737.10,69798722627737.10,21100000000000.00,11898722627737.10,57900000000000.00
Sep 12 2024,BONK,0,90879562043795.50,69779562043795.50,21100000000000.00,11879562043795.50,57900000000000.00
Sep 11 2024,BONK,0,90860401459853.88,69760401459853.89,21100000000000.00,11860401459853.89,57900000000000.00
Sep 09 2024,BONK,0,90822080291970.69,69722080291970.68,21100000000000.00,11822080291970.68,57900000000000.00
Sep 08 2024,BONK,0,90802919708029.08,69702919708029.08,21100000000000.00,11802919708029.08,57900000000000.00
Sep 06 2024,BONK,0,90764598540145.86,69664598540145.86,21100000000000.00,11764598540145.86,57900000000000.00
Sep 05 2024,BONK,0,90745437956204.23,69645437956204.26,21100000000000.00,11745437956204.26,57900000000000.00
Sep 03 2024,BONK,0,90707116788321.05,69607116788321.05,21100000000000.00,11707116788321.05,57900000000000.00
Sep 02 2024,BONK,0,90687956204379.44,69587956204379.44,21100000000000.00,11687956204379.44,57900000000000.00
Sep 01 2024,BONK,0,90668795620437.84,69568795620437.84,21100000000000.00,11668795620437.84,57900000000000.00
Aug 30 2024,BONK,0,90630474452554.62,69530474452554.62,21100000000000.00,11630474452554.63,57900000000000.00
Aug 29 2024,BONK,0,90611313868613.02,69511313868613.02,21100000000000.00,11611313868613.02,57900000000000.00
Aug 27 2024,BONK,0,90572992700729.80,69472992700729.81,21100000000000.00,11572992700729.81,57900000000000.00
Aug 26 2024,BONK,0,90553832116788.20,69453832116788.20,21100000000000.00,11553832116788.20,57900000000000.00
Aug 25 2024,BONK,0,90534671532846.60,69434671532846.59,21100000000000.00,11534671532846.60,57900000000000.00
Aug 23 2024,BONK,0,90496350364963.40,69396350364963.39,21100000000000.00,11496350364963.39,57900000000000.00
Aug 22 2024,BONK,0,90477189781021.78,69377189781021.78,21100000000000.00,11477189781021.78,57900000000000.00
Aug 20 2024,BONK,0,90438868613138.56,69338868613138.57,21100000000000.00,11438868613138.57,57900000000000.00
Aug 19 2024,BONK,0,90419708029196.95,69319708029196.97,21100000000000.00,11419708029196.97,57900000000000.00
Aug 17 2024,BONK,0,90381386861313.77,69281386861313.75,21100000000000.00,11381386861313.76,57900000000000.00
Aug 16 2024,BONK,0,90362226277372.16,69262226277372.15,21100000000000.00,11362226277372.15,57900000000000.00
Aug 15 2024,BONK,0,90343065693430.56,69243065693430.55,21100000000000.00,11343065693430.54,57900000000000.00
Aug 13 2024,BONK,0,90304744525547.31,69204744525547.33,21100000000000.00,11304744525547.33,57900000000000.00
Aug 13 2024,BONK,0,90304744525547.31,69204744525547.33,21100000000000.00,11304744525547.33,57900000000000.00
Aug 12 2024,BONK,0,90285583941605.72,69185583941605.73,21100000000000.00,11285583941605.73,57900000000000.00
Aug 10 2024,BONK,0,90247262773722.52,69147262773722.52,21100000000000.00,11247262773722.52,57900000000000.00
Aug 09 2024,BONK,0,90228102189780.90,69128102189780.91,21100000000000.00,11228102189780.91,57900000000000.00
Aug 08 2024,BONK,0,90208941605839.31,69108941605839.30,21100000000000.00,11208941605839.31,57900000000000.00
Aug 06 2024,BONK,0,90170620437956.10,69070620437956.09,21100000000000.00,11170620437956.09,57900000000000.00
Aug 05 2024,BONK,0,90151459854014.48,69051459854014.48,21100000000000.00,11151459854014.49,57900000000000.00
Aug 03 2024,BONK,0,90113138686131.28,69013138686131.28,21100000000000.00,11113138686131.28,57900000000000.00
Aug 02 2024,BONK,0,90093978102189.69,68993978102189.67,21100000000000.00,11093978102189.67,57900000000000.00
Jul 31 2024,BONK,0,90055656934306.47,68955656934306.46,21100000000000.00,11055656934306.46,57900000000000.00
Jul 30 2024,BONK,0,90036496350364.86,68936496350364.86,21100000000000.00,11036496350364.86,57900000000000.00
Jul 29 2024,BONK,0,90017335766423.25,68917335766423.25,21100000000000.00,11017335766423.25,57900000000000.00
Jul 27 2024,BONK,0,89979014598540.03,68879014598540.04,21100000000000.00,10979014598540.04,57900000000000.00
Jul 26 2024,BONK,0,89959854014598.44,68859854014598.44,21100000000000.00,10959854014598.43,57900000000000.00
Jul 24 2024,BONK,0,89921532846715.22,68821532846715.22,21100000000000.00,10921532846715.22,57900000000000.00
Jul 23 2024,BONK,0,89902372262773.62,68802372262773.62,21100000000000.00,10902372262773.62,57900000000000.00
Jul 22 2024,BONK,0,89883211678832.02,68783211678832.02,21100000000000.00,10883211678832.01,57900000000000.00
Jul 20 2024,BONK,0,89844890510948.80,68744890510948.80,21100000000000.00,10844890510948.80,57900000000000.00
Jul 19 2024,BONK,0,89825729927007.19,68725729927007.20,21100000000000.00,10825729927007.20,57900000000000.00
Jul 17 2024,BONK,0,89787408759123.98,68687408759123.98,21100000000000.00,10787408759123.98,57900000000000.00
Jul 16 2024,BONK,0,89768248175182.38,68668248175182.38,21100000000000.00,10768248175182.38,57900000000000.00
Jul 14 2024,BONK,0,89729927007299.17,68629927007299.17,21100000000000.00,10729927007299.17,57900000000000.00
Jul 13 2024,BONK,0,89710766423357.56,68610766423357.56,21100000000000.00,10710766423357.56,57900000000000.00
Jul 12 2024,BONK,0,89691605839415.95,68591605839415.95,21100000000000.00,10691605839415.96,57900000000000.00
Jul 10 2024,BONK,0,89653284671532.75,68553284671532.75,21100000000000.00,10653284671532.75,57900000000000.00
Jul 09 2024,BONK,0,89634124087591.14,68534124087591.14,21100000000000.00,10634124087591.14,57900000000000.00
Jul 07 2024,BONK,0,89595802919707.94,68495802919707.93,21100000000000.00,10595802919707.93,57900000000000.00
Jul 06 2024,BONK,0,89576642335766.33,68476642335766.33,21100000000000.00,10576642335766.32,57900000000000.00
Jul 05 2024,BONK,0,89557481751824.72,68457481751824.72,21100000000000.00,10557481751824.72,57900000000000.00
Jul 03 2024,BONK,0,89519160583941.50,68419160583941.51,21100000000000.00,10519160583941.51,57900000000000.00
Jul 02 2024,BONK,0,89499999999999.90,68399999999999.91,21100000000000.00,10499999999999.90,57900000000000.00
Jun 30 2024,BONK,0,89461678832116.69,68361678832116.69,21100000000000.00,10461678832116.69,57900000000000.00
Jun 29 2024,BONK,0,89442518248175.10,68342518248175.09,21100000000000.00,10442518248175.09,57900000000000.00
Jun 28 2024,BONK,0,89423357664233.48,68323357664233.48,21100000000000.00,10423357664233.48,57900000000000.00
Jun 26 2024,BONK,0,89385036496350.27,68285036496350.27,21100000000000.00,10385036496350.27,57900000000000.00
Jun 25 2024,BONK,0,89365875912408.66,68265875912408.66,21100000000000.00,10365875912408.66,57900000000000.00
Jun 23 2024,BONK,0,89327554744525.45,68227554744525.45,21100000000000.00,10327554744525.45,57900000000000.00
Jun 22 2024,BONK,0,89308394160583.84,68208394160583.84,21100000000000.00,10308394160583.85,57900000000000.00
Jun 20 2024,BONK,0,89270072992700.64,68170072992700.64,21100000000000.00,10270072992700.64,57900000000000.00
Jun 19 2024,BONK,0,89250912408759.03,68150912408759.03,21100000000000.00,10250912408759.03,57900000000000.00
Jun 18 2024,BONK,0,89231751824817.42,68131751824817.42,21100000000000.00,10231751824817.43,57900000000000.00
Jun 16 2024,BONK,0,89193430656934.22,68093430656934.22,21100000000000.00,10193430656934.22,57900000000000.00
Jun 15 2024,BONK,0,89174270072992.61,68074270072992.61,21100000000000.00,10174270072992.61,57900000000000.00
Jun 13 2024,BONK,0,89135948905109.40,68035948905109.40,21100000000000.00,10135948905109.40,57900000000000.00
Jun 12 2024,BONK,0,89116788321167.80,68016788321167.80,21100000000000.00,10116788321167.79,57900000000000.00
Jun 11 2024,BONK,0,89097627737226.19,67997627737226.19,21100000000000.00,10097627737226.19,57900000000000.00
Jun 09 2024,BONK,0,89059306569342.97,67959306569342.98,21100000000000.00,10059306569342.98,57900000000000.00
Jun 08 2024,BONK,0,89040145985401.38,67940145985401.38,21100000000000.00,10040145985401.37,57900000000000.00
Jun 06 2024,BONK,0,89001824817518.16,67901824817518.16,21100000000000.00,10001824817518.16,57900000000000.00
Jun 05 2024,BONK,0,88982664233576.56,67882664233576.56,21100000000000.00,9982664233576.56,57900000000000.00
Jun 03 2024,BONK,0,88944343065693.34,67844343065693.34,21100000000000.00,9944343065693.34,57900000000000.00
Jun 02 2024,BONK,0,88925182481751.73,67825182481751.73,21100000000000.00,9925182481751.74,57900000000000.00
Jun 01 2024,BONK,0,88906021897810.12,67806021897810.13,21100000000000.00,9906021897810.13,57900000000000.00
May 30 2024,BONK,0,88867700729926.92,67767700729926.92,21100000000000.00,9867700729926.92,57900000000000.00
May 29 2024,BONK,0,88848540145985.31,67748540145985.31,21100000000000.00,9848540145985.32,57900000000000.00
May 27 2024,BONK,0,88810218978102.11,67710218978102.11,21100000000000.00,9810218978102.11,57900000000000.00
May 26 2024,BONK,0,88791058394160.50,67691058394160.50,21100000000000.00,9791058394160.50,57900000000000.00
May 25 2024,BONK,0,88771897810218.89,67671897810218.89,21100000000000.00,9771897810218.90,57900000000000.00
May 23 2024,BONK,0,88733576642335.69,67633576642335.69,21100000000000.00,9733576642335.68,57900000000000.00
May 22 2024,BONK,0,88714416058394.08,67614416058394.08,21100000000000.00,9714416058394.08,57900000000000.00
May 20 2024,BONK,0,88676094890510.88,67576094890510.87,21100000000000.00,9676094890510.87,57900000000000.00
May 19 2024,BONK,0,88656934306569.27,67556934306569.27,21100000000000.00,9656934306569.26,57900000000000.00
May 17 2024,BONK,0,88618613138686.05,67518613138686.05,21100000000000.00,9618613138686.05,57900000000000.00
May 16 2024,BONK,0,88599452554744.44,67499452554744.44,21100000000000.00,9599452554744.45,57900000000000.00
May 15 2024,BONK,0,88580291970802.84,67480291970802.84,21100000000000.00,9580291970802.84,57900000000000.00
May 13 2024,BONK,0,88541970802919.62,67441970802919.62,21100000000000.00,9541970802919.63,57900000000000.00
May 12 2024,BONK,0,88522810218978.03,67422810218978.02,21100000000000.00,9522810218978.02,57900000000000.00
May 10 2024,BONK,0,88484489051094.81,67384489051094.81,21100000000000.00,9484489051094.81,57900000000000.00
May 09 2024,BONK,0,88465328467153.20,67365328467153.20,21100000000000.00,9465328467153.21,57900000000000.00
May 08 2024,BONK,0,88446167883211.60,67346167883211.60,21100000000000.00,9446167883211.60,57900000000000.00
May 06 2024,BONK,0,88407846715328.39,67307846715328.39,21100000000000.00,9407846715328.39,57900000000000.00
May 05 2024,BONK,0,88388686131386.78,67288686131386.78,21100000000000.00,9388686131386.79,57900000000000.00
May 03 2024,BONK,0,88350364963503.58,67250364963503.58,21100000000000.00,9350364963503.57,57900000000000.00
May 02 2024,BONK,0,88331204379561.97,67231204379561.97,21100000000000.00,9331204379561.97,57900000000000.00
Apr 30 2024,BONK,0,88292883211678.75,67192883211678.76,21100000000000.00,9292883211678.76,57900000000000.00
Apr 29 2024,BONK,0,88273722627737.16,67173722627737.16,21100000000000.00,9273722627737.15,57900000000000.00
Apr 28 2024,BONK,0,88254562043795.55,67154562043795.55,21100000000000.00,9254562043795.55,57900000000000.00
Apr 26 2024,BONK,0,88216240875912.34,67116240875912.34,21100000000000.00,9216240875912.34,57900000000000.00
Apr 25 2024,BONK,0,88197080291970.73,67097080291970.73,21100000000000.00,9197080291970.73,57900000000000.00
Apr 23 2024,BONK,0,88158759124087.52,67058759124087.52,21100000000000.00,9158759124087.52,57900000000000.00
Apr 22 2024,BONK,0,88139598540145.90,67039598540145.91,21100000000000.00,9139598540145.91,57900000000000.00
Apr 21 2024,BONK,0,88120437956204.31,67020437956204.31,21100000000000.00,9120437956204.31,57900000000000.00
Apr 19 2024,BONK,0,88082116788321.10,66982116788321.09,21100000000000.00,9082116788321.10,57900000000000.00
