Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Reserved,Community & Other
Sep 09 2031,RPL,0,30000000.00,30000000.00,2700000.00,9720000.00,5580000.00,3600000.00,8400000.00
Sep 03 2031,RPL,0,29980284.78,29980284.78,2700000.00,9720000.00,5580000.00,3594085.43,8386199.34
Aug 28 2031,RPL,0,29960569.55,29960569.55,2700000.00,9720000.00,5580000.00,3588170.87,8372398.69
Aug 22 2031,RPL,0,29940854.33,29940854.33,2700000.00,9720000.00,5580000.00,3582256.30,8358598.03
Aug 16 2031,RPL,0,29921139.10,29921139.10,2700000.00,9720000.00,5580000.00,3576341.73,8344797.37
Aug 10 2031,RPL,0,29901423.88,29901423.88,2700000.00,9720000.00,5580000.00,3570427.16,8330996.71
Aug 04 2031,RPL,0,29881708.65,29881708.65,2700000.00,9720000.00,5580000.00,3564512.60,8317196.06
Jul 29 2031,RPL,0,29861993.43,29861993.43,2700000.00,9720000.00,5580000.00,3558598.03,8303395.40
Jul 22 2031,RPL,0,29838992.33,29838992.33,2700000.00,9720000.00,5580000.00,3551697.70,8287294.63
Jul 16 2031,RPL,0,29819277.11,29819277.11,2700000.00,9720000.00,5580000.00,3545783.13,8273493.98
Jul 10 2031,RPL,0,29799561.88,29799561.88,2700000.00,9720000.00,5580000.00,3539868.57,8259693.32
Jul 04 2031,RPL,0,29779846.66,29779846.66,2700000.00,9720000.00,5580000.00,3533954.00,8245892.66
Jun 28 2031,RPL,0,29760131.43,29760131.43,2700000.00,9720000.00,5580000.00,3528039.43,8232092.00
Jun 22 2031,RPL,0,29740416.21,29740416.21,2700000.00,9720000.00,5580000.00,3522124.86,8218291.35
Jun 16 2031,RPL,0,29720700.99,29720700.99,2700000.00,9720000.00,5580000.00,3516210.30,8204490.69
Jun 10 2031,RPL,0,29700985.76,29700985.76,2700000.00,9720000.00,5580000.00,3510295.73,8190690.03
Jun 04 2031,RPL,0,29681270.54,29681270.54,2700000.00,9720000.00,5580000.00,3504381.16,8176889.38
May 29 2031,RPL,0,29661555.31,29661555.31,2700000.00,9720000.00,5580000.00,3498466.59,8163088.72
May 23 2031,RPL,0,29641840.09,29641840.09,2700000.00,9720000.00,5580000.00,3492552.03,8149288.06
May 17 2031,RPL,0,29622124.86,29622124.86,2700000.00,9720000.00,5580000.00,3486637.46,8135487.40
May 11 2031,RPL,0,29602409.64,29602409.64,2700000.00,9720000.00,5580000.00,3480722.89,8121686.75
May 05 2031,RPL,0,29582694.41,29582694.41,2700000.00,9720000.00,5580000.00,3474808.32,8107886.09
Apr 29 2031,RPL,0,29562979.19,29562979.19,2700000.00,9720000.00,5580000.00,3468893.76,8094085.43
Apr 22 2031,RPL,0,29539978.09,29539978.09,2700000.00,9720000.00,5580000.00,3461993.43,8077984.67
Apr 16 2031,RPL,0,29520262.87,29520262.87,2700000.00,9720000.00,5580000.00,3456078.86,8064184.01
Apr 10 2031,RPL,0,29500547.65,29500547.65,2700000.00,9720000.00,5580000.00,3450164.29,8050383.35
Apr 04 2031,RPL,0,29480832.42,29480832.42,2700000.00,9720000.00,5580000.00,3444249.73,8036582.69
Mar 29 2031,RPL,0,29461117.20,29461117.20,2700000.00,9720000.00,5580000.00,3438335.16,8022782.04
Mar 23 2031,RPL,0,29441401.97,29441401.97,2700000.00,9720000.00,5580000.00,3432420.59,8008981.38
Mar 17 2031,RPL,0,29421686.75,29421686.75,2700000.00,9720000.00,5580000.00,3426506.02,7995180.72
Mar 11 2031,RPL,0,29401971.52,29401971.52,2700000.00,9720000.00,5580000.00,3420591.46,7981380.07
Mar 05 2031,RPL,0,29382256.30,29382256.30,2700000.00,9720000.00,5580000.00,3414676.89,7967579.41
Feb 27 2031,RPL,0,29362541.07,29362541.07,2700000.00,9720000.00,5580000.00,3408762.32,7953778.75
Feb 21 2031,RPL,0,29342825.85,29342825.85,2700000.00,9720000.00,5580000.00,3402847.75,7939978.09
Feb 15 2031,RPL,0,29323110.62,29323110.62,2700000.00,9720000.00,5580000.00,3396933.19,7926177.44
Feb 09 2031,RPL,0,29303395.40,29303395.40,2700000.00,9720000.00,5580000.00,3391018.62,7912376.78
Feb 03 2031,RPL,0,29283680.18,29283680.18,2700000.00,9720000.00,5580000.00,3385104.05,7898576.12
Jan 28 2031,RPL,0,29263964.95,29263964.95,2700000.00,9720000.00,5580000.00,3379189.49,7884775.47
Jan 22 2031,RPL,0,29244249.73,29244249.73,2700000.00,9720000.00,5580000.00,3373274.92,7870974.81
Jan 15 2031,RPL,0,29221248.63,29221248.63,2700000.00,9720000.00,5580000.00,3366374.59,7854874.04
Jan 09 2031,RPL,0,29201533.41,29201533.41,2700000.00,9720000.00,5580000.00,3360460.02,7841073.38
Jan 03 2031,RPL,0,29181818.18,29181818.18,2700000.00,9720000.00,5580000.00,3354545.45,7827272.73
Dec 28 2030,RPL,0,29162102.96,29162102.96,2700000.00,9720000.00,5580000.00,3348630.89,7813472.07
Dec 22 2030,RPL,0,29142387.73,29142387.73,2700000.00,9720000.00,5580000.00,3342716.32,7799671.41
Dec 16 2030,RPL,0,29122672.51,29122672.51,2700000.00,9720000.00,5580000.00,3336801.75,7785870.76
Dec 10 2030,RPL,0,29102957.28,29102957.28,2700000.00,9720000.00,5580000.00,3330887.19,7772070.10
Dec 04 2030,RPL,0,29083242.06,29083242.06,2700000.00,9720000.00,5580000.00,3324972.62,7758269.44
Nov 28 2030,RPL,0,29063526.83,29063526.83,2700000.00,9720000.00,5580000.00,3319058.05,7744468.78
Nov 22 2030,RPL,0,29043811.61,29043811.61,2700000.00,9720000.00,5580000.00,3313143.48,7730668.13
Nov 16 2030,RPL,0,29024096.39,29024096.39,2700000.00,9720000.00,5580000.00,3307228.92,7716867.47
Nov 10 2030,RPL,0,29004381.16,29004381.16,2700000.00,9720000.00,5580000.00,3301314.35,7703066.81
Nov 04 2030,RPL,0,28984665.94,28984665.94,2700000.00,9720000.00,5580000.00,3295399.78,7689266.16
Oct 29 2030,RPL,0,28964950.71,28964950.71,2700000.00,9720000.00,5580000.00,3289485.21,7675465.50
Oct 23 2030,RPL,0,28945235.49,28945235.49,2700000.00,9720000.00,5580000.00,3283570.65,7661664.84
Oct 16 2030,RPL,0,28922234.39,28922234.39,2700000.00,9720000.00,5580000.00,3276670.32,7645564.07
Oct 10 2030,RPL,0,28902519.17,28902519.17,2700000.00,9720000.00,5580000.00,3270755.75,7631763.42
Oct 04 2030,RPL,0,28882803.94,28882803.94,2700000.00,9720000.00,5580000.00,3264841.18,7617962.76
Sep 28 2030,RPL,0,28863088.72,28863088.72,2700000.00,9720000.00,5580000.00,3258926.62,7604162.10
Sep 22 2030,RPL,0,28843373.49,28843373.49,2700000.00,9720000.00,5580000.00,3253012.05,7590361.45
