Date,Symbol,Price,Available Supply,Unlocked Supply,Community & Other
Jun 01 2023,LUNA,$0.83,0,678381818.18,678381818.18
May 31 2023,LUNA,$0.86,0,677490909.09,677490909.09
May 30 2023,LUNA,$0.86,0,676600000.00,676600000.00
May 29 2023,LUNA,$0.88,0,675709090.91,675709090.91
May 28 2023,LUNA,$0.86,0,674818181.82,674818181.82
May 28 2023,LUNA,$0.86,0,674818181.82,674818181.82
May 28 2023,LUNA,$0.86,0,674818181.82,674818181.82
May 27 2023,LUNA,$0.87,0,673927272.73,673927272.73
May 26 2023,LUNA,$0.86,0,673036363.64,673036363.64
May 25 2023,LUNA,$0.86,0,672145454.55,672145454.55
May 24 2023,LUNA,$0.91,0,671254545.45,671254545.45
May 23 2023,LUNA,$0.90,0,670363636.36,670363636.36
May 22 2023,LUNA,$0.91,0,669472727.27,669472727.27
May 22 2023,LUNA,$0.91,0,669472727.27,669472727.27
May 21 2023,LUNA,$0.93,0,668581818.18,668581818.18
May 20 2023,LUNA,$0.93,0,667690909.09,667690909.09
May 19 2023,LUNA,$0.94,0,666800000.00,666800000.00
May 18 2023,LUNA,$0.96,0,665909090.91,665909090.91
May 17 2023,LUNA,$0.94,0,665018181.82,665018181.82
May 16 2023,LUNA,$0.94,0,664127272.73,664127272.73
May 15 2023,LUNA,$0.95,0,663236363.64,663236363.64
May 15 2023,LUNA,$0.95,0,663236363.64,663236363.64
May 14 2023,LUNA,$0.91,0,662345454.55,662345454.55
May 13 2023,LUNA,$0.95,0,661454545.45,661454545.45
May 12 2023,LUNA,$0.93,0,660563636.36,660563636.36
May 11 2023,LUNA,$1.01,0,659672727.27,659672727.27
May 10 2023,LUNA,$0.98,0,658781818.18,658781818.18
May 09 2023,LUNA,$0.95,0,657890909.09,657890909.09
May 09 2023,LUNA,$0.95,0,657890909.09,657890909.09
May 08 2023,LUNA,$1.12,0,657000000.00,657000000.00
May 07 2023,LUNA,$1.14,0,656109090.91,656109090.91
May 06 2023,LUNA,$1.22,0,655218181.82,655218181.82
May 05 2023,LUNA,$1.23,0,654327272.73,654327272.73
May 04 2023,LUNA,$1.23,0,653436363.64,653436363.64
May 03 2023,LUNA,$1.24,0,652545454.55,652545454.55
May 02 2023,LUNA,$1.22,0,651654545.45,651654545.45
May 02 2023,LUNA,$1.22,0,651654545.45,651654545.45
May 01 2023,LUNA,$1.26,0,650763636.36,650763636.36
Apr 30 2023,LUNA,$1.28,0,649872727.27,649872727.27
Apr 29 2023,LUNA,$1.29,0,648981818.18,648981818.18
Apr 28 2023,LUNA,$1.25,0,648090909.09,648090909.09
Apr 27 2023,LUNA,$1.23,0,647200000.00,647200000.00
Apr 26 2023,LUNA,$1.27,0,646309090.91,646309090.91
Apr 26 2023,LUNA,$1.27,0,646309090.91,646309090.91
Apr 25 2023,LUNA,$1.26,0,645418181.82,645418181.82
Apr 24 2023,LUNA,$1.26,0,644527272.73,644527272.73
Apr 23 2023,LUNA,$1.25,0,643636363.64,643636363.64
Apr 22 2023,LUNA,$1.21,0,642745454.55,642745454.55
Apr 21 2023,LUNA,$1.27,0,641854545.45,641854545.45
Apr 20 2023,LUNA,$1.31,0,640963636.36,640963636.36
Apr 19 2023,LUNA,$1.42,0,640072727.27,640072727.27
Apr 19 2023,LUNA,$1.42,0,640072727.27,640072727.27
Apr 18 2023,LUNA,$1.39,0,639181818.18,639181818.18
Apr 17 2023,LUNA,$1.43,0,638290909.09,638290909.09
Apr 16 2023,LUNA,$1.42,0,637400000.00,637400000.00
Apr 15 2023,LUNA,$1.43,0,636509090.91,636509090.91
Apr 14 2023,LUNA,$1.41,0,635618181.82,635618181.82
Apr 13 2023,LUNA,$1.42,0,634727272.73,634727272.73
Apr 13 2023,LUNA,$1.42,0,634727272.73,634727272.73
Apr 12 2023,LUNA,$1.36,0,633836363.64,633836363.64
Apr 11 2023,LUNA,$1.32,0,632945454.55,632945454.55
Apr 10 2023,LUNA,$1.33,0,632054545.45,632054545.45
Apr 09 2023,LUNA,$1.38,0,631163636.36,631163636.36
Apr 08 2023,LUNA,$1.27,0,630272727.27,630272727.27
Apr 07 2023,LUNA,$1.27,0,629381818.18,629381818.18
Apr 06 2023,LUNA,$1.28,0,628490909.09,628490909.09
Apr 06 2023,LUNA,$1.28,0,628490909.09,628490909.09
Apr 05 2023,LUNA,$1.27,0,627600000.00,627600000.00
Apr 04 2023,LUNA,$1.25,0,626709090.91,626709090.91
Apr 03 2023,LUNA,$1.26,0,625818181.82,625818181.82
Apr 02 2023,LUNA,$1.30,0,624927272.73,624927272.73
Apr 01 2023,LUNA,$1.29,0,624036363.64,624036363.64
Mar 31 2023,LUNA,$1.28,0,623145454.55,623145454.55
Mar 31 2023,LUNA,$1.28,0,623145454.55,623145454.55
Mar 30 2023,LUNA,$1.30,0,622254545.45,622254545.45
Mar 29 2023,LUNA,$1.29,0,621363636.36,621363636.36
Mar 28 2023,LUNA,$1.26,0,620472727.27,620472727.27
Mar 27 2023,LUNA,$1.32,0,619581818.18,619581818.18
Mar 26 2023,LUNA,$1.33,0,618690909.09,618690909.09
Mar 25 2023,LUNA,$1.29,0,617800000.00,617800000.00
Mar 24 2023,LUNA,$1.36,0,616909090.91,616909090.91
Mar 24 2023,LUNA,$1.36,0,616909090.91,616909090.91
Mar 23 2023,LUNA,$1.37,0,616018181.82,616018181.82
Mar 22 2023,LUNA,$1.43,0,615127272.73,615127272.73
Mar 21 2023,LUNA,$1.42,0,614236363.64,614236363.64
Mar 20 2023,LUNA,$1.48,0,613345454.55,613345454.55
Mar 19 2023,LUNA,$1.45,0,612454545.45,612454545.45
Mar 18 2023,LUNA,$1.44,0,611563636.36,611563636.36
Mar 18 2023,LUNA,$1.44,0,611563636.36,611563636.36
Mar 17 2023,LUNA,$1.38,0,610672727.27,610672727.27
Mar 16 2023,LUNA,$1.34,0,609781818.18,609781818.18
Mar 15 2023,LUNA,$1.46,0,608890909.09,608890909.09
Mar 14 2023,LUNA,$1.42,0,608000000.00,608000000.00
Mar 13 2023,LUNA,$1.35,0,607109090.91,607109090.91
Mar 12 2023,LUNA,$1.26,0,606218181.82,606218181.82
Mar 11 2023,LUNA,$1.30,0,605327272.73,605327272.73
Mar 11 2023,LUNA,$1.30,0,605327272.73,605327272.73
Mar 10 2023,LUNA,$1.28,0,604436363.64,604436363.64
Mar 09 2023,LUNA,$1.36,0,603545454.55,603545454.55
Mar 08 2023,LUNA,$1.47,0,602654545.45,602654545.45
Mar 07 2023,LUNA,$1.54,0,601763636.36,601763636.36
Mar 06 2023,LUNA,$1.53,0,600872727.27,600872727.27
Mar 05 2023,LUNA,$1.51,0,599981818.18,599981818.18
Mar 05 2023,LUNA,$1.51,0,599981818.18,599981818.18
Mar 04 2023,LUNA,$1.56,0,599090909.09,599090909.09
Mar 03 2023,LUNA,$1.73,0,598200000.00,598200000.00
Mar 02 2023,LUNA,$1.73,0,597309090.91,597309090.91
Mar 01 2023,LUNA,$1.71,0,596418181.82,596418181.82
Feb 28 2023,LUNA,$1.71,0,595527272.73,595527272.73
Feb 27 2023,LUNA,$1.72,0,594636363.64,594636363.64
Feb 27 2023,LUNA,$1.72,0,594636363.64,594636363.64
Feb 26 2023,LUNA,$1.72,0,593745454.55,593745454.55
Feb 25 2023,LUNA,$1.73,0,592854545.45,592854545.45
Feb 24 2023,LUNA,$1.76,0,591963636.36,591963636.36
Feb 23 2023,LUNA,$1.79,0,591072727.27,591072727.27
Feb 22 2023,LUNA,$1.79,0,590181818.18,590181818.18
Feb 21 2023,LUNA,$1.85,0,589290909.09,589290909.09
Feb 20 2023,LUNA,$1.85,0,588400000.00,588400000.00
Feb 20 2023,LUNA,$1.85,0,588400000.00,588400000.00
Feb 19 2023,LUNA,$1.88,0,587509090.91,587509090.91
Feb 18 2023,LUNA,$1.91,0,586618181.82,586618181.82
Feb 17 2023,LUNA,$1.81,0,585727272.73,585727272.73
Feb 16 2023,LUNA,$1.97,0,584836363.64,584836363.64
Feb 15 2023,LUNA,$1.85,0,583945454.55,583945454.55
Feb 14 2023,LUNA,$1.80,0,583054545.45,583054545.45
Feb 14 2023,LUNA,$1.80,0,583054545.45,583054545.45
Feb 13 2023,LUNA,$1.79,0,582163636.36,582163636.36
Feb 12 2023,LUNA,$1.85,0,581272727.27,581272727.27
Feb 11 2023,LUNA,$1.79,0,580381818.18,580381818.18
Feb 10 2023,LUNA,$1.77,0,579490909.09,579490909.09
Feb 09 2023,LUNA,$2.05,0,578600000.00,578600000.00
Feb 08 2023,LUNA,$2.13,0,577709090.91,577709090.91
Feb 07 2023,LUNA,$2.07,0,576818181.82,576818181.82
Feb 07 2023,LUNA,$2.07,0,576818181.82,576818181.82
Feb 06 2023,LUNA,$2.07,0,575927272.73,575927272.73
Feb 05 2023,LUNA,$2.19,0,575036363.64,575036363.64
Feb 04 2023,LUNA,$2.26,0,574145454.55,574145454.55
Feb 03 2023,LUNA,$2.08,0,573254545.45,573254545.45
Feb 02 2023,LUNA,$2.11,0,572363636.36,572363636.36
Feb 01 2023,LUNA,$2.03,0,571472727.27,571472727.27
Feb 01 2023,LUNA,$2.03,0,571472727.27,571472727.27
Jan 31 2023,LUNA,$1.94,0,570581818.18,570581818.18
Jan 30 2023,LUNA,$2.18,0,569690909.09,569690909.09
Jan 29 2023,LUNA,$2.10,0,568800000.00,568800000.00
Jan 28 2023,LUNA,$2.13,0,567909090.91,567909090.91
Jan 27 2023,LUNA,$2.16,0,567018181.82,567018181.82
Jan 26 2023,LUNA,$2.16,0,566127272.73,566127272.73
Jan 25 2023,LUNA,$2.06,0,565236363.64,565236363.64
Jan 25 2023,LUNA,$2.06,0,565236363.64,565236363.64
Jan 24 2023,LUNA,$2.25,0,564345454.55,564345454.55
Jan 23 2023,LUNA,$2.25,0,563454545.45,563454545.45
Jan 22 2023,LUNA,$2.29,0,562563636.36,562563636.36
Jan 21 2023,LUNA,$2.10,0,561672727.27,561672727.27
Jan 20 2023,LUNA,$1.94,0,560781818.18,560781818.18
Jan 19 2023,LUNA,$1.89,0,559890909.09,559890909.09
Jan 19 2023,LUNA,$1.89,0,559890909.09,559890909.09
Jan 18 2023,LUNA,$2.04,0,559000000.00,559000000.00
Jan 17 2023,LUNA,$2.13,0,558109090.91,558109090.91
Jan 16 2023,LUNA,$2.10,0,557218181.82,557218181.82
Jan 15 2023,LUNA,$1.80,0,556327272.73,556327272.73
Jan 14 2023,LUNA,$1.70,0,555436363.64,555436363.64
Jan 13 2023,LUNA,$1.60,0,554545454.55,554545454.55
Jan 12 2023,LUNA,$1.54,0,553654545.45,553654545.45
Jan 12 2023,LUNA,$1.54,0,553654545.45,553654545.45
Jan 11 2023,LUNA,$1.57,0,552763636.36,552763636.36
Jan 10 2023,LUNA,$1.52,0,551872727.27,551872727.27
Jan 09 2023,LUNA,$1.35,0,550981818.18,550981818.18
Jan 08 2023,LUNA,$1.32,0,550090909.09,550090909.09
Jan 07 2023,LUNA,$1.33,0,549200000.00,549200000.00
Jan 06 2023,LUNA,$1.31,0,548309090.91,548309090.91
Jan 06 2023,LUNA,$1.31,0,548309090.91,548309090.91
Jan 05 2023,LUNA,$1.32,0,547418181.82,547418181.82
Jan 04 2023,LUNA,$1.31,0,546527272.73,546527272.73
Jan 03 2023,LUNA,$1.32,0,545636363.64,545636363.64
Jan 02 2023,LUNA,$1.28,0,544745454.55,544745454.55
Jan 01 2023,LUNA,$1.26,0,543854545.45,543854545.45
Dec 31 2022,LUNA,$1.25,0,542963636.36,542963636.36
Dec 30 2022,LUNA,$1.28,0,542072727.27,542072727.27
Dec 30 2022,LUNA,$1.28,0,542072727.27,542072727.27
Dec 29 2022,LUNA,$1.28,0,541181818.18,541181818.18
Dec 28 2022,LUNA,$1.37,0,540290909.09,540290909.09
Dec 27 2022,LUNA,$1.31,0,539400000.00,539400000.00
Dec 26 2022,LUNA,$1.25,0,538509090.91,538509090.91
Dec 25 2022,LUNA,$1.28,0,537618181.82,537618181.82
Dec 24 2022,LUNA,$1.28,0,536727272.73,536727272.73
Dec 24 2022,LUNA,$1.28,0,536727272.73,536727272.73
Dec 23 2022,LUNA,$1.27,0,535836363.64,535836363.64
Dec 22 2022,LUNA,$1.22,0,534945454.55,534945454.55
Dec 21 2022,LUNA,$1.30,0,534054545.45,534054545.45
Dec 20 2022,LUNA,$1.23,0,533163636.36,533163636.36
Dec 19 2022,LUNA,$1.33,0,532272727.27,532272727.27
Dec 18 2022,LUNA,$1.34,0,531381818.18,531381818.18
Dec 17 2022,LUNA,$1.32,0,530490909.09,530490909.09
Dec 17 2022,LUNA,$1.32,0,530490909.09,530490909.09
Dec 16 2022,LUNA,$1.60,0,529600000.00,529600000.00
Dec 15 2022,LUNA,$1.64,0,528709090.91,528709090.91
Dec 14 2022,LUNA,$1.66,0,527818181.82,527818181.82
Dec 13 2022,LUNA,$1.63,0,526927272.73,526927272.73
Dec 12 2022,LUNA,$1.60,0,526036363.64,526036363.64
Dec 11 2022,LUNA,$1.65,0,525145454.55,525145454.55
Dec 11 2022,LUNA,$1.65,0,525145454.55,525145454.55
Dec 10 2022,LUNA,$1.63,0,524254545.45,524254545.45
Dec 09 2022,LUNA,$1.65,0,523363636.36,523363636.36
Dec 08 2022,LUNA,$1.58,0,522472727.27,522472727.27
Dec 07 2022,LUNA,$1.62,0,521581818.18,521581818.18
Dec 06 2022,LUNA,$1.63,0,520690909.09,520690909.09
Dec 05 2022,LUNA,$1.65,0,519800000.00,519800000.00
Dec 05 2022,LUNA,$1.65,0,519800000.00,519800000.00
Dec 04 2022,LUNA,$1.63,0,518909090.91,518909090.91
Dec 03 2022,LUNA,$1.67,0,518018181.82,518018181.82
Dec 02 2022,LUNA,$1.64,0,517127272.73,517127272.73
Dec 01 2022,LUNA,$1.63,0,516236363.64,516236363.64
Nov 30 2022,LUNA,$1.60,0,515345454.55,515345454.55
Nov 29 2022,LUNA,$1.57,0,514454545.45,514454545.45
Nov 28 2022,LUNA,$1.59,0,513563636.36,513563636.36
Nov 28 2022,LUNA,$1.59,0,513563636.36,513563636.36
Nov 27 2022,LUNA,$1.56,0,512672727.27,512672727.27
Nov 26 2022,LUNA,$1.55,0,511781818.18,511781818.18
Nov 25 2022,LUNA,$1.57,0,510890909.09,510890909.09
Nov 24 2022,LUNA,$1.58,0,510000000.00,510000000.00
Nov 23 2022,LUNA,$1.54,0,510000000.00,510000000.00
Nov 22 2022,LUNA,$1.49,0,510000000.00,510000000.00
Nov 22 2022,LUNA,$1.49,0,510000000.00,510000000.00
Nov 21 2022,LUNA,$1.56,0,510000000.00,510000000.00
Nov 20 2022,LUNA,$1.68,0,510000000.00,510000000.00
Nov 19 2022,LUNA,$1.69,0,510000000.00,510000000.00
Nov 18 2022,LUNA,$1.67,0,510000000.00,510000000.00
Nov 17 2022,LUNA,$1.67,0,510000000.00,510000000.00
Nov 16 2022,LUNA,$1.70,0,510000000.00,510000000.00
Nov 15 2022,LUNA,$1.67,0,510000000.00,510000000.00
Nov 15 2022,LUNA,$1.67,0,510000000.00,510000000.00
Nov 14 2022,LUNA,$1.66,0,510000000.00,510000000.00
Nov 13 2022,LUNA,$1.70,0,510000000.00,510000000.00
Nov 12 2022,LUNA,$1.73,0,510000000.00,510000000.00
Nov 11 2022,LUNA,$1.82,0,510000000.00,510000000.00
Nov 10 2022,LUNA,$1.60,0,510000000.00,510000000.00
Nov 09 2022,LUNA,$1.90,0,510000000.00,510000000.00
Nov 09 2022,LUNA,$1.90,0,510000000.00,510000000.00
Nov 08 2022,LUNA,$2.42,0,510000000.00,510000000.00
Nov 07 2022,LUNA,$2.39,0,510000000.00,510000000.00
Nov 06 2022,LUNA,$2.47,0,510000000.00,510000000.00
Nov 05 2022,LUNA,$2.59,0,510000000.00,510000000.00
Nov 04 2022,LUNA,$2.38,0,510000000.00,510000000.00
Nov 03 2022,LUNA,$2.31,0,510000000.00,510000000.00
Nov 02 2022,LUNA,$2.37,0,510000000.00,510000000.00
Nov 02 2022,LUNA,$2.37,0,510000000.00,510000000.00
Nov 01 2022,LUNA,$2.45,0,510000000.00,510000000.00
Oct 31 2022,LUNA,$2.50,0,510000000.00,510000000.00
Oct 30 2022,LUNA,$2.43,0,510000000.00,510000000.00
Oct 29 2022,LUNA,$2.43,0,510000000.00,510000000.00
Oct 28 2022,LUNA,$2.41,0,510000000.00,510000000.00
Oct 27 2022,LUNA,$2.46,0,510000000.00,510000000.00
Oct 27 2022,LUNA,$2.46,0,510000000.00,510000000.00
Oct 26 2022,LUNA,$2.42,0,510000000.00,510000000.00
Oct 25 2022,LUNA,$2.37,0,510000000.00,510000000.00
Oct 24 2022,LUNA,$2.45,0,510000000.00,510000000.00
Oct 23 2022,LUNA,$2.35,0,510000000.00,510000000.00
Oct 22 2022,LUNA,$2.35,0,510000000.00,510000000.00
Oct 21 2022,LUNA,$2.34,0,510000000.00,510000000.00
Oct 20 2022,LUNA,$2.43,0,510000000.00,510000000.00
Oct 20 2022,LUNA,$2.43,0,510000000.00,510000000.00
Oct 19 2022,LUNA,$2.52,0,510000000.00,510000000.00
Oct 18 2022,LUNA,$2.64,0,510000000.00,510000000.00
Oct 17 2022,LUNA,$2.61,0,510000000.00,510000000.00
Oct 16 2022,LUNA,$2.73,0,510000000.00,510000000.00
Oct 15 2022,LUNA,$2.85,0,510000000.00,510000000.00
Oct 14 2022,LUNA,$2.64,0,510000000.00,510000000.00
Oct 14 2022,LUNA,$2.64,0,510000000.00,510000000.00
Oct 13 2022,LUNA,$2.83,0,510000000.00,510000000.00
Oct 12 2022,LUNA,$2.42,0,510000000.00,510000000.00
Oct 11 2022,LUNA,$2.51,0,510000000.00,510000000.00
Oct 10 2022,LUNA,$2.53,0,510000000.00,510000000.00
Oct 09 2022,LUNA,$2.49,0,510000000.00,510000000.00
Oct 08 2022,LUNA,$2.48,0,510000000.00,510000000.00
Oct 07 2022,LUNA,$2.47,0,510000000.00,510000000.00
Oct 07 2022,LUNA,$2.47,0,510000000.00,510000000.00
Oct 06 2022,LUNA,$2.55,0,510000000.00,510000000.00
Oct 05 2022,LUNA,$2.57,0,510000000.00,510000000.00
Oct 04 2022,LUNA,$2.45,0,510000000.00,510000000.00
Oct 03 2022,LUNA,$2.48,0,510000000.00,510000000.00
Oct 02 2022,LUNA,$2.48,0,510000000.00,510000000.00
Oct 01 2022,LUNA,$2.49,0,510000000.00,510000000.00
Oct 01 2022,LUNA,$2.49,0,510000000.00,510000000.00
Sep 30 2022,LUNA,$2.46,0,510000000.00,510000000.00
Sep 29 2022,LUNA,$2.51,0,510000000.00,510000000.00
Sep 28 2022,LUNA,$2.49,0,510000000.00,510000000.00
Sep 27 2022,LUNA,$2.72,0,510000000.00,510000000.00
Sep 26 2022,LUNA,$2.18,0,510000000.00,510000000.00
Sep 25 2022,LUNA,$2.41,0,510000000.00,510000000.00
Sep 25 2022,LUNA,$2.41,0,510000000.00,510000000.00
Sep 24 2022,LUNA,$2.62,0,510000000.00,510000000.00
Sep 23 2022,LUNA,$2.63,0,510000000.00,510000000.00
Sep 22 2022,LUNA,$2.50,0,510000000.00,510000000.00
Sep 21 2022,LUNA,$2.70,0,510000000.00,510000000.00
Sep 20 2022,LUNA,$2.91,0,510000000.00,510000000.00
Sep 19 2022,LUNA,$2.74,0,510000000.00,510000000.00
Sep 18 2022,LUNA,$3.09,0,510000000.00,510000000.00
Sep 18 2022,LUNA,$3.09,0,510000000.00,510000000.00
Sep 17 2022,LUNA,$3.06,0,510000000.00,510000000.00
Sep 16 2022,LUNA,$2.73,0,510000000.00,510000000.00
Sep 15 2022,LUNA,$2.99,0,510000000.00,510000000.00
Sep 14 2022,LUNA,$4.14,0,510000000.00,510000000.00
Sep 13 2022,LUNA,$3.96,0,510000000.00,510000000.00
Sep 12 2022,LUNA,$5.69,0,510000000.00,510000000.00
Sep 12 2022,LUNA,$5.69,0,510000000.00,510000000.00
Sep 11 2022,LUNA,$6.40,0,510000000.00,510000000.00
Sep 10 2022,LUNA,$5.08,0,510000000.00,510000000.00
Sep 09 2022,LUNA,$1.91,0,510000000.00,510000000.00
Sep 08 2022,LUNA,$1.88,0,510000000.00,510000000.00
Sep 07 2022,LUNA,$1.86,0,510000000.00,510000000.00
Sep 06 2022,LUNA,$1.98,0,510000000.00,510000000.00
Sep 05 2022,LUNA,$1.81,0,510000000.00,510000000.00
Sep 05 2022,LUNA,$1.81,0,510000000.00,510000000.00
Sep 04 2022,LUNA,$1.85,0,510000000.00,510000000.00
Sep 03 2022,LUNA,$1.84,0,510000000.00,510000000.00
Sep 02 2022,LUNA,$2.00,0,510000000.00,510000000.00
Sep 01 2022,LUNA,$1.78,0,510000000.00,510000000.00
Aug 31 2022,LUNA,$1.74,0,510000000.00,510000000.00
Aug 30 2022,LUNA,$1.65,0,510000000.00,510000000.00
Aug 30 2022,LUNA,$1.65,0,510000000.00,510000000.00
Aug 29 2022,LUNA,$1.55,0,510000000.00,510000000.00
Aug 28 2022,LUNA,$1.62,0,510000000.00,510000000.00
Aug 27 2022,LUNA,$1.61,0,510000000.00,510000000.00
Aug 26 2022,LUNA,$1.83,0,510000000.00,510000000.00
Aug 25 2022,LUNA,$1.72,0,510000000.00,510000000.00
Aug 24 2022,LUNA,$1.82,0,510000000.00,510000000.00
Aug 23 2022,LUNA,$1.68,0,510000000.00,510000000.00
Aug 23 2022,LUNA,$1.68,0,510000000.00,510000000.00
Aug 22 2022,LUNA,$1.68,0,510000000.00,510000000.00
Aug 21 2022,LUNA,$1.63,0,510000000.00,510000000.00
Aug 20 2022,LUNA,$1.60,0,510000000.00,510000000.00
Aug 19 2022,LUNA,$1.77,0,510000000.00,510000000.00
Aug 18 2022,LUNA,$1.93,0,510000000.00,510000000.00
Aug 17 2022,LUNA,$2.00,0,510000000.00,510000000.00
Aug 17 2022,LUNA,$2.00,0,510000000.00,510000000.00
Aug 16 2022,LUNA,$1.99,0,510000000.00,510000000.00
Aug 15 2022,LUNA,$2.05,0,510000000.00,510000000.00
Aug 14 2022,LUNA,$2.00,0,510000000.00,510000000.00
Aug 13 2022,LUNA,$2.05,0,510000000.00,510000000.00
Aug 12 2022,LUNA,$1.97,0,510000000.00,510000000.00
Aug 11 2022,LUNA,$2.02,0,510000000.00,510000000.00
Aug 10 2022,LUNA,$1.99,0,510000000.00,510000000.00
Aug 10 2022,LUNA,$1.99,0,510000000.00,510000000.00
Aug 09 2022,LUNA,$2.11,0,510000000.00,510000000.00
Aug 08 2022,LUNA,$2.10,0,510000000.00,510000000.00
Aug 07 2022,LUNA,$2.11,0,510000000.00,510000000.00
Aug 06 2022,LUNA,$2.13,0,510000000.00,510000000.00
Aug 05 2022,LUNA,$2.10,0,510000000.00,510000000.00
Aug 04 2022,LUNA,$2.08,0,510000000.00,510000000.00
Aug 04 2022,LUNA,$2.08,0,510000000.00,510000000.00
Aug 03 2022,LUNA,$2.14,0,510000000.00,510000000.00
Aug 02 2022,LUNA,$2.27,0,510000000.00,510000000.00
Aug 01 2022,LUNA,$1.89,0,510000000.00,510000000.00
Jul 31 2022,LUNA,$1.86,0,510000000.00,510000000.00
Jul 30 2022,LUNA,$1.92,0,510000000.00,510000000.00
Jul 29 2022,LUNA,$1.86,0,510000000.00,510000000.00
Jul 28 2022,LUNA,$1.81,0,510000000.00,510000000.00
Jul 28 2022,LUNA,$1.81,0,510000000.00,510000000.00
Jul 27 2022,LUNA,$1.70,0,510000000.00,510000000.00
Jul 26 2022,LUNA,$1.67,0,510000000.00,510000000.00
Jul 25 2022,LUNA,$1.87,0,510000000.00,510000000.00
Jul 24 2022,LUNA,$1.86,0,510000000.00,510000000.00
Jul 23 2022,LUNA,$1.86,0,510000000.00,510000000.00
Jul 22 2022,LUNA,$1.91,0,510000000.00,510000000.00
Jul 22 2022,LUNA,$1.91,0,510000000.00,510000000.00
Jul 21 2022,LUNA,$1.90,0,510000000.00,510000000.00
Jul 20 2022,LUNA,$2.00,0,510000000.00,510000000.00
Jul 19 2022,LUNA,$2.06,0,510000000.00,510000000.00
Jul 18 2022,LUNA,$1.77,0,510000000.00,510000000.00
Jul 17 2022,LUNA,$1.78,0,510000000.00,510000000.00
Jul 16 2022,LUNA,$1.80,0,510000000.00,510000000.00
Jul 15 2022,LUNA,$1.76,0,510000000.00,510000000.00
Jul 15 2022,LUNA,$1.76,0,510000000.00,510000000.00
Jul 14 2022,LUNA,$1.80,0,510000000.00,510000000.00
Jul 13 2022,LUNA,$1.82,0,510000000.00,510000000.00
Jul 12 2022,LUNA,$1.89,0,510000000.00,510000000.00
Jul 11 2022,LUNA,$2.11,0,510000000.00,510000000.00
Jul 10 2022,LUNA,$2.27,0,510000000.00,510000000.00
Jul 09 2022,LUNA,$2.35,0,510000000.00,510000000.00
Jul 09 2022,LUNA,$2.35,0,510000000.00,510000000.00
Jul 08 2022,LUNA,$2.19,0,510000000.00,510000000.00
Jul 07 2022,LUNA,$2.15,0,510000000.00,510000000.00
Jul 06 2022,LUNA,$2.16,0,510000000.00,510000000.00
Jul 05 2022,LUNA,$2.25,0,510000000.00,510000000.00
Jul 04 2022,LUNA,$2.15,0,510000000.00,510000000.00
Jul 03 2022,LUNA,$2.12,0,510000000.00,510000000.00
Jul 03 2022,LUNA,$2.12,0,510000000.00,510000000.00
Jul 02 2022,LUNA,$2.16,0,510000000.00,510000000.00
Jul 01 2022,LUNA,$2.09,0,510000000.00,510000000.00
Jun 30 2022,LUNA,$2.61,0,510000000.00,510000000.00
Jun 29 2022,LUNA,$2.45,0,510000000.00,510000000.00
Jun 28 2022,LUNA,$2.23,0,510000000.00,510000000.00
Jun 27 2022,LUNA,$2.03,0,510000000.00,510000000.00
Jun 26 2022,LUNA,$1.99,0,510000000.00,510000000.00
Jun 26 2022,LUNA,$1.99,0,510000000.00,510000000.00
Jun 25 2022,LUNA,$1.99,0,510000000.00,510000000.00
Jun 24 2022,LUNA,$1.94,0,510000000.00,510000000.00
Jun 23 2022,LUNA,$1.92,0,510000000.00,510000000.00
Jun 22 2022,LUNA,$2.03,0,510000000.00,510000000.00
Jun 21 2022,LUNA,$2.04,0,510000000.00,510000000.00
Jun 20 2022,LUNA,$2.11,0,510000000.00,510000000.00
Jun 20 2022,LUNA,$2.11,0,510000000.00,510000000.00
Jun 19 2022,LUNA,$1.86,0,510000000.00,510000000.00
Jun 18 2022,LUNA,$2.24,0,510000000.00,510000000.00
Jun 17 2022,LUNA,$2.25,0,510000000.00,510000000.00
Jun 16 2022,LUNA,$2.52,0,510000000.00,510000000.00
Jun 15 2022,LUNA,$2.54,0,510000000.00,510000000.00
Jun 14 2022,LUNA,$2.48,0,510000000.00,510000000.00
Jun 13 2022,LUNA,$2.71,0,510000000.00,510000000.00
Jun 13 2022,LUNA,$2.71,0,510000000.00,510000000.00
Jun 12 2022,LUNA,$2.60,0,510000000.00,510000000.00
Jun 11 2022,LUNA,$2.86,0,510000000.00,510000000.00
Jun 10 2022,LUNA,$3.16,0,510000000.00,510000000.00
Jun 09 2022,LUNA,$2.16,0,510000000.00,510000000.00
Jun 08 2022,LUNA,$3.84,0,510000000.00,510000000.00
Jun 07 2022,LUNA,$4.92,0,510000000.00,510000000.00
Jun 07 2022,LUNA,$4.92,0,510000000.00,510000000.00
Jun 06 2022,LUNA,$4.84,0,510000000.00,510000000.00
Jun 05 2022,LUNA,$6.36,0,510000000.00,510000000.00
Jun 04 2022,LUNA,$6.50,0,510000000.00,510000000.00
Jun 03 2022,LUNA,$7.12,0,510000000.00,510000000.00
Jun 02 2022,LUNA,$6.57,0,510000000.00,510000000.00
Jun 01 2022,LUNA,$8.95,0,510000000.00,510000000.00
May 31 2022,LUNA,$10.52,0,510000000.00,510000000.00
May 31 2022,LUNA,$10.52,0,510000000.00,510000000.00
