Date,Symbol,Price,Available Supply,Unlocked Supply,Reserved,Community & Other
Feb 14 2024,MULTI,$1.27,0,19639320.00,1000000.00,18639320.00
Feb 12 2024,MULTI,$1.30,0,19639320.00,1000000.00,18639320.00
Feb 11 2024,MULTI,$1.49,0,19639320.00,1000000.00,18639320.00
Feb 10 2024,MULTI,$1.22,0,19639320.00,1000000.00,18639320.00
Feb 09 2024,MULTI,$1.27,0,19639320.00,1000000.00,18639320.00
Feb 08 2024,MULTI,$1.28,0,19639320.00,1000000.00,18639320.00
Feb 07 2024,MULTI,$1.27,0,19639320.00,1000000.00,18639320.00
Feb 06 2024,MULTI,$2.14,0,19639320.00,1000000.00,18639320.00
Feb 05 2024,MULTI,$2.09,0,19639320.00,1000000.00,18639320.00
Feb 04 2024,MULTI,$2.23,0,19639320.00,1000000.00,18639320.00
Feb 02 2024,MULTI,$2.18,0,19639320.00,1000000.00,18639320.00
Feb 01 2024,MULTI,$2.42,0,19639320.00,1000000.00,18639320.00
Jan 31 2024,MULTI,$2.42,0,19639320.00,1000000.00,18639320.00
Jan 30 2024,MULTI,$2.55,0,19639320.00,1000000.00,18639320.00
Jan 29 2024,MULTI,$2.64,0,19639320.00,1000000.00,18639320.00
Jan 28 2024,MULTI,$2.19,0,19639320.00,1000000.00,18639320.00
Jan 27 2024,MULTI,$2.27,0,19639320.00,1000000.00,18639320.00
Jan 26 2024,MULTI,$2.25,0,19639320.00,1000000.00,18639320.00
Jan 25 2024,MULTI,$2.37,0,19639320.00,1000000.00,18639320.00
Jan 24 2024,MULTI,$2.79,0,19639320.00,1000000.00,18639320.00
Jan 22 2024,MULTI,$1.61,0,19639320.00,1000000.00,18639320.00
Jan 21 2024,MULTI,$1.61,0,19639320.00,1000000.00,18639320.00
Jan 20 2024,MULTI,$1.54,0,19639320.00,1000000.00,18639320.00
Jan 19 2024,MULTI,$1.55,0,19639320.00,1000000.00,18639320.00
Jan 18 2024,MULTI,$1.64,0,19639320.00,1000000.00,18639320.00
Jan 17 2024,MULTI,$1.71,0,19639320.00,1000000.00,18639320.00
Jan 16 2024,MULTI,$1.61,0,19639320.00,1000000.00,18639320.00
Jan 15 2024,MULTI,$1.67,0,19639320.00,1000000.00,18639320.00
Jan 14 2024,MULTI,$1.75,0,19639320.00,1000000.00,18639320.00
Jan 12 2024,MULTI,$1.68,0,19639320.00,1000000.00,18639320.00
Jan 11 2024,MULTI,$1.66,0,19639320.00,1000000.00,18639320.00
Jan 10 2024,MULTI,$1.54,0,19639320.00,1000000.00,18639320.00
Jan 09 2024,MULTI,$1.61,0,19639320.00,1000000.00,18639320.00
Jan 08 2024,MULTI,$1.61,0,19639320.00,1000000.00,18639320.00
Jan 07 2024,MULTI,$1.66,0,19639320.00,1000000.00,18639320.00
Jan 06 2024,MULTI,$1.71,0,19639320.00,1000000.00,18639320.00
Jan 05 2024,MULTI,$1.75,0,19639320.00,1000000.00,18639320.00
Jan 04 2024,MULTI,$1.71,0,19639320.00,1000000.00,18639320.00
Jan 02 2024,MULTI,$1.90,0,19639320.00,1000000.00,18639320.00
Jan 01 2024,MULTI,$1.83,0,19639320.00,1000000.00,18639320.00
Dec 31 2023,MULTI,$1.91,0,19639320.00,1000000.00,18639320.00
Dec 30 2023,MULTI,$1.86,0,19639320.00,1000000.00,18639320.00
Dec 29 2023,MULTI,$1.95,0,19639320.00,1000000.00,18639320.00
Dec 28 2023,MULTI,$1.98,0,19639320.00,1000000.00,18639320.00
Dec 27 2023,MULTI,$1.94,0,19639320.00,1000000.00,18639320.00
Dec 26 2023,MULTI,$1.95,0,19639320.00,1000000.00,18639320.00
Dec 25 2023,MULTI,$1.89,0,19639320.00,1000000.00,18639320.00
Dec 23 2023,MULTI,$1.87,0,19639320.00,1000000.00,18639320.00
Dec 22 2023,MULTI,$1.87,0,19639320.00,1000000.00,18639320.00
Dec 21 2023,MULTI,$1.83,0,19639320.00,1000000.00,18639320.00
Dec 20 2023,MULTI,$1.79,0,19639320.00,1000000.00,18639320.00
Dec 19 2023,MULTI,$1.80,0,19639320.00,1000000.00,18639320.00
Dec 18 2023,MULTI,$1.88,0,19639320.00,1000000.00,18639320.00
Dec 17 2023,MULTI,$1.91,0,19639320.00,1000000.00,18639320.00
Dec 16 2023,MULTI,$1.88,0,19639320.00,1000000.00,18639320.00
Dec 15 2023,MULTI,$1.93,0,19639320.00,1000000.00,18639320.00
Dec 13 2023,MULTI,$1.87,0,19639320.00,1000000.00,18639320.00
Dec 12 2023,MULTI,$1.88,0,19639320.00,1000000.00,18639320.00
Dec 11 2023,MULTI,$2.03,0,19639320.00,1000000.00,18639320.00
Dec 10 2023,MULTI,$2.08,0,19639320.00,1000000.00,18639320.00
Dec 09 2023,MULTI,$2.03,0,19639320.00,1000000.00,18639320.00
Dec 08 2023,MULTI,$2.00,0,19639320.00,1000000.00,18639320.00
Dec 07 2023,MULTI,$1.99,0,19639320.00,1000000.00,18639320.00
Dec 06 2023,MULTI,$1.99,0,19639320.00,1000000.00,18639320.00
Dec 05 2023,MULTI,$1.97,0,19639320.00,1000000.00,18639320.00
Dec 03 2023,MULTI,$2.01,0,19639320.00,1000000.00,18639320.00
Dec 02 2023,MULTI,$1.99,0,19639320.00,1000000.00,18639320.00
Dec 01 2023,MULTI,$2.01,0,19639320.00,1000000.00,18639320.00
Nov 30 2023,MULTI,$1.96,0,19639320.00,1000000.00,18639320.00
Nov 29 2023,MULTI,$2.00,0,19639320.00,1000000.00,18639320.00
Nov 28 2023,MULTI,$1.95,0,19639320.00,1000000.00,18639320.00
Nov 27 2023,MULTI,$2.12,0,19639320.00,1000000.00,18639320.00
Nov 26 2023,MULTI,$2.08,0,19639320.00,1000000.00,18639320.00
Nov 25 2023,MULTI,$2.05,0,19639320.00,1000000.00,18639320.00
Nov 24 2023,MULTI,$2.05,0,19639320.00,1000000.00,18639320.00
Nov 22 2023,MULTI,$2.02,0,19639320.00,1000000.00,18639320.00
Nov 21 2023,MULTI,$2.15,0,19639320.00,1000000.00,18639320.00
Nov 20 2023,MULTI,$2.13,0,19639320.00,1000000.00,18639320.00
Nov 19 2023,MULTI,$2.13,0,19639320.00,1000000.00,18639320.00
Nov 18 2023,MULTI,$2.09,0,19639320.00,1000000.00,18639320.00
Nov 17 2023,MULTI,$2.15,0,19639320.00,1000000.00,18639320.00
Nov 16 2023,MULTI,$2.24,0,19639320.00,1000000.00,18639320.00
Nov 15 2023,MULTI,$2.16,0,19639320.00,1000000.00,18639320.00
Nov 14 2023,MULTI,$2.22,0,19639320.00,1000000.00,18639320.00
Nov 12 2023,MULTI,$2.35,0,19639320.00,1000000.00,18639320.00
Nov 11 2023,MULTI,$2.48,0,19639320.00,1000000.00,18639320.00
Nov 10 2023,MULTI,$2.18,0,19639320.00,1000000.00,18639320.00
Nov 09 2023,MULTI,$2.24,0,19639320.00,1000000.00,18639320.00
Nov 08 2023,MULTI,$2.25,0,19639320.00,1000000.00,18639320.00
Nov 07 2023,MULTI,$2.12,0,19639320.00,1000000.00,18639320.00
Nov 06 2023,MULTI,$2.12,0,19639320.00,1000000.00,18639320.00
Nov 05 2023,MULTI,$2.15,0,19639320.00,1000000.00,18639320.00
Nov 04 2023,MULTI,$2.15,0,19639320.00,1000000.00,18639320.00
Nov 02 2023,MULTI,$2.28,0,19639320.00,1000000.00,18639320.00
Nov 01 2023,MULTI,$2.20,0,19639320.00,1000000.00,18639320.00
Oct 31 2023,MULTI,$2.23,0,19639320.00,1000000.00,18639320.00
Oct 30 2023,MULTI,$2.17,0,19639320.00,1000000.00,18639320.00
Oct 29 2023,MULTI,$2.15,0,19639320.00,1000000.00,18639320.00
Oct 28 2023,MULTI,$2.15,0,19639320.00,1000000.00,18639320.00
Oct 27 2023,MULTI,$2.13,0,19639320.00,1000000.00,18639320.00
Oct 26 2023,MULTI,$2.11,0,19639320.00,1000000.00,18639320.00
Oct 25 2023,MULTI,$2.12,0,19639320.00,1000000.00,18639320.00
Oct 23 2023,MULTI,$2.11,0,19639320.00,1000000.00,18639320.00
Oct 22 2023,MULTI,$2.11,0,19639320.00,1000000.00,18639320.00
Oct 21 2023,MULTI,$2.08,0,19639320.00,1000000.00,18639320.00
Oct 20 2023,MULTI,$2.15,0,19639320.00,1000000.00,18639320.00
Oct 19 2023,MULTI,$2.21,0,19639320.00,1000000.00,18639320.00
Oct 18 2023,MULTI,$1.85,0,19639320.00,1000000.00,18639320.00
Oct 17 2023,MULTI,$1.98,0,19639320.00,1000000.00,18639320.00
Oct 16 2023,MULTI,$2.03,0,19639320.00,1000000.00,18639320.00
Oct 15 2023,MULTI,$2.07,0,19639320.00,1000000.00,18639320.00
Oct 13 2023,MULTI,$2.08,0,19639320.00,1000000.00,18639320.00
Oct 12 2023,MULTI,$2.13,0,19639320.00,1000000.00,18639320.00
Oct 11 2023,MULTI,$2.19,0,19639320.00,1000000.00,18639320.00
Oct 10 2023,MULTI,$2.30,0,19639320.00,1000000.00,18639320.00
Oct 09 2023,MULTI,$2.53,0,19639320.00,1000000.00,18639320.00
Oct 08 2023,MULTI,$2.52,0,19639320.00,1000000.00,18639320.00
Oct 07 2023,MULTI,$2.56,0,19639320.00,1000000.00,18639320.00
Oct 06 2023,MULTI,$2.42,0,19639320.00,1000000.00,18639320.00
Oct 05 2023,MULTI,$2.53,0,19639320.00,1000000.00,18639320.00
Oct 03 2023,MULTI,$2.43,0,19639320.00,1000000.00,18639320.00
Oct 02 2023,MULTI,$2.51,0,19639320.00,1000000.00,18639320.00
Oct 01 2023,MULTI,$2.49,0,19639320.00,1000000.00,18639320.00
Sep 30 2023,MULTI,$2.64,0,19639320.00,1000000.00,18639320.00
Sep 29 2023,MULTI,$2.36,0,19639320.00,1000000.00,18639320.00
Sep 28 2023,MULTI,$2.47,0,19639320.00,1000000.00,18639320.00
Sep 27 2023,MULTI,$2.61,0,19639320.00,1000000.00,18639320.00
Sep 26 2023,MULTI,$2.64,0,19639320.00,1000000.00,18639320.00
Sep 25 2023,MULTI,$2.60,0,19639320.00,1000000.00,18639320.00
Sep 23 2023,MULTI,$2.83,0,19639320.00,1000000.00,18639320.00
Sep 22 2023,MULTI,$2.88,0,19639320.00,1000000.00,18639320.00
Sep 21 2023,MULTI,$2.95,0,19639320.00,1000000.00,18639320.00
Sep 20 2023,MULTI,$2.95,0,19639320.00,1000000.00,18639320.00
Sep 19 2023,MULTI,$2.99,0,19639320.00,1000000.00,18639320.00
Sep 18 2023,MULTI,$2.25,0,19639320.00,1000000.00,18639320.00
Sep 17 2023,MULTI,$2.99,0,19639320.00,1000000.00,18639320.00
Sep 16 2023,MULTI,$3.11,0,19639320.00,1000000.00,18639320.00
Sep 15 2023,MULTI,$2.73,0,19639320.00,1000000.00,18639320.00
Sep 14 2023,MULTI,$2.60,0,19639320.00,1000000.00,18639320.00
Sep 12 2023,MULTI,$2.48,0,19639320.00,1000000.00,18639320.00
Sep 11 2023,MULTI,$1.77,0,19639320.00,1000000.00,18639320.00
Sep 10 2023,MULTI,$1.55,0,19639320.00,1000000.00,18639320.00
Sep 09 2023,MULTI,$1.26,0,19639320.00,1000000.00,18639320.00
Sep 08 2023,MULTI,$1.30,0,19639320.00,1000000.00,18639320.00
Sep 07 2023,MULTI,$1.31,0,19639320.00,1000000.00,18639320.00
Sep 06 2023,MULTI,$1.39,0,19639320.00,1000000.00,18639320.00
Sep 05 2023,MULTI,$2.17,0,19639320.00,1000000.00,18639320.00
Sep 04 2023,MULTI,$1.02,0,19639320.00,1000000.00,18639320.00
Sep 02 2023,MULTI,$1.05,0,19639320.00,1000000.00,18639320.00
Sep 01 2023,MULTI,$1.09,0,19639320.00,1000000.00,18639320.00
Aug 31 2023,MULTI,$1.16,0,19639320.00,1000000.00,18639320.00
Aug 30 2023,MULTI,$1.19,0,19639320.00,1000000.00,18639320.00
Aug 29 2023,MULTI,$1.18,0,19639320.00,1000000.00,18639320.00
Aug 28 2023,MULTI,$1.21,0,19639320.00,1000000.00,18639320.00
Aug 27 2023,MULTI,$1.21,0,19639320.00,1000000.00,18639320.00
Aug 26 2023,MULTI,$1.17,0,19639320.00,1000000.00,18639320.00
Aug 25 2023,MULTI,$1.20,0,19639320.00,1000000.00,18639320.00
Aug 23 2023,MULTI,$1.29,0,19639320.00,1000000.00,18639320.00
Aug 22 2023,MULTI,$1.33,0,19639320.00,1000000.00,18639320.00
Aug 21 2023,MULTI,$1.38,0,19639320.00,1000000.00,18639320.00
Aug 20 2023,MULTI,$1.37,0,19639320.00,1000000.00,18639320.00
Aug 19 2023,MULTI,$1.39,0,19639320.00,1000000.00,18639320.00
Aug 18 2023,MULTI,$1.40,0,19639320.00,1000000.00,18639320.00
Aug 17 2023,MULTI,$1.50,0,19639320.00,1000000.00,18639320.00
Aug 16 2023,MULTI,$1.66,0,19639320.00,1000000.00,18639320.00
Aug 15 2023,MULTI,$1.77,0,19639320.00,1000000.00,18639320.00
Aug 13 2023,MULTI,$1.77,0,19639320.00,1000000.00,18639320.00
Aug 12 2023,MULTI,$1.79,0,19639320.00,1000000.00,18639320.00
Aug 11 2023,MULTI,$1.77,0,19639320.00,1000000.00,18639320.00
Aug 10 2023,MULTI,$1.76,0,19639320.00,1000000.00,18639320.00
Aug 09 2023,MULTI,$1.75,0,19639320.00,1000000.00,18639320.00
Aug 08 2023,MULTI,$1.72,0,19639320.00,1000000.00,18639320.00
Aug 07 2023,MULTI,$1.71,0,19639320.00,1000000.00,18639320.00
Aug 06 2023,MULTI,$1.73,0,19639320.00,1000000.00,18639320.00
Aug 05 2023,MULTI,$1.76,0,19639320.00,1000000.00,18639320.00
Aug 03 2023,MULTI,$1.83,0,19639320.00,1000000.00,18639320.00
Aug 02 2023,MULTI,$1.83,0,19639320.00,1000000.00,18639320.00
Aug 01 2023,MULTI,$1.81,0,19639320.00,1000000.00,18639320.00
Jul 31 2023,MULTI,$1.82,0,19639320.00,1000000.00,18639320.00
Jul 30 2023,MULTI,$1.88,0,19639320.00,1000000.00,18639320.00
Jul 29 2023,MULTI,$1.91,0,19639320.00,1000000.00,18639320.00
Jul 28 2023,MULTI,$1.90,0,19639320.00,1000000.00,18639320.00
Jul 27 2023,MULTI,$1.88,0,19639320.00,1000000.00,18639320.00
Jul 26 2023,MULTI,$1.88,0,19639320.00,1000000.00,18639320.00
Jul 24 2023,MULTI,$1.93,0,19639320.00,1000000.00,18639320.00
Jul 23 2023,MULTI,$2.03,0,19639320.00,1000000.00,18639320.00
Jul 22 2023,MULTI,$1.90,0,19639320.00,1000000.00,18639320.00
Jul 21 2023,MULTI,$1.98,0,19639320.00,1000000.00,18639320.00
Jul 20 2023,MULTI,$2.20,0,19639320.00,1000000.00,18639320.00
Jul 19 2023,MULTI,$1.74,0,19639320.00,1000000.00,18639320.00
Jul 18 2023,MULTI,$1.84,0,19639320.00,1000000.00,18639320.00
Jul 17 2023,MULTI,$1.92,0,19639320.00,1000000.00,18639320.00
Jul 16 2023,MULTI,$2.08,0,19639320.00,1000000.00,18639320.00
Jul 15 2023,MULTI,$2.14,0,19639320.00,1000000.00,18639320.00
Jul 13 2023,MULTI,$2.34,0,19639320.00,1000000.00,18639320.00
Jul 12 2023,MULTI,$2.34,0,19639320.00,1000000.00,18639320.00
Jul 11 2023,MULTI,$2.48,0,19639320.00,1000000.00,18639320.00
Jul 10 2023,MULTI,$2.61,0,19639320.00,1000000.00,18639320.00
Jul 09 2023,MULTI,$2.70,0,19639320.00,1000000.00,18639320.00
Jul 08 2023,MULTI,$2.77,0,19639320.00,1000000.00,18639320.00
Jul 07 2023,MULTI,$2.83,0,19639320.00,1000000.00,18639320.00
Jul 06 2023,MULTI,$3.12,0,19639320.00,1000000.00,18639320.00
Jul 05 2023,MULTI,$3.29,0,19639320.00,1000000.00,18639320.00
Jul 03 2023,MULTI,$3.34,0,19639320.00,1000000.00,18639320.00
Jul 02 2023,MULTI,$3.37,0,19639320.00,1000000.00,18639320.00
Jul 01 2023,MULTI,$3.38,0,19639320.00,1000000.00,18639320.00
Jun 30 2023,MULTI,$3.46,0,19639320.00,1000000.00,18639320.00
Jun 29 2023,MULTI,$3.36,0,19639320.00,1000000.00,18639320.00
Jun 28 2023,MULTI,$3.65,0,19639320.00,1000000.00,18639320.00
Jun 27 2023,MULTI,$3.59,0,19639320.00,1000000.00,18639320.00
Jun 26 2023,MULTI,$3.75,0,19639320.00,1000000.00,18639320.00
Jun 25 2023,MULTI,$3.52,0,19639320.00,1000000.00,18639320.00
Jun 23 2023,MULTI,$3.32,0,19639320.00,1000000.00,18639320.00
Jun 22 2023,MULTI,$3.43,0,19639320.00,1000000.00,18639320.00
Jun 21 2023,MULTI,$3.35,0,19639320.00,1000000.00,18639320.00
Jun 20 2023,MULTI,$3.34,0,19639320.00,1000000.00,18639320.00
Jun 19 2023,MULTI,$3.35,0,19639320.00,1000000.00,18639320.00
Jun 18 2023,MULTI,$3.43,0,19639320.00,1000000.00,18639320.00
Jun 17 2023,MULTI,$3.41,0,19639320.00,1000000.00,18639320.00
Jun 16 2023,MULTI,$3.35,0,19639320.00,1000000.00,18639320.00
Jun 15 2023,MULTI,$3.31,0,19639320.00,1000000.00,18639320.00
Jun 13 2023,MULTI,$3.37,0,19639320.00,1000000.00,18639320.00
Jun 12 2023,MULTI,$3.39,0,19639320.00,1000000.00,18639320.00
Jun 11 2023,MULTI,$3.39,0,19639320.00,1000000.00,18639320.00
Jun 10 2023,MULTI,$3.83,0,19639320.00,1000000.00,18639320.00
Jun 09 2023,MULTI,$3.84,0,19639320.00,1000000.00,18639320.00
Jun 08 2023,MULTI,$3.72,0,19639320.00,1000000.00,18639320.00
Jun 07 2023,MULTI,$3.99,0,19639320.00,1000000.00,18639320.00
Jun 06 2023,MULTI,$4.08,0,19639320.00,1000000.00,18639320.00
Jun 05 2023,MULTI,$3.72,0,19639320.00,1000000.00,18639320.00
Jun 03 2023,MULTI,$3.86,0,19639320.00,1000000.00,18639320.00
Jun 02 2023,MULTI,$3.98,0,19639320.00,1000000.00,18639320.00
Jun 01 2023,MULTI,$4.14,0,19639320.00,1000000.00,18639320.00
