Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Reserved,Community & Other
Oct 13 2025,NEAR,0,1283075863.00,1283075863.00,140000000.00,236675863.00,120000000.00,100000000.00,686400000.00
Oct 11 2025,NEAR,0,1282228494.68,1282228494.68,139808350.44,236675863.00,120000000.00,100000000.00,685744281.23
Oct 09 2025,NEAR,0,1281381126.36,1281381126.36,139616700.89,236675863.00,120000000.00,100000000.00,685088562.47
Oct 07 2025,NEAR,0,1280533758.04,1280533758.04,139425051.33,236675863.00,120000000.00,100000000.00,684432843.70
Oct 04 2025,NEAR,0,1279262705.56,1279262705.56,139137577.00,236675863.00,120000000.00,100000000.00,683449265.56
Oct 02 2025,NEAR,0,1278415337.24,1278415337.24,138945927.45,236675863.00,120000000.00,100000000.00,682793546.79
Sep 30 2025,NEAR,0,1277567968.92,1277567968.92,138754277.89,236675863.00,120000000.00,100000000.00,682137828.02
Sep 28 2025,NEAR,0,1276720600.60,1276720600.60,138562628.34,236675863.00,120000000.00,100000000.00,681482109.26
Sep 26 2025,NEAR,0,1275873232.28,1275873232.28,138370978.78,236675863.00,120000000.00,100000000.00,680826390.49
Sep 24 2025,NEAR,0,1275025863.95,1275025863.95,138179329.23,236675863.00,120000000.00,100000000.00,680170671.73
Sep 21 2025,NEAR,0,1273754811.47,1273754811.47,137891854.89,236675863.00,120000000.00,100000000.00,679187093.58
Sep 19 2025,NEAR,0,1272907443.15,1272907443.15,137700205.34,236675863.00,120000000.00,100000000.00,678531374.81
Sep 17 2025,NEAR,0,1272060074.83,1272060074.83,137508555.78,236675863.00,120000000.00,100000000.00,677875656.05
Sep 15 2025,NEAR,0,1271212706.51,1271212706.51,137316906.23,236675863.00,120000000.00,100000000.00,677219937.28
Sep 13 2025,NEAR,0,1270365338.19,1270365338.19,137125256.67,236675863.00,120000000.00,100000000.00,676564218.52
Sep 11 2025,NEAR,0,1269517969.87,1269517969.87,136933607.12,236675863.00,120000000.00,100000000.00,675908499.75
Sep 08 2025,NEAR,0,1268246917.39,1268246917.39,136646132.79,236675863.00,120000000.00,100000000.00,674924921.60
Sep 06 2025,NEAR,0,1267399549.07,1267399549.07,136454483.23,236675863.00,120000000.00,100000000.00,674269202.84
Sep 04 2025,NEAR,0,1266552180.75,1266552180.75,136262833.68,236675863.00,120000000.00,100000000.00,673613484.07
Sep 02 2025,NEAR,0,1265704812.43,1265704812.43,136071184.12,236675863.00,120000000.00,100000000.00,672957765.31
Aug 31 2025,NEAR,0,1264857444.11,1264857444.11,135879534.57,236675863.00,120000000.00,100000000.00,672302046.54
Aug 29 2025,NEAR,0,1264010075.79,1264010075.79,135687885.01,236675863.00,120000000.00,100000000.00,671646327.78
Aug 26 2025,NEAR,0,1262739023.31,1262739023.31,135400410.68,236675863.00,120000000.00,100000000.00,670662749.63
Aug 24 2025,NEAR,0,1261891654.99,1261891654.99,135208761.12,236675863.00,120000000.00,100000000.00,670007030.86
Aug 22 2025,NEAR,0,1261044286.67,1261044286.67,135017111.57,236675863.00,120000000.00,100000000.00,669351312.10
Aug 20 2025,NEAR,0,1260196918.34,1260196918.34,134825462.01,236675863.00,120000000.00,100000000.00,668695593.33
Aug 18 2025,NEAR,0,1259349550.02,1259349550.02,134633812.46,236675863.00,120000000.00,100000000.00,668039874.57
Aug 16 2025,NEAR,0,1258502181.70,1258502181.70,134442162.90,236675863.00,120000000.00,100000000.00,667384155.80
Aug 13 2025,NEAR,0,1257231129.22,1257231129.22,134154688.57,236675863.00,120000000.00,100000000.00,666400577.65
Aug 11 2025,NEAR,0,1256383760.90,1256383760.90,133963039.01,236675863.00,120000000.00,100000000.00,665744858.89
Aug 09 2025,NEAR,0,1255536392.58,1255536392.58,133771389.46,236675863.00,120000000.00,100000000.00,665089140.12
Aug 07 2025,NEAR,0,1254689024.26,1254689024.26,133579739.90,236675863.00,120000000.00,100000000.00,664433421.36
Aug 05 2025,NEAR,0,1253841655.94,1253841655.94,133388090.35,236675863.00,120000000.00,100000000.00,663777702.59
Aug 03 2025,NEAR,0,1252994287.62,1252994287.62,133196440.79,236675863.00,120000000.00,100000000.00,663121983.83
Jul 31 2025,NEAR,0,1251723235.14,1251723235.14,132908966.46,236675863.00,120000000.00,100000000.00,662138405.68
Jul 29 2025,NEAR,0,1250875866.82,1250875866.82,132717316.91,236675863.00,120000000.00,100000000.00,661482686.91
Jul 27 2025,NEAR,0,1250028498.50,1250028498.50,132525667.35,236675863.00,120000000.00,100000000.00,660826968.15
Jul 25 2025,NEAR,0,1249181130.18,1249181130.18,132334017.80,236675863.00,120000000.00,100000000.00,660171249.38
Jul 23 2025,NEAR,0,1248333761.86,1248333761.86,132142368.24,236675863.00,120000000.00,100000000.00,659515530.62
Jul 21 2025,NEAR,0,1247486393.54,1247486393.54,131950718.69,236675863.00,120000000.00,100000000.00,658859811.85
Jul 18 2025,NEAR,0,1246215341.06,1246215341.06,131663244.35,236675863.00,120000000.00,100000000.00,657876233.70
Jul 16 2025,NEAR,0,1245367972.73,1245367972.73,131471594.80,236675863.00,120000000.00,100000000.00,657220514.94
Jul 14 2025,NEAR,0,1244520604.41,1244520604.41,131279945.24,236675863.00,120000000.00,100000000.00,656564796.17
Jul 12 2025,NEAR,0,1243673236.09,1243673236.09,131088295.69,236675863.00,120000000.00,100000000.00,655909077.41
Jul 10 2025,NEAR,0,1242825867.77,1242825867.77,130896646.13,236675863.00,120000000.00,100000000.00,655253358.64
Jul 08 2025,NEAR,0,1241978499.45,1241978499.45,130704996.58,236675863.00,120000000.00,100000000.00,654597639.87
Jul 05 2025,NEAR,0,1240707446.97,1240707446.97,130417522.25,236675863.00,120000000.00,100000000.00,653614061.73
Jul 03 2025,NEAR,0,1239860078.65,1239860078.65,130225872.69,236675863.00,120000000.00,100000000.00,652958342.96
Jul 01 2025,NEAR,0,1239012710.33,1239012710.33,130034223.13,236675863.00,120000000.00,100000000.00,652302624.20
Jun 29 2025,NEAR,0,1238165342.01,1238165342.01,129842573.58,236675863.00,120000000.00,100000000.00,651646905.43
Jun 27 2025,NEAR,0,1237317973.69,1237317973.69,129650924.02,236675863.00,120000000.00,100000000.00,650991186.66
Jun 25 2025,NEAR,0,1236470605.37,1236470605.37,129459274.47,236675863.00,120000000.00,100000000.00,650335467.90
Jun 22 2025,NEAR,0,1235199552.89,1235199552.89,129171800.14,236675863.00,120000000.00,100000000.00,649351889.75
Jun 20 2025,NEAR,0,1234352184.57,1234352184.57,128980150.58,236675863.00,120000000.00,100000000.00,648696170.99
Jun 18 2025,NEAR,0,1233504816.25,1233504816.25,128788501.03,236675863.00,120000000.00,100000000.00,648040452.22
Jun 16 2025,NEAR,0,1232657447.93,1232657447.93,128596851.47,236675863.00,120000000.00,100000000.00,647384733.45
Jun 14 2025,NEAR,0,1231810079.61,1231810079.61,128405201.92,236675863.00,120000000.00,100000000.00,646729014.69
Jun 12 2025,NEAR,0,1230962711.28,1230962711.28,128213552.36,236675863.00,120000000.00,100000000.00,646073295.92
Jun 09 2025,NEAR,0,1229691658.80,1229691658.80,127926078.03,236675863.00,120000000.00,100000000.00,645089717.78
Jun 07 2025,NEAR,0,1228844290.48,1228844290.48,127734428.47,236675863.00,120000000.00,100000000.00,644433999.01
