Date,Symbol,Price,Available Supply,Unlocked Supply,Community & Other (TBD),Founder / Team,Private Investors,Public Investors,Reserved,Community & Other
Mar 04 2025,COW,0,915241301.68,399666056.68,515575245.00,122420046.36,77497017.75,36529347.76,8000000.00,155219644.81
Mar 02 2025,COW,0,914681838.33,399106593.33,515575245.00,122202796.94,77359489.77,36464521.94,8000000.00,155079784.67
Feb 28 2025,COW,0,914122374.97,398547129.97,515575245.00,121985547.52,77221961.79,36399696.12,8000000.00,154939924.53
Feb 27 2025,COW,0,913842643.29,398267398.29,515575245.00,121876922.82,77153197.80,36367283.22,8000000.00,154869994.46
Feb 25 2025,COW,0,913283179.94,397707934.94,515575245.00,121659673.40,77015669.82,36302457.40,8000000.00,154730134.32
Feb 23 2025,COW,0,912723716.58,397148471.58,515575245.00,121442423.98,76878141.84,36237631.58,8000000.00,154590274.18
Feb 21 2025,COW,0,912164253.23,396589008.23,515575245.00,121225174.57,76740613.85,36172805.77,8000000.00,154450414.04
Feb 19 2025,COW,0,911604789.87,396029544.87,515575245.00,121007925.15,76603085.87,36107979.95,8000000.00,154310553.90
Feb 18 2025,COW,0,911325058.19,395749813.19,515575245.00,120899300.44,76534321.88,36075567.04,8000000.00,154240623.83
Feb 16 2025,COW,0,910765594.84,395190349.84,515575245.00,120682051.02,76396793.90,36010741.22,8000000.00,154100763.69
Feb 14 2025,COW,0,910206131.48,394630886.48,515575245.00,120464801.61,76259265.92,35945915.41,8000000.00,153960903.55
Feb 12 2025,COW,0,909646668.13,394071423.13,515575245.00,120247552.19,76121737.94,35881089.59,8000000.00,153821043.41
Feb 10 2025,COW,0,909087204.77,393511959.77,515575245.00,120030302.77,75984209.95,35816263.77,8000000.00,153681183.27
Feb 08 2025,COW,0,908527741.42,392952496.42,515575245.00,119813053.36,75846681.97,35751437.96,8000000.00,153541323.13
Feb 07 2025,COW,0,908248009.74,392672764.74,515575245.00,119704428.65,75777917.98,35719025.05,8000000.00,153471393.06
Feb 05 2025,COW,0,907688546.38,392113301.38,515575245.00,119487179.23,75640390.00,35654199.23,8000000.00,153331532.92
Feb 03 2025,COW,0,907129083.03,391553838.03,515575245.00,119269929.81,75502862.02,35589373.41,8000000.00,153191672.78
Feb 01 2025,COW,0,906569619.67,390994374.67,515575245.00,119052680.40,75365334.04,35524547.60,8000000.00,153051812.64
Jan 30 2025,COW,0,906010156.32,390434911.32,515575245.00,118835430.98,75227806.05,35459721.78,8000000.00,152911952.50
Jan 29 2025,COW,0,905730424.64,390155179.64,515575245.00,118726806.27,75159042.06,35427308.87,8000000.00,152842022.43
Jan 27 2025,COW,0,905170961.29,389595716.29,515575245.00,118509556.86,75021514.08,35362483.06,8000000.00,152702162.29
Jan 25 2025,COW,0,904611497.93,389036252.93,515575245.00,118292307.44,74883986.10,35297657.24,8000000.00,152562302.15
Jan 23 2025,COW,0,904052034.58,388476789.58,515575245.00,118075058.02,74746458.12,35232831.42,8000000.00,152422442.01
Jan 21 2025,COW,0,903492571.22,387917326.22,515575245.00,117857808.60,74608930.14,35168005.60,8000000.00,152282581.87
Jan 20 2025,COW,0,903212839.54,387637594.54,515575245.00,117749183.90,74540166.15,35135592.70,8000000.00,152212651.80
Jan 18 2025,COW,0,902653376.19,387078131.19,515575245.00,117531934.48,74402638.16,35070766.88,8000000.00,152072791.66
Jan 16 2025,COW,0,902093912.83,386518667.83,515575245.00,117314685.06,74265110.18,35005941.06,8000000.00,151932931.52
Jan 14 2025,COW,0,901534449.48,385959204.48,515575245.00,117097435.65,74127582.20,34941115.25,8000000.00,151793071.38
Jan 12 2025,COW,0,900974986.12,385399741.12,515575245.00,116880186.23,73990054.22,34876289.43,8000000.00,151653211.24
Jan 11 2025,COW,0,900695254.44,385120009.44,515575245.00,116771561.52,73921290.23,34843876.52,8000000.00,151583281.17
Jan 09 2025,COW,0,900135791.09,384560546.09,515575245.00,116554312.10,73783762.25,34779050.70,8000000.00,151443421.03
Jan 07 2025,COW,0,899576327.73,384001082.73,515575245.00,116337062.69,73646234.26,34714224.89,8000000.00,151303560.90
Jan 05 2025,COW,0,899016864.38,383441619.38,515575245.00,116119813.27,73508706.28,34649399.07,8000000.00,151163700.76
Jan 03 2025,COW,0,898457401.02,382882156.02,515575245.00,115902563.85,73371178.30,34584573.25,8000000.00,151023840.62
Jan 02 2025,COW,0,898177669.35,382602424.35,515575245.00,115793939.15,73302414.31,34552160.35,8000000.00,150953910.55
Dec 31 2024,COW,0,897618205.99,382042960.99,515575245.00,115576689.73,73164886.33,34487334.53,8000000.00,150814050.41
Dec 29 2024,COW,0,897058742.63,381483497.63,515575245.00,115359440.31,73027358.35,34422508.71,8000000.00,150674190.27
Dec 27 2024,COW,0,896499279.28,380924034.28,515575245.00,115142190.90,72889830.36,34357682.90,8000000.00,150534330.13
Dec 25 2024,COW,0,895939815.92,380364570.92,515575245.00,114924941.48,72752302.38,34292857.08,8000000.00,150394469.99
Dec 24 2024,COW,0,895660084.25,380084839.25,515575245.00,114816316.77,72683538.39,34260444.17,8000000.00,150324539.92
Dec 22 2024,COW,0,895100620.89,379525375.89,515575245.00,114599067.35,72546010.41,34195618.35,8000000.00,150184679.78
Dec 20 2024,COW,0,894541157.54,378965912.54,515575245.00,114381817.94,72408482.43,34130792.54,8000000.00,150044819.64
Dec 18 2024,COW,0,893981694.18,378406449.18,515575245.00,114164568.52,72270954.45,34065966.72,8000000.00,149904959.50
Dec 16 2024,COW,0,893422230.83,377846985.83,515575245.00,113947319.10,72133426.46,34001140.90,8000000.00,149765099.36
Dec 15 2024,COW,0,893142499.15,377567254.15,515575245.00,113838694.39,72064662.47,33968727.99,8000000.00,149695169.29
Dec 13 2024,COW,0,892583035.79,377007790.79,515575245.00,113621444.98,71927134.49,33903902.18,8000000.00,149555309.15
Dec 11 2024,COW,0,892023572.44,376448327.44,515575245.00,113404195.56,71789606.51,33839076.36,8000000.00,149415449.01
Dec 09 2024,COW,0,891464109.08,375888864.08,515575245.00,113186946.14,71652078.53,33774250.54,8000000.00,149275588.87
Dec 07 2024,COW,0,890904645.73,375329400.73,515575245.00,112969696.73,71514550.55,33709424.73,8000000.00,149135728.73
Dec 06 2024,COW,0,890624914.05,375049669.05,515575245.00,112861072.02,71445786.55,33677011.82,8000000.00,149065798.66
Dec 04 2024,COW,0,890065450.69,374490205.69,515575245.00,112643822.60,71308258.57,33612186.00,8000000.00,148925938.52
Dec 02 2024,COW,0,889505987.34,373930742.34,515575245.00,112426573.19,71170730.59,33547360.19,8000000.00,148786078.38
Nov 30 2024,COW,0,888946523.98,373371278.98,515575245.00,112209323.77,71033202.61,33482534.37,8000000.00,148646218.24
Nov 28 2024,COW,0,888387060.63,372811815.63,515575245.00,111992074.35,70895674.63,33417708.55,8000000.00,148506358.10
Nov 27 2024,COW,0,888107328.95,372532083.95,515575245.00,111883449.64,70826910.64,33385295.64,8000000.00,148436428.03
Nov 25 2024,COW,0,887547865.60,371972620.60,515575245.00,111666200.23,70689382.65,33320469.83,8000000.00,148296567.89
Nov 23 2024,COW,0,886988402.24,371413157.24,515575245.00,111448950.81,70551854.67,33255644.01,8000000.00,148156707.75
Nov 21 2024,COW,0,886428938.89,370853693.89,515575245.00,111231701.39,70414326.69,33190818.19,8000000.00,148016847.61
Nov 19 2024,COW,0,885869475.53,370294230.53,515575245.00,111014451.98,70276798.71,33125992.38,8000000.00,147876987.47
Nov 18 2024,COW,0,885589743.85,370014498.85,515575245.00,110905827.27,70208034.72,33093579.47,8000000.00,147807057.40
Nov 16 2024,COW,0,885030280.50,369455035.50,515575245.00,110688577.85,70070506.74,33028753.65,8000000.00,147667197.26
Nov 14 2024,COW,0,884470817.14,368895572.14,515575245.00,110471328.43,69932978.75,32963927.83,8000000.00,147527337.12
Nov 12 2024,COW,0,883911353.79,368336108.79,515575245.00,110254079.02,69795450.77,32899102.02,8000000.00,147387476.98
Nov 10 2024,COW,0,883351890.43,367776645.43,515575245.00,110036829.60,69657922.79,32834276.20,8000000.00,147247616.84
Nov 09 2024,COW,0,883072158.75,367496913.75,515575245.00,109928204.89,69589158.80,32801863.29,8000000.00,147177686.77
Nov 07 2024,COW,0,882512695.40,366937450.40,515575245.00,109710955.48,69451630.82,32737037.48,8000000.00,147037826.63
Nov 05 2024,COW,0,881953232.04,366377987.04,515575245.00,109493706.06,69314102.84,32672211.66,8000000.00,146897966.49
Nov 03 2024,COW,0,881393768.69,365818523.69,515575245.00,109276456.64,69176574.85,32607385.84,8000000.00,146758106.35
Nov 01 2024,COW,0,880834305.33,365259060.33,515575245.00,109059207.23,69039046.87,32542560.03,8000000.00,146618246.21
Oct 31 2024,COW,0,880554573.66,364979328.66,515575245.00,108950582.52,68970282.88,32510147.12,8000000.00,146548316.14
Oct 29 2024,COW,0,879995110.30,364419865.30,515575245.00,108733333.10,68832754.90,32445321.30,8000000.00,146408456.00
Oct 27 2024,COW,0,879435646.94,363860401.94,515575245.00,108516083.68,68695226.92,32380495.48,8000000.00,146268595.86
Oct 25 2024,COW,0,878876183.59,363300938.59,515575245.00,108298834.27,68557698.94,32315669.67,8000000.00,146128735.72
Oct 23 2024,COW,0,878316720.23,362741475.23,515575245.00,108081584.85,68420170.95,32250843.85,8000000.00,145988875.58
Oct 21 2024,COW,0,877757256.88,362182011.88,515575245.00,107864335.43,68282642.97,32186018.03,8000000.00,145849015.44
Oct 20 2024,COW,0,877477525.20,361902280.20,515575245.00,107755710.72,68213878.98,32153605.12,8000000.00,145779085.37
Oct 18 2024,COW,0,876918061.85,361342816.85,515575245.00,107538461.31,68076351.00,32088779.31,8000000.00,145639225.23
Oct 16 2024,COW,0,876358598.49,360783353.49,515575245.00,107321211.89,67938823.02,32023953.49,8000000.00,145499365.09
Oct 14 2024,COW,0,875799135.14,360223890.14,515575245.00,107103962.47,67801295.04,31959127.67,8000000.00,145359504.95
Oct 12 2024,COW,0,875239671.78,359664426.78,515575245.00,106886713.06,67663767.05,31894301.86,8000000.00,145219644.81
Oct 11 2024,COW,0,874959940.10,359384695.10,515575245.00,106778088.35,67595003.06,31861888.95,8000000.00,145149714.74
Oct 09 2024,COW,0,874400476.75,358825231.75,515575245.00,106560838.93,67457475.08,31797063.13,8000000.00,145009854.60
Oct 07 2024,COW,0,873841013.39,358265768.39,515575245.00,106343589.52,67319947.10,31732237.32,8000000.00,144869994.46
Oct 05 2024,COW,0,873281550.04,357706305.04,515575245.00,106126340.10,67182419.12,31667411.50,8000000.00,144730134.32
Oct 03 2024,COW,0,872722086.68,357146841.68,515575245.00,105909090.68,67044891.14,31602585.68,8000000.00,144590274.18
Oct 02 2024,COW,0,872442355.00,356867110.00,515575245.00,105800465.97,66976127.15,31570172.77,8000000.00,144520344.11
Sep 30 2024,COW,0,871882891.65,356307646.65,515575245.00,105583216.56,66838599.16,31505346.96,8000000.00,144380483.97
Sep 28 2024,COW,0,871323428.29,355748183.29,515575245.00,105365967.14,66701071.18,31440521.14,8000000.00,144240623.83
Sep 26 2024,COW,0,870763964.94,355188719.94,515575245.00,105148717.72,66563543.20,31375695.32,8000000.00,144100763.69
Sep 24 2024,COW,0,870204501.58,354629256.58,515575245.00,104931468.31,66426015.22,31310869.51,8000000.00,143960903.55
Sep 23 2024,COW,0,869924769.91,354349524.91,515575245.00,104822843.60,66357251.23,31278456.60,8000000.00,143890973.48
Sep 21 2024,COW,0,869365306.55,353790061.55,515575245.00,104605594.18,66219723.25,31213630.78,8000000.00,143751113.34
Sep 19 2024,COW,0,868805843.20,353230598.20,515575245.00,104388344.76,66082195.26,31148804.96,8000000.00,143611253.20
Sep 17 2024,COW,0,868246379.84,352671134.84,515575245.00,104171095.35,65944667.28,31083979.15,8000000.00,143471393.06
Sep 15 2024,COW,0,867686916.48,352111671.48,515575245.00,103953845.93,65807139.30,31019153.33,8000000.00,143331532.92
Sep 14 2024,COW,0,867407184.81,351831939.81,515575245.00,103845221.22,65738375.31,30986740.42,8000000.00,143261602.85
Sep 12 2024,COW,0,866847721.45,351272476.45,515575245.00,103627971.81,65600847.33,30921914.61,8000000.00,143121742.71
Sep 10 2024,COW,0,866288258.10,350713013.10,515575245.00,103410722.39,65463319.35,30857088.79,8000000.00,142981882.57
Sep 08 2024,COW,0,865728794.74,350153549.74,515575245.00,103193472.97,65325791.36,30792262.97,8000000.00,142842022.43
Sep 06 2024,COW,0,865169331.39,349594086.39,515575245.00,102976223.56,65188263.38,30727437.16,8000000.00,142702162.29
Sep 05 2024,COW,0,864889599.71,349314354.71,515575245.00,102867598.85,65119499.39,30695024.25,8000000.00,142632232.22
Sep 03 2024,COW,0,864330136.35,348754891.35,515575245.00,102650349.43,64981971.41,30630198.43,8000000.00,142492372.08
Sep 01 2024,COW,0,863770673.00,348195428.00,515575245.00,102433100.01,64844443.43,30565372.61,8000000.00,142352511.94
Aug 30 2024,COW,0,863211209.64,347635964.64,515575245.00,102215850.60,64706915.45,30500546.80,8000000.00,142212651.80
Aug 28 2024,COW,0,862651746.29,347076501.29,515575245.00,101998601.18,64569387.46,30435720.98,8000000.00,142072791.66
Aug 27 2024,COW,0,862372014.61,346796769.61,515575245.00,101889976.47,64500623.47,30403308.07,8000000.00,142002861.59
Aug 25 2024,COW,0,861812551.25,346237306.25,515575245.00,101672727.05,64363095.49,30338482.25,8000000.00,141863001.45
Aug 23 2024,COW,0,861253087.90,345677842.90,515575245.00,101455477.64,64225567.51,30273656.44,8000000.00,141723141.31
Aug 21 2024,COW,0,860693624.54,345118379.54,515575245.00,101238228.22,64088039.53,30208830.62,8000000.00,141583281.17
Aug 19 2024,COW,0,860134161.19,344558916.19,515575245.00,101020978.80,63950511.55,30144004.80,8000000.00,141443421.03
Aug 18 2024,COW,0,859854429.51,344279184.51,515575245.00,100912354.10,63881747.55,30111591.90,8000000.00,141373490.97
Aug 16 2024,COW,0,859294966.16,343719721.16,515575245.00,100695104.68,63744219.57,30046766.08,8000000.00,141233630.83
Aug 14 2024,COW,0,858735502.80,343160257.80,515575245.00,100477855.26,63606691.59,29981940.26,8000000.00,141093770.69
Aug 12 2024,COW,0,858176039.45,342600794.45,515575245.00,100260605.85,63469163.61,29917114.45,8000000.00,140953910.55
Aug 10 2024,COW,0,857616576.09,342041331.09,515575245.00,100043356.43,63331635.63,29852288.63,8000000.00,140814050.41
Aug 09 2024,COW,0,857336844.41,341761599.41,515575245.00,99934731.72,63262871.64,29819875.72,8000000.00,140744120.34
Aug 07 2024,COW,0,856777381.06,341202136.06,515575245.00,99717482.30,63125343.65,29755049.90,8000000.00,140604260.20
Aug 05 2024,COW,0,856217917.70,340642672.70,515575245.00,99500232.89,62987815.67,29690224.09,8000000.00,140464400.06
Aug 03 2024,COW,0,855658454.35,340083209.35,515575245.00,99282983.47,62850287.69,29625398.27,8000000.00,140324539.92
Aug 01 2024,COW,0,855098990.99,339523745.99,515575245.00,99065734.05,62712759.71,29560572.45,8000000.00,140184679.78
Jul 31 2024,COW,0,854819259.31,339244014.31,515575245.00,98957109.34,62643995.72,29528159.54,8000000.00,140114749.71
Jul 29 2024,COW,0,854259795.96,338684550.96,515575245.00,98739859.93,62506467.74,29463333.73,8000000.00,139974889.57
Jul 27 2024,COW,0,853700332.60,338125087.60,515575245.00,98522610.51,62368939.75,29398507.91,8000000.00,139835029.43
Jul 25 2024,COW,0,853140869.25,337565624.25,515575245.00,98305361.09,62231411.77,29333682.09,8000000.00,139695169.29
Jul 23 2024,COW,0,852581405.89,337006160.89,515575245.00,98088111.68,62093883.79,29268856.28,8000000.00,139555309.15
Jul 22 2024,COW,0,852301674.22,336726429.22,515575245.00,97979486.97,62025119.80,29236443.37,8000000.00,139485379.08
Jul 20 2024,COW,0,851742210.86,336166965.86,515575245.00,97762237.55,61887591.82,29171617.55,8000000.00,139345518.94
Jul 18 2024,COW,0,851182747.50,335607502.50,515575245.00,97544988.14,61750063.84,29106791.74,8000000.00,139205658.80
Jul 16 2024,COW,0,850623284.15,335048039.15,515575245.00,97327738.72,61612535.85,29041965.92,8000000.00,139065798.66
Jul 14 2024,COW,0,850063820.79,334488575.79,515575245.00,97110489.30,61475007.87,28977140.10,8000000.00,138925938.52
Jul 13 2024,COW,0,849784089.12,334208844.12,515575245.00,97001864.59,61406243.88,28944727.19,8000000.00,138856008.45
Jul 11 2024,COW,0,849224625.76,333649380.76,515575245.00,96784615.18,61268715.90,28879901.38,8000000.00,138716148.31
Jul 09 2024,COW,0,848665162.41,333089917.41,515575245.00,96567365.76,61131187.92,28815075.56,8000000.00,138576288.17
Jul 07 2024,COW,0,848105699.05,332530454.05,515575245.00,96350116.34,60993659.94,28750249.74,8000000.00,138436428.03
Jul 05 2024,COW,0,847546235.70,331970990.70,515575245.00,96132866.93,60856131.95,28685423.93,8000000.00,138296567.89
Jul 04 2024,COW,0,847266504.02,331691259.02,515575245.00,96024242.22,60787367.96,28653011.02,8000000.00,138226637.82
Jul 02 2024,COW,0,846707040.66,331131795.66,515575245.00,95806992.80,60649839.98,28588185.20,8000000.00,138086777.68
Jun 30 2024,COW,0,846147577.31,330572332.31,515575245.00,95589743.38,60512312.00,28523359.38,8000000.00,137946917.54
Jun 28 2024,COW,0,845588113.95,330012868.95,515575245.00,95372493.97,60374784.02,28458533.57,8000000.00,137807057.40
Jun 26 2024,COW,0,845028650.60,329453405.60,515575245.00,95155244.55,60237256.04,28393707.75,8000000.00,137667197.26
Jun 24 2024,COW,0,844469187.24,328893942.24,515575245.00,94937995.13,60099728.05,28328881.93,8000000.00,137527337.12
Jun 23 2024,COW,0,844189455.56,328614210.56,515575245.00,94829370.43,60030964.06,28296469.03,8000000.00,137457407.05
Jun 21 2024,COW,0,843629992.21,328054747.21,515575245.00,94612121.01,59893436.08,28231643.21,8000000.00,137317546.91
Jun 19 2024,COW,0,843070528.85,327495283.85,515575245.00,94394871.59,59755908.10,28166817.39,8000000.00,137177686.77
Jun 17 2024,COW,0,842511065.50,326935820.50,515575245.00,94177622.18,59618380.12,28101991.58,8000000.00,137037826.63
Jun 15 2024,COW,0,841951602.14,326376357.14,515575245.00,93960372.76,59480852.14,28037165.76,8000000.00,136897966.49
Jun 14 2024,COW,0,841671870.47,326096625.47,515575245.00,93851748.05,59412088.15,28004752.85,8000000.00,136828036.42
Jun 12 2024,COW,0,841112407.11,325537162.11,515575245.00,93634498.63,59274560.16,27939927.03,8000000.00,136688176.28
Jun 10 2024,COW,0,840552943.76,324977698.76,515575245.00,93417249.22,59137032.18,27875101.22,8000000.00,136548316.14
Jun 08 2024,COW,0,839993480.40,324418235.40,515575245.00,93199999.80,58999504.20,27810275.40,8000000.00,136408456.00
Jun 06 2024,COW,0,839434017.04,323858772.04,515575245.00,92982750.38,58861976.22,27745449.58,8000000.00,136268595.86
Jun 05 2024,COW,0,839154285.37,323579040.37,515575245.00,92874125.67,58793212.23,27713036.67,8000000.00,136198665.79
Jun 03 2024,COW,0,838594822.01,323019577.01,515575245.00,92656876.26,58655684.25,27648210.86,8000000.00,136058805.65
Jun 01 2024,COW,0,838035358.66,322460113.66,515575245.00,92439626.84,58518156.26,27583385.04,8000000.00,135918945.51
May 30 2024,COW,0,837475895.30,321900650.30,515575245.00,92222377.42,58380628.28,27518559.22,8000000.00,135779085.37
May 28 2024,COW,0,836916431.95,321341186.95,515575245.00,92005128.01,58243100.30,27453733.41,8000000.00,135639225.23
May 27 2024,COW,0,836636700.27,321061455.27,515575245.00,91896503.30,58174336.31,27421320.50,8000000.00,135569295.16
May 25 2024,COW,0,836077236.91,320501991.91,515575245.00,91679253.88,58036808.33,27356494.68,8000000.00,135429435.02
May 23 2024,COW,0,835517773.56,319942528.56,515575245.00,91462004.47,57899280.35,27291668.87,8000000.00,135289574.88
May 21 2024,COW,0,834958310.20,319383065.20,515575245.00,91244755.05,57761752.36,27226843.05,8000000.00,135149714.74
May 19 2024,COW,0,834398846.85,318823601.85,515575245.00,91027505.63,57624224.38,27162017.23,8000000.00,135009854.60
May 18 2024,COW,0,834119115.17,318543870.17,515575245.00,90918880.92,57555460.39,27129604.32,8000000.00,134939924.53
May 16 2024,COW,0,833559651.81,317984406.81,515575245.00,90701631.51,57417932.41,27064778.51,8000000.00,134800064.39
May 14 2024,COW,0,833000188.46,317424943.46,515575245.00,90484382.09,57280404.43,26999952.69,8000000.00,134660204.25
May 12 2024,COW,0,832440725.10,316865480.10,515575245.00,90267132.67,57142876.45,26935126.87,8000000.00,134520344.11
May 10 2024,COW,0,831881261.75,316306016.75,515575245.00,90049883.26,57005348.46,26870301.06,8000000.00,134380483.97
May 09 2024,COW,0,831601530.07,316026285.07,515575245.00,89941258.55,56936584.47,26837888.15,8000000.00,134310553.90
May 07 2024,COW,0,831042066.72,315466821.72,515575245.00,89724009.13,56799056.49,26773062.33,8000000.00,134170693.76
May 05 2024,COW,0,830482603.36,314907358.36,515575245.00,89506759.71,56661528.51,26708236.51,8000000.00,134030833.62
May 03 2024,COW,0,829923140.01,314347895.01,515575245.00,89289510.30,56524000.53,26643410.70,8000000.00,133890973.48
May 01 2024,COW,0,829363676.65,313788431.65,515575245.00,89072260.88,56386472.55,26578584.88,8000000.00,133751113.34
Apr 30 2024,COW,0,829083944.97,313508699.97,515575245.00,88963636.17,56317708.55,26546171.97,8000000.00,133681183.27
Apr 28 2024,COW,0,828524481.62,312949236.62,515575245.00,88746386.76,56180180.57,26481346.16,8000000.00,133541323.13
Apr 26 2024,COW,0,827965018.26,312389773.26,515575245.00,88529137.34,56042652.59,26416520.34,8000000.00,133401462.99
Apr 24 2024,COW,0,827405554.91,311830309.91,515575245.00,88311887.92,55905124.61,26351694.52,8000000.00,133261602.85
Apr 22 2024,COW,0,826846091.55,311270846.55,515575245.00,88094638.51,55767596.63,26286868.71,8000000.00,133121742.71
Apr 21 2024,COW,0,826566359.87,310991114.87,515575245.00,87986013.80,55698832.64,26254455.80,8000000.00,133051812.64
Apr 19 2024,COW,0,826006896.52,310431651.52,515575245.00,87768764.38,55561304.65,26189629.98,8000000.00,132911952.50
Apr 17 2024,COW,0,825447433.16,309872188.16,515575245.00,87551514.96,55423776.67,26124804.16,8000000.00,132772092.36
Apr 15 2024,COW,0,824887969.81,309312724.81,515575245.00,87334265.55,55286248.69,26059978.35,8000000.00,132632232.22
Apr 13 2024,COW,0,824328506.45,308753261.45,515575245.00,87117016.13,55148720.71,25995152.53,8000000.00,132492372.08
Apr 12 2024,COW,0,824048774.78,308473529.78,515575245.00,87008391.42,55079956.72,25962739.62,8000000.00,132422442.01
Apr 10 2024,COW,0,823489311.42,307914066.42,515575245.00,86791142.00,54942428.74,25897913.80,8000000.00,132282581.87
Apr 08 2024,COW,0,822929848.07,307354603.07,515575245.00,86573892.59,54804900.75,25833087.99,8000000.00,132142721.73
Apr 06 2024,COW,0,822370384.71,306795139.71,515575245.00,86356643.17,54667372.77,25768262.17,8000000.00,132002861.59
Apr 04 2024,COW,0,821810921.35,306235676.35,515575245.00,86139393.75,54529844.79,25703436.35,8000000.00,131863001.45
Apr 03 2024,COW,0,821531189.68,305955944.68,515575245.00,86030769.05,54461080.80,25671023.45,8000000.00,131793071.38
Apr 01 2024,COW,0,820971726.32,305396481.32,515575245.00,85813519.63,54323552.82,25606197.63,8000000.00,131653211.24
Mar 30 2024,COW,$0.32,0,304837017.97,0,85596270.21,54186024.84,25541371.81,8000000.00,131513351.10
Mar 28 2024,COW,$0.33,0,304277554.61,0,85379020.80,54048496.85,25476546.00,8000000.00,131373490.97
Mar 26 2024,COW,$0.35,0,303718091.26,0,85161771.38,53910968.87,25411720.18,8000000.00,131233630.83
Mar 25 2024,COW,$0.34,0,303438359.58,0,85053146.67,53842204.88,25379307.27,8000000.00,131163700.76
Mar 23 2024,COW,$0.32,0,302878896.22,0,84835897.25,53704676.90,25314481.45,8000000.00,131023840.62
Mar 21 2024,COW,$0.36,0,302319432.87,0,84618647.84,53567148.92,25249655.64,8000000.00,130883980.48
Mar 19 2024,COW,$0.32,0,301759969.51,0,84401398.42,53429620.94,25184829.82,8000000.00,130744120.34
Mar 17 2024,COW,$0.34,0,301200506.16,0,84184149.00,53292092.95,25120004.00,8000000.00,130604260.20
Mar 16 2024,COW,$0.37,0,300920774.48,0,84075524.30,53223328.96,25087591.10,8000000.00,130534330.13
Mar 14 2024,COW,$0.41,0,300361311.12,0,83858274.88,53085800.98,25022765.28,8000000.00,130394469.99
Mar 12 2024,COW,$0.43,0,299801847.77,0,83641025.46,52948273.00,24957939.46,8000000.00,130254609.85
Mar 10 2024,COW,$0.42,0,299242384.41,0,83423776.04,52810745.02,24893113.64,8000000.00,130114749.71
Mar 08 2024,COW,$0.39,0,298682921.06,0,83206526.63,52673217.04,24828287.83,8000000.00,129974889.57
Mar 07 2024,COW,$0.38,0,298403189.38,0,83097901.92,52604453.05,24795874.92,8000000.00,129904959.50
Mar 05 2024,COW,$0.43,0,297843726.03,0,82880652.50,52466925.06,24731049.10,8000000.00,129765099.36
Mar 03 2024,COW,$0.42,0,297284262.67,0,82663403.09,52329397.08,24666223.29,8000000.00,129625239.22
Mar 03 2024,COW,$0.42,0,297284262.67,0,82663403.09,52329397.08,24666223.29,8000000.00,129625239.22
Mar 01 2024,COW,$0.46,0,296724799.32,0,82446153.67,52191869.10,24601397.47,8000000.00,129485379.08
Feb 28 2024,COW,$0.47,0,296165335.96,0,82228904.25,52054341.12,24536571.65,8000000.00,129345518.94
Feb 26 2024,COW,$0.48,0,295605872.60,0,82011654.84,51916813.14,24471745.84,8000000.00,129205658.80
Feb 25 2024,COW,$0.48,0,295326140.93,0,81903030.13,51848049.15,24439332.93,8000000.00,129135728.73
Feb 23 2024,COW,$0.42,0,294766677.57,0,81685780.71,51710521.16,24374507.11,8000000.00,128995868.59
Feb 21 2024,COW,$0.46,0,294207214.22,0,81468531.29,51572993.18,24309681.29,8000000.00,128856008.45
Feb 19 2024,COW,$0.43,0,293647750.86,0,81251281.88,51435465.20,24244855.48,8000000.00,128716148.31
Feb 17 2024,COW,$0.44,0,293088287.51,0,81034032.46,51297937.22,24180029.66,8000000.00,128576288.17
Feb 16 2024,COW,$0.44,0,292808555.83,0,80925407.75,51229173.23,24147616.75,8000000.00,128506358.10
Feb 14 2024,COW,$0.43,0,292249092.47,0,80708158.33,51091645.25,24082790.93,8000000.00,128366497.96
Feb 12 2024,COW,$0.38,0,291689629.12,0,80490908.92,50954117.26,24017965.12,8000000.00,128226637.82
Feb 10 2024,COW,$0.39,0,291130165.76,0,80273659.50,50816589.28,23953139.30,8000000.00,128086777.68
Feb 08 2024,COW,$0.39,0,290570702.41,0,80056410.08,50679061.30,23888313.48,8000000.00,127946917.54
Feb 07 2024,COW,$0.36,0,290290970.73,0,79947785.38,50610297.31,23855900.58,8000000.00,127876987.47
Feb 05 2024,COW,$0.33,0,289731507.37,0,79730535.96,50472769.33,23791074.76,8000000.00,127737127.33
Feb 03 2024,COW,$0.33,0,289172044.02,0,79513286.54,50335241.35,23726248.94,8000000.00,127597267.19
Feb 01 2024,COW,$0.35,0,288612580.66,0,79296037.13,50197713.36,23661423.13,8000000.00,127457407.05
Jan 30 2024,COW,$0.38,0,288053117.31,0,79078787.71,50060185.38,23596597.31,8000000.00,127317546.91
Jan 29 2024,COW,$0.33,0,287773385.63,0,78970163.00,49991421.39,23564184.40,8000000.00,127247616.84
Jan 27 2024,COW,$0.35,0,287213922.28,0,78752913.58,49853893.41,23499358.58,8000000.00,127107756.70
Jan 25 2024,COW,$0.29,0,286654458.92,0,78535664.17,49716365.43,23434532.77,8000000.00,126967896.56
Jan 23 2024,COW,$0.29,0,286094995.57,0,78318414.75,49578837.45,23369706.95,8000000.00,126828036.42
Jan 21 2024,COW,$0.29,0,285535532.21,0,78101165.33,49441309.46,23304881.13,8000000.00,126688176.28
