Date,Symbol,Price,Available Supply,Unlocked Supply,Reserved (TBD),Founder / Team,Private Investors,Public Investors,Reserved,Community & Other
Aug 29 2026,NTRN,0,903472602.74,493472602.74,410000000.00,174702054.79,78770547.95,20000000.00,100000000.00,120000000.00
Aug 27 2026,NTRN,0,902851598.17,492851598.17,410000000.00,174281963.47,78569634.70,20000000.00,100000000.00,120000000.00
Aug 25 2026,NTRN,0,902230593.61,492230593.61,410000000.00,173861872.15,78368721.46,20000000.00,100000000.00,120000000.00
Aug 24 2026,NTRN,0,901920091.32,491920091.32,410000000.00,173651826.48,78268264.84,20000000.00,100000000.00,120000000.00
Aug 22 2026,NTRN,0,901299086.76,491299086.76,410000000.00,173231735.16,78067351.60,20000000.00,100000000.00,120000000.00
Aug 20 2026,NTRN,0,900678082.19,490678082.19,410000000.00,172811643.84,77866438.36,20000000.00,100000000.00,120000000.00
Aug 18 2026,NTRN,0,900057077.63,490057077.63,410000000.00,172391552.51,77665525.11,20000000.00,100000000.00,120000000.00
Aug 16 2026,NTRN,0,899436073.06,489436073.06,410000000.00,171971461.19,77464611.87,20000000.00,100000000.00,120000000.00
Aug 14 2026,NTRN,0,898815068.49,488815068.49,410000000.00,171551369.86,77263698.63,20000000.00,100000000.00,120000000.00
Aug 12 2026,NTRN,0,898194063.93,488194063.93,410000000.00,171131278.54,77062785.39,20000000.00,100000000.00,120000000.00
Aug 10 2026,NTRN,0,897573059.36,487573059.36,410000000.00,170711187.21,76861872.15,20000000.00,100000000.00,120000000.00
Aug 08 2026,NTRN,0,896952054.79,486952054.79,410000000.00,170291095.89,76660958.90,20000000.00,100000000.00,120000000.00
Aug 07 2026,NTRN,0,896641552.51,486641552.51,410000000.00,170081050.23,76560502.28,20000000.00,100000000.00,120000000.00
Aug 05 2026,NTRN,0,896020547.95,486020547.95,410000000.00,169660958.90,76359589.04,20000000.00,100000000.00,120000000.00
Aug 03 2026,NTRN,0,895399543.38,485399543.38,410000000.00,169240867.58,76158675.80,20000000.00,100000000.00,120000000.00
Aug 01 2026,NTRN,0,894778538.81,484778538.81,410000000.00,168820776.26,75957762.56,20000000.00,100000000.00,120000000.00
Jul 30 2026,NTRN,0,894157534.25,484157534.25,410000000.00,168400684.93,75756849.32,20000000.00,100000000.00,120000000.00
Jul 28 2026,NTRN,0,893536529.68,483536529.68,410000000.00,167980593.61,75555936.07,20000000.00,100000000.00,120000000.00
Jul 26 2026,NTRN,0,892915525.11,482915525.11,410000000.00,167560502.28,75355022.83,20000000.00,100000000.00,120000000.00
Jul 24 2026,NTRN,0,892294520.55,482294520.55,410000000.00,167140410.96,75154109.59,20000000.00,100000000.00,120000000.00
Jul 23 2026,NTRN,0,891984018.26,481984018.26,410000000.00,166930365.30,75053652.97,20000000.00,100000000.00,120000000.00
Jul 21 2026,NTRN,0,891363013.70,481363013.70,410000000.00,166510273.97,74852739.73,20000000.00,100000000.00,120000000.00
Jul 19 2026,NTRN,0,890742009.13,480742009.13,410000000.00,166090182.65,74651826.48,20000000.00,100000000.00,120000000.00
Jul 17 2026,NTRN,0,890121004.57,480121004.57,410000000.00,165670091.32,74450913.24,20000000.00,100000000.00,120000000.00
Jul 15 2026,NTRN,0,889500000.00,479500000.00,410000000.00,165250000.00,74250000.00,20000000.00,100000000.00,120000000.00
Jul 13 2026,NTRN,0,888878995.43,478878995.43,410000000.00,164829908.68,74049086.76,20000000.00,100000000.00,120000000.00
Jul 11 2026,NTRN,0,888257990.87,478257990.87,410000000.00,164409817.35,73848173.52,20000000.00,100000000.00,120000000.00
Jul 09 2026,NTRN,0,887636986.30,477636986.30,410000000.00,163989726.03,73647260.27,20000000.00,100000000.00,120000000.00
Jul 08 2026,NTRN,0,887326484.02,477326484.02,410000000.00,163779680.37,73546803.65,20000000.00,100000000.00,120000000.00
Jul 06 2026,NTRN,0,886705479.45,476705479.45,410000000.00,163359589.04,73345890.41,20000000.00,100000000.00,120000000.00
Jul 04 2026,NTRN,0,886084474.89,476084474.89,410000000.00,162939497.72,73144977.17,20000000.00,100000000.00,120000000.00
Jul 02 2026,NTRN,0,885463470.32,475463470.32,410000000.00,162519406.39,72944063.93,20000000.00,100000000.00,120000000.00
Jun 30 2026,NTRN,0,884842465.75,474842465.75,410000000.00,162099315.07,72743150.68,20000000.00,100000000.00,120000000.00
Jun 28 2026,NTRN,0,884221461.19,474221461.19,410000000.00,161679223.74,72542237.44,20000000.00,100000000.00,120000000.00
Jun 26 2026,NTRN,0,883600456.62,473600456.62,410000000.00,161259132.42,72341324.20,20000000.00,100000000.00,120000000.00
Jun 24 2026,NTRN,0,882979452.05,472979452.05,410000000.00,160839041.10,72140410.96,20000000.00,100000000.00,120000000.00
Jun 23 2026,NTRN,0,882668949.77,472668949.77,410000000.00,160628995.43,72039954.34,20000000.00,100000000.00,120000000.00
Jun 21 2026,NTRN,0,882047945.21,472047945.21,410000000.00,160208904.11,71839041.10,20000000.00,100000000.00,120000000.00
Jun 19 2026,NTRN,0,881426940.64,471426940.64,410000000.00,159788812.79,71638127.85,20000000.00,100000000.00,120000000.00
Jun 17 2026,NTRN,0,880805936.07,470805936.07,410000000.00,159368721.46,71437214.61,20000000.00,100000000.00,120000000.00
Jun 15 2026,NTRN,0,880184931.51,470184931.51,410000000.00,158948630.14,71236301.37,20000000.00,100000000.00,120000000.00
Jun 13 2026,NTRN,0,879563926.94,469563926.94,410000000.00,158528538.81,71035388.13,20000000.00,100000000.00,120000000.00
Jun 11 2026,NTRN,0,878942922.37,468942922.37,410000000.00,158108447.49,70834474.89,20000000.00,100000000.00,120000000.00
Jun 09 2026,NTRN,0,878321917.81,468321917.81,410000000.00,157688356.16,70633561.64,20000000.00,100000000.00,120000000.00
Jun 08 2026,NTRN,0,878011415.53,468011415.53,410000000.00,157478310.50,70533105.02,20000000.00,100000000.00,120000000.00
Jun 06 2026,NTRN,0,877390410.96,467390410.96,410000000.00,157058219.18,70332191.78,20000000.00,100000000.00,120000000.00
Jun 04 2026,NTRN,0,876769406.39,466769406.39,410000000.00,156638127.85,70131278.54,20000000.00,100000000.00,120000000.00
Jun 02 2026,NTRN,0,876148401.83,466148401.83,410000000.00,156218036.53,69930365.30,20000000.00,100000000.00,120000000.00
May 31 2026,NTRN,0,875527397.26,465527397.26,410000000.00,155797945.21,69729452.05,20000000.00,100000000.00,120000000.00
May 29 2026,NTRN,0,874906392.69,464906392.69,410000000.00,155377853.88,69528538.81,20000000.00,100000000.00,120000000.00
May 27 2026,NTRN,0,874285388.13,464285388.13,410000000.00,154957762.56,69327625.57,20000000.00,100000000.00,120000000.00
May 25 2026,NTRN,0,873664383.56,463664383.56,410000000.00,154537671.23,69126712.33,20000000.00,100000000.00,120000000.00
May 24 2026,NTRN,0,873353881.28,463353881.28,410000000.00,154327625.57,69026255.71,20000000.00,100000000.00,120000000.00
May 22 2026,NTRN,0,872732876.71,462732876.71,410000000.00,153907534.25,68825342.47,20000000.00,100000000.00,120000000.00
May 20 2026,NTRN,0,872111872.15,462111872.15,410000000.00,153487442.92,68624429.22,20000000.00,100000000.00,120000000.00
May 18 2026,NTRN,0,871490867.58,461490867.58,410000000.00,153067351.60,68423515.98,20000000.00,100000000.00,120000000.00
May 16 2026,NTRN,0,870869863.01,460869863.01,410000000.00,152647260.27,68222602.74,20000000.00,100000000.00,120000000.00
May 14 2026,NTRN,0,870248858.45,460248858.45,410000000.00,152227168.95,68021689.50,20000000.00,100000000.00,120000000.00
May 12 2026,NTRN,0,869627853.88,459627853.88,410000000.00,151807077.63,67820776.26,20000000.00,100000000.00,120000000.00
May 10 2026,NTRN,0,869006849.32,459006849.32,410000000.00,151386986.30,67619863.01,20000000.00,100000000.00,120000000.00
May 08 2026,NTRN,0,868385844.75,458385844.75,410000000.00,150966894.98,67418949.77,20000000.00,100000000.00,120000000.00
May 07 2026,NTRN,0,868075342.47,458075342.47,410000000.00,150756849.32,67318493.15,20000000.00,100000000.00,120000000.00
May 05 2026,NTRN,0,867454337.90,457454337.90,410000000.00,150336757.99,67117579.91,20000000.00,100000000.00,120000000.00
May 03 2026,NTRN,0,866833333.33,456833333.33,410000000.00,149916666.67,66916666.67,20000000.00,100000000.00,120000000.00
May 01 2026,NTRN,0,866212328.77,456212328.77,410000000.00,149496575.34,66715753.42,20000000.00,100000000.00,120000000.00
Apr 29 2026,NTRN,0,865591324.20,455591324.20,410000000.00,149076484.02,66514840.18,20000000.00,100000000.00,120000000.00
Apr 27 2026,NTRN,0,864970319.63,454970319.63,410000000.00,148656392.69,66313926.94,20000000.00,100000000.00,120000000.00
Apr 25 2026,NTRN,0,864349315.07,454349315.07,410000000.00,148236301.37,66113013.70,20000000.00,100000000.00,120000000.00
Apr 23 2026,NTRN,0,863728310.50,453728310.50,410000000.00,147816210.05,65912100.46,20000000.00,100000000.00,120000000.00
Apr 22 2026,NTRN,0,863417808.22,453417808.22,410000000.00,147606164.38,65811643.84,20000000.00,100000000.00,120000000.00
Apr 20 2026,NTRN,0,862796803.65,452796803.65,410000000.00,147186073.06,65610730.59,20000000.00,100000000.00,120000000.00
Apr 18 2026,NTRN,0,862175799.09,452175799.09,410000000.00,146765981.74,65409817.35,20000000.00,100000000.00,120000000.00
Apr 16 2026,NTRN,0,861554794.52,451554794.52,410000000.00,146345890.41,65208904.11,20000000.00,100000000.00,120000000.00
Apr 14 2026,NTRN,0,860933789.95,450933789.95,410000000.00,145925799.09,65007990.87,20000000.00,100000000.00,120000000.00
Apr 12 2026,NTRN,0,860312785.39,450312785.39,410000000.00,145505707.76,64807077.63,20000000.00,100000000.00,120000000.00
Apr 10 2026,NTRN,0,859691780.82,449691780.82,410000000.00,145085616.44,64606164.38,20000000.00,100000000.00,120000000.00
Apr 08 2026,NTRN,0,859070776.26,449070776.26,410000000.00,144665525.11,64405251.14,20000000.00,100000000.00,120000000.00
Apr 07 2026,NTRN,0,858760273.97,448760273.97,410000000.00,144455479.45,64304794.52,20000000.00,100000000.00,120000000.00
Apr 05 2026,NTRN,0,858139269.41,448139269.41,410000000.00,144035388.13,64103881.28,20000000.00,100000000.00,120000000.00
Apr 03 2026,NTRN,0,857518264.84,447518264.84,410000000.00,143615296.80,63902968.04,20000000.00,100000000.00,120000000.00
Apr 01 2026,NTRN,0,856897260.27,446897260.27,410000000.00,143195205.48,63702054.79,20000000.00,100000000.00,120000000.00
Mar 30 2026,NTRN,0,856276255.71,446276255.71,410000000.00,142775114.16,63501141.55,20000000.00,100000000.00,120000000.00
Mar 28 2026,NTRN,0,855655251.14,445655251.14,410000000.00,142355022.83,63300228.31,20000000.00,100000000.00,120000000.00
Mar 26 2026,NTRN,0,855034246.58,445034246.58,410000000.00,141934931.51,63099315.07,20000000.00,100000000.00,120000000.00
Mar 24 2026,NTRN,0,854413242.01,444413242.01,410000000.00,141514840.18,62898401.83,20000000.00,100000000.00,120000000.00
Mar 23 2026,NTRN,0,854102739.73,444102739.73,410000000.00,141304794.52,62797945.21,20000000.00,100000000.00,120000000.00
Mar 21 2026,NTRN,0,853481735.16,443481735.16,410000000.00,140884703.20,62597031.96,20000000.00,100000000.00,120000000.00
Mar 19 2026,NTRN,0,852860730.59,442860730.59,410000000.00,140464611.87,62396118.72,20000000.00,100000000.00,120000000.00
Mar 17 2026,NTRN,0,852239726.03,442239726.03,410000000.00,140044520.55,62195205.48,20000000.00,100000000.00,120000000.00
Mar 15 2026,NTRN,0,851618721.46,441618721.46,410000000.00,139624429.22,61994292.24,20000000.00,100000000.00,120000000.00
Mar 13 2026,NTRN,0,850997716.89,440997716.89,410000000.00,139204337.90,61793379.00,20000000.00,100000000.00,120000000.00
Mar 11 2026,NTRN,0,850376712.33,440376712.33,410000000.00,138784246.58,61592465.75,20000000.00,100000000.00,120000000.00
Mar 09 2026,NTRN,0,849755707.76,439755707.76,410000000.00,138364155.25,61391552.51,20000000.00,100000000.00,120000000.00
Mar 08 2026,NTRN,0,849445205.48,439445205.48,410000000.00,138154109.59,61291095.89,20000000.00,100000000.00,120000000.00
Mar 06 2026,NTRN,0,848824200.91,438824200.91,410000000.00,137734018.26,61090182.65,20000000.00,100000000.00,120000000.00
Mar 04 2026,NTRN,0,848203196.35,438203196.35,410000000.00,137313926.94,60889269.41,20000000.00,100000000.00,120000000.00
Mar 02 2026,NTRN,0,847582191.78,437582191.78,410000000.00,136893835.62,60688356.16,20000000.00,100000000.00,120000000.00
Feb 28 2026,NTRN,0,846961187.21,436961187.21,410000000.00,136473744.29,60487442.92,20000000.00,100000000.00,120000000.00
Feb 26 2026,NTRN,0,846340182.65,436340182.65,410000000.00,136053652.97,60286529.68,20000000.00,100000000.00,120000000.00
Feb 24 2026,NTRN,0,845719178.08,435719178.08,410000000.00,135633561.64,60085616.44,20000000.00,100000000.00,120000000.00
Feb 22 2026,NTRN,0,845098173.52,435098173.52,410000000.00,135213470.32,59884703.20,20000000.00,100000000.00,120000000.00
Feb 20 2026,NTRN,0,844477168.95,434477168.95,410000000.00,134793379.00,59683789.95,20000000.00,100000000.00,120000000.00
Feb 19 2026,NTRN,0,844166666.67,434166666.67,410000000.00,134583333.33,59583333.33,20000000.00,100000000.00,120000000.00
Feb 17 2026,NTRN,0,843545662.10,433545662.10,410000000.00,134163242.01,59382420.09,20000000.00,100000000.00,120000000.00
Feb 15 2026,NTRN,0,842924657.53,432924657.53,410000000.00,133743150.68,59181506.85,20000000.00,100000000.00,120000000.00
Feb 13 2026,NTRN,0,842303652.97,432303652.97,410000000.00,133323059.36,58980593.61,20000000.00,100000000.00,120000000.00
Feb 11 2026,NTRN,0,841682648.40,431682648.40,410000000.00,132902968.04,58779680.37,20000000.00,100000000.00,120000000.00
Feb 09 2026,NTRN,0,841061643.84,431061643.84,410000000.00,132482876.71,58578767.12,20000000.00,100000000.00,120000000.00
Feb 07 2026,NTRN,0,840440639.27,430440639.27,410000000.00,132062785.39,58377853.88,20000000.00,100000000.00,120000000.00
Feb 05 2026,NTRN,0,839819634.70,429819634.70,410000000.00,131642694.06,58176940.64,20000000.00,100000000.00,120000000.00
Feb 04 2026,NTRN,0,839509132.42,429509132.42,410000000.00,131432648.40,58076484.02,20000000.00,100000000.00,120000000.00
Feb 02 2026,NTRN,0,838888127.85,428888127.85,410000000.00,131012557.08,57875570.78,20000000.00,100000000.00,120000000.00
Jan 31 2026,NTRN,0,838267123.29,428267123.29,410000000.00,130592465.75,57674657.53,20000000.00,100000000.00,120000000.00
Jan 29 2026,NTRN,0,837646118.72,427646118.72,410000000.00,130172374.43,57473744.29,20000000.00,100000000.00,120000000.00
Jan 27 2026,NTRN,0,837025114.16,427025114.16,410000000.00,129752283.11,57272831.05,20000000.00,100000000.00,120000000.00
Jan 25 2026,NTRN,0,836404109.59,426404109.59,410000000.00,129332191.78,57071917.81,20000000.00,100000000.00,120000000.00
Jan 23 2026,NTRN,0,835783105.02,425783105.02,410000000.00,128912100.46,56871004.57,20000000.00,100000000.00,120000000.00
Jan 21 2026,NTRN,0,835162100.46,425162100.46,410000000.00,128492009.13,56670091.32,20000000.00,100000000.00,120000000.00
Jan 20 2026,NTRN,0,834851598.17,424851598.17,410000000.00,128281963.47,56569634.70,20000000.00,100000000.00,120000000.00
Jan 18 2026,NTRN,0,834230593.61,424230593.61,410000000.00,127861872.15,56368721.46,20000000.00,100000000.00,120000000.00
Jan 16 2026,NTRN,0,833609589.04,423609589.04,410000000.00,127441780.82,56167808.22,20000000.00,100000000.00,120000000.00
Jan 14 2026,NTRN,0,832988584.47,422988584.47,410000000.00,127021689.50,55966894.98,20000000.00,100000000.00,120000000.00
Jan 12 2026,NTRN,0,832367579.91,422367579.91,410000000.00,126601598.17,55765981.74,20000000.00,100000000.00,120000000.00
Jan 10 2026,NTRN,0,831746575.34,421746575.34,410000000.00,126181506.85,55565068.49,20000000.00,100000000.00,120000000.00
Jan 08 2026,NTRN,0,831125570.78,421125570.78,410000000.00,125761415.53,55364155.25,20000000.00,100000000.00,120000000.00
Jan 06 2026,NTRN,0,830504566.21,420504566.21,410000000.00,125341324.20,55163242.01,20000000.00,100000000.00,120000000.00
Jan 05 2026,NTRN,0,830194063.93,420194063.93,410000000.00,125131278.54,55062785.39,20000000.00,100000000.00,120000000.00
Jan 03 2026,NTRN,0,829573059.36,419573059.36,410000000.00,124711187.21,54861872.15,20000000.00,100000000.00,120000000.00
Jan 01 2026,NTRN,0,828952054.79,418952054.79,410000000.00,124291095.89,54660958.90,20000000.00,100000000.00,120000000.00
Dec 30 2025,NTRN,0,828331050.23,418331050.23,410000000.00,123871004.57,54460045.66,20000000.00,100000000.00,120000000.00
Dec 28 2025,NTRN,0,827710045.66,417710045.66,410000000.00,123450913.24,54259132.42,20000000.00,100000000.00,120000000.00
Dec 26 2025,NTRN,0,827089041.10,417089041.10,410000000.00,123030821.92,54058219.18,20000000.00,100000000.00,120000000.00
Dec 24 2025,NTRN,0,826468036.53,416468036.53,410000000.00,122610730.59,53857305.94,20000000.00,100000000.00,120000000.00
Dec 22 2025,NTRN,0,825847031.96,415847031.96,410000000.00,122190639.27,53656392.69,20000000.00,100000000.00,120000000.00
Dec 21 2025,NTRN,0,825536529.68,415536529.68,410000000.00,121980593.61,53555936.07,20000000.00,100000000.00,120000000.00
Dec 19 2025,NTRN,0,824915525.11,414915525.11,410000000.00,121560502.28,53355022.83,20000000.00,100000000.00,120000000.00
Dec 17 2025,NTRN,0,824294520.55,414294520.55,410000000.00,121140410.96,53154109.59,20000000.00,100000000.00,120000000.00
Dec 15 2025,NTRN,0,823673515.98,413673515.98,410000000.00,120720319.63,52953196.35,20000000.00,100000000.00,120000000.00
Dec 13 2025,NTRN,0,823052511.42,413052511.42,410000000.00,120300228.31,52752283.11,20000000.00,100000000.00,120000000.00
Dec 11 2025,NTRN,0,822431506.85,412431506.85,410000000.00,119880136.99,52551369.86,20000000.00,100000000.00,120000000.00
Dec 09 2025,NTRN,0,821810502.28,411810502.28,410000000.00,119460045.66,52350456.62,20000000.00,100000000.00,120000000.00
Dec 07 2025,NTRN,0,821189497.72,411189497.72,410000000.00,119039954.34,52149543.38,20000000.00,100000000.00,120000000.00
Dec 05 2025,NTRN,0,820568493.15,410568493.15,410000000.00,118619863.01,51948630.14,20000000.00,100000000.00,120000000.00
Dec 04 2025,NTRN,0,820257990.87,410257990.87,410000000.00,118409817.35,51848173.52,20000000.00,100000000.00,120000000.00
Dec 02 2025,NTRN,0,819636986.30,409636986.30,410000000.00,117989726.03,51647260.27,20000000.00,100000000.00,120000000.00
Nov 30 2025,NTRN,0,819015981.74,409015981.74,410000000.00,117569634.70,51446347.03,20000000.00,100000000.00,120000000.00
Nov 28 2025,NTRN,0,818394977.17,408394977.17,410000000.00,117149543.38,51245433.79,20000000.00,100000000.00,120000000.00
Nov 26 2025,NTRN,0,817773972.60,407773972.60,410000000.00,116729452.05,51044520.55,20000000.00,100000000.00,120000000.00
Nov 24 2025,NTRN,0,817152968.04,407152968.04,410000000.00,116309360.73,50843607.31,20000000.00,100000000.00,120000000.00
Nov 22 2025,NTRN,0,816531963.47,406531963.47,410000000.00,115889269.41,50642694.06,20000000.00,100000000.00,120000000.00
Nov 20 2025,NTRN,0,815910958.90,405910958.90,410000000.00,115469178.08,50441780.82,20000000.00,100000000.00,120000000.00
Nov 19 2025,NTRN,0,815600456.62,405600456.62,410000000.00,115259132.42,50341324.20,20000000.00,100000000.00,120000000.00
Nov 17 2025,NTRN,0,814979452.05,404979452.05,410000000.00,114839041.10,50140410.96,20000000.00,100000000.00,120000000.00
Nov 15 2025,NTRN,0,814358447.49,404358447.49,410000000.00,114418949.77,49939497.72,20000000.00,100000000.00,120000000.00
Nov 13 2025,NTRN,0,813737442.92,403737442.92,410000000.00,113998858.45,49738584.47,20000000.00,100000000.00,120000000.00
Nov 11 2025,NTRN,0,813116438.36,403116438.36,410000000.00,113578767.12,49537671.23,20000000.00,100000000.00,120000000.00
Nov 09 2025,NTRN,0,812495433.79,402495433.79,410000000.00,113158675.80,49336757.99,20000000.00,100000000.00,120000000.00
Nov 07 2025,NTRN,0,811874429.22,401874429.22,410000000.00,112738584.47,49135844.75,20000000.00,100000000.00,120000000.00
Nov 05 2025,NTRN,0,811253424.66,401253424.66,410000000.00,112318493.15,48934931.51,20000000.00,100000000.00,120000000.00
Nov 04 2025,NTRN,0,810942922.37,400942922.37,410000000.00,112108447.49,48834474.89,20000000.00,100000000.00,120000000.00
Nov 02 2025,NTRN,0,810321917.81,400321917.81,410000000.00,111688356.16,48633561.64,20000000.00,100000000.00,120000000.00
Oct 31 2025,NTRN,0,809700913.24,399700913.24,410000000.00,111268264.84,48432648.40,20000000.00,100000000.00,120000000.00
Oct 29 2025,NTRN,0,809079908.68,399079908.68,410000000.00,110848173.52,48231735.16,20000000.00,100000000.00,120000000.00
Oct 27 2025,NTRN,0,808458904.11,398458904.11,410000000.00,110428082.19,48030821.92,20000000.00,100000000.00,120000000.00
Oct 25 2025,NTRN,0,807837899.54,397837899.54,410000000.00,110007990.87,47829908.68,20000000.00,100000000.00,120000000.00
Oct 23 2025,NTRN,0,807216894.98,397216894.98,410000000.00,109587899.54,47628995.43,20000000.00,100000000.00,120000000.00
Oct 21 2025,NTRN,0,806595890.41,396595890.41,410000000.00,109167808.22,47428082.19,20000000.00,100000000.00,120000000.00
Oct 20 2025,NTRN,0,806285388.13,396285388.13,410000000.00,108957762.56,47327625.57,20000000.00,100000000.00,120000000.00
Oct 18 2025,NTRN,0,805664383.56,395664383.56,410000000.00,108537671.23,47126712.33,20000000.00,100000000.00,120000000.00
Oct 16 2025,NTRN,0,805043379.00,395043379.00,410000000.00,108117579.91,46925799.09,20000000.00,100000000.00,120000000.00
Oct 14 2025,NTRN,0,804422374.43,394422374.43,410000000.00,107697488.58,46724885.84,20000000.00,100000000.00,120000000.00
Oct 12 2025,NTRN,0,803801369.86,393801369.86,410000000.00,107277397.26,46523972.60,20000000.00,100000000.00,120000000.00
Oct 10 2025,NTRN,0,803180365.30,393180365.30,410000000.00,106857305.94,46323059.36,20000000.00,100000000.00,120000000.00
Oct 08 2025,NTRN,0,802559360.73,392559360.73,410000000.00,106437214.61,46122146.12,20000000.00,100000000.00,120000000.00
Oct 06 2025,NTRN,0,801938356.16,391938356.16,410000000.00,106017123.29,45921232.88,20000000.00,100000000.00,120000000.00
Oct 05 2025,NTRN,0,801627853.88,391627853.88,410000000.00,105807077.63,45820776.26,20000000.00,100000000.00,120000000.00
Oct 03 2025,NTRN,0,801006849.32,391006849.32,410000000.00,105386986.30,45619863.01,20000000.00,100000000.00,120000000.00
Oct 01 2025,NTRN,0,800385844.75,390385844.75,410000000.00,104966894.98,45418949.77,20000000.00,100000000.00,120000000.00
Sep 29 2025,NTRN,0,799764840.18,389764840.18,410000000.00,104546803.65,45218036.53,20000000.00,100000000.00,120000000.00
Sep 27 2025,NTRN,0,799143835.62,389143835.62,410000000.00,104126712.33,45017123.29,20000000.00,100000000.00,120000000.00
Sep 25 2025,NTRN,0,798522831.05,388522831.05,410000000.00,103706621.00,44816210.05,20000000.00,100000000.00,120000000.00
Sep 23 2025,NTRN,0,797901826.48,387901826.48,410000000.00,103286529.68,44615296.80,20000000.00,100000000.00,120000000.00
Sep 21 2025,NTRN,0,797280821.92,387280821.92,410000000.00,102866438.36,44414383.56,20000000.00,100000000.00,120000000.00
Sep 20 2025,NTRN,0,796970319.63,386970319.63,410000000.00,102656392.69,44313926.94,20000000.00,100000000.00,120000000.00
Sep 18 2025,NTRN,0,796349315.07,386349315.07,410000000.00,102236301.37,44113013.70,20000000.00,100000000.00,120000000.00
Sep 16 2025,NTRN,0,795728310.50,385728310.50,410000000.00,101816210.05,43912100.46,20000000.00,100000000.00,120000000.00
Sep 14 2025,NTRN,0,795107305.94,385107305.94,410000000.00,101396118.72,43711187.21,20000000.00,100000000.00,120000000.00
Sep 12 2025,NTRN,0,794486301.37,384486301.37,410000000.00,100976027.40,43510273.97,20000000.00,100000000.00,120000000.00
Sep 10 2025,NTRN,0,793865296.80,383865296.80,410000000.00,100555936.07,43309360.73,20000000.00,100000000.00,120000000.00
Sep 08 2025,NTRN,0,793244292.24,383244292.24,410000000.00,100135844.75,43108447.49,20000000.00,100000000.00,120000000.00
Sep 06 2025,NTRN,0,792623287.67,382623287.67,410000000.00,99715753.42,42907534.25,20000000.00,100000000.00,120000000.00
Sep 04 2025,NTRN,0,792002283.11,382002283.11,410000000.00,99295662.10,42706621.00,20000000.00,100000000.00,120000000.00
Sep 03 2025,NTRN,0,791691780.82,381691780.82,410000000.00,99085616.44,42606164.38,20000000.00,100000000.00,120000000.00
Sep 01 2025,NTRN,0,791070776.26,381070776.26,410000000.00,98665525.11,42405251.14,20000000.00,100000000.00,120000000.00
Aug 30 2025,NTRN,0,790449771.69,380449771.69,410000000.00,98245433.79,42204337.90,20000000.00,100000000.00,120000000.00
Aug 28 2025,NTRN,0,789828767.12,379828767.12,410000000.00,97825342.47,42003424.66,20000000.00,100000000.00,120000000.00
Aug 26 2025,NTRN,0,789207762.56,379207762.56,410000000.00,97405251.14,41802511.42,20000000.00,100000000.00,120000000.00
Aug 24 2025,NTRN,0,788586757.99,378586757.99,410000000.00,96985159.82,41601598.17,20000000.00,100000000.00,120000000.00
Aug 22 2025,NTRN,0,787965753.42,377965753.42,410000000.00,96565068.49,41400684.93,20000000.00,100000000.00,120000000.00
Aug 20 2025,NTRN,0,787344748.86,377344748.86,410000000.00,96144977.17,41199771.69,20000000.00,100000000.00,120000000.00
Aug 19 2025,NTRN,0,787034246.58,377034246.58,410000000.00,95934931.51,41099315.07,20000000.00,100000000.00,120000000.00
Aug 17 2025,NTRN,0,786413242.01,376413242.01,410000000.00,95514840.18,40898401.83,20000000.00,100000000.00,120000000.00
Aug 15 2025,NTRN,0,785792237.44,375792237.44,410000000.00,95094748.86,40697488.58,20000000.00,100000000.00,120000000.00
Aug 13 2025,NTRN,0,785171232.88,375171232.88,410000000.00,94674657.53,40496575.34,20000000.00,100000000.00,120000000.00
Aug 11 2025,NTRN,0,784550228.31,374550228.31,410000000.00,94254566.21,40295662.10,20000000.00,100000000.00,120000000.00
Aug 09 2025,NTRN,0,783929223.74,373929223.74,410000000.00,93834474.89,40094748.86,20000000.00,100000000.00,120000000.00
Aug 07 2025,NTRN,0,783308219.18,373308219.18,410000000.00,93414383.56,39893835.62,20000000.00,100000000.00,120000000.00
Aug 05 2025,NTRN,0,782687214.61,372687214.61,410000000.00,92994292.24,39692922.37,20000000.00,100000000.00,120000000.00
Aug 05 2025,NTRN,0,782687214.61,372687214.61,410000000.00,92994292.24,39692922.37,20000000.00,100000000.00,120000000.00
Aug 04 2025,NTRN,0,782376712.33,372376712.33,410000000.00,92784246.58,39592465.75,20000000.00,100000000.00,120000000.00
Aug 02 2025,NTRN,0,781755707.76,371755707.76,410000000.00,92364155.25,39391552.51,20000000.00,100000000.00,120000000.00
Jul 31 2025,NTRN,0,781134703.20,371134703.20,410000000.00,91944063.93,39190639.27,20000000.00,100000000.00,120000000.00
Jul 29 2025,NTRN,0,780513698.63,370513698.63,410000000.00,91523972.60,38989726.03,20000000.00,100000000.00,120000000.00
Jul 27 2025,NTRN,0,779892694.06,369892694.06,410000000.00,91103881.28,38788812.79,20000000.00,100000000.00,120000000.00
Jul 25 2025,NTRN,0,779271689.50,369271689.50,410000000.00,90683789.95,38587899.54,20000000.00,100000000.00,120000000.00
Jul 23 2025,NTRN,0,778650684.93,368650684.93,410000000.00,90263698.63,38386986.30,20000000.00,100000000.00,120000000.00
Jul 21 2025,NTRN,0,778029680.37,368029680.37,410000000.00,89843607.31,38186073.06,20000000.00,100000000.00,120000000.00
Jul 20 2025,NTRN,0,777719178.08,367719178.08,410000000.00,89633561.64,38085616.44,20000000.00,100000000.00,120000000.00
