Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Reserved,Community & Other
May 06 2048,FXS,0,66843550.97,66843550.97,23000000.00,12000000.00,5000000.00,26843550.97
Apr 24 2048,FXS,0,66843550.97,66843550.97,23000000.00,12000000.00,5000000.00,26843550.97
Apr 12 2048,FXS,0,66843550.96,66843550.96,23000000.00,12000000.00,5000000.00,26843550.96
Mar 31 2048,FXS,0,66843550.96,66843550.96,23000000.00,12000000.00,5000000.00,26843550.96
Mar 20 2048,FXS,0,66843550.96,66843550.96,23000000.00,12000000.00,5000000.00,26843550.96
Mar 08 2048,FXS,0,66843550.95,66843550.95,23000000.00,12000000.00,5000000.00,26843550.95
Feb 25 2048,FXS,0,66843550.95,66843550.95,23000000.00,12000000.00,5000000.00,26843550.95
Feb 13 2048,FXS,0,66843550.95,66843550.95,23000000.00,12000000.00,5000000.00,26843550.95
Feb 01 2048,FXS,0,66843550.94,66843550.94,23000000.00,12000000.00,5000000.00,26843550.94
Jan 20 2048,FXS,0,66843550.94,66843550.94,23000000.00,12000000.00,5000000.00,26843550.94
Jan 08 2048,FXS,0,66843550.94,66843550.94,23000000.00,12000000.00,5000000.00,26843550.94
Dec 28 2047,FXS,0,66843550.93,66843550.93,23000000.00,12000000.00,5000000.00,26843550.93
Dec 16 2047,FXS,0,66843550.93,66843550.93,23000000.00,12000000.00,5000000.00,26843550.93
Dec 04 2047,FXS,0,66843550.92,66843550.92,23000000.00,12000000.00,5000000.00,26843550.92
Nov 22 2047,FXS,0,66843550.91,66843550.91,23000000.00,12000000.00,5000000.00,26843550.91
Nov 10 2047,FXS,0,66843550.90,66843550.90,23000000.00,12000000.00,5000000.00,26843550.90
Oct 29 2047,FXS,0,66843550.90,66843550.90,23000000.00,12000000.00,5000000.00,26843550.90
Oct 17 2047,FXS,0,66843550.89,66843550.89,23000000.00,12000000.00,5000000.00,26843550.89
Oct 06 2047,FXS,0,66843550.88,66843550.88,23000000.00,12000000.00,5000000.00,26843550.88
Sep 24 2047,FXS,0,66843550.88,66843550.88,23000000.00,12000000.00,5000000.00,26843550.88
Sep 12 2047,FXS,0,66843550.87,66843550.87,23000000.00,12000000.00,5000000.00,26843550.87
Aug 31 2047,FXS,0,66843550.86,66843550.86,23000000.00,12000000.00,5000000.00,26843550.86
Aug 19 2047,FXS,0,66843550.85,66843550.85,23000000.00,12000000.00,5000000.00,26843550.85
Aug 07 2047,FXS,0,66843550.84,66843550.84,23000000.00,12000000.00,5000000.00,26843550.84
Jul 26 2047,FXS,0,66843550.84,66843550.84,23000000.00,12000000.00,5000000.00,26843550.84
Jul 15 2047,FXS,0,66843550.83,66843550.83,23000000.00,12000000.00,5000000.00,26843550.83
Jul 03 2047,FXS,0,66843550.82,66843550.82,23000000.00,12000000.00,5000000.00,26843550.82
Jun 21 2047,FXS,0,66843550.82,66843550.82,23000000.00,12000000.00,5000000.00,26843550.82
Jun 09 2047,FXS,0,66843550.81,66843550.81,23000000.00,12000000.00,5000000.00,26843550.81
May 28 2047,FXS,0,66843550.80,66843550.80,23000000.00,12000000.00,5000000.00,26843550.80
May 16 2047,FXS,0,66843550.79,66843550.79,23000000.00,12000000.00,5000000.00,26843550.79
May 04 2047,FXS,0,66843550.79,66843550.79,23000000.00,12000000.00,5000000.00,26843550.79
Apr 22 2047,FXS,0,66843550.78,66843550.78,23000000.00,12000000.00,5000000.00,26843550.78
Apr 11 2047,FXS,0,66843550.77,66843550.77,23000000.00,12000000.00,5000000.00,26843550.77
Mar 30 2047,FXS,0,66843550.76,66843550.76,23000000.00,12000000.00,5000000.00,26843550.76
Mar 18 2047,FXS,0,66843550.76,66843550.76,23000000.00,12000000.00,5000000.00,26843550.76
Mar 06 2047,FXS,0,66843550.75,66843550.75,23000000.00,12000000.00,5000000.00,26843550.75
Feb 22 2047,FXS,0,66843550.74,66843550.74,23000000.00,12000000.00,5000000.00,26843550.74
Feb 10 2047,FXS,0,66843550.73,66843550.73,23000000.00,12000000.00,5000000.00,26843550.73
Jan 29 2047,FXS,0,66843550.73,66843550.73,23000000.00,12000000.00,5000000.00,26843550.73
Jan 18 2047,FXS,0,66843550.72,66843550.72,23000000.00,12000000.00,5000000.00,26843550.72
Jan 06 2047,FXS,0,66843550.71,66843550.71,23000000.00,12000000.00,5000000.00,26843550.71
Dec 25 2046,FXS,0,66843550.70,66843550.70,23000000.00,12000000.00,5000000.00,26843550.70
Dec 13 2046,FXS,0,66843550.69,66843550.69,23000000.00,12000000.00,5000000.00,26843550.69
Dec 01 2046,FXS,0,66843550.68,66843550.68,23000000.00,12000000.00,5000000.00,26843550.68
Nov 19 2046,FXS,0,66843550.66,66843550.66,23000000.00,12000000.00,5000000.00,26843550.66
Nov 07 2046,FXS,0,66843550.65,66843550.65,23000000.00,12000000.00,5000000.00,26843550.65
Oct 27 2046,FXS,0,66843550.63,66843550.63,23000000.00,12000000.00,5000000.00,26843550.63
Oct 15 2046,FXS,0,66843550.62,66843550.62,23000000.00,12000000.00,5000000.00,26843550.62
