Date,Symbol,Price,Available Supply,Unlocked Supply,Reserved,Community & Other
Dec 06 2029,GALA,0,12464949553.32,12464949553.32,6232474776.66,6232474776.66
Dec 01 2029,GALA,0,12464615114.14,12464615114.14,6232307557.07,6232307557.07
Nov 27 2029,GALA,0,12464347562.79,12464347562.79,6232173781.40,6232173781.40
Nov 23 2029,GALA,0,12464080011.45,12464080011.45,6232040005.73,6232040005.73
Nov 18 2029,GALA,0,12463745572.27,12463745572.27,6231872786.14,6231872786.14
Nov 14 2029,GALA,0,12463478020.93,12463478020.93,6231739010.47,6231739010.47
Nov 09 2029,GALA,0,12463143581.75,12463143581.75,6231571790.88,6231571790.88
Nov 05 2029,GALA,0,12462876030.41,12462876030.41,6231438015.21,6231438015.21
Nov 01 2029,GALA,0,12462608479.07,12462608479.07,6231304239.53,6231304239.53
Oct 27 2029,GALA,0,12462274039.89,12462274039.89,6231137019.95,6231137019.95
Oct 23 2029,GALA,0,12462006488.55,12462006488.55,6231003244.27,6231003244.27
Oct 19 2029,GALA,0,12461738937.21,12461738937.21,6230869468.60,6230869468.60
Oct 14 2029,GALA,0,12461404498.03,12461404498.03,6230702249.01,6230702249.01
Oct 10 2029,GALA,0,12461136946.69,12461136946.69,6230568473.34,6230568473.34
Oct 05 2029,GALA,0,12460802507.51,12460802507.51,6230401253.75,6230401253.75
Oct 01 2029,GALA,0,12460534956.16,12460534956.16,6230267478.08,6230267478.08
Sep 27 2029,GALA,0,12460267404.82,12460267404.82,6230133702.41,6230133702.41
Sep 22 2029,GALA,0,12459932965.64,12459932965.64,6229966482.82,6229966482.82
Sep 18 2029,GALA,0,12459665414.30,12459665414.30,6229832707.15,6229832707.15
Sep 14 2029,GALA,0,12459397862.96,12459397862.96,6229698931.48,6229698931.48
Sep 09 2029,GALA,0,12459063423.78,12459063423.78,6229531711.89,6229531711.89
Sep 05 2029,GALA,0,12458795872.44,12458795872.44,6229397936.22,6229397936.22
Sep 01 2029,GALA,0,12458528321.10,12458528321.10,6229264160.55,6229264160.55
Aug 27 2029,GALA,0,12458193881.92,12458193881.92,6229096940.96,6229096940.96
Aug 23 2029,GALA,0,12457926330.58,12457926330.58,6228963165.29,6228963165.29
Aug 18 2029,GALA,0,12457591891.40,12457591891.40,6228795945.70,6228795945.70
Aug 14 2029,GALA,0,12457324340.06,12457324340.06,6228662170.03,6228662170.03
Aug 10 2029,GALA,0,12457056788.71,12457056788.71,6228528394.36,6228528394.36
Aug 05 2029,GALA,0,12456722349.53,12456722349.53,6228361174.77,6228361174.77
Aug 01 2029,GALA,0,12456454798.19,12456454798.19,6228227399.10,6228227399.10
Jul 28 2029,GALA,0,12456187246.85,12456187246.85,6228093623.42,6228093623.42
Jul 23 2029,GALA,0,12455852807.67,12455852807.67,6227926403.84,6227926403.84
Jul 19 2029,GALA,0,12455451480.66,12455451480.66,6227725740.33,6227725740.33
Jul 14 2029,GALA,0,12454782602.30,12454782602.30,6227391301.15,6227391301.15
Jul 10 2029,GALA,0,12454247499.62,12454247499.62,6227123749.81,6227123749.81
Jul 06 2029,GALA,0,12453712396.93,12453712396.93,6226856198.47,6226856198.47
Jul 01 2029,GALA,0,12453043518.58,12453043518.58,6226521759.29,6226521759.29
Jun 27 2029,GALA,0,12452508415.89,12452508415.89,6226254207.95,6226254207.95
Jun 23 2029,GALA,0,12451973313.21,12451973313.21,6225986656.60,6225986656.60
Jun 18 2029,GALA,0,12451304434.85,12451304434.85,6225652217.42,6225652217.42
Jun 14 2029,GALA,0,12450769332.16,12450769332.16,6225384666.08,6225384666.08
Jun 09 2029,GALA,0,12450100453.81,12450100453.81,6225050226.90,6225050226.90
Jun 05 2029,GALA,0,12449565351.12,12449565351.12,6224782675.56,6224782675.56
Jun 01 2029,GALA,0,12449030248.44,12449030248.44,6224515124.22,6224515124.22
May 27 2029,GALA,0,12448361370.08,12448361370.08,6224180685.04,6224180685.04
May 23 2029,GALA,0,12447826267.40,12447826267.40,6223913133.70,6223913133.70
May 19 2029,GALA,0,12447291164.71,12447291164.71,6223645582.36,6223645582.36
May 14 2029,GALA,0,12446622286.36,12446622286.36,6223311143.18,6223311143.18
May 10 2029,GALA,0,12446087183.67,12446087183.67,6223043591.84,6223043591.84
May 05 2029,GALA,0,12445418305.32,12445418305.32,6222709152.66,6222709152.66
May 01 2029,GALA,0,12444883202.63,12444883202.63,6222441601.32,6222441601.32
Apr 27 2029,GALA,0,12444348099.95,12444348099.95,6222174049.97,6222174049.97
Apr 22 2029,GALA,0,12443679221.59,12443679221.59,6221839610.79,6221839610.79
Apr 18 2029,GALA,0,12443144118.90,12443144118.90,6221572059.45,6221572059.45
Apr 14 2029,GALA,0,12442609016.22,12442609016.22,6221304508.11,6221304508.11
Apr 09 2029,GALA,0,12441940137.86,12441940137.86,6220970068.93,6220970068.93
Apr 05 2029,GALA,0,12441405035.18,12441405035.18,6220702517.59,6220702517.59
Mar 31 2029,GALA,0,12440736156.82,12440736156.82,6220368078.41,6220368078.41
Mar 27 2029,GALA,0,12440201054.14,12440201054.14,6220100527.07,6220100527.07
Mar 23 2029,GALA,0,12439665951.45,12439665951.45,6219832975.73,6219832975.73
Mar 18 2029,GALA,0,12438997073.10,12438997073.10,6219498536.55,6219498536.55
Mar 14 2029,GALA,0,12438461970.41,12438461970.41,6219230985.21,6219230985.21
Mar 10 2029,GALA,0,12437926867.73,12437926867.73,6218963433.86,6218963433.86
Mar 05 2029,GALA,0,12437257989.37,12437257989.37,6218628994.69,6218628994.69
Mar 01 2029,GALA,0,12436722886.69,12436722886.69,6218361443.34,6218361443.34
Feb 24 2029,GALA,0,12436054008.33,12436054008.33,6218027004.16,6218027004.16
Feb 20 2029,GALA,0,12435518905.64,12435518905.64,6217759452.82,6217759452.82
Feb 16 2029,GALA,0,12434983802.96,12434983802.96,6217491901.48,6217491901.48
Feb 11 2029,GALA,0,12434314924.60,12434314924.60,6217157462.30,6217157462.30
Feb 07 2029,GALA,0,12433779821.92,12433779821.92,6216889910.96,6216889910.96
Feb 03 2029,GALA,0,12433244719.23,12433244719.23,6216622359.62,6216622359.62
Jan 29 2029,GALA,0,12432575840.88,12432575840.88,6216287920.44,6216287920.44
Jan 25 2029,GALA,0,12432040738.19,12432040738.19,6216020369.10,6216020369.10
Jan 20 2029,GALA,0,12431371859.84,12431371859.84,6215685929.92,6215685929.92
Jan 16 2029,GALA,0,12430836757.15,12430836757.15,6215418378.58,6215418378.58
Jan 12 2029,GALA,0,12430301654.47,12430301654.47,6215150827.23,6215150827.23
Jan 07 2029,GALA,0,12429632776.11,12429632776.11,6214816388.06,6214816388.06
Jan 03 2029,GALA,0,12429097673.43,12429097673.43,6214548836.71,6214548836.71
Dec 30 2028,GALA,0,12428562570.74,12428562570.74,6214281285.37,6214281285.37
Dec 25 2028,GALA,0,12427893692.38,12427893692.38,6213946846.19,6213946846.19
Dec 21 2028,GALA,0,12427358589.70,12427358589.70,6213679294.85,6213679294.85
Dec 16 2028,GALA,0,12426689711.34,12426689711.34,6213344855.67,6213344855.67
Dec 12 2028,GALA,0,12426154608.66,12426154608.66,6213077304.33,6213077304.33
Dec 08 2028,GALA,0,12425619505.97,12425619505.97,6212809752.99,6212809752.99
Dec 03 2028,GALA,0,12424950627.62,12424950627.62,6212475313.81,6212475313.81
Nov 29 2028,GALA,0,12424415524.93,12424415524.93,6212207762.47,6212207762.47
Nov 25 2028,GALA,0,12423880422.25,12423880422.25,6211940211.12,6211940211.12
Nov 20 2028,GALA,0,12423211543.89,12423211543.89,6211605771.95,6211605771.95
Nov 16 2028,GALA,0,12422676441.21,12422676441.21,6211338220.60,6211338220.60
Nov 11 2028,GALA,0,12422007562.85,12422007562.85,6211003781.42,6211003781.42
Nov 07 2028,GALA,0,12421472460.16,12421472460.16,6210736230.08,6210736230.08
Nov 03 2028,GALA,0,12420937357.48,12420937357.48,6210468678.74,6210468678.74
Oct 29 2028,GALA,0,12420268479.12,12420268479.12,6210134239.56,6210134239.56
Oct 25 2028,GALA,0,12419733376.44,12419733376.44,6209866688.22,6209866688.22
Oct 21 2028,GALA,0,12419198273.75,12419198273.75,6209599136.88,6209599136.88
Oct 16 2028,GALA,0,12418529395.40,12418529395.40,6209264697.70,6209264697.70
Oct 12 2028,GALA,0,12417994292.71,12417994292.71,6208997146.36,6208997146.36
Oct 07 2028,GALA,0,12417325414.36,12417325414.36,6208662707.18,6208662707.18
Oct 03 2028,GALA,0,12416790311.67,12416790311.67,6208395155.84,6208395155.84
Sep 29 2028,GALA,0,12416255208.99,12416255208.99,6208127604.49,6208127604.49
Sep 24 2028,GALA,0,12415586330.63,12415586330.63,6207793165.32,6207793165.32
Sep 20 2028,GALA,0,12415051227.95,12415051227.95,6207525613.97,6207525613.97
Sep 16 2028,GALA,0,12414516125.26,12414516125.26,6207258062.63,6207258062.63
Sep 11 2028,GALA,0,12413847246.90,12413847246.90,6206923623.45,6206923623.45
Sep 07 2028,GALA,0,12413312144.22,12413312144.22,6206656072.11,6206656072.11
Sep 02 2028,GALA,0,12412643265.86,12412643265.86,6206321632.93,6206321632.93
Aug 29 2028,GALA,0,12412108163.18,12412108163.18,6206054081.59,6206054081.59
Aug 25 2028,GALA,0,12411573060.49,12411573060.49,6205786530.25,6205786530.25
Aug 20 2028,GALA,0,12410904182.14,12410904182.14,6205452091.07,6205452091.07
Aug 16 2028,GALA,0,12410369079.45,12410369079.45,6205184539.73,6205184539.73
Aug 12 2028,GALA,0,12409833976.77,12409833976.77,6204916988.38,6204916988.38
Aug 07 2028,GALA,0,12409165098.41,12409165098.41,6204582549.21,6204582549.21
Aug 03 2028,GALA,0,12408629995.73,12408629995.73,6204314997.86,6204314997.86
Jul 29 2028,GALA,0,12407961117.37,12407961117.37,6203980558.69,6203980558.69
Jul 25 2028,GALA,0,12407426014.69,12407426014.69,6203713007.34,6203713007.34
Jul 21 2028,GALA,0,12406890912.00,12406890912.00,6203445456.00,6203445456.00
Jul 16 2028,GALA,0,12405553155.28,12405553155.28,6202776577.64,6202776577.64
Jul 12 2028,GALA,0,12404482949.90,12404482949.90,6202241474.95,6202241474.95
Jul 08 2028,GALA,0,12403412744.53,12403412744.53,6201706372.26,6201706372.26
Jul 03 2028,GALA,0,12402074987.80,12402074987.80,6201037493.90,6201037493.90
Jun 29 2028,GALA,0,12401004782.43,12401004782.43,6200502391.21,6200502391.21
Jun 25 2028,GALA,0,12399934577.05,12399934577.05,6199967288.52,6199967288.52
Jun 20 2028,GALA,0,12398596820.33,12398596820.33,6199298410.16,6199298410.16
Jun 16 2028,GALA,0,12397526614.95,12397526614.95,6198763307.48,6198763307.48
Jun 11 2028,GALA,0,12396188858.23,12396188858.23,6198094429.12,6198094429.12
Jun 07 2028,GALA,0,12395118652.85,12395118652.85,6197559326.43,6197559326.43
Jun 03 2028,GALA,0,12394048447.48,12394048447.48,6197024223.74,6197024223.74
May 29 2028,GALA,0,12392710690.75,12392710690.75,6196355345.38,6196355345.38
May 25 2028,GALA,0,12391640485.38,12391640485.38,6195820242.69,6195820242.69
May 21 2028,GALA,0,12390570280.00,12390570280.00,6195285140.00,6195285140.00
May 16 2028,GALA,0,12389232523.28,12389232523.28,6194616261.64,6194616261.64
May 12 2028,GALA,0,12388162317.90,12388162317.90,6194081158.95,6194081158.95
May 07 2028,GALA,0,12386824561.18,12386824561.18,6193412280.59,6193412280.59
May 03 2028,GALA,0,12385754355.80,12385754355.80,6192877177.90,6192877177.90
Apr 29 2028,GALA,0,12384684150.43,12384684150.43,6192342075.21,6192342075.21
Apr 24 2028,GALA,0,12383346393.71,12383346393.71,6191673196.85,6191673196.85
Apr 20 2028,GALA,0,12382276188.33,12382276188.33,6191138094.16,6191138094.16
Apr 16 2028,GALA,0,12381205982.95,12381205982.95,6190602991.48,6190602991.48
Apr 11 2028,GALA,0,12379868226.23,12379868226.23,6189934113.12,6189934113.12
Apr 07 2028,GALA,0,12378798020.85,12378798020.85,6189399010.43,6189399010.43
Apr 02 2028,GALA,0,12377460264.13,12377460264.13,6188730132.07,6188730132.07
Mar 29 2028,GALA,0,12376390058.75,12376390058.75,6188195029.38,6188195029.38
Mar 25 2028,GALA,0,12375319853.38,12375319853.38,6187659926.69,6187659926.69
Mar 20 2028,GALA,0,12373982096.66,12373982096.66,6186991048.33,6186991048.33
Mar 16 2028,GALA,0,12372911891.28,12372911891.28,6186455945.64,6186455945.64
Mar 12 2028,GALA,0,12371841685.90,12371841685.90,6185920842.95,6185920842.95
Mar 07 2028,GALA,0,12370503929.18,12370503929.18,6185251964.59,6185251964.59
Mar 03 2028,GALA,0,12369433723.80,12369433723.80,6184716861.90,6184716861.90
Feb 27 2028,GALA,0,12368095967.08,12368095967.08,6184047983.54,6184047983.54
Feb 23 2028,GALA,0,12367025761.71,12367025761.71,6183512880.85,6183512880.85
Feb 19 2028,GALA,0,12365955556.33,12365955556.33,6182977778.16,6182977778.16
Feb 14 2028,GALA,0,12364617799.61,12364617799.61,6182308899.80,6182308899.80
Feb 10 2028,GALA,0,12363547594.23,12363547594.23,6181773797.11,6181773797.11
Feb 06 2028,GALA,0,12362477388.85,12362477388.85,6181238694.43,6181238694.43
Feb 01 2028,GALA,0,12361139632.13,12361139632.13,6180569816.07,6180569816.07
Jan 28 2028,GALA,0,12360069426.75,12360069426.75,6180034713.38,6180034713.38
Jan 23 2028,GALA,0,12358731670.03,12358731670.03,6179365835.02,6179365835.02
Jan 19 2028,GALA,0,12357661464.66,12357661464.66,6178830732.33,6178830732.33
Jan 15 2028,GALA,0,12356591259.28,12356591259.28,6178295629.64,6178295629.64
Jan 10 2028,GALA,0,12355253502.56,12355253502.56,6177626751.28,6177626751.28
Jan 06 2028,GALA,0,12354183297.18,12354183297.18,6177091648.59,6177091648.59
Jan 02 2028,GALA,0,12353113091.80,12353113091.80,6176556545.90,6176556545.90
Dec 28 2027,GALA,0,12351775335.08,12351775335.08,6175887667.54,6175887667.54
Dec 24 2027,GALA,0,12350705129.71,12350705129.71,6175352564.85,6175352564.85
Dec 19 2027,GALA,0,12349367372.98,12349367372.98,6174683686.49,6174683686.49
Dec 15 2027,GALA,0,12348297167.61,12348297167.61,6174148583.80,6174148583.80
Dec 11 2027,GALA,0,12347226962.23,12347226962.23,6173613481.11,6173613481.11
Dec 06 2027,GALA,0,12345889205.51,12345889205.51,6172944602.75,6172944602.75
Dec 02 2027,GALA,0,12344819000.13,12344819000.13,6172409500.07,6172409500.07
Nov 28 2027,GALA,0,12343748794.75,12343748794.75,6171874397.38,6171874397.38
Nov 23 2027,GALA,0,12342411038.03,12342411038.03,6171205519.02,6171205519.02
Nov 19 2027,GALA,0,12341340832.66,12341340832.66,6170670416.33,6170670416.33
Nov 14 2027,GALA,0,12340003075.93,12340003075.93,6170001537.97,6170001537.97
Nov 10 2027,GALA,0,12338932870.56,12338932870.56,6169466435.28,6169466435.28
Nov 06 2027,GALA,0,12337862665.18,12337862665.18,6168931332.59,6168931332.59
Nov 01 2027,GALA,0,12336524908.46,12336524908.46,6168262454.23,6168262454.23
Oct 28 2027,GALA,0,12335454703.08,12335454703.08,6167727351.54,6167727351.54
Oct 24 2027,GALA,0,12334384497.71,12334384497.71,6167192248.85,6167192248.85
Oct 19 2027,GALA,0,12333046740.98,12333046740.98,6166523370.49,6166523370.49
Oct 15 2027,GALA,0,12331976535.61,12331976535.61,6165988267.80,6165988267.80
Oct 10 2027,GALA,0,12330638778.89,12330638778.89,6165319389.44,6165319389.44
Oct 06 2027,GALA,0,12329568573.51,12329568573.51,6164784286.75,6164784286.75
Oct 02 2027,GALA,0,12328498368.13,12328498368.13,6164249184.07,6164249184.07
Sep 27 2027,GALA,0,12327160611.41,12327160611.41,6163580305.71,6163580305.71
Sep 23 2027,GALA,0,12326090406.03,12326090406.03,6163045203.02,6163045203.02
Sep 19 2027,GALA,0,12325020200.66,12325020200.66,6162510100.33,6162510100.33
Sep 14 2027,GALA,0,12323682443.93,12323682443.93,6161841221.97,6161841221.97
Sep 10 2027,GALA,0,12322612238.56,12322612238.56,6161306119.28,6161306119.28
Sep 05 2027,GALA,0,12321274481.84,12321274481.84,6160637240.92,6160637240.92
Sep 01 2027,GALA,0,12320204276.46,12320204276.46,6160102138.23,6160102138.23
Aug 28 2027,GALA,0,12319134071.08,12319134071.08,6159567035.54,6159567035.54
Aug 23 2027,GALA,0,12317796314.36,12317796314.36,6158898157.18,6158898157.18
Aug 19 2027,GALA,0,12316726108.98,12316726108.98,6158363054.49,6158363054.49
Aug 15 2027,GALA,0,12315655903.61,12315655903.61,6157827951.80,6157827951.80
Aug 10 2027,GALA,0,12314318146.89,12314318146.89,6157159073.44,6157159073.44
Aug 06 2027,GALA,0,12313247941.51,12313247941.51,6156623970.75,6156623970.75
Aug 01 2027,GALA,0,12311910184.79,12311910184.79,6155955092.39,6155955092.39
Jul 28 2027,GALA,0,12310839979.41,12310839979.41,6155419989.71,6155419989.71
Jul 24 2027,GALA,0,12309769774.03,12309769774.03,6154884887.02,6154884887.02
Jul 19 2027,GALA,0,12307896914.63,12307896914.63,6153948457.32,6153948457.32
Jul 15 2027,GALA,0,12305756503.89,12305756503.89,6152878251.95,6152878251.95
Jul 11 2027,GALA,0,12303616093.15,12303616093.15,6151808046.58,6151808046.58
Jul 06 2027,GALA,0,12300940579.73,12300940579.73,6150470289.86,6150470289.86
Jul 02 2027,GALA,0,12298800168.99,12298800168.99,6149400084.49,6149400084.49
Jun 27 2027,GALA,0,12296124655.56,12296124655.56,6148062327.78,6148062327.78
Jun 23 2027,GALA,0,12293984244.82,12293984244.82,6146992122.41,6146992122.41
Jun 19 2027,GALA,0,12291843834.08,12291843834.08,6145921917.04,6145921917.04
Jun 14 2027,GALA,0,12289168320.66,12289168320.66,6144584160.33,6144584160.33
Jun 10 2027,GALA,0,12287027909.92,12287027909.92,6143513954.96,6143513954.96
Jun 06 2027,GALA,0,12284887499.18,12284887499.18,6142443749.59,6142443749.59
Jun 01 2027,GALA,0,12282211985.75,12282211985.75,6141105992.88,6141105992.88
May 28 2027,GALA,0,12280071575.01,12280071575.01,6140035787.51,6140035787.51
May 24 2027,GALA,0,12277931164.27,12277931164.27,6138965582.14,6138965582.14
May 19 2027,GALA,0,12275255650.85,12275255650.85,6137627825.42,6137627825.42
May 15 2027,GALA,0,12273115240.11,12273115240.11,6136557620.05,6136557620.05
May 10 2027,GALA,0,12270439726.69,12270439726.69,6135219863.34,6135219863.34
May 06 2027,GALA,0,12268299315.95,12268299315.95,6134149657.97,6134149657.97
May 02 2027,GALA,0,12266158905.21,12266158905.21,6133079452.60,6133079452.60
Apr 27 2027,GALA,0,12263483391.78,12263483391.78,6131741695.89,6131741695.89
Apr 23 2027,GALA,0,12261342981.04,12261342981.04,6130671490.52,6130671490.52
Apr 19 2027,GALA,0,12259202570.30,12259202570.30,6129601285.15,6129601285.15
Apr 14 2027,GALA,0,12256527056.88,12256527056.88,6128263528.44,6128263528.44
Apr 10 2027,GALA,0,12254386646.14,12254386646.14,6127193323.07,6127193323.07
Apr 05 2027,GALA,0,12251711132.71,12251711132.71,6125855566.36,6125855566.36
Apr 01 2027,GALA,0,12249570721.97,12249570721.97,6124785360.99,6124785360.99
Mar 28 2027,GALA,0,12247430311.23,12247430311.23,6123715155.62,6123715155.62
Mar 23 2027,GALA,0,12244754797.81,12244754797.81,6122377398.90,6122377398.90
Mar 19 2027,GALA,0,12242614387.07,12242614387.07,6121307193.53,6121307193.53
Mar 15 2027,GALA,0,12240473976.33,12240473976.33,6120236988.16,6120236988.16
Mar 10 2027,GALA,0,12237798462.90,12237798462.90,6118899231.45,6118899231.45
Mar 06 2027,GALA,0,12235658052.16,12235658052.16,6117829026.08,6117829026.08
Mar 01 2027,GALA,0,12232982538.74,12232982538.74,6116491269.37,6116491269.37
Feb 25 2027,GALA,0,12230842128.00,12230842128.00,6115421064.00,6115421064.00
Feb 21 2027,GALA,0,12228701717.26,12228701717.26,6114350858.63,6114350858.63
Feb 16 2027,GALA,0,12226026203.84,12226026203.84,6113013101.92,6113013101.92
Feb 12 2027,GALA,0,12223885793.10,12223885793.10,6111942896.55,6111942896.55
Feb 08 2027,GALA,0,12221745382.36,12221745382.36,6110872691.18,6110872691.18
Feb 03 2027,GALA,0,12219069868.93,12219069868.93,6109534934.47,6109534934.47
Jan 30 2027,GALA,0,12216929458.19,12216929458.19,6108464729.10,6108464729.10
Jan 25 2027,GALA,0,12214253944.77,12214253944.77,6107126972.38,6107126972.38
Jan 21 2027,GALA,0,12212113534.03,12212113534.03,6106056767.01,6106056767.01
Jan 17 2027,GALA,0,12209973123.29,12209973123.29,6104986561.64,6104986561.64
Jan 12 2027,GALA,0,12207297609.86,12207297609.86,6103648804.93,6103648804.93
Jan 08 2027,GALA,0,12205157199.12,12205157199.12,6102578599.56,6102578599.56
Jan 04 2027,GALA,0,12203016788.38,12203016788.38,6101508394.19,6101508394.19
Dec 30 2026,GALA,0,12200341274.96,12200341274.96,6100170637.48,6100170637.48
Dec 26 2026,GALA,0,12198200864.22,12198200864.22,6099100432.11,6099100432.11
Dec 21 2026,GALA,0,12195525350.79,12195525350.79,6097762675.40,6097762675.40
Dec 17 2026,GALA,0,12193384940.06,12193384940.06,6096692470.03,6096692470.03
Dec 13 2026,GALA,0,12191244529.32,12191244529.32,6095622264.66,6095622264.66
Dec 08 2026,GALA,0,12188569015.89,12188569015.89,6094284507.95,6094284507.95
Dec 04 2026,GALA,0,12186428605.15,12186428605.15,6093214302.58,6093214302.58
