Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Reserved,Community & Other
Feb 06 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Feb 03 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Feb 01 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Jan 29 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Jan 27 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Jan 24 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Jan 21 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Jan 19 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Jan 16 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Jan 14 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Jan 11 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Jan 08 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Jan 06 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Jan 03 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Jan 01 2030,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Dec 29 2029,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Dec 26 2029,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Dec 24 2029,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Dec 21 2029,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Dec 19 2029,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Dec 16 2029,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Dec 13 2029,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Dec 11 2029,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Dec 08 2029,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
Dec 06 2029,MAVIA,0,250000000.00,250000000.00,62500000.00,37500000.00,6250000.00,143750000.00
