Date,Symbol,Price,Available Supply,Unlocked Supply,Reserved,Community & Other
Jul 21 2028,GMX,0,13229838.71,13229838.71,3000000.00,10229838.71
Jul 18 2028,GMX,0,13228629.03,13228629.03,3000000.00,10228629.03
Jul 15 2028,GMX,0,13227419.35,13227419.35,3000000.00,10227419.35
Jul 12 2028,GMX,0,13226209.68,13226209.68,3000000.00,10226209.68
Jul 08 2028,GMX,0,13224583.33,13224583.33,3000000.00,10224583.33
Jul 05 2028,GMX,0,13223333.33,13223333.33,3000000.00,10223333.33
Jul 02 2028,GMX,0,13222083.33,13222083.33,3000000.00,10222083.33
Jun 29 2028,GMX,0,13220833.33,13220833.33,3000000.00,10220833.33
Jun 26 2028,GMX,0,13219583.33,13219583.33,3000000.00,10219583.33
Jun 22 2028,GMX,0,13217916.67,13217916.67,3000000.00,10217916.67
Jun 19 2028,GMX,0,13216666.67,13216666.67,3000000.00,10216666.67
Jun 16 2028,GMX,0,13215416.67,13215416.67,3000000.00,10215416.67
Jun 13 2028,GMX,0,13214166.67,13214166.67,3000000.00,10214166.67
Jun 10 2028,GMX,0,13212916.67,13212916.67,3000000.00,10212916.67
Jun 06 2028,GMX,0,13211290.32,13211290.32,3000000.00,10211290.32
Jun 03 2028,GMX,0,13210080.65,13210080.65,3000000.00,10210080.65
May 31 2028,GMX,0,13208870.97,13208870.97,3000000.00,10208870.97
May 28 2028,GMX,0,13207661.29,13207661.29,3000000.00,10207661.29
May 25 2028,GMX,0,13206451.61,13206451.61,3000000.00,10206451.61
May 21 2028,GMX,0,13204838.71,13204838.71,3000000.00,10204838.71
May 18 2028,GMX,0,13203629.03,13203629.03,3000000.00,10203629.03
May 15 2028,GMX,0,13202419.35,13202419.35,3000000.00,10202419.35
May 12 2028,GMX,0,13201209.68,13201209.68,3000000.00,10201209.68
May 09 2028,GMX,0,13200000.00,13200000.00,3000000.00,10200000.00
May 05 2028,GMX,0,13198333.33,13198333.33,3000000.00,10198333.33
May 02 2028,GMX,0,13197083.33,13197083.33,3000000.00,10197083.33
Apr 29 2028,GMX,0,13195833.33,13195833.33,3000000.00,10195833.33
Apr 26 2028,GMX,0,13194583.33,13194583.33,3000000.00,10194583.33
Apr 23 2028,GMX,0,13193333.33,13193333.33,3000000.00,10193333.33
Apr 19 2028,GMX,0,13191666.67,13191666.67,3000000.00,10191666.67
Apr 16 2028,GMX,0,13190416.67,13190416.67,3000000.00,10190416.67
Apr 13 2028,GMX,0,13189166.67,13189166.67,3000000.00,10189166.67
Apr 10 2028,GMX,0,13187916.67,13187916.67,3000000.00,10187916.67
Apr 07 2028,GMX,0,13186693.55,13186693.55,3000000.00,10186693.55
Apr 03 2028,GMX,0,13185080.65,13185080.65,3000000.00,10185080.65
Mar 31 2028,GMX,0,13183870.97,13183870.97,3000000.00,10183870.97
Mar 28 2028,GMX,0,13182661.29,13182661.29,3000000.00,10182661.29
Mar 25 2028,GMX,0,13181451.61,13181451.61,3000000.00,10181451.61
Mar 22 2028,GMX,0,13180241.94,13180241.94,3000000.00,10180241.94
Mar 18 2028,GMX,0,13178629.03,13178629.03,3000000.00,10178629.03
Mar 15 2028,GMX,0,13177419.35,13177419.35,3000000.00,10177419.35
Mar 12 2028,GMX,0,13176209.68,13176209.68,3000000.00,10176209.68
Mar 09 2028,GMX,0,13175000.00,13175000.00,3000000.00,10175000.00
Mar 06 2028,GMX,0,13173706.90,13173706.90,3000000.00,10173706.90
Mar 02 2028,GMX,0,13171982.76,13171982.76,3000000.00,10171982.76
Feb 28 2028,GMX,0,13170689.66,13170689.66,3000000.00,10170689.66
Feb 25 2028,GMX,0,13169396.55,13169396.55,3000000.00,10169396.55
Feb 22 2028,GMX,0,13168103.45,13168103.45,3000000.00,10168103.45
Feb 19 2028,GMX,0,13166810.34,13166810.34,3000000.00,10166810.34
Feb 15 2028,GMX,0,13165086.21,13165086.21,3000000.00,10165086.21
Feb 12 2028,GMX,0,13163793.10,13163793.10,3000000.00,10163793.10
Feb 09 2028,GMX,0,13162500.00,13162500.00,3000000.00,10162500.00
Feb 06 2028,GMX,0,13161290.32,13161290.32,3000000.00,10161290.32
Feb 03 2028,GMX,0,13160080.65,13160080.65,3000000.00,10160080.65
Jan 30 2028,GMX,0,13158467.74,13158467.74,3000000.00,10158467.74
Jan 27 2028,GMX,0,13157258.06,13157258.06,3000000.00,10157258.06
Jan 24 2028,GMX,0,13156048.39,13156048.39,3000000.00,10156048.39
Jan 21 2028,GMX,0,13154838.71,13154838.71,3000000.00,10154838.71
Jan 18 2028,GMX,0,13153629.03,13153629.03,3000000.00,10153629.03
Jan 14 2028,GMX,0,13152016.13,13152016.13,3000000.00,10152016.13
Jan 11 2028,GMX,0,13150806.45,13150806.45,3000000.00,10150806.45
Jan 08 2028,GMX,0,13149596.77,13149596.77,3000000.00,10149596.77
Jan 05 2028,GMX,0,13148387.10,13148387.10,3000000.00,10148387.10
Jan 02 2028,GMX,0,13147177.42,13147177.42,3000000.00,10147177.42
Dec 29 2027,GMX,0,13145564.52,13145564.52,3000000.00,10145564.52
Dec 26 2027,GMX,0,13144354.84,13144354.84,3000000.00,10144354.84
Dec 23 2027,GMX,0,13143145.16,13143145.16,3000000.00,10143145.16
Dec 20 2027,GMX,0,13141935.48,13141935.48,3000000.00,10141935.48
Dec 17 2027,GMX,0,13140725.81,13140725.81,3000000.00,10140725.81
Dec 13 2027,GMX,0,13139112.90,13139112.90,3000000.00,10139112.90
Dec 10 2027,GMX,0,13137903.23,13137903.23,3000000.00,10137903.23
Dec 07 2027,GMX,0,13136666.67,13136666.67,3000000.00,10136666.67
Dec 04 2027,GMX,0,13135416.67,13135416.67,3000000.00,10135416.67
Dec 01 2027,GMX,0,13134166.67,13134166.67,3000000.00,10134166.67
Nov 27 2027,GMX,0,13132500.00,13132500.00,3000000.00,10132500.00
Nov 24 2027,GMX,0,13131250.00,13131250.00,3000000.00,10131250.00
Nov 21 2027,GMX,0,13130000.00,13130000.00,3000000.00,10130000.00
Nov 18 2027,GMX,0,13128750.00,13128750.00,3000000.00,10128750.00
Nov 15 2027,GMX,0,13127500.00,13127500.00,3000000.00,10127500.00
Nov 11 2027,GMX,0,13125833.33,13125833.33,3000000.00,10125833.33
Nov 08 2027,GMX,0,13124596.77,13124596.77,3000000.00,10124596.77
Nov 05 2027,GMX,0,13123387.10,13123387.10,3000000.00,10123387.10
Nov 02 2027,GMX,0,13122177.42,13122177.42,3000000.00,10122177.42
Oct 30 2027,GMX,0,13120967.74,13120967.74,3000000.00,10120967.74
Oct 26 2027,GMX,0,13119354.84,13119354.84,3000000.00,10119354.84
Oct 23 2027,GMX,0,13118145.16,13118145.16,3000000.00,10118145.16
Oct 20 2027,GMX,0,13116935.48,13116935.48,3000000.00,10116935.48
Oct 17 2027,GMX,0,13115725.81,13115725.81,3000000.00,10115725.81
Oct 14 2027,GMX,0,13114516.13,13114516.13,3000000.00,10114516.13
Oct 10 2027,GMX,0,13112903.23,13112903.23,3000000.00,10112903.23
Oct 07 2027,GMX,0,13111666.67,13111666.67,3000000.00,10111666.67
Oct 04 2027,GMX,0,13110416.67,13110416.67,3000000.00,10110416.67
Oct 01 2027,GMX,0,13109166.67,13109166.67,3000000.00,10109166.67
Sep 28 2027,GMX,0,13107916.67,13107916.67,3000000.00,10107916.67
Sep 24 2027,GMX,0,13106250.00,13106250.00,3000000.00,10106250.00
Sep 21 2027,GMX,0,13105000.00,13105000.00,3000000.00,10105000.00
Sep 18 2027,GMX,0,13103750.00,13103750.00,3000000.00,10103750.00
Sep 15 2027,GMX,0,13102500.00,13102500.00,3000000.00,10102500.00
Sep 12 2027,GMX,0,13101250.00,13101250.00,3000000.00,10101250.00
Sep 09 2027,GMX,0,13100000.00,13100000.00,3000000.00,10100000.00
Sep 05 2027,GMX,0,13098387.10,13098387.10,3000000.00,10098387.10
Sep 02 2027,GMX,0,13097177.42,13097177.42,3000000.00,10097177.42
Aug 30 2027,GMX,0,13095967.74,13095967.74,3000000.00,10095967.74
Aug 27 2027,GMX,0,13094758.06,13094758.06,3000000.00,10094758.06
Aug 24 2027,GMX,0,13093548.39,13093548.39,3000000.00,10093548.39
Aug 20 2027,GMX,0,13091935.48,13091935.48,3000000.00,10091935.48
Aug 17 2027,GMX,0,13090725.81,13090725.81,3000000.00,10090725.81
Aug 14 2027,GMX,0,13089516.13,13089516.13,3000000.00,10089516.13
Aug 11 2027,GMX,0,13088306.45,13088306.45,3000000.00,10088306.45
Aug 08 2027,GMX,0,13087096.77,13087096.77,3000000.00,10087096.77
Aug 04 2027,GMX,0,13085483.87,13085483.87,3000000.00,10085483.87
Aug 01 2027,GMX,0,13084274.19,13084274.19,3000000.00,10084274.19
Jul 29 2027,GMX,0,13083064.52,13083064.52,3000000.00,10083064.52
Jul 26 2027,GMX,0,13081854.84,13081854.84,3000000.00,10081854.84
Jul 23 2027,GMX,0,13080645.16,13080645.16,3000000.00,10080645.16
Jul 19 2027,GMX,0,13079032.26,13079032.26,3000000.00,10079032.26
Jul 16 2027,GMX,0,13077822.58,13077822.58,3000000.00,10077822.58
Jul 13 2027,GMX,0,13076612.90,13076612.90,3000000.00,10076612.90
Jul 10 2027,GMX,0,13075403.23,13075403.23,3000000.00,10075403.23
Jul 07 2027,GMX,0,13074166.67,13074166.67,3000000.00,10074166.67
Jul 03 2027,GMX,0,13072500.00,13072500.00,3000000.00,10072500.00
Jun 30 2027,GMX,0,13071250.00,13071250.00,3000000.00,10071250.00
Jun 27 2027,GMX,0,13070000.00,13070000.00,3000000.00,10070000.00
Jun 24 2027,GMX,0,13068750.00,13068750.00,3000000.00,10068750.00
Jun 21 2027,GMX,0,13067500.00,13067500.00,3000000.00,10067500.00
Jun 17 2027,GMX,0,13065833.33,13065833.33,3000000.00,10065833.33
Jun 14 2027,GMX,0,13064583.33,13064583.33,3000000.00,10064583.33
Jun 11 2027,GMX,0,13063333.33,13063333.33,3000000.00,10063333.33
Jun 08 2027,GMX,0,13062096.77,13062096.77,3000000.00,10062096.77
Jun 05 2027,GMX,0,13060887.10,13060887.10,3000000.00,10060887.10
Jun 01 2027,GMX,0,13059274.19,13059274.19,3000000.00,10059274.19
May 29 2027,GMX,0,13058064.52,13058064.52,3000000.00,10058064.52
May 26 2027,GMX,0,13056854.84,13056854.84,3000000.00,10056854.84
May 23 2027,GMX,0,13055645.16,13055645.16,3000000.00,10055645.16
May 20 2027,GMX,0,13054435.48,13054435.48,3000000.00,10054435.48
May 16 2027,GMX,0,13052822.58,13052822.58,3000000.00,10052822.58
May 13 2027,GMX,0,13051612.90,13051612.90,3000000.00,10051612.90
May 10 2027,GMX,0,13050403.23,13050403.23,3000000.00,10050403.23
May 07 2027,GMX,0,13049166.67,13049166.67,3000000.00,10049166.67
May 04 2027,GMX,0,13047916.67,13047916.67,3000000.00,10047916.67
Apr 30 2027,GMX,0,13046250.00,13046250.00,3000000.00,10046250.00
Apr 27 2027,GMX,0,13045000.00,13045000.00,3000000.00,10045000.00
Apr 24 2027,GMX,0,13043750.00,13043750.00,3000000.00,10043750.00
Apr 21 2027,GMX,0,13042500.00,13042500.00,3000000.00,10042500.00
Apr 18 2027,GMX,0,13041250.00,13041250.00,3000000.00,10041250.00
Apr 14 2027,GMX,0,13039583.33,13039583.33,3000000.00,10039583.33
Apr 11 2027,GMX,0,13038333.33,13038333.33,3000000.00,10038333.33
Apr 08 2027,GMX,0,13037096.77,13037096.77,3000000.00,10037096.77
Apr 05 2027,GMX,0,13035887.10,13035887.10,3000000.00,10035887.10
Apr 02 2027,GMX,0,13034677.42,13034677.42,3000000.00,10034677.42
Mar 29 2027,GMX,0,13033064.52,13033064.52,3000000.00,10033064.52
Mar 26 2027,GMX,0,13031854.84,13031854.84,3000000.00,10031854.84
Mar 23 2027,GMX,0,13030645.16,13030645.16,3000000.00,10030645.16
Mar 20 2027,GMX,0,13029435.48,13029435.48,3000000.00,10029435.48
Mar 17 2027,GMX,0,13028225.81,13028225.81,3000000.00,10028225.81
Mar 13 2027,GMX,0,13026612.90,13026612.90,3000000.00,10026612.90
Mar 10 2027,GMX,0,13025403.23,13025403.23,3000000.00,10025403.23
Mar 07 2027,GMX,0,13024107.14,13024107.14,3000000.00,10024107.14
Mar 04 2027,GMX,0,13022767.86,13022767.86,3000000.00,10022767.86
Mar 01 2027,GMX,0,13021428.57,13021428.57,3000000.00,10021428.57
Feb 25 2027,GMX,0,13019642.86,13019642.86,3000000.00,10019642.86
Feb 22 2027,GMX,0,13018303.57,13018303.57,3000000.00,10018303.57
Feb 19 2027,GMX,0,13016964.29,13016964.29,3000000.00,10016964.29
Feb 16 2027,GMX,0,13015625.00,13015625.00,3000000.00,10015625.00
Feb 13 2027,GMX,0,13014285.71,13014285.71,3000000.00,10014285.71
Feb 09 2027,GMX,0,13012500.00,13012500.00,3000000.00,10012500.00
Feb 06 2027,GMX,0,13011290.32,13011290.32,3000000.00,10011290.32
Feb 03 2027,GMX,0,13010080.65,13010080.65,3000000.00,10010080.65
Jan 31 2027,GMX,0,13008870.97,13008870.97,3000000.00,10008870.97
Jan 28 2027,GMX,0,13007661.29,13007661.29,3000000.00,10007661.29
Jan 24 2027,GMX,0,13006048.39,13006048.39,3000000.00,10006048.39
Jan 21 2027,GMX,0,13004838.71,13004838.71,3000000.00,10004838.71
Jan 18 2027,GMX,0,13003629.03,13003629.03,3000000.00,10003629.03
Jan 15 2027,GMX,0,13002419.35,13002419.35,3000000.00,10002419.35
Jan 12 2027,GMX,0,13001209.68,13001209.68,3000000.00,10001209.68
Jan 08 2027,GMX,0,12999596.77,12999596.77,3000000.00,9999596.77
Jan 05 2027,GMX,0,12998387.10,12998387.10,3000000.00,9998387.10
Jan 02 2027,GMX,0,12997177.42,12997177.42,3000000.00,9997177.42
Dec 30 2026,GMX,0,12995967.74,12995967.74,3000000.00,9995967.74
Dec 27 2026,GMX,0,12994758.06,12994758.06,3000000.00,9994758.06
Dec 23 2026,GMX,0,12993145.16,12993145.16,3000000.00,9993145.16
Dec 20 2026,GMX,0,12991935.48,12991935.48,3000000.00,9991935.48
Dec 17 2026,GMX,0,12990725.81,12990725.81,3000000.00,9990725.81
Dec 14 2026,GMX,0,12989516.13,12989516.13,3000000.00,9989516.13
Dec 11 2026,GMX,0,12988306.45,12988306.45,3000000.00,9988306.45
Dec 07 2026,GMX,0,12986666.67,12986666.67,3000000.00,9986666.67
Dec 04 2026,GMX,0,12985416.67,12985416.67,3000000.00,9985416.67
Dec 01 2026,GMX,0,12984166.67,12984166.67,3000000.00,9984166.67
Nov 28 2026,GMX,0,12982916.67,12982916.67,3000000.00,9982916.67
Nov 25 2026,GMX,0,12981666.67,12981666.67,3000000.00,9981666.67
Nov 21 2026,GMX,0,12980000.00,12980000.00,3000000.00,9980000.00
Nov 18 2026,GMX,0,12978750.00,12978750.00,3000000.00,9978750.00
Nov 15 2026,GMX,0,12977500.00,12977500.00,3000000.00,9977500.00
Nov 12 2026,GMX,0,12976250.00,12976250.00,3000000.00,9976250.00
Nov 09 2026,GMX,0,12975000.00,12975000.00,3000000.00,9975000.00
Nov 05 2026,GMX,0,12973387.10,12973387.10,3000000.00,9973387.10
Nov 02 2026,GMX,0,12972177.42,12972177.42,3000000.00,9972177.42
Oct 30 2026,GMX,0,12970967.74,12970967.74,3000000.00,9970967.74
Oct 27 2026,GMX,0,12969758.06,12969758.06,3000000.00,9969758.06
Oct 24 2026,GMX,0,12968548.39,12968548.39,3000000.00,9968548.39
Oct 20 2026,GMX,0,12966935.48,12966935.48,3000000.00,9966935.48
Oct 17 2026,GMX,0,12965725.81,12965725.81,3000000.00,9965725.81
Oct 14 2026,GMX,0,12964516.13,12964516.13,3000000.00,9964516.13
Oct 11 2026,GMX,0,12963306.45,12963306.45,3000000.00,9963306.45
Oct 08 2026,GMX,0,12962083.33,12962083.33,3000000.00,9962083.33
Oct 04 2026,GMX,0,12960416.67,12960416.67,3000000.00,9960416.67
Oct 01 2026,GMX,0,12959166.67,12959166.67,3000000.00,9959166.67
Sep 28 2026,GMX,0,12957916.67,12957916.67,3000000.00,9957916.67
Sep 25 2026,GMX,0,12956666.67,12956666.67,3000000.00,9956666.67
Sep 22 2026,GMX,0,12955416.67,12955416.67,3000000.00,9955416.67
Sep 18 2026,GMX,0,12953750.00,12953750.00,3000000.00,9953750.00
Sep 15 2026,GMX,0,12952500.00,12952500.00,3000000.00,9952500.00
Sep 12 2026,GMX,0,12951250.00,12951250.00,3000000.00,9951250.00
Sep 09 2026,GMX,0,12950000.00,12950000.00,3000000.00,9950000.00
Sep 06 2026,GMX,0,12948790.32,12948790.32,3000000.00,9948790.32
Sep 02 2026,GMX,0,12947177.42,12947177.42,3000000.00,9947177.42
Aug 30 2026,GMX,0,12945967.74,12945967.74,3000000.00,9945967.74
Aug 27 2026,GMX,0,12944758.06,12944758.06,3000000.00,9944758.06
Aug 24 2026,GMX,0,12943548.39,12943548.39,3000000.00,9943548.39
Aug 21 2026,GMX,0,12942338.71,12942338.71,3000000.00,9942338.71
Aug 17 2026,GMX,0,12940725.81,12940725.81,3000000.00,9940725.81
Aug 14 2026,GMX,0,12939516.13,12939516.13,3000000.00,9939516.13
Aug 11 2026,GMX,0,12938306.45,12938306.45,3000000.00,9938306.45
Aug 08 2026,GMX,0,12937096.77,12937096.77,3000000.00,9937096.77
Aug 05 2026,GMX,0,12935887.10,12935887.10,3000000.00,9935887.10
Aug 01 2026,GMX,0,12934274.19,12934274.19,3000000.00,9934274.19
Jul 29 2026,GMX,0,12933064.52,12933064.52,3000000.00,9933064.52
Jul 26 2026,GMX,0,12931854.84,12931854.84,3000000.00,9931854.84
Jul 23 2026,GMX,0,12930645.16,12930645.16,3000000.00,9930645.16
Jul 20 2026,GMX,0,12929435.48,12929435.48,3000000.00,9929435.48
Jul 16 2026,GMX,0,12927822.58,12927822.58,3000000.00,9927822.58
Jul 13 2026,GMX,0,12926612.90,12926612.90,3000000.00,9926612.90
Jul 10 2026,GMX,0,12925403.23,12925403.23,3000000.00,9925403.23
Jul 07 2026,GMX,0,12924166.67,12924166.67,3000000.00,9924166.67
Jul 04 2026,GMX,0,12922916.67,12922916.67,3000000.00,9922916.67
Jun 30 2026,GMX,0,12921250.00,12921250.00,3000000.00,9921250.00
Jun 27 2026,GMX,0,12920000.00,12920000.00,3000000.00,9920000.00
Jun 24 2026,GMX,0,12918750.00,12918750.00,3000000.00,9918750.00
Jun 21 2026,GMX,0,12917500.00,12917500.00,3000000.00,9917500.00
Jun 18 2026,GMX,0,12916250.00,12916250.00,3000000.00,9916250.00
Jun 14 2026,GMX,0,12914583.33,12914583.33,3000000.00,9914583.33
Jun 11 2026,GMX,0,12913333.33,12913333.33,3000000.00,9913333.33
Jun 08 2026,GMX,0,12912096.77,12912096.77,3000000.00,9912096.77
Jun 05 2026,GMX,0,12910887.10,12910887.10,3000000.00,9910887.10
Jun 02 2026,GMX,0,12909677.42,12909677.42,3000000.00,9909677.42
May 29 2026,GMX,0,12908064.52,12908064.52,3000000.00,9908064.52
May 26 2026,GMX,0,12906854.84,12906854.84,3000000.00,9906854.84
May 23 2026,GMX,0,12905645.16,12905645.16,3000000.00,9905645.16
May 20 2026,GMX,0,12904435.48,12904435.48,3000000.00,9904435.48
May 17 2026,GMX,0,12903225.81,12903225.81,3000000.00,9903225.81
May 13 2026,GMX,0,12901612.90,12901612.90,3000000.00,9901612.90
May 10 2026,GMX,0,12900403.23,12900403.23,3000000.00,9900403.23
May 07 2026,GMX,0,12899166.67,12899166.67,3000000.00,9899166.67
May 04 2026,GMX,0,12897916.67,12897916.67,3000000.00,9897916.67
May 01 2026,GMX,0,12896666.67,12896666.67,3000000.00,9896666.67
Apr 27 2026,GMX,0,12895000.00,12895000.00,3000000.00,9895000.00
Apr 24 2026,GMX,0,12893750.00,12893750.00,3000000.00,9893750.00
Apr 21 2026,GMX,0,12892500.00,12892500.00,3000000.00,9892500.00
Apr 18 2026,GMX,0,12891250.00,12891250.00,3000000.00,9891250.00
Apr 15 2026,GMX,0,12890000.00,12890000.00,3000000.00,9890000.00
Apr 11 2026,GMX,0,12888333.33,12888333.33,3000000.00,9888333.33
Apr 08 2026,GMX,0,12887096.77,12887096.77,3000000.00,9887096.77
Apr 05 2026,GMX,0,12885887.10,12885887.10,3000000.00,9885887.10
Apr 02 2026,GMX,0,12884677.42,12884677.42,3000000.00,9884677.42
Mar 30 2026,GMX,0,12883467.74,12883467.74,3000000.00,9883467.74
Mar 26 2026,GMX,0,12881854.84,12881854.84,3000000.00,9881854.84
Mar 23 2026,GMX,0,12880645.16,12880645.16,3000000.00,9880645.16
Mar 20 2026,GMX,0,12879435.48,12879435.48,3000000.00,9879435.48
Mar 17 2026,GMX,0,12878225.81,12878225.81,3000000.00,9878225.81
Mar 14 2026,GMX,0,12877016.13,12877016.13,3000000.00,9877016.13
Mar 10 2026,GMX,0,12875403.23,12875403.23,3000000.00,9875403.23
Mar 07 2026,GMX,0,12874107.14,12874107.14,3000000.00,9874107.14
Mar 04 2026,GMX,0,12872767.86,12872767.86,3000000.00,9872767.86
Mar 01 2026,GMX,0,12871428.57,12871428.57,3000000.00,9871428.57
Feb 26 2026,GMX,0,12870089.29,12870089.29,3000000.00,9870089.29
Feb 22 2026,GMX,0,12868303.57,12868303.57,3000000.00,9868303.57
Feb 19 2026,GMX,0,12866964.29,12866964.29,3000000.00,9866964.29
Feb 16 2026,GMX,0,12865625.00,12865625.00,3000000.00,9865625.00
Feb 13 2026,GMX,0,12864285.71,12864285.71,3000000.00,9864285.71
Feb 10 2026,GMX,0,12862946.43,12862946.43,3000000.00,9862946.43
Feb 06 2026,GMX,0,12861290.32,12861290.32,3000000.00,9861290.32
Feb 03 2026,GMX,0,12860080.65,12860080.65,3000000.00,9860080.65
Jan 31 2026,GMX,0,12858870.97,12858870.97,3000000.00,9858870.97
Jan 28 2026,GMX,0,12857661.29,12857661.29,3000000.00,9857661.29
Jan 25 2026,GMX,0,12856451.61,12856451.61,3000000.00,9856451.61
Jan 21 2026,GMX,0,12854838.71,12854838.71,3000000.00,9854838.71
Jan 18 2026,GMX,0,12853629.03,12853629.03,3000000.00,9853629.03
Jan 15 2026,GMX,0,12852419.35,12852419.35,3000000.00,9852419.35
Jan 12 2026,GMX,0,12851209.68,12851209.68,3000000.00,9851209.68
Jan 09 2026,GMX,0,12850000.00,12850000.00,3000000.00,9850000.00
Jan 05 2026,GMX,0,12848387.10,12848387.10,3000000.00,9848387.10
Jan 02 2026,GMX,0,12847177.42,12847177.42,3000000.00,9847177.42
Dec 30 2025,GMX,0,12845967.74,12845967.74,3000000.00,9845967.74
Dec 27 2025,GMX,0,12844758.06,12844758.06,3000000.00,9844758.06
Dec 24 2025,GMX,0,12843548.39,12843548.39,3000000.00,9843548.39
Dec 20 2025,GMX,0,12841935.48,12841935.48,3000000.00,9841935.48
Dec 17 2025,GMX,0,12840725.81,12840725.81,3000000.00,9840725.81
Dec 14 2025,GMX,0,12839516.13,12839516.13,3000000.00,9839516.13
Dec 11 2025,GMX,0,12838306.45,12838306.45,3000000.00,9838306.45
Dec 08 2025,GMX,0,12837083.33,12837083.33,3000000.00,9837083.33
Dec 04 2025,GMX,0,12835416.67,12835416.67,3000000.00,9835416.67
Dec 01 2025,GMX,0,12834166.67,12834166.67,3000000.00,9834166.67
Nov 28 2025,GMX,0,12832916.67,12832916.67,3000000.00,9832916.67
Nov 25 2025,GMX,0,12831666.67,12831666.67,3000000.00,9831666.67
Nov 22 2025,GMX,0,12830416.67,12830416.67,3000000.00,9830416.67
Nov 18 2025,GMX,0,12828750.00,12828750.00,3000000.00,9828750.00
Nov 15 2025,GMX,0,12827500.00,12827500.00,3000000.00,9827500.00
Nov 12 2025,GMX,0,12826250.00,12826250.00,3000000.00,9826250.00
Nov 09 2025,GMX,0,12825000.00,12825000.00,3000000.00,9825000.00
Nov 06 2025,GMX,0,12823790.32,12823790.32,3000000.00,9823790.32
Nov 02 2025,GMX,0,12822177.42,12822177.42,3000000.00,9822177.42
Oct 30 2025,GMX,0,12820967.74,12820967.74,3000000.00,9820967.74
Oct 27 2025,GMX,0,12819758.06,12819758.06,3000000.00,9819758.06
Oct 24 2025,GMX,0,12818548.39,12818548.39,3000000.00,9818548.39
