Date,Symbol,Price,Available Supply,Unlocked Supply,Reserved (TBD),Founder / Team,Private Investors,Reserved,Community & Other
Aug 27 2026,DYDX,0,1012569024.00,770833162.00,241735862.00,222704930.00,277295070.00,12569024.00,258264138.00
Aug 24 2026,DYDX,0,1012569024.00,770833162.00,241735862.00,222704930.00,277295070.00,12569024.00,258264138.00
Aug 22 2026,DYDX,0,1012569024.00,770833162.00,241735862.00,222704930.00,277295070.00,12569024.00,258264138.00
Aug 20 2026,DYDX,0,1012569024.00,770833162.00,241735862.00,222704930.00,277295070.00,12569024.00,258264138.00
Aug 18 2026,DYDX,0,1012569024.00,770833162.00,241735862.00,222704930.00,277295070.00,12569024.00,258264138.00
Aug 16 2026,DYDX,0,1012569024.00,770833162.00,241735862.00,222704930.00,277295070.00,12569024.00,258264138.00
Aug 13 2026,DYDX,0,1012569024.00,770833162.00,241735862.00,222704930.00,277295070.00,12569024.00,258264138.00
Aug 11 2026,DYDX,0,1012569024.00,770833162.00,241735862.00,222704930.00,277295070.00,12569024.00,258264138.00
Aug 09 2026,DYDX,0,1012569024.00,770833162.00,241735862.00,222704930.00,277295070.00,12569024.00,258264138.00
Aug 07 2026,DYDX,0,1012569024.00,770833162.00,241735862.00,222704930.00,277295070.00,12569024.00,258264138.00
Aug 04 2026,DYDX,0,1012569024.00,770833162.00,241735862.00,222704930.00,277295070.00,12569024.00,258264138.00
Aug 02 2026,DYDX,0,978992838.43,767701730.60,211291107.83,222704930.00,277295070.00,12569024.00,255132706.60
Jul 31 2026,DYDX,0,978938073.92,767701730.60,211236343.32,222704930.00,277295070.00,12569024.00,255132706.60
Jul 29 2026,DYDX,0,978883309.41,767701730.60,211181578.81,222704930.00,277295070.00,12569024.00,255132706.60
Jul 26 2026,DYDX,0,978801162.64,767701730.60,211099432.04,222704930.00,277295070.00,12569024.00,255132706.60
Jul 24 2026,DYDX,0,978746398.13,767701730.60,211044667.53,222704930.00,277295070.00,12569024.00,255132706.60
Jul 22 2026,DYDX,0,978691633.61,767701730.60,210989903.01,222704930.00,277295070.00,12569024.00,255132706.60
Jul 20 2026,DYDX,0,978636869.10,767701730.60,210935138.50,222704930.00,277295070.00,12569024.00,255132706.60
Jul 17 2026,DYDX,0,978554722.33,767701730.60,210852991.73,222704930.00,277295070.00,12569024.00,255132706.60
Jul 15 2026,DYDX,0,978499957.82,767701730.60,210798227.22,222704930.00,277295070.00,12569024.00,255132706.60
Jul 13 2026,DYDX,0,978445193.31,767701730.60,210743462.71,222704930.00,277295070.00,12569024.00,255132706.60
Jul 11 2026,DYDX,0,978390428.79,767701730.60,210688698.19,222704930.00,277295070.00,12569024.00,255132706.60
Jul 09 2026,DYDX,0,978335664.28,767701730.60,210633933.68,222704930.00,277295070.00,12569024.00,255132706.60
Jul 06 2026,DYDX,0,972535689.91,765579793.00,206955896.91,222704930.00,277295070.00,12569024.00,253010769.00
Jul 04 2026,DYDX,0,972480925.40,765579793.00,206901132.40,222704930.00,277295070.00,12569024.00,253010769.00
Jul 02 2026,DYDX,0,972426160.89,765579793.00,206846367.89,222704930.00,277295070.00,12569024.00,253010769.00
Jun 30 2026,DYDX,0,972371396.38,765579793.00,206791603.38,222704930.00,277295070.00,12569024.00,253010769.00
Jun 27 2026,DYDX,0,972289249.61,765579793.00,206709456.61,222704930.00,277295070.00,12569024.00,253010769.00
Jun 25 2026,DYDX,0,972234485.09,765579793.00,206654692.09,222704930.00,277295070.00,12569024.00,253010769.00
Jun 23 2026,DYDX,0,972179720.58,765579793.00,206599927.58,222704930.00,277295070.00,12569024.00,253010769.00
Jun 21 2026,DYDX,0,972124956.07,765579793.00,206545163.07,222704930.00,277295070.00,12569024.00,253010769.00
Jun 18 2026,DYDX,0,972042809.30,765579793.00,206463016.30,222704930.00,277295070.00,12569024.00,253010769.00
Jun 16 2026,DYDX,0,971988044.79,765579793.00,206408251.79,222704930.00,277295070.00,12569024.00,253010769.00
Jun 14 2026,DYDX,0,971933280.27,765579793.00,206353487.27,222704930.00,277295070.00,12569024.00,253010769.00
Jun 12 2026,DYDX,0,971878515.76,765579793.00,206298722.76,222704930.00,277295070.00,12569024.00,253010769.00
Jun 09 2026,DYDX,0,971796368.99,765579793.00,206216575.99,222704930.00,277295070.00,12569024.00,253010769.00
Jun 07 2026,DYDX,0,966023776.78,763457855.30,202565921.48,222704930.00,277295070.00,12569024.00,250888831.30
Jun 05 2026,DYDX,0,965969012.27,763457855.30,202511156.97,222704930.00,277295070.00,12569024.00,250888831.30
Jun 03 2026,DYDX,0,965914247.76,763457855.30,202456392.46,222704930.00,277295070.00,12569024.00,250888831.30
Jun 01 2026,DYDX,0,965859483.24,763457855.30,202401627.94,222704930.00,277295070.00,12569024.00,250888831.30
May 29 2026,DYDX,0,961610669.81,759291188.64,202319481.17,220849055.59,274984277.75,12569024.00,250888831.30
May 27 2026,DYDX,0,961555905.30,759291188.64,202264716.66,220849055.59,274984277.75,12569024.00,250888831.30
May 25 2026,DYDX,0,961501140.79,759291188.64,202209952.15,220849055.59,274984277.75,12569024.00,250888831.30
May 23 2026,DYDX,0,961446376.28,759291188.64,202155187.64,220849055.59,274984277.75,12569024.00,250888831.30
May 20 2026,DYDX,0,961364229.51,759291188.64,202073040.87,220849055.59,274984277.75,12569024.00,250888831.30
May 18 2026,DYDX,0,961309464.99,759291188.64,202018276.35,220849055.59,274984277.75,12569024.00,250888831.30
May 16 2026,DYDX,0,961254700.48,759291188.64,201963511.84,220849055.59,274984277.75,12569024.00,250888831.30
May 14 2026,DYDX,0,961199935.97,759291188.64,201908747.33,220849055.59,274984277.75,12569024.00,250888831.30
May 11 2026,DYDX,0,955399961.60,757169251.04,198230710.56,220849055.59,274984277.75,12569024.00,248766893.70
May 09 2026,DYDX,0,955345197.09,757169251.04,198175946.05,220849055.59,274984277.75,12569024.00,248766893.70
May 07 2026,DYDX,0,955290432.58,757169251.04,198121181.54,220849055.59,274984277.75,12569024.00,248766893.70
May 05 2026,DYDX,0,955235668.06,757169251.04,198066417.02,220849055.59,274984277.75,12569024.00,248766893.70
May 03 2026,DYDX,0,955180903.55,757169251.04,198011652.51,220849055.59,274984277.75,12569024.00,248766893.70
Apr 30 2026,DYDX,0,950932090.10,753002584.36,197929505.74,218993181.16,272673485.50,12569024.00,248766893.70
Apr 28 2026,DYDX,0,950877325.59,753002584.36,197874741.23,218993181.16,272673485.50,12569024.00,248766893.70
Apr 26 2026,DYDX,0,950822561.08,753002584.36,197819976.72,218993181.16,272673485.50,12569024.00,248766893.70
Apr 24 2026,DYDX,0,950767796.56,753002584.36,197765212.20,218993181.16,272673485.50,12569024.00,248766893.70
Apr 21 2026,DYDX,0,950685649.79,753002584.36,197683065.43,218993181.16,272673485.50,12569024.00,248766893.70
Apr 19 2026,DYDX,0,950630885.28,753002584.36,197628300.92,218993181.16,272673485.50,12569024.00,248766893.70
Apr 17 2026,DYDX,0,950576120.77,753002584.36,197573536.41,218993181.16,272673485.50,12569024.00,248766893.70
Apr 15 2026,DYDX,0,950521356.26,753002584.36,197518771.90,218993181.16,272673485.50,12569024.00,248766893.70
Apr 12 2026,DYDX,0,944721381.79,750880646.66,193840735.13,218993181.16,272673485.50,12569024.00,246644956.00
Apr 10 2026,DYDX,0,944666617.28,750880646.66,193785970.62,218993181.16,272673485.50,12569024.00,246644956.00
Apr 08 2026,DYDX,0,944611852.76,750880646.66,193731206.10,218993181.16,272673485.50,12569024.00,246644956.00
Apr 06 2026,DYDX,0,944557088.25,750880646.66,193676441.59,218993181.16,272673485.50,12569024.00,246644956.00
Apr 03 2026,DYDX,0,944474941.48,750880646.66,193594294.82,218993181.16,272673485.50,12569024.00,246644956.00
Apr 01 2026,DYDX,0,944420176.97,750880646.66,193539530.31,218993181.16,272673485.50,12569024.00,246644956.00
Mar 30 2026,DYDX,0,940198745.80,746713980.00,193484765.80,217137306.75,270362693.25,12569024.00,246644956.00
Mar 28 2026,DYDX,0,940143981.28,746713980.00,193430001.28,217137306.75,270362693.25,12569024.00,246644956.00
Mar 26 2026,DYDX,0,940089216.77,746713980.00,193375236.77,217137306.75,270362693.25,12569024.00,246644956.00
Mar 23 2026,DYDX,0,940007070.00,746713980.00,193293090.00,217137306.75,270362693.25,12569024.00,246644956.00
Mar 21 2026,DYDX,0,939952305.49,746713980.00,193238325.49,217137306.75,270362693.25,12569024.00,246644956.00
Mar 19 2026,DYDX,0,939897540.98,746713980.00,193183560.98,217137306.75,270362693.25,12569024.00,246644956.00
Mar 17 2026,DYDX,0,939842776.46,746713980.00,193128796.46,217137306.75,270362693.25,12569024.00,246644956.00
Mar 14 2026,DYDX,0,934042802.10,744592042.40,189450759.70,217137306.75,270362693.25,12569024.00,244523018.40
Mar 12 2026,DYDX,0,933988037.58,744592042.40,189395995.18,217137306.75,270362693.25,12569024.00,244523018.40
Mar 10 2026,DYDX,0,933933273.07,744592042.40,189341230.67,217137306.75,270362693.25,12569024.00,244523018.40
Mar 08 2026,DYDX,0,933878508.56,744592042.40,189286466.16,217137306.75,270362693.25,12569024.00,244523018.40
Mar 05 2026,DYDX,0,933796361.79,744592042.40,189204319.39,217137306.75,270362693.25,12569024.00,244523018.40
Mar 03 2026,DYDX,0,933741597.28,744592042.40,189149554.88,217137306.75,270362693.25,12569024.00,244523018.40
Mar 01 2026,DYDX,0,933686832.76,744592042.40,189094790.36,217137306.75,270362693.25,12569024.00,244523018.40
Feb 27 2026,DYDX,0,929465401.59,740425375.74,189040025.85,215281432.34,268051901.00,12569024.00,244523018.40
Feb 24 2026,DYDX,0,929383254.82,740425375.74,188957879.08,215281432.34,268051901.00,12569024.00,244523018.40
Feb 22 2026,DYDX,0,929328490.31,740425375.74,188903114.57,215281432.34,268051901.00,12569024.00,244523018.40
Feb 20 2026,DYDX,0,929273725.80,740425375.74,188848350.06,215281432.34,268051901.00,12569024.00,244523018.40
Feb 18 2026,DYDX,0,929218961.28,740425375.74,188793585.54,215281432.34,268051901.00,12569024.00,244523018.40
Feb 16 2026,DYDX,0,923446369.17,738303438.14,185142931.03,215281432.34,268051901.00,12569024.00,242401080.80
Feb 13 2026,DYDX,0,923364222.40,738303438.14,185060784.26,215281432.34,268051901.00,12569024.00,242401080.80
Feb 11 2026,DYDX,0,923309457.89,738303438.14,185006019.75,215281432.34,268051901.00,12569024.00,242401080.80
Feb 09 2026,DYDX,0,923254693.38,738303438.14,184951255.24,215281432.34,268051901.00,12569024.00,242401080.80
Feb 07 2026,DYDX,0,923199928.87,738303438.14,184896490.73,215281432.34,268051901.00,12569024.00,242401080.80
Feb 04 2026,DYDX,0,923117782.10,738303438.14,184814343.96,215281432.34,268051901.00,12569024.00,242401080.80
Feb 02 2026,DYDX,0,923063017.58,738303438.14,184759579.44,215281432.34,268051901.00,12569024.00,242401080.80
Jan 31 2026,DYDX,0,918841586.39,734136771.46,184704814.93,213425557.91,265741108.75,12569024.00,242401080.80
Jan 29 2026,DYDX,0,918786821.88,734136771.46,184650050.42,213425557.91,265741108.75,12569024.00,242401080.80
Jan 26 2026,DYDX,0,918704675.11,734136771.46,184567903.65,213425557.91,265741108.75,12569024.00,242401080.80
Jan 24 2026,DYDX,0,918649910.60,734136771.46,184513139.14,213425557.91,265741108.75,12569024.00,242401080.80
Jan 22 2026,DYDX,0,918595146.08,734136771.46,184458374.62,213425557.91,265741108.75,12569024.00,242401080.80
Jan 20 2026,DYDX,0,918540381.57,734136771.46,184403610.11,213425557.91,265741108.75,12569024.00,242401080.80
Jan 17 2026,DYDX,0,912740407.10,732014833.76,180725573.34,213425557.91,265741108.75,12569024.00,240279143.10
Jan 15 2026,DYDX,0,912685642.59,732014833.76,180670808.83,213425557.91,265741108.75,12569024.00,240279143.10
Jan 13 2026,DYDX,0,912630878.08,732014833.76,180616044.32,213425557.91,265741108.75,12569024.00,240279143.10
Jan 11 2026,DYDX,0,912576113.57,732014833.76,180561279.81,213425557.91,265741108.75,12569024.00,240279143.10
Jan 09 2026,DYDX,0,912521349.05,732014833.76,180506515.29,213425557.91,265741108.75,12569024.00,240279143.10
Jan 06 2026,DYDX,0,912439202.28,732014833.76,180424368.52,213425557.91,265741108.75,12569024.00,240279143.10
Jan 04 2026,DYDX,0,912384437.77,732014833.76,180369604.01,213425557.91,265741108.75,12569024.00,240279143.10
Jan 02 2026,DYDX,0,912329673.26,732014833.76,180314839.50,213425557.91,265741108.75,12569024.00,240279143.10
Dec 31 2025,DYDX,0,908108242.09,727848167.10,180260074.99,211569683.50,263430316.50,12569024.00,240279143.10
Dec 28 2025,DYDX,0,908026095.32,727848167.10,180177928.22,211569683.50,263430316.50,12569024.00,240279143.10
Dec 26 2025,DYDX,0,907971330.80,727848167.10,180123163.70,211569683.50,263430316.50,12569024.00,240279143.10
Dec 24 2025,DYDX,0,907916566.29,727848167.10,180068399.19,211569683.50,263430316.50,12569024.00,240279143.10
Dec 22 2025,DYDX,0,902143974.18,725726229.50,176417744.68,211569683.50,263430316.50,12569024.00,238157205.50
Dec 19 2025,DYDX,0,902061827.41,725726229.50,176335597.91,211569683.50,263430316.50,12569024.00,238157205.50
Dec 17 2025,DYDX,0,902007062.90,725726229.50,176280833.40,211569683.50,263430316.50,12569024.00,238157205.50
Dec 15 2025,DYDX,0,901952298.38,725726229.50,176226068.88,211569683.50,263430316.50,12569024.00,238157205.50
Dec 13 2025,DYDX,0,901897533.87,725726229.50,176171304.37,211569683.50,263430316.50,12569024.00,238157205.50
Dec 10 2025,DYDX,0,901815387.10,725726229.50,176089157.60,211569683.50,263430316.50,12569024.00,238157205.50
Dec 08 2025,DYDX,0,901760622.59,725726229.50,176034393.09,211569683.50,263430316.50,12569024.00,238157205.50
Dec 06 2025,DYDX,0,901705858.08,725726229.50,175979628.58,211569683.50,263430316.50,12569024.00,238157205.50
Dec 04 2025,DYDX,0,901651093.57,725726229.50,175924864.07,211569683.50,263430316.50,12569024.00,238157205.50
Dec 02 2025,DYDX,0,901596329.05,725726229.50,175870099.55,211569683.50,263430316.50,12569024.00,238157205.50
Nov 29 2025,DYDX,0,897347515.62,721559562.84,175787952.78,209713809.09,261119524.25,12569024.00,238157205.50
Nov 27 2025,DYDX,0,897292751.11,721559562.84,175733188.27,209713809.09,261119524.25,12569024.00,238157205.50
Nov 25 2025,DYDX,0,897237986.60,721559562.84,175678423.76,209713809.09,261119524.25,12569024.00,238157205.50
Nov 23 2025,DYDX,0,891465394.39,719437625.14,172027769.25,209713809.09,261119524.25,12569024.00,236035267.80
Nov 20 2025,DYDX,0,891383247.62,719437625.14,171945622.48,209713809.09,261119524.25,12569024.00,236035267.80
Nov 18 2025,DYDX,0,891328483.10,719437625.14,171890857.96,209713809.09,261119524.25,12569024.00,236035267.80
Nov 16 2025,DYDX,0,891273718.59,719437625.14,171836093.45,209713809.09,261119524.25,12569024.00,236035267.80
Nov 14 2025,DYDX,0,891218954.08,719437625.14,171781328.94,209713809.09,261119524.25,12569024.00,236035267.80
Nov 11 2025,DYDX,0,891136807.31,719437625.14,171699182.17,209713809.09,261119524.25,12569024.00,236035267.80
Nov 09 2025,DYDX,0,891082042.80,719437625.14,171644417.66,209713809.09,261119524.25,12569024.00,236035267.80
Nov 07 2025,DYDX,0,891027278.29,719437625.14,171589653.15,209713809.09,261119524.25,12569024.00,236035267.80
Nov 05 2025,DYDX,0,890972513.77,719437625.14,171534888.63,209713809.09,261119524.25,12569024.00,236035267.80
Nov 02 2025,DYDX,0,890890367.00,719437625.14,171452741.86,209713809.09,261119524.25,12569024.00,236035267.80
Oct 31 2025,DYDX,0,886668935.81,715270958.46,171397977.35,207857934.66,258808732.00,12569024.00,236035267.80
Oct 29 2025,DYDX,0,886614171.30,715270958.46,171343212.84,207857934.66,258808732.00,12569024.00,236035267.80
Oct 27 2025,DYDX,0,880841579.19,713149020.86,167692558.33,207857934.66,258808732.00,12569024.00,233913330.20
Oct 25 2025,DYDX,0,880786814.67,713149020.86,167637793.81,207857934.66,258808732.00,12569024.00,233913330.20
Oct 22 2025,DYDX,0,880704667.90,713149020.86,167555647.04,207857934.66,258808732.00,12569024.00,233913330.20
Oct 20 2025,DYDX,0,880649903.39,713149020.86,167500882.53,207857934.66,258808732.00,12569024.00,233913330.20
Oct 18 2025,DYDX,0,880595138.88,713149020.86,167446118.02,207857934.66,258808732.00,12569024.00,233913330.20
Oct 16 2025,DYDX,0,880540374.37,713149020.86,167391353.51,207857934.66,258808732.00,12569024.00,233913330.20
Oct 13 2025,DYDX,0,880458227.60,713149020.86,167309206.74,207857934.66,258808732.00,12569024.00,233913330.20
Oct 11 2025,DYDX,0,880403463.09,713149020.86,167254442.23,207857934.66,258808732.00,12569024.00,233913330.20
Oct 09 2025,DYDX,0,880348698.57,713149020.86,167199677.71,207857934.66,258808732.00,12569024.00,233913330.20
Oct 07 2025,DYDX,0,880293934.06,713149020.86,167144913.20,207857934.66,258808732.00,12569024.00,233913330.20
Oct 04 2025,DYDX,0,880211787.29,713149020.86,167062766.43,207857934.66,258808732.00,12569024.00,233913330.20
Oct 02 2025,DYDX,0,880157022.78,713149020.86,167008001.92,207857934.66,258808732.00,12569024.00,233913330.20
Sep 30 2025,DYDX,0,875935591.61,708982354.20,166953237.41,206002060.25,256497939.75,12569024.00,233913330.20
Sep 28 2025,DYDX,0,870162999.39,706860416.50,163302582.89,206002060.25,256497939.75,12569024.00,231791392.50
Sep 25 2025,DYDX,0,870080852.62,706860416.50,163220436.12,206002060.25,256497939.75,12569024.00,231791392.50
Sep 23 2025,DYDX,0,870026088.11,706860416.50,163165671.61,206002060.25,256497939.75,12569024.00,231791392.50
Sep 21 2025,DYDX,0,869971323.60,706860416.50,163110907.10,206002060.25,256497939.75,12569024.00,231791392.50
Sep 19 2025,DYDX,0,869916559.09,706860416.50,163056142.59,206002060.25,256497939.75,12569024.00,231791392.50
Sep 17 2025,DYDX,0,869861794.57,706860416.50,163001378.07,206002060.25,256497939.75,12569024.00,231791392.50
Sep 14 2025,DYDX,0,869779647.81,706860416.50,162919231.31,206002060.25,256497939.75,12569024.00,231791392.50
Sep 12 2025,DYDX,0,869724883.29,706860416.50,162864466.79,206002060.25,256497939.75,12569024.00,231791392.50
Sep 10 2025,DYDX,0,869670118.78,706860416.50,162809702.28,206002060.25,256497939.75,12569024.00,231791392.50
Sep 08 2025,DYDX,0,869615354.27,706860416.50,162754937.77,206002060.25,256497939.75,12569024.00,231791392.50
Sep 05 2025,DYDX,0,869533207.50,706860416.50,162672791.00,206002060.25,256497939.75,12569024.00,231791392.50
Sep 03 2025,DYDX,0,869478442.99,706860416.50,162618026.49,206002060.25,256497939.75,12569024.00,231791392.50
Sep 01 2025,DYDX,0,863705850.87,704738478.90,158967371.97,206002060.25,256497939.75,12569024.00,229669454.90
Aug 30 2025,DYDX,0,859484419.70,700571812.24,158912607.46,204146185.84,254187147.50,12569024.00,229669454.90
Aug 27 2025,DYDX,0,859402272.93,700571812.24,158830460.69,204146185.84,254187147.50,12569024.00,229669454.90
Aug 25 2025,DYDX,0,859347508.42,700571812.24,158775696.18,204146185.84,254187147.50,12569024.00,229669454.90
Aug 23 2025,DYDX,0,859292743.91,700571812.24,158720931.67,204146185.84,254187147.50,12569024.00,229669454.90
Aug 21 2025,DYDX,0,859237979.39,700571812.24,158666167.15,204146185.84,254187147.50,12569024.00,229669454.90
Aug 18 2025,DYDX,0,859155832.63,700571812.24,158584020.39,204146185.84,254187147.50,12569024.00,229669454.90
Aug 16 2025,DYDX,0,859101068.11,700571812.24,158529255.87,204146185.84,254187147.50,12569024.00,229669454.90
Aug 14 2025,DYDX,0,859046303.60,700571812.24,158474491.36,204146185.84,254187147.50,12569024.00,229669454.90
Aug 12 2025,DYDX,0,858991539.09,700571812.24,158419726.85,204146185.84,254187147.50,12569024.00,229669454.90
Aug 10 2025,DYDX,0,858936774.58,700571812.24,158364962.34,204146185.84,254187147.50,12569024.00,229669454.90
Aug 07 2025,DYDX,0,858854627.81,700571812.24,158282815.57,204146185.84,254187147.50,12569024.00,229669454.90
Aug 05 2025,DYDX,0,858799863.29,700571812.24,158228051.05,204146185.84,254187147.50,12569024.00,229669454.90
Aug 03 2025,DYDX,0,853027271.08,698449874.54,154577396.54,204146185.84,254187147.50,12569024.00,227547517.20
Aug 01 2025,DYDX,0,852972506.57,698449874.54,154522632.03,204146185.84,254187147.50,12569024.00,227547517.20
Jul 29 2025,DYDX,0,848723693.12,694283207.86,154440485.26,202290311.41,251876355.25,12569024.00,227547517.20
Jul 27 2025,DYDX,0,848668928.61,694283207.86,154385720.75,202290311.41,251876355.25,12569024.00,227547517.20
Jul 25 2025,DYDX,0,848614164.09,694283207.86,154330956.23,202290311.41,251876355.25,12569024.00,227547517.20
Jul 23 2025,DYDX,0,848559399.58,694283207.86,154276191.72,202290311.41,251876355.25,12569024.00,227547517.20
Jul 20 2025,DYDX,0,848477252.81,694283207.86,154194044.95,202290311.41,251876355.25,12569024.00,227547517.20
Jul 18 2025,DYDX,0,848422488.30,694283207.86,154139280.44,202290311.41,251876355.25,12569024.00,227547517.20
Jul 16 2025,DYDX,0,848367723.79,694283207.86,154084515.93,202290311.41,251876355.25,12569024.00,227547517.20
Jul 14 2025,DYDX,0,848312959.28,694283207.86,154029751.42,202290311.41,251876355.25,12569024.00,227547517.20
Jul 12 2025,DYDX,0,848258194.76,694283207.86,153974986.90,202290311.41,251876355.25,12569024.00,227547517.20
Jul 09 2025,DYDX,0,848176047.99,694283207.86,153892840.13,202290311.41,251876355.25,12569024.00,227547517.20
Jul 07 2025,DYDX,0,842403455.88,692161270.26,150242185.62,202290311.41,251876355.25,12569024.00,225425579.60
Jul 05 2025,DYDX,0,842348691.37,692161270.26,150187421.11,202290311.41,251876355.25,12569024.00,225425579.60
Jul 03 2025,DYDX,0,842293926.86,692161270.26,150132656.60,202290311.41,251876355.25,12569024.00,225425579.60
Jun 30 2025,DYDX,0,838045113.43,687994603.60,150050509.83,200434437.00,249565563.00,12569024.00,225425579.60
Jun 28 2025,DYDX,0,837990348.91,687994603.60,149995745.31,200434437.00,249565563.00,12569024.00,225425579.60
Jun 26 2025,DYDX,0,837935584.40,687994603.60,149940980.80,200434437.00,249565563.00,12569024.00,225425579.60
Jun 24 2025,DYDX,0,837880819.89,687994603.60,149886216.29,200434437.00,249565563.00,12569024.00,225425579.60
Jun 21 2025,DYDX,0,837798673.12,687994603.60,149804069.52,200434437.00,249565563.00,12569024.00,225425579.60
Jun 19 2025,DYDX,0,837743908.61,687994603.60,149749305.01,200434437.00,249565563.00,12569024.00,225425579.60
Jun 17 2025,DYDX,0,837689144.10,687994603.60,149694540.50,200434437.00,249565563.00,12569024.00,225425579.60
Jun 15 2025,DYDX,0,837634379.58,687994603.60,149639775.98,200434437.00,249565563.00,12569024.00,225425579.60
Jun 12 2025,DYDX,0,837552232.81,687994603.60,149557629.21,200434437.00,249565563.00,12569024.00,225425579.60
Jun 10 2025,DYDX,0,837497468.30,687994603.60,149502864.70,200434437.00,249565563.00,12569024.00,225425579.60
Jun 08 2025,DYDX,0,831724876.19,685872666.00,145852210.19,200434437.00,249565563.00,12569024.00,223303642.00
Jun 06 2025,DYDX,0,831670111.68,685872666.00,145797445.68,200434437.00,249565563.00,12569024.00,223303642.00
Jun 04 2025,DYDX,0,831615347.16,685872666.00,145742681.16,200434437.00,249565563.00,12569024.00,223303642.00
Jun 01 2025,DYDX,0,831533200.39,685872666.00,145660534.39,200434437.00,249565563.00,12569024.00,223303642.00
May 30 2025,DYDX,0,823145102.54,677539332.66,145605769.88,196722688.16,244943978.50,12569024.00,223303642.00
May 28 2025,DYDX,0,823090338.03,677539332.66,145551005.37,196722688.16,244943978.50,12569024.00,223303642.00
May 26 2025,DYDX,0,823035573.52,677539332.66,145496240.86,196722688.16,244943978.50,12569024.00,223303642.00
May 23 2025,DYDX,0,822953426.75,677539332.66,145414094.09,196722688.16,244943978.50,12569024.00,223303642.00
May 21 2025,DYDX,0,822898662.24,677539332.66,145359329.58,196722688.16,244943978.50,12569024.00,223303642.00
