Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Reserved,Community & Other
May 01 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 29 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 27 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 25 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 24 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 22 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 20 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 18 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 16 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 14 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 13 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 11 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 09 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 07 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 05 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 03 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Apr 02 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 31 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 29 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 27 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 25 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 23 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 22 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 20 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 18 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 16 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 14 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 12 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 10 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 09 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 07 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 05 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 03 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Mar 01 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 28 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 27 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 25 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 23 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 21 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 19 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 17 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 16 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 14 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 12 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 10 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 08 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 06 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 05 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 03 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Feb 01 2028,ZETA,0,2100000000.00,2100000000.00,808500000.00,756000000.00,535500000.00
Jan 30 2028,ZETA,0,2098618775.67,2098618775.67,808500000.00,756000000.00,534118775.67
Jan 28 2028,ZETA,0,2098331301.33,2098331301.33,808500000.00,756000000.00,533831301.33
Jan 26 2028,ZETA,0,2098043827.00,2098043827.00,808500000.00,756000000.00,533543827.00
