Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Reserved,Community & Other
Mar 13 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Mar 09 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Mar 05 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Mar 01 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Feb 26 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Feb 22 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Feb 18 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Feb 14 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Feb 10 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Feb 06 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Feb 02 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Jan 30 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Jan 26 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Jan 22 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Jan 18 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Jan 14 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Jan 10 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Jan 06 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Jan 02 2031,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Dec 30 2030,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Dec 26 2030,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
Dec 22 2030,NYM,0,970629994.00,970629994.00,200000000.00,365000000.00,75000000.00,100000000.00,230629994.00
