Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2023-05-17,FXS,7,60808743,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,-35000000.0,57.55751274121881,0.20485485996506383
2023-05-29,FXS,7,60933058,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,57.44008449403606,0.20443606275498905
2023-06-09,FXS,6,61047014,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,-35000000.0,57.33286152210491,0.18701835053149637
2023-06-21,FXS,6,61171329,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,57.21634722044375,0.20363813371772777
2023-07-03,FXS,6,61295644,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,57.10030552905195,0.20322429156312757
2023-07-15,FXS,7,61419959,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,35000000.0,56.98473357821682,0.2028121280526884
2023-07-27,FXS,6,61544274,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,-35000000.0,56.86962852141208,0.20240163299360064
2023-08-08,FXS,6,61668589,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,56.75498753506425,0.2019927962754098
2023-08-20,FXS,6,61792904,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,56.64080781832166,0.20158560786918606
2023-08-31,FXS,6,61906860,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,56.536545384469505,0.1844159970212761
2023-09-12,FXS,5,62031175,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,-35000000.0,56.4232420230634,0.20080973255629506
2023-09-24,FXS,5,62155490,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,56.31039188975906,0.20040729520277503
2023-10-06,FXS,5,62279805,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,56.19799227052814,0.20000646765072563
2023-10-18,FXS,5,62404120,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,56.08604047296877,0.19960724026030588
2023-10-30,FXS,6,62528436,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,35000000.0,55.97453293090523,0.19921120592678818
2023-11-11,FXS,7,62652751,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,35000000.0,55.86346878846549,0.1988135446087281
2023-11-23,FXS,7,62777066,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,55.752844518092004,0.19841906064108822
2023-12-04,FXS,8,62891021,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,35000000.0,55.65182349321376,0.18152329705883355
2023-12-16,FXS,9,63015336,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,35000000.0,55.54203503731219,0.19766732678739626
2023-12-28,FXS,9,63098213,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,55.469082777352185,0.13151877822249491
2024-01-09,FXS,8,63160371,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,-35000000.0,55.41449400289304,0.09850992135070448
2024-01-21,FXS,9,63222528,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,35000000.0,55.36001344330932,0.09841139153536638
2024-02-02,FXS,10,63284686,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,35000000.0,55.305639029322194,0.09831622044597774
2024-02-14,FXS,9,63346843,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,-35000000.0,55.25137219545416,0.09821807443273085
2024-02-25,FXS,8,63403821,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,-35000000.0,55.20172041366402,0.08994607671293106
2024-03-08,FXS,9,63465979,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,35000000.0,55.14765635302026,0.09803510107064368
2024-03-20,FXS,7,63528136,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,-70000000.0,55.09369895568792,0.09793751074099084
2024-04-01,FXS,8,63590294,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,35000000.0,55.03984617526694,0.09784326113393285
2024-04-13,FXS,0,63652451,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,-280000000.0,54.986099435511136,0.09774604910617335
2024-04-25,FXS,0,63714609,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.932456699216345,0.09765217053464288
2024-05-07,FXS,0,63776766,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.878919385783846,0.09755533460151973
2024-05-18,FXS,0,63833744,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.829934462249305,0.08933974482180548
2024-05-30,FXS,0,63895902,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.77659584491037,0.09737483046584264
2024-06-11,FXS,0,63958059,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.7233617580546,0.09727853908377411
2024-06-23,FXS,0,64020217,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.67023018681739,0.09718556343306166
2024-07-05,FXS,0,64082374,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.617202539968325,0.0970896427920574
2024-07-17,FXS,0,64144532,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.56427681162285,0.09699703072798145
2024-07-29,FXS,0,64206690,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.51145355725392,0.09690303765876723
2024-08-09,FXS,0,64263667,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.46312299607802,0.08873997398090448
2024-08-21,FXS,0,64325825,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.4104953181712,0.09672339426257764
2024-09-02,FXS,0,64387982,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.3579700944813,0.0966283759283305
2024-09-14,FXS,0,64450140,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.30554534094107,0.0965366487180791
2024-09-26,FXS,0,64512298,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.25322161055246,0.09644354535149187
2024-10-08,FXS,0,64574455,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.200999450943876,0.09634907130420312
2024-10-20,FXS,0,64636613,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.148876891182404,0.0962578778249077
2024-10-31,FXS,0,64693590,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.101186840921955,0.08814973024653999
2024-11-12,FXS,0,64755748,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,54.04925598265038,0.09608061633308648
2024-11-24,FXS,0,64817906,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.99742472396439,0.09598839009627377
2024-12-06,FXS,0,64880063,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.9456936100694,0.09589479795907013
2024-12-18,FXS,0,64942221,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.89406069127202,0.09580446924041983
2024-12-30,FXS,0,64978479,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.86398779817545,0.05583116721554688
2025-01-11,FXS,0,65009558,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.838237140452485,0.04782968219369986
2025-01-23,FXS,0,65040637,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.812511092103854,0.04780681634537493
2025-02-03,FXS,0,65069126,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.78895053853958,0.04380184652865562
2025-02-15,FXS,0,65100204,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.76327238544445,0.047761514423906665
2025-02-27,FXS,0,65131283,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.73761791242466,0.04774024978477794
2025-03-11,FXS,0,65162362,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.71198791105822,0.04771746934572132
2025-03-23,FXS,0,65193441,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.686382346346775,0.047694710636793675
2025-04-04,FXS,0,65224520,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.66080118335865,0.04767197362691747
2025-04-16,FXS,0,65255598,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.63524520915431,0.047647725119326294
2025-04-27,FXS,0,65284087,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.611839589638436,0.043657557164674204
2025-05-09,FXS,0,65315166,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.586329398596334,0.047605781788753514
2025-05-21,FXS,0,65346245,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.560843473102395,0.04758312946797073
2025-06-02,FXS,0,65377324,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.535381778550615,0.04756049869430141
2025-06-14,FXS,0,65408402,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.50994509849056,0.04753635985467989
2025-06-26,FXS,0,65439481,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.484531761491205,0.047515302391885374
2025-07-08,FXS,0,65470560,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.459142552011166,0.04749273607472529
2025-07-19,FXS,0,65499049,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.43589034399569,0.04351421463326417
2025-07-31,FXS,0,65530127,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.410548097976374,0.04744801714601994
2025-08-12,FXS,0,65561206,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.38522906366304,0.04742704069534308
2025-08-24,FXS,0,65592285,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.35993402272844,0.04740455811627382
2025-09-05,FXS,0,65623364,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.334662941082996,0.047382096842639346
2025-09-17,FXS,0,65654443,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.30941578470173,0.047359656844169096
2025-09-29,FXS,0,65685521,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.284193330825524,0.04733571496448458
2025-10-10,FXS,0,65714010,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.26109303023815,0.04337181096576824
2025-10-22,FXS,0,65745089,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.2359154613054,0.04729432886533633
2025-11-03,FXS,0,65776168,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.21076168499205,0.047271971903483166
2025-11-15,FXS,0,65807247,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.18563166758822,0.04724963606879622
2025-11-27,FXS,0,65838325,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.160526182888155,0.04722580174186591
2025-12-09,FXS,0,65869404,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.13544358166653,0.04720502837822803
2025-12-21,FXS,0,65899188,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.11142832291045,0.045216744332467314
2026-01-01,FXS,0,65913432,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.09995085675405,0.021614833858043896
2026-01-13,FXS,0,65928972,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.087434762368204,0.0235763781803988
2026-01-25,FXS,0,65944511,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.07492537172654,0.02356930425064113
2026-02-06,FXS,0,65960051,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.0624210705962,0.023565266865046584
2026-02-18,FXS,0,65975590,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.04992346411757,0.023558198886171267
2026-03-02,FXS,0,65991129,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.0374317432878,0.023552650305969224
2026-03-14,FXS,0,66006669,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.024945100623086,0.023548619694019782
2026-03-26,FXS,0,66022208,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.01246513900293,0.023541560626245205
2026-04-06,FXS,0,66036453,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,53.00102959800097,0.02157607331157419
2026-04-18,FXS,0,66051992,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.98856089003342,0.02353094282638106
2026-04-30,FXS,0,66067531,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.97609804731464,0.023525407076292262
2026-05-12,FXS,0,66083071,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.96364026423651,0.023521387533007705
2026-05-24,FXS,0,66098610,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.95118913998343,0.023514343030456318
2026-06-05,FXS,0,66114150,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.93874306786066,0.02351032797815264
2026-06-17,FXS,0,66129689,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.926303645553205,0.02350328938661391
2026-06-28,FXS,0,66143933,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.91490604285657,0.021539493403635996
2026-07-10,FXS,0,66159473,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.902477019428495,0.023494218283028317
2026-07-22,FXS,0,66175012,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.890054632706374,0.02348718829728284
2026-08-03,FXS,0,66190552,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.87763727971328,0.02348318425692163
2026-08-15,FXS,0,66206091,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.86522655445706,0.02347616016255613
2026-08-27,FXS,0,66221630,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.85282165358962,0.02347065015513452
2026-09-08,FXS,0,66237170,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.840421775266066,0.023466652814193793
2026-09-19,FXS,0,66251414,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.82906112766137,0.02150454193619685
2026-10-01,FXS,0,66266954,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.816672394509034,0.023456103140681646
2026-10-13,FXS,0,66282493,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.80429026711473,0.02344909349537931
2026-10-25,FXS,0,66298032,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.791913943991574,0.023443596184591308
2026-11-06,FXS,0,66313572,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.7795426251507,0.023439609791132264
2026-11-18,FXS,0,66329111,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.76717789870574,0.023432608938634764
2026-11-30,FXS,0,66344650,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.754818964302316,0.0234271193533711
2026-12-11,FXS,0,66358895,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.74349429718502,0.021471211318471045
2026-12-23,FXS,0,66372492,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.73268931954521,0.020490094055966423
2027-01-04,FXS,0,66380262,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.7265168070593,0.011706657028939037
2027-01-16,FXS,0,66388031,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.7203465335491,0.011703780259258391
2027-01-28,FXS,0,66395801,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.71417691007297,0.0117039169304479
2027-02-09,FXS,0,66403571,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.70800873043409,0.0117025472740362
2027-02-21,FXS,0,66411340,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.701842787692584,0.011699671995049786
2027-03-05,FXS,0,66419110,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.69567749402243,0.011699809098867755
2027-03-16,FXS,0,66426232,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.69002763847873,0.010722817574640792
2027-03-28,FXS,0,66434002,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.683865108713455,0.011697186135742277
2027-04-09,FXS,0,66441772,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.67770402029615,0.011695818054134388
2027-04-21,FXS,0,66449541,23000000,12000000,35000000,0.0,0.0,no unlock,0.0,0.0,52.67154516537593,0.011692945215248022
