Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2024-03-24,BLUR,1,1498860656,390131460,244006860,634138320,1204918.0,0.19037042383805175,linear unlock,1204918.0,1204918.0,42.30802359522338,0.1445807269861721
2024-03-25,BLUR,1,1501024590,390872744,244470494,635343238,1204918.0,0.19000870346393828,linear unlock,1204918.0,1204918.0,42.327303778547694,0.1443719261919168
2024-03-26,BLUR,1,1503188525,391614027,244934128,636548156,1204918.0,0.1896483550833038,linear unlock,1204918.0,1204918.0,42.34652842363868,0.1441638607665981
2024-03-27,BLUR,1,1505352459,392355311,245397763,637753074,1204918.0,0.18928937090503486,linear unlock,1204918.0,1204918.0,42.365697826252394,0.1439562612414168
2024-03-28,BLUR,1,1507516393,393096595,245861397,638957992,1204918.0,0.18893174319689754,linear unlock,1204918.0,1204918.0,42.38481219620144,0.14374932508746113
2024-03-29,BLUR,1,1509680328,393837879,246325031,640162910,1204918.0,0.18857546428498229,linear unlock,1204918.0,1204918.0,42.40387174204472,0.14354304935243248
2024-03-30,BLUR,1,1511844262,394579162,246788666,641367828,1204918.0,0.18822052655315505,linear unlock,1204918.0,1204918.0,42.422876755277855,0.14333723238394083
2024-03-31,BLUR,1,1514008197,395320446,247252300,642572746,1204918.0,0.18786692244251452,linear unlock,1204918.0,1204918.0,42.441827413699265,0.14313213697933128
2024-04-01,BLUR,1,1516172131,396061730,247715934,643777664,1204918.0,0.18751464445085567,linear unlock,1204918.0,1204918.0,42.46072400601327,0.1429274956560886
2024-04-02,BLUR,1,1518336066,396803014,248179568,644982582,1204918.0,0.18716368513213905,linear unlock,1204918.0,1204918.0,42.47956670746699,0.14272357048092976
2024-04-03,BLUR,1,1520500000,397544297,248643203,646187500,1204918.0,0.1868140370959661,linear unlock,1204918.0,1204918.0,42.49835580401184,0.14252009475746721
2024-04-04,BLUR,1,1522663934,398285581,249106837,647392418,1204918.0,0.18646569300706065,linear unlock,1204918.0,1204918.0,42.51709149630387,0.1423172640578757
2024-04-05,BLUR,0,1524827869,399026865,249570471,648597336,1204918.0,0.18611864558475566,linear unlock,1204918.0,-647392418.0,42.53577398381089,0.1421150755383952
2024-04-06,BLUR,0,1526991803,399768149,250034106,649802254,1204918.0,0.18577288760248623,linear unlock,1204918.0,0.0,42.5544035484256,0.14191332962842115
2024-04-07,BLUR,0,1529155738,400509432,250497740,651007172,1204918.0,0.18542841188728781,linear unlock,1204918.0,0.0,42.572980359179084,0.14171228658520835
2024-04-08,BLUR,0,1531319672,401250716,250961374,652212090,1204918.0,0.1850852113193002,linear unlock,1204918.0,0.0,42.59150469530441,0.1415116816571106
2024-04-09,BLUR,0,1533483607,401992000,251425008,653417008,1204918.0,0.1847432788312771,linear unlock,1204918.0,0.0,42.609976723409474,0.14131177438436252
2024-04-10,BLUR,0,1535647541,402733284,251888643,654621926,1204918.0,0.18440260740810102,linear unlock,1204918.0,0.0,42.628396720103886,0.14111230078509734
2024-04-11,BLUR,0,1537811475,403474567,252352277,655826844,1204918.0,0.18406319008630334,linear unlock,1204918.0,0.0,42.64676487733973,0.14091345456724175
2024-04-12,BLUR,0,1539975410,404215851,252815911,657031762,1204918.0,0.18372501995359009,linear unlock,1204918.0,0.0,42.665081385942386,0.14071523299044184
2024-04-13,BLUR,0,1542139344,404957135,253279546,658236680,1204918.0,0.18338809014837246,linear unlock,1204918.0,0.0,42.68334651865286,0.14051743852195667
2024-04-14,BLUR,0,1544303279,405698419,253743180,659441598,1204918.0,0.183052393859303,linear unlock,1204918.0,0.0,42.701560436173885,0.1403203289261259
2024-04-15,BLUR,0,1546467213,406439702,254206814,660646516,1204918.0,0.1827179243248164,linear unlock,1204918.0,0.0,42.7197234087109,0.14012364212560868
2024-04-16,BLUR,0,1548631148,407180986,254670448,661851434,1204918.0,0.18238467483267556,linear unlock,1204918.0,0.0,42.73783559466415,0.13992763518097295
2024-04-17,BLUR,0,1550795082,407922270,255134083,663056352,1204918.0,0.18205263871952265,linear unlock,1204918.0,0.0,42.755897261737644,0.13973204676882814
2024-04-18,BLUR,0,1552959016,408663554,255597717,664261270,1204918.0,0.18172180937043492,linear unlock,1204918.0,0.0,42.773908593605796,0.13953706876663927
2024-04-19,BLUR,0,1555122951,409404837,256061351,665466189,1204919.0,0.18139233076165948,linear unlock,1204919.0,0.0,42.79186983717791,0.13934269853261858
2024-04-20,BLUR,0,1557286885,410146121,256524986,666671107,1204918.0,0.18106374447222293,linear unlock,1204918.0,0.0,42.8097811277721,0.1391487405293911
2024-04-21,BLUR,0,1559450820,410887405,256988620,667876025,1204918.0,0.18073649620456703,linear unlock,1204918.0,0.0,42.8276426825695,0.13895545007431306
2024-04-22,BLUR,0,1561614754,411628689,257452254,669080943,1204918.0,0.18041042871691643,linear unlock,1204918.0,0.0,42.84545476316626,0.13876256770957357
2024-04-23,BLUR,0,1563778689,412369972,257915888,670285861,1204918.0,0.18008553563002913,linear unlock,1204918.0,0.0,42.86321752016151,0.13857034806165772
2024-04-24,BLUR,0,1565942623,413111256,258379523,671490779,1204918.0,0.17976181061053292,linear unlock,1204918.0,0.0,42.880931212765134,0.13837853241137243
2024-04-25,BLUR,0,1568106557,413852540,258843157,672695697,1204918.0,0.17943924737051378,linear unlock,1204918.0,0.0,42.89859601677566,0.13818731083865518
2024-04-26,BLUR,0,1570270492,414593824,259306791,673900615,1204918.0,0.17911783966710879,linear unlock,1204918.0,0.0,42.916212106977554,0.1379966807957171
2024-04-27,BLUR,0,1572434426,415335107,259770425,675105533,1204918.0,0.1787975813021034,linear unlock,1204918.0,0.0,42.93377973906048,0.137806448699413
2024-04-28,BLUR,0,1574598361,416076391,260234060,676310451,1204918.0,0.17847846612153304,linear unlock,1204918.0,0.0,42.95129905828728,0.13761686746484397
2024-04-29,BLUR,0,1576762295,416817675,260697694,677515369,1204918.0,0.1781604880152887,linear unlock,1204918.0,0.0,42.9687703180396,0.13742768020066548
2024-04-30,BLUR,0,1578926230,417558959,261161328,678720287,1204918.0,0.1778436409167273,linear unlock,1204918.0,0.0,42.986193661498675,0.13723913914367164
2024-05-01,BLUR,0,1581090164,418300242,261624963,679925205,1204918.0,0.17752791880228563,linear unlock,1204918.0,0.0,43.00356933976853,0.13705098812627872
2024-05-02,BLUR,0,1583254098,419041526,262088597,681130123,1204918.0,0.1772133156910987,linear unlock,1204918.0,0.0,43.02089752115077,0.1368634154630033
2024-05-03,BLUR,0,1585418033,419782810,262552231,682335041,1204918.0,0.1768998256446221,linear unlock,1204918.0,0.0,43.03817837298436,0.13667641869574368
2024-05-04,BLUR,0,1587581967,420524094,263015865,683539959,1204918.0,0.1765874427662583,linear unlock,1204918.0,0.0,43.05541214301283,0.1364898061557497
2024-05-05,BLUR,0,1589745902,421265377,263479500,684744877,1204918.0,0.17627616120098694,linear unlock,1204918.0,0.0,43.07259896934145,0.13630382839943156
2024-05-06,BLUR,0,1591909836,422006661,263943134,685949795,1204918.0,0.17596597513499906,linear unlock,1204918.0,0.0,43.08973909751004,0.13611823105048645
2024-05-07,BLUR,0,1594073770,422747945,264406768,687154713,1204918.0,0.17565687879533518,linear unlock,1204918.0,0.0,43.10683269068532,0.13593320118162774
2024-05-08,BLUR,0,1596237705,423489229,264870403,688359631,1204918.0,0.17534886644952694,linear unlock,1204918.0,0.0,43.12387991110635,0.1357487363963087
2024-05-09,BLUR,0,1598401639,424230512,265334037,689564549,1204918.0,0.175041932405243,linear unlock,1204918.0,0.0,43.14088100106109,0.135564646369508
2024-05-10,BLUR,0,1600565574,424971796,265797671,690769467,1204918.0,0.1747360710099382,linear unlock,1204918.0,0.0,43.15783609375569,0.13538117999890265
2024-05-11,BLUR,0,1602729508,425713080,266261305,691974385,1204918.0,0.17443127665050662,linear unlock,1204918.0,0.0,43.1747454293454,0.1351980846740366
2024-05-12,BLUR,0,1604893443,426454364,266724940,693179303,1204918.0,0.17412754375293818,linear unlock,1204918.0,0.0,43.19160913912463,0.13501560863506606
2024-05-13,BLUR,0,1607057377,427195647,267188574,694384221,1204918.0,0.17382486678197892,linear unlock,1204918.0,0.0,43.20842746114347,0.13483349997087626
2024-05-14,BLUR,0,1609221311,427936931,267652208,695589139,1204918.0,0.1735232402407946,linear unlock,1204918.0,0.0,43.22520055167229,0.13465194404194566
2024-05-15,BLUR,0,1611385246,428678215,268115843,696794057,1204918.0,0.17322265867063805,linear unlock,1204918.0,0.0,43.24192856610033,0.1344709385345693
2024-05-16,BLUR,0,1613549180,429419499,268579477,697998975,1204918.0,0.17292311665051988,linear unlock,1204918.0,0.0,43.25861173937072,0.134290294972702
2024-05-17,BLUR,0,1615713115,430160782,269043111,699203893,1204918.0,0.17262460879688254,linear unlock,1204918.0,0.0,43.275250198114534,0.13411025996740925
2024-05-18,BLUR,0,1617877049,430902066,269506745,700408811,1204918.0,0.1723271297632778,linear unlock,1204918.0,0.0,43.291844175236825,0.13393058333873833
2024-05-19,BLUR,0,1620040984,431643350,269970380,701613730,1204919.0,0.17203081701380823,linear unlock,1204919.0,0.0,43.3083938572754,0.1337515110519378
2024-05-20,BLUR,0,1622204918,432384634,270434014,702818648,1204918.0,0.17173523670923602,linear unlock,1204918.0,0.0,43.32489935158734,0.13357279361273247
2024-05-21,BLUR,0,1624368852,433125917,270897648,704023566,1204918.0,0.17144081242420306,linear unlock,1204918.0,0.0,43.34136086968011,0.13339461469934957
2024-05-22,BLUR,0,1626532787,433867201,271361283,705228484,1204918.0,0.1711473959381638,linear unlock,1204918.0,0.0,43.357778560414594,0.13321697207722621
2024-05-23,BLUR,0,1628696721,434608485,271824917,706433402,1204918.0,0.17085498208549388,linear unlock,1204918.0,0.0,43.37415265171397,0.13303967908271866
2024-05-24,BLUR,0,1630860656,435349769,272288551,707638320,1204918.0,0.17056356573581158,linear unlock,1204918.0,0.0,43.390483263948454,0.13286298008086922
2024-05-25,BLUR,0,1633024590,436091052,272752185,708843238,1204918.0,0.1702731417936779,linear unlock,1204918.0,0.0,43.4067706230927,0.13268662727491784
2024-05-26,BLUR,0,1635188525,436832336,273215820,710048156,1204918.0,0.16998370519829945,linear unlock,1204918.0,0.0,43.42301484778338,0.13251086439549573
2024-05-27,BLUR,0,1637352459,437573620,273679454,711253074,1204918.0,0.16969525092323456,linear unlock,1204918.0,0.0,43.43921616207131,0.13233544431826294
2024-05-28,BLUR,0,1639516393,438314904,274143088,712457992,1204918.0,0.16940777397610235,linear unlock,1204918.0,0.0,43.455374709388465,0.13216054906843977
2024-05-29,BLUR,0,1641680328,439056187,274606723,713662910,1204918.0,0.16912126939829455,linear unlock,1204918.0,0.0,43.47149063237115,0.13198617648710512
2024-05-30,BLUR,0,1643844262,439797471,275070357,714867828,1204918.0,0.16883573226469062,linear unlock,1204918.0,0.0,43.48756415222989,0.13181214168755026
2024-05-31,BLUR,0,1646008197,440538755,275533991,716072746,1204918.0,0.16855115768337528,linear unlock,1204918.0,0.0,43.503595383370985,0.13163868682835114
2024-06-01,BLUR,0,1648172131,441280039,275997625,717277664,1204918.0,0.16826754079535935,linear unlock,1204918.0,0.0,43.51958454514118,0.13146556645003146
2024-06-02,BLUR,0,1650336066,442021322,276461260,718482582,1204918.0,0.16798487677430313,linear unlock,1204918.0,0.0,43.53553175029503,0.13129302208787316
2024-06-03,BLUR,0,1652500000,442762606,276924894,719687500,1204918.0,0.16770316082624254,linear unlock,1204918.0,0.0,43.551437216338876,0.1311208089419528
2024-06-04,BLUR,0,1654663934,443503890,277388528,720892418,1204918.0,0.1674223881893183,linear unlock,1204918.0,0.0,43.56730108072809,0.1309491074130106
2024-06-05,BLUR,0,1656827869,444245174,277852163,722097336,1204918.0,0.16714255413350734,linear unlock,1204918.0,0.0,43.583123480161596,0.1307779154144542
2024-06-06,BLUR,0,1658991803,444986457,278315797,723302254,1204918.0,0.1668636539603575,linear unlock,1204918.0,0.0,43.59890462942812,0.13060704980210588
2024-06-07,BLUR,0,1661155738,445727741,278779431,724507172,1204918.0,0.16658568300272433,linear unlock,1204918.0,0.0,43.61464463725074,0.13043675056663315
2024-06-08,BLUR,0,1663319672,446469025,279243065,725712090,1204918.0,0.16630863662451087,linear unlock,1204918.0,0.0,43.63034371663465,0.13026677454128024
2024-06-09,BLUR,0,1665483607,447210309,279706700,726917008,1204918.0,0.16603251022040985,linear unlock,1204918.0,0.0,43.646001974728534,0.130097361104258
2024-06-10,BLUR,0,1667647541,447951592,280170334,728121926,1204918.0,0.16575729921564855,linear unlock,1204918.0,0.0,43.66161962277616,0.1299282677358709
2024-06-11,BLUR,0,1669811475,448692876,280633968,729326844,1204918.0,0.16548299906573616,linear unlock,1204918.0,0.0,43.677196792530125,0.12975967324021018
2024-06-12,BLUR,0,1671975410,449434160,281097603,730531762,1204918.0,0.1652096052562135,linear unlock,1204918.0,0.0,43.692733615023684,0.12959157559987422
2024-06-13,BLUR,0,1674139344,450175444,281561237,731736680,1204918.0,0.1649371133024056,linear unlock,1204918.0,0.0,43.70823029889918,0.12942379337983206
2024-06-14,BLUR,0,1676303279,450916727,282024871,732941598,1204918.0,0.16466551874917626,linear unlock,1204918.0,0.0,43.72368694746197,0.12925656444043285
2024-06-15,BLUR,0,1678467213,451658011,282488505,734146516,1204918.0,0.1643948171706854,linear unlock,1204918.0,0.0,43.739103767646846,0.12908964786437072
2024-06-16,BLUR,0,1680631148,452399295,282952140,735351434,1204918.0,0.1641250041701485,linear unlock,1204918.0,0.0,43.75448086125797,0.128923280910105
2024-06-17,BLUR,0,1682795082,453140579,283415774,736556352,1204918.0,0.1638560753795987,linear unlock,1204918.0,0.0,43.769818433543534,0.12875722329525693
2024-06-18,BLUR,0,1684959016,453881862,283879408,737761270,1204918.0,0.16358802645965098,linear unlock,1204918.0,0.0,43.785116610812565,0.12859165225442465
2024-06-19,BLUR,0,1687122951,454623146,284343043,738966189,1204919.0,0.16332098864447034,linear unlock,1204919.0,0.0,43.80037557796225,0.12842656583642387
2024-06-20,BLUR,0,1689286885,455364430,284806677,740171107,1204918.0,0.16305455079488082,linear unlock,1204918.0,0.0,43.81559541912859,0.1282617842829642
2024-06-21,BLUR,0,1691450820,456105714,285270311,741376025,1204918.0,0.16278911573347862,linear unlock,1204918.0,0.0,43.83077629179901,0.12809754336073
2024-06-22,BLUR,0,1693614754,456846997,285733945,742580943,1204918.0,0.16252454346631995,linear unlock,1204918.0,0.0,43.84591839709493,0.1279336043598359
2024-06-23,BLUR,0,1695778689,457588281,286197580,743785861,1204918.0,0.16226082979347345,linear unlock,1204918.0,0.0,43.86102183172323,0.12777020245538084
2024-06-24,BLUR,0,1697942623,458329565,286661214,744990779,1204918.0,0.16199797054222304,linear unlock,1204918.0,0.0,43.876086795189664,0.1276070995606196
2024-06-25,BLUR,0,1700106557,459070848,287124848,746195697,1204918.0,0.16173596156684777,linear unlock,1204918.0,0.0,43.89111340860501,0.12744447136715764
2024-06-26,BLUR,0,1702270492,459812132,287588482,747400615,1204918.0,0.16147479874840392,linear unlock,1204918.0,0.0,43.906101792428885,0.12728231598720904
2024-06-27,BLUR,0,1704434426,460553416,288052117,748605533,1204918.0,0.161214477994509,linear unlock,1204918.0,0.0,43.92105214378015,0.12712045530775729
2024-06-28,BLUR,0,1706598361,461294700,288515751,749810451,1204918.0,0.16095499523912815,linear unlock,1204918.0,0.0,43.93596455586892,0.12695912303756765
2024-06-29,BLUR,0,1708762295,462035984,288979385,751015369,1204918.0,0.16069634644236241,linear unlock,1204918.0,0.0,43.95083922424681,0.12679808263333964
2024-06-30,BLUR,0,1710926230,462777267,289443020,752220287,1204918.0,0.16043852759023897,linear unlock,1204918.0,0.0,43.96567624075762,0.12663756722230343
2024-07-01,BLUR,0,1713090164,463518551,289906654,753425205,1204918.0,0.16018153469450366,linear unlock,1204918.0,0.0,43.980475799404566,0.12647734087284407
2024-07-02,BLUR,0,1715254098,464259835,290370288,754630123,1204918.0,0.1599253637924152,linear unlock,1204918.0,0.0,43.995238016332664,0.12631757775943894
2024-07-03,BLUR,0,1717418033,465001118,290833922,755835041,1204918.0,0.15967001094654157,linear unlock,1204918.0,0.0,44.009963007067135,0.1261582760550268
2024-07-04,BLUR,0,1719581967,465742402,291297557,757039959,1204918.0,0.15941547224455818,linear unlock,1204918.0,0.0,44.02465096332334,0.12599925926130065
2024-07-05,BLUR,0,1721745902,466483686,291761191,758244877,1204918.0,0.15916174379904827,linear unlock,1204918.0,0.0,44.039301973607955,0.12584075906397313
2024-07-06,BLUR,0,1723909836,467224970,292224825,759449795,1204918.0,0.15890882174730475,linear unlock,1204918.0,0.0,44.05391622813387,0.12568254104664045
2024-07-07,BLUR,0,1726073770,467966253,292688460,760654713,1204918.0,0.15865670225113432,linear unlock,1204918.0,0.0,44.06849383963468,0.12552477831561024
2024-07-08,BLUR,0,1728237705,468707537,293152094,761859631,1204918.0,0.1584053814966634,linear unlock,1204918.0,0.0,44.08303492024553,0.12536746908563473
2024-07-09,BLUR,0,1730401639,469448821,293615728,763064549,1204918.0,0.15815485569414559,linear unlock,1204918.0,0.0,44.097539657959146,0.12521043799353979
2024-07-10,BLUR,0,1732565574,470190105,294079362,764269467,1204918.0,0.15790512107777135,linear unlock,1204918.0,0.0,44.11200813805388,0.12505391530087426
2024-07-11,BLUR,0,1734729508,470931388,294542997,765474385,1204918.0,0.1576561739054793,linear unlock,1204918.0,0.0,44.12644054706424,0.12489766808676069
2024-07-12,BLUR,0,1736893443,471672672,295006631,766679303,1204918.0,0.1574080104587693,linear unlock,1204918.0,0.0,44.140836969006855,0.12474192604787351
2024-07-13,BLUR,0,1739057377,472413956,295470265,767884221,1204918.0,0.15716062704251715,linear unlock,1204918.0,0.0,44.155197588975234,0.1245864568561216
2024-07-14,BLUR,0,1741221311,473155240,295933900,769089139,1204918.0,0.15691401998479143,linear unlock,1204918.0,0.0,44.169522515107786,0.12443143214359856
2024-07-15,BLUR,0,1743385246,473896523,296397534,770294057,1204918.0,0.1566681856366717,linear unlock,1204918.0,0.0,44.1838118549731,0.12427685018151033
2024-07-16,BLUR,0,1745549180,474637807,296861168,771498975,1204918.0,0.15642312037206849,linear unlock,1204918.0,0.0,44.198065791535015,0.12412253717099542
2024-07-17,BLUR,0,1747713115,475379091,297324802,772703893,1204918.0,0.15617882058754518,linear unlock,1204918.0,0.0,44.21228440572754,0.12396872140835356
2024-07-18,BLUR,0,1749877049,476120375,297788437,773908811,1204918.0,0.1559352827021411,linear unlock,1204918.0,0.0,44.226467879115546,0.12381517203411271
2024-07-19,BLUR,0,1752040984,476861658,298252071,775113730,1204919.0,0.1556926323713867,linear unlock,1204919.0,0.0,44.240616348504325,0.12366211678909791
2024-07-20,BLUR,0,1754204918,477602942,298715705,776318648,1204918.0,0.15545047821562907,linear unlock,1204918.0,0.0,44.25472987985318,0.1235093253960091
2024-07-21,BLUR,0,1756368852,478344226,299179340,777523566,1204918.0,0.15520920476458785,linear unlock,1204918.0,0.0,44.26880863405337,0.1233569680369577
2024-07-22,BLUR,0,1758532787,479085510,299642974,778728484,1204918.0,0.15496867911010687,linear unlock,1204918.0,0.0,44.28285271430654,0.1232050430372811
2024-07-23,BLUR,0,1760696721,479826793,300106608,779933402,1204918.0,0.154728897781014,linear unlock,1204918.0,0.0,44.296862298751336,0.12305337813414337
2024-07-24,BLUR,0,1762860656,480568077,300570242,781138320,1204918.0,0.15448985732758755,linear unlock,1204918.0,0.0,44.31083746417221,0.12290219969120963
2024-07-25,BLUR,0,1765024590,481309361,301033877,782343238,1204918.0,0.15425155432139087,linear unlock,1204918.0,0.0,44.324778387365136,0.12275127887362641
2024-07-26,BLUR,0,1767188525,482050645,301497511,783548156,1204918.0,0.1540139853551083,linear unlock,1204918.0,0.0,44.338685143963346,0.12260084149875781
2024-07-27,BLUR,0,1769352459,482791928,301961145,784753074,1204918.0,0.15377714704238293,linear unlock,1204918.0,0.0,44.352557909435724,0.12245065930359636
2024-07-28,BLUR,0,1771516393,483533212,302424780,785957992,1204918.0,0.15354103601765567,linear unlock,1204918.0,0.0,44.36639678332347,0.12230090104393383
2024-07-29,BLUR,0,1773680328,484274496,302888414,787162910,1204918.0,0.15330564893600573,linear unlock,1204918.0,0.0,44.38020186465078,0.12215156509703268
2024-07-30,BLUR,0,1775844262,485015780,303352048,788367828,1204918.0,0.15307098247299278,linear unlock,1204918.0,0.0,44.39397332692454,0.12200248070857557
2024-07-31,BLUR,0,1778008197,485757063,303815682,789572746,1204918.0,0.1528370333245004,linear unlock,1204918.0,0.0,44.40771124296453,0.12185387234142495
2024-08-01,BLUR,0,1780172131,486498347,304279317,790777664,1204918.0,0.15260379820658096,linear unlock,1204918.0,0.0,44.4214157849885,0.12170551314955495
2024-08-02,BLUR,0,1782336066,487239631,304742951,791982582,1204918.0,0.15237127385530203,linear unlock,1204918.0,0.0,44.435087024716026,0.12155762705848136
2024-08-03,BLUR,0,1784500000,487980915,305206585,793187500,1204918.0,0.15213945702659404,linear unlock,1204918.0,0.0,44.4487251330905,0.12140998778397609
2024-08-04,BLUR,0,1786663934,488722198,305670220,794392418,1204918.0,0.1519083444960996,linear unlock,1204918.0,0.0,44.46233020563116,0.12126276267862147
2024-08-05,BLUR,0,1788827869,489463482,306133854,795597336,1204918.0,0.15167793305902372,linear unlock,1204918.0,0.0,44.47590233736458,0.12111595016950735
2024-08-06,BLUR,0,1790991803,490204766,306597488,796802254,1204918.0,0.15144821952998597,linear unlock,1204918.0,0.0,44.48944169734986,0.12096938098407947
2024-08-07,BLUR,0,1793155738,490946050,307061122,798007172,1204918.0,0.1512192007428734,linear unlock,1204918.0,0.0,44.50294835461748,0.12082327771547037
2024-08-08,BLUR,0,1795319672,491687333,307524757,799212090,1204918.0,0.15099087355069538,linear unlock,1204918.0,0.0,44.51642247698827,0.12067741547165046
2024-08-09,BLUR,0,1797483607,492428617,307988391,800417008,1204918.0,0.15076323482543913,linear unlock,1204918.0,0.0,44.52986413244101,0.12053201631714756
2024-08-10,BLUR,0,1799647541,493169901,308452025,801621926,1204918.0,0.15053628145792725,linear unlock,1204918.0,0.0,44.54327348757231,0.12038685591194936
2024-08-11,BLUR,0,1801811475,493911185,308915660,802826844,1204918.0,0.15031001035767577,linear unlock,1204918.0,0.0,44.55665063405149,0.12024210022800236
2024-08-12,BLUR,0,1803975410,494652468,309379294,804031762,1204918.0,0.15008441845275416,linear unlock,1204918.0,0.0,44.56999566307835,0.12009774774022905
2024-08-13,BLUR,0,1806139344,495393752,309842928,805236680,1204918.0,0.14985950268964623,linear unlock,1204918.0,0.0,44.5833087394391,0.11995363063180557
2024-08-14,BLUR,0,1808303279,496135036,310306562,806441598,1204918.0,0.14963526003311226,linear unlock,1204918.0,0.0,44.59658992854152,0.11980996965647187
2024-08-15,BLUR,0,1810467213,496876320,310770197,807646516,1204918.0,0.14941168746605257,linear unlock,1204918.0,0.0,44.609839393981886,0.11966654184228795
2024-08-16,BLUR,0,1812631148,497617603,311233831,808851434,1204918.0,0.1491887819893722,linear unlock,1204918.0,0.0,44.62305720016238,0.11952356742292466
2024-08-17,BLUR,0,1814795082,498358887,311697465,810056352,1204918.0,0.14896654062184675,linear unlock,1204918.0,0.0,44.63624350950274,0.1193808239689369
2024-08-18,BLUR,0,1816959016,499100171,312161100,811261270,1204918.0,0.14874496039998955,linear unlock,1204918.0,0.0,44.64939840998593,0.11923847609368823
2024-08-19,BLUR,0,1819122951,499841455,312624734,812466189,1204919.0,0.14852416164277138,linear unlock,1204919.0,0.0,44.66252204411883,0.1190965223180356
2024-08-20,BLUR,0,1821286885,500582738,313088368,813671107,1204918.0,0.148303771444697,linear unlock,1204918.0,0.0,44.67561446257271,0.11895479625555008
2024-08-21,BLUR,0,1823450820,501324022,313552002,814876025,1204918.0,0.14808415705487254,linear unlock,1204918.0,0.0,44.68867578232793,0.11881351685020232
2024-08-22,BLUR,0,1825614754,502065306,314015637,816080943,1204918.0,0.14786519213152702,linear unlock,1204918.0,0.0,44.70170616292029,0.11867246301712706
2024-08-23,BLUR,0,1827778689,502806590,314479271,817285861,1204918.0,0.14764687379790953,linear unlock,1204918.0,0.0,44.71470566533124,0.11853185318856159
2024-08-24,BLUR,0,1829942623,503547873,314942905,818490779,1204918.0,0.14742919919423395,linear unlock,1204918.0,0.0,44.72767444796546,0.11839146681286204
2024-08-25,BLUR,0,1832106557,504289157,315406540,819695697,1204918.0,0.1472121654775539,linear unlock,1204918.0,0.0,44.74061259527494,0.11825146716635607
2024-08-26,BLUR,0,1834270492,505030441,315870174,820900615,1204918.0,0.14699576982163906,linear unlock,1204918.0,0.0,44.75352019128485,0.11811185281402822
2024-08-27,BLUR,0,1836434426,505771725,316333808,822105533,1204918.0,0.14678000941685249,linear unlock,1204918.0,0.0,44.766397392726724,0.11797245877518048
2024-08-28,BLUR,0,1838598361,506513008,316797442,823310451,1204918.0,0.146564881470029,linear unlock,1204918.0,0.0,44.77924425822982,0.11783350221294533
2024-08-29,BLUR,0,1840762295,507254292,317261077,824515369,1204918.0,0.1463503832043546,linear unlock,1204918.0,0.0,44.79206094342562,0.11769476389737736
2024-08-30,BLUR,0,1842926230,507995576,317724711,825720287,1204918.0,0.1461365118592471,linear unlock,1204918.0,0.0,44.80484750602307,0.11755646048801754
2024-08-31,BLUR,0,1845090164,508736860,318188345,826925205,1204918.0,0.14592326469023764,linear unlock,1204918.0,0.0,44.81760410056579,0.11741837327910842
2024-09-01,BLUR,0,1847254098,509478143,318651980,828130123,1204918.0,0.14571063896885328,linear unlock,1204918.0,0.0,44.83033080812253,0.11728066423099745
2024-09-02,BLUR,0,1849418033,510219427,319115614,829335041,1204918.0,0.14549863198250065,linear unlock,1204918.0,0.0,44.8430277093551,0.11714333195107629
2024-09-03,BLUR,0,1851581967,510960711,319579248,830539959,1204918.0,0.14528724103435056,linear unlock,1204918.0,0.0,44.85569495719764,0.11700621284036113
2024-09-04,BLUR,0,1853745902,511701995,320042882,831744877,1204918.0,0.14507646344322367,linear unlock,1204918.0,0.0,44.86833260710831,0.11686952230940582
2024-09-05,BLUR,0,1855909836,512443278,320506517,832949795,1204918.0,0.14486629654347724,linear unlock,1204918.0,0.0,44.88094081096297,0.11673304295185977
2024-09-06,BLUR,0,1858073770,513184562,320970151,834154713,1204918.0,0.14465673768489254,linear unlock,1204918.0,0.0,44.89351964750033,0.11659693580071097
2024-09-07,BLUR,0,1860237705,513925846,321433785,835359631,1204918.0,0.1444477842325636,linear unlock,1204918.0,0.0,44.906069195065584,0.11646119949263371
2024-09-08,BLUR,0,1862401639,514667130,321897419,836564549,1204918.0,0.14423943356678676,linear unlock,1204918.0,0.0,44.918589603968876,0.11632567140122557
2024-09-09,BLUR,0,1864565574,515408413,322361054,837769467,1204918.0,0.1440316830829512,linear unlock,1204918.0,0.0,44.93108092748687,0.11619056570213854
2024-09-10,BLUR,0,1866729508,516149697,322824688,838974385,1204918.0,0.14382453019143032,linear unlock,1204918.0,0.0,44.94354331490002,0.11605566627285589
2024-09-11,BLUR,0,1868893443,516890981,323288322,840179303,1204918.0,0.14361797231747425,linear unlock,1204918.0,0.0,44.955976818631285,0.11592118679896068
2024-09-12,BLUR,0,1871057377,517632265,323751957,841384221,1204918.0,0.14341200690110312,linear unlock,1204918.0,0.0,44.96838158694265,0.1157869116671731
2024-09-13,BLUR,0,1873221311,518373548,324215591,842589139,1204918.0,0.14320663139700118,linear unlock,1204918.0,0.0,44.98075769542641,0.1156530006294938
2024-09-14,BLUR,0,1875385246,519114832,324679225,843794057,1204918.0,0.1430018432744123,linear unlock,1204918.0,0.0,44.993105219299565,0.11551945236224145
