Date,Symbol,Price,Unlocked Supply,Founder / Team,Public Investors,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2020-07-27,ALGO,0,4946935484,2000000000,661962366,2000000000,0.0,0.0,no unlock,0.0,0.0,40.42906980429907,0.1253566586047567
2020-07-28,ALGO,0,4953129032,2000000000,663575269,2000000000,0.0,0.0,no unlock,0.0,0.0,40.37851602651324,0.12519969221413846
2020-07-29,ALGO,0,4959322581,2000000000,665188172,2000000000,0.0,0.0,no unlock,0.0,0.0,40.32808851076429,0.12504315877874753
2020-07-30,ALGO,0,4965516129,2000000000,666801075,2000000000,0.0,0.0,no unlock,0.0,0.0,40.27778680084114,0.12488697596983356
2020-07-31,ALGO,0,4971709677,2000000000,668413978,2000000000,0.0,0.0,no unlock,0.0,0.0,40.227610418451235,0.12473120294238801
2020-08-01,ALGO,0,4977903226,2000000000,670026882,2000000000,0.0,0.0,no unlock,0.0,0.0,40.17755888772274,0.1245758381397941
2020-08-02,ALGO,0,4984096774,2000000000,671639785,2000000000,0.0,0.0,no unlock,0.0,0.0,40.12763175934272,0.1244208197469687
2020-08-03,ALGO,0,4990290323,2000000000,673252688,2000000000,0.0,0.0,no unlock,0.0,0.0,40.077828554024194,0.12426622677772267
2020-08-04,ALGO,0,4996483871,2000000000,674865591,2000000000,0.0,0.0,no unlock,0.0,0.0,40.02814882698137,0.12411197744255972
2020-08-05,ALGO,0,5002677419,2000000000,676478495,2000000000,0.0,0.0,no unlock,0.0,0.0,39.97859211157744,0.1239581305555264
2020-08-06,ALGO,0,5008870968,2000000000,678091398,2000000000,0.0,0.0,no unlock,0.0,0.0,39.929157943523215,0.12380468459703417
2020-08-07,ALGO,0,5015064516,2000000000,679704301,2000000000,0.0,0.0,no unlock,0.0,0.0,39.87984588471842,0.12365157816139616
2020-08-08,ALGO,0,5021258065,2000000000,681317204,2000000000,0.0,0.0,no unlock,0.0,0.0,39.83065546741621,0.12349888979972597
2020-08-09,ALGO,0,5027451613,2000000000,682930108,2000000000,0.0,0.0,no unlock,0.0,0.0,39.78158625790438,0.12334653825445238
2020-08-10,ALGO,0,5033645161,2000000000,684543011,2000000000,0.0,0.0,no unlock,0.0,0.0,39.732637800847165,0.12319458200223557
2020-08-11,ALGO,0,5039838710,2000000000,686155914,2000000000,0.0,0.0,no unlock,0.0,0.0,39.68380964318598,0.12304301955939957
2020-08-12,ALGO,0,5046032258,2000000000,687768817,2000000000,0.0,0.0,no unlock,0.0,0.0,39.63510135768934,0.12289178992396761
2020-08-13,ALGO,1,5052225806,2000000000,689381720,2000000000,0.0,0.0,no unlock,0.0,2000000000.0,39.58651249563726,0.12274095137185703
2020-08-14,ALGO,1,5058419355,2000000000,690994624,2000000000,0.0,0.0,no unlock,0.0,0.0,39.53804261054587,0.1225905024404208
2020-08-15,ALGO,1,5064612903,2000000000,692607527,2000000000,0.0,0.0,no unlock,0.0,0.0,39.48969128154511,0.12244038236723061
2020-08-16,ALGO,1,5070806452,2000000000,694220430,2000000000,0.0,0.0,no unlock,0.0,0.0,39.44145805863229,0.12229066897356124
2020-08-17,ALGO,1,5077000000,2000000000,695833333,2000000000,0.0,0.0,no unlock,0.0,0.0,39.393342525113255,0.12214128183806294
2020-08-18,ALGO,1,5083193548,2000000000,697446237,2000000000,0.0,0.0,no unlock,0.0,0.0,39.34534424302822,0.12199227890486508
2020-08-19,ALGO,1,5093000000,2000000000,700000000,2000000000,0.0,0.0,no unlock,0.0,0.0,39.2695857058708,0.1929191148713663
2020-08-20,ALGO,1,5095620968,2000000000,700672043,2000000000,0.0,0.0,no unlock,0.0,0.0,39.24938712199757,0.05146216375417239
2020-08-21,ALGO,1,5101911290,2000000000,702284946,2000000000,0.0,0.0,no unlock,0.0,0.0,39.20099520193735,0.123445641650009
2020-08-22,ALGO,1,5108201613,2000000000,703897849,2000000000,0.0,0.0,no unlock,0.0,0.0,39.15272245539694,0.12329346087081808
2020-08-23,ALGO,1,5114491935,2000000000,705510753,2000000000,0.0,0.0,no unlock,0.0,0.0,39.10456845798115,0.12314161571053872
2020-08-24,ALGO,1,5120782258,2000000000,707123656,2000000000,0.0,0.0,no unlock,0.0,0.0,39.05653275679663,0.12299018318815669
2020-08-25,ALGO,1,5127072581,2000000000,708736559,2000000000,0.0,0.0,no unlock,0.0,0.0,39.008614924072596,0.12283910315016562
2020-08-26,ALGO,1,5133362903,2000000000,710349462,2000000000,0.0,0.0,no unlock,0.0,0.0,38.96081453409763,0.12268837432321109
2020-08-27,ALGO,1,5139653226,2000000000,711962366,2000000000,0.0,0.0,no unlock,0.0,0.0,38.913131140493796,0.12253805388128429
2020-08-28,ALGO,1,5145943548,2000000000,713575269,2000000000,0.0,0.0,no unlock,0.0,0.0,38.86556432935047,0.1223880624509666
2020-08-29,ALGO,1,5152233871,2000000000,715188172,2000000000,0.0,0.0,no unlock,0.0,0.0,38.818113658567654,0.12223847660444642
2020-08-30,ALGO,1,5158524194,2000000000,716801075,2000000000,0.0,0.0,no unlock,0.0,0.0,38.77077871082289,0.12208923658155113
2020-08-31,ALGO,1,5164814516,2000000000,718413978,2000000000,0.0,0.0,no unlock,0.0,0.0,38.72355907079007,0.12194034114091043
2020-09-01,ALGO,0,5171104839,2000000000,720026882,2000000000,0.0,0.0,no unlock,0.0,-2000000000.0,38.67645430268949,0.12179184713242469
2020-09-02,ALGO,1,5177395161,2000000000,721639785,2000000000,0.0,0.0,no unlock,0.0,2000000000.0,38.62946400277674,0.1216436756911012
2020-09-03,ALGO,0,5183685484,2000000000,723252688,2000000000,0.0,0.0,no unlock,0.0,-2000000000.0,38.582587739422344,0.12149590294716932
2020-09-04,ALGO,0,5189975806,2000000000,724865591,2000000000,0.0,0.0,no unlock,0.0,0.0,38.53582511286181,0.12134845023710931
2020-09-05,ALGO,0,5196266129,2000000000,726478495,2000000000,0.0,0.0,no unlock,0.0,0.0,38.489175695566075,0.12120139351570611
2020-09-06,ALGO,0,5202556452,2000000000,728091398,2000000000,0.0,0.0,no unlock,0.0,0.0,38.44263908431301,0.12105467356443014
2020-09-07,ALGO,0,5208846774,2000000000,729704301,2000000000,0.0,0.0,no unlock,0.0,0.0,38.39621487779245,0.12090828918505697
2020-09-08,ALGO,0,5215137097,2000000000,731317204,2000000000,0.0,0.0,no unlock,0.0,0.0,38.34990265453418,0.12076229677936003
2020-09-09,ALGO,0,5221427419,2000000000,732930108,2000000000,0.0,0.0,no unlock,0.0,0.0,38.303702024513385,0.12061661818283738
2020-09-10,ALGO,0,5227717742,2000000000,734543011,2000000000,0.0,0.0,no unlock,0.0,0.0,38.25761257023888,0.12047132891497155
2020-09-11,ALGO,0,5234008065,2000000000,736155914,2000000000,0.0,0.0,no unlock,0.0,0.0,38.21163389819881,0.12032637013783137
2020-09-12,ALGO,0,5240298387,2000000000,737768817,2000000000,0.0,0.0,no unlock,0.0,0.0,38.16576561673567,0.12018174068289288
2020-09-13,ALGO,0,5246588710,2000000000,739381720,2000000000,0.0,0.0,no unlock,0.0,0.0,38.120007314238286,0.1200374966357808
2020-09-14,ALGO,0,5252879032,2000000000,740994624,2000000000,0.0,0.0,no unlock,0.0,0.0,38.0743586101299,0.11989356032445699
2020-09-15,ALGO,0,5259169355,2000000000,742607527,2000000000,0.0,0.0,no unlock,0.0,0.0,38.02881909666132,0.11975000683777405
2020-09-16,ALGO,0,5265459677,2000000000,744220430,2000000000,0.0,0.0,no unlock,0.0,0.0,37.98338839695572,0.11960675869887441
2020-09-17,ALGO,0,5271750000,2000000000,745833333,2000000000,0.0,0.0,no unlock,0.0,0.0,37.93806610708019,0.11946389082565184
2020-09-18,ALGO,0,5278040323,2000000000,747446237,2000000000,0.0,0.0,no unlock,0.0,0.0,37.89285184663414,0.11932134490444349
2020-09-19,ALGO,0,5288000000,2000000000,750000000,2000000000,0.0,0.0,no unlock,0.0,0.0,37.821482602118,0.18870028250066478
2020-09-20,ALGO,0,5290708333,2000000000,750694444,2000000000,0.0,0.0,no unlock,0.0,0.0,37.80212164645894,0.05121658472012103
2020-09-21,ALGO,0,5297208333,2000000000,752361111,2000000000,0.0,0.0,no unlock,0.0,0.0,37.755736121243466,0.12285689535099155
2020-09-22,ALGO,0,5303708333,2000000000,754027778,2000000000,0.0,0.0,no unlock,0.0,0.0,37.709464292292935,0.12270614239404128
2020-09-23,ALGO,0,5310208333,2000000000,755694444,2000000000,0.0,0.0,no unlock,0.0,0.0,37.66330574209507,0.12255575894995205
2020-09-24,ALGO,0,5316708333,2000000000,757361111,2000000000,0.0,0.0,no unlock,0.0,0.0,37.61726005517934,0.12240574366180898
2020-09-25,ALGO,0,5323208333,2000000000,759027778,2000000000,0.0,0.0,no unlock,0.0,0.0,37.57132681810445,0.12225609517933284
2020-09-26,ALGO,0,5329708333,2000000000,760694444,2000000000,0.0,0.0,no unlock,0.0,0.0,37.52550561944606,0.12210681215883948
2020-09-27,ALGO,0,5336208333,2000000000,762361111,2000000000,0.0,0.0,no unlock,0.0,0.0,37.479796049784404,0.12195789326319971
2020-09-28,ALGO,0,5342708333,2000000000,764027778,2000000000,0.0,0.0,no unlock,0.0,0.0,37.43419770169213,0.1218093371617993
2020-09-29,ALGO,0,5349208333,2000000000,765694444,2000000000,0.0,0.0,no unlock,0.0,0.0,37.38871016972223,0.12166114253049944
2020-09-30,ALGO,0,5355708333,2000000000,767361111,2000000000,0.0,0.0,no unlock,0.0,0.0,37.34333305039597,0.12151330805159725
2020-10-01,ALGO,0,5362208333,2000000000,769027778,2000000000,0.0,0.0,no unlock,0.0,0.0,37.29806594219098,0.1213658324137869
2020-10-02,ALGO,0,5368708333,2000000000,770694444,2000000000,0.0,0.0,no unlock,0.0,0.0,37.25290844552944,0.1212187143121207
2020-10-03,ALGO,0,5375208333,2000000000,772361111,2000000000,0.0,0.0,no unlock,0.0,0.0,37.20786016276627,0.1210719524479707
2020-10-04,ALGO,0,5381708333,2000000000,774027778,2000000000,0.0,0.0,no unlock,0.0,0.0,37.162920698177494,0.12092554552899039
2020-10-05,ALGO,0,5388208333,2000000000,775694444,2000000000,0.0,0.0,no unlock,0.0,0.0,37.118089657948644,0.12077949226907685
2020-10-06,ALGO,0,5394708333,2000000000,777361111,2000000000,0.0,0.0,no unlock,0.0,0.0,37.07336665016325,0.12063379138833308
2020-10-07,ALGO,0,5401208333,2000000000,779027778,2000000000,0.0,0.0,no unlock,0.0,0.0,37.02875128479145,0.12048844161303059
2020-10-08,ALGO,0,5407708333,2000000000,780694444,2000000000,0.0,0.0,no unlock,0.0,0.0,36.98424317367858,0.12034344167557219
2020-10-09,ALGO,0,5414208333,2000000000,782361111,2000000000,0.0,0.0,no unlock,0.0,0.0,36.939841930534,0.12019879031445538
2020-10-10,ALGO,0,5420708333,2000000000,784027778,2000000000,0.0,0.0,no unlock,0.0,0.0,36.89554717091988,0.1200544862742355
2020-10-11,ALGO,0,5427208333,2000000000,785694444,2000000000,0.0,0.0,no unlock,0.0,0.0,36.851358512240104,0.11991052830548964
2020-10-12,ALGO,0,5433708333,2000000000,787361111,2000000000,0.0,0.0,no unlock,0.0,0.0,36.80727557372926,0.11976691516478036
2020-10-13,ALGO,0,5440208333,2000000000,789027778,2000000000,0.0,0.0,no unlock,0.0,0.0,36.76329797644166,0.11962364561462008
2020-10-14,ALGO,0,5446708333,2000000000,790694444,2000000000,0.0,0.0,no unlock,0.0,0.0,36.71942534324061,0.11948071842343541
2020-10-15,ALGO,0,5453208333,2000000000,792361111,2000000000,0.0,0.0,no unlock,0.0,0.0,36.67565729878745,0.11933813236553197
2020-10-16,ALGO,0,5459708333,2000000000,794027778,2000000000,0.0,0.0,no unlock,0.0,0.0,36.631993469531004,0.11919588622105921
2020-10-17,ALGO,0,5466208333,2000000000,795694444,2000000000,0.0,0.0,no unlock,0.0,0.0,36.58843348369686,0.11905397877597576
2020-10-18,ALGO,0,5472708333,2000000000,797361111,2000000000,0.0,0.0,no unlock,0.0,0.0,36.54497697127687,0.11891240882201479
2020-10-19,ALGO,0,5483000000,2000000000,800000000,2000000000,0.0,0.0,no unlock,0.0,0.0,36.47638154295094,0.18805436675552503
2020-10-20,ALGO,0,5485634409,2000000000,800672043,2000000000,0.0,0.0,no unlock,0.0,0.0,36.458864205728005,0.048046853912091916
2020-10-21,ALGO,0,5491956989,2000000000,802284946,2000000000,0.0,0.0,no unlock,0.0,0.0,36.41689117387223,0.11525704282492588
2020-10-22,ALGO,0,5498279570,2000000000,803897849,2000000000,0.0,0.0,no unlock,0.0,0.0,36.37501466663326,0.11512437210749611
2020-10-23,ALGO,0,5504602151,2000000000,805510753,2000000000,0.0,0.0,no unlock,0.0,0.0,36.333234358030175,0.11499198830298839
2020-10-24,ALGO,0,5510924731,2000000000,807123656,2000000000,0.0,0.0,no unlock,0.0,0.0,36.29154992354767,0.11485989044369721
2020-10-25,ALGO,0,5517247312,2000000000,808736559,2000000000,0.0,0.0,no unlock,0.0,0.0,36.24996102041692,0.11472813200358697
2020-10-26,ALGO,0,5523569892,2000000000,810349462,2000000000,0.0,0.0,no unlock,0.0,0.0,36.20846733371976,0.11459663927423377
2020-10-27,ALGO,0,5529892473,2000000000,811962366,2000000000,0.0,0.0,no unlock,0.0,0.0,36.16706852375717,0.11446548380164862
2020-10-28,ALGO,0,5536215054,2000000000,813575269,2000000000,0.0,0.0,no unlock,0.0,0.0,36.12576427201775,0.11433461013700257
2020-10-29,ALGO,0,5542537634,2000000000,815188172,2000000000,0.0,0.0,no unlock,0.0,0.0,36.08455426141361,0.11420401733548698
2020-10-30,ALGO,0,5548860215,2000000000,816801075,2000000000,0.0,0.0,no unlock,0.0,0.0,36.0434381567855,0.11407375858334136
2020-10-31,ALGO,0,5555182796,2000000000,818413978,2000000000,0.0,0.0,no unlock,0.0,0.0,36.002415644001786,0.11394377863238352
2020-11-01,ALGO,0,5561505376,2000000000,820026882,2000000000,0.0,0.0,no unlock,0.0,0.0,35.961486410329776,0.11381407655122643
2020-11-02,ALGO,0,5567827957,2000000000,821639785,2000000000,0.0,0.0,no unlock,0.0,0.0,35.920650125073536,0.11368470535485463
2020-11-03,ALGO,0,5574150538,2000000000,823252688,2000000000,0.0,0.0,no unlock,0.0,0.0,35.87990647840663,0.1135556099942188
2020-11-04,ALGO,0,5580473118,2000000000,824865591,2000000000,0.0,0.0,no unlock,0.0,0.0,35.839255161877475,0.11342678955112209
2020-11-05,ALGO,0,5586795699,2000000000,826478495,2000000000,0.0,0.0,no unlock,0.0,0.0,35.79869584917857,0.11329829687031924
2020-11-06,ALGO,0,5593118280,2000000000,828091398,2000000000,0.0,0.0,no unlock,0.0,0.0,35.75822823471561,0.11317007710039766
2020-11-07,ALGO,0,5599440860,2000000000,829704301,2000000000,0.0,0.0,no unlock,0.0,0.0,35.71785201424558,0.1130421293361241
2020-11-08,ALGO,0,5605763441,2000000000,831317204,2000000000,0.0,0.0,no unlock,0.0,0.0,35.67756686577599,0.1129145062530404
2020-11-09,ALGO,0,5612086022,2000000000,832930108,2000000000,0.0,0.0,no unlock,0.0,0.0,35.6373724878731,0.11278715319589241
2020-11-10,ALGO,0,5618408602,2000000000,834543011,2000000000,0.0,0.0,no unlock,0.0,0.0,35.59726858043138,0.11266006927218836
2020-11-11,ALGO,0,5624731183,2000000000,836155914,2000000000,0.0,0.0,no unlock,0.0,0.0,35.55725482570142,0.1125333069892662
2020-11-12,ALGO,0,5631053763,2000000000,837768817,2000000000,0.0,0.0,no unlock,0.0,0.0,35.517330932647326,0.11240679410794163
2020-11-13,ALGO,0,5637376344,2000000000,839381720,2000000000,0.0,0.0,no unlock,0.0,0.0,35.47749658630916,0.11228060086273411
2020-11-14,ALGO,0,5643698925,2000000000,840994624,2000000000,0.0,0.0,no unlock,0.0,0.0,35.437751492032326,0.11215467292208156
2020-11-15,ALGO,0,5650021505,2000000000,842607527,2000000000,0.0,0.0,no unlock,0.0,0.0,35.398095356452984,0.11202900941424689
2020-11-16,ALGO,0,5656344086,2000000000,844220430,2000000000,0.0,0.0,no unlock,0.0,0.0,35.35852786873758,0.11190366256844894
2020-11-17,ALGO,0,5662666667,2000000000,845833333,2000000000,0.0,0.0,no unlock,0.0,0.0,35.3190487382082,0.11177857824542535
2020-11-18,ALGO,0,5668989247,2000000000,847446237,2000000000,0.0,0.0,no unlock,0.0,0.0,35.27965767545581,0.11165375558561022
2020-11-19,ALGO,0,5679000000,2000000000,850000000,2000000000,0.0,0.0,no unlock,0.0,0.0,35.21746786406057,0.17658796945677113
2020-11-20,ALGO,0,5681750000,2000000000,850694444,2000000000,0.0,0.0,no unlock,0.0,0.0,35.200422405068856,0.048424018313083295
2020-11-21,ALGO,0,5688350000,2000000000,852361111,2000000000,0.0,0.0,no unlock,0.0,0.0,35.15958054620408,0.11616139393672725
2020-11-22,ALGO,0,5694950000,2000000000,854027778,2000000000,0.0,0.0,no unlock,0.0,0.0,35.118833352356035,0.11602661580247349
2020-11-23,ALGO,0,5701550000,2000000000,855694444,2000000000,0.0,0.0,no unlock,0.0,0.0,35.07818049477773,0.11589215006277491
2020-11-24,ALGO,0,5708150000,2000000000,857361111,2000000000,0.0,0.0,no unlock,0.0,0.0,35.03762164624265,0.11575799563276652
2020-11-25,ALGO,0,5714750000,2000000000,859027778,2000000000,0.0,0.0,no unlock,0.0,0.0,34.997156481035915,0.11562415143260074
2020-11-26,ALGO,0,5721350000,2000000000,860694444,2000000000,0.0,0.0,no unlock,0.0,0.0,34.9567846749456,0.11549061638741853
2020-11-27,ALGO,0,5727950000,2000000000,862361111,2000000000,0.0,0.0,no unlock,0.0,0.0,34.91650590525406,0.11535738942732048
2020-11-28,ALGO,0,5734550000,2000000000,864027778,2000000000,0.0,0.0,no unlock,0.0,0.0,34.87631985072935,0.1152244694873384
2020-11-29,ALGO,0,5741150000,2000000000,865694444,2000000000,0.0,0.0,no unlock,0.0,0.0,34.83622619161667,0.11509185550740686
2020-11-30,ALGO,0,5747750000,2000000000,867361111,2000000000,0.0,0.0,no unlock,0.0,0.0,34.79622460962985,0.114959546432335
2020-12-01,ALGO,0,5754350000,2000000000,869027778,2000000000,0.0,0.0,no unlock,0.0,0.0,34.75631478794303,0.11482754121177853
2020-12-02,ALGO,0,5760950000,2000000000,870694444,2000000000,0.0,0.0,no unlock,0.0,0.0,34.716496411182185,0.11469583880021203
2020-12-03,ALGO,0,5767550000,2000000000,872361111,2000000000,0.0,0.0,no unlock,0.0,0.0,34.67676916541686,0.1145644381569012
2020-12-04,ALGO,0,5774150000,2000000000,874027778,2000000000,0.0,0.0,no unlock,0.0,0.0,34.63713273815194,0.11443333824587562
2020-12-05,ALGO,0,5780750000,2000000000,875694444,2000000000,0.0,0.0,no unlock,0.0,0.0,34.59758681831942,0.11430253803590137
2020-12-06,ALGO,0,5787350000,2000000000,877361111,2000000000,0.0,0.0,no unlock,0.0,0.0,34.55813109627031,0.11417203650045409
2020-12-07,ALGO,0,5793950000,2000000000,879027778,2000000000,0.0,0.0,no unlock,0.0,0.0,34.51876526376652,0.11404183261769203
2020-12-08,ALGO,0,5800550000,2000000000,880694444,2000000000,0.0,0.0,no unlock,0.0,0.0,34.47948901397282,0.1139119253704295
2020-12-09,ALGO,0,5807150000,2000000000,882361111,2000000000,0.0,0.0,no unlock,0.0,0.0,34.44030204144891,0.11378231374611028
2020-12-10,ALGO,0,5813750000,2000000000,884027778,2000000000,0.0,0.0,no unlock,0.0,0.0,34.40120404214147,0.11365299673678138
2020-12-11,ALGO,0,5820350000,2000000000,885694444,2000000000,0.0,0.0,no unlock,0.0,0.0,34.36219471337634,0.11352397333906686
2020-12-12,ALGO,0,5826950000,2000000000,887361111,2000000000,0.0,0.0,no unlock,0.0,0.0,34.32327375385064,0.11339524255414193
2020-12-13,ALGO,0,5833550000,2000000000,889027778,2000000000,0.0,0.0,no unlock,0.0,0.0,34.284440863625065,0.11326680338770712
2020-12-14,ALGO,0,5840150000,2000000000,890694444,2000000000,0.0,0.0,no unlock,0.0,0.0,34.24569574411616,0.1131386548499627
2020-12-15,ALGO,0,5846750000,2000000000,892361111,2000000000,0.0,0.0,no unlock,0.0,0.0,34.20703809808868,0.11301079595558335
2020-12-16,ALGO,0,5853350000,2000000000,894027778,2000000000,0.0,0.0,no unlock,0.0,0.0,34.16846762964798,0.11288322572369264
2020-12-17,ALGO,0,5859950000,2000000000,895694444,2000000000,0.0,0.0,no unlock,0.0,0.0,34.12998404423246,0.11275594317783832
2020-12-18,ALGO,0,5866550000,2000000000,897361111,2000000000,0.0,0.0,no unlock,0.0,0.0,34.09158704860608,0.11262894734596711
2020-12-19,ALGO,0,5877000000,2000000000,900000000,2000000000,0.0,0.0,no unlock,0.0,0.0,34.03096818104475,0.17812854232896677
2020-12-20,ALGO,0,5879674731,2000000000,900672043,2000000000,0.0,0.0,no unlock,0.0,0.0,34.01548710603325,0.045511842776927006
2020-12-21,ALGO,0,5886094086,2000000000,902284946,2000000000,0.0,0.0,no unlock,0.0,0.0,33.97838992681029,0.10917874361577502
2020-12-22,ALGO,0,5892513441,2000000000,903897849,2000000000,0.0,0.0,no unlock,0.0,0.0,33.94137357556178,0.10905967363430961
2020-12-23,ALGO,0,5898932796,2000000000,905510753,2000000000,0.0,0.0,no unlock,0.0,0.0,33.90443778841111,0.10894086308457518
2020-12-24,ALGO,0,5905352151,2000000000,907123656,2000000000,0.0,0.0,no unlock,0.0,0.0,33.86758230262905,0.10882231111961291
2020-12-25,ALGO,0,5911771505,2000000000,908736559,2000000000,0.0,0.0,no unlock,0.0,0.0,33.83080686235014,0.10870399996235551
2020-12-26,ALGO,0,5918190860,2000000000,910349462,2000000000,0.0,0.0,no unlock,0.0,0.0,33.794111195663604,0.10858597959293084
2020-12-27,ALGO,0,5924610215,2000000000,911962366,2000000000,0.0,0.0,no unlock,0.0,0.0,33.757495048980196,0.10846819833721956
2020-12-28,ALGO,0,5931029570,2000000000,913575269,2000000000,0.0,0.0,no unlock,0.0,0.0,33.72095816409831,0.10835067231507313
2020-12-29,ALGO,0,5937448925,2000000000,915188172,2000000000,0.0,0.0,no unlock,0.0,0.0,33.68450028393297,0.10823340069774767
2020-12-30,ALGO,0,5943868280,2000000000,916801075,2000000000,0.0,0.0,no unlock,0.0,0.0,33.64812115250979,0.10811638266008328
2020-12-31,ALGO,0,5950287634,2000000000,918413978,2000000000,0.0,0.0,no unlock,0.0,0.0,33.61182052060779,0.10799960055642417
2021-01-01,ALGO,0,5956706989,2000000000,920026882,2000000000,0.0,0.0,no unlock,0.0,0.0,33.57559812314616,0.10788310405903312
2021-01-02,ALGO,0,5963126344,2000000000,921639785,2000000000,0.0,0.0,no unlock,0.0,0.0,33.539453713107505,0.10776684184490444
2021-01-03,ALGO,0,5969545699,2000000000,923252688,2000000000,0.0,0.0,no unlock,0.0,0.0,33.503387038900364,0.10765082994525263
2021-01-04,ALGO,0,5975965054,2000000000,924865591,2000000000,0.0,0.0,no unlock,0.0,0.0,33.467397850014265,0.1075350675525501
2021-01-05,ALGO,0,5982384409,2000000000,926478495,2000000000,0.0,0.0,no unlock,0.0,0.0,33.431485897014014,0.10741955386273916
2021-01-06,ALGO,0,5988803763,2000000000,928091398,2000000000,0.0,0.0,no unlock,0.0,0.0,33.3956509371102,0.10730427135947024
2021-01-07,ALGO,1,5995223118,2000000000,929704301,2000000000,0.0,0.0,no unlock,0.0,2000000000.0,33.35989271183618,0.10718926941069651
2021-01-08,ALGO,0,6001642473,2000000000,931317204,2000000000,0.0,0.0,no unlock,0.0,-2000000000.0,33.324210980536364,0.10707449703959458
2021-01-09,ALGO,0,6008061828,2000000000,932930108,2000000000,0.0,0.0,no unlock,0.0,0.0,33.28860549801919,0.10695997018948049
2021-01-10,ALGO,0,6014481183,2000000000,934543011,2000000000,0.0,0.0,no unlock,0.0,0.0,33.25307602013991,0.10684568807336847
2021-01-11,ALGO,0,6020900538,2000000000,936155914,2000000000,0.0,0.0,no unlock,0.0,0.0,33.21762230379498,0.1067316499076326
2021-01-12,ALGO,0,6027319892,2000000000,937768817,2000000000,0.0,0.0,no unlock,0.0,0.0,33.182244112421834,0.10661783830317777
2021-01-13,ALGO,0,6033739247,2000000000,939381720,2000000000,0.0,0.0,no unlock,0.0,0.0,33.146941193960416,0.10650430232714783
2021-01-14,ALGO,0,6040158602,2000000000,940994624,2000000000,0.0,0.0,no unlock,0.0,0.0,33.111713313914734,0.10639099134407788
2021-01-15,ALGO,0,6046577957,2000000000,942607527,2000000000,0.0,0.0,no unlock,0.0,0.0,33.07656023329098,0.10627792121012256
2021-01-16,ALGO,0,6052997312,2000000000,944220430,2000000000,0.0,0.0,no unlock,0.0,0.0,33.041481714109175,0.1061650911581888
2021-01-17,ALGO,1,6059416667,2000000000,945833333,2000000000,0.0,0.0,no unlock,0.0,2000000000.0,33.006477519397826,0.10605250042443766
2021-01-18,ALGO,1,6065836022,2000000000,947446237,2000000000,0.0,0.0,no unlock,0.0,0.0,32.971547413188546,0.10594014824826702
2021-01-19,ALGO,1,6076000000,2000000000,950000000,2000000000,0.0,0.0,no unlock,0.0,0.0,32.91639236339697,0.16756104126680263
2021-01-20,ALGO,1,6078688172,2000000000,950672043,2000000000,0.0,0.0,no unlock,0.0,0.0,32.90183578115611,0.044242462146148784
2021-01-21,ALGO,1,6085139785,2000000000,952284946,2000000000,0.0,0.0,no unlock,0.0,0.0,32.86695245571914,0.10613495572478594
2021-01-22,ALGO,0,6091591398,2000000000,953897849,2000000000,0.0,0.0,no unlock,0.0,-2000000000.0,32.832143020240046,0.10602242886684977
2021-01-23,ALGO,1,6098043011,2000000000,955510753,2000000000,0.0,0.0,no unlock,0.0,2000000000.0,32.79740724019632,0.10591014036361998
2021-01-24,ALGO,1,6104494624,2000000000,957123656,2000000000,0.0,0.0,no unlock,0.0,0.0,32.76274488205692,0.10579808945857237
2021-01-25,ALGO,1,6110946237,2000000000,958736559,2000000000,0.0,0.0,no unlock,0.0,0.0,32.728155713276976,0.10568627539838096
2021-01-26,ALGO,1,6117397849,2000000000,960349462,2000000000,0.0,0.0,no unlock,0.0,0.0,32.693639507637,0.10557468106882316
2021-01-27,ALGO,1,6123849462,2000000000,961962366,2000000000,0.0,0.0,no unlock,0.0,0.0,32.65919602384896,0.10546335483239225
2021-01-28,ALGO,1,6130301075,2000000000,963575269,2000000000,0.0,0.0,no unlock,0.0,0.0,32.62482503765119,0.10535224681850613
2021-01-29,ALGO,1,6136752688,2000000000,965188172,2000000000,0.0,0.0,no unlock,0.0,0.0,32.590526320391945,0.10524137266781795
2021-01-30,ALGO,1,6143204301,2000000000,966801075,2000000000,0.0,0.0,no unlock,0.0,0.0,32.556299644380005,0.1051307316427414
2021-01-31,ALGO,1,6149655914,2000000000,968413978,2000000000,0.0,0.0,no unlock,0.0,0.0,32.522144782879636,0.1050203230087887
2021-02-01,ALGO,1,6156107527,2000000000,970026882,2000000000,0.0,0.0,no unlock,0.0,0.0,32.48806151010559,0.10491014603455423
2021-02-02,ALGO,1,6162559140,2000000000,971639785,2000000000,0.0,0.0,no unlock,0.0,0.0,32.4540496012181,0.10480019999169843
2021-02-03,ALGO,1,6169010753,2000000000,973252688,2000000000,0.0,0.0,no unlock,0.0,0.0,32.42010883231799,0.10469048415493179
2021-02-04,ALGO,1,6175462366,2000000000,974865591,2000000000,0.0,0.0,no unlock,0.0,0.0,32.38623898044171,0.10458099780199881
2021-02-05,ALGO,1,6181913978,2000000000,976478495,2000000000,0.0,0.0,no unlock,0.0,0.0,32.35243982878986,0.10447172402054275
2021-02-06,ALGO,1,6188365591,2000000000,978091398,2000000000,0.0,0.0,no unlock,0.0,0.0,32.318711145777876,0.10436271069056922
