Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2021-09-13,GEL,1.63,222460872,0,0,0,0,0.0,0.0,no unlock,0.0
2021-09-14,GEL,1.63,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-15,GEL,1.66,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-16,GEL,2.0,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-17,GEL,2.22,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-18,GEL,1.89,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-19,GEL,1.74,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-20,GEL,1.62,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-21,GEL,1.18,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-22,GEL,1.21,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-23,GEL,1.58,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-24,GEL,1.92,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-25,GEL,2.0,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-26,GEL,1.75,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-27,GEL,1.84,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-28,GEL,1.73,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-29,GEL,1.79,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-30,GEL,1.76,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-01,GEL,2.12,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-02,GEL,2.41,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-03,GEL,2.6,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-04,GEL,2.66,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-05,GEL,2.55,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-06,GEL,2.91,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-07,GEL,2.73,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-08,GEL,2.14,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-09,GEL,2.39,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-10,GEL,2.07,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-11,GEL,2.06,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-12,GEL,2.29,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-13,GEL,2.32,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-14,GEL,2.21,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-15,GEL,2.13,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-16,GEL,2.1,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-17,GEL,1.97,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-18,GEL,2.03,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-19,GEL,2.06,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-20,GEL,1.98,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-21,GEL,1.84,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-22,GEL,1.91,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-23,GEL,1.84,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-24,GEL,2.0,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-25,GEL,1.71,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-26,GEL,1.95,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-27,GEL,1.84,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-28,GEL,1.64,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-29,GEL,1.6,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-30,GEL,1.69,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-31,GEL,1.46,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-01,GEL,1.4,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-02,GEL,1.47,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-03,GEL,1.43,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-04,GEL,1.35,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-05,GEL,1.39,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-06,GEL,1.39,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-07,GEL,1.41,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-08,GEL,1.34,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-09,GEL,1.52,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-10,GEL,1.49,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-11,GEL,1.41,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-12,GEL,1.46,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-13,GEL,1.45,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-14,GEL,1.44,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-15,GEL,1.71,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-16,GEL,1.52,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-17,GEL,1.52,222460872,0,0,1,0,0.0,0.0,no unlock,0.0
