Date,Symbol,Price,Unlocked Supply,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2019-11-25,DOGE,0,121830533966,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01107899127766927
2019-11-26,DOGE,0,121844030065,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011077763973164921
2019-11-28,DOGE,0,121871022263,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022153073881092493
2019-11-29,DOGE,0,121884518362,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011074083690604614
2019-12-01,DOGE,0,121911510560,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.0221457149462022
2019-12-02,DOGE,0,121925006659,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.0110704058525776
2019-12-03,DOGE,0,121938502758,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.0110691804493773
2019-12-05,DOGE,0,121965494956,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022135910634862314
2019-12-06,DOGE,0,121978991055,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011065505866941156
2019-12-08,DOGE,0,122005983253,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022128563096434607
2019-12-09,DOGE,0,122019479352,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011061833723362207
2019-12-10,DOGE,0,122032975451,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011060610217051207
2019-12-12,DOGE,0,122059967649,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022118773962729606
2019-12-13,DOGE,0,122073463748,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011056941321506707
2019-12-14,DOGE,0,122086959847,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011055718897155578
2019-12-16,DOGE,0,122113952045,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022108993486140337
2019-12-17,DOGE,0,122127448144,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011052053245338072
2019-12-19,DOGE,0,122154440342,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02210166380302453
2019-12-20,DOGE,0,122167936441,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011048390023493624
2019-12-21,DOGE,0,122181432540,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01104716948912191
2019-12-23,DOGE,0,122208424738,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022091898448778822
2019-12-24,DOGE,0,122221920837,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01104350950348472
2019-12-26,DOGE,0,122248913035,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022084580094267923
2019-12-27,DOGE,0,122262409134,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.0110398519421895
2019-12-28,DOGE,0,122275905233,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011038633293417465
2019-12-30,DOGE,0,122302897431,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022074829827320147
2019-12-31,DOGE,0,122316393530,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011034978960832989
2020-01-01,DOGE,0,122329889629,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011033761387585281
2020-01-03,DOGE,0,122356881827,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022065088165992362
2020-01-04,DOGE,0,122370377926,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011030110279438218
2020-01-06,DOGE,0,122397370124,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.0220577875605833
2020-01-07,DOGE,0,122410866223,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01102646158681938
2020-01-08,DOGE,0,122424362322,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011025245892316212
2020-01-10,DOGE,0,122451354520,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022048060931700215
2020-01-11,DOGE,0,122464850619,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01102160041667459
2020-01-13,DOGE,0,122491842817,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022040771587576048
2020-01-14,DOGE,0,122505338916,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011017957350974678
2020-01-15,DOGE,0,122518835015,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01101674353087098
2020-01-17,DOGE,0,122545827213,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022031059956369437
2020-01-18,DOGE,0,122559323312,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011013103674711085
2020-01-20,DOGE,0,122586315510,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022023781847494213
2020-01-21,DOGE,0,122599811609,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011009466222923595
2020-01-22,DOGE,0,122613307708,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011008254272887688
2020-01-24,DOGE,0,122640299906,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02201408517930299
2020-01-25,DOGE,0,122653796005,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011004620023225924
2020-01-26,DOGE,0,122667292104,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.011003409139860481
2020-01-28,DOGE,0,122694284302,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.022004397045885245
2020-01-29,DOGE,0,122707780401,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01099977808809795
2020-01-31,DOGE,0,122734772599,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021997136539990768
2020-02-01,DOGE,0,122748268698,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010996149431990686
2020-02-02,DOGE,0,122761764797,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010994940411913035
2020-02-04,DOGE,0,122788756995,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021987463315336457
2020-02-05,DOGE,0,122802253094,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010991314946326531
2020-02-07,DOGE,0,122829245292,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021980213978108853
2020-02-08,DOGE,0,122842741391,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010987691870869955
2020-02-09,DOGE,0,122856237490,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010986484709782602
2020-02-11,DOGE,0,122883229688,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.0219705556278305
2020-02-12,DOGE,0,122896725787,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010982864817490993
2020-02-13,DOGE,0,122910221886,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010981658716759414
2020-02-15,DOGE,0,122937214084,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021960905761796958
2020-02-16,DOGE,0,122950710183,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010978042003439614
2020-02-18,DOGE,0,122977702381,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021953673923334624
2020-02-19,DOGE,0,122991198480,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010974427671601337
2020-02-20,DOGE,0,123004694579,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010973223423133522
2020-02-22,DOGE,0,123031686777,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021944038877852918
2020-02-23,DOGE,0,123045182876,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010969612262946727
2020-02-25,DOGE,0,123072175074,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02193681814200045
2020-02-26,DOGE,0,123085671174,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01096600429129099
2020-02-27,DOGE,0,123099167273,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010964801078202878
2020-02-29,DOGE,0,123126159471,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021927197882775883
2020-03-01,DOGE,0,123139655570,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010961195458369467
2020-03-02,DOGE,0,123153151669,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010959994111992626
2020-03-04,DOGE,0,123180143867,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021917586057843823
2020-03-05,DOGE,0,123193639966,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010956391652352671
2020-03-07,DOGE,0,123220632164,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.0219103827173623
2020-03-08,DOGE,0,123234128263,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01095279156013209
2020-03-09,DOGE,0,123247624362,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01095159205508178
2020-03-11,DOGE,0,123274616560,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021900785625465005
2020-03-12,DOGE,0,123288112659,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010947995115791906
2020-03-14,DOGE,0,123315104857,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021893593322056242
2020-03-15,DOGE,0,123328600956,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010944400538482687
2020-03-16,DOGE,0,123342097055,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.0109432028705288
2020-03-18,DOGE,0,123369089253,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02188401092934539
2020-03-19,DOGE,0,123382585352,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010939611438909777
2020-03-21,DOGE,0,123409577550,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02187682963766204
2020-03-22,DOGE,0,123423073649,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010936022363849345
2020-03-23,DOGE,0,123436569748,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01093482652877471
2020-03-25,DOGE,0,123463561946,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021867261910392927
2020-03-26,DOGE,0,123477058045,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010931240592186113
2020-03-27,DOGE,0,123490554144,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010930045802582599
2020-03-29,DOGE,0,123517546342,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021857702548265277
2020-03-30,DOGE,0,123531042441,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010926463000350975
2020-04-01,DOGE,0,123558034639,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021850538509696312
2020-04-02,DOGE,0,123571530738,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010922882546191032
2020-04-03,DOGE,0,123585026837,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010921689582865836
2020-04-05,DOGE,0,123612019035,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02184099376019137
2020-04-06,DOGE,0,123625515134,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010918112255879148
2020-04-08,DOGE,0,123652507332,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021833840668524337
2020-04-09,DOGE,0,123666003431,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010914537271584583
2020-04-10,DOGE,0,123679499530,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010913346130353609
2020-04-12,DOGE,0,123706491728,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02182431049816199
2020-04-13,DOGE,0,123719987827,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010909774266070519
2020-04-14,DOGE,0,123733483926,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010908584164162585
2020-04-16,DOGE,0,123760476124,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021814788643745735
2020-04-17,DOGE,0,123773972223,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01090501541580834
2020-04-19,DOGE,0,123800964421,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02180765270372751
2020-04-20,DOGE,0,123814460520,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010901449001725787
2020-04-21,DOGE,0,123827956619,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010900260715362846
2020-04-23,DOGE,0,123854948817,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021798145376048586
2020-04-24,DOGE,0,123868444916,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010896697410081656
2020-04-26,DOGE,0,123895437114,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021791020318616624
2020-04-27,DOGE,0,123908933213,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010893136433734702
2020-04-28,DOGE,0,123922429312,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.0108919499587654
2020-04-30,DOGE,0,123949421510,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02178152748445694
2020-05-01,DOGE,0,123962917609,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010888392084114051
2020-05-03,DOGE,0,123989909807,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021774413284735644
2020-05-04,DOGE,0,124003405906,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010884836533075743
2020-05-05,DOGE,0,124016902005,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010883651865361369
2020-05-07,DOGE,0,124043894203,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021764934910978306
2020-05-08,DOGE,0,124057390302,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010880099408934548
2020-05-09,DOGE,0,124070886401,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010878915772083933
2020-05-11,DOGE,0,124097878599,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021755464785478025
2020-05-12,DOGE,0,124111374698,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010875366406230214
2020-05-14,DOGE,0,124138366896,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021748367597796796
2020-05-15,DOGE,0,124151862995,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010871819355660358
2020-05-16,DOGE,0,124165359094,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010870637519586421
2020-05-18,DOGE,0,124192351292,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02173891188086157
2020-05-19,DOGE,0,124205847391,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010867093552539389
2020-05-21,DOGE,0,124232839589,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.0217318254872724
2020-05-22,DOGE,0,124246335688,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010863551895496551
2020-05-23,DOGE,0,124259831787,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010862371856092883
2020-05-25,DOGE,0,124286823985,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021722384146043813
2020-05-26,DOGE,0,124300320084,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010858833275544016
2020-05-27,DOGE,0,124313816183,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01085765426097018
2020-05-29,DOGE,0,124340808381,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02171295100479041
2020-05-30,DOGE,0,124354304480,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010854118752908383
2020-06-01,DOGE,0,124381296678,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021705881523659824
2020-06-02,DOGE,0,124394792777,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010850585546586546
2020-06-03,DOGE,0,124408288876,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010849408322255241
2020-06-05,DOGE,0,124435281074,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02169646270667995
2020-06-06,DOGE,0,124448777173,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01084587818142513
2020-06-08,DOGE,0,124475769371,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021689403956518857
2020-06-09,DOGE,0,124489265470,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010842350337096435
2020-06-10,DOGE,0,124502761569,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010841174898933237
2020-06-12,DOGE,0,124529753767,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021679999431210045
2020-06-13,DOGE,0,124543249866,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010837650113122143
2020-06-14,DOGE,0,124556745965,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010836475693801854
2020-06-16,DOGE,0,124583738163,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02167060305797063
2020-06-17,DOGE,0,124597234262,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010832953962532643
2020-06-19,DOGE,0,124624226460,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02166356112146235
2020-06-20,DOGE,0,124637722559,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010829434519564921
2020-06-21,DOGE,0,124651218658,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010828261880035016
2020-06-23,DOGE,0,124678210857,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02165417979109959
2020-06-24,DOGE,0,124691706956,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010824745484581413
2020-06-26,DOGE,0,124718699154,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021647147720517408
2020-06-27,DOGE,0,124732195253,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010821231372318359
2020-06-28,DOGE,0,124745691352,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010820060508536107
2020-06-30,DOGE,0,124772683550,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02163777979620556
2020-07-01,DOGE,0,124786179649,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010816549436954063
2020-07-03,DOGE,0,124813171847,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021630759172148684
2020-07-04,DOGE,0,124826667946,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010813040643293604
2020-07-05,DOGE,0,124840164045,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010811871551228468
2020-07-07,DOGE,0,124867156243,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02162140542387494
2020-07-08,DOGE,0,124880652342,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010808365791350026
2020-07-09,DOGE,0,124894148441,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010807197709889747
2020-07-11,DOGE,0,124921140639,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02161205976175186
2020-07-12,DOGE,0,124934636738,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010803694979860405
2020-07-14,DOGE,0,124961628936,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021605055815390288
2020-07-15,DOGE,0,124975125035,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010800194519641005
2020-07-16,DOGE,0,124988621134,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010799028203588787
2020-07-18,DOGE,0,125015613332,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021595724278821934
2020-07-19,DOGE,0,125029109431,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01079553076635223
2020-07-21,DOGE,0,125056101629,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021588730914616508
2020-07-22,DOGE,0,125069597728,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010792035593783703
2020-07-23,DOGE,0,125083093827,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010790871039140278
2020-07-25,DOGE,0,125110086025,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021579413471601833
2020-07-26,DOGE,0,125123582124,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01078737888270907
2020-07-27,DOGE,0,125137078223,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010786215332794015
2020-07-29,DOGE,0,125164070421,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02157010406771578
2020-07-30,DOGE,0,125177566520,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010782726188597673
2020-08-01,DOGE,0,125204558718,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021563127284222588
2020-08-02,DOGE,0,125218054817,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010779239301020545
2020-08-03,DOGE,0,125231550916,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010778077506254095
2020-08-05,DOGE,0,125258543114,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021553831923797874
2020-08-06,DOGE,0,125272039213,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010774593624098728
2020-08-08,DOGE,0,125299031411,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021546865660983752
2020-08-09,DOGE,0,125312527510,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010771111993460453
2020-08-10,DOGE,0,125326023609,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010769951949874288
2020-08-12,DOGE,0,125353015807,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021537584312266985
2020-08-13,DOGE,0,125366511906,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.0107664733178652
2020-08-14,DOGE,0,125380008005,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010765314273176393
2020-08-16,DOGE,0,125407000203,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021528310956020664
2020-08-17,DOGE,0,125420496302,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010761838635924205
2020-08-19,DOGE,0,125447488500,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021521361177686212
2020-08-20,DOGE,0,125460984599,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010758365242202517
2020-08-21,DOGE,0,125474480698,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010757207942482201
2020-08-23,DOGE,0,125501472896,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02151210178344276
2020-08-24,DOGE,0,125514968995,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010753737536756949
2020-08-26,DOGE,0,125541961193,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02150516246478558
2020-08-27,DOGE,0,125555457292,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010750269369499478
2020-08-28,DOGE,0,125568953391,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010749113810809981
2020-08-30,DOGE,0,125595945589,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021495917001036844
2020-08-31,DOGE,0,125609441688,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010745648624808809
2020-09-02,DOGE,0,125636433886,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021488988118461384
2020-09-03,DOGE,0,125649929985,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010742185672227924
2020-09-04,DOGE,0,125663426084,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010741031850643415
2020-09-06,DOGE,0,125690418282,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021479756553793944
2020-09-07,DOGE,0,125703914381,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01073757187259895
2020-09-08,DOGE,0,125717410480,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010736419041887784
2020-09-10,DOGE,0,125744402678,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02147053291739103
2020-09-11,DOGE,0,125757898777,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010732962034548876
2020-09-13,DOGE,0,125784890975,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02146362038687039
2020-09-14,DOGE,0,125798387074,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010729507252729087
2020-09-15,DOGE,0,125811883173,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010728356152977556
2020-09-17,DOGE,0,125838875371,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021454410600375378
2020-09-18,DOGE,0,125852371470,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010724904335175124
2020-09-20,DOGE,0,125879363668,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02144750844558718
2020-09-21,DOGE,0,125892859767,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010721454737883192
2020-09-22,DOGE,0,125906355866,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010720305365195701
2020-09-24,DOGE,0,125933348064,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021438312477828632
2020-09-25,DOGE,0,125946844163,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010716858725252989
2020-09-26,DOGE,0,125960340262,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010715710337714688
2020-09-28,DOGE,0,125987332460,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021429124392531567
2020-09-29,DOGE,0,126000828559,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010712266651319812
2020-10-01,DOGE,0,126027820757,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021422238495329322
2020-10-02,DOGE,0,126041316856,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010708825177595069
2020-10-03,DOGE,0,126054812955,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010707678511022745
2020-10-05,DOGE,0,126081805153,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02141306417997374
2020-10-06,DOGE,0,126095301252,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010704239984209073
2020-10-08,DOGE,0,126122293450,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021406188598619074
2020-10-09,DOGE,0,126135789549,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01070080366509542
2020-10-10,DOGE,0,126149285648,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010699658715623426
2020-10-12,DOGE,0,126176277846,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021397028022273182
2020-10-13,DOGE,0,126189773945,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.01069622533680395
2020-10-15,DOGE,0,126216766144,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.02139016352605924
2020-10-16,DOGE,0,126230262243,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010692794160644534
2020-10-17,DOGE,0,126243758342,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010691650924418813
2020-10-19,DOGE,0,126270750540,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.021381015865257216
2020-10-20,DOGE,0,126284246639,0,0.0,0.0,first cliff unlock,0.0,0.0,0.0,0.010688222682041247
