Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2021-02-19,MASK,0.0,9000000,0,0,0,0,0.0,0.0,no unlock,0.0
2021-02-20,MASK,0.0,9062935,0,26817,1,26817,26817.0,inf,first linear unlock,0.2958975210569203
2021-02-21,MASK,0.0,9125871,0,53634,1,53634,26817.0,100.0,linear unlock,0.5877137645272434
2021-02-22,MASK,0.0,9188806,0,80450,1,80450,26816.0,49.99813551105642,linear unlock,0.8755218033768478
2021-02-23,MASK,0.0,9251742,0,107267,1,107267,26817.0,33.33374766935985,linear unlock,1.159424895333225
2021-02-24,MASK,30.44,9314677,0,134084,1,134084,26817.0,25.000233063290665,linear unlock,1.4394916753420437
2021-02-25,MASK,30.44,9377613,0,160900,1,160900,26816.0,19.999403359088333,linear unlock,1.7157884421120813
2021-02-26,MASK,14.29,9440548,0,187717,1,187717,26817.0,16.666873834679926,linear unlock,1.9884121133646053
2021-02-27,MASK,16.32,9503484,0,214534,1,214534,26817.0,14.285866490514978,linear unlock,2.2574247507545655
2021-02-28,MASK,10.17,9566419,0,241351,1,241351,26817.0,12.500116531645332,linear unlock,2.5228980666642347
2021-03-01,MASK,8.42,9629355,0,268167,1,268167,26816.0,11.110788851092392,linear unlock,2.78489057678318
2021-03-02,MASK,10.32,9692290,0,294984,1,294984,26817.0,10.000111870588103,linear unlock,3.0434912698650165
2021-03-03,MASK,8.84,9755226,0,321801,1,321801,26817.0,9.091001545846554,linear unlock,3.2987549442729467
2021-03-04,MASK,13.57,9818161,0,348618,1,348618,26817.0,8.333411021096888,linear unlock,3.5507464177863857
2021-03-05,MASK,18.0,9881097,0,375434,1,375434,26816.0,7.692087040829791,linear unlock,3.799517401762173
2021-03-06,MASK,18.96,9944032,0,402251,1,402251,26817.0,7.142933245257489,linear unlock,4.045149894931955
2021-03-07,MASK,18.01,10006968,0,429068,1,429068,26817.0,6.666732960266103,linear unlock,4.287692335980289
2021-03-08,MASK,15.9,10069903,0,455885,1,455885,26817.0,6.250058265822666,linear unlock,4.527203489447714
2021-03-09,MASK,15.49,10132838,0,482701,1,482701,26816.0,5.882185200214966,linear unlock,4.7637295691493335
2021-03-10,MASK,14.32,10195774,0,509518,1,509518,26817.0,5.555613102106687,linear unlock,4.99734497841949
2021-03-11,MASK,13.94,10258709,0,536335,1,536335,26817.0,5.263209543136847,linear unlock,5.228094490252136
2021-03-12,MASK,13.24,10321645,0,563152,1,563152,26817.0,5.000046612658133,linear unlock,5.4560295379273365
2021-03-13,MASK,12.22,10384580,0,589968,1,589968,26816.0,4.761769468988835,linear unlock,5.681192691471393
2021-03-14,MASK,13.2,10447516,0,616785,1,616785,26817.0,4.545500772923277,linear unlock,5.9036521217100795
2021-03-15,MASK,14.02,10510451,0,643602,1,643602,26817.0,4.347868382013181,linear unlock,6.123447985248206
2021-03-16,MASK,15.82,10573387,0,670419,1,670419,26817.0,4.166705510548444,linear unlock,6.340626707411731
2021-03-17,MASK,16.03,10636322,0,697235,1,697235,26816.0,3.9998866380576925,linear unlock,6.555226515331146
2021-03-18,MASK,14.12,10699258,0,724052,1,724052,26817.0,3.8461924602178605,linear unlock,6.767310406011333
2021-03-19,MASK,14.35,10762193,0,750869,1,750869,26817.0,3.7037395104219035,linear unlock,6.976914463436959
2021-03-20,MASK,14.13,10825129,0,777686,1,777686,26817.0,3.5714618661843813,linear unlock,7.184080670077927
2021-03-21,MASK,14.31,10888064,0,804502,1,804502,26816.0,3.448178313612435,linear unlock,7.388843416056334
2021-03-22,MASK,13.41,10951000,0,831319,1,831319,26817.0,3.3333664801330514,linear unlock,7.591261072048215
2021-03-23,MASK,14.28,11013935,0,858136,1,858136,26817.0,3.225837494391443,linear unlock,7.791366119375137
2021-03-24,MASK,13.28,11076871,0,884953,1,884953,26817.0,3.125029132911333,linear unlock,7.989196588097848
2021-03-25,MASK,11.49,11139806,0,911769,1,911769,26816.0,3.0302174239761883,linear unlock,8.184783469299196
2021-03-26,MASK,10.52,11202741,0,938586,1,938586,26817.0,2.941205502709568,linear unlock,8.378181732488505
2021-03-27,MASK,11.12,11265677,0,965403,1,965403,26817.0,2.857170253977792,linear unlock,8.56941842021567
2021-03-28,MASK,12.03,11328612,0,992220,1,992220,26817.0,2.7778036736989633,linear unlock,8.758531053936705
2021-03-29,MASK,12.05,11391548,0,1019036,1,1019036,26816.0,2.7026264336538266,linear unlock,8.945544538810704
2021-03-30,MASK,11.89,11454483,0,1045853,1,1045853,26817.0,2.6316047715684237,linear unlock,9.130512481445038
2021-03-31,MASK,14.44,11517419,0,1072670,1,1072670,26817.0,2.564127080956884,linear unlock,9.3134581628054
2021-04-01,MASK,19.06,11580354,0,1099487,1,1099487,26817.0,2.5000233063290667,linear unlock,9.494416146518493
2021-04-02,MASK,24.81,11643290,0,1126303,1,1126303,26816.0,2.438955622031002,linear unlock,9.673408461010592
2021-04-03,MASK,22.53,11706225,0,1153120,1,1153120,26817.0,2.380975634442952,linear unlock,9.850485532270223
2021-04-04,MASK,17.72,11769161,0,1179937,1,1179937,26817.0,2.325603579852921,linear unlock,10.025667929939951
2021-04-05,MASK,21.5,11832096,0,1206754,1,1206754,26817.0,2.2727484602991517,linear unlock,10.19898756737606
2021-04-06,MASK,19.79,11895032,0,1233570,1,1233570,26816.0,2.2221596116524163,linear unlock,10.370463904594793
2021-04-07,MASK,18.79,11957967,0,1260387,1,1260387,26817.0,2.1739341910065906,linear unlock,10.540144491116257
2021-04-08,MASK,17.39,12020903,0,1287204,1,1287204,26817.0,2.127679831670749,linear unlock,10.708047473638212
2021-04-09,MASK,20.19,12083838,0,1314021,1,1314021,26817.0,2.083352755274222,linear unlock,10.87420238503694
2021-04-10,MASK,19.4,12146774,0,1340837,1,1340837,26816.0,2.0407588615402648,linear unlock,11.038626387549485
2021-04-11,MASK,18.54,12209709,0,1367654,1,1367654,26817.0,2.0000193908730144,linear unlock,11.201364422362564
