Date,Symbol,Price,Unlocked Supply,Founder / Team,Public Investors,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2018-09-04,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2018-09-16,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2018-09-28,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2018-10-10,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2018-10-22,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2018-11-03,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2018-11-15,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2018-11-26,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2018-12-08,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2018-12-20,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-01-01,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-01-13,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-01-25,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-02-06,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-02-17,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-03-01,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-03-13,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-03-25,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-04-06,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-04-18,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-04-30,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-05-11,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-05-23,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-06-04,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-06-16,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-06-28,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-07-10,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-07-22,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-08-02,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-08-14,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-08-26,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-09-07,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-09-19,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-10-01,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-10-13,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-10-25,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-11-05,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-11-17,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-11-29,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-12-11,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2019-12-23,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-01-04,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-01-16,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-01-27,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-02-08,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-02-20,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-03-03,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-03-15,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-03-27,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-04-08,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-04-19,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-05-01,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-05-13,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-05-25,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-06-06,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-06-18,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-06-30,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-07-11,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-07-23,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-08-04,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-08-16,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-08-28,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-09-09,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-09-21,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-10-02,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-10-14,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-10-26,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-11-07,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-11-19,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-12-01,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-12-13,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2020-12-25,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2021-01-05,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2021-01-17,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2021-01-29,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2021-02-10,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2021-02-22,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2021-03-06,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2021-03-18,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2021-03-29,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2021-04-10,AGIX,0,0,0,0,0,0.0,0.0,first cliff unlock,0.0,0.0,,
2021-04-22,AGIX,0,0,0,0,0,0.0,0.0,no unlock,0.0,0.0,,
2021-05-04,AGIX,0,1015000000,180000000,500000000,180000000,180000000.0,inf,first cliff unlock,180000000.0,0.0,17.733990147783253,inf
2021-05-16,AGIX,0,1015000000,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,17.733990147783253,0.0
2021-05-28,AGIX,0,1015000000,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,17.733990147783253,0.0
2021-06-09,AGIX,1,1029775000,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,180000000.0,17.479546502876843,1.4556650246305418
2021-06-20,AGIX,0,1029775000,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,-180000000.0,17.479546502876843,0.0
2021-07-02,AGIX,0,1044328375,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,17.235957990703834,1.4132577504794737
2021-07-14,AGIX,0,1044328375,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,17.235957990703834,0.0
2021-07-26,AGIX,0,1044328375,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,17.235957990703834,0.0
2021-08-07,AGIX,0,1058663449,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,17.00257056858114,1.3726596292090598
2021-08-19,AGIX,0,1058663449,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,17.00257056858114,0.0
2021-08-31,AGIX,0,1072783498,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,16.778781584129103,1.3337618308573531
2021-09-11,AGIX,0,1072783498,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,16.778781584129103,0.0
2021-09-23,AGIX,0,1072783498,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,16.778781584129103,0.0
2021-10-05,AGIX,0,1086691745,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,16.564034909458154,1.29646354795066
2021-10-17,AGIX,0,1086691745,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,16.564034909458154,0.0
2021-10-29,AGIX,0,1086691745,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,16.564034909458154,0.0
2021-11-10,AGIX,0,1100391369,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,16.357816416133666,1.2606725010136153
2021-11-22,AGIX,0,1100391369,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,16.357816416133666,0.0
2021-12-03,AGIX,0,1113885498,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,16.15965019054409,1.2263026937645856
2021-12-15,AGIX,0,1113885498,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,16.15965019054409,0.0
2021-12-27,AGIX,0,1113885498,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,16.15965019054409,0.0
2022-01-08,AGIX,0,1127177216,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.969094960840657,1.1932750739519908
2022-01-20,AGIX,0,1127177216,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.969094960840657,0.0
2022-02-01,AGIX,0,1140269558,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.785741076497281,1.1615158480989027
2022-02-13,AGIX,0,1140269558,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.785741076497281,0.0
2022-02-25,AGIX,0,1140269558,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.785741076497281,0.0
2022-03-08,AGIX,0,1153165514,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.609207682220022,1.1309567908327867
2022-03-20,AGIX,0,1153165514,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.609207682220022,0.0
2022-04-01,AGIX,0,1165868032,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.439140199360061,1.1015346752729895
2022-04-13,AGIX,0,1165868032,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.439140199360061,0.0
2022-04-25,AGIX,0,1165868032,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.439140199360061,0.0
2022-05-07,AGIX,0,1178380011,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.27520819427749,1.073189988624716
2022-05-19,AGIX,0,1178380011,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.27520819427749,0.0
2022-05-30,AGIX,0,1190704311,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.117103241931574,1.045868046381856
2022-06-11,AGIX,0,1190704311,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.117103241931574,0.0
2022-06-23,AGIX,0,1190704311,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,15.117103241931574,0.0
2022-07-05,AGIX,0,1202843746,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.964537214295829,1.0195171788539867
2022-07-17,AGIX,0,1202843746,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.964537214295829,0.0
2022-07-29,AGIX,0,1214801090,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.817240573928034,0.9940895515118721
2022-08-10,AGIX,0,1214801090,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.817240573928034,0.0
2022-08-21,AGIX,0,1214801090,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.817240573928034,0.0
2022-09-02,AGIX,0,1226579074,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.67496093937112,0.9695401244659733
2022-09-14,AGIX,0,1226579074,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.67496093937112,0.0
2022-09-26,AGIX,0,1226579074,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.67496093937112,0.0
2022-10-08,AGIX,0,1238180388,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.537461725649623,0.945826832196552
2022-10-20,AGIX,0,1238180388,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.537461725649623,0.0
2022-11-01,AGIX,0,1249607682,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.404520922271347,0.9229102730708088
2022-11-12,AGIX,0,1249607682,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.404520922271347,0.0
2022-11-24,AGIX,0,1249607682,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.404520922271347,0.0
2022-12-06,AGIX,0,1260863567,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.275929982518084,0.9007535054510012
2022-12-18,AGIX,0,1260863567,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.275929982518084,0.0
2022-12-30,AGIX,0,1271950613,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.15149284573677,0.8793216244942066
2023-01-11,AGIX,0,1271950613,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.15149284573677,0.0
2023-01-23,AGIX,0,1271950613,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.15149284573677,0.0
2023-02-03,AGIX,0,1282871354,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.031024969008701,0.8585821562869124
2023-02-15,AGIX,0,1282871354,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.031024969008701,0.0
2023-02-27,AGIX,0,1282871354,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,14.031024969008701,0.0
2023-03-11,AGIX,0,1293628284,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.914352540547883,0.8385041856659932
2023-03-23,AGIX,0,1293628284,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.914352540547883,0.0
2023-04-04,AGIX,0,1304223859,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.80131169644551,0.8190586995545315
2023-04-16,AGIX,0,1304223859,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.80131169644551,0.0
2023-04-28,AGIX,0,1314660502,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.6917477726124,0.800218683930701
2023-05-09,AGIX,0,1314660502,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.6917477726124,0.0
2023-05-21,AGIX,0,1314660502,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.6917477726124,0.0
2023-06-02,AGIX,0,1324940594,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.585514763086803,0.7819579263513919
2023-06-14,AGIX,0,1324940594,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.585514763086803,0.0
2023-06-26,AGIX,0,1324940594,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.585514763086803,0.0
2023-07-08,AGIX,0,1335066485,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.482474619981192,0.76425245372171
2023-07-20,AGIX,0,1335066485,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.482474619981192,0.0
2023-07-31,AGIX,0,1345040488,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.38249678027536,0.7470791239284237
2023-08-12,AGIX,0,1345040488,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.38249678027536,0.0
2023-08-24,AGIX,0,1345040488,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.38249678027536,0.0
2023-09-05,AGIX,0,1354864880,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.285457661283537,0.7304160794897945
2023-09-17,AGIX,0,1354864880,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.285457661283537,0.0
2023-09-29,AGIX,0,1364541907,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.19124015734608,0.7142429583088759
2023-10-11,AGIX,0,1364541907,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.19124015734608,0.0
2023-10-22,AGIX,0,1364541907,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.19124015734608,0.0
2023-11-03,AGIX,0,1374073779,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.099733271309299,0.6985400705615705
2023-11-15,AGIX,0,1374073779,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.099733271309299,0.0
2023-11-27,AGIX,0,1374073779,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.099733271309299,0.0
2023-12-09,AGIX,0,1383462672,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.010831708222629,0.6832888556270165
2023-12-21,AGIX,0,1383462672,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,13.010831708222629,0.0
2024-01-02,AGIX,0,1392710732,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.924435481409072,0.6684719571530298
2024-01-13,AGIX,0,1392710732,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.924435481409072,0.0
2024-01-25,AGIX,0,1392710732,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.924435481409072,0.0
2024-02-06,AGIX,0,1401820071,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.840449621440753,0.6540725787987968
2024-02-18,AGIX,0,1401820071,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.840449621440753,0.0
2024-03-01,AGIX,1,1410792770,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,180000000.0,12.758783843214621,0.6400749415436212
2024-03-13,AGIX,1,1410792770,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.758783843214621,0.0
2024-03-25,AGIX,1,1410792770,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.758783843214621,0.0
2024-04-06,AGIX,0,1419630878,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,-180000000.0,12.679352273147723,0.6264639419721438
2024-04-17,AGIX,0,1419630878,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.679352273147723,0.0
2024-04-29,AGIX,0,1428336415,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.60207316075464,0.6132253908328978
2024-05-11,AGIX,0,1428336415,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.60207316075464,0.0
2024-05-23,AGIX,0,1428336415,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.60207316075464,0.0
2024-06-04,AGIX,0,1436911369,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.526868663115156,0.6003455425450314
2024-06-16,AGIX,0,1436911369,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.526868663115156,0.0
2024-06-28,AGIX,0,1445357698,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.453664601439026,0.5878114114914488
2024-07-09,AGIX,0,1445357698,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.453664601439026,0.0
2024-07-21,AGIX,0,1445357698,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.453664601439026,0.0
2024-08-02,AGIX,0,1453677333,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.382390226070891,0.5756107994244065
2024-08-14,AGIX,0,1453677333,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.382390226070891,0.0
2024-08-26,AGIX,0,1453677333,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.382390226070891,0.0
2024-09-07,AGIX,0,1461872173,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.312978065011707,0.5637317040011932
2024-09-19,AGIX,0,1461872173,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.312978065011707,0.0
2024-09-30,AGIX,0,1469944090,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.245363699513225,0.5521629831310839
2024-10-12,AGIX,0,1469944090,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.245363699513225,0.0
2024-10-24,AGIX,0,1469944090,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.245363699513225,0.0
2024-11-05,AGIX,0,1477894929,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.179485595893807,0.5408939737293001
2024-11-17,AGIX,0,1477894929,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.179485595893807,0.0
2024-11-29,AGIX,0,1485726505,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.115284972990368,0.5299142615841536
2024-12-11,AGIX,0,1485726505,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.115284972990368,0.0
2024-12-22,AGIX,0,1485726505,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.115284972990368,0.0
2025-01-03,AGIX,0,1493440607,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.05270562192501,0.5192141335595275
2025-01-15,AGIX,0,1493440607,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.05270562192501,0.0
2025-01-27,AGIX,0,1493440607,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,12.05270562192501,0.0
2025-02-08,AGIX,0,1501038998,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.991693769437962,0.50878427735158
2025-02-20,AGIX,0,1501038998,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.991693769437962,0.0
2025-03-04,AGIX,0,1508523413,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.932197965826335,0.4986156262410445
2025-03-15,AGIX,0,1508523413,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.932197965826335,0.0
2025-03-27,AGIX,0,1508523413,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.932197965826335,0.0
2025-04-08,AGIX,0,1515895562,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.874168940933941,0.4886996738976036
2025-04-20,AGIX,0,1515895562,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.874168940933941,0.0
2025-05-02,AGIX,0,1523157129,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.817559500126922,0.47902818518839363
2025-05-14,AGIX,0,1523157129,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.817559500126922,0.0
2025-05-26,AGIX,0,1523157129,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.817559500126922,0.0
2025-06-07,AGIX,0,1530309772,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.76232441911114,0.46959324575370187
2025-06-18,AGIX,0,1530309772,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.76232441911114,0.0
2025-06-30,AGIX,0,1537355125,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.70842033001321,0.46038737573976624
2025-07-12,AGIX,0,1537355125,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.70842033001321,0.0
2025-07-24,AGIX,0,1537355125,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.70842033001321,0.0
2025-08-05,AGIX,0,1544294798,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.655805629411956,0.45140338020468757
2025-08-17,AGIX,0,1544294798,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.655805629411956,0.0
2025-08-29,AGIX,0,1551130376,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.60444039940586,0.44263426962602515
2025-09-09,AGIX,0,1551130376,180000000,500000000,180000000,0.0,0.0,no unlock,0.0,0.0,11.60444039940586,0.0
