Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2023-10-26,KUJI,1,121423565,26481837,21000000,27975000,47481837,37012.0,0.07801061548862283,linear unlock,37012.0,37012.0,39.10430154146767,0.05735453402539479
2023-10-27,KUJI,1,121493168,26518849,21000000,27975000,47518849,37012.0,0.07794980636490538,linear unlock,37012.0,37012.0,39.112363091890074,0.057322481019232145
2023-10-28,KUJI,1,121562770,26555860,21000000,27975000,47555860,37011.0,0.07788698754046,linear unlock,37011.0,37011.0,39.12041490992678,0.057288818083993005
2023-10-29,KUJI,2,121632373,26592872,21000000,27975000,47592872,37012.0,0.07782847371491126,linear unlock,37012.0,47629884.0,39.12845801339418,0.05725683940897365
2023-10-30,KUJI,2,121701975,26629883,21000000,27975000,47629883,37011.0,0.07776584695287983,linear unlock,37011.0,74022.0,39.136491416840194,0.05722325256286827
2023-10-31,KUJI,2,121771578,26666895,21000000,27975000,47666895,37012.0,0.07770751819818664,linear unlock,37012.0,74024.0,39.144516136597986,0.05719134796292336
2023-11-01,KUJI,2,121841180,26703907,21000000,27975000,47703907,37012.0,0.07764718050126823,linear unlock,37012.0,74024.0,39.15253200929275,0.05715783694615505
2023-11-02,KUJI,2,121910783,26740918,21000000,27975000,47740918,37011.0,0.07758484016833254,linear unlock,37011.0,74022.0,39.16053758755696,0.05712600616638808
2023-11-03,KUJI,2,121980385,26777930,21000000,27975000,47777930,37012.0,0.07752678739860008,linear unlock,37012.0,74024.0,39.16853517063419,0.057092570720343905
2023-11-04,KUJI,2,122049988,26814942,21000000,27975000,47814942,37012.0,0.07746672993158138,linear unlock,37012.0,74024.0,39.17652331108791,0.057060813507024105
2023-11-05,KUJI,2,122119590,26851953,21000000,27975000,47851953,37011.0,0.077404674045197,linear unlock,37011.0,74022.0,39.18450184773794,0.05702745337426826
2023-11-06,KUJI,2,122189193,26888965,21000000,27975000,47888965,37012.0,0.07734689532943409,linear unlock,37012.0,74024.0,39.19247179249314,0.056995769474823814
2023-11-07,KUJI,2,122258795,26925977,21000000,27975000,47925977,37012.0,0.0772871161446066,linear unlock,37012.0,74024.0,39.20043298316494,0.056962484399090844
2023-11-08,KUJI,2,122328398,26962988,21000000,27975000,47962988,37011.0,0.07722534274053505,linear unlock,37011.0,74022.0,39.20838397638462,0.05693087356210242
2023-11-09,KUJI,3,122398000,27000000,21000000,27975000,48000000,37012.0,0.07716783616567008,linear unlock,37012.0,48074024.0,39.216327064167714,0.056897663288290594
2023-11-10,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,48000000.0,39.216327064167714,0.0
2023-11-11,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-12,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-13,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-14,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,-48000000.0,39.216327064167714,0.0
2023-11-15,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-16,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,48000000.0,39.216327064167714,0.0
2023-11-17,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-18,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-19,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-20,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-21,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-22,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,-48000000.0,39.216327064167714,0.0
2023-11-23,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-24,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-25,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-26,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-27,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-28,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-29,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-11-30,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-01,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-02,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-03,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-04,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-05,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-06,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-07,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-08,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-09,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-10,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,48000000.0,39.216327064167714,0.0
2023-12-11,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-12,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-13,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,48000000.0,39.216327064167714,0.0
2023-12-14,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-15,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-16,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-17,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-18,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-19,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-20,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,-48000000.0,39.216327064167714,0.0
2023-12-21,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-22,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-23,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-24,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-25,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-26,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,48000000.0,39.216327064167714,0.0
2023-12-27,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,-48000000.0,39.216327064167714,0.0
2023-12-28,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-29,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-30,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2023-12-31,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-01,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-02,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-03,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-04,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-05,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,48000000.0,39.216327064167714,0.0
2024-01-06,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-07,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-08,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,-48000000.0,39.216327064167714,0.0
2024-01-09,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-10,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-11,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-12,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-13,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-14,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-15,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-16,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-17,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-18,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-19,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-20,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-21,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-22,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,-48000000.0,39.216327064167714,0.0
2024-01-23,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-24,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-25,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-26,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-27,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-28,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-29,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-30,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-01-31,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-01,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-02,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-03,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-04,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-05,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-06,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-07,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-08,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-09,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,48000000.0,39.216327064167714,0.0
2024-02-10,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-11,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-12,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-13,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-14,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,-48000000.0,39.216327064167714,0.0
2024-02-15,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,48000000.0,39.216327064167714,0.0
2024-02-16,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-17,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-18,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-19,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-20,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-21,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-22,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-23,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-24,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-25,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-26,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-27,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-28,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-02-29,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-01,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-02,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-03,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-04,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-05,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-06,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-07,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-08,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-09,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,48000000.0,39.216327064167714,0.0
2024-03-10,KUJI,5,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-11,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,-48000000.0,39.216327064167714,0.0
2024-03-12,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-13,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-14,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-15,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-16,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-17,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,-48000000.0,39.216327064167714,0.0
2024-03-18,KUJI,4,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,48000000.0,39.216327064167714,0.0
2024-03-19,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,-48000000.0,39.216327064167714,0.0
2024-03-20,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-21,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-22,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-23,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-24,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-25,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-26,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-27,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-28,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-29,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-30,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-03-31,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-01,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-02,KUJI,3,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-03,KUJI,2,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,-48000000.0,39.216327064167714,0.0
2024-04-04,KUJI,2,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-05,KUJI,2,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-06,KUJI,2,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-07,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,-96000000.0,39.216327064167714,0.0
2024-04-08,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-09,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-10,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-11,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-12,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-13,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-14,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-15,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-16,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-17,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-18,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-19,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-20,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-21,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-22,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-23,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-24,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-25,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-26,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-27,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-28,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-29,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-04-30,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-01,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-02,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-03,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-04,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-05,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-06,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-07,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-08,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-09,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-10,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-11,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-12,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-13,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-14,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
2024-05-15,KUJI,0,122398000,27000000,21000000,27975000,48000000,0.0,0.0,no unlock,0.0,0.0,39.216327064167714,0.0
