Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2022-09-27,AXL,0.86,27777778,0,0,0,0,0.0,0.0,no unlock,0.0
2022-09-28,AXL,0.86,28205560,134638,0,1,134638,134638.0,inf,first linear unlock,0.4773456013637028
2022-09-29,AXL,0.81,28809488,324715,0,1,324715,190077.0,141.17633951781815,linear unlock,1.1271113183267958
2022-09-30,AXL,0.76,29413416,514793,0,1,514793,190078.0,58.53687079438893,linear unlock,1.7501979368870313
2022-10-01,AXL,0.67,30017343,704870,0,1,704870,190077.0,36.922996233437516,linear unlock,2.3482091669472545
2022-10-02,AXL,0.63,30621271,894947,0,1,894947,190077.0,26.96624909557791,linear unlock,2.9226317875570875
2022-10-03,AXL,0.65,31225199,1085025,0,1,1085025,190078.0,21.23902309298763,linear unlock,3.4748377424271983
2022-10-04,AXL,0.74,31829126,1275102,0,1,1275102,190077.0,17.518213866039954,linear unlock,4.006085495404429
2022-10-05,AXL,0.8,32433054,1465179,0,1,1465179,190077.0,14.906807455403568,linear unlock,4.517548671179717
2022-10-06,AXL,0.9,33036982,1655257,0,1,1655257,190078.0,12.973022408866083,linear unlock,5.010315409561321
2022-10-07,AXL,0.89,33640910,1845334,0,1,1845334,190077.0,11.483231909002651,linear unlock,5.4853866913826055
2022-10-08,AXL,0.88,34244837,2035411,0,1,2035411,190077.0,10.30041174118073,linear unlock,5.943701819926899
2022-10-09,AXL,0.96,34848765,2225489,0,1,2225489,190078.0,9.338556193319187,linear unlock,6.38613448711884
2022-10-10,AXL,0.92,35452693,2415566,0,1,2415566,190077.0,8.540909436083485,linear unlock,6.813490867957478
2022-10-11,AXL,0.94,36056620,2605643,0,1,2605643,190077.0,7.868839021579207,linear unlock,7.226531494077926
2022-10-12,AXL,0.97,36660548,2795721,0,1,2795721,190078.0,7.2948596565224015,linear unlock,7.6259662021418775
2022-10-13,AXL,0.98,37264476,2985798,0,1,2985798,190077.0,6.798854392122819,linear unlock,8.01245132227272
