Date,Symbol,Price,Unlocked Supply,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2022-09-29,LUNA,2.51,510000000,1,0,0.0,0.0,no unlock,0.0
2022-09-30,LUNA,2.46,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-01,LUNA,2.49,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-02,LUNA,2.48,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-03,LUNA,2.48,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-04,LUNA,2.45,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-05,LUNA,2.57,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-06,LUNA,2.55,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-07,LUNA,2.47,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-08,LUNA,2.48,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-09,LUNA,2.49,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-10,LUNA,2.53,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-11,LUNA,2.51,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-12,LUNA,2.42,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-13,LUNA,2.83,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-14,LUNA,2.64,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-15,LUNA,2.85,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-16,LUNA,2.73,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-17,LUNA,2.61,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-18,LUNA,2.64,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-19,LUNA,2.52,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-20,LUNA,2.43,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-21,LUNA,2.34,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-22,LUNA,2.35,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-23,LUNA,2.35,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-24,LUNA,2.45,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-25,LUNA,2.37,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-26,LUNA,2.42,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-27,LUNA,2.46,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-28,LUNA,2.41,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-29,LUNA,2.43,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-30,LUNA,2.43,510000000,1,0,0.0,0.0,no unlock,0.0
2022-10-31,LUNA,2.5,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-01,LUNA,2.45,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-02,LUNA,2.37,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-03,LUNA,2.31,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-04,LUNA,2.38,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-05,LUNA,2.59,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-06,LUNA,2.47,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-07,LUNA,2.39,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-08,LUNA,2.42,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-09,LUNA,1.9,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-10,LUNA,1.6,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-11,LUNA,1.82,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-12,LUNA,1.73,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-13,LUNA,1.7,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-14,LUNA,1.66,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-15,LUNA,1.67,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-16,LUNA,1.7,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-17,LUNA,1.67,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-18,LUNA,1.67,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-19,LUNA,1.69,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-20,LUNA,1.68,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-21,LUNA,1.56,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-22,LUNA,1.49,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-23,LUNA,1.54,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-24,LUNA,1.58,510000000,1,0,0.0,0.0,no unlock,0.0
2022-11-25,LUNA,1.57,510890909,1,0,0.0,0.0,no unlock,0.0
2022-11-26,LUNA,1.55,511781818,1,0,0.0,0.0,no unlock,0.0
2022-11-27,LUNA,1.56,512672727,1,0,0.0,0.0,no unlock,0.0
2022-11-28,LUNA,1.59,513563636,1,0,0.0,0.0,no unlock,0.0
2022-11-29,LUNA,1.57,514454545,1,0,0.0,0.0,no unlock,0.0
2022-11-30,LUNA,1.6,515345455,1,0,0.0,0.0,no unlock,0.0
2022-12-01,LUNA,1.63,516236364,1,0,0.0,0.0,no unlock,0.0
2022-12-02,LUNA,1.64,517127273,1,0,0.0,0.0,no unlock,0.0
2022-12-03,LUNA,1.67,518018182,1,0,0.0,0.0,no unlock,0.0
2022-12-04,LUNA,1.63,518909091,1,0,0.0,0.0,no unlock,0.0
2022-12-05,LUNA,1.65,519800000,1,0,0.0,0.0,no unlock,0.0
2022-12-06,LUNA,1.63,520690909,1,0,0.0,0.0,no unlock,0.0
2022-12-07,LUNA,1.62,521581818,1,0,0.0,0.0,no unlock,0.0
2022-12-08,LUNA,1.58,522472727,1,0,0.0,0.0,no unlock,0.0
2022-12-09,LUNA,1.65,523363636,1,0,0.0,0.0,no unlock,0.0
2022-12-10,LUNA,1.63,524254545,1,0,0.0,0.0,no unlock,0.0
2022-12-11,LUNA,1.65,525145455,1,0,0.0,0.0,no unlock,0.0
2022-12-12,LUNA,1.6,526036364,1,0,0.0,0.0,no unlock,0.0
2022-12-13,LUNA,1.63,526927273,1,0,0.0,0.0,no unlock,0.0
2022-12-14,LUNA,1.66,527818182,1,0,0.0,0.0,no unlock,0.0
2022-12-15,LUNA,1.64,528709091,1,0,0.0,0.0,no unlock,0.0
2022-12-16,LUNA,1.6,529600000,1,0,0.0,0.0,no unlock,0.0
2022-12-17,LUNA,1.32,530490909,1,0,0.0,0.0,no unlock,0.0
2022-12-18,LUNA,1.34,531381818,1,0,0.0,0.0,no unlock,0.0
2022-12-19,LUNA,1.33,532272727,1,0,0.0,0.0,no unlock,0.0
2022-12-20,LUNA,1.23,533163636,1,0,0.0,0.0,no unlock,0.0
2022-12-21,LUNA,1.3,534054545,1,0,0.0,0.0,no unlock,0.0
2022-12-22,LUNA,1.22,534945455,1,0,0.0,0.0,no unlock,0.0
2022-12-23,LUNA,1.27,535836364,1,0,0.0,0.0,no unlock,0.0
2022-12-24,LUNA,1.28,536727273,1,0,0.0,0.0,no unlock,0.0
2022-12-25,LUNA,1.28,537618182,1,0,0.0,0.0,no unlock,0.0
2022-12-26,LUNA,1.25,538509091,1,0,0.0,0.0,no unlock,0.0
2022-12-27,LUNA,1.31,539400000,1,0,0.0,0.0,no unlock,0.0
2022-12-28,LUNA,1.37,540290909,1,0,0.0,0.0,no unlock,0.0
2022-12-29,LUNA,1.28,541181818,1,0,0.0,0.0,no unlock,0.0
2022-12-30,LUNA,1.28,542072727,1,0,0.0,0.0,no unlock,0.0
2022-12-31,LUNA,1.25,542963636,1,0,0.0,0.0,no unlock,0.0
2023-01-01,LUNA,1.26,543854545,1,0,0.0,0.0,no unlock,0.0
2023-01-02,LUNA,1.28,544745455,1,0,0.0,0.0,no unlock,0.0
2023-01-03,LUNA,1.32,545636364,1,0,0.0,0.0,no unlock,0.0
2023-01-04,LUNA,1.31,546527273,1,0,0.0,0.0,no unlock,0.0
2023-01-05,LUNA,1.32,547418182,1,0,0.0,0.0,no unlock,0.0
2023-01-06,LUNA,1.31,548309091,1,0,0.0,0.0,no unlock,0.0
2023-01-07,LUNA,1.33,549200000,1,0,0.0,0.0,no unlock,0.0
2023-01-08,LUNA,1.32,550090909,1,0,0.0,0.0,no unlock,0.0
2023-01-09,LUNA,1.35,550981818,1,0,0.0,0.0,no unlock,0.0
2023-01-10,LUNA,1.52,551872727,1,0,0.0,0.0,no unlock,0.0
2023-01-11,LUNA,1.57,552763636,1,0,0.0,0.0,no unlock,0.0
2023-01-12,LUNA,1.54,553654545,1,0,0.0,0.0,no unlock,0.0
2023-01-13,LUNA,1.6,554545455,1,0,0.0,0.0,no unlock,0.0
2023-01-14,LUNA,1.7,555436364,1,0,0.0,0.0,no unlock,0.0
2023-01-15,LUNA,1.8,556327273,1,0,0.0,0.0,no unlock,0.0
2023-01-16,LUNA,2.1,557218182,1,0,0.0,0.0,no unlock,0.0
2023-01-17,LUNA,2.13,558109091,1,0,0.0,0.0,no unlock,0.0
2023-01-18,LUNA,2.04,559000000,1,0,0.0,0.0,no unlock,0.0
2023-01-19,LUNA,1.89,559890909,1,0,0.0,0.0,no unlock,0.0
2023-01-20,LUNA,1.94,560781818,1,0,0.0,0.0,no unlock,0.0
2023-01-21,LUNA,2.1,561672727,1,0,0.0,0.0,no unlock,0.0
2023-01-22,LUNA,2.29,562563636,1,0,0.0,0.0,no unlock,0.0
2023-01-23,LUNA,2.25,563454545,1,0,0.0,0.0,no unlock,0.0
2023-01-24,LUNA,2.25,564345455,1,0,0.0,0.0,no unlock,0.0
2023-01-25,LUNA,2.06,565236364,1,0,0.0,0.0,no unlock,0.0
2023-01-26,LUNA,2.16,566127273,1,0,0.0,0.0,no unlock,0.0
2023-01-27,LUNA,2.16,567018182,1,0,0.0,0.0,no unlock,0.0
2023-01-28,LUNA,2.13,567909091,1,0,0.0,0.0,no unlock,0.0
2023-01-29,LUNA,2.1,568800000,1,0,0.0,0.0,no unlock,0.0
2023-01-30,LUNA,2.18,569690909,1,0,0.0,0.0,no unlock,0.0
2023-01-31,LUNA,1.94,570581818,1,0,0.0,0.0,no unlock,0.0
2023-02-01,LUNA,2.03,571472727,1,0,0.0,0.0,no unlock,0.0
2023-02-02,LUNA,2.11,572363636,1,0,0.0,0.0,no unlock,0.0
2023-02-03,LUNA,2.08,573254545,1,0,0.0,0.0,no unlock,0.0
2023-02-04,LUNA,2.26,574145455,1,0,0.0,0.0,no unlock,0.0
2023-02-05,LUNA,2.19,575036364,1,0,0.0,0.0,no unlock,0.0
2023-02-06,LUNA,2.07,575927273,1,0,0.0,0.0,no unlock,0.0
2023-02-07,LUNA,2.07,576818182,1,0,0.0,0.0,no unlock,0.0
2023-02-08,LUNA,2.13,577709091,1,0,0.0,0.0,no unlock,0.0
2023-02-09,LUNA,2.05,578600000,1,0,0.0,0.0,no unlock,0.0
2023-02-10,LUNA,1.77,579490909,1,0,0.0,0.0,no unlock,0.0
2023-02-11,LUNA,1.79,580381818,1,0,0.0,0.0,no unlock,0.0
2023-02-12,LUNA,1.85,581272727,1,0,0.0,0.0,no unlock,0.0
2023-02-13,LUNA,1.79,582163636,1,0,0.0,0.0,no unlock,0.0
2023-02-14,LUNA,1.8,583054545,1,0,0.0,0.0,no unlock,0.0
2023-02-15,LUNA,1.85,583945455,1,0,0.0,0.0,no unlock,0.0
2023-02-16,LUNA,1.97,584836364,1,0,0.0,0.0,no unlock,0.0
2023-02-17,LUNA,1.81,585727273,1,0,0.0,0.0,no unlock,0.0
2023-02-18,LUNA,1.91,586618182,1,0,0.0,0.0,no unlock,0.0
2023-02-19,LUNA,1.88,587509091,1,0,0.0,0.0,no unlock,0.0
2023-02-20,LUNA,1.85,588400000,1,0,0.0,0.0,no unlock,0.0
2023-02-21,LUNA,1.85,589290909,1,0,0.0,0.0,no unlock,0.0
2023-02-22,LUNA,1.79,590181818,1,0,0.0,0.0,no unlock,0.0
2023-02-23,LUNA,1.79,591072727,1,0,0.0,0.0,no unlock,0.0
2023-02-24,LUNA,1.76,591963636,1,0,0.0,0.0,no unlock,0.0
2023-02-25,LUNA,1.73,592854545,1,0,0.0,0.0,no unlock,0.0
2023-02-26,LUNA,1.72,593745455,1,0,0.0,0.0,no unlock,0.0
2023-02-27,LUNA,1.72,594636364,1,0,0.0,0.0,no unlock,0.0
2023-02-28,LUNA,1.71,595527273,1,0,0.0,0.0,no unlock,0.0
2023-03-01,LUNA,1.71,596418182,1,0,0.0,0.0,no unlock,0.0
2023-03-02,LUNA,1.73,597309091,1,0,0.0,0.0,no unlock,0.0
2023-03-03,LUNA,1.73,598200000,1,0,0.0,0.0,no unlock,0.0
2023-03-04,LUNA,1.56,599090909,1,0,0.0,0.0,no unlock,0.0
2023-03-05,LUNA,1.51,599981818,1,0,0.0,0.0,no unlock,0.0
2023-03-06,LUNA,1.53,600872727,1,0,0.0,0.0,no unlock,0.0
2023-03-07,LUNA,1.54,601763636,1,0,0.0,0.0,no unlock,0.0
2023-03-08,LUNA,1.47,602654545,1,0,0.0,0.0,no unlock,0.0
2023-03-09,LUNA,1.36,603545455,1,0,0.0,0.0,no unlock,0.0
2023-03-10,LUNA,1.28,604436364,1,0,0.0,0.0,no unlock,0.0
2023-03-11,LUNA,1.3,605327273,1,0,0.0,0.0,no unlock,0.0
2023-03-12,LUNA,1.26,606218182,1,0,0.0,0.0,no unlock,0.0
2023-03-13,LUNA,1.35,607109091,1,0,0.0,0.0,no unlock,0.0
2023-03-14,LUNA,1.42,608000000,1,0,0.0,0.0,no unlock,0.0
2023-03-15,LUNA,1.46,608890909,1,0,0.0,0.0,no unlock,0.0
2023-03-16,LUNA,1.34,609781818,1,0,0.0,0.0,no unlock,0.0
2023-03-17,LUNA,1.38,610672727,1,0,0.0,0.0,no unlock,0.0
2023-03-18,LUNA,1.44,611563636,1,0,0.0,0.0,no unlock,0.0
2023-03-19,LUNA,1.45,612454545,1,0,0.0,0.0,no unlock,0.0
2023-03-20,LUNA,1.48,613345455,1,0,0.0,0.0,no unlock,0.0
2023-03-21,LUNA,1.42,614236364,1,0,0.0,0.0,no unlock,0.0
2023-03-22,LUNA,1.43,615127273,1,0,0.0,0.0,no unlock,0.0
2023-03-23,LUNA,1.37,616018182,1,0,0.0,0.0,no unlock,0.0
2023-03-24,LUNA,1.36,616909091,1,0,0.0,0.0,no unlock,0.0
2023-03-25,LUNA,1.29,617800000,1,0,0.0,0.0,no unlock,0.0
2023-03-26,LUNA,1.33,618690909,1,0,0.0,0.0,no unlock,0.0
2023-03-27,LUNA,1.32,619581818,1,0,0.0,0.0,no unlock,0.0
2023-03-28,LUNA,1.26,620472727,1,0,0.0,0.0,no unlock,0.0
2023-03-29,LUNA,1.29,621363636,1,0,0.0,0.0,no unlock,0.0
2023-03-30,LUNA,1.3,622254545,1,0,0.0,0.0,no unlock,0.0
2023-03-31,LUNA,1.28,623145455,1,0,0.0,0.0,no unlock,0.0
2023-04-01,LUNA,1.29,624036364,1,0,0.0,0.0,no unlock,0.0
2023-04-02,LUNA,1.3,624927273,1,0,0.0,0.0,no unlock,0.0
2023-04-03,LUNA,1.26,625818182,1,0,0.0,0.0,no unlock,0.0
2023-04-04,LUNA,1.25,626709091,1,0,0.0,0.0,no unlock,0.0
2023-04-05,LUNA,1.27,627600000,1,0,0.0,0.0,no unlock,0.0
2023-04-06,LUNA,1.28,628490909,1,0,0.0,0.0,no unlock,0.0
2023-04-07,LUNA,1.27,629381818,1,0,0.0,0.0,no unlock,0.0
2023-04-08,LUNA,1.27,630272727,1,0,0.0,0.0,no unlock,0.0
2023-04-09,LUNA,1.38,631163636,1,0,0.0,0.0,no unlock,0.0
2023-04-10,LUNA,1.33,632054545,1,0,0.0,0.0,no unlock,0.0
2023-04-11,LUNA,1.32,632945455,1,0,0.0,0.0,no unlock,0.0
2023-04-12,LUNA,1.36,633836364,1,0,0.0,0.0,no unlock,0.0
2023-04-13,LUNA,1.42,634727273,1,0,0.0,0.0,no unlock,0.0
2023-04-14,LUNA,1.41,635618182,1,0,0.0,0.0,no unlock,0.0
2023-04-15,LUNA,1.43,636509091,1,0,0.0,0.0,no unlock,0.0
2023-04-16,LUNA,1.42,637400000,1,0,0.0,0.0,no unlock,0.0
2023-04-17,LUNA,1.43,638290909,1,0,0.0,0.0,no unlock,0.0
2023-04-18,LUNA,1.39,639181818,1,0,0.0,0.0,no unlock,0.0
2023-04-19,LUNA,1.42,640072727,1,0,0.0,0.0,no unlock,0.0
2023-04-20,LUNA,1.31,640963636,1,0,0.0,0.0,no unlock,0.0
2023-04-21,LUNA,1.27,641854545,1,0,0.0,0.0,no unlock,0.0
2023-04-22,LUNA,1.21,642745455,1,0,0.0,0.0,no unlock,0.0
2023-04-23,LUNA,1.25,643636364,1,0,0.0,0.0,no unlock,0.0
2023-04-24,LUNA,1.26,644527273,1,0,0.0,0.0,no unlock,0.0
2023-04-25,LUNA,1.26,645418182,1,0,0.0,0.0,no unlock,0.0
2023-04-26,LUNA,1.27,646309091,1,0,0.0,0.0,no unlock,0.0
2023-04-27,LUNA,1.23,647200000,1,0,0.0,0.0,no unlock,0.0
2023-04-28,LUNA,1.25,648090909,1,0,0.0,0.0,no unlock,0.0
2023-04-29,LUNA,1.29,648981818,1,0,0.0,0.0,no unlock,0.0
