Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2021-07-23,C98,0.74,185000000,0,0,0,0,0.0,0.0,no unlock,0.0
2021-07-24,C98,0.74,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-07-25,C98,2.04,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-07-26,C98,1.47,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-07-27,C98,1.29,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-07-28,C98,1.26,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-07-29,C98,1.15,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-07-30,C98,1.05,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-07-31,C98,1.25,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-01,C98,1.28,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-02,C98,1.14,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-03,C98,1.15,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-04,C98,1.15,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-05,C98,1.14,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-06,C98,1.1,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-07,C98,1.11,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-08,C98,1.12,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-09,C98,1.24,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-10,C98,1.2,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-11,C98,1.17,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-12,C98,1.18,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-13,C98,1.15,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-14,C98,1.19,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-15,C98,1.73,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-16,C98,1.5,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-17,C98,1.48,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-18,C98,1.45,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-19,C98,1.85,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-20,C98,1.77,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-21,C98,2.62,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-22,C98,2.78,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-23,C98,3.15,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-24,C98,3.2,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-25,C98,5.16,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-26,C98,5.22,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-27,C98,4.94,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-28,C98,5.34,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-29,C98,4.98,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-30,C98,4.87,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-08-31,C98,4.59,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-01,C98,4.33,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-02,C98,4.28,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-03,C98,4.64,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-04,C98,4.58,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-05,C98,4.49,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-06,C98,4.58,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-07,C98,4.38,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-08,C98,3.42,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-09,C98,3.78,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-10,C98,4.12,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-11,C98,3.73,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-12,C98,3.73,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-13,C98,3.75,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-14,C98,3.45,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-15,C98,3.78,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-16,C98,4.03,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-17,C98,3.83,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-18,C98,3.66,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-19,C98,4.01,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-20,C98,3.92,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-21,C98,3.31,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-22,C98,3.12,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-23,C98,3.51,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-24,C98,3.56,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-25,C98,3.19,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-26,C98,3.14,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-27,C98,2.94,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-28,C98,2.91,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-29,C98,2.79,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-09-30,C98,3.07,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-01,C98,3.11,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-02,C98,3.34,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-03,C98,3.73,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-04,C98,3.83,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-05,C98,3.74,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-06,C98,3.72,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-07,C98,3.53,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-08,C98,3.59,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-09,C98,3.54,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-10,C98,3.54,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-11,C98,3.3,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-12,C98,3.25,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-13,C98,3.34,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-14,C98,3.7,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-15,C98,3.59,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-16,C98,3.54,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-17,C98,3.52,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-18,C98,3.38,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-19,C98,3.41,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-20,C98,3.41,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-21,C98,3.54,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-22,C98,3.5,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-23,C98,3.58,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-24,C98,3.82,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-25,C98,3.79,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-26,C98,4.04,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-27,C98,4.09,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-28,C98,3.51,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-29,C98,3.64,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-30,C98,3.71,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-10-31,C98,3.61,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-01,C98,3.67,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
2021-11-02,C98,3.74,185000000,0,0,1,0,0.0,0.0,no unlock,0.0
