Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2020-06-21,BAL,0,0,0,0,0,0,0.0,0.0,no unlock,0.0,0.0,,
2020-06-22,BAL,0,3845,3845,0,0,3845,3845.0,inf,first linear unlock,3845.0,0.0,100.0,inf
2020-06-23,BAL,15,7942690,7690,0,2500000,7690,3845.0,100.0,linear unlock,3845.0,115350.0,0.09681858413207617,206471.91157347205
2020-06-24,BAL,15,17946535,11535,10000000,2500000,10011535,10003845.0,130089.01170351105,large cliff unlock,10003845.0,150057675.0,55.785336835216384,125.95033924275026
2020-06-25,BAL,14,17950379,15379,10000000,2500000,10015379,3844.0,0.038395710547883016,small cliff unlock,3844.0,-9957719.0,55.794805223889696,0.021419176459411247
2020-06-26,BAL,17,17954224,19224,10000000,2500000,10019224,3845.0,0.03839095854485387,linear unlock,3845.0,30111502.0,55.80427201977651,0.021420160543685455
2020-06-27,BAL,12,17958069,23069,10000000,2500000,10023069,3845.0,0.03837622554401419,linear unlock,3845.0,-50049980.0,55.813734761794265,0.021415573293504638
2020-06-28,BAL,12,17961914,26914,10000000,2500000,10026914,3845.0,0.03836150384677587,linear unlock,3845.0,46140.0,55.82319345254631,0.02141098800767499
2020-06-29,BAL,12,17965759,30759,10000000,2500000,10030759,3845.0,0.038346793440135224,linear unlock,3845.0,46140.0,55.8326480946338,0.021406404684935026
2020-06-30,BAL,11,17969604,34604,10000000,2500000,10034604,3845.0,0.03833209431110846,linear unlock,3845.0,-9988464.0,55.84209869065562,0.02140182332402433
2020-07-01,BAL,10,17973448,38448,10000000,2500000,10038448,3844.0,0.038307440931400975,linear unlock,3844.0,-9996164.0,55.851542786893205,0.021391678970777542
2020-07-02,BAL,11,17977293,42293,10000000,2500000,10042293,3845.0,0.03830273364966377,linear unlock,3845.0,10080743.0,55.860985299622136,0.0213926676728917
2020-07-03,BAL,12,17981138,46138,10000000,2500000,10046138,3845.0,0.038288068272853616,linear unlock,3845.0,10088433.0,55.870423774068136,0.02138809218940805
2020-07-04,BAL,11,17984983,49983,10000000,2500000,10049983,3845.0,0.03827341412192427,linear unlock,3845.0,-10003843.0,55.87985821282122,0.021383518662723127
2020-07-05,BAL,11,17988828,53828,10000000,2500000,10053828,3845.0,0.038258771183991055,linear unlock,3845.0,42295.0,55.8892886184692,0.021378947091581904
2020-07-06,BAL,11,17992673,57673,10000000,2500000,10057673,3845.0,0.038244139446189054,linear unlock,3845.0,42295.0,55.89871499359768,0.02137437747473043
2020-07-07,BAL,11,17996517,61517,10000000,2500000,10061517,3844.0,0.03821957623796279,linear unlock,3844.0,42284.0,55.90813489076803,0.021364251993019605
2020-07-08,BAL,11,18145362,65362,10000000,2500000,10065362,3845.0,0.03821491331774324,linear unlock,3845.0,42295.0,55.470714775489185,0.8270767060092795
2020-07-09,BAL,10,18149207,69207,10000000,2500000,10069207,3845.0,0.0382003151004405,linear unlock,3845.0,-10026912.0,55.480148526599535,0.021189987832703476
2020-07-10,BAL,10,18153052,73052,10000000,2500000,10073052,3845.0,0.03818572803200888,linear unlock,3845.0,38450.0,55.4895782813821,0.021185498628121878
2020-07-11,BAL,10,18156897,76897,10000000,2500000,10076897,3845.0,0.03817115209968141,linear unlock,3845.0,38450.0,55.499004042375745,0.021181011325258143
2020-07-12,BAL,10,18160742,80742,10000000,2500000,10080742,3845.0,0.03815658729071062,linear unlock,3845.0,38450.0,55.508425812117146,0.021176525922904116
2020-07-13,BAL,10,18164586,84586,10000000,2500000,10084586,3844.0,0.03813211368766307,linear unlock,3844.0,38440.0,55.517841144301336,0.02116653603690862
2020-07-14,BAL,9,18168431,88431,10000000,2500000,10088431,3845.0,0.03812749477271551,linear unlock,3845.0,-10049981.0,55.52725494017617,0.02116756198021799
2020-07-15,BAL,9,18317276,92276,10000000,2500000,10092276,3845.0,0.03811296325464287,linear unlock,3845.0,34605.0,55.097035170513344,0.819250710201668
2020-07-16,BAL,8,18321121,96121,10000000,2500000,10096121,3845.0,0.03809844280913443,linear unlock,3845.0,-10061516.0,55.10645882421714,0.02099111243396671
2020-07-17,BAL,8,18324966,99966,10000000,2500000,10099966,3845.0,0.03808393342353959,linear unlock,3845.0,30760.0,55.11587852332168,0.020986707090685116
2020-07-18,BAL,8,18328811,103811,10000000,2500000,10103811,3845.0,0.03806943508522702,linear unlock,3845.0,30760.0,55.12529427031574,0.020982303596088527
2020-07-19,BAL,8,18332656,107656,10000000,2500000,10107656,3845.0,0.038054947781584594,linear unlock,3845.0,30760.0,55.13470606768599,0.020977901949013496
2020-07-20,BAL,10,18336500,111500,10000000,2500000,10111500,3844.0,0.03803057800938219,linear unlock,3844.0,20253752.0,55.1441114716549,0.0209680474013149
2020-07-21,BAL,11,18340345,115345,10000000,2500000,10115345,3845.0,0.03802600998862681,linear unlock,3845.0,10153795.0,55.15351537825488,0.020969105336350994
2020-07-22,BAL,10,18489190,119190,10000000,2500000,10119190,3845.0,0.03801155571065545,linear unlock,3845.0,-10076895.0,54.730304572563746,0.8115714289998361
2020-07-23,BAL,11,18493035,123035,10000000,2500000,10123035,3845.0,0.037997112417100576,linear unlock,3845.0,10161485.0,54.739716871784424,0.02079593535465859
2020-07-24,BAL,11,18496880,126880,10000000,2500000,10126880,3845.0,0.037982680095445684,linear unlock,3845.0,42295.0,54.749125257881325,0.020791611544562588
2020-07-25,BAL,11,18500725,130725,10000000,2500000,10130725,3845.0,0.03796825873319325,linear unlock,3845.0,42295.0,54.75852973329424,0.020787289532072435
2020-07-26,BAL,11,18504569,134569,10000000,2500000,10134569,3844.0,0.037943977356013514,linear unlock,3844.0,42284.0,54.76792785608786,0.020777564122487092
2020-07-27,BAL,11,18508414,138414,10000000,2500000,10138414,3845.0,0.03793945258056855,linear unlock,3845.0,42295.0,54.777324518459544,0.020778652018320447
2020-07-28,BAL,10,18512259,142259,10000000,2500000,10142259,3845.0,0.03792506401888895,linear unlock,3845.0,-10099964.0,54.786717277453825,0.020774335391460338
2020-07-29,BAL,9,18661104,146104,10000000,2500000,10146104,3845.0,0.037910686366814335,linear unlock,3845.0,-10107654.0,54.37033093004573,0.8040347750104404
2020-07-30,BAL,9,18664949,149949,10000000,2500000,10149949,3845.0,0.03789631961194169,linear unlock,3845.0,34605.0,54.37973069200457,0.020604354383320516
2020-07-31,BAL,10,18668794,153794,10000000,2500000,10153794,3845.0,0.03788196374188678,linear unlock,3845.0,10188399.0,54.38912658203845,0.02060010986368085
2020-08-01,BAL,11,18672638,157638,10000000,2500000,10157638,3844.0,0.03785777020885001,linear unlock,3844.0,10196078.0,54.39851616038398,0.02059051056002868
2020-08-02,BAL,11,18676483,161483,10000000,2500000,10161483,3845.0,0.03785328833337041,linear unlock,3845.0,42295.0,54.40790431474706,0.02059162717126525
2020-08-03,BAL,10,18680328,165328,10000000,2500000,10165328,3845.0,0.037838965040831146,linear unlock,3845.0,-10123033.0,54.417288604354276,0.020587387893105998
2020-08-04,BAL,10,18684173,169173,10000000,2500000,10169173,3845.0,0.03782465258376316,linear unlock,3845.0,38450.0,54.4266690315916,0.020583150360100742
2020-08-05,BAL,10,18833018,173018,10000000,2500000,10173018,3845.0,0.03781035094987567,linear unlock,3845.0,38450.0,54.01692920380579,0.7966368112733703
2020-08-06,BAL,10,18836863,176863,10000000,2500000,10176863,3845.0,0.037796060126896465,linear unlock,3845.0,38450.0,54.026315315878236,0.02041627104057353
2020-08-07,BAL,13,18840707,180707,10000000,2500000,10180707,3844.0,0.03777195389188201,linear unlock,3844.0,30580561.0,54.03569515729957,0.020406794910596313
2020-08-08,BAL,13,18844552,184552,10000000,2500000,10184552,3845.0,0.03776751457438074,linear unlock,3845.0,49985.0,54.04507361066477,0.02040793904390106
2020-08-09,BAL,17,18848397,188397,10000000,2500000,10188397,3845.0,0.03775325610787789,linear unlock,3845.0,40803573.0,54.054448237693634,0.020403775053925398
2020-08-10,BAL,27,18852242,192242,10000000,2500000,10192242,3845.0,0.03773900840338279,linear unlock,3845.0,101987785.0,54.06381904072736,0.0203996127628254
2020-08-11,BAL,23,18856087,196087,10000000,2500000,10196087,3845.0,0.037724771448715604,linear unlock,3845.0,-40680533.0,54.073186022105226,0.02039545216956158
2020-08-12,BAL,20,19004932,199932,10000000,2500000,10199932,3845.0,0.037710545231714875,linear unlock,3845.0,-30511361.0,53.66992104996745,0.7893737444041279
2020-08-13,BAL,23,19008776,203776,10000000,2500000,10203776,3844.0,0.03768652575330895,linear unlock,3844.0,30688208.0,53.679290028984504,0.02022632861827656
2020-08-14,BAL,21,19012621,207621,10000000,2500000,10207621,3845.0,0.037682128655117476,linear unlock,3845.0,-20326807.0,53.6886576553543,0.02022749912987559
2020-08-15,BAL,21,19016466,211466,10000000,2500000,10211466,3845.0,0.03766793457554899,linear unlock,3845.0,80745.0,53.698021493583504,0.020223408440109336
2020-08-16,BAL,19,19020311,215311,10000000,2500000,10215311,3845.0,0.03765375118518732,linear unlock,3845.0,-20349877.0,53.70738154596947,0.02021931940456234
2020-08-17,BAL,20,19024156,219156,10000000,2500000,10219156,3845.0,0.03763957847196234,linear unlock,3845.0,10292211.0,53.71673781480766,0.020215232022231393
2020-08-18,BAL,20,19028001,223001,10000000,2500000,10223001,3845.0,0.03762541642382208,linear unlock,3845.0,76900.0,53.726090302391725,0.02021114629211409
2020-08-19,BAL,20,19176846,226846,10000000,2500000,10226846,3845.0,0.03761126502873276,linear unlock,3845.0,76900.0,53.329134519826674,0.7822419181079504
2020-08-20,BAL,18,19180690,230690,10000000,2500000,10230690,3844.0,0.037587346088911476,linear unlock,3844.0,-20384500.0,53.3384878229094,0.02004500635818841
2020-08-21,BAL,23,19184535,234535,10000000,2500000,10234535,3845.0,0.037582997823216224,linear unlock,3845.0,51241885.0,53.34783980951323,0.020046202717420487
2020-08-22,BAL,20,19188380,238380,10000000,2500000,10238380,3845.0,0.03756887831249783,linear unlock,3845.0,-30626705.0,53.357188048183325,0.020042185020382304
2020-08-23,BAL,26,19192225,242225,10000000,2500000,10242225,3845.0,0.037554769406878824,linear unlock,3845.0,61530250.0,53.366532541172276,0.020038168933489958
2020-08-24,BAL,24,19196070,246070,10000000,2500000,10246070,3845.0,0.03754067109441552,linear unlock,3845.0,-20392170.0,53.375873290730866,0.02003415445577571
2020-08-25,BAL,24,19199915,249915,10000000,2500000,10249915,3845.0,0.03752658336318218,linear unlock,3845.0,92280.0,53.385210299108095,0.020030141586272608
2020-08-26,BAL,23,19348759,253759,10000000,2500000,10253759,3844.0,0.037502750022805065,linear unlock,3844.0,-10161503.0,52.994401346360256,0.7752325986859838
2020-08-27,BAL,27,19352604,257604,10000000,2500000,10257604,3845.0,0.03749844325383501,linear unlock,3845.0,41118851.0,53.00374047854232,0.019872075516574474
2020-08-28,BAL,26,19356449,261449,10000000,2500000,10261449,3845.0,0.0374843871921747,linear unlock,3845.0,-10157634.0,53.01307590044021,0.019868127307312237
2020-08-29,BAL,28,19360294,265294,10000000,2500000,10265294,3845.0,0.037470341664223056,linear unlock,3845.0,20630558.0,53.02240761426453,0.01986418066660884
2020-08-30,BAL,32,19364139,269139,10000000,2500000,10269139,3845.0,0.03745630665814345,linear unlock,3845.0,41184216.0,53.031735622224154,0.01986023559352973
2020-08-31,BAL,33,19367984,272984,10000000,2500000,10272984,3845.0,0.037442282162117,linear unlock,3845.0,10396024.0,53.04105992652617,0.01985629208714108
2020-09-01,BAL,33,19371828,276828,10000000,2500000,10276828,3844.0,0.03741853389433878,linear unlock,3844.0,126852.0,53.05037810577298,0.019847186986523737
2020-09-02,BAL,34,19375673,280673,10000000,2500000,10280673,3845.0,0.03741426829367972,linear unlock,3845.0,10407558.0,53.05969501033589,0.01984841079530543
2020-09-03,BAL,32,19524518,284518,10000000,2500000,10284518,3845.0,0.03740027525435348,linear unlock,3845.0,-20438306.0,52.67488805613537,0.7682055740721884
2020-09-04,BAL,23,19528363,288363,10000000,2500000,10288363,3845.0,0.03738629267798452,linear unlock,3845.0,-92472227.0,52.68420604430592,0.019693187816467478
2020-09-05,BAL,22,19532208,292208,10000000,2500000,10292208,3845.0,0.03737232055284208,linear unlock,3845.0,-10203773.0,52.69352036390356,0.01968931036359781
2020-09-06,BAL,19,19536053,296053,10000000,2500000,10296053,3845.0,0.03735835886721295,linear unlock,3845.0,-30803569.0,52.7028310170944,0.019685434437315026
2020-09-07,BAL,22,19539897,299897,10000000,2500000,10299897,3844.0,0.03733469514968503,linear unlock,3844.0,30972727.0,52.71213558597571,0.01967644129548584
2020-09-08,BAL,22,19543742,303742,10000000,2500000,10303742,3845.0,0.037330470392082565,linear unlock,3845.0,84590.0,52.72143891379655,0.019677688167957078
2020-09-09,BAL,20,19692587,307587,10000000,2500000,10307587,3845.0,0.03731653995218436,linear unlock,3845.0,-20530584.0,52.3424728300045,0.7615992884064884
2020-09-10,BAL,21,19696432,311432,10000000,2500000,10311432,3845.0,0.037302619905124255,linear unlock,3845.0,10388332.0,52.351776199872134,0.019525113688719516
2020-09-11,BAL,21,19700277,315277,10000000,2500000,10315277,3845.0,0.03728871023927617,linear unlock,3845.0,80745.0,52.36107593817082,0.01952130213228467
2020-09-12,BAL,21,19704122,319122,10000000,2500000,10319122,3845.0,0.03727481094303139,linear unlock,3845.0,80745.0,52.37037204702651,0.019517492063690273
2020-09-13,BAL,24,19707967,322967,10000000,2500000,10322967,3845.0,0.03726092200479847,linear unlock,3845.0,31049646.0,52.379664528563495,0.019513683482065326
2020-09-14,BAL,23,19711811,326811,10000000,2500000,10326811,3844.0,0.037237356275574646,linear unlock,3844.0,-10234555.0,52.388950969548155,0.019504802296451986
2020-09-15,BAL,24,19715656,330656,10000000,2500000,10330656,3845.0,0.037233178761575086,linear unlock,3845.0,10419091.0,52.39823620375604,0.01950607176580579
2020-09-16,BAL,22,19864501,334501,10000000,2500000,10334501,3845.0,0.03721932082531835,linear unlock,3845.0,-20576722.0,52.02497158121415,0.7549583944860876
2020-09-17,BAL,21,19868346,338346,10000000,2500000,10338346,3845.0,0.03720547320088314,linear unlock,3845.0,-10253756.0,52.03425589628849,0.019356136859415698
2020-09-18,BAL,23,19872191,342191,10000000,2500000,10342191,3845.0,0.03719163587676404,linear unlock,3845.0,20765127.0,52.04353661858423,0.01935239098413124
2020-09-19,BAL,20,19876036,346036,10000000,2500000,10346036,3845.0,0.03717780884147276,linear unlock,3845.0,-30949673.0,52.05281375018641,0.019348646558399123
2020-09-20,BAL,18,19879880,349880,10000000,2500000,10349880,3844.0,0.037154326545935076,linear unlock,3844.0,-20622880.0,52.06208488180009,0.019339872397091652
2020-09-21,BAL,17,19883725,353725,10000000,2500000,10353725,3845.0,0.03715018918093736,linear unlock,3845.0,-10284515.0,52.07135483919638,0.019341163025128925
2020-09-22,BAL,15,20032570,357570,10000000,2500000,10357570,3845.0,0.037136392940704914,linear unlock,3845.0,-20649775.0,51.70365060498977,0.7485770397649334
2020-09-23,BAL,15,20036415,361415,10000000,2500000,10361415,3845.0,0.037122606943520535,linear unlock,3845.0,57675.0,51.712918703271015,0.019193742989541532
2020-09-24,BAL,13,20040260,365260,10000000,2500000,10365260,3845.0,0.037108831177981,linear unlock,3845.0,-20672845.0,51.72218324512756,0.019190059698803403
2020-09-25,BAL,15,20044105,369105,10000000,2500000,10369105,3845.0,0.0370950656327,linear unlock,3845.0,20788195.0,51.73144423260605,0.01918637782144543
2020-09-26,BAL,15,20047949,372949,10000000,2500000,10372949,3844.0,0.037071666262420915,linear unlock,3844.0,57660.0,51.740699260557776,0.019177708358642104
2020-09-27,BAL,15,20051794,376794,10000000,2500000,10376794,3845.0,0.03706756873093659,linear unlock,3845.0,57675.0,51.749953146336935,0.019179019260274453
2020-09-28,BAL,15,20055639,380639,10000000,2500000,10380639,3845.0,0.037053833775634364,linear unlock,3845.0,57675.0,51.759203483868056,0.019175341617812352
2020-09-29,BAL,15,20059484,384484,10000000,2500000,10384484,3845.0,0.03704010899521696,linear unlock,3845.0,57675.0,51.768450275191526,0.019171665385480863
2020-09-30,BAL,16,20208329,388329,10000000,2500000,10388329,3845.0,0.03702639437838221,linear unlock,3845.0,10446004.0,51.406175146891165,0.7420180897973248
2020-10-01,BAL,16,20212174,392174,10000000,2500000,10392174,3845.0,0.03701268991384466,linear unlock,3845.0,61520.0,51.41541924188857,0.01902680820368671
2020-10-02,BAL,18,20216018,396018,10000000,2500000,10396018,3844.0,0.03698937296469439,linear unlock,3844.0,20853540.0,51.4246574176972,0.019018241184743413
2020-10-03,BAL,16,20219863,399863,10000000,2500000,10399863,3845.0,0.03698531495424498,linear unlock,3845.0,-20730516.0,51.43389448286568,0.019019571510076813
2020-10-04,BAL,16,20223708,403708,10000000,2500000,10403708,3845.0,0.03697164087642308,linear unlock,3845.0,61520.0,51.443128035669815,0.019015954756963487
2020-10-05,BAL,16,20227553,407553,10000000,2500000,10407553,3845.0,0.03695797690592623,linear unlock,3845.0,61520.0,51.45235807811256,0.019012339379108914
2020-10-06,BAL,16,20231398,411398,10000000,2500000,10411398,3845.0,0.03694432303155218,linear unlock,3845.0,61520.0,51.46158461219537,0.01900872537572884
2020-10-07,BAL,14,20380243,415243,10000000,2500000,10415243,3845.0,0.036930679242115225,linear unlock,3845.0,-20768966.0,51.10460655449496,0.7357128756005887
2020-10-08,BAL,14,20384087,419087,10000000,2500000,10419087,3844.0,0.03690744421421564,linear unlock,3844.0,53816.0,51.113827173127746,0.01886140415499462
2020-10-09,BAL,15,20387932,422932,10000000,2500000,10422932,3845.0,0.036903425415297904,linear unlock,3845.0,10476762.0,51.123046712143235,0.018862753087739468
2020-10-10,BAL,15,20391777,426777,10000000,2500000,10426777,3845.0,0.03688981181111035,linear unlock,3845.0,57675.0,51.13226277435262,0.01885919572421568
2020-10-11,BAL,15,20395622,430622,10000000,2500000,10430622,3845.0,0.03687620824728485,linear unlock,3845.0,57675.0,51.141475361722236,0.018855639702219183
2020-10-12,BAL,15,20399467,434467,10000000,2500000,10434467,3845.0,0.036862614712718,linear unlock,3845.0,57675.0,51.15068447621696,0.01885208502099127
2020-10-13,BAL,16,20548312,438312,10000000,2500000,10438312,3845.0,0.036849031196322726,linear unlock,3845.0,10495987.0,50.79887827282358,0.7296514168728035
2020-10-14,BAL,15,20552157,442157,10000000,2500000,10442157,3845.0,0.036835457687028325,linear unlock,3845.0,-10380637.0,50.808083063982046,0.018711999311670956
2020-10-15,BAL,14,20556001,446001,10000000,2500000,10446001,3844.0,0.03681231760832556,linear unlock,3844.0,-10388341.0,50.81728201900749,0.01870363290821494
2020-10-16,BAL,14,20559846,449846,10000000,2500000,10449846,3845.0,0.03680834416921844,linear unlock,3845.0,53830.0,50.826479925968314,0.018705000062998633
2020-10-17,BAL,13,20563691,453691,10000000,2500000,10453691,3845.0,0.03679480061237266,linear unlock,3845.0,-10399861.0,50.83567439327891,0.018701501947047658
2020-10-18,BAL,14,20567536,457536,10000000,2500000,10457536,3845.0,0.0367812670185105,linear unlock,3845.0,10507521.0,50.844865422868345,0.01869800513925248
2020-10-19,BAL,14,20571381,461381,10000000,2500000,10461381,3845.0,0.03676774337664245,linear unlock,3845.0,53830.0,50.85405301666427,0.018694509638879444
2020-10-20,BAL,13,20575226,465226,10000000,2500000,10465226,3845.0,0.03675422967579519,linear unlock,3845.0,-10411396.0,50.863237176592854,0.018691015445195438
2020-10-21,BAL,12,20724070,469070,10000000,2500000,10469070,3844.0,0.0367311704496396,linear unlock,3844.0,-10419098.0,50.51647673454104,0.7234136820659953
2020-10-22,BAL,12,20727915,472915,10000000,2500000,10472915,3845.0,0.03672723556151597,linear unlock,3845.0,46140.0,50.52565586070765,0.018553305407673297
2020-10-23,BAL,13,20731760,476760,10000000,2500000,10476760,3845.0,0.036713751615476686,linear unlock,3845.0,10522900.0,50.534831582075036,0.018549863794790743
2020-10-24,BAL,12,20735605,480605,10000000,2500000,10480605,3845.0,0.03670027756672864,linear unlock,3845.0,-10430620.0,50.54400390053726,0.01854642345850039
2020-10-25,BAL,12,20739450,484450,10000000,2500000,10484450,3845.0,0.03668681340437885,linear unlock,3845.0,46140.0,50.55317281798698,0.018542984398092075
2020-10-26,BAL,13,20743295,488295,10000000,2500000,10488295,3845.0,0.03667335911755028,linear unlock,3845.0,10534435.0,50.56233833631543,0.018539546612856176
2020-10-27,BAL,12,20747139,492139,10000000,2500000,10492139,3844.0,0.03665038025722961,linear unlock,3844.0,-10442167.0,50.571498074987595,0.018531289267206583
2020-10-28,BAL,12,20895984,495984,10000000,2500000,10495984,3845.0,0.036646483619784294,linear unlock,3845.0,46140.0,50.22967092624114,0.7174242193104312
2020-10-29,BAL,11,20899829,499829,10000000,2500000,10499829,3845.0,0.03663305889185807,linear unlock,3845.0,-10453689.0,50.23882731289333,0.018400664931596426
2020-10-30,BAL,10,20903674,503674,10000000,2500000,10503674,3845.0,0.03661964399610699,linear unlock,3845.0,-10461379.0,50.247980331113084,0.0183972797098005
2020-10-31,BAL,10,20907519,507519,10000000,2500000,10507519,3845.0,0.03660623892173348,linear unlock,3845.0,38450.0,50.25712998275883,0.018393895733352903
2020-11-01,BAL,10,20911364,511364,10000000,2500000,10511364,3845.0,0.036592843657955794,linear unlock,3845.0,38450.0,50.266276269687616,0.018390513001566567
2020-11-02,BAL,10,20915208,515208,10000000,2500000,10515208,3844.0,0.036569944680823536,linear unlock,3844.0,38440.0,50.27541681631854,0.01838234942493469
2020-11-03,BAL,9,20919053,519053,10000000,2500000,10519053,3845.0,0.03656608599658704,linear unlock,3845.0,-10480603.0,50.284556380252965,0.018383752148197617
2020-11-04,BAL,9,21067898,522898,10000000,2500000,10522898,3845.0,0.036552720097522085,linear unlock,3845.0,34605.0,49.947545787434514,0.711528385152043
2020-11-05,BAL,9,21071743,526743,10000000,2500000,10526743,3845.0,0.03653936396608615,linear unlock,3845.0,34605.0,49.956678951522896,0.018250515547398226
2020-11-06,BAL,9,21075588,530588,10000000,2500000,10530588,3845.0,0.036526017591576046,linear unlock,3845.0,34605.0,49.965808783128615,0.018247185342000424
2020-11-07,BAL,10,21079433,534433,10000000,2500000,10534433,3845.0,0.036512680963304234,linear unlock,3845.0,10569038.0,49.97493528407524,0.018243856351718397
2020-11-08,BAL,10,21083278,538278,10000000,2500000,10538278,3845.0,0.03649935407059877,linear unlock,3845.0,38450.0,49.98405845618504,0.01824052857588722
2020-11-09,BAL,10,21087122,542122,10000000,2500000,10542122,3844.0,0.03647654768644365,linear unlock,3844.0,38440.0,49.99317592984002,0.018232458918390204
2020-11-10,BAL,10,21090967,545967,10000000,2500000,10545967,3845.0,0.03647273290899119,linear unlock,3845.0,38450.0,50.00229245060219,0.018233877529612624
2020-11-11,BAL,12,21239812,549812,10000000,2500000,10549812,3845.0,0.036459435156586395,linear unlock,3845.0,21138074.0,49.66998766279099,0.7057286657363789
2020-11-12,BAL,12,21243657,553657,10000000,2500000,10553657,3845.0,0.03644614709721842,linear unlock,3845.0,46140.0,49.67909715356447,0.018102796766751045
2020-11-13,BAL,12,21247502,557502,10000000,2500000,10557502,3845.0,0.03643286872029288,linear unlock,3845.0,46140.0,49.688203347386434,0.0180995202473849
2020-11-14,BAL,13,21251347,561347,10000000,2500000,10561347,3845.0,0.036419600015230875,linear unlock,3845.0,10607487.0,49.69730624604642,0.0180962449138727
2020-11-15,BAL,13,21255191,565191,10000000,2500000,10565191,3844.0,0.03639687248226955,linear unlock,3844.0,49972.0,49.706403485153345,0.018088265181496494
2020-11-16,BAL,13,21259036,569036,10000000,2500000,10569036,3845.0,0.03639309502308098,linear unlock,3845.0,49985.0,49.715499799708695,0.018089698652907892
2020-11-17,BAL,13,21262881,572881,10000000,2500000,10572881,3845.0,0.03637985526778412,linear unlock,3845.0,49985.0,49.7245928244625,0.018086426872789527
2020-11-18,BAL,14,21411726,576726,10000000,2500000,10576726,3845.0,0.03636662514219161,linear unlock,3845.0,10626711.0,49.39688654711909,0.7000227297514386
2020-11-19,BAL,13,21415571,580571,10000000,2500000,10580571,3845.0,0.036353404635801286,linear unlock,3845.0,-10526741.0,49.405971944432395,0.017957450043961893
2020-11-20,BAL,13,21419416,584416,10000000,2500000,10584416,3845.0,0.036340193738126234,linear unlock,3845.0,49985.0,49.415054079905815,0.017954225922811023
2020-11-21,BAL,16,21423260,588260,10000000,2500000,10588260,3844.0,0.036317544586305,linear unlock,3844.0,31814752.0,49.42413059450336,0.017946334297816523
2020-11-22,BAL,16,21427105,592105,10000000,2500000,10592105,3845.0,0.03631380415667919,linear unlock,3845.0,61520.0,49.433206212411804,0.01794778199022931
2020-11-23,BAL,17,21430950,595950,10000000,2500000,10595950,3845.0,0.03630062201989123,linear unlock,3845.0,10657470.0,49.44227857374498,0.017944561339481
2020-11-24,BAL,17,21434795,599795,10000000,2500000,10599795,3845.0,0.03628744945002572,linear unlock,3845.0,65365.0,49.451347680255395,0.017941341844388604
2020-11-25,BAL,16,21583640,603640,10000000,2500000,10603640,3845.0,0.03627428643667165,linear unlock,3845.0,-10538275.0,49.128135939999,0.6944083206767314
2020-11-26,BAL,15,21587485,607485,10000000,2500000,10607485,3845.0,0.03626113296943314,linear unlock,3845.0,-10545965.0,49.13719685271351,0.017814418698606907
2020-11-27,BAL,14,21591329,611329,10000000,2500000,10611329,3844.0,0.03623856173258788,linear unlock,3844.0,-10553669.0,49.14625218299439,0.017806613415133815
2020-11-28,BAL,13,21595174,615174,10000000,2500000,10615174,3845.0,0.03623485804652744,linear unlock,3845.0,-10561344.0,49.15530664397518,0.01780807471369641
2020-11-29,BAL,13,21599019,619019,10000000,2500000,10619019,3845.0,0.03622173315293748,linear unlock,3845.0,49985.0,49.16435788125377,0.017804904003088838
2020-11-30,BAL,14,21602864,622864,10000000,2500000,10622864,3845.0,0.03620861776403263,linear unlock,3845.0,10672849.0,49.17340589655149,0.01780173442136423
2020-12-01,BAL,15,21606709,626709,10000000,2500000,10626709,3845.0,0.03619551186949207,linear unlock,3845.0,10680539.0,49.18245069158843,0.01779856596791981
2020-12-02,BAL,14,21755554,630554,10000000,2500000,10630554,3845.0,0.03618241545900994,linear unlock,3845.0,-10572879.0,48.86363270730775,0.6888832538078797
2020-12-03,BAL,15,21759398,634398,10000000,2500000,10634398,3844.0,0.03615992167482523,linear unlock,3844.0,10688214.0,48.87266642211333,0.017669051314436763
2020-12-04,BAL,15,21763243,638243,10000000,2500000,10638243,3845.0,0.036156254449005956,linear unlock,3845.0,57675.0,48.881699294539885,0.017670525627593192
2020-12-05,BAL,13,21767088,642088,10000000,2500000,10642088,3845.0,0.03614318642655559,linear unlock,3845.0,-21226501.0,48.89072897578215,0.017667403704493857
2020-12-06,BAL,14,21770933,645933,10000000,2500000,10645933,3845.0,0.03613012784709166,linear unlock,3845.0,10695918.0,48.89975546753095,0.01766428288432518
2020-12-07,BAL,14,21774778,649778,10000000,2500000,10649778,3845.0,0.036117078700382575,linear unlock,3845.0,53830.0,48.90877877147588,0.017661163166502788
2020-12-08,BAL,13,21778623,653623,10000000,2500000,10653623,3845.0,0.036104038976211526,linear unlock,3845.0,-10599793.0,48.91779888930535,0.017658044550442717
2020-12-09,BAL,12,21927468,657468,10000000,2500000,10657468,3845.0,0.03609100866437643,linear unlock,3845.0,-10607483.0,48.603276949258344,0.6834454134221434
2020-12-10,BAL,12,21931312,661312,10000000,2500000,10661312,3844.0,0.03606860466294621,linear unlock,3844.0,46128.0,48.61228548478997,0.017530523816064854
2020-12-11,BAL,12,21935157,665157,10000000,2500000,10665157,3845.0,0.03606497961976912,linear unlock,3845.0,46140.0,48.62129320524125,0.017532010852793486
