Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2024-01-09,XAI,0.67,302000000,0,0,0,0,0.0,0.0,no unlock,0.0
2024-01-10,XAI,0.59,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-11,XAI,0.55,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-12,XAI,0.66,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-13,XAI,0.56,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-14,XAI,0.63,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-15,XAI,0.91,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-16,XAI,1.14,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-17,XAI,1.02,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-18,XAI,1.11,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-19,XAI,1.04,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-20,XAI,0.85,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-21,XAI,0.79,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-22,XAI,0.8,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-23,XAI,0.76,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-24,XAI,0.72,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-25,XAI,0.75,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-26,XAI,0.71,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-27,XAI,0.82,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-28,XAI,0.89,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-29,XAI,0.82,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-30,XAI,0.84,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-01-31,XAI,0.86,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-01,XAI,0.76,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-02,XAI,0.76,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-03,XAI,0.79,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-04,XAI,0.83,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-05,XAI,0.77,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-06,XAI,0.77,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-07,XAI,0.83,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-08,XAI,0.86,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-09,XAI,0.83,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-10,XAI,0.89,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-11,XAI,0.93,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-12,XAI,0.99,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-13,XAI,1.07,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-14,XAI,1.03,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-15,XAI,1.07,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-16,XAI,1.01,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-17,XAI,1.0,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-18,XAI,0.97,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-19,XAI,1.17,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-20,XAI,1.28,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-21,XAI,1.4,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-22,XAI,1.37,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-23,XAI,1.31,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-24,XAI,1.44,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-25,XAI,1.44,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-26,XAI,1.53,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-27,XAI,1.52,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-28,XAI,1.44,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-02-29,XAI,1.33,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-01,XAI,1.27,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-02,XAI,1.4,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-03,XAI,1.35,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-04,XAI,1.33,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-05,XAI,1.27,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-06,XAI,1.16,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-07,XAI,1.36,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-08,XAI,1.41,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-09,XAI,1.36,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-10,XAI,1.47,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-11,XAI,1.41,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-12,XAI,1.47,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-13,XAI,1.46,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-14,XAI,1.41,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-15,XAI,1.38,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-16,XAI,1.3,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-17,XAI,1.23,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-18,XAI,1.28,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-19,XAI,1.16,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-20,XAI,1.07,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-21,XAI,1.23,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-22,XAI,1.25,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-23,XAI,1.19,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-24,XAI,1.21,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-25,XAI,1.22,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
2024-03-26,XAI,1.26,302000000,0,0,1,0,0.0,0.0,no unlock,0.0
