Date,Symbol,Price,Unlocked Supply,Founder / Team,Private Investors,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2021-02-22,SUPER,1.58,27500000,0,7500000,0,7500000,7500000.0,inf,token generation event unlock,27.27272727272727
2021-02-23,SUPER,1.58,28321918,0,7500000,1,7500000,0.0,0.0,no unlock,26.48125737811966
2021-02-24,SUPER,1.53,29143836,0,7500000,1,7500000,0.0,0.0,no unlock,25.734429743565673
2021-02-25,SUPER,1.45,29965753,0,7500000,1,7500000,0.0,0.0,no unlock,25.028571783262045
2021-02-26,SUPER,1.28,30787671,0,7500000,1,7500000,0.0,0.0,no unlock,24.360400629199916
2021-02-27,SUPER,1.19,31609589,0,7500000,1,7500000,0.0,0.0,no unlock,23.72697727895165
2021-02-28,SUPER,1.21,32431507,0,7500000,1,7500000,0.0,0.0,no unlock,23.12565987143305
2021-03-01,SUPER,1.21,33253425,0,7500000,1,7500000,0.0,0.0,no unlock,22.554067738887046
2021-03-02,SUPER,1.25,34075342,0,7500000,1,7500000,0.0,0.0,no unlock,22.010050552097173
2021-03-03,SUPER,1.13,34897260,0,7500000,1,7500000,0.0,0.0,no unlock,21.491658657441874
2021-03-04,SUPER,1.24,35719178,0,7500000,1,7500000,0.0,0.0,no unlock,20.99712373000297
2021-03-05,SUPER,1.27,36541096,0,7500000,1,7500000,0.0,0.0,no unlock,20.524835927198243
2021-03-06,SUPER,1.16,37363014,0,7500000,1,7500000,0.0,0.0,no unlock,20.07332706082009
2021-03-07,SUPER,1.25,38184932,0,7500000,1,7500000,0.0,0.0,no unlock,19.641255351718318
2021-03-08,SUPER,1.29,39006849,0,7500000,1,7500000,0.0,0.0,no unlock,19.227392604821784
2021-03-09,SUPER,1.19,39828767,0,7500000,1,7500000,0.0,0.0,no unlock,18.83061054840086
2021-03-10,SUPER,1.2,40650685,0,7500000,1,7500000,0.0,0.0,no unlock,18.449873599915968
2021-03-11,SUPER,1.17,41472603,0,7500000,1,7500000,0.0,0.0,no unlock,18.084227797324417
2021-03-12,SUPER,1.27,42294521,0,7500000,1,7500000,0.0,0.0,no unlock,17.732793332734516
2021-03-13,SUPER,1.69,43116438,0,7500000,1,7500000,0.0,0.0,no unlock,17.39475788793128
2021-03-14,SUPER,1.89,43938356,0,7500000,1,7500000,0.0,0.0,no unlock,17.06936873104674
2021-03-15,SUPER,1.74,44760274,0,7500000,1,7500000,0.0,0.0,no unlock,16.755929599537303
2021-03-16,SUPER,1.7,45582192,0,7500000,1,7500000,0.0,0.0,no unlock,16.45379406062789
2021-03-17,SUPER,1.95,46404110,0,7500000,1,7500000,0.0,0.0,no unlock,16.162361480480932
2021-03-18,SUPER,2.13,47226027,0,7500000,1,7500000,0.0,0.0,no unlock,15.881073375069219
2021-03-19,SUPER,2.84,48047945,0,7500000,1,7500000,0.0,0.0,no unlock,15.609408477303244
2021-03-20,SUPER,2.86,48869863,0,7500000,1,7500000,0.0,0.0,no unlock,15.34688157402856
2021-03-21,SUPER,3.12,49691781,0,7500000,1,7500000,0.0,0.0,no unlock,15.093039229163471
2021-03-22,SUPER,3.29,50513699,0,7500000,1,7500000,0.0,0.0,no unlock,14.847457518405058
2021-03-23,SUPER,3.05,51335616,0,7500000,1,7500000,0.0,0.0,no unlock,14.609739951303984
2021-03-24,SUPER,3.01,52157534,0,7500000,1,7500000,0.0,0.0,no unlock,14.379514184853909
2021-03-25,SUPER,2.53,52979452,0,7500000,1,7500000,0.0,0.0,no unlock,14.156431818132056
2021-03-26,SUPER,2.74,53801370,0,7500000,1,7500000,0.0,0.0,no unlock,13.940165464187992
2021-03-27,SUPER,3.11,54623288,0,7500000,1,7500000,0.0,0.0,no unlock,13.730407440870273
2021-03-28,SUPER,3.37,55445205,0,7500000,1,7500000,0.0,0.0,no unlock,13.52686855427805
2021-03-29,SUPER,3.37,56267123,0,7500000,1,7500000,0.0,0.0,no unlock,13.329275783302444
2021-03-30,SUPER,3.62,57089041,0,7500000,1,7500000,0.0,0.0,no unlock,13.137372547561274
2021-03-31,SUPER,4.22,57910959,0,7500000,1,7500000,0.0,0.0,no unlock,12.950916595941711
2021-04-01,SUPER,3.58,58732877,0,7500000,1,7500000,0.0,0.0,no unlock,12.769679237746178
2021-04-02,SUPER,3.3,59554795,0,7500000,1,7500000,0.0,0.0,no unlock,12.593444406953294
2021-04-03,SUPER,3.14,60376712,0,7500000,1,7500000,0.0,0.0,no unlock,12.422008008650751
