timestamp,symbol,price,volume_24h
2024-04-10,1INCH,0.5570398481373945,38592057.8218433
2024-04-10,AAVE,126.34980391787397,158857752.33251995
2024-04-10,ACA,0.15291268264731442,8230106.87453298
2024-04-10,AEVO,2.6443973186163574,159886777.76687476
2024-04-10,AGIX,1.047018445254954,121171275.02626966
2024-04-10,AKT,4.053556680330754,6792464.31115446
2024-04-10,ALGO,0.22828135869669547,60183601.28502473
2024-04-10,ALT,0.5888807298925505,174794965.6486054
2024-04-10,APE,1.6498406541116009,58110941.31258808
2024-04-10,APT,12.20240433029306,342733765.2727502
2024-04-10,ARB,1.4616226174185345,333179408.72152674
2024-04-10,ARKM,1.9753175252870323,127697113.16605441
2024-04-10,ATOM,10.758972518116066,167357688.79959065
2024-04-10,AVAX,47.20215249584315,508341663.9392906
2024-04-10,AXL,1.3839125510566754,51440031.46111012
2024-04-10,AXS,9.575493436380432,50234974.57657287
2024-04-10,AZERO,0.9654233345233258,2423750.98307029
2024-04-10,BAL,4.8487619216886175,8619307.3586329
2024-04-10,BEAM,0.032010547414097854,32881587.02704206
2024-04-10,BIT,5.274043789434786e-06,909617.53060283
2024-04-10,BLUR,0.5198526595537071,56825043.80262581
2024-04-10,BONK,2.2096271170358608e-05,113543052.01130326
2024-04-10,C98,0.40054898002612005,23494491.60428892
2024-04-10,COMP,71.16455378179032,40399921.70501676
2024-04-10,COW,0.24655495927619567,129097.78020986
2024-04-10,CRV,0.6159050530874909,49075087.85207462
2024-04-10,CTSI,0.27265617014499854,7295425.04320134
2024-04-10,CYBER,13.802731549815848,32436125.0648442
2024-04-10,DOGE,0.20049464163149966,2467759248.1897745
2024-04-10,DOT,8.35771212151026,300122415.27788514
2024-04-10,DYDX,3.035151440714024,5991844.52072387
2024-04-10,DYM,4.923465022937253,28377696.98690498
2024-04-10,EDU,0.8199744786342005,14060144.9454625
2024-04-10,EGLD,52.51295632006015,27352843.76896086
2024-04-10,ENS,20.283610990753854,37605318.77806173
2024-04-10,EUL,5.674495690077266,1094822.3397948
2024-04-10,FIL,8.421239576449537,289077964.3838699
2024-04-10,FLOW,1.2120228294574196,62934484.44706706
2024-04-10,FORT,0.20184322003537378,738969.98484612
2024-04-10,FTM,0.9815344063743889,516014624.5514508
2024-04-10,FTT,1.578722181278203,13560320.45994303
2024-04-10,FXS,6.736568367149751,19663911.14923077
2024-04-10,GAL,4.426777834163592,13899543.17503233
2024-04-10,GALA,0.059937342980995914,199340658.5459152
2024-04-10,GEL,0.49939078570909073,900816.57748969
2024-04-10,GLMR,0.43669916757277494,10868414.10643549
2024-04-10,GMT,0.2911697177144096,103552064.31706552
2024-04-10,GMX,37.77789258928319,26377839.60906163
2024-04-10,GRT,0.3264757510687874,88848363.00545746
2024-04-10,GTC,1.8006442256008577,9560664.82609445
2024-04-10,HFT,0.4212095176540103,12354658.78740564
2024-04-10,HNT,5.864965331441958,36956817.59089229
2024-04-10,HOP,0.05181835101737073,75494.32624638
2024-04-10,ID,0.8848324619437988,52924841.9456258
2024-04-10,ILV,125.2211307159393,19466852.21480054
2024-04-10,IMX,2.6044721829523043,54200481.77647477
2024-04-10,INJ,33.01512917655905,109705438.87104961
2024-04-10,JOE,0.7851269196242466,29200199.72132536
2024-04-10,JTO,3.785012541039309,133192406.95217523
2024-04-10,JUP,1.348600347234756,210719063.59967458
2024-04-10,KDA,1.2269837702785358,9086095.17298855
2024-04-10,KUJI,2.2752319089224677,946867.88728184
2024-04-10,LBR,0.3828009581357886,1796668.63593644
2024-04-10,LDO,2.628663907070192,81402842.45739515
2024-04-10,LINK,17.29085101349422,362814536.65566605
2024-04-10,LOOKS,0.16904600303500836,24287677.62187041
2024-04-10,LQTY,1.5324957968482174,27467637.07436252
2024-04-10,LUNA,0.8549807605597795,44233095.4923455
2024-04-10,MANA,0.6033906788495276,89283427.0060762
2024-04-10,MANTA,2.7456897877056443,75448498.89289486
2024-04-10,MASK,4.729817840958797,72613524.80399498
2024-04-10,MATIC,0.8834652186940257,331548594.5007045
2024-04-10,MAV,0.6018694010196777,12849918.6705741
2024-04-10,MAVIA,4.8041272506739086,36367437.85592306
2024-04-10,MC,3.1761054013196084,601247.03538024
2024-04-10,MEME,0.04270104026543567,168676652.46401432
2024-04-10,METIS,90.01940919183959,26992120.55716942
2024-04-10,MINA,1.0387186591177922,42708331.08533139
2024-04-10,MNT,1.3343949085913294,68270573.73633742
2024-04-10,MULTI,0.8221723577001614,664508.86002166
2024-04-10,MYRIA,0.00845573557499289,2714505.27267741
2024-04-10,NEAR,6.953637141487352,518163013.2254785
2024-04-10,NEON,1.4679904851723387,7063185.71892675
2024-04-10,NTRN,1.0502450931114944,14135221.10324753
2024-04-10,NYM,0.22556415744383648,2381006.21610987
2024-04-10,OKB,57.011265888198565,6728862.22627172
2024-04-10,OKT,18.38004336128301,844252.27964319
2024-04-10,ONDO,0.7758941958364047,167039664.21020365
2024-04-10,OP,3.013538090611652,250363323.5085184
2024-04-10,OSMO,1.2671644299668847,30145786.87516984
2024-04-10,PENDLE,6.78570955333863,223717910.15821126
2024-04-10,PEPE,7.03398394252152e-06,561954905.2991915
2024-04-10,PIXEL,0.6492324050374562,93974706.41763528
2024-04-10,POL,0.8836477680118623,843460.8355097
2024-04-10,POOL,0.48739423939011556,2518.88367813
2024-04-10,PRIME,22.635027030634273,7789970.90882224
2024-04-10,PYTH,0.7670559713072788,70627017.15933266
2024-04-10,RBN,1.6674090605343832,9124291.92535056
2024-04-10,RDNT,0.3025264746976089,22378081.19589674
