block_height,entity,ExtraNonce
280,Point Click,": Patoshi, BN: 280, ExtraNonce=9
281,Point Click,": Patoshi, BN: 281, ExtraNonce=13
282,Point Click,": Patoshi, BN: 282, ExtraNonce=17
283,Point Click,": Patoshi, BN: 283, ExtraNonce=23
284,Point Click,": Patoshi, BN: 284, ExtraNonce=28
285,Point Click,": Patoshi, BN: 285, ExtraNonce=43
286,Point Click,": Other, BN: 286, ExtraNonce=51
287,Point Click,": Patoshi, BN: 287, ExtraNonce=59
288,Point Click,": Patoshi, BN: 288, ExtraNonce=61
289,Point Click,": Patoshi, BN: 289, ExtraNonce=63
290,Point Click,": Patoshi, BN: 290, ExtraNonce=67
291,Point Click,": Patoshi, BN: 291, ExtraNonce=73
292,Point Click,": Patoshi, BN: 292, ExtraNonce=79
293,Point Click,": Patoshi, BN: 293, ExtraNonce=82
294,Point Click,": Patoshi, BN: 294, ExtraNonce=90
295,Point Click,": Patoshi, BN: 295, ExtraNonce=93
296,Point Click,": Other, BN: 296, ExtraNonce=38
297,Point Click,": Patoshi, BN: 297, ExtraNonce=94
298,Point Click,": Patoshi, BN: 298, ExtraNonce=96
299,Point Click,": Patoshi, BN: 299, ExtraNonce=100
300,Point Click,": Patoshi, BN: 300, ExtraNonce=106
301,Point Click,": Patoshi, BN: 301, ExtraNonce=111
302,Point Click,": Patoshi, BN: 302, ExtraNonce=112
303,Point Click,": Patoshi, BN: 303, ExtraNonce=122
304,Point Click,": Patoshi, BN: 304, ExtraNonce=130
305,Point Click,": Patoshi, BN: 305, ExtraNonce=136
306,Point Click,": Patoshi, BN: 306, ExtraNonce=148
307,Point Click,": Patoshi, BN: 307, ExtraNonce=160
308,Point Click,": Patoshi, BN: 308, ExtraNonce=166
309,Point Click,": Other, BN: 309, ExtraNonce=36
310,Point Click,": Patoshi, BN: 310, ExtraNonce=168
311,Point Click,": Other, BN: 311, ExtraNonce=53
312,Point Click,": Patoshi, BN: 312, ExtraNonce=176
313,Point Click,": Patoshi, BN: 313, ExtraNonce=177
314,Point Click,": Patoshi, BN: 314, ExtraNonce=186
315,Point Click,": Patoshi, BN: 315, ExtraNonce=189
316,Point Click,": Patoshi, BN: 316, ExtraNonce=200
317,Point Click,": Other, BN: 317, ExtraNonce=128
318,Point Click,": Patoshi, BN: 318, ExtraNonce=212
319,Point Click,": Patoshi, BN: 319, ExtraNonce=216
320,Point Click,": Other, BN: 320, ExtraNonce=87
321,Point Click,": Patoshi, BN: 321, ExtraNonce=218
322,Point Click,": Patoshi, BN: 322, ExtraNonce=221
323,Point Click,": Patoshi, BN: 323, ExtraNonce=222
324,Point Click,": Patoshi, BN: 324, ExtraNonce=227
325,Point Click,": Patoshi, BN: 325, ExtraNonce=243
326,Point Click,": Patoshi, BN: 326, ExtraNonce=246
327,Point Click,": Patoshi, BN: 327, ExtraNonce=283
328,Point Click,": Patoshi, BN: 328, ExtraNonce=284
329,Point Click,": Other, BN: 329, ExtraNonce=96
330,Point Click,": Patoshi, BN: 330, ExtraNonce=298
331,Point Click,": Patoshi, BN: 331, ExtraNonce=299
332,Point Click,": Patoshi, BN: 332, ExtraNonce=308
333,Point Click,": Patoshi, BN: 333, ExtraNonce=312
334,Point Click,": Other, BN: 334, ExtraNonce=78
335,Point Click,": Patoshi, BN: 335, ExtraNonce=313
336,Point Click,": Patoshi, BN: 336, ExtraNonce=319
337,Point Click,": Patoshi, BN: 337, ExtraNonce=326
338,Point Click,": Patoshi, BN: 338, ExtraNonce=330
339,Point Click,": Patoshi, BN: 339, ExtraNonce=332
340,Point Click,": Patoshi, BN: 340, ExtraNonce=335
341,Point Click,": Patoshi, BN: 341, ExtraNonce=343
342,Point Click,": Patoshi, BN: 342, ExtraNonce=346
343,Point Click,": Patoshi, BN: 343, ExtraNonce=347
344,Point Click,": Patoshi, BN: 344, ExtraNonce=354
345,Point Click,": Patoshi, BN: 345, ExtraNonce=357
346,Point Click,": Patoshi, BN: 346, ExtraNonce=359
347,Point Click,": Patoshi, BN: 347, ExtraNonce=366
348,Point Click,": Patoshi, BN: 348, ExtraNonce=368
349,Point Click,": Patoshi, BN: 349, ExtraNonce=372
350,Point Click,": Patoshi, BN: 350, ExtraNonce=376
351,Point Click,": Patoshi, BN: 351, ExtraNonce=401
352,Point Click,": Patoshi, BN: 352, ExtraNonce=402
353,Point Click,": Patoshi, BN: 353, ExtraNonce=403
354,Point Click,": Patoshi, BN: 354, ExtraNonce=405
355,Point Click,": Patoshi, BN: 355, ExtraNonce=418
356,Point Click,": Patoshi, BN: 356, ExtraNonce=424
357,Point Click,": Other, BN: 357, ExtraNonce=124
358,Point Click,": Patoshi, BN: 358, ExtraNonce=430
359,Point Click,": Patoshi, BN: 359, ExtraNonce=433
360,Point Click,": Other, BN: 360, ExtraNonce=75
361,Point Click,": Other, BN: 361, ExtraNonce=12
362,Point Click,": Patoshi, BN: 362, ExtraNonce=437
363,Point Click,": Patoshi, BN: 363, ExtraNonce=445
364,Point Click,": Patoshi, BN: 364, ExtraNonce=453
365,Point Click,": Patoshi, BN: 365, ExtraNonce=459
366,Point Click,": Patoshi, BN: 366, ExtraNonce=461
367,Point Click,": Patoshi, BN: 367, ExtraNonce=462
368,Point Click,": Patoshi, BN: 368, ExtraNonce=465
369,Point Click,": Patoshi, BN: 369, ExtraNonce=471
370,Point Click,": Patoshi, BN: 370, ExtraNonce=480
371,Point Click,": Patoshi, BN: 371, ExtraNonce=481
372,Point Click,": Other, BN: 372, ExtraNonce=23
373,Point Click,": Patoshi, BN: 373, ExtraNonce=482
374,Point Click,": Patoshi, BN: 374, ExtraNonce=498
375,Point Click,": Patoshi, BN: 375, ExtraNonce=503
376,Point Click,": Patoshi, BN: 376, ExtraNonce=509
377,Point Click,": Patoshi, BN: 377, ExtraNonce=513
378,Point Click,": Patoshi, BN: 378, ExtraNonce=522
379,Point Click,": Patoshi, BN: 379, ExtraNonce=524
380,Point Click,": Patoshi, BN: 380, ExtraNonce=526
381,Point Click,": Patoshi, BN: 381, ExtraNonce=533
382,Point Click,": Patoshi, BN: 382, ExtraNonce=535
383,Point Click,": Patoshi, BN: 383, ExtraNonce=545
384,Point Click,": Patoshi, BN: 384, ExtraNonce=547
385,Point Click,": Patoshi, BN: 385, ExtraNonce=560
386,Point Click,": Patoshi, BN: 386, ExtraNonce=569
387,Point Click,": Patoshi, BN: 387, ExtraNonce=571
388,Point Click,": Patoshi, BN: 388, ExtraNonce=572
389,Point Click,": Patoshi, BN: 389, ExtraNonce=574
390,Point Click,": Patoshi, BN: 390, ExtraNonce=591
391,Point Click,": Patoshi, BN: 391, ExtraNonce=599
392,Point Click,": Patoshi, BN: 392, ExtraNonce=601
393,Point Click,": Patoshi, BN: 393, ExtraNonce=609
394,Point Click,": Other, BN: 394, ExtraNonce=9
395,Point Click,": Patoshi, BN: 395, ExtraNonce=610
396,Point Click,": Patoshi, BN: 396, ExtraNonce=615
397,Point Click,": Patoshi, BN: 397, ExtraNonce=617
398,Point Click,": Patoshi, BN: 398, ExtraNonce=623
399,Point Click,": Patoshi, BN: 399, ExtraNonce=627
400,Point Click,": Patoshi, BN: 400, ExtraNonce=629
401,Point Click,": Patoshi, BN: 401, ExtraNonce=636
402,Point Click,": Patoshi, BN: 402, ExtraNonce=638
403,Point Click,": Patoshi, BN: 403, ExtraNonce=641
404,Point Click,": Patoshi, BN: 404, ExtraNonce=643
405,Point Click,": Patoshi, BN: 405, ExtraNonce=672
406,Point Click,": Patoshi, BN: 406, ExtraNonce=690
407,Point Click,": Other, BN: 407, ExtraNonce=22
408,Point Click,": Patoshi, BN: 408, ExtraNonce=699
409,Point Click,": Patoshi, BN: 409, ExtraNonce=702
410,Point Click,": Patoshi, BN: 410, ExtraNonce=709
411,Point Click,": Patoshi, BN: 411, ExtraNonce=710
412,Point Click,": Patoshi, BN: 412, ExtraNonce=716
413,Point Click,": Other, BN: 413, ExtraNonce=64
414,Point Click,": Patoshi, BN: 414, ExtraNonce=738
415,Point Click,": Patoshi, BN: 415, ExtraNonce=739
416,Point Click,": Patoshi, BN: 416, ExtraNonce=740
417,Point Click,": Other, BN: 417, ExtraNonce=132
418,Point Click,": Patoshi, BN: 418, ExtraNonce=748
419,Point Click,": Other, BN: 419, ExtraNonce=70
420,Point Click,": Patoshi, BN: 420, ExtraNonce=749
421,Point Click,": Other, BN: 421, ExtraNonce=43
422,Point Click,": Patoshi, BN: 422, ExtraNonce=750
423,Point Click,": Patoshi, BN: 423, ExtraNonce=760
424,Point Click,": Patoshi, BN: 424, ExtraNonce=763
425,Point Click,": Patoshi, BN: 425, ExtraNonce=767
426,Point Click,": Patoshi, BN: 426, ExtraNonce=773
427,Point Click,": Patoshi, BN: 427, ExtraNonce=793
428,Point Click,": Patoshi, BN: 428, ExtraNonce=807
429,Point Click,": Patoshi, BN: 429, ExtraNonce=820
430,Point Click,": Patoshi, BN: 430, ExtraNonce=822
431,Point Click,": Other, BN: 431, ExtraNonce=146
432,Point Click,": Patoshi, BN: 432, ExtraNonce=831
433,Point Click,": Other, BN: 433, ExtraNonce=48
434,Point Click,": Patoshi, BN: 434, ExtraNonce=847
435,Point Click,": Patoshi, BN: 435, ExtraNonce=857
436,Point Click,": Patoshi, BN: 436, ExtraNonce=859
437,Point Click,": Patoshi, BN: 437, ExtraNonce=866
438,Point Click,": Patoshi, BN: 438, ExtraNonce=876
439,Point Click,": Other, BN: 439, ExtraNonce=54
440,Point Click,": Patoshi, BN: 440, ExtraNonce=878
441,Point Click,": Patoshi, BN: 441, ExtraNonce=886
442,Point Click,": Other, BN: 442, ExtraNonce=157
443,Point Click,": Patoshi, BN: 443, ExtraNonce=890
444,Point Click,": Patoshi, BN: 444, ExtraNonce=898
445,Point Click,": Patoshi, BN: 445, ExtraNonce=903
