Date,Symbol,Available Supply,Unlocked Supply,Company Tokens,Team Tokens,Round 1 (Seed),Round 2,Other Rounds,Round 3,Advisors Tokens,Backstop Fund,Safety Fund,User Acquisition Fund,Ecosystem Fund,FTT Liquidity Fund
Oct 16 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 14 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 11 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 09 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 07 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 05 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 03 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 01 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 29 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 27 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 25 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 22 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 20 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 18 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 16 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 14 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 12 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 10 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 08 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 05 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 03 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 01 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 30 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 28 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 26 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 24 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 22 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 20 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 17 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 15 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 13 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 11 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 09 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 07 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 05 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 03 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 31 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 29 2022,FTT,0,350000000.00,200384520.00,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 27 2022,FTT,0,349710250.69,200094770.69,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 25 2022,FTT,0,349344251.57,199728771.57,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 23 2022,FTT,0,348978252.45,199362772.45,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 21 2022,FTT,0,348612253.32,198996773.32,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 19 2022,FTT,0,348246254.20,198630774.20,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 17 2022,FTT,0,347880255.08,198264775.08,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 15 2022,FTT,0,347514255.95,197898775.95,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 12 2022,FTT,0,346965257.27,197349777.27,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 10 2022,FTT,0,346599258.15,196983778.15,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 08 2022,FTT,0,346233259.02,196617779.02,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 06 2022,FTT,0,345867259.90,196251779.90,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 04 2022,FTT,0,345501260.78,195885780.78,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 02 2022,FTT,0,345135261.65,195519781.65,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 30 2022,FTT,0,344769262.53,195153782.53,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 28 2022,FTT,0,344403263.41,194787783.41,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 25 2022,FTT,0,343854264.72,194238784.72,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 23 2022,FTT,0,343488265.60,193872785.60,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 21 2022,FTT,0,343122266.47,193506786.47,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 19 2022,FTT,0,342756267.35,193140787.35,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 17 2022,FTT,0,342390268.23,192774788.23,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 15 2022,FTT,0,342024269.11,192408789.11,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 13 2022,FTT,0,341658269.98,192042789.98,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 11 2022,FTT,0,341292270.86,191676790.86,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 09 2022,FTT,0,340926271.74,191310791.74,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 06 2022,FTT,0,340377273.05,190761793.05,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 04 2022,FTT,0,340011273.93,190395793.93,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jun 02 2022,FTT,0,339645274.80,190029794.80,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 31 2022,FTT,0,339279275.68,189663795.68,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 29 2022,FTT,0,338913276.56,189297796.56,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 27 2022,FTT,0,338547277.43,188931797.43,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 25 2022,FTT,0,338181278.31,188565798.31,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 23 2022,FTT,0,337815279.19,188199799.19,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 21 2022,FTT,0,337449280.06,187833800.06,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 18 2022,FTT,0,336900281.38,187284801.38,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 16 2022,FTT,0,336534282.26,186918802.26,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 14 2022,FTT,0,336168283.13,186552803.13,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 12 2022,FTT,0,335802284.01,186186804.01,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 10 2022,FTT,0,335436284.89,185820804.89,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 08 2022,FTT,0,335070285.76,185454805.76,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 06 2022,FTT,0,334704286.64,185088806.64,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 04 2022,FTT,0,334338287.52,184722807.52,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 01 2022,FTT,0,333789288.83,184173808.83,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 29 2022,FTT,0,333375423.52,183807809.71,20259749.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 27 2022,FTT,0,332972366.70,183441810.58,20222692.12,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 25 2022,FTT,0,332569309.89,183075811.46,20185634.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 23 2022,FTT,0,332166253.07,182709812.34,20148576.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 21 2022,FTT,0,331763196.25,182343813.21,20111519.04,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 19 2022,FTT,0,331360139.44,181977814.09,20074461.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 17 2022,FTT,0,330957082.62,181611814.97,20037403.65,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 15 2022,FTT,0,330554025.80,181245815.84,20000345.96,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 12 2022,FTT,0,329949440.58,180696817.16,19944759.42,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 10 2022,FTT,0,329546383.76,180330818.04,19907701.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 08 2022,FTT,0,329143326.94,179964818.91,19870644.03,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 06 2022,FTT,0,328740270.13,179598819.79,19833586.34,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 04 2022,FTT,0,328337213.31,179232820.67,19796528.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 02 2022,FTT,0,327934156.49,178866821.54,19759470.95,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 31 2022,FTT,0,327531099.68,178500822.42,19722413.26,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 29 2022,FTT,0,327128042.86,178134823.30,19685355.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 26 2022,FTT,0,326523457.64,177585824.61,19629769.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 24 2022,FTT,0,326120400.82,177219825.49,19592711.33,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 22 2022,FTT,0,325717344.00,176853826.37,19555653.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 20 2022,FTT,0,325314287.19,176487827.24,19518595.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 18 2022,FTT,0,324911230.37,176121828.12,19481538.25,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 16 2022,FTT,0,324508173.55,175755829.00,19444480.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 14 2022,FTT,0,324105116.74,175389829.87,19407422.86,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 12 2022,FTT,0,323702059.92,175023830.75,19370365.17,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 10 2022,FTT,0,323299003.10,174657831.63,19333307.48,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 07 2022,FTT,0,322694417.88,174108832.94,19277720.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 05 2022,FTT,0,322291361.06,173742833.82,19240663.24,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 03 2022,FTT,0,321888304.24,173376834.69,19203605.55,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 01 2022,FTT,0,321485247.43,173010835.57,19166547.86,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 27 2022,FTT,0,321082190.61,172644836.45,19129490.16,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 25 2022,FTT,0,320679133.79,172278837.32,19092432.47,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 23 2022,FTT,0,320276076.98,171912838.20,19055374.78,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 21 2022,FTT,0,319873020.16,171546839.08,19018317.08,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 18 2022,FTT,0,319268434.94,170997840.39,18962730.54,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 16 2022,FTT,0,318865378.12,170631841.27,18925672.85,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 14 2022,FTT,0,318462321.30,170265842.15,18888615.16,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 12 2022,FTT,0,318059264.49,169899843.02,18851557.46,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 10 2022,FTT,0,317656207.67,169533843.90,18814499.77,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 08 2022,FTT,0,317253150.85,169167844.78,18777442.08,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 06 2022,FTT,0,316850094.03,168801845.65,18740384.38,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 04 2022,FTT,0,316447037.22,168435846.53,18703326.69,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 02 2022,FTT,0,316043980.40,168069847.41,18666269.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 30 2022,FTT,0,315439395.18,167520848.72,18610682.45,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 28 2022,FTT,0,315036338.36,167154849.60,18573624.76,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 26 2022,FTT,0,314633281.54,166788850.47,18536567.07,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 24 2022,FTT,0,314230224.73,166422851.35,18499509.37,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 22 2022,FTT,0,313827167.91,166056852.23,18462451.68,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 20 2022,FTT,0,313424111.09,165690853.11,18425393.99,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 18 2022,FTT,0,313021054.28,165324853.98,18388336.29,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 16 2022,FTT,0,312617997.46,164958854.86,18351278.60,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 14 2022,FTT,0,312214940.64,164592855.74,18314220.91,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 11 2022,FTT,0,311610355.42,164043857.05,18258634.37,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 09 2022,FTT,0,311207298.60,163677857.93,18221576.67,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 07 2022,FTT,0,310804241.78,163311858.80,18184518.98,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 05 2022,FTT,0,310401184.97,162945859.68,18147461.29,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 03 2022,FTT,0,309998128.15,162579860.56,18110403.59,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 01 2022,FTT,0,309595071.33,162213861.43,18073345.90,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 30 2021,FTT,0,309192014.52,161847862.31,18036288.21,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 28 2021,FTT,0,308788957.70,161481863.19,17999230.51,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 25 2021,FTT,0,308184372.48,160932864.50,17943643.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 23 2021,FTT,0,307781315.66,160566865.38,17906586.28,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 21 2021,FTT,0,307378258.84,160200866.26,17869528.59,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 19 2021,FTT,0,306975202.03,159834867.13,17832470.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 17 2021,FTT,0,306572145.21,159468868.01,17795413.20,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 15 2021,FTT,0,306169088.39,159102868.89,17758355.51,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 13 2021,FTT,0,305766031.58,158736869.76,17721297.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 11 2021,FTT,0,305362974.76,158370870.64,17684240.12,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 09 2021,FTT,0,304959917.94,158004871.52,17647182.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 06 2021,FTT,0,304355332.72,157455872.83,17591595.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
