Date,Symbol,Available Supply,Unlocked Supply,New Issuance,Graph Foundation,Edge & Node,Curator Program Grants,Early Team & Advisors,Testnet Indexer Rewards,Backers,Early Backers,Strategic GRT Sale,Public GRT Sale,Bug Bounties,Educational Programs
Feb 14 2021,GRT,0,1244620739.22,0,466900000.00,100000000.00,12720739.22,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Feb 11 2021,GRT,0,1243973921.97,0,466900000.00,100000000.00,12073921.97,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Feb 07 2021,GRT,0,1243111498.97,0,466900000.00,100000000.00,11211498.97,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Feb 04 2021,GRT,0,1242464681.72,0,466900000.00,100000000.00,10564681.72,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Feb 01 2021,GRT,0,1241817864.48,0,466900000.00,100000000.00,9917864.48,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Jan 29 2021,GRT,0,1241171047.23,0,466900000.00,100000000.00,9271047.23,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Jan 25 2021,GRT,0,1240308624.23,0,466900000.00,100000000.00,8408624.23,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Jan 22 2021,GRT,0,1239661806.98,0,466900000.00,100000000.00,7761806.98,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Jan 19 2021,GRT,0,1239014989.73,0,466900000.00,100000000.00,7114989.73,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Jan 16 2021,GRT,0,1238368172.48,0,466900000.00,100000000.00,6468172.48,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Jan 12 2021,GRT,0,1237505749.49,0,466900000.00,100000000.00,5605749.49,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Jan 09 2021,GRT,0,1236858932.24,0,466900000.00,100000000.00,4958932.24,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Jan 06 2021,GRT,0,1236212114.99,0,466900000.00,100000000.00,4312114.99,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Jan 02 2021,GRT,0,1235349691.99,0,466900000.00,100000000.00,3449691.99,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Dec 30 2020,GRT,0,1234702874.74,0,466900000.00,100000000.00,2802874.74,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Dec 27 2020,GRT,0,1234056057.49,0,466900000.00,100000000.00,2156057.49,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Dec 24 2020,GRT,0,1233409240.25,0,466900000.00,100000000.00,1509240.25,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Dec 20 2020,GRT,0,1232546817.25,0,466900000.00,100000000.00,646817.25,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
Dec 17 2020,GRT,0,1231900000.00,0,466900000.00,100000000.00,0,0,0,0,0,140000000.00,280000000.00,35000000.00,210000000.00
