Date,Symbol,Price,Available Supply,Unlocked Supply,Block Rewards,Team and Founders,Advisor/Contributor,Market Development,Token Sale
Sep 16 2022,FTM,$0.24,0,2831261684.98,731261684.98,315000000.00,315000000.00,630000000.00,840000000.00
Sep 15 2022,FTM,$0.25,0,2830525887.58,730525887.58,315000000.00,315000000.00,630000000.00,840000000.00
Sep 15 2022,FTM,$0.25,0,2830525887.58,730525887.58,315000000.00,315000000.00,630000000.00,840000000.00
Sep 15 2022,FTM,$0.25,0,2830525887.58,730525887.58,315000000.00,315000000.00,630000000.00,840000000.00
Sep 14 2022,FTM,$0.24,0,2829790090.18,729790090.18,315000000.00,315000000.00,630000000.00,840000000.00
Sep 14 2022,FTM,$0.24,0,2829790090.18,729790090.18,315000000.00,315000000.00,630000000.00,840000000.00
Sep 13 2022,FTM,$0.26,0,2829054292.79,729054292.79,315000000.00,315000000.00,630000000.00,840000000.00
Sep 13 2022,FTM,$0.26,0,2829054292.79,729054292.79,315000000.00,315000000.00,630000000.00,840000000.00
Sep 13 2022,FTM,$0.26,0,2829054292.79,729054292.79,315000000.00,315000000.00,630000000.00,840000000.00
Sep 12 2022,FTM,$0.27,0,2828318495.39,728318495.39,315000000.00,315000000.00,630000000.00,840000000.00
Sep 12 2022,FTM,$0.27,0,2828318495.39,728318495.39,315000000.00,315000000.00,630000000.00,840000000.00
Sep 11 2022,FTM,$0.27,0,2827582697.99,727582697.99,315000000.00,315000000.00,630000000.00,840000000.00
Sep 11 2022,FTM,$0.27,0,2827582697.99,727582697.99,315000000.00,315000000.00,630000000.00,840000000.00
Sep 11 2022,FTM,$0.27,0,2827582697.99,727582697.99,315000000.00,315000000.00,630000000.00,840000000.00
Sep 10 2022,FTM,$0.27,0,2826846900.59,726846900.59,315000000.00,315000000.00,630000000.00,840000000.00
Sep 10 2022,FTM,$0.27,0,2826846900.59,726846900.59,315000000.00,315000000.00,630000000.00,840000000.00
Sep 10 2022,FTM,$0.27,0,2826846900.59,726846900.59,315000000.00,315000000.00,630000000.00,840000000.00
Sep 09 2022,FTM,$0.25,0,2826111103.19,726111103.19,315000000.00,315000000.00,630000000.00,840000000.00
Sep 09 2022,FTM,$0.25,0,2826111103.19,726111103.19,315000000.00,315000000.00,630000000.00,840000000.00
Sep 08 2022,FTM,$0.25,0,2825375305.79,725375305.79,315000000.00,315000000.00,630000000.00,840000000.00
Sep 08 2022,FTM,$0.25,0,2825375305.79,725375305.79,315000000.00,315000000.00,630000000.00,840000000.00
Sep 08 2022,FTM,$0.25,0,2825375305.79,725375305.79,315000000.00,315000000.00,630000000.00,840000000.00
Sep 07 2022,FTM,$0.24,0,2824639508.39,724639508.39,315000000.00,315000000.00,630000000.00,840000000.00
Sep 07 2022,FTM,$0.24,0,2824639508.39,724639508.39,315000000.00,315000000.00,630000000.00,840000000.00
Sep 06 2022,FTM,$0.26,0,2823903710.99,723903710.99,315000000.00,315000000.00,630000000.00,840000000.00
Sep 06 2022,FTM,$0.26,0,2823903710.99,723903710.99,315000000.00,315000000.00,630000000.00,840000000.00
Sep 06 2022,FTM,$0.26,0,2823903710.99,723903710.99,315000000.00,315000000.00,630000000.00,840000000.00
Sep 05 2022,FTM,$0.27,0,2823167913.59,723167913.59,315000000.00,315000000.00,630000000.00,840000000.00
Sep 05 2022,FTM,$0.27,0,2823167913.59,723167913.59,315000000.00,315000000.00,630000000.00,840000000.00
Sep 04 2022,FTM,$0.26,0,2822432116.19,722432116.19,315000000.00,315000000.00,630000000.00,840000000.00
Sep 04 2022,FTM,$0.26,0,2822432116.19,722432116.19,315000000.00,315000000.00,630000000.00,840000000.00
Sep 04 2022,FTM,$0.26,0,2822432116.19,722432116.19,315000000.00,315000000.00,630000000.00,840000000.00
Sep 03 2022,FTM,$0.26,0,2821696318.79,721696318.79,315000000.00,315000000.00,630000000.00,840000000.00
Sep 03 2022,FTM,$0.26,0,2821696318.79,721696318.79,315000000.00,315000000.00,630000000.00,840000000.00
Sep 02 2022,FTM,$0.27,0,2820960521.40,720960521.40,315000000.00,315000000.00,630000000.00,840000000.00
Sep 02 2022,FTM,$0.27,0,2820960521.40,720960521.40,315000000.00,315000000.00,630000000.00,840000000.00
Sep 02 2022,FTM,$0.27,0,2820960521.40,720960521.40,315000000.00,315000000.00,630000000.00,840000000.00
Sep 01 2022,FTM,$0.27,0,2820224724.00,720224724.00,315000000.00,315000000.00,630000000.00,840000000.00
Sep 01 2022,FTM,$0.27,0,2820224724.00,720224724.00,315000000.00,315000000.00,630000000.00,840000000.00
Aug 31 2022,FTM,$0.27,0,2819488926.60,719488926.60,315000000.00,315000000.00,630000000.00,840000000.00
Aug 31 2022,FTM,$0.27,0,2819488926.60,719488926.60,315000000.00,315000000.00,630000000.00,840000000.00
Aug 31 2022,FTM,$0.27,0,2819488926.60,719488926.60,315000000.00,315000000.00,630000000.00,840000000.00
Aug 30 2022,FTM,$0.28,0,2818753129.20,718753129.20,315000000.00,315000000.00,630000000.00,840000000.00
Aug 30 2022,FTM,$0.28,0,2818753129.20,718753129.20,315000000.00,315000000.00,630000000.00,840000000.00
Aug 30 2022,FTM,$0.28,0,2818753129.20,718753129.20,315000000.00,315000000.00,630000000.00,840000000.00
Aug 29 2022,FTM,$0.26,0,2818017331.80,718017331.80,315000000.00,315000000.00,630000000.00,840000000.00
Aug 29 2022,FTM,$0.26,0,2818017331.80,718017331.80,315000000.00,315000000.00,630000000.00,840000000.00
Aug 28 2022,FTM,$0.27,0,2817281534.40,717281534.40,315000000.00,315000000.00,630000000.00,840000000.00
Aug 28 2022,FTM,$0.27,0,2817281534.40,717281534.40,315000000.00,315000000.00,630000000.00,840000000.00
Aug 28 2022,FTM,$0.27,0,2817281534.40,717281534.40,315000000.00,315000000.00,630000000.00,840000000.00
Aug 27 2022,FTM,$0.27,0,2816545737.00,716545737.00,315000000.00,315000000.00,630000000.00,840000000.00
Aug 27 2022,FTM,$0.27,0,2816545737.00,716545737.00,315000000.00,315000000.00,630000000.00,840000000.00
Aug 26 2022,FTM,$0.30,0,2815809939.60,715809939.60,315000000.00,315000000.00,630000000.00,840000000.00
Aug 26 2022,FTM,$0.30,0,2815809939.60,715809939.60,315000000.00,315000000.00,630000000.00,840000000.00
Aug 26 2022,FTM,$0.30,0,2815809939.60,715809939.60,315000000.00,315000000.00,630000000.00,840000000.00
Aug 25 2022,FTM,$0.30,0,2815074142.20,715074142.20,315000000.00,315000000.00,630000000.00,840000000.00
Aug 25 2022,FTM,$0.30,0,2815074142.20,715074142.20,315000000.00,315000000.00,630000000.00,840000000.00
Aug 24 2022,FTM,$0.30,0,2814338344.80,714338344.80,315000000.00,315000000.00,630000000.00,840000000.00
Aug 24 2022,FTM,$0.30,0,2814338344.80,714338344.80,315000000.00,315000000.00,630000000.00,840000000.00
Aug 24 2022,FTM,$0.30,0,2814338344.80,714338344.80,315000000.00,315000000.00,630000000.00,840000000.00
Aug 23 2022,FTM,$0.29,0,2813602547.41,713602547.41,315000000.00,315000000.00,630000000.00,840000000.00
Aug 23 2022,FTM,$0.29,0,2813602547.41,713602547.41,315000000.00,315000000.00,630000000.00,840000000.00
Aug 22 2022,FTM,$0.30,0,2812866750.01,712866750.01,315000000.00,315000000.00,630000000.00,840000000.00
Aug 22 2022,FTM,$0.30,0,2812866750.01,712866750.01,315000000.00,315000000.00,630000000.00,840000000.00
Aug 22 2022,FTM,$0.30,0,2812866750.01,712866750.01,315000000.00,315000000.00,630000000.00,840000000.00
Aug 21 2022,FTM,$0.29,0,2812130952.61,712130952.61,315000000.00,315000000.00,630000000.00,840000000.00
Aug 21 2022,FTM,$0.29,0,2812130952.61,712130952.61,315000000.00,315000000.00,630000000.00,840000000.00
Aug 20 2022,FTM,$0.30,0,2811395155.21,711395155.21,315000000.00,315000000.00,630000000.00,840000000.00
Aug 20 2022,FTM,$0.30,0,2811395155.21,711395155.21,315000000.00,315000000.00,630000000.00,840000000.00
Aug 20 2022,FTM,$0.30,0,2811395155.21,711395155.21,315000000.00,315000000.00,630000000.00,840000000.00
Aug 19 2022,FTM,$0.33,0,2810659357.81,710659357.81,315000000.00,315000000.00,630000000.00,840000000.00
Aug 19 2022,FTM,$0.33,0,2810659357.81,710659357.81,315000000.00,315000000.00,630000000.00,840000000.00
Aug 19 2022,FTM,$0.33,0,2810659357.81,710659357.81,315000000.00,315000000.00,630000000.00,840000000.00
Aug 18 2022,FTM,$0.34,0,2809923560.41,709923560.41,315000000.00,315000000.00,630000000.00,840000000.00
Aug 18 2022,FTM,$0.34,0,2809923560.41,709923560.41,315000000.00,315000000.00,630000000.00,840000000.00
Aug 17 2022,FTM,$0.37,0,2809187763.01,709187763.01,315000000.00,315000000.00,630000000.00,840000000.00
Aug 17 2022,FTM,$0.37,0,2809187763.01,709187763.01,315000000.00,315000000.00,630000000.00,840000000.00
Aug 17 2022,FTM,$0.37,0,2809187763.01,709187763.01,315000000.00,315000000.00,630000000.00,840000000.00
Aug 16 2022,FTM,$0.37,0,2808451965.61,708451965.61,315000000.00,315000000.00,630000000.00,840000000.00
Aug 16 2022,FTM,$0.37,0,2808451965.61,708451965.61,315000000.00,315000000.00,630000000.00,840000000.00
Aug 15 2022,FTM,$0.38,0,2807716168.21,707716168.21,315000000.00,315000000.00,630000000.00,840000000.00
Aug 15 2022,FTM,$0.38,0,2807716168.21,707716168.21,315000000.00,315000000.00,630000000.00,840000000.00
Aug 15 2022,FTM,$0.38,0,2807716168.21,707716168.21,315000000.00,315000000.00,630000000.00,840000000.00
Aug 14 2022,FTM,$0.40,0,2806980370.81,706980370.81,315000000.00,315000000.00,630000000.00,840000000.00
Aug 14 2022,FTM,$0.40,0,2806980370.81,706980370.81,315000000.00,315000000.00,630000000.00,840000000.00
Aug 13 2022,FTM,$0.40,0,2806244573.41,706244573.41,315000000.00,315000000.00,630000000.00,840000000.00
Aug 13 2022,FTM,$0.40,0,2806244573.41,706244573.41,315000000.00,315000000.00,630000000.00,840000000.00
Aug 13 2022,FTM,$0.40,0,2806244573.41,706244573.41,315000000.00,315000000.00,630000000.00,840000000.00
Aug 12 2022,FTM,$0.39,0,2805508776.02,705508776.02,315000000.00,315000000.00,630000000.00,840000000.00
Aug 12 2022,FTM,$0.39,0,2805508776.02,705508776.02,315000000.00,315000000.00,630000000.00,840000000.00
Aug 11 2022,FTM,$0.40,0,2804772978.62,704772978.62,315000000.00,315000000.00,630000000.00,840000000.00
Aug 11 2022,FTM,$0.40,0,2804772978.62,704772978.62,315000000.00,315000000.00,630000000.00,840000000.00
Aug 11 2022,FTM,$0.40,0,2804772978.62,704772978.62,315000000.00,315000000.00,630000000.00,840000000.00
Aug 10 2022,FTM,$0.37,0,2804037181.22,704037181.22,315000000.00,315000000.00,630000000.00,840000000.00
Aug 10 2022,FTM,$0.37,0,2804037181.22,704037181.22,315000000.00,315000000.00,630000000.00,840000000.00
Aug 09 2022,FTM,$0.38,0,2803301383.82,703301383.82,315000000.00,315000000.00,630000000.00,840000000.00
Aug 09 2022,FTM,$0.38,0,2803301383.82,703301383.82,315000000.00,315000000.00,630000000.00,840000000.00
Aug 09 2022,FTM,$0.38,0,2803301383.82,703301383.82,315000000.00,315000000.00,630000000.00,840000000.00
Aug 08 2022,FTM,$0.37,0,2802565586.42,702565586.42,315000000.00,315000000.00,630000000.00,840000000.00
Aug 08 2022,FTM,$0.37,0,2802565586.42,702565586.42,315000000.00,315000000.00,630000000.00,840000000.00
Aug 08 2022,FTM,$0.37,0,2802565586.42,702565586.42,315000000.00,315000000.00,630000000.00,840000000.00
Aug 07 2022,FTM,$0.36,0,2801829789.02,701829789.02,315000000.00,315000000.00,630000000.00,840000000.00
Aug 07 2022,FTM,$0.36,0,2801829789.02,701829789.02,315000000.00,315000000.00,630000000.00,840000000.00
Aug 06 2022,FTM,$0.38,0,2801093991.62,701093991.62,315000000.00,315000000.00,630000000.00,840000000.00
Aug 06 2022,FTM,$0.38,0,2801093991.62,701093991.62,315000000.00,315000000.00,630000000.00,840000000.00
Aug 06 2022,FTM,$0.38,0,2801093991.62,701093991.62,315000000.00,315000000.00,630000000.00,840000000.00
Aug 05 2022,FTM,$0.36,0,2800358194.22,700358194.22,315000000.00,315000000.00,630000000.00,840000000.00
Aug 05 2022,FTM,$0.36,0,2800358194.22,700358194.22,315000000.00,315000000.00,630000000.00,840000000.00
Aug 04 2022,FTM,$0.33,0,2799622396.82,699622396.82,315000000.00,315000000.00,630000000.00,840000000.00
Aug 04 2022,FTM,$0.33,0,2799622396.82,699622396.82,315000000.00,315000000.00,630000000.00,840000000.00
Aug 04 2022,FTM,$0.33,0,2799622396.82,699622396.82,315000000.00,315000000.00,630000000.00,840000000.00
Aug 03 2022,FTM,$0.33,0,2798886599.42,698886599.42,315000000.00,315000000.00,630000000.00,840000000.00
Aug 03 2022,FTM,$0.33,0,2798886599.42,698886599.42,315000000.00,315000000.00,630000000.00,840000000.00
Aug 02 2022,FTM,$0.34,0,2798150802.03,698150802.03,315000000.00,315000000.00,630000000.00,840000000.00
Aug 02 2022,FTM,$0.34,0,2798150802.03,698150802.03,315000000.00,315000000.00,630000000.00,840000000.00
Aug 02 2022,FTM,$0.34,0,2798150802.03,698150802.03,315000000.00,315000000.00,630000000.00,840000000.00
Aug 01 2022,FTM,$0.33,0,2797415004.63,697415004.63,315000000.00,315000000.00,630000000.00,840000000.00
Aug 01 2022,FTM,$0.33,0,2797415004.63,697415004.63,315000000.00,315000000.00,630000000.00,840000000.00
Jul 31 2022,FTM,$0.33,0,2796679207.23,696679207.23,315000000.00,315000000.00,630000000.00,840000000.00
Jul 31 2022,FTM,$0.33,0,2796679207.23,696679207.23,315000000.00,315000000.00,630000000.00,840000000.00
Jul 31 2022,FTM,$0.33,0,2796679207.23,696679207.23,315000000.00,315000000.00,630000000.00,840000000.00
Jul 30 2022,FTM,$0.33,0,2795943409.83,695943409.83,315000000.00,315000000.00,630000000.00,840000000.00
Jul 30 2022,FTM,$0.33,0,2795943409.83,695943409.83,315000000.00,315000000.00,630000000.00,840000000.00
Jul 29 2022,FTM,$0.33,0,2795207612.43,695207612.43,315000000.00,315000000.00,630000000.00,840000000.00
Jul 29 2022,FTM,$0.33,0,2795207612.43,695207612.43,315000000.00,315000000.00,630000000.00,840000000.00
Jul 29 2022,FTM,$0.33,0,2795207612.43,695207612.43,315000000.00,315000000.00,630000000.00,840000000.00
Jul 28 2022,FTM,$0.33,0,2794471815.03,694471815.03,315000000.00,315000000.00,630000000.00,840000000.00
Jul 28 2022,FTM,$0.33,0,2794471815.03,694471815.03,315000000.00,315000000.00,630000000.00,840000000.00
Jul 28 2022,FTM,$0.33,0,2794471815.03,694471815.03,315000000.00,315000000.00,630000000.00,840000000.00
Jul 27 2022,FTM,$0.30,0,2793736017.63,693736017.63,315000000.00,315000000.00,630000000.00,840000000.00
Jul 27 2022,FTM,$0.30,0,2793736017.63,693736017.63,315000000.00,315000000.00,630000000.00,840000000.00
Jul 26 2022,FTM,$0.30,0,2793000220.23,693000220.23,315000000.00,315000000.00,630000000.00,840000000.00
Jul 26 2022,FTM,$0.30,0,2793000220.23,693000220.23,315000000.00,315000000.00,630000000.00,840000000.00
Jul 26 2022,FTM,$0.30,0,2793000220.23,693000220.23,315000000.00,315000000.00,630000000.00,840000000.00
Jul 25 2022,FTM,$0.35,0,2792264422.83,692264422.83,315000000.00,315000000.00,630000000.00,840000000.00
Jul 25 2022,FTM,$0.35,0,2792264422.83,692264422.83,315000000.00,315000000.00,630000000.00,840000000.00
Jul 24 2022,FTM,$0.34,0,2791528625.43,691528625.43,315000000.00,315000000.00,630000000.00,840000000.00
Jul 24 2022,FTM,$0.34,0,2791528625.43,691528625.43,315000000.00,315000000.00,630000000.00,840000000.00
Jul 24 2022,FTM,$0.34,0,2791528625.43,691528625.43,315000000.00,315000000.00,630000000.00,840000000.00
Jul 23 2022,FTM,$0.32,0,2790792828.04,690792828.04,315000000.00,315000000.00,630000000.00,840000000.00
Jul 23 2022,FTM,$0.32,0,2790792828.04,690792828.04,315000000.00,315000000.00,630000000.00,840000000.00
Jul 22 2022,FTM,$0.33,0,2790057030.64,690057030.64,315000000.00,315000000.00,630000000.00,840000000.00
Jul 22 2022,FTM,$0.33,0,2790057030.64,690057030.64,315000000.00,315000000.00,630000000.00,840000000.00
Jul 22 2022,FTM,$0.33,0,2790057030.64,690057030.64,315000000.00,315000000.00,630000000.00,840000000.00
Jul 21 2022,FTM,$0.31,0,2789321233.24,689321233.24,315000000.00,315000000.00,630000000.00,840000000.00
Jul 21 2022,FTM,$0.31,0,2789321233.24,689321233.24,315000000.00,315000000.00,630000000.00,840000000.00
Jul 20 2022,FTM,$0.34,0,2788585435.84,688585435.84,315000000.00,315000000.00,630000000.00,840000000.00
Jul 20 2022,FTM,$0.34,0,2788585435.84,688585435.84,315000000.00,315000000.00,630000000.00,840000000.00
Jul 20 2022,FTM,$0.34,0,2788585435.84,688585435.84,315000000.00,315000000.00,630000000.00,840000000.00
Jul 19 2022,FTM,$0.29,0,2787849638.44,687849638.44,315000000.00,315000000.00,630000000.00,840000000.00
Jul 19 2022,FTM,$0.29,0,2787849638.44,687849638.44,315000000.00,315000000.00,630000000.00,840000000.00
Jul 18 2022,FTM,$0.25,0,2787113841.04,687113841.04,315000000.00,315000000.00,630000000.00,840000000.00
Jul 18 2022,FTM,$0.25,0,2787113841.04,687113841.04,315000000.00,315000000.00,630000000.00,840000000.00
Jul 18 2022,FTM,$0.25,0,2787113841.04,687113841.04,315000000.00,315000000.00,630000000.00,840000000.00
Jul 17 2022,FTM,$0.26,0,2786378043.64,686378043.64,315000000.00,315000000.00,630000000.00,840000000.00
Jul 17 2022,FTM,$0.26,0,2786378043.64,686378043.64,315000000.00,315000000.00,630000000.00,840000000.00
Jul 17 2022,FTM,$0.26,0,2786378043.64,686378043.64,315000000.00,315000000.00,630000000.00,840000000.00
Jul 16 2022,FTM,$0.25,0,2785642246.24,685642246.24,315000000.00,315000000.00,630000000.00,840000000.00
Jul 16 2022,FTM,$0.25,0,2785642246.24,685642246.24,315000000.00,315000000.00,630000000.00,840000000.00
Jul 15 2022,FTM,$0.25,0,2784906448.84,684906448.84,315000000.00,315000000.00,630000000.00,840000000.00
Jul 15 2022,FTM,$0.25,0,2784906448.84,684906448.84,315000000.00,315000000.00,630000000.00,840000000.00
Jul 15 2022,FTM,$0.25,0,2784906448.84,684906448.84,315000000.00,315000000.00,630000000.00,840000000.00
Jul 14 2022,FTM,$0.24,0,2784170651.44,684170651.44,315000000.00,315000000.00,630000000.00,840000000.00
Jul 14 2022,FTM,$0.24,0,2784170651.44,684170651.44,315000000.00,315000000.00,630000000.00,840000000.00
Jul 13 2022,FTM,$0.23,0,2783434854.04,683434854.04,315000000.00,315000000.00,630000000.00,840000000.00
Jul 13 2022,FTM,$0.23,0,2783434854.04,683434854.04,315000000.00,315000000.00,630000000.00,840000000.00
Jul 13 2022,FTM,$0.23,0,2783434854.04,683434854.04,315000000.00,315000000.00,630000000.00,840000000.00
Jul 12 2022,FTM,$0.24,0,2782699056.65,682699056.65,315000000.00,315000000.00,630000000.00,840000000.00
Jul 12 2022,FTM,$0.24,0,2782699056.65,682699056.65,315000000.00,315000000.00,630000000.00,840000000.00
Jul 11 2022,FTM,$0.26,0,2781963259.25,681963259.25,315000000.00,315000000.00,630000000.00,840000000.00
Jul 11 2022,FTM,$0.26,0,2781963259.25,681963259.25,315000000.00,315000000.00,630000000.00,840000000.00
Jul 11 2022,FTM,$0.26,0,2781963259.25,681963259.25,315000000.00,315000000.00,630000000.00,840000000.00
Jul 10 2022,FTM,$0.28,0,2781227461.85,681227461.85,315000000.00,315000000.00,630000000.00,840000000.00
Jul 10 2022,FTM,$0.28,0,2781227461.85,681227461.85,315000000.00,315000000.00,630000000.00,840000000.00
Jul 09 2022,FTM,$0.27,0,2780491664.45,680491664.45,315000000.00,315000000.00,630000000.00,840000000.00
Jul 09 2022,FTM,$0.27,0,2780491664.45,680491664.45,315000000.00,315000000.00,630000000.00,840000000.00
Jul 09 2022,FTM,$0.27,0,2780491664.45,680491664.45,315000000.00,315000000.00,630000000.00,840000000.00
Jul 08 2022,FTM,$0.27,0,2779755867.05,679755867.05,315000000.00,315000000.00,630000000.00,840000000.00
Jul 08 2022,FTM,$0.27,0,2779755867.05,679755867.05,315000000.00,315000000.00,630000000.00,840000000.00
Jul 07 2022,FTM,$0.26,0,2779020069.65,679020069.65,315000000.00,315000000.00,630000000.00,840000000.00
Jul 07 2022,FTM,$0.26,0,2779020069.65,679020069.65,315000000.00,315000000.00,630000000.00,840000000.00
Jul 07 2022,FTM,$0.26,0,2779020069.65,679020069.65,315000000.00,315000000.00,630000000.00,840000000.00
Jul 06 2022,FTM,$0.25,0,2778284272.25,678284272.25,315000000.00,315000000.00,630000000.00,840000000.00
Jul 06 2022,FTM,$0.25,0,2778284272.25,678284272.25,315000000.00,315000000.00,630000000.00,840000000.00
Jul 06 2022,FTM,$0.25,0,2778284272.25,678284272.25,315000000.00,315000000.00,630000000.00,840000000.00
Jul 05 2022,FTM,$0.26,0,2777548474.85,677548474.85,315000000.00,315000000.00,630000000.00,840000000.00
Jul 05 2022,FTM,$0.26,0,2777548474.85,677548474.85,315000000.00,315000000.00,630000000.00,840000000.00
Jul 04 2022,FTM,$0.25,0,2776812677.45,676812677.45,315000000.00,315000000.00,630000000.00,840000000.00
Jul 04 2022,FTM,$0.25,0,2776812677.45,676812677.45,315000000.00,315000000.00,630000000.00,840000000.00
Jul 04 2022,FTM,$0.25,0,2776812677.45,676812677.45,315000000.00,315000000.00,630000000.00,840000000.00
Jul 03 2022,FTM,$0.24,0,2776076880.05,676076880.05,315000000.00,315000000.00,630000000.00,840000000.00
Jul 03 2022,FTM,$0.24,0,2776076880.05,676076880.05,315000000.00,315000000.00,630000000.00,840000000.00
Jul 02 2022,FTM,$0.24,0,2775341082.66,675341082.66,315000000.00,315000000.00,630000000.00,840000000.00
Jul 02 2022,FTM,$0.24,0,2775341082.66,675341082.66,315000000.00,315000000.00,630000000.00,840000000.00
Jul 02 2022,FTM,$0.24,0,2775341082.66,675341082.66,315000000.00,315000000.00,630000000.00,840000000.00
Jul 01 2022,FTM,$0.24,0,2774605285.26,674605285.26,315000000.00,315000000.00,630000000.00,840000000.00
Jul 01 2022,FTM,$0.24,0,2774605285.26,674605285.26,315000000.00,315000000.00,630000000.00,840000000.00
Jun 30 2022,FTM,$0.26,0,2773869487.86,673869487.86,315000000.00,315000000.00,630000000.00,840000000.00
Jun 30 2022,FTM,$0.26,0,2773869487.86,673869487.86,315000000.00,315000000.00,630000000.00,840000000.00
Jun 30 2022,FTM,$0.26,0,2773869487.86,673869487.86,315000000.00,315000000.00,630000000.00,840000000.00
Jun 29 2022,FTM,$0.27,0,2773133690.46,673133690.46,315000000.00,315000000.00,630000000.00,840000000.00
Jun 29 2022,FTM,$0.27,0,2773133690.46,673133690.46,315000000.00,315000000.00,630000000.00,840000000.00
Jun 28 2022,FTM,$0.27,0,2772397893.06,672397893.06,315000000.00,315000000.00,630000000.00,840000000.00
Jun 28 2022,FTM,$0.27,0,2772397893.06,672397893.06,315000000.00,315000000.00,630000000.00,840000000.00
Jun 28 2022,FTM,$0.27,0,2772397893.06,672397893.06,315000000.00,315000000.00,630000000.00,840000000.00
Jun 27 2022,FTM,$0.28,0,2771662095.66,671662095.66,315000000.00,315000000.00,630000000.00,840000000.00
Jun 27 2022,FTM,$0.28,0,2771662095.66,671662095.66,315000000.00,315000000.00,630000000.00,840000000.00
Jun 26 2022,FTM,$0.30,0,2770926298.26,670926298.26,315000000.00,315000000.00,630000000.00,840000000.00
Jun 26 2022,FTM,$0.30,0,2770926298.26,670926298.26,315000000.00,315000000.00,630000000.00,840000000.00
Jun 26 2022,FTM,$0.30,0,2770926298.26,670926298.26,315000000.00,315000000.00,630000000.00,840000000.00
Jun 25 2022,FTM,$0.30,0,2770190500.86,670190500.86,315000000.00,315000000.00,630000000.00,840000000.00
Jun 25 2022,FTM,$0.30,0,2770190500.86,670190500.86,315000000.00,315000000.00,630000000.00,840000000.00
Jun 25 2022,FTM,$0.30,0,2770190500.86,670190500.86,315000000.00,315000000.00,630000000.00,840000000.00
Jun 24 2022,FTM,$0.27,0,2769454703.46,669454703.46,315000000.00,315000000.00,630000000.00,840000000.00
Jun 24 2022,FTM,$0.27,0,2769454703.46,669454703.46,315000000.00,315000000.00,630000000.00,840000000.00
Jun 23 2022,FTM,$0.25,0,2768718906.06,668718906.06,315000000.00,315000000.00,630000000.00,840000000.00
Jun 23 2022,FTM,$0.25,0,2768718906.06,668718906.06,315000000.00,315000000.00,630000000.00,840000000.00
Jun 23 2022,FTM,$0.25,0,2768718906.06,668718906.06,315000000.00,315000000.00,630000000.00,840000000.00
Jun 22 2022,FTM,$0.26,0,2767983108.66,667983108.66,315000000.00,315000000.00,630000000.00,840000000.00
Jun 22 2022,FTM,$0.26,0,2767983108.66,667983108.66,315000000.00,315000000.00,630000000.00,840000000.00
Jun 21 2022,FTM,$0.25,0,2767247311.27,667247311.27,315000000.00,315000000.00,630000000.00,840000000.00
Jun 21 2022,FTM,$0.25,0,2767247311.27,667247311.27,315000000.00,315000000.00,630000000.00,840000000.00
Jun 21 2022,FTM,$0.25,0,2767247311.27,667247311.27,315000000.00,315000000.00,630000000.00,840000000.00
Jun 20 2022,FTM,$0.24,0,2766511513.87,666511513.87,315000000.00,315000000.00,630000000.00,840000000.00
Jun 20 2022,FTM,$0.24,0,2766511513.87,666511513.87,315000000.00,315000000.00,630000000.00,840000000.00
Jun 19 2022,FTM,$0.22,0,2765775716.47,665775716.47,315000000.00,315000000.00,630000000.00,840000000.00
Jun 19 2022,FTM,$0.22,0,2765775716.47,665775716.47,315000000.00,315000000.00,630000000.00,840000000.00
Jun 19 2022,FTM,$0.22,0,2765775716.47,665775716.47,315000000.00,315000000.00,630000000.00,840000000.00
Jun 18 2022,FTM,$0.24,0,2765039919.07,665039919.07,315000000.00,315000000.00,630000000.00,840000000.00
Jun 18 2022,FTM,$0.24,0,2765039919.07,665039919.07,315000000.00,315000000.00,630000000.00,840000000.00
Jun 17 2022,FTM,$0.22,0,2764304121.67,664304121.67,315000000.00,315000000.00,630000000.00,840000000.00
Jun 17 2022,FTM,$0.22,0,2764304121.67,664304121.67,315000000.00,315000000.00,630000000.00,840000000.00
Jun 17 2022,FTM,$0.22,0,2764304121.67,664304121.67,315000000.00,315000000.00,630000000.00,840000000.00
Jun 16 2022,FTM,$0.25,0,2763568324.27,663568324.27,315000000.00,315000000.00,630000000.00,840000000.00
Jun 16 2022,FTM,$0.25,0,2763568324.27,663568324.27,315000000.00,315000000.00,630000000.00,840000000.00
Jun 15 2022,FTM,$0.23,0,2762832526.87,662832526.87,315000000.00,315000000.00,630000000.00,840000000.00
Jun 15 2022,FTM,$0.23,0,2762832526.87,662832526.87,315000000.00,315000000.00,630000000.00,840000000.00
Jun 15 2022,FTM,$0.23,0,2762832526.87,662832526.87,315000000.00,315000000.00,630000000.00,840000000.00
Jun 14 2022,FTM,$0.23,0,2762096729.47,662096729.47,315000000.00,315000000.00,630000000.00,840000000.00
Jun 14 2022,FTM,$0.23,0,2762096729.47,662096729.47,315000000.00,315000000.00,630000000.00,840000000.00
Jun 13 2022,FTM,$0.22,0,2761360932.07,661360932.07,315000000.00,315000000.00,630000000.00,840000000.00
Jun 13 2022,FTM,$0.22,0,2761360932.07,661360932.07,315000000.00,315000000.00,630000000.00,840000000.00
Jun 13 2022,FTM,$0.22,0,2761360932.07,661360932.07,315000000.00,315000000.00,630000000.00,840000000.00
Jun 12 2022,FTM,$0.27,0,2760625134.67,660625134.67,315000000.00,315000000.00,630000000.00,840000000.00
