Date,Symbol,Price,Available Supply,Unlocked Supply,Users,Founders & Team,Future team members,Community,Shareholders of Compound Inc.
Jul 13 2023,COMP,$65.43,0,8596312.74,3251357.10,1800941.64,372707.00,775000.00,2396307.00
Jul 13 2023,COMP,$65.43,0,8596312.74,3251357.10,1800941.64,372707.00,775000.00,2396307.00
Jul 12 2023,COMP,$65.93,0,8591893.86,3248461.86,1799418.00,372707.00,775000.00,2396307.00
Jul 12 2023,COMP,$65.93,0,8591893.86,3248461.86,1799418.00,372707.00,775000.00,2396307.00
Jul 12 2023,COMP,$65.93,0,8591893.86,3248461.86,1799418.00,372707.00,775000.00,2396307.00
Jul 11 2023,COMP,$59.30,0,8587474.98,3245566.62,1797894.36,372707.00,775000.00,2396307.00
Jul 11 2023,COMP,$59.30,0,8587474.98,3245566.62,1797894.36,372707.00,775000.00,2396307.00
Jul 11 2023,COMP,$59.30,0,8587474.98,3245566.62,1797894.36,372707.00,775000.00,2396307.00
Jul 10 2023,COMP,$60.57,0,8583056.10,3242671.38,1796370.72,372707.00,775000.00,2396307.00
Jul 10 2023,COMP,$60.57,0,8583056.10,3242671.38,1796370.72,372707.00,775000.00,2396307.00
Jul 10 2023,COMP,$60.57,0,8583056.10,3242671.38,1796370.72,372707.00,775000.00,2396307.00
Jul 10 2023,COMP,$60.57,0,8583056.10,3242671.38,1796370.72,372707.00,775000.00,2396307.00
Jul 09 2023,COMP,$53.51,0,8578637.21,3239776.13,1794847.08,372707.00,775000.00,2396307.00
Jul 09 2023,COMP,$53.51,0,8578637.21,3239776.13,1794847.08,372707.00,775000.00,2396307.00
Jul 09 2023,COMP,$53.51,0,8578637.21,3239776.13,1794847.08,372707.00,775000.00,2396307.00
Jul 08 2023,COMP,$55.64,0,8574218.33,3236880.89,1793323.44,372707.00,775000.00,2396307.00
Jul 08 2023,COMP,$55.64,0,8574218.33,3236880.89,1793323.44,372707.00,775000.00,2396307.00
Jul 08 2023,COMP,$55.64,0,8574218.33,3236880.89,1793323.44,372707.00,775000.00,2396307.00
Jul 07 2023,COMP,$57.35,0,8569799.45,3233985.65,1791799.80,372707.00,775000.00,2396307.00
Jul 07 2023,COMP,$57.35,0,8569799.45,3233985.65,1791799.80,372707.00,775000.00,2396307.00
Jul 07 2023,COMP,$57.35,0,8569799.45,3233985.65,1791799.80,372707.00,775000.00,2396307.00
Jul 07 2023,COMP,$57.35,0,8569799.45,3233985.65,1791799.80,372707.00,775000.00,2396307.00
Jul 06 2023,COMP,$58.12,0,8565380.57,3231090.41,1790276.16,372707.00,775000.00,2396307.00
Jul 06 2023,COMP,$58.12,0,8565380.57,3231090.41,1790276.16,372707.00,775000.00,2396307.00
Jul 06 2023,COMP,$58.12,0,8565380.57,3231090.41,1790276.16,372707.00,775000.00,2396307.00
Jul 05 2023,COMP,$62.83,0,8560961.69,3228195.16,1788752.52,372707.00,775000.00,2396307.00
Jul 05 2023,COMP,$62.83,0,8560961.69,3228195.16,1788752.52,372707.00,775000.00,2396307.00
Jul 05 2023,COMP,$62.83,0,8560961.69,3228195.16,1788752.52,372707.00,775000.00,2396307.00
Jul 04 2023,COMP,$63.03,0,8556542.81,3225299.92,1787228.89,372707.00,775000.00,2396307.00
Jul 04 2023,COMP,$63.03,0,8556542.81,3225299.92,1787228.89,372707.00,775000.00,2396307.00
Jul 04 2023,COMP,$63.03,0,8556542.81,3225299.92,1787228.89,372707.00,775000.00,2396307.00
Jul 04 2023,COMP,$63.03,0,8556542.81,3225299.92,1787228.89,372707.00,775000.00,2396307.00
Jul 03 2023,COMP,$63.82,0,8552123.93,3222404.68,1785705.25,372707.00,775000.00,2396307.00
Jul 03 2023,COMP,$63.82,0,8552123.93,3222404.68,1785705.25,372707.00,775000.00,2396307.00
Jul 03 2023,COMP,$63.82,0,8552123.93,3222404.68,1785705.25,372707.00,775000.00,2396307.00
Jul 02 2023,COMP,$51.67,0,8547705.04,3219509.44,1784181.61,372707.00,775000.00,2396307.00
Jul 02 2023,COMP,$51.67,0,8547705.04,3219509.44,1784181.61,372707.00,775000.00,2396307.00
Jul 02 2023,COMP,$51.67,0,8547705.04,3219509.44,1784181.61,372707.00,775000.00,2396307.00
Jul 01 2023,COMP,$56.21,0,8543286.16,3216614.20,1782657.97,372707.00,775000.00,2396307.00
Jul 01 2023,COMP,$56.21,0,8543286.16,3216614.20,1782657.97,372707.00,775000.00,2396307.00
Jul 01 2023,COMP,$56.21,0,8543286.16,3216614.20,1782657.97,372707.00,775000.00,2396307.00
Jul 01 2023,COMP,$56.21,0,8543286.16,3216614.20,1782657.97,372707.00,775000.00,2396307.00
Jun 30 2023,COMP,$50.28,0,8538867.28,3213718.95,1781134.33,372707.00,775000.00,2396307.00
Jun 30 2023,COMP,$50.28,0,8538867.28,3213718.95,1781134.33,372707.00,775000.00,2396307.00
Jun 30 2023,COMP,$50.28,0,8538867.28,3213718.95,1781134.33,372707.00,775000.00,2396307.00
Jun 29 2023,COMP,$40.35,0,8534448.40,3210823.71,1779610.69,372707.00,775000.00,2396307.00
Jun 29 2023,COMP,$40.35,0,8534448.40,3210823.71,1779610.69,372707.00,775000.00,2396307.00
Jun 29 2023,COMP,$40.35,0,8534448.40,3210823.71,1779610.69,372707.00,775000.00,2396307.00
Jun 28 2023,COMP,$41.67,0,8530029.52,3207928.47,1778087.05,372707.00,775000.00,2396307.00
Jun 28 2023,COMP,$41.67,0,8530029.52,3207928.47,1778087.05,372707.00,775000.00,2396307.00
Jun 28 2023,COMP,$41.67,0,8530029.52,3207928.47,1778087.05,372707.00,775000.00,2396307.00
Jun 28 2023,COMP,$41.67,0,8530029.52,3207928.47,1778087.05,372707.00,775000.00,2396307.00
Jun 27 2023,COMP,$35.94,0,8525610.64,3205033.23,1776563.41,372707.00,775000.00,2396307.00
Jun 27 2023,COMP,$35.94,0,8525610.64,3205033.23,1776563.41,372707.00,775000.00,2396307.00
Jun 27 2023,COMP,$35.94,0,8525610.64,3205033.23,1776563.41,372707.00,775000.00,2396307.00
Jun 26 2023,COMP,$38.21,0,8521191.75,3202137.98,1775039.77,372707.00,775000.00,2396307.00
Jun 26 2023,COMP,$38.21,0,8521191.75,3202137.98,1775039.77,372707.00,775000.00,2396307.00
Jun 26 2023,COMP,$38.21,0,8521191.75,3202137.98,1775039.77,372707.00,775000.00,2396307.00
Jun 25 2023,COMP,$30.27,0,8516772.87,3199242.74,1773516.13,372707.00,775000.00,2396307.00
Jun 25 2023,COMP,$30.27,0,8516772.87,3199242.74,1773516.13,372707.00,775000.00,2396307.00
Jun 25 2023,COMP,$30.27,0,8516772.87,3199242.74,1773516.13,372707.00,775000.00,2396307.00
Jun 25 2023,COMP,$30.27,0,8516772.87,3199242.74,1773516.13,372707.00,775000.00,2396307.00
Jun 24 2023,COMP,$30.46,0,8512353.99,3196347.50,1771992.49,372707.00,775000.00,2396307.00
Jun 24 2023,COMP,$30.46,0,8512353.99,3196347.50,1771992.49,372707.00,775000.00,2396307.00
Jun 24 2023,COMP,$30.46,0,8512353.99,3196347.50,1771992.49,372707.00,775000.00,2396307.00
Jun 23 2023,COMP,$29.60,0,8507935.11,3193452.26,1770468.85,372707.00,775000.00,2396307.00
Jun 23 2023,COMP,$29.60,0,8507935.11,3193452.26,1770468.85,372707.00,775000.00,2396307.00
Jun 23 2023,COMP,$29.60,0,8507935.11,3193452.26,1770468.85,372707.00,775000.00,2396307.00
Jun 22 2023,COMP,$29.82,0,8503516.23,3190557.01,1768945.21,372707.00,775000.00,2396307.00
Jun 22 2023,COMP,$29.82,0,8503516.23,3190557.01,1768945.21,372707.00,775000.00,2396307.00
Jun 22 2023,COMP,$29.82,0,8503516.23,3190557.01,1768945.21,372707.00,775000.00,2396307.00
Jun 21 2023,COMP,$28.71,0,8499097.35,3187661.77,1767421.57,372707.00,775000.00,2396307.00
Jun 21 2023,COMP,$28.71,0,8499097.35,3187661.77,1767421.57,372707.00,775000.00,2396307.00
Jun 21 2023,COMP,$28.71,0,8499097.35,3187661.77,1767421.57,372707.00,775000.00,2396307.00
Jun 21 2023,COMP,$28.71,0,8499097.35,3187661.77,1767421.57,372707.00,775000.00,2396307.00
Jun 20 2023,COMP,$28.33,0,8494678.46,3184766.53,1765897.93,372707.00,775000.00,2396307.00
Jun 20 2023,COMP,$28.33,0,8494678.46,3184766.53,1765897.93,372707.00,775000.00,2396307.00
Jun 20 2023,COMP,$28.33,0,8494678.46,3184766.53,1765897.93,372707.00,775000.00,2396307.00
Jun 19 2023,COMP,$28.02,0,8490259.58,3181871.29,1764374.30,372707.00,775000.00,2396307.00
Jun 19 2023,COMP,$28.02,0,8490259.58,3181871.29,1764374.30,372707.00,775000.00,2396307.00
Jun 19 2023,COMP,$28.02,0,8490259.58,3181871.29,1764374.30,372707.00,775000.00,2396307.00
Jun 18 2023,COMP,$28.75,0,8485840.70,3178976.05,1762850.66,372707.00,775000.00,2396307.00
Jun 18 2023,COMP,$28.75,0,8485840.70,3178976.05,1762850.66,372707.00,775000.00,2396307.00
Jun 18 2023,COMP,$28.75,0,8485840.70,3178976.05,1762850.66,372707.00,775000.00,2396307.00
Jun 18 2023,COMP,$28.75,0,8485840.70,3178976.05,1762850.66,372707.00,775000.00,2396307.00
Jun 17 2023,COMP,$27.71,0,8481421.82,3176080.80,1761327.02,372707.00,775000.00,2396307.00
Jun 17 2023,COMP,$27.71,0,8481421.82,3176080.80,1761327.02,372707.00,775000.00,2396307.00
Jun 17 2023,COMP,$27.71,0,8481421.82,3176080.80,1761327.02,372707.00,775000.00,2396307.00
Jun 16 2023,COMP,$26.94,0,8477002.94,3173185.56,1759803.38,372707.00,775000.00,2396307.00
Jun 16 2023,COMP,$26.94,0,8477002.94,3173185.56,1759803.38,372707.00,775000.00,2396307.00
Jun 16 2023,COMP,$26.94,0,8477002.94,3173185.56,1759803.38,372707.00,775000.00,2396307.00
Jun 15 2023,COMP,$26.45,0,8472584.06,3170290.32,1758279.74,372707.00,775000.00,2396307.00
Jun 15 2023,COMP,$26.45,0,8472584.06,3170290.32,1758279.74,372707.00,775000.00,2396307.00
Jun 15 2023,COMP,$26.45,0,8472584.06,3170290.32,1758279.74,372707.00,775000.00,2396307.00
Jun 15 2023,COMP,$26.45,0,8472584.06,3170290.32,1758279.74,372707.00,775000.00,2396307.00
Jun 14 2023,COMP,$27.15,0,8468165.18,3167395.08,1756756.10,372707.00,775000.00,2396307.00
Jun 14 2023,COMP,$27.15,0,8468165.18,3167395.08,1756756.10,372707.00,775000.00,2396307.00
Jun 14 2023,COMP,$27.15,0,8468165.18,3167395.08,1756756.10,372707.00,775000.00,2396307.00
Jun 13 2023,COMP,$28.65,0,8463746.29,3164499.83,1755232.46,372707.00,775000.00,2396307.00
Jun 13 2023,COMP,$28.65,0,8463746.29,3164499.83,1755232.46,372707.00,775000.00,2396307.00
Jun 13 2023,COMP,$28.65,0,8463746.29,3164499.83,1755232.46,372707.00,775000.00,2396307.00
Jun 12 2023,COMP,$26.17,0,8459327.41,3161604.59,1753708.82,372707.00,775000.00,2396307.00
Jun 12 2023,COMP,$26.17,0,8459327.41,3161604.59,1753708.82,372707.00,775000.00,2396307.00
Jun 12 2023,COMP,$26.17,0,8459327.41,3161604.59,1753708.82,372707.00,775000.00,2396307.00
Jun 12 2023,COMP,$26.17,0,8459327.41,3161604.59,1753708.82,372707.00,775000.00,2396307.00
Jun 11 2023,COMP,$26.83,0,8454908.53,3158709.35,1752185.18,372707.00,775000.00,2396307.00
Jun 11 2023,COMP,$26.83,0,8454908.53,3158709.35,1752185.18,372707.00,775000.00,2396307.00
Jun 11 2023,COMP,$26.83,0,8454908.53,3158709.35,1752185.18,372707.00,775000.00,2396307.00
Jun 10 2023,COMP,$32.21,0,8450489.65,3155814.11,1750661.54,372707.00,775000.00,2396307.00
Jun 10 2023,COMP,$32.21,0,8450489.65,3155814.11,1750661.54,372707.00,775000.00,2396307.00
Jun 10 2023,COMP,$32.21,0,8450489.65,3155814.11,1750661.54,372707.00,775000.00,2396307.00
Jun 09 2023,COMP,$32.04,0,8446070.77,3152918.86,1749137.90,372707.00,775000.00,2396307.00
Jun 09 2023,COMP,$32.04,0,8446070.77,3152918.86,1749137.90,372707.00,775000.00,2396307.00
Jun 09 2023,COMP,$32.04,0,8446070.77,3152918.86,1749137.90,372707.00,775000.00,2396307.00
Jun 09 2023,COMP,$32.04,0,8446070.77,3152918.86,1749137.90,372707.00,775000.00,2396307.00
Jun 08 2023,COMP,$31.96,0,8441651.89,3150023.62,1747614.26,372707.00,775000.00,2396307.00
Jun 08 2023,COMP,$31.96,0,8441651.89,3150023.62,1747614.26,372707.00,775000.00,2396307.00
Jun 08 2023,COMP,$31.96,0,8441651.89,3150023.62,1747614.26,372707.00,775000.00,2396307.00
Jun 07 2023,COMP,$33.94,0,8437233.00,3147128.38,1746090.62,372707.00,775000.00,2396307.00
Jun 07 2023,COMP,$33.94,0,8437233.00,3147128.38,1746090.62,372707.00,775000.00,2396307.00
Jun 07 2023,COMP,$33.94,0,8437233.00,3147128.38,1746090.62,372707.00,775000.00,2396307.00
Jun 06 2023,COMP,$32.51,0,8432814.12,3144233.14,1744566.98,372707.00,775000.00,2396307.00
Jun 06 2023,COMP,$32.51,0,8432814.12,3144233.14,1744566.98,372707.00,775000.00,2396307.00
Jun 06 2023,COMP,$32.51,0,8432814.12,3144233.14,1744566.98,372707.00,775000.00,2396307.00
Jun 05 2023,COMP,$35.89,0,8428395.24,3141337.90,1743043.35,372707.00,775000.00,2396307.00
Jun 05 2023,COMP,$35.89,0,8428395.24,3141337.90,1743043.35,372707.00,775000.00,2396307.00
Jun 05 2023,COMP,$35.89,0,8428395.24,3141337.90,1743043.35,372707.00,775000.00,2396307.00
Jun 05 2023,COMP,$35.89,0,8428395.24,3141337.90,1743043.35,372707.00,775000.00,2396307.00
Jun 04 2023,COMP,$35.49,0,8423976.36,3138442.65,1741519.71,372707.00,775000.00,2396307.00
Jun 04 2023,COMP,$35.49,0,8423976.36,3138442.65,1741519.71,372707.00,775000.00,2396307.00
Jun 04 2023,COMP,$35.49,0,8423976.36,3138442.65,1741519.71,372707.00,775000.00,2396307.00
Jun 03 2023,COMP,$35.72,0,8419557.48,3135547.41,1739996.07,372707.00,775000.00,2396307.00
Jun 03 2023,COMP,$35.72,0,8419557.48,3135547.41,1739996.07,372707.00,775000.00,2396307.00
Jun 03 2023,COMP,$35.72,0,8419557.48,3135547.41,1739996.07,372707.00,775000.00,2396307.00
Jun 02 2023,COMP,$35.42,0,8415138.60,3132652.17,1738472.43,372707.00,775000.00,2396307.00
Jun 02 2023,COMP,$35.42,0,8415138.60,3132652.17,1738472.43,372707.00,775000.00,2396307.00
Jun 02 2023,COMP,$35.42,0,8415138.60,3132652.17,1738472.43,372707.00,775000.00,2396307.00
Jun 02 2023,COMP,$35.42,0,8415138.60,3132652.17,1738472.43,372707.00,775000.00,2396307.00
Jun 01 2023,COMP,$35.68,0,8410719.71,3129756.93,1736948.79,372707.00,775000.00,2396307.00
Jun 01 2023,COMP,$35.68,0,8410719.71,3129756.93,1736948.79,372707.00,775000.00,2396307.00
Jun 01 2023,COMP,$35.68,0,8410719.71,3129756.93,1736948.79,372707.00,775000.00,2396307.00
May 31 2023,COMP,$36.48,0,8406300.83,3126861.68,1735425.15,372707.00,775000.00,2396307.00
May 31 2023,COMP,$36.48,0,8406300.83,3126861.68,1735425.15,372707.00,775000.00,2396307.00
May 31 2023,COMP,$36.48,0,8406300.83,3126861.68,1735425.15,372707.00,775000.00,2396307.00
May 30 2023,COMP,$36.85,0,8401881.95,3123966.44,1733901.51,372707.00,775000.00,2396307.00
May 30 2023,COMP,$36.85,0,8401881.95,3123966.44,1733901.51,372707.00,775000.00,2396307.00
May 30 2023,COMP,$36.85,0,8401881.95,3123966.44,1733901.51,372707.00,775000.00,2396307.00
May 30 2023,COMP,$36.85,0,8401881.95,3123966.44,1733901.51,372707.00,775000.00,2396307.00
May 29 2023,COMP,$36.75,0,8397463.07,3121071.20,1732377.87,372707.00,775000.00,2396307.00
May 29 2023,COMP,$36.75,0,8397463.07,3121071.20,1732377.87,372707.00,775000.00,2396307.00
May 29 2023,COMP,$36.75,0,8397463.07,3121071.20,1732377.87,372707.00,775000.00,2396307.00
May 28 2023,COMP,$35.13,0,8393044.19,3118175.96,1730854.23,372707.00,775000.00,2396307.00
May 28 2023,COMP,$35.13,0,8393044.19,3118175.96,1730854.23,372707.00,775000.00,2396307.00
May 28 2023,COMP,$35.13,0,8393044.19,3118175.96,1730854.23,372707.00,775000.00,2396307.00
May 27 2023,COMP,$34.36,0,8388625.31,3115280.71,1729330.59,372707.00,775000.00,2396307.00
May 27 2023,COMP,$34.36,0,8388625.31,3115280.71,1729330.59,372707.00,775000.00,2396307.00
May 27 2023,COMP,$34.36,0,8388625.31,3115280.71,1729330.59,372707.00,775000.00,2396307.00
May 27 2023,COMP,$34.36,0,8388625.31,3115280.71,1729330.59,372707.00,775000.00,2396307.00
May 26 2023,COMP,$33.89,0,8384206.43,3112385.47,1727806.95,372707.00,775000.00,2396307.00
May 26 2023,COMP,$33.89,0,8384206.43,3112385.47,1727806.95,372707.00,775000.00,2396307.00
May 26 2023,COMP,$33.89,0,8384206.43,3112385.47,1727806.95,372707.00,775000.00,2396307.00
May 25 2023,COMP,$34.60,0,8379787.54,3109490.23,1726283.31,372707.00,775000.00,2396307.00
May 25 2023,COMP,$34.60,0,8379787.54,3109490.23,1726283.31,372707.00,775000.00,2396307.00
May 25 2023,COMP,$34.60,0,8379787.54,3109490.23,1726283.31,372707.00,775000.00,2396307.00
May 24 2023,COMP,$35.46,0,8375368.66,3106594.99,1724759.67,372707.00,775000.00,2396307.00
May 24 2023,COMP,$35.46,0,8375368.66,3106594.99,1724759.67,372707.00,775000.00,2396307.00
May 24 2023,COMP,$35.46,0,8375368.66,3106594.99,1724759.67,372707.00,775000.00,2396307.00
May 24 2023,COMP,$35.46,0,8375368.66,3106594.99,1724759.67,372707.00,775000.00,2396307.00
May 23 2023,COMP,$35.23,0,8370949.78,3103699.75,1723236.03,372707.00,775000.00,2396307.00
May 23 2023,COMP,$35.23,0,8370949.78,3103699.75,1723236.03,372707.00,775000.00,2396307.00
May 23 2023,COMP,$35.23,0,8370949.78,3103699.75,1723236.03,372707.00,775000.00,2396307.00
May 22 2023,COMP,$34.62,0,8366530.90,3100804.50,1721712.40,372707.00,775000.00,2396307.00
May 22 2023,COMP,$34.62,0,8366530.90,3100804.50,1721712.40,372707.00,775000.00,2396307.00
May 22 2023,COMP,$34.62,0,8366530.90,3100804.50,1721712.40,372707.00,775000.00,2396307.00
May 21 2023,COMP,$35.75,0,8362112.02,3097909.26,1720188.76,372707.00,775000.00,2396307.00
May 21 2023,COMP,$35.75,0,8362112.02,3097909.26,1720188.76,372707.00,775000.00,2396307.00
May 21 2023,COMP,$35.75,0,8362112.02,3097909.26,1720188.76,372707.00,775000.00,2396307.00
May 21 2023,COMP,$35.75,0,8362112.02,3097909.26,1720188.76,372707.00,775000.00,2396307.00
May 20 2023,COMP,$36.00,0,8357693.14,3095014.02,1718665.12,372707.00,775000.00,2396307.00
May 20 2023,COMP,$36.00,0,8357693.14,3095014.02,1718665.12,372707.00,775000.00,2396307.00
May 20 2023,COMP,$36.00,0,8357693.14,3095014.02,1718665.12,372707.00,775000.00,2396307.00
May 19 2023,COMP,$35.81,0,8353274.25,3092118.78,1717141.48,372707.00,775000.00,2396307.00
May 19 2023,COMP,$35.81,0,8353274.25,3092118.78,1717141.48,372707.00,775000.00,2396307.00
May 19 2023,COMP,$35.81,0,8353274.25,3092118.78,1717141.48,372707.00,775000.00,2396307.00
May 18 2023,COMP,$36.03,0,8348855.37,3089223.53,1715617.84,372707.00,775000.00,2396307.00
May 18 2023,COMP,$36.03,0,8348855.37,3089223.53,1715617.84,372707.00,775000.00,2396307.00
May 18 2023,COMP,$36.03,0,8348855.37,3089223.53,1715617.84,372707.00,775000.00,2396307.00
May 17 2023,COMP,$35.05,0,8344436.49,3086328.29,1714094.20,372707.00,775000.00,2396307.00
May 17 2023,COMP,$35.05,0,8344436.49,3086328.29,1714094.20,372707.00,775000.00,2396307.00
May 17 2023,COMP,$35.05,0,8344436.49,3086328.29,1714094.20,372707.00,775000.00,2396307.00
May 17 2023,COMP,$35.05,0,8344436.49,3086328.29,1714094.20,372707.00,775000.00,2396307.00
May 16 2023,COMP,$35.07,0,8340017.61,3083433.05,1712570.56,372707.00,775000.00,2396307.00
May 16 2023,COMP,$35.07,0,8340017.61,3083433.05,1712570.56,372707.00,775000.00,2396307.00
May 16 2023,COMP,$35.07,0,8340017.61,3083433.05,1712570.56,372707.00,775000.00,2396307.00
May 15 2023,COMP,$34.91,0,8335598.73,3080537.81,1711046.92,372707.00,775000.00,2396307.00
May 15 2023,COMP,$34.91,0,8335598.73,3080537.81,1711046.92,372707.00,775000.00,2396307.00
May 15 2023,COMP,$34.91,0,8335598.73,3080537.81,1711046.92,372707.00,775000.00,2396307.00
May 15 2023,COMP,$34.91,0,8335598.73,3080537.81,1711046.92,372707.00,775000.00,2396307.00
Jun 02 2023,COMP,$35.42,0,8415138.60,3132652.17,1738472.43,372707.00,775000.00,2396307.00
Jun 02 2023,COMP,$35.42,0,8415138.60,3132652.17,1738472.43,372707.00,775000.00,2396307.00
Jun 02 2023,COMP,$35.42,0,8415138.60,3132652.17,1738472.43,372707.00,775000.00,2396307.00
Jun 02 2023,COMP,$35.42,0,8415138.60,3132652.17,1738472.43,372707.00,775000.00,2396307.00
Jun 01 2023,COMP,$35.68,0,8410719.71,3129756.93,1736948.79,372707.00,775000.00,2396307.00
Jun 01 2023,COMP,$35.68,0,8410719.71,3129756.93,1736948.79,372707.00,775000.00,2396307.00
Jun 01 2023,COMP,$35.68,0,8410719.71,3129756.93,1736948.79,372707.00,775000.00,2396307.00
May 31 2023,COMP,$36.48,0,8406300.83,3126861.68,1735425.15,372707.00,775000.00,2396307.00
May 31 2023,COMP,$36.48,0,8406300.83,3126861.68,1735425.15,372707.00,775000.00,2396307.00
May 31 2023,COMP,$36.48,0,8406300.83,3126861.68,1735425.15,372707.00,775000.00,2396307.00
May 31 2023,COMP,$36.48,0,8406300.83,3126861.68,1735425.15,372707.00,775000.00,2396307.00
May 30 2023,COMP,$36.85,0,8401881.95,3123966.44,1733901.51,372707.00,775000.00,2396307.00
May 30 2023,COMP,$36.85,0,8401881.95,3123966.44,1733901.51,372707.00,775000.00,2396307.00
May 30 2023,COMP,$36.85,0,8401881.95,3123966.44,1733901.51,372707.00,775000.00,2396307.00
May 29 2023,COMP,$36.75,0,8397463.07,3121071.20,1732377.87,372707.00,775000.00,2396307.00
May 29 2023,COMP,$36.75,0,8397463.07,3121071.20,1732377.87,372707.00,775000.00,2396307.00
May 29 2023,COMP,$36.75,0,8397463.07,3121071.20,1732377.87,372707.00,775000.00,2396307.00
May 28 2023,COMP,$35.13,0,8393044.19,3118175.96,1730854.23,372707.00,775000.00,2396307.00
May 28 2023,COMP,$35.13,0,8393044.19,3118175.96,1730854.23,372707.00,775000.00,2396307.00
May 28 2023,COMP,$35.13,0,8393044.19,3118175.96,1730854.23,372707.00,775000.00,2396307.00
May 28 2023,COMP,$35.13,0,8393044.19,3118175.96,1730854.23,372707.00,775000.00,2396307.00
May 27 2023,COMP,$34.36,0,8388625.31,3115280.71,1729330.59,372707.00,775000.00,2396307.00
May 27 2023,COMP,$34.36,0,8388625.31,3115280.71,1729330.59,372707.00,775000.00,2396307.00
May 27 2023,COMP,$34.36,0,8388625.31,3115280.71,1729330.59,372707.00,775000.00,2396307.00
May 26 2023,COMP,$33.89,0,8384206.43,3112385.47,1727806.95,372707.00,775000.00,2396307.00
May 26 2023,COMP,$33.89,0,8384206.43,3112385.47,1727806.95,372707.00,775000.00,2396307.00
May 26 2023,COMP,$33.89,0,8384206.43,3112385.47,1727806.95,372707.00,775000.00,2396307.00
May 25 2023,COMP,$34.60,0,8379787.54,3109490.23,1726283.31,372707.00,775000.00,2396307.00
May 25 2023,COMP,$34.60,0,8379787.54,3109490.23,1726283.31,372707.00,775000.00,2396307.00
May 25 2023,COMP,$34.60,0,8379787.54,3109490.23,1726283.31,372707.00,775000.00,2396307.00
May 25 2023,COMP,$34.60,0,8379787.54,3109490.23,1726283.31,372707.00,775000.00,2396307.00
May 24 2023,COMP,$35.46,0,8375368.66,3106594.99,1724759.67,372707.00,775000.00,2396307.00
May 24 2023,COMP,$35.46,0,8375368.66,3106594.99,1724759.67,372707.00,775000.00,2396307.00
May 24 2023,COMP,$35.46,0,8375368.66,3106594.99,1724759.67,372707.00,775000.00,2396307.00
May 23 2023,COMP,$35.23,0,8370949.78,3103699.75,1723236.03,372707.00,775000.00,2396307.00
May 23 2023,COMP,$35.23,0,8370949.78,3103699.75,1723236.03,372707.00,775000.00,2396307.00
May 23 2023,COMP,$35.23,0,8370949.78,3103699.75,1723236.03,372707.00,775000.00,2396307.00
May 22 2023,COMP,$34.62,0,8366530.90,3100804.50,1721712.40,372707.00,775000.00,2396307.00
May 22 2023,COMP,$34.62,0,8366530.90,3100804.50,1721712.40,372707.00,775000.00,2396307.00
May 22 2023,COMP,$34.62,0,8366530.90,3100804.50,1721712.40,372707.00,775000.00,2396307.00
May 22 2023,COMP,$34.62,0,8366530.90,3100804.50,1721712.40,372707.00,775000.00,2396307.00
May 21 2023,COMP,$35.75,0,8362112.02,3097909.26,1720188.76,372707.00,775000.00,2396307.00
May 21 2023,COMP,$35.75,0,8362112.02,3097909.26,1720188.76,372707.00,775000.00,2396307.00
May 21 2023,COMP,$35.75,0,8362112.02,3097909.26,1720188.76,372707.00,775000.00,2396307.00
May 20 2023,COMP,$36.00,0,8357693.14,3095014.02,1718665.12,372707.00,775000.00,2396307.00
May 20 2023,COMP,$36.00,0,8357693.14,3095014.02,1718665.12,372707.00,775000.00,2396307.00
May 20 2023,COMP,$36.00,0,8357693.14,3095014.02,1718665.12,372707.00,775000.00,2396307.00
May 19 2023,COMP,$35.81,0,8353274.25,3092118.78,1717141.48,372707.00,775000.00,2396307.00
May 19 2023,COMP,$35.81,0,8353274.25,3092118.78,1717141.48,372707.00,775000.00,2396307.00
May 19 2023,COMP,$35.81,0,8353274.25,3092118.78,1717141.48,372707.00,775000.00,2396307.00
May 19 2023,COMP,$35.81,0,8353274.25,3092118.78,1717141.48,372707.00,775000.00,2396307.00
May 18 2023,COMP,$36.03,0,8348855.37,3089223.53,1715617.84,372707.00,775000.00,2396307.00
May 18 2023,COMP,$36.03,0,8348855.37,3089223.53,1715617.84,372707.00,775000.00,2396307.00
May 18 2023,COMP,$36.03,0,8348855.37,3089223.53,1715617.84,372707.00,775000.00,2396307.00
May 17 2023,COMP,$35.05,0,8344436.49,3086328.29,1714094.20,372707.00,775000.00,2396307.00
May 17 2023,COMP,$35.05,0,8344436.49,3086328.29,1714094.20,372707.00,775000.00,2396307.00
May 17 2023,COMP,$35.05,0,8344436.49,3086328.29,1714094.20,372707.00,775000.00,2396307.00
May 16 2023,COMP,$35.07,0,8340017.61,3083433.05,1712570.56,372707.00,775000.00,2396307.00
May 16 2023,COMP,$35.07,0,8340017.61,3083433.05,1712570.56,372707.00,775000.00,2396307.00
May 16 2023,COMP,$35.07,0,8340017.61,3083433.05,1712570.56,372707.00,775000.00,2396307.00
May 15 2023,COMP,$34.91,0,8335598.73,3080537.81,1711046.92,372707.00,775000.00,2396307.00
May 15 2023,COMP,$34.91,0,8335598.73,3080537.81,1711046.92,372707.00,775000.00,2396307.00
May 15 2023,COMP,$34.91,0,8335598.73,3080537.81,1711046.92,372707.00,775000.00,2396307.00
May 15 2023,COMP,$34.91,0,8335598.73,3080537.81,1711046.92,372707.00,775000.00,2396307.00
