Date,Symbol,Price,Available Supply,Unlocked Supply,Team,Community,Foundation,Strategic Sale 2,Seed Sale,Advisors and Partners,Strategic Sale 1,Marketing,Coinlist Public Sale,Early Adopters Rewards,Launch Pool,Ecosystem
Nov 02 2022,GAL,$2.09,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Nov 02 2022,GAL,$2.09,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Nov 01 2022,GAL,$2.14,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Nov 01 2022,GAL,$2.14,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 31 2022,GAL,$2.19,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 31 2022,GAL,$2.19,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 31 2022,GAL,$2.19,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 30 2022,GAL,$2.19,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 30 2022,GAL,$2.19,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 29 2022,GAL,$2.14,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 29 2022,GAL,$2.14,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 28 2022,GAL,$2.10,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 28 2022,GAL,$2.10,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 28 2022,GAL,$2.10,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 27 2022,GAL,$2.06,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 27 2022,GAL,$2.06,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 26 2022,GAL,$2.05,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 26 2022,GAL,$2.05,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 25 2022,GAL,$1.95,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 25 2022,GAL,$1.95,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 24 2022,GAL,$2.03,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 24 2022,GAL,$2.03,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 24 2022,GAL,$2.03,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 23 2022,GAL,$1.99,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 23 2022,GAL,$1.99,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 22 2022,GAL,$2.00,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 22 2022,GAL,$2.00,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 21 2022,GAL,$2.06,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 21 2022,GAL,$2.06,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 21 2022,GAL,$2.06,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 20 2022,GAL,$2.10,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 20 2022,GAL,$2.10,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 19 2022,GAL,$2.21,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 19 2022,GAL,$2.21,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 18 2022,GAL,$2.34,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 18 2022,GAL,$2.34,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 18 2022,GAL,$2.34,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 17 2022,GAL,$2.30,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 17 2022,GAL,$2.30,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 16 2022,GAL,$2.24,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 16 2022,GAL,$2.24,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 15 2022,GAL,$2.27,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 15 2022,GAL,$2.27,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 15 2022,GAL,$2.27,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 14 2022,GAL,$2.35,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 14 2022,GAL,$2.35,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 13 2022,GAL,$2.39,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 13 2022,GAL,$2.39,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 12 2022,GAL,$2.40,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 12 2022,GAL,$2.40,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 11 2022,GAL,$2.49,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 11 2022,GAL,$2.49,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 11 2022,GAL,$2.49,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 10 2022,GAL,$2.62,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 10 2022,GAL,$2.62,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 09 2022,GAL,$2.59,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 09 2022,GAL,$2.59,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 08 2022,GAL,$2.61,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 08 2022,GAL,$2.61,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 08 2022,GAL,$2.61,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 07 2022,GAL,$2.65,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 07 2022,GAL,$2.65,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 06 2022,GAL,$2.60,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 06 2022,GAL,$2.60,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 05 2022,GAL,$2.64,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 05 2022,GAL,$2.64,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 05 2022,GAL,$2.64,0,44091333.34,416666.67,7146666.67,3600000.00,839280.00,0,1495120.00,1593600.00,8000000.00,5000000.00,4000000.00,3000000.00,9000000.00
Oct 04 2022,GAL,$2.60,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Oct 04 2022,GAL,$2.60,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Oct 03 2022,GAL,$2.48,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Oct 03 2022,GAL,$2.48,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Oct 02 2022,GAL,$2.56,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Oct 02 2022,GAL,$2.56,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Oct 02 2022,GAL,$2.56,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Oct 01 2022,GAL,$2.59,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Oct 01 2022,GAL,$2.59,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 30 2022,GAL,$2.62,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 30 2022,GAL,$2.62,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 29 2022,GAL,$2.63,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 29 2022,GAL,$2.63,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 28 2022,GAL,$2.65,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 28 2022,GAL,$2.65,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 28 2022,GAL,$2.65,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 27 2022,GAL,$2.70,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 27 2022,GAL,$2.70,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 26 2022,GAL,$2.64,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 26 2022,GAL,$2.64,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 25 2022,GAL,$2.71,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 25 2022,GAL,$2.71,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 25 2022,GAL,$2.71,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 24 2022,GAL,$2.82,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 24 2022,GAL,$2.82,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 23 2022,GAL,$2.74,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 23 2022,GAL,$2.74,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 22 2022,GAL,$2.50,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 22 2022,GAL,$2.50,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 22 2022,GAL,$2.50,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 21 2022,GAL,$2.47,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 21 2022,GAL,$2.47,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 20 2022,GAL,$2.52,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 20 2022,GAL,$2.52,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 19 2022,GAL,$2.41,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 19 2022,GAL,$2.41,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 19 2022,GAL,$2.41,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 18 2022,GAL,$2.67,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 18 2022,GAL,$2.67,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 17 2022,GAL,$2.63,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 17 2022,GAL,$2.63,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 16 2022,GAL,$2.53,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 16 2022,GAL,$2.53,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 15 2022,GAL,$2.69,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 15 2022,GAL,$2.69,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 15 2022,GAL,$2.69,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 14 2022,GAL,$2.75,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 14 2022,GAL,$2.75,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 13 2022,GAL,$2.94,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 13 2022,GAL,$2.94,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 12 2022,GAL,$3.07,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 12 2022,GAL,$3.07,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 12 2022,GAL,$3.07,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 11 2022,GAL,$3.03,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 11 2022,GAL,$3.03,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 10 2022,GAL,$3.14,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 10 2022,GAL,$3.14,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 09 2022,GAL,$2.50,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 09 2022,GAL,$2.50,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 09 2022,GAL,$2.50,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 08 2022,GAL,$2.50,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 08 2022,GAL,$2.50,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 07 2022,GAL,$2.65,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 07 2022,GAL,$2.65,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 06 2022,GAL,$2.45,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 06 2022,GAL,$2.45,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 06 2022,GAL,$2.45,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 05 2022,GAL,$2.52,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 05 2022,GAL,$2.52,0,40254667.00,0,6560000.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,4166667.00,4000000.00,3000000.00,9000000.00
Sep 04 2022,GAL,$2.46,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Sep 04 2022,GAL,$2.46,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Sep 03 2022,GAL,$2.49,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Sep 03 2022,GAL,$2.49,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Sep 02 2022,GAL,$2.53,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Sep 02 2022,GAL,$2.53,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Sep 02 2022,GAL,$2.53,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Sep 01 2022,GAL,$2.48,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Sep 01 2022,GAL,$2.48,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Aug 31 2022,GAL,$2.47,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Aug 31 2022,GAL,$2.47,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Aug 30 2022,GAL,$2.59,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Aug 30 2022,GAL,$2.59,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Aug 30 2022,GAL,$2.59,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Aug 29 2022,GAL,$2.41,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Aug 29 2022,GAL,$2.41,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
Aug 28 2022,GAL,$2.47,0,38834666.33,0,5973333.00,3600000.00,839280.00,0,1495120.00,1593600.00,6000000.00,3333333.33,4000000.00,3000000.00,9000000.00
