Date,Symbol,Price,Available Supply,Unlocked Supply,Marketing,Treasury,Operational,Team,Advisors,Private Sale,Public Sale,Rewards,Airdrops,Liquidity
Mar 19 2024,KUJI,$3.42,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 19 2024,KUJI,$3.42,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 18 2024,KUJI,$3.62,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 18 2024,KUJI,$3.62,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 18 2024,KUJI,$3.62,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 18 2024,KUJI,$3.62,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 18 2024,KUJI,$3.62,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 18 2024,KUJI,$3.62,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 17 2024,KUJI,$3.45,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 17 2024,KUJI,$3.45,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 17 2024,KUJI,$3.45,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 17 2024,KUJI,$3.45,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 17 2024,KUJI,$3.45,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 17 2024,KUJI,$3.45,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 16 2024,KUJI,$3.79,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 16 2024,KUJI,$3.79,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 16 2024,KUJI,$3.79,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 16 2024,KUJI,$3.79,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 16 2024,KUJI,$3.79,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 15 2024,KUJI,$3.92,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 15 2024,KUJI,$3.92,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 15 2024,KUJI,$3.92,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 15 2024,KUJI,$3.92,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 15 2024,KUJI,$3.92,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 15 2024,KUJI,$3.92,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 14 2024,KUJI,$4.20,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 14 2024,KUJI,$4.20,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 14 2024,KUJI,$4.20,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 14 2024,KUJI,$4.20,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 14 2024,KUJI,$4.20,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 14 2024,KUJI,$4.20,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 13 2024,KUJI,$3.91,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 13 2024,KUJI,$3.91,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 13 2024,KUJI,$3.91,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 13 2024,KUJI,$3.91,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 13 2024,KUJI,$3.91,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 13 2024,KUJI,$3.91,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 12 2024,KUJI,$4.26,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 12 2024,KUJI,$4.26,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 12 2024,KUJI,$4.26,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 12 2024,KUJI,$4.26,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 12 2024,KUJI,$4.26,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 11 2024,KUJI,$4.33,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 11 2024,KUJI,$4.33,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 11 2024,KUJI,$4.33,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 11 2024,KUJI,$4.33,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 11 2024,KUJI,$4.33,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 11 2024,KUJI,$4.33,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 10 2024,KUJI,$4.59,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 10 2024,KUJI,$4.59,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 10 2024,KUJI,$4.59,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 10 2024,KUJI,$4.59,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 10 2024,KUJI,$4.59,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 10 2024,KUJI,$4.59,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 09 2024,KUJI,$4.80,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 09 2024,KUJI,$4.80,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 09 2024,KUJI,$4.80,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 09 2024,KUJI,$4.80,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 09 2024,KUJI,$4.80,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 08 2024,KUJI,$4.18,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 08 2024,KUJI,$4.18,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 08 2024,KUJI,$4.18,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 08 2024,KUJI,$4.18,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 08 2024,KUJI,$4.18,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 08 2024,KUJI,$4.18,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 07 2024,KUJI,$4.06,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 07 2024,KUJI,$4.06,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 07 2024,KUJI,$4.06,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 07 2024,KUJI,$4.06,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 07 2024,KUJI,$4.06,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 07 2024,KUJI,$4.06,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 06 2024,KUJI,$3.97,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 06 2024,KUJI,$3.97,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 06 2024,KUJI,$3.97,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 06 2024,KUJI,$3.97,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 06 2024,KUJI,$3.97,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 06 2024,KUJI,$3.97,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 05 2024,KUJI,$4.06,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 05 2024,KUJI,$4.06,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 05 2024,KUJI,$4.06,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 05 2024,KUJI,$4.06,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 05 2024,KUJI,$4.06,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 04 2024,KUJI,$4.16,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 04 2024,KUJI,$4.16,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 04 2024,KUJI,$4.16,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 04 2024,KUJI,$4.16,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 04 2024,KUJI,$4.16,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 04 2024,KUJI,$4.16,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 03 2024,KUJI,$4.28,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 03 2024,KUJI,$4.28,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 03 2024,KUJI,$4.28,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 03 2024,KUJI,$4.28,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 03 2024,KUJI,$4.28,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 03 2024,KUJI,$4.28,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 02 2024,KUJI,$4.31,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 02 2024,KUJI,$4.31,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 02 2024,KUJI,$4.31,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 02 2024,KUJI,$4.31,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 02 2024,KUJI,$4.31,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 02 2024,KUJI,$4.31,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 01 2024,KUJI,$4.33,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 01 2024,KUJI,$4.33,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 01 2024,KUJI,$4.33,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 01 2024,KUJI,$4.33,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Mar 01 2024,KUJI,$4.33,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 29 2024,KUJI,$4.31,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 29 2024,KUJI,$4.31,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 29 2024,KUJI,$4.31,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 29 2024,KUJI,$4.31,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 29 2024,KUJI,$4.31,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 29 2024,KUJI,$4.31,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 28 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 28 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 28 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 28 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 28 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 28 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 27 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 27 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 27 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 27 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 27 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 26 2024,KUJI,$3.96,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 26 2024,KUJI,$3.96,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 26 2024,KUJI,$3.96,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 26 2024,KUJI,$3.96,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 26 2024,KUJI,$3.96,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 26 2024,KUJI,$3.96,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 25 2024,KUJI,$3.96,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 25 2024,KUJI,$3.96,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 25 2024,KUJI,$3.96,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 25 2024,KUJI,$3.96,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 25 2024,KUJI,$3.96,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 25 2024,KUJI,$3.96,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 24 2024,KUJI,$3.90,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 24 2024,KUJI,$3.90,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 24 2024,KUJI,$3.90,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 24 2024,KUJI,$3.90,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 24 2024,KUJI,$3.90,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 24 2024,KUJI,$3.90,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 23 2024,KUJI,$4.11,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 23 2024,KUJI,$4.11,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 23 2024,KUJI,$4.11,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 23 2024,KUJI,$4.11,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 23 2024,KUJI,$4.11,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 22 2024,KUJI,$4.11,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 22 2024,KUJI,$4.11,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 22 2024,KUJI,$4.11,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 22 2024,KUJI,$4.11,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 22 2024,KUJI,$4.11,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 22 2024,KUJI,$4.11,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 21 2024,KUJI,$4.27,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 21 2024,KUJI,$4.27,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 21 2024,KUJI,$4.27,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 21 2024,KUJI,$4.27,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 21 2024,KUJI,$4.27,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 21 2024,KUJI,$4.27,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 20 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 20 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 20 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
Feb 20 2024,KUJI,$4.09,0,122398000.00,6000000.00,6750000.00,11025000.00,27000000.00,7500000.00,27975000.00,21000000.00,8648000.00,500000.00,6000000.00
