Date,Symbol,Price,Available Supply,Unlocked Supply,Community Incentives,Staking Rewards,Sky Mavis,Ecosystem Fund
Apr 27 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 26 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 26 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 25 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 25 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 24 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 23 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 23 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 22 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 22 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 21 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 20 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 20 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 19 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 18 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 18 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 17 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 17 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 16 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 15 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 15 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 14 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 14 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 13 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 12 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 12 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 11 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 11 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 10 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 09 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 09 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 08 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 08 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 07 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 06 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 06 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 05 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 04 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 04 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 03 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 03 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 02 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 01 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Apr 01 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 31 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 31 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 30 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 29 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 29 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 28 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 28 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 27 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 26 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 26 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 25 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 25 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 24 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 23 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 23 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 22 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 22 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 21 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 20 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 20 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 19 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 18 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 18 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 17 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 17 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 16 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 15 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 15 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 14 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 14 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 13 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 12 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 12 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 11 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 11 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 10 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 09 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 09 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 08 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 08 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 07 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 06 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 06 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 05 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 04 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 04 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 03 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 03 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 02 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 01 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Mar 01 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 28 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 28 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 27 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 26 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 26 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 25 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 25 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 24 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 23 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 23 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 22 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 22 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 21 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 20 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 20 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 19 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 18 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 18 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 17 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 17 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 16 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 15 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 15 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 14 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 14 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 13 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 12 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 12 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 11 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 11 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 10 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 09 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 09 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 08 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 08 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 07 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 06 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 06 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 05 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 04 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 04 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 03 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 03 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 02 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 01 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Feb 01 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Jan 31 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Jan 31 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Jan 30 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Jan 29 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Jan 29 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Jan 28 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Jan 28 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Jan 27 2031,RON,0,1000000000.00,1000000000.00,300000000.00,250000000.00,300000000.00,150000000.00
Jan 26 2031,RON,0,999959666.48,999959666.48,299982467.18,249977199.31,300000000.00,150000000.00
Jan 26 2031,RON,0,999959666.48,999959666.48,299982467.18,249977199.31,300000000.00,150000000.00
Jan 25 2031,RON,0,999919332.97,999919332.97,299964934.35,249954398.61,300000000.00,150000000.00
Jan 25 2031,RON,0,999919332.97,999919332.97,299964934.35,249954398.61,300000000.00,150000000.00
Jan 24 2031,RON,0,999878999.45,999878999.45,299947401.53,249931597.92,300000000.00,150000000.00
Jan 23 2031,RON,0,999838665.93,999838665.93,299929868.71,249908797.22,300000000.00,150000000.00
Jan 23 2031,RON,0,999838665.93,999838665.93,299929868.71,249908797.22,300000000.00,150000000.00
Jan 22 2031,RON,0,999798332.41,999798332.41,299912335.89,249885996.53,300000000.00,150000000.00
Jan 22 2031,RON,0,999798332.41,999798332.41,299912335.89,249885996.53,300000000.00,150000000.00
Jan 21 2031,RON,0,999757998.90,999757998.90,299894803.06,249863195.83,300000000.00,150000000.00
Jan 20 2031,RON,0,999717665.38,999717665.38,299877270.24,249840395.14,300000000.00,150000000.00
Jan 20 2031,RON,0,999717665.38,999717665.38,299877270.24,249840395.14,300000000.00,150000000.00
Jan 19 2031,RON,0,999677331.86,999677331.86,299859737.42,249817594.44,300000000.00,150000000.00
Jan 18 2031,RON,0,999636998.34,999636998.34,299842204.59,249794793.75,300000000.00,150000000.00
Jan 18 2031,RON,0,999636998.34,999636998.34,299842204.59,249794793.75,300000000.00,150000000.00
Jan 17 2031,RON,0,999596664.83,999596664.83,299824671.77,249771993.05,300000000.00,150000000.00
Jan 17 2031,RON,0,999596664.83,999596664.83,299824671.77,249771993.05,300000000.00,150000000.00
Jan 16 2031,RON,0,999556331.31,999556331.31,299807138.95,249749192.36,300000000.00,150000000.00
Jan 15 2031,RON,0,999515997.79,999515997.79,299789606.13,249726391.67,300000000.00,150000000.00
Jan 15 2031,RON,0,999515997.79,999515997.79,299789606.13,249726391.67,300000000.00,150000000.00
Jan 14 2031,RON,0,999475664.27,999475664.27,299772073.30,249703590.97,300000000.00,150000000.00
Jan 14 2031,RON,0,999475664.27,999475664.27,299772073.30,249703590.97,300000000.00,150000000.00
Jan 13 2031,RON,0,999435330.76,999435330.76,299754540.48,249680790.28,300000000.00,150000000.00
Jan 12 2031,RON,0,999394997.24,999394997.24,299737007.66,249657989.58,300000000.00,150000000.00
Jan 12 2031,RON,0,999394997.24,999394997.24,299737007.66,249657989.58,300000000.00,150000000.00
Jan 11 2031,RON,0,999354663.72,999354663.72,299719474.83,249635188.89,300000000.00,150000000.00
Jan 11 2031,RON,0,999354663.72,999354663.72,299719474.83,249635188.89,300000000.00,150000000.00
Jan 10 2031,RON,0,999314330.20,999314330.20,299701942.01,249612388.19,300000000.00,150000000.00
Jan 09 2031,RON,0,999273996.69,999273996.69,299684409.19,249589587.50,300000000.00,150000000.00
Jan 09 2031,RON,0,999273996.69,999273996.69,299684409.19,249589587.50,300000000.00,150000000.00
Jan 08 2031,RON,0,999233663.17,999233663.17,299666876.37,249566786.80,300000000.00,150000000.00
Jan 08 2031,RON,0,999233663.17,999233663.17,299666876.37,249566786.80,300000000.00,150000000.00
Jan 07 2031,RON,0,999193329.65,999193329.65,299649343.54,249543986.11,300000000.00,150000000.00
Jan 06 2031,RON,0,999152996.13,999152996.13,299631810.72,249521185.41,300000000.00,150000000.00
Jan 06 2031,RON,0,999152996.13,999152996.13,299631810.72,249521185.41,300000000.00,150000000.00
Jan 05 2031,RON,0,999112662.62,999112662.62,299614277.90,249498384.72,300000000.00,150000000.00
Jan 04 2031,RON,0,999072329.10,999072329.10,299596745.08,249475584.03,300000000.00,150000000.00
Jan 04 2031,RON,0,999072329.10,999072329.10,299596745.08,249475584.03,300000000.00,150000000.00
Jan 03 2031,RON,0,999031995.58,999031995.58,299579212.25,249452783.33,300000000.00,150000000.00
Jan 03 2031,RON,0,999031995.58,999031995.58,299579212.25,249452783.33,300000000.00,150000000.00
Jan 02 2031,RON,0,998991662.07,998991662.07,299561679.43,249429982.64,300000000.00,150000000.00
Jan 01 2031,RON,0,998951328.55,998951328.55,299544146.61,249407181.94,300000000.00,150000000.00
Jan 01 2031,RON,0,998951328.55,998951328.55,299544146.61,249407181.94,300000000.00,150000000.00
Dec 31 2030,RON,0,998910995.03,998910995.03,299526613.78,249384381.25,300000000.00,150000000.00
Dec 31 2030,RON,0,998910995.03,998910995.03,299526613.78,249384381.25,300000000.00,150000000.00
Dec 30 2030,RON,0,998870661.51,998870661.51,299509080.96,249361580.55,300000000.00,150000000.00
Dec 29 2030,RON,0,998830328.00,998830328.00,299491548.14,249338779.86,300000000.00,150000000.00
Dec 29 2030,RON,0,998830328.00,998830328.00,299491548.14,249338779.86,300000000.00,150000000.00
Dec 28 2030,RON,0,998789994.48,998789994.48,299474015.32,249315979.16,300000000.00,150000000.00
Dec 28 2030,RON,0,998789994.48,998789994.48,299474015.32,249315979.16,300000000.00,150000000.00
Dec 27 2030,RON,0,998749660.96,998749660.96,299456482.49,249293178.47,300000000.00,150000000.00
Dec 26 2030,RON,0,998709327.44,998709327.44,299438949.67,249270377.77,300000000.00,150000000.00
Dec 26 2030,RON,0,998709327.44,998709327.44,299438949.67,249270377.77,300000000.00,150000000.00
Dec 25 2030,RON,0,998668993.93,998668993.93,299421416.85,249247577.08,300000000.00,150000000.00
Dec 25 2030,RON,0,998668993.93,998668993.93,299421416.85,249247577.08,300000000.00,150000000.00
Dec 24 2030,RON,0,998628660.41,998628660.41,299403884.02,249224776.38,300000000.00,150000000.00
Dec 23 2030,RON,0,998588326.89,998588326.89,299386351.20,249201975.69,300000000.00,150000000.00
Dec 23 2030,RON,0,998588326.89,998588326.89,299386351.20,249201975.69,300000000.00,150000000.00
Dec 22 2030,RON,0,998547993.37,998547993.37,299368818.38,249179175.00,300000000.00,150000000.00
Dec 21 2030,RON,0,998507659.86,998507659.86,299351285.56,249156374.30,300000000.00,150000000.00
Dec 21 2030,RON,0,998507659.86,998507659.86,299351285.56,249156374.30,300000000.00,150000000.00
Dec 20 2030,RON,0,998467326.34,998467326.34,299333752.73,249133573.61,300000000.00,150000000.00
Dec 20 2030,RON,0,998467326.34,998467326.34,299333752.73,249133573.61,300000000.00,150000000.00
Dec 19 2030,RON,0,998426992.82,998426992.82,299316219.91,249110772.91,300000000.00,150000000.00
Dec 18 2030,RON,0,998386659.30,998386659.30,299298687.09,249087972.22,300000000.00,150000000.00
Dec 18 2030,RON,0,998386659.30,998386659.30,299298687.09,249087972.22,300000000.00,150000000.00
Dec 17 2030,RON,0,998346325.79,998346325.79,299281154.26,249065171.52,300000000.00,150000000.00
Dec 17 2030,RON,0,998346325.79,998346325.79,299281154.26,249065171.52,300000000.00,150000000.00
Dec 16 2030,RON,0,998305992.27,998305992.27,299263621.44,249042370.83,300000000.00,150000000.00
Dec 15 2030,RON,0,998265658.75,998265658.75,299246088.62,249019570.13,300000000.00,150000000.00
Dec 15 2030,RON,0,998265658.75,998265658.75,299246088.62,249019570.13,300000000.00,150000000.00
Dec 14 2030,RON,0,998225325.23,998225325.23,299228555.80,248996769.44,300000000.00,150000000.00
Dec 14 2030,RON,0,998225325.23,998225325.23,299228555.80,248996769.44,300000000.00,150000000.00
Dec 13 2030,RON,0,998184991.72,998184991.72,299211022.97,248973968.74,300000000.00,150000000.00
Dec 12 2030,RON,0,998144658.20,998144658.20,299193490.15,248951168.05,300000000.00,150000000.00
Dec 12 2030,RON,0,998144658.20,998144658.20,299193490.15,248951168.05,300000000.00,150000000.00
Dec 11 2030,RON,0,998104324.68,998104324.68,299175957.33,248928367.36,300000000.00,150000000.00
Dec 11 2030,RON,0,998104324.68,998104324.68,299175957.33,248928367.36,300000000.00,150000000.00
Dec 10 2030,RON,0,998063991.17,998063991.17,299158424.50,248905566.66,300000000.00,150000000.00
Dec 09 2030,RON,0,998023657.65,998023657.65,299140891.68,248882765.97,300000000.00,150000000.00
Dec 09 2030,RON,0,998023657.65,998023657.65,299140891.68,248882765.97,300000000.00,150000000.00
Dec 08 2030,RON,0,997983324.13,997983324.13,299123358.86,248859965.27,300000000.00,150000000.00
Dec 07 2030,RON,0,997942990.61,997942990.61,299105826.04,248837164.58,300000000.00,150000000.00
Dec 07 2030,RON,0,997942990.61,997942990.61,299105826.04,248837164.58,300000000.00,150000000.00
Dec 06 2030,RON,0,997902657.10,997902657.10,299088293.21,248814363.88,300000000.00,150000000.00
Dec 06 2030,RON,0,997902657.10,997902657.10,299088293.21,248814363.88,300000000.00,150000000.00
Dec 05 2030,RON,0,997862323.58,997862323.58,299070760.39,248791563.19,300000000.00,150000000.00
Dec 04 2030,RON,0,997821990.06,997821990.06,299053227.57,248768762.49,300000000.00,150000000.00
Dec 04 2030,RON,0,997821990.06,997821990.06,299053227.57,248768762.49,300000000.00,150000000.00
Dec 03 2030,RON,0,997781656.54,997781656.54,299035694.74,248745961.80,300000000.00,150000000.00
Dec 03 2030,RON,0,997781656.54,997781656.54,299035694.74,248745961.80,300000000.00,150000000.00
Dec 02 2030,RON,0,997741323.03,997741323.03,299018161.92,248723161.10,300000000.00,150000000.00
Dec 01 2030,RON,0,997700989.51,997700989.51,299000629.10,248700360.41,300000000.00,150000000.00
Dec 01 2030,RON,0,997700989.51,997700989.51,299000629.10,248700360.41,300000000.00,150000000.00
Nov 30 2030,RON,0,997660655.99,997660655.99,298983096.28,248677559.72,300000000.00,150000000.00
Nov 30 2030,RON,0,997660655.99,997660655.99,298983096.28,248677559.72,300000000.00,150000000.00
Nov 29 2030,RON,0,997620322.47,997620322.47,298965563.45,248654759.02,300000000.00,150000000.00
Nov 28 2030,RON,0,997579988.96,997579988.96,298948030.63,248631958.33,300000000.00,150000000.00
Nov 28 2030,RON,0,997579988.96,997579988.96,298948030.63,248631958.33,300000000.00,150000000.00
Nov 27 2030,RON,0,997539655.44,997539655.44,298930497.81,248609157.63,300000000.00,150000000.00
Nov 27 2030,RON,0,997539655.44,997539655.44,298930497.81,248609157.63,300000000.00,150000000.00
Nov 26 2030,RON,0,997499321.92,997499321.92,298912964.98,248586356.94,300000000.00,150000000.00
Nov 25 2030,RON,0,997458988.40,997458988.40,298895432.16,248563556.24,300000000.00,150000000.00
Nov 25 2030,RON,0,997458988.40,997458988.40,298895432.16,248563556.24,300000000.00,150000000.00
Nov 24 2030,RON,0,997418654.89,997418654.89,298877899.34,248540755.55,300000000.00,150000000.00
Nov 24 2030,RON,0,997418654.89,997418654.89,298877899.34,248540755.55,300000000.00,150000000.00
Nov 23 2030,RON,0,997378321.37,997378321.37,298860366.52,248517954.85,300000000.00,150000000.00
Nov 22 2030,RON,0,997337987.85,997337987.85,298842833.69,248495154.16,300000000.00,150000000.00
Nov 22 2030,RON,0,997337987.85,997337987.85,298842833.69,248495154.16,300000000.00,150000000.00
Nov 21 2030,RON,0,997297654.33,997297654.33,298825300.87,248472353.46,300000000.00,150000000.00
Nov 20 2030,RON,0,997257320.82,997257320.82,298807768.05,248449552.77,300000000.00,150000000.00
Nov 20 2030,RON,0,997257320.82,997257320.82,298807768.05,248449552.77,300000000.00,150000000.00
Nov 19 2030,RON,0,997216987.30,997216987.30,298790235.23,248426752.08,300000000.00,150000000.00
Nov 19 2030,RON,0,997216987.30,997216987.30,298790235.23,248426752.08,300000000.00,150000000.00
Nov 18 2030,RON,0,997176653.78,997176653.78,298772702.40,248403951.38,300000000.00,150000000.00
Nov 17 2030,RON,0,997136320.27,997136320.27,298755169.58,248381150.69,300000000.00,150000000.00
Nov 17 2030,RON,0,997136320.27,997136320.27,298755169.58,248381150.69,300000000.00,150000000.00
Nov 16 2030,RON,0,997095986.75,997095986.75,298737636.76,248358349.99,300000000.00,150000000.00
Nov 16 2030,RON,0,997095986.75,997095986.75,298737636.76,248358349.99,300000000.00,150000000.00
Nov 15 2030,RON,0,997055653.23,997055653.23,298720103.93,248335549.30,300000000.00,150000000.00
Nov 14 2030,RON,0,997015319.71,997015319.71,298702571.11,248312748.60,300000000.00,150000000.00
Nov 14 2030,RON,0,997015319.71,997015319.71,298702571.11,248312748.60,300000000.00,150000000.00
Nov 13 2030,RON,0,996974986.20,996974986.20,298685038.29,248289947.91,300000000.00,150000000.00
