Date,Symbol,Price,Available Supply,Unlocked Supply,Community Treasury,Team/Investors/Advisors,LP Staking Reward,Early Airdrop
Mar 24 2023,UNI,$6.25,0,836046575.34,345060273.97,320986301.37,20000000.00,150000000.00
Mar 24 2023,UNI,$6.25,0,836046575.34,345060273.97,320986301.37,20000000.00,150000000.00
Mar 24 2023,UNI,$6.25,0,836046575.34,345060273.97,320986301.37,20000000.00,150000000.00
Mar 23 2023,UNI,$6.10,0,835591780.82,344824657.53,320767123.29,20000000.00,150000000.00
Mar 23 2023,UNI,$6.10,0,835591780.82,344824657.53,320767123.29,20000000.00,150000000.00
Mar 23 2023,UNI,$6.10,0,835591780.82,344824657.53,320767123.29,20000000.00,150000000.00
Mar 22 2023,UNI,$6.44,0,835136986.30,344589041.10,320547945.21,20000000.00,150000000.00
Mar 22 2023,UNI,$6.44,0,835136986.30,344589041.10,320547945.21,20000000.00,150000000.00
Mar 22 2023,UNI,$6.44,0,835136986.30,344589041.10,320547945.21,20000000.00,150000000.00
Mar 22 2023,UNI,$6.44,0,835136986.30,344589041.10,320547945.21,20000000.00,150000000.00
Mar 21 2023,UNI,$6.28,0,834682191.78,344353424.66,320328767.12,20000000.00,150000000.00
Mar 21 2023,UNI,$6.28,0,834682191.78,344353424.66,320328767.12,20000000.00,150000000.00
Mar 21 2023,UNI,$6.28,0,834682191.78,344353424.66,320328767.12,20000000.00,150000000.00
Mar 20 2023,UNI,$6.58,0,834227397.26,344117808.22,320109589.04,20000000.00,150000000.00
Mar 20 2023,UNI,$6.58,0,834227397.26,344117808.22,320109589.04,20000000.00,150000000.00
Mar 20 2023,UNI,$6.58,0,834227397.26,344117808.22,320109589.04,20000000.00,150000000.00
Mar 20 2023,UNI,$6.58,0,834227397.26,344117808.22,320109589.04,20000000.00,150000000.00
Mar 19 2023,UNI,$6.49,0,833772602.74,343882191.78,319890410.96,20000000.00,150000000.00
Mar 19 2023,UNI,$6.49,0,833772602.74,343882191.78,319890410.96,20000000.00,150000000.00
Mar 19 2023,UNI,$6.49,0,833772602.74,343882191.78,319890410.96,20000000.00,150000000.00
Mar 19 2023,UNI,$6.49,0,833772602.74,343882191.78,319890410.96,20000000.00,150000000.00
Mar 18 2023,UNI,$6.37,0,833317808.22,343646575.34,319671232.88,20000000.00,150000000.00
Mar 18 2023,UNI,$6.37,0,833317808.22,343646575.34,319671232.88,20000000.00,150000000.00
Mar 18 2023,UNI,$6.37,0,833317808.22,343646575.34,319671232.88,20000000.00,150000000.00
Mar 17 2023,UNI,$5.94,0,832863013.70,343410958.90,319452054.79,20000000.00,150000000.00
Mar 17 2023,UNI,$5.94,0,832863013.70,343410958.90,319452054.79,20000000.00,150000000.00
Mar 17 2023,UNI,$5.94,0,832863013.70,343410958.90,319452054.79,20000000.00,150000000.00
Mar 17 2023,UNI,$5.94,0,832863013.70,343410958.90,319452054.79,20000000.00,150000000.00
Mar 16 2023,UNI,$5.91,0,832408219.18,343175342.47,319232876.71,20000000.00,150000000.00
Mar 16 2023,UNI,$5.91,0,832408219.18,343175342.47,319232876.71,20000000.00,150000000.00
Mar 16 2023,UNI,$5.91,0,832408219.18,343175342.47,319232876.71,20000000.00,150000000.00
Mar 15 2023,UNI,$6.34,0,831953424.66,342939726.03,319013698.63,20000000.00,150000000.00
Mar 15 2023,UNI,$6.34,0,831953424.66,342939726.03,319013698.63,20000000.00,150000000.00
Mar 15 2023,UNI,$6.34,0,831953424.66,342939726.03,319013698.63,20000000.00,150000000.00
Mar 15 2023,UNI,$6.34,0,831953424.66,342939726.03,319013698.63,20000000.00,150000000.00
Mar 14 2023,UNI,$6.14,0,831498630.14,342704109.59,318794520.55,20000000.00,150000000.00
Mar 14 2023,UNI,$6.14,0,831498630.14,342704109.59,318794520.55,20000000.00,150000000.00
Mar 14 2023,UNI,$6.14,0,831498630.14,342704109.59,318794520.55,20000000.00,150000000.00
Mar 13 2023,UNI,$5.86,0,831043835.62,342468493.15,318575342.47,20000000.00,150000000.00
Mar 13 2023,UNI,$5.86,0,831043835.62,342468493.15,318575342.47,20000000.00,150000000.00
Mar 13 2023,UNI,$5.86,0,831043835.62,342468493.15,318575342.47,20000000.00,150000000.00
Mar 13 2023,UNI,$5.86,0,831043835.62,342468493.15,318575342.47,20000000.00,150000000.00
Mar 12 2023,UNI,$5.41,0,830589041.10,342232876.71,318356164.38,20000000.00,150000000.00
Mar 12 2023,UNI,$5.41,0,830589041.10,342232876.71,318356164.38,20000000.00,150000000.00
Mar 12 2023,UNI,$5.41,0,830589041.10,342232876.71,318356164.38,20000000.00,150000000.00
Mar 12 2023,UNI,$5.41,0,830589041.10,342232876.71,318356164.38,20000000.00,150000000.00
Mar 11 2023,UNI,$5.63,0,830134246.58,341997260.27,318136986.30,20000000.00,150000000.00
Mar 11 2023,UNI,$5.63,0,830134246.58,341997260.27,318136986.30,20000000.00,150000000.00
Mar 11 2023,UNI,$5.63,0,830134246.58,341997260.27,318136986.30,20000000.00,150000000.00
Mar 10 2023,UNI,$5.69,0,829679452.05,341761643.84,317917808.22,20000000.00,150000000.00
Mar 10 2023,UNI,$5.69,0,829679452.05,341761643.84,317917808.22,20000000.00,150000000.00
Mar 10 2023,UNI,$5.69,0,829679452.05,341761643.84,317917808.22,20000000.00,150000000.00
Mar 10 2023,UNI,$5.69,0,829679452.05,341761643.84,317917808.22,20000000.00,150000000.00
Mar 09 2023,UNI,$6.15,0,829224657.53,341526027.40,317698630.14,20000000.00,150000000.00
Mar 09 2023,UNI,$6.15,0,829224657.53,341526027.40,317698630.14,20000000.00,150000000.00
Mar 09 2023,UNI,$6.15,0,829224657.53,341526027.40,317698630.14,20000000.00,150000000.00
Mar 08 2023,UNI,$6.38,0,828769863.01,341290410.96,317479452.05,20000000.00,150000000.00
Mar 08 2023,UNI,$6.38,0,828769863.01,341290410.96,317479452.05,20000000.00,150000000.00
Mar 08 2023,UNI,$6.38,0,828769863.01,341290410.96,317479452.05,20000000.00,150000000.00
Mar 08 2023,UNI,$6.38,0,828769863.01,341290410.96,317479452.05,20000000.00,150000000.00
Mar 07 2023,UNI,$6.35,0,828315068.49,341054794.52,317260273.97,20000000.00,150000000.00
Mar 07 2023,UNI,$6.35,0,828315068.49,341054794.52,317260273.97,20000000.00,150000000.00
Mar 07 2023,UNI,$6.35,0,828315068.49,341054794.52,317260273.97,20000000.00,150000000.00
Mar 06 2023,UNI,$6.38,0,827860273.97,340819178.08,317041095.89,20000000.00,150000000.00
Mar 06 2023,UNI,$6.38,0,827860273.97,340819178.08,317041095.89,20000000.00,150000000.00
Mar 06 2023,UNI,$6.38,0,827860273.97,340819178.08,317041095.89,20000000.00,150000000.00
Mar 06 2023,UNI,$6.38,0,827860273.97,340819178.08,317041095.89,20000000.00,150000000.00
Mar 05 2023,UNI,$6.12,0,827405479.45,340583561.64,316821917.81,20000000.00,150000000.00
Mar 05 2023,UNI,$6.12,0,827405479.45,340583561.64,316821917.81,20000000.00,150000000.00
Mar 05 2023,UNI,$6.12,0,827405479.45,340583561.64,316821917.81,20000000.00,150000000.00
Mar 05 2023,UNI,$6.12,0,827405479.45,340583561.64,316821917.81,20000000.00,150000000.00
Mar 04 2023,UNI,$6.24,0,826950684.93,340347945.21,316602739.73,20000000.00,150000000.00
Mar 04 2023,UNI,$6.24,0,826950684.93,340347945.21,316602739.73,20000000.00,150000000.00
Mar 04 2023,UNI,$6.24,0,826950684.93,340347945.21,316602739.73,20000000.00,150000000.00
Mar 03 2023,UNI,$6.64,0,826495890.41,340112328.77,316383561.64,20000000.00,150000000.00
Mar 03 2023,UNI,$6.64,0,826495890.41,340112328.77,316383561.64,20000000.00,150000000.00
Mar 03 2023,UNI,$6.64,0,826495890.41,340112328.77,316383561.64,20000000.00,150000000.00
Mar 03 2023,UNI,$6.64,0,826495890.41,340112328.77,316383561.64,20000000.00,150000000.00
Mar 02 2023,UNI,$6.81,0,826041095.89,339876712.33,316164383.56,20000000.00,150000000.00
Mar 02 2023,UNI,$6.81,0,826041095.89,339876712.33,316164383.56,20000000.00,150000000.00
Mar 02 2023,UNI,$6.81,0,826041095.89,339876712.33,316164383.56,20000000.00,150000000.00
Mar 01 2023,UNI,$6.46,0,825586301.37,339641095.89,315945205.48,20000000.00,150000000.00
Mar 01 2023,UNI,$6.46,0,825586301.37,339641095.89,315945205.48,20000000.00,150000000.00
Mar 01 2023,UNI,$6.46,0,825586301.37,339641095.89,315945205.48,20000000.00,150000000.00
Mar 01 2023,UNI,$6.46,0,825586301.37,339641095.89,315945205.48,20000000.00,150000000.00
Feb 28 2023,UNI,$6.44,0,825131506.85,339405479.45,315726027.40,20000000.00,150000000.00
Feb 28 2023,UNI,$6.44,0,825131506.85,339405479.45,315726027.40,20000000.00,150000000.00
Feb 28 2023,UNI,$6.44,0,825131506.85,339405479.45,315726027.40,20000000.00,150000000.00
Feb 27 2023,UNI,$6.56,0,824676712.33,339169863.01,315506849.32,20000000.00,150000000.00
Feb 27 2023,UNI,$6.56,0,824676712.33,339169863.01,315506849.32,20000000.00,150000000.00
Feb 27 2023,UNI,$6.56,0,824676712.33,339169863.01,315506849.32,20000000.00,150000000.00
Feb 27 2023,UNI,$6.56,0,824676712.33,339169863.01,315506849.32,20000000.00,150000000.00
Feb 26 2023,UNI,$6.46,0,824221917.81,338934246.58,315287671.23,20000000.00,150000000.00
Feb 26 2023,UNI,$6.46,0,824221917.81,338934246.58,315287671.23,20000000.00,150000000.00
Feb 26 2023,UNI,$6.46,0,824221917.81,338934246.58,315287671.23,20000000.00,150000000.00
Feb 26 2023,UNI,$6.46,0,824221917.81,338934246.58,315287671.23,20000000.00,150000000.00
Feb 25 2023,UNI,$6.52,0,823767123.29,338698630.14,315068493.15,20000000.00,150000000.00
Feb 25 2023,UNI,$6.52,0,823767123.29,338698630.14,315068493.15,20000000.00,150000000.00
Feb 25 2023,UNI,$6.52,0,823767123.29,338698630.14,315068493.15,20000000.00,150000000.00
Feb 24 2023,UNI,$6.90,0,823312328.77,338463013.70,314849315.07,20000000.00,150000000.00
Feb 24 2023,UNI,$6.90,0,823312328.77,338463013.70,314849315.07,20000000.00,150000000.00
Feb 24 2023,UNI,$6.90,0,823312328.77,338463013.70,314849315.07,20000000.00,150000000.00
Feb 24 2023,UNI,$6.90,0,823312328.77,338463013.70,314849315.07,20000000.00,150000000.00
Feb 23 2023,UNI,$6.91,0,822857534.25,338227397.26,314630136.99,20000000.00,150000000.00
Feb 23 2023,UNI,$6.91,0,822857534.25,338227397.26,314630136.99,20000000.00,150000000.00
Feb 23 2023,UNI,$6.91,0,822857534.25,338227397.26,314630136.99,20000000.00,150000000.00
Feb 22 2023,UNI,$7.00,0,822402739.73,337991780.82,314410958.90,20000000.00,150000000.00
Feb 22 2023,UNI,$7.00,0,822402739.73,337991780.82,314410958.90,20000000.00,150000000.00
Feb 22 2023,UNI,$7.00,0,822402739.73,337991780.82,314410958.90,20000000.00,150000000.00
Feb 22 2023,UNI,$7.00,0,822402739.73,337991780.82,314410958.90,20000000.00,150000000.00
Feb 21 2023,UNI,$7.32,0,821947945.21,337756164.38,314191780.82,20000000.00,150000000.00
Feb 21 2023,UNI,$7.32,0,821947945.21,337756164.38,314191780.82,20000000.00,150000000.00
Feb 21 2023,UNI,$7.32,0,821947945.21,337756164.38,314191780.82,20000000.00,150000000.00
Feb 21 2023,UNI,$7.32,0,821947945.21,337756164.38,314191780.82,20000000.00,150000000.00
Feb 20 2023,UNI,$7.24,0,821493150.68,337520547.95,313972602.74,20000000.00,150000000.00
Feb 20 2023,UNI,$7.24,0,821493150.68,337520547.95,313972602.74,20000000.00,150000000.00
Feb 20 2023,UNI,$7.24,0,821493150.68,337520547.95,313972602.74,20000000.00,150000000.00
Feb 19 2023,UNI,$6.99,0,821038356.16,337284931.51,313753424.66,20000000.00,150000000.00
Feb 19 2023,UNI,$6.99,0,821038356.16,337284931.51,313753424.66,20000000.00,150000000.00
Feb 19 2023,UNI,$6.99,0,821038356.16,337284931.51,313753424.66,20000000.00,150000000.00
Feb 19 2023,UNI,$6.99,0,821038356.16,337284931.51,313753424.66,20000000.00,150000000.00
Feb 18 2023,UNI,$6.71,0,820583561.64,337049315.07,313534246.58,20000000.00,150000000.00
Feb 18 2023,UNI,$6.71,0,820583561.64,337049315.07,313534246.58,20000000.00,150000000.00
Feb 18 2023,UNI,$6.71,0,820583561.64,337049315.07,313534246.58,20000000.00,150000000.00
Feb 17 2023,UNI,$6.61,0,820128767.12,336813698.63,313315068.49,20000000.00,150000000.00
Feb 17 2023,UNI,$6.61,0,820128767.12,336813698.63,313315068.49,20000000.00,150000000.00
Feb 17 2023,UNI,$6.61,0,820128767.12,336813698.63,313315068.49,20000000.00,150000000.00
Feb 17 2023,UNI,$6.61,0,820128767.12,336813698.63,313315068.49,20000000.00,150000000.00
Feb 16 2023,UNI,$6.89,0,819673972.60,336578082.19,313095890.41,20000000.00,150000000.00
Feb 16 2023,UNI,$6.89,0,819673972.60,336578082.19,313095890.41,20000000.00,150000000.00
Feb 16 2023,UNI,$6.89,0,819673972.60,336578082.19,313095890.41,20000000.00,150000000.00
Feb 15 2023,UNI,$6.56,0,819219178.08,336342465.75,312876712.33,20000000.00,150000000.00
Feb 15 2023,UNI,$6.56,0,819219178.08,336342465.75,312876712.33,20000000.00,150000000.00
Feb 15 2023,UNI,$6.56,0,819219178.08,336342465.75,312876712.33,20000000.00,150000000.00
Feb 15 2023,UNI,$6.56,0,819219178.08,336342465.75,312876712.33,20000000.00,150000000.00
Feb 14 2023,UNI,$6.21,0,818764383.56,336106849.32,312657534.25,20000000.00,150000000.00
Feb 14 2023,UNI,$6.21,0,818764383.56,336106849.32,312657534.25,20000000.00,150000000.00
Feb 14 2023,UNI,$6.21,0,818764383.56,336106849.32,312657534.25,20000000.00,150000000.00
Feb 14 2023,UNI,$6.21,0,818764383.56,336106849.32,312657534.25,20000000.00,150000000.00
Feb 13 2023,UNI,$6.37,0,818309589.04,335871232.88,312438356.16,20000000.00,150000000.00
Feb 13 2023,UNI,$6.37,0,818309589.04,335871232.88,312438356.16,20000000.00,150000000.00
Feb 13 2023,UNI,$6.37,0,818309589.04,335871232.88,312438356.16,20000000.00,150000000.00
Feb 12 2023,UNI,$6.48,0,817854794.52,335635616.44,312219178.08,20000000.00,150000000.00
Feb 12 2023,UNI,$6.48,0,817854794.52,335635616.44,312219178.08,20000000.00,150000000.00
Feb 12 2023,UNI,$6.48,0,817854794.52,335635616.44,312219178.08,20000000.00,150000000.00
Feb 12 2023,UNI,$6.48,0,817854794.52,335635616.44,312219178.08,20000000.00,150000000.00
Feb 11 2023,UNI,$6.33,0,817400000.00,335400000.00,312000000.00,20000000.00,150000000.00
Feb 11 2023,UNI,$6.33,0,817400000.00,335400000.00,312000000.00,20000000.00,150000000.00
Feb 11 2023,UNI,$6.33,0,817400000.00,335400000.00,312000000.00,20000000.00,150000000.00
Feb 10 2023,UNI,$6.27,0,816945205.48,335164383.56,311780821.92,20000000.00,150000000.00
Feb 10 2023,UNI,$6.27,0,816945205.48,335164383.56,311780821.92,20000000.00,150000000.00
Feb 10 2023,UNI,$6.27,0,816945205.48,335164383.56,311780821.92,20000000.00,150000000.00
Feb 10 2023,UNI,$6.27,0,816945205.48,335164383.56,311780821.92,20000000.00,150000000.00
Feb 09 2023,UNI,$6.80,0,816490410.96,334928767.12,311561643.84,20000000.00,150000000.00
Feb 09 2023,UNI,$6.80,0,816490410.96,334928767.12,311561643.84,20000000.00,150000000.00
Feb 09 2023,UNI,$6.80,0,816490410.96,334928767.12,311561643.84,20000000.00,150000000.00
Feb 08 2023,UNI,$6.96,0,816035616.44,334693150.68,311342465.75,20000000.00,150000000.00
Feb 08 2023,UNI,$6.96,0,816035616.44,334693150.68,311342465.75,20000000.00,150000000.00
Feb 08 2023,UNI,$6.96,0,816035616.44,334693150.68,311342465.75,20000000.00,150000000.00
Feb 08 2023,UNI,$6.96,0,816035616.44,334693150.68,311342465.75,20000000.00,150000000.00
Feb 07 2023,UNI,$6.75,0,815580821.92,334457534.25,311123287.67,20000000.00,150000000.00
Feb 07 2023,UNI,$6.75,0,815580821.92,334457534.25,311123287.67,20000000.00,150000000.00
Feb 07 2023,UNI,$6.75,0,815580821.92,334457534.25,311123287.67,20000000.00,150000000.00
Feb 07 2023,UNI,$6.75,0,815580821.92,334457534.25,311123287.67,20000000.00,150000000.00
Feb 06 2023,UNI,$6.90,0,815126027.40,334221917.81,310904109.59,20000000.00,150000000.00
Feb 06 2023,UNI,$6.90,0,815126027.40,334221917.81,310904109.59,20000000.00,150000000.00
Feb 06 2023,UNI,$6.90,0,815126027.40,334221917.81,310904109.59,20000000.00,150000000.00
Feb 05 2023,UNI,$7.29,0,814671232.88,333986301.37,310684931.51,20000000.00,150000000.00
Feb 05 2023,UNI,$7.29,0,814671232.88,333986301.37,310684931.51,20000000.00,150000000.00
Feb 05 2023,UNI,$7.29,0,814671232.88,333986301.37,310684931.51,20000000.00,150000000.00
Feb 05 2023,UNI,$7.29,0,814671232.88,333986301.37,310684931.51,20000000.00,150000000.00
Feb 04 2023,UNI,$7.05,0,814216438.36,333750684.93,310465753.42,20000000.00,150000000.00
Feb 04 2023,UNI,$7.05,0,814216438.36,333750684.93,310465753.42,20000000.00,150000000.00
Feb 04 2023,UNI,$7.05,0,814216438.36,333750684.93,310465753.42,20000000.00,150000000.00
Feb 03 2023,UNI,$7.23,0,813761643.84,333515068.49,310246575.34,20000000.00,150000000.00
Feb 03 2023,UNI,$7.23,0,813761643.84,333515068.49,310246575.34,20000000.00,150000000.00
Feb 03 2023,UNI,$7.23,0,813761643.84,333515068.49,310246575.34,20000000.00,150000000.00
Feb 03 2023,UNI,$7.23,0,813761643.84,333515068.49,310246575.34,20000000.00,150000000.00
Feb 02 2023,UNI,$6.83,0,813306849.32,333279452.05,310027397.26,20000000.00,150000000.00
Feb 02 2023,UNI,$6.83,0,813306849.32,333279452.05,310027397.26,20000000.00,150000000.00
Feb 02 2023,UNI,$6.83,0,813306849.32,333279452.05,310027397.26,20000000.00,150000000.00
Feb 01 2023,UNI,$6.55,0,812852054.79,333043835.62,309808219.18,20000000.00,150000000.00
Feb 01 2023,UNI,$6.55,0,812852054.79,333043835.62,309808219.18,20000000.00,150000000.00
Feb 01 2023,UNI,$6.55,0,812852054.79,333043835.62,309808219.18,20000000.00,150000000.00
Feb 01 2023,UNI,$6.55,0,812852054.79,333043835.62,309808219.18,20000000.00,150000000.00
Jan 31 2023,UNI,$6.44,0,812397260.27,332808219.18,309589041.10,20000000.00,150000000.00
Jan 31 2023,UNI,$6.44,0,812397260.27,332808219.18,309589041.10,20000000.00,150000000.00
Jan 31 2023,UNI,$6.44,0,812397260.27,332808219.18,309589041.10,20000000.00,150000000.00
Jan 31 2023,UNI,$6.44,0,812397260.27,332808219.18,309589041.10,20000000.00,150000000.00
Jan 30 2023,UNI,$6.91,0,811942465.75,332572602.74,309369863.01,20000000.00,150000000.00
Jan 30 2023,UNI,$6.91,0,811942465.75,332572602.74,309369863.01,20000000.00,150000000.00
Jan 30 2023,UNI,$6.91,0,811942465.75,332572602.74,309369863.01,20000000.00,150000000.00
Jan 29 2023,UNI,$6.59,0,811487671.23,332336986.30,309150684.93,20000000.00,150000000.00
Jan 29 2023,UNI,$6.59,0,811487671.23,332336986.30,309150684.93,20000000.00,150000000.00
Jan 29 2023,UNI,$6.59,0,811487671.23,332336986.30,309150684.93,20000000.00,150000000.00
Jan 29 2023,UNI,$6.59,0,811487671.23,332336986.30,309150684.93,20000000.00,150000000.00
Jan 29 2023,UNI,$6.59,0,811487671.23,332336986.30,309150684.93,20000000.00,150000000.00
Jan 29 2023,UNI,$6.59,0,811487671.23,332336986.30,309150684.93,20000000.00,150000000.00
Feb 06 2023,UNI,$6.90,0,815126027.40,334221917.81,310904109.59,20000000.00,150000000.00
Feb 06 2023,UNI,$6.90,0,815126027.40,334221917.81,310904109.59,20000000.00,150000000.00
Feb 06 2023,UNI,$6.90,0,815126027.40,334221917.81,310904109.59,20000000.00,150000000.00
Feb 05 2023,UNI,$7.29,0,814671232.88,333986301.37,310684931.51,20000000.00,150000000.00
Feb 05 2023,UNI,$7.29,0,814671232.88,333986301.37,310684931.51,20000000.00,150000000.00
Feb 05 2023,UNI,$7.29,0,814671232.88,333986301.37,310684931.51,20000000.00,150000000.00
Feb 05 2023,UNI,$7.29,0,814671232.88,333986301.37,310684931.51,20000000.00,150000000.00
Feb 04 2023,UNI,$7.05,0,814216438.36,333750684.93,310465753.42,20000000.00,150000000.00
Feb 04 2023,UNI,$7.05,0,814216438.36,333750684.93,310465753.42,20000000.00,150000000.00
Feb 04 2023,UNI,$7.05,0,814216438.36,333750684.93,310465753.42,20000000.00,150000000.00
Feb 03 2023,UNI,$7.23,0,813761643.84,333515068.49,310246575.34,20000000.00,150000000.00
Feb 03 2023,UNI,$7.23,0,813761643.84,333515068.49,310246575.34,20000000.00,150000000.00
Feb 03 2023,UNI,$7.23,0,813761643.84,333515068.49,310246575.34,20000000.00,150000000.00
Feb 03 2023,UNI,$7.23,0,813761643.84,333515068.49,310246575.34,20000000.00,150000000.00
Feb 02 2023,UNI,$6.83,0,813306849.32,333279452.05,310027397.26,20000000.00,150000000.00
Feb 02 2023,UNI,$6.83,0,813306849.32,333279452.05,310027397.26,20000000.00,150000000.00
Feb 02 2023,UNI,$6.83,0,813306849.32,333279452.05,310027397.26,20000000.00,150000000.00
Feb 01 2023,UNI,$6.55,0,812852054.79,333043835.62,309808219.18,20000000.00,150000000.00
Feb 01 2023,UNI,$6.55,0,812852054.79,333043835.62,309808219.18,20000000.00,150000000.00
Feb 01 2023,UNI,$6.55,0,812852054.79,333043835.62,309808219.18,20000000.00,150000000.00
Feb 01 2023,UNI,$6.55,0,812852054.79,333043835.62,309808219.18,20000000.00,150000000.00
Jan 31 2023,UNI,$6.44,0,812397260.27,332808219.18,309589041.10,20000000.00,150000000.00
Jan 31 2023,UNI,$6.44,0,812397260.27,332808219.18,309589041.10,20000000.00,150000000.00
Jan 31 2023,UNI,$6.44,0,812397260.27,332808219.18,309589041.10,20000000.00,150000000.00
Jan 31 2023,UNI,$6.44,0,812397260.27,332808219.18,309589041.10,20000000.00,150000000.00
Jan 30 2023,UNI,$6.91,0,811942465.75,332572602.74,309369863.01,20000000.00,150000000.00
Jan 30 2023,UNI,$6.91,0,811942465.75,332572602.74,309369863.01,20000000.00,150000000.00
Jan 30 2023,UNI,$6.91,0,811942465.75,332572602.74,309369863.01,20000000.00,150000000.00
Jan 29 2023,UNI,$6.59,0,811487671.23,332336986.30,309150684.93,20000000.00,150000000.00
Jan 29 2023,UNI,$6.59,0,811487671.23,332336986.30,309150684.93,20000000.00,150000000.00
Jan 29 2023,UNI,$6.59,0,811487671.23,332336986.30,309150684.93,20000000.00,150000000.00
Jan 29 2023,UNI,$6.59,0,811487671.23,332336986.30,309150684.93,20000000.00,150000000.00
Jan 28 2023,UNI,$6.81,0,811032876.71,332101369.86,308931506.85,20000000.00,150000000.00
Jan 28 2023,UNI,$6.81,0,811032876.71,332101369.86,308931506.85,20000000.00,150000000.00
Jan 28 2023,UNI,$6.81,0,811032876.71,332101369.86,308931506.85,20000000.00,150000000.00
Jan 27 2023,UNI,$6.75,0,810578082.19,331865753.42,308712328.77,20000000.00,150000000.00
Jan 27 2023,UNI,$6.75,0,810578082.19,331865753.42,308712328.77,20000000.00,150000000.00
Jan 27 2023,UNI,$6.75,0,810578082.19,331865753.42,308712328.77,20000000.00,150000000.00
Jan 27 2023,UNI,$6.75,0,810578082.19,331865753.42,308712328.77,20000000.00,150000000.00
Jan 26 2023,UNI,$6.50,0,810123287.67,331630136.99,308493150.68,20000000.00,150000000.00
Jan 26 2023,UNI,$6.50,0,810123287.67,331630136.99,308493150.68,20000000.00,150000000.00
Jan 26 2023,UNI,$6.50,0,810123287.67,331630136.99,308493150.68,20000000.00,150000000.00
Jan 25 2023,UNI,$6.35,0,809668493.15,331394520.55,308273972.60,20000000.00,150000000.00
Jan 25 2023,UNI,$6.35,0,809668493.15,331394520.55,308273972.60,20000000.00,150000000.00
Jan 25 2023,UNI,$6.35,0,809668493.15,331394520.55,308273972.60,20000000.00,150000000.00
Jan 25 2023,UNI,$6.35,0,809668493.15,331394520.55,308273972.60,20000000.00,150000000.00
Jan 24 2023,UNI,$6.71,0,809213698.63,331158904.11,308054794.52,20000000.00,150000000.00
Jan 24 2023,UNI,$6.71,0,809213698.63,331158904.11,308054794.52,20000000.00,150000000.00
Jan 24 2023,UNI,$6.71,0,809213698.63,331158904.11,308054794.52,20000000.00,150000000.00
Jan 24 2023,UNI,$6.71,0,809213698.63,331158904.11,308054794.52,20000000.00,150000000.00
Jan 23 2023,UNI,$6.84,0,808758904.11,330923287.67,307835616.44,20000000.00,150000000.00
Jan 23 2023,UNI,$6.84,0,808758904.11,330923287.67,307835616.44,20000000.00,150000000.00
Jan 23 2023,UNI,$6.84,0,808758904.11,330923287.67,307835616.44,20000000.00,150000000.00
Jan 22 2023,UNI,$6.79,0,808304109.59,330687671.23,307616438.36,20000000.00,150000000.00
Jan 22 2023,UNI,$6.79,0,808304109.59,330687671.23,307616438.36,20000000.00,150000000.00
Jan 22 2023,UNI,$6.79,0,808304109.59,330687671.23,307616438.36,20000000.00,150000000.00
Jan 22 2023,UNI,$6.79,0,808304109.59,330687671.23,307616438.36,20000000.00,150000000.00
Jan 21 2023,UNI,$6.60,0,807849315.07,330452054.79,307397260.27,20000000.00,150000000.00
Jan 21 2023,UNI,$6.60,0,807849315.07,330452054.79,307397260.27,20000000.00,150000000.00
Jan 21 2023,UNI,$6.60,0,807849315.07,330452054.79,307397260.27,20000000.00,150000000.00
Jan 20 2023,UNI,$6.13,0,807394520.55,330216438.36,307178082.19,20000000.00,150000000.00
Jan 20 2023,UNI,$6.13,0,807394520.55,330216438.36,307178082.19,20000000.00,150000000.00
Jan 20 2023,UNI,$6.13,0,807394520.55,330216438.36,307178082.19,20000000.00,150000000.00
Jan 20 2023,UNI,$6.13,0,807394520.55,330216438.36,307178082.19,20000000.00,150000000.00
Jan 19 2023,UNI,$6.10,0,806939726.03,329980821.92,306958904.11,20000000.00,150000000.00
Jan 19 2023,UNI,$6.10,0,806939726.03,329980821.92,306958904.11,20000000.00,150000000.00
Jan 19 2023,UNI,$6.10,0,806939726.03,329980821.92,306958904.11,20000000.00,150000000.00
Jan 18 2023,UNI,$6.38,0,806484931.51,329745205.48,306739726.03,20000000.00,150000000.00
Jan 18 2023,UNI,$6.38,0,806484931.51,329745205.48,306739726.03,20000000.00,150000000.00
Jan 18 2023,UNI,$6.38,0,806484931.51,329745205.48,306739726.03,20000000.00,150000000.00
Jan 18 2023,UNI,$6.38,0,806484931.51,329745205.48,306739726.03,20000000.00,150000000.00
Jan 17 2023,UNI,$6.59,0,806030136.99,329509589.04,306520547.95,20000000.00,150000000.00
Jan 17 2023,UNI,$6.59,0,806030136.99,329509589.04,306520547.95,20000000.00,150000000.00
Jan 17 2023,UNI,$6.59,0,806030136.99,329509589.04,306520547.95,20000000.00,150000000.00
Jan 17 2023,UNI,$6.59,0,806030136.99,329509589.04,306520547.95,20000000.00,150000000.00
Jan 16 2023,UNI,$6.61,0,805575342.47,329273972.60,306301369.86,20000000.00,150000000.00
Jan 16 2023,UNI,$6.61,0,805575342.47,329273972.60,306301369.86,20000000.00,150000000.00
Jan 16 2023,UNI,$6.61,0,805575342.47,329273972.60,306301369.86,20000000.00,150000000.00
Jan 15 2023,UNI,$6.57,0,805120547.95,329038356.16,306082191.78,20000000.00,150000000.00
Jan 15 2023,UNI,$6.57,0,805120547.95,329038356.16,306082191.78,20000000.00,150000000.00
