Date,Symbol,Price,Available Supply,Unlocked Supply,Public Sale,Participation Rewards,End User Grant,Node Running Grant,Foundation,Team and Investors
Feb 20 2023,ALGO,$0.27,0,8850279761.90,2200744047.62,1466461309.52,183074404.76,2500000000.00,500000000.00,2000000000.00
Feb 20 2023,ALGO,$0.27,0,8850279761.90,2200744047.62,1466461309.52,183074404.76,2500000000.00,500000000.00,2000000000.00
Feb 20 2023,ALGO,$0.27,0,8850279761.90,2200744047.62,1466461309.52,183074404.76,2500000000.00,500000000.00,2000000000.00
Feb 19 2023,ALGO,$0.27,0,8849000000.00,2200000000.00,1466000000.00,183000000.00,2500000000.00,500000000.00,2000000000.00
Feb 19 2023,ALGO,$0.27,0,8849000000.00,2200000000.00,1466000000.00,183000000.00,2500000000.00,500000000.00,2000000000.00
Feb 19 2023,ALGO,$0.27,0,8849000000.00,2200000000.00,1466000000.00,183000000.00,2500000000.00,500000000.00,2000000000.00
Feb 18 2023,ALGO,$0.27,0,8844658602.15,2197446236.56,1464416666.67,182795698.92,2500000000.00,500000000.00,2000000000.00
Feb 18 2023,ALGO,$0.27,0,8844658602.15,2197446236.56,1464416666.67,182795698.92,2500000000.00,500000000.00,2000000000.00
Feb 17 2023,ALGO,$0.25,0,8841916666.67,2195833333.33,1463416666.67,182666666.67,2500000000.00,500000000.00,2000000000.00
Feb 17 2023,ALGO,$0.25,0,8841916666.67,2195833333.33,1463416666.67,182666666.67,2500000000.00,500000000.00,2000000000.00
Feb 17 2023,ALGO,$0.25,0,8841916666.67,2195833333.33,1463416666.67,182666666.67,2500000000.00,500000000.00,2000000000.00
Feb 16 2023,ALGO,$0.27,0,8839174731.18,2194220430.11,1462416666.67,182537634.41,2500000000.00,500000000.00,2000000000.00
Feb 16 2023,ALGO,$0.27,0,8839174731.18,2194220430.11,1462416666.67,182537634.41,2500000000.00,500000000.00,2000000000.00
Feb 16 2023,ALGO,$0.27,0,8839174731.18,2194220430.11,1462416666.67,182537634.41,2500000000.00,500000000.00,2000000000.00
Feb 15 2023,ALGO,$0.25,0,8836432795.70,2192607526.88,1461416666.67,182408602.15,2500000000.00,500000000.00,2000000000.00
Feb 15 2023,ALGO,$0.25,0,8836432795.70,2192607526.88,1461416666.67,182408602.15,2500000000.00,500000000.00,2000000000.00
Feb 15 2023,ALGO,$0.25,0,8836432795.70,2192607526.88,1461416666.67,182408602.15,2500000000.00,500000000.00,2000000000.00
Feb 15 2023,ALGO,$0.25,0,8836432795.70,2192607526.88,1461416666.67,182408602.15,2500000000.00,500000000.00,2000000000.00
Mar 09 2023,ALGO,$0.20,0,8902494047.62,2231101190.48,1485282738.10,186110119.05,2500000000.00,500000000.00,2000000000.00
Mar 09 2023,ALGO,$0.20,0,8902494047.62,2231101190.48,1485282738.10,186110119.05,2500000000.00,500000000.00,2000000000.00
Mar 08 2023,ALGO,$0.21,0,8899422619.05,2229315476.19,1484175595.24,185931547.62,2500000000.00,500000000.00,2000000000.00
Mar 08 2023,ALGO,$0.21,0,8899422619.05,2229315476.19,1484175595.24,185931547.62,2500000000.00,500000000.00,2000000000.00
Mar 08 2023,ALGO,$0.21,0,8899422619.05,2229315476.19,1484175595.24,185931547.62,2500000000.00,500000000.00,2000000000.00
Mar 07 2023,ALGO,$0.22,0,8896351190.48,2227529761.90,1483068452.38,185752976.19,2500000000.00,500000000.00,2000000000.00
Mar 07 2023,ALGO,$0.22,0,8896351190.48,2227529761.90,1483068452.38,185752976.19,2500000000.00,500000000.00,2000000000.00
Mar 06 2023,ALGO,$0.22,0,8893279761.90,2225744047.62,1481961309.52,185574404.76,2500000000.00,500000000.00,2000000000.00
Mar 06 2023,ALGO,$0.22,0,8893279761.90,2225744047.62,1481961309.52,185574404.76,2500000000.00,500000000.00,2000000000.00
Mar 06 2023,ALGO,$0.22,0,8893279761.90,2225744047.62,1481961309.52,185574404.76,2500000000.00,500000000.00,2000000000.00
Mar 05 2023,ALGO,$0.22,0,8890208333.33,2223958333.33,1480854166.67,185395833.33,2500000000.00,500000000.00,2000000000.00
Mar 05 2023,ALGO,$0.22,0,8890208333.33,2223958333.33,1480854166.67,185395833.33,2500000000.00,500000000.00,2000000000.00
Mar 05 2023,ALGO,$0.22,0,8890208333.33,2223958333.33,1480854166.67,185395833.33,2500000000.00,500000000.00,2000000000.00
Mar 04 2023,ALGO,$0.23,0,8887136904.76,2222172619.05,1479747023.81,185217261.90,2500000000.00,500000000.00,2000000000.00
Mar 04 2023,ALGO,$0.23,0,8887136904.76,2222172619.05,1479747023.81,185217261.90,2500000000.00,500000000.00,2000000000.00
Mar 04 2023,ALGO,$0.23,0,8887136904.76,2222172619.05,1479747023.81,185217261.90,2500000000.00,500000000.00,2000000000.00
Mar 03 2023,ALGO,$0.24,0,8884065476.19,2220386904.76,1478639880.95,185038690.48,2500000000.00,500000000.00,2000000000.00
Mar 03 2023,ALGO,$0.24,0,8884065476.19,2220386904.76,1478639880.95,185038690.48,2500000000.00,500000000.00,2000000000.00
Mar 03 2023,ALGO,$0.24,0,8884065476.19,2220386904.76,1478639880.95,185038690.48,2500000000.00,500000000.00,2000000000.00
Mar 02 2023,ALGO,$0.25,0,8880994047.62,2218601190.48,1477532738.10,184860119.05,2500000000.00,500000000.00,2000000000.00
Mar 02 2023,ALGO,$0.25,0,8880994047.62,2218601190.48,1477532738.10,184860119.05,2500000000.00,500000000.00,2000000000.00
Mar 01 2023,ALGO,$0.24,0,8877922619.05,2216815476.19,1476425595.24,184681547.62,2500000000.00,500000000.00,2000000000.00
Mar 01 2023,ALGO,$0.24,0,8877922619.05,2216815476.19,1476425595.24,184681547.62,2500000000.00,500000000.00,2000000000.00
Mar 01 2023,ALGO,$0.24,0,8877922619.05,2216815476.19,1476425595.24,184681547.62,2500000000.00,500000000.00,2000000000.00
Feb 28 2023,ALGO,$0.25,0,8874851190.48,2215029761.90,1475318452.38,184502976.19,2500000000.00,500000000.00,2000000000.00
Feb 28 2023,ALGO,$0.25,0,8874851190.48,2215029761.90,1475318452.38,184502976.19,2500000000.00,500000000.00,2000000000.00
Feb 28 2023,ALGO,$0.25,0,8874851190.48,2215029761.90,1475318452.38,184502976.19,2500000000.00,500000000.00,2000000000.00
Feb 27 2023,ALGO,$0.25,0,8871779761.90,2213244047.62,1474211309.52,184324404.76,2500000000.00,500000000.00,2000000000.00
Feb 27 2023,ALGO,$0.25,0,8871779761.90,2213244047.62,1474211309.52,184324404.76,2500000000.00,500000000.00,2000000000.00
Feb 27 2023,ALGO,$0.25,0,8871779761.90,2213244047.62,1474211309.52,184324404.76,2500000000.00,500000000.00,2000000000.00
Feb 26 2023,ALGO,$0.25,0,8868708333.33,2211458333.33,1473104166.67,184145833.33,2500000000.00,500000000.00,2000000000.00
Feb 26 2023,ALGO,$0.25,0,8868708333.33,2211458333.33,1473104166.67,184145833.33,2500000000.00,500000000.00,2000000000.00
Feb 26 2023,ALGO,$0.25,0,8868708333.33,2211458333.33,1473104166.67,184145833.33,2500000000.00,500000000.00,2000000000.00
Feb 25 2023,ALGO,$0.25,0,8865636904.76,2209672619.05,1471997023.81,183967261.90,2500000000.00,500000000.00,2000000000.00
Feb 25 2023,ALGO,$0.25,0,8865636904.76,2209672619.05,1471997023.81,183967261.90,2500000000.00,500000000.00,2000000000.00
Feb 24 2023,ALGO,$0.26,0,8862565476.19,2207886904.76,1470889880.95,183788690.48,2500000000.00,500000000.00,2000000000.00
Feb 24 2023,ALGO,$0.26,0,8862565476.19,2207886904.76,1470889880.95,183788690.48,2500000000.00,500000000.00,2000000000.00
Feb 24 2023,ALGO,$0.26,0,8862565476.19,2207886904.76,1470889880.95,183788690.48,2500000000.00,500000000.00,2000000000.00
Feb 23 2023,ALGO,$0.27,0,8859494047.62,2206101190.48,1469782738.10,183610119.05,2500000000.00,500000000.00,2000000000.00
Feb 23 2023,ALGO,$0.27,0,8859494047.62,2206101190.48,1469782738.10,183610119.05,2500000000.00,500000000.00,2000000000.00
Feb 23 2023,ALGO,$0.27,0,8859494047.62,2206101190.48,1469782738.10,183610119.05,2500000000.00,500000000.00,2000000000.00
Feb 22 2023,ALGO,$0.27,0,8856422619.05,2204315476.19,1468675595.24,183431547.62,2500000000.00,500000000.00,2000000000.00
Feb 22 2023,ALGO,$0.27,0,8856422619.05,2204315476.19,1468675595.24,183431547.62,2500000000.00,500000000.00,2000000000.00
Feb 22 2023,ALGO,$0.27,0,8856422619.05,2204315476.19,1468675595.24,183431547.62,2500000000.00,500000000.00,2000000000.00
Feb 21 2023,ALGO,$0.28,0,8853351190.48,2202529761.90,1467568452.38,183252976.19,2500000000.00,500000000.00,2000000000.00
Feb 21 2023,ALGO,$0.28,0,8853351190.48,2202529761.90,1467568452.38,183252976.19,2500000000.00,500000000.00,2000000000.00
Feb 20 2023,ALGO,$0.27,0,8850279761.90,2200744047.62,1466461309.52,183074404.76,2500000000.00,500000000.00,2000000000.00
Feb 20 2023,ALGO,$0.27,0,8850279761.90,2200744047.62,1466461309.52,183074404.76,2500000000.00,500000000.00,2000000000.00
Feb 20 2023,ALGO,$0.27,0,8850279761.90,2200744047.62,1466461309.52,183074404.76,2500000000.00,500000000.00,2000000000.00
Feb 19 2023,ALGO,$0.27,0,8849000000.00,2200000000.00,1466000000.00,183000000.00,2500000000.00,500000000.00,2000000000.00
Feb 19 2023,ALGO,$0.27,0,8849000000.00,2200000000.00,1466000000.00,183000000.00,2500000000.00,500000000.00,2000000000.00
Feb 19 2023,ALGO,$0.27,0,8849000000.00,2200000000.00,1466000000.00,183000000.00,2500000000.00,500000000.00,2000000000.00
Feb 18 2023,ALGO,$0.27,0,8844658602.15,2197446236.56,1464416666.67,182795698.92,2500000000.00,500000000.00,2000000000.00
Feb 18 2023,ALGO,$0.27,0,8844658602.15,2197446236.56,1464416666.67,182795698.92,2500000000.00,500000000.00,2000000000.00
Feb 18 2023,ALGO,$0.27,0,8844658602.15,2197446236.56,1464416666.67,182795698.92,2500000000.00,500000000.00,2000000000.00
Feb 17 2023,ALGO,$0.25,0,8841916666.67,2195833333.33,1463416666.67,182666666.67,2500000000.00,500000000.00,2000000000.00
Feb 17 2023,ALGO,$0.25,0,8841916666.67,2195833333.33,1463416666.67,182666666.67,2500000000.00,500000000.00,2000000000.00
Feb 17 2023,ALGO,$0.25,0,8841916666.67,2195833333.33,1463416666.67,182666666.67,2500000000.00,500000000.00,2000000000.00
Feb 16 2023,ALGO,$0.27,0,8839174731.18,2194220430.11,1462416666.67,182537634.41,2500000000.00,500000000.00,2000000000.00
Feb 16 2023,ALGO,$0.27,0,8839174731.18,2194220430.11,1462416666.67,182537634.41,2500000000.00,500000000.00,2000000000.00
Feb 15 2023,ALGO,$0.25,0,8836432795.70,2192607526.88,1461416666.67,182408602.15,2500000000.00,500000000.00,2000000000.00
Feb 15 2023,ALGO,$0.25,0,8836432795.70,2192607526.88,1461416666.67,182408602.15,2500000000.00,500000000.00,2000000000.00
Feb 15 2023,ALGO,$0.25,0,8836432795.70,2192607526.88,1461416666.67,182408602.15,2500000000.00,500000000.00,2000000000.00
Feb 14 2023,ALGO,$0.24,0,8833690860.22,2190994623.66,1460416666.67,182279569.89,2500000000.00,500000000.00,2000000000.00
Feb 14 2023,ALGO,$0.24,0,8833690860.22,2190994623.66,1460416666.67,182279569.89,2500000000.00,500000000.00,2000000000.00
Feb 14 2023,ALGO,$0.24,0,8833690860.22,2190994623.66,1460416666.67,182279569.89,2500000000.00,500000000.00,2000000000.00
Feb 13 2023,ALGO,$0.24,0,8830948924.73,2189381720.43,1459416666.67,182150537.63,2500000000.00,500000000.00,2000000000.00
Feb 13 2023,ALGO,$0.24,0,8830948924.73,2189381720.43,1459416666.67,182150537.63,2500000000.00,500000000.00,2000000000.00
Feb 13 2023,ALGO,$0.24,0,8830948924.73,2189381720.43,1459416666.67,182150537.63,2500000000.00,500000000.00,2000000000.00
Feb 12 2023,ALGO,$0.25,0,8828206989.25,2187768817.20,1458416666.67,182021505.38,2500000000.00,500000000.00,2000000000.00
Feb 12 2023,ALGO,$0.25,0,8828206989.25,2187768817.20,1458416666.67,182021505.38,2500000000.00,500000000.00,2000000000.00
Feb 12 2023,ALGO,$0.25,0,8828206989.25,2187768817.20,1458416666.67,182021505.38,2500000000.00,500000000.00,2000000000.00
Feb 11 2023,ALGO,$0.25,0,8825465053.76,2186155913.98,1457416666.67,181892473.12,2500000000.00,500000000.00,2000000000.00
Feb 11 2023,ALGO,$0.25,0,8825465053.76,2186155913.98,1457416666.67,181892473.12,2500000000.00,500000000.00,2000000000.00
Feb 10 2023,ALGO,$0.25,0,8822723118.28,2184543010.75,1456416666.67,181763440.86,2500000000.00,500000000.00,2000000000.00
Feb 10 2023,ALGO,$0.25,0,8822723118.28,2184543010.75,1456416666.67,181763440.86,2500000000.00,500000000.00,2000000000.00
Feb 10 2023,ALGO,$0.25,0,8822723118.28,2184543010.75,1456416666.67,181763440.86,2500000000.00,500000000.00,2000000000.00
Feb 09 2023,ALGO,$0.29,0,8819981182.80,2182930107.53,1455416666.67,181634408.60,2500000000.00,500000000.00,2000000000.00
Feb 09 2023,ALGO,$0.29,0,8819981182.80,2182930107.53,1455416666.67,181634408.60,2500000000.00,500000000.00,2000000000.00
Feb 09 2023,ALGO,$0.29,0,8819981182.80,2182930107.53,1455416666.67,181634408.60,2500000000.00,500000000.00,2000000000.00
Feb 08 2023,ALGO,$0.27,0,8817239247.31,2181317204.30,1454416666.67,181505376.34,2500000000.00,500000000.00,2000000000.00
Feb 08 2023,ALGO,$0.27,0,8817239247.31,2181317204.30,1454416666.67,181505376.34,2500000000.00,500000000.00,2000000000.00
Feb 08 2023,ALGO,$0.27,0,8817239247.31,2181317204.30,1454416666.67,181505376.34,2500000000.00,500000000.00,2000000000.00
Feb 07 2023,ALGO,$0.25,0,8814497311.83,2179704301.08,1453416666.67,181376344.09,2500000000.00,500000000.00,2000000000.00
Feb 07 2023,ALGO,$0.25,0,8814497311.83,2179704301.08,1453416666.67,181376344.09,2500000000.00,500000000.00,2000000000.00
Feb 06 2023,ALGO,$0.25,0,8811755376.34,2178091397.85,1452416666.67,181247311.83,2500000000.00,500000000.00,2000000000.00
Feb 06 2023,ALGO,$0.25,0,8811755376.34,2178091397.85,1452416666.67,181247311.83,2500000000.00,500000000.00,2000000000.00
Feb 06 2023,ALGO,$0.25,0,8811755376.34,2178091397.85,1452416666.67,181247311.83,2500000000.00,500000000.00,2000000000.00
Feb 05 2023,ALGO,$0.26,0,8809013440.86,2176478494.62,1451416666.67,181118279.57,2500000000.00,500000000.00,2000000000.00
Feb 05 2023,ALGO,$0.26,0,8809013440.86,2176478494.62,1451416666.67,181118279.57,2500000000.00,500000000.00,2000000000.00
Feb 05 2023,ALGO,$0.26,0,8809013440.86,2176478494.62,1451416666.67,181118279.57,2500000000.00,500000000.00,2000000000.00
Feb 04 2023,ALGO,$0.27,0,8806271505.38,2174865591.40,1450416666.67,180989247.31,2500000000.00,500000000.00,2000000000.00
Feb 04 2023,ALGO,$0.27,0,8806271505.38,2174865591.40,1450416666.67,180989247.31,2500000000.00,500000000.00,2000000000.00
Feb 04 2023,ALGO,$0.27,0,8806271505.38,2174865591.40,1450416666.67,180989247.31,2500000000.00,500000000.00,2000000000.00
Feb 03 2023,ALGO,$0.25,0,8803529569.89,2173252688.17,1449416666.67,180860215.05,2500000000.00,500000000.00,2000000000.00
Feb 03 2023,ALGO,$0.25,0,8803529569.89,2173252688.17,1449416666.67,180860215.05,2500000000.00,500000000.00,2000000000.00
Feb 03 2023,ALGO,$0.25,0,8803529569.89,2173252688.17,1449416666.67,180860215.05,2500000000.00,500000000.00,2000000000.00
Feb 02 2023,ALGO,$0.25,0,8800787634.41,2171639784.95,1448416666.67,180731182.80,2500000000.00,500000000.00,2000000000.00
Feb 02 2023,ALGO,$0.25,0,8800787634.41,2171639784.95,1448416666.67,180731182.80,2500000000.00,500000000.00,2000000000.00
Feb 01 2023,ALGO,$0.24,0,8798045698.92,2170026881.72,1447416666.67,180602150.54,2500000000.00,500000000.00,2000000000.00
Feb 01 2023,ALGO,$0.24,0,8798045698.92,2170026881.72,1447416666.67,180602150.54,2500000000.00,500000000.00,2000000000.00
Feb 01 2023,ALGO,$0.24,0,8798045698.92,2170026881.72,1447416666.67,180602150.54,2500000000.00,500000000.00,2000000000.00
Jan 31 2023,ALGO,$0.23,0,8795303763.44,2168413978.49,1446416666.67,180473118.28,2500000000.00,500000000.00,2000000000.00
Jan 31 2023,ALGO,$0.23,0,8795303763.44,2168413978.49,1446416666.67,180473118.28,2500000000.00,500000000.00,2000000000.00
Jan 31 2023,ALGO,$0.23,0,8795303763.44,2168413978.49,1446416666.67,180473118.28,2500000000.00,500000000.00,2000000000.00
Jan 30 2023,ALGO,$0.26,0,8792561827.96,2166801075.27,1445416666.67,180344086.02,2500000000.00,500000000.00,2000000000.00
Jan 30 2023,ALGO,$0.26,0,8792561827.96,2166801075.27,1445416666.67,180344086.02,2500000000.00,500000000.00,2000000000.00
Jan 30 2023,ALGO,$0.26,0,8792561827.96,2166801075.27,1445416666.67,180344086.02,2500000000.00,500000000.00,2000000000.00
Jan 29 2023,ALGO,$0.25,0,8789819892.47,2165188172.04,1444416666.67,180215053.76,2500000000.00,500000000.00,2000000000.00
Jan 29 2023,ALGO,$0.25,0,8789819892.47,2165188172.04,1444416666.67,180215053.76,2500000000.00,500000000.00,2000000000.00
Jan 29 2023,ALGO,$0.25,0,8789819892.47,2165188172.04,1444416666.67,180215053.76,2500000000.00,500000000.00,2000000000.00
Jan 28 2023,ALGO,$0.25,0,8787077956.99,2163575268.82,1443416666.67,180086021.51,2500000000.00,500000000.00,2000000000.00
Jan 28 2023,ALGO,$0.25,0,8787077956.99,2163575268.82,1443416666.67,180086021.51,2500000000.00,500000000.00,2000000000.00
Jan 27 2023,ALGO,$0.24,0,8784336021.51,2161962365.59,1442416666.67,179956989.25,2500000000.00,500000000.00,2000000000.00
Jan 27 2023,ALGO,$0.24,0,8784336021.51,2161962365.59,1442416666.67,179956989.25,2500000000.00,500000000.00,2000000000.00
Jan 27 2023,ALGO,$0.24,0,8784336021.51,2161962365.59,1442416666.67,179956989.25,2500000000.00,500000000.00,2000000000.00
Jan 26 2023,ALGO,$0.24,0,8781594086.02,2160349462.37,1441416666.67,179827956.99,2500000000.00,500000000.00,2000000000.00
Jan 26 2023,ALGO,$0.24,0,8781594086.02,2160349462.37,1441416666.67,179827956.99,2500000000.00,500000000.00,2000000000.00
Jan 26 2023,ALGO,$0.24,0,8781594086.02,2160349462.37,1441416666.67,179827956.99,2500000000.00,500000000.00,2000000000.00
Jan 25 2023,ALGO,$0.23,0,8778852150.54,2158736559.14,1440416666.67,179698924.73,2500000000.00,500000000.00,2000000000.00
Jan 25 2023,ALGO,$0.23,0,8778852150.54,2158736559.14,1440416666.67,179698924.73,2500000000.00,500000000.00,2000000000.00
Jan 25 2023,ALGO,$0.23,0,8778852150.54,2158736559.14,1440416666.67,179698924.73,2500000000.00,500000000.00,2000000000.00
Jan 24 2023,ALGO,$0.25,0,8776110215.05,2157123655.91,1439416666.67,179569892.47,2500000000.00,500000000.00,2000000000.00
Jan 24 2023,ALGO,$0.25,0,8776110215.05,2157123655.91,1439416666.67,179569892.47,2500000000.00,500000000.00,2000000000.00
Jan 23 2023,ALGO,$0.24,0,8773368279.57,2155510752.69,1438416666.67,179440860.22,2500000000.00,500000000.00,2000000000.00
Jan 23 2023,ALGO,$0.24,0,8773368279.57,2155510752.69,1438416666.67,179440860.22,2500000000.00,500000000.00,2000000000.00
Jan 23 2023,ALGO,$0.24,0,8773368279.57,2155510752.69,1438416666.67,179440860.22,2500000000.00,500000000.00,2000000000.00
Jan 22 2023,ALGO,$0.24,0,8770626344.09,2153897849.46,1437416666.67,179311827.96,2500000000.00,500000000.00,2000000000.00
Jan 22 2023,ALGO,$0.24,0,8770626344.09,2153897849.46,1437416666.67,179311827.96,2500000000.00,500000000.00,2000000000.00
Jan 22 2023,ALGO,$0.24,0,8770626344.09,2153897849.46,1437416666.67,179311827.96,2500000000.00,500000000.00,2000000000.00
Jan 21 2023,ALGO,$0.23,0,8767884408.60,2152284946.24,1436416666.67,179182795.70,2500000000.00,500000000.00,2000000000.00
Jan 21 2023,ALGO,$0.23,0,8767884408.60,2152284946.24,1436416666.67,179182795.70,2500000000.00,500000000.00,2000000000.00
Jan 21 2023,ALGO,$0.23,0,8767884408.60,2152284946.24,1436416666.67,179182795.70,2500000000.00,500000000.00,2000000000.00
Jan 20 2023,ALGO,$0.21,0,8765142473.12,2150672043.01,1435416666.67,179053763.44,2500000000.00,500000000.00,2000000000.00
Jan 20 2023,ALGO,$0.21,0,8765142473.12,2150672043.01,1435416666.67,179053763.44,2500000000.00,500000000.00,2000000000.00
Jan 20 2023,ALGO,$0.21,0,8765142473.12,2150672043.01,1435416666.67,179053763.44,2500000000.00,500000000.00,2000000000.00
Jan 19 2023,ALGO,$0.21,0,8764000000.00,2150000000.00,1435000000.00,179000000.00,2500000000.00,500000000.00,2000000000.00
Jan 19 2023,ALGO,$0.21,0,8764000000.00,2150000000.00,1435000000.00,179000000.00,2500000000.00,500000000.00,2000000000.00
Jan 18 2023,ALGO,$0.23,0,8759709677.42,2147446236.56,1433467741.94,178795698.92,2500000000.00,500000000.00,2000000000.00
Jan 18 2023,ALGO,$0.23,0,8759709677.42,2147446236.56,1433467741.94,178795698.92,2500000000.00,500000000.00,2000000000.00
Jan 18 2023,ALGO,$0.23,0,8759709677.42,2147446236.56,1433467741.94,178795698.92,2500000000.00,500000000.00,2000000000.00
Jan 17 2023,ALGO,$0.23,0,8757000000.00,2145833333.33,1432500000.00,178666666.67,2500000000.00,500000000.00,2000000000.00
Jan 17 2023,ALGO,$0.23,0,8757000000.00,2145833333.33,1432500000.00,178666666.67,2500000000.00,500000000.00,2000000000.00
Jan 17 2023,ALGO,$0.23,0,8757000000.00,2145833333.33,1432500000.00,178666666.67,2500000000.00,500000000.00,2000000000.00
Jan 16 2023,ALGO,$0.23,0,8754290322.58,2144220430.11,1431532258.06,178537634.41,2500000000.00,500000000.00,2000000000.00
Jan 16 2023,ALGO,$0.23,0,8754290322.58,2144220430.11,1431532258.06,178537634.41,2500000000.00,500000000.00,2000000000.00
Jan 16 2023,ALGO,$0.23,0,8754290322.58,2144220430.11,1431532258.06,178537634.41,2500000000.00,500000000.00,2000000000.00
Jan 15 2023,ALGO,$0.22,0,8751580645.16,2142607526.88,1430564516.13,178408602.15,2500000000.00,500000000.00,2000000000.00
Jan 15 2023,ALGO,$0.22,0,8751580645.16,2142607526.88,1430564516.13,178408602.15,2500000000.00,500000000.00,2000000000.00
Jan 14 2023,ALGO,$0.22,0,8748870967.74,2140994623.66,1429596774.19,178279569.89,2500000000.00,500000000.00,2000000000.00
Jan 14 2023,ALGO,$0.22,0,8748870967.74,2140994623.66,1429596774.19,178279569.89,2500000000.00,500000000.00,2000000000.00
Jan 14 2023,ALGO,$0.22,0,8748870967.74,2140994623.66,1429596774.19,178279569.89,2500000000.00,500000000.00,2000000000.00
Jan 13 2023,ALGO,$0.21,0,8746161290.32,2139381720.43,1428629032.26,178150537.63,2500000000.00,500000000.00,2000000000.00
Jan 13 2023,ALGO,$0.21,0,8746161290.32,2139381720.43,1428629032.26,178150537.63,2500000000.00,500000000.00,2000000000.00
Jan 13 2023,ALGO,$0.21,0,8746161290.32,2139381720.43,1428629032.26,178150537.63,2500000000.00,500000000.00,2000000000.00
Jan 12 2023,ALGO,$0.20,0,8743451612.90,2137768817.20,1427661290.32,178021505.38,2500000000.00,500000000.00,2000000000.00
Jan 12 2023,ALGO,$0.20,0,8743451612.90,2137768817.20,1427661290.32,178021505.38,2500000000.00,500000000.00,2000000000.00
Jan 12 2023,ALGO,$0.20,0,8743451612.90,2137768817.20,1427661290.32,178021505.38,2500000000.00,500000000.00,2000000000.00
Jan 11 2023,ALGO,$0.20,0,8740741935.48,2136155913.98,1426693548.39,177892473.12,2500000000.00,500000000.00,2000000000.00
Jan 11 2023,ALGO,$0.20,0,8740741935.48,2136155913.98,1426693548.39,177892473.12,2500000000.00,500000000.00,2000000000.00
Jan 11 2023,ALGO,$0.20,0,8740741935.48,2136155913.98,1426693548.39,177892473.12,2500000000.00,500000000.00,2000000000.00
Jan 10 2023,ALGO,$0.20,0,8738032258.06,2134543010.75,1425725806.45,177763440.86,2500000000.00,500000000.00,2000000000.00
Jan 10 2023,ALGO,$0.20,0,8738032258.06,2134543010.75,1425725806.45,177763440.86,2500000000.00,500000000.00,2000000000.00
Jan 09 2023,ALGO,$0.19,0,8735322580.65,2132930107.53,1424758064.52,177634408.60,2500000000.00,500000000.00,2000000000.00
Jan 09 2023,ALGO,$0.19,0,8735322580.65,2132930107.53,1424758064.52,177634408.60,2500000000.00,500000000.00,2000000000.00
Jan 09 2023,ALGO,$0.19,0,8735322580.65,2132930107.53,1424758064.52,177634408.60,2500000000.00,500000000.00,2000000000.00
Jan 08 2023,ALGO,$0.19,0,8732612903.23,2131317204.30,1423790322.58,177505376.34,2500000000.00,500000000.00,2000000000.00
Jan 08 2023,ALGO,$0.19,0,8732612903.23,2131317204.30,1423790322.58,177505376.34,2500000000.00,500000000.00,2000000000.00
Jan 08 2023,ALGO,$0.19,0,8732612903.23,2131317204.30,1423790322.58,177505376.34,2500000000.00,500000000.00,2000000000.00
Jan 07 2023,ALGO,$0.19,0,8729903225.81,2129704301.08,1422822580.65,177376344.09,2500000000.00,500000000.00,2000000000.00
Jan 07 2023,ALGO,$0.19,0,8729903225.81,2129704301.08,1422822580.65,177376344.09,2500000000.00,500000000.00,2000000000.00
Jan 07 2023,ALGO,$0.19,0,8729903225.81,2129704301.08,1422822580.65,177376344.09,2500000000.00,500000000.00,2000000000.00
Jan 06 2023,ALGO,$0.18,0,8727193548.39,2128091397.85,1421854838.71,177247311.83,2500000000.00,500000000.00,2000000000.00
Jan 06 2023,ALGO,$0.18,0,8727193548.39,2128091397.85,1421854838.71,177247311.83,2500000000.00,500000000.00,2000000000.00
Jan 06 2023,ALGO,$0.18,0,8727193548.39,2128091397.85,1421854838.71,177247311.83,2500000000.00,500000000.00,2000000000.00
Jan 05 2023,ALGO,$0.18,0,8724483870.97,2126478494.62,1420887096.77,177118279.57,2500000000.00,500000000.00,2000000000.00
Jan 05 2023,ALGO,$0.18,0,8724483870.97,2126478494.62,1420887096.77,177118279.57,2500000000.00,500000000.00,2000000000.00
Jan 04 2023,ALGO,$0.18,0,8721774193.55,2124865591.40,1419919354.84,176989247.31,2500000000.00,500000000.00,2000000000.00
Jan 04 2023,ALGO,$0.18,0,8721774193.55,2124865591.40,1419919354.84,176989247.31,2500000000.00,500000000.00,2000000000.00
Jan 04 2023,ALGO,$0.18,0,8721774193.55,2124865591.40,1419919354.84,176989247.31,2500000000.00,500000000.00,2000000000.00
Jan 03 2023,ALGO,$0.18,0,8719064516.13,2123252688.17,1418951612.90,176860215.05,2500000000.00,500000000.00,2000000000.00
Jan 03 2023,ALGO,$0.18,0,8719064516.13,2123252688.17,1418951612.90,176860215.05,2500000000.00,500000000.00,2000000000.00
Jan 03 2023,ALGO,$0.18,0,8719064516.13,2123252688.17,1418951612.90,176860215.05,2500000000.00,500000000.00,2000000000.00
Jan 02 2023,ALGO,$0.17,0,8716354838.71,2121639784.95,1417983870.97,176731182.80,2500000000.00,500000000.00,2000000000.00
Jan 02 2023,ALGO,$0.17,0,8716354838.71,2121639784.95,1417983870.97,176731182.80,2500000000.00,500000000.00,2000000000.00
Jan 02 2023,ALGO,$0.17,0,8716354838.71,2121639784.95,1417983870.97,176731182.80,2500000000.00,500000000.00,2000000000.00
