Date,Symbol,Price,Available Supply,Unlocked Supply,New Issuance,Graph Foundation,Edge & Node,Curator Program Grants,Early Team & Advisors,Testnet Indexer Rewards,Backers,Early Backers,Strategic GRT Sale,Public GRT Sale,Bug Bounties,Educational Programs
Dec 17 2028,GRT,0,10335000000.00,10335000000.00,300000000.00,2030000000.00,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 16 2028,GRT,0,10334320036.50,10334320036.50,299890510.95,2029429525.55,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 16 2028,GRT,0,10334320036.50,10334320036.50,299890510.95,2029429525.55,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 15 2028,GRT,0,10333640072.99,10333640072.99,299781021.90,2028859051.09,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 15 2028,GRT,0,10333640072.99,10333640072.99,299781021.90,2028859051.09,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 14 2028,GRT,0,10332960109.49,10332960109.49,299671532.85,2028288576.64,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 14 2028,GRT,0,10332960109.49,10332960109.49,299671532.85,2028288576.64,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 13 2028,GRT,0,10332280145.99,10332280145.99,299562043.80,2027718102.19,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 13 2028,GRT,0,10332280145.99,10332280145.99,299562043.80,2027718102.19,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 12 2028,GRT,0,10331600182.48,10331600182.48,299452554.74,2027147627.74,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 12 2028,GRT,0,10331600182.48,10331600182.48,299452554.74,2027147627.74,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 11 2028,GRT,0,10330920218.98,10330920218.98,299343065.69,2026577153.28,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 11 2028,GRT,0,10330920218.98,10330920218.98,299343065.69,2026577153.28,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 10 2028,GRT,0,10330240255.47,10330240255.47,299233576.64,2026006678.83,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 10 2028,GRT,0,10330240255.47,10330240255.47,299233576.64,2026006678.83,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 09 2028,GRT,0,10329560291.97,10329560291.97,299124087.59,2025436204.38,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 09 2028,GRT,0,10329560291.97,10329560291.97,299124087.59,2025436204.38,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 08 2028,GRT,0,10328880328.47,10328880328.47,299014598.54,2024865729.93,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 08 2028,GRT,0,10328880328.47,10328880328.47,299014598.54,2024865729.93,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 07 2028,GRT,0,10328200364.96,10328200364.96,298905109.49,2024295255.47,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 06 2028,GRT,0,10327520401.46,10327520401.46,298795620.44,2023724781.02,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 06 2028,GRT,0,10327520401.46,10327520401.46,298795620.44,2023724781.02,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 05 2028,GRT,0,10326840437.96,10326840437.96,298686131.39,2023154306.57,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 05 2028,GRT,0,10326840437.96,10326840437.96,298686131.39,2023154306.57,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 04 2028,GRT,0,10326160474.45,10326160474.45,298576642.34,2022583832.12,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 04 2028,GRT,0,10326160474.45,10326160474.45,298576642.34,2022583832.12,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 03 2028,GRT,0,10325480510.95,10325480510.95,298467153.28,2022013357.66,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 03 2028,GRT,0,10325480510.95,10325480510.95,298467153.28,2022013357.66,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 02 2028,GRT,0,10324800547.45,10324800547.45,298357664.23,2021442883.21,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 02 2028,GRT,0,10324800547.45,10324800547.45,298357664.23,2021442883.21,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 01 2028,GRT,0,10324120583.94,10324120583.94,298248175.18,2020872408.76,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Dec 01 2028,GRT,0,10324120583.94,10324120583.94,298248175.18,2020872408.76,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 30 2028,GRT,0,10323440620.44,10323440620.44,298138686.13,2020301934.31,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 30 2028,GRT,0,10323440620.44,10323440620.44,298138686.13,2020301934.31,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 29 2028,GRT,0,10322760656.93,10322760656.93,298029197.08,2019731459.85,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 29 2028,GRT,0,10322760656.93,10322760656.93,298029197.08,2019731459.85,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 28 2028,GRT,0,10322080693.43,10322080693.43,297919708.03,2019160985.40,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 28 2028,GRT,0,10322080693.43,10322080693.43,297919708.03,2019160985.40,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 27 2028,GRT,0,10321400729.93,10321400729.93,297810218.98,2018590510.95,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 26 2028,GRT,0,10320720766.42,10320720766.42,297700729.93,2018020036.50,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 26 2028,GRT,0,10320720766.42,10320720766.42,297700729.93,2018020036.50,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 25 2028,GRT,0,10320040802.92,10320040802.92,297591240.88,2017449562.04,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 25 2028,GRT,0,10320040802.92,10320040802.92,297591240.88,2017449562.04,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 24 2028,GRT,0,10319360839.42,10319360839.42,297481751.82,2016879087.59,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 24 2028,GRT,0,10319360839.42,10319360839.42,297481751.82,2016879087.59,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 23 2028,GRT,0,10318680875.91,10318680875.91,297372262.77,2016308613.14,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 23 2028,GRT,0,10318680875.91,10318680875.91,297372262.77,2016308613.14,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 22 2028,GRT,0,10318000912.41,10318000912.41,297262773.72,2015738138.69,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 22 2028,GRT,0,10318000912.41,10318000912.41,297262773.72,2015738138.69,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 21 2028,GRT,0,10317320948.91,10317320948.91,297153284.67,2015167664.23,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 21 2028,GRT,0,10317320948.91,10317320948.91,297153284.67,2015167664.23,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 20 2028,GRT,0,10316640985.40,10316640985.40,297043795.62,2014597189.78,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 20 2028,GRT,0,10316640985.40,10316640985.40,297043795.62,2014597189.78,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 19 2028,GRT,0,10315961021.90,10315961021.90,296934306.57,2014026715.33,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 19 2028,GRT,0,10315961021.90,10315961021.90,296934306.57,2014026715.33,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 18 2028,GRT,0,10315281058.39,10315281058.39,296824817.52,2013456240.88,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 18 2028,GRT,0,10315281058.39,10315281058.39,296824817.52,2013456240.88,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 17 2028,GRT,0,10314601094.89,10314601094.89,296715328.47,2012885766.42,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 16 2028,GRT,0,10313921131.39,10313921131.39,296605839.42,2012315291.97,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 16 2028,GRT,0,10313921131.39,10313921131.39,296605839.42,2012315291.97,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 15 2028,GRT,0,10313241167.88,10313241167.88,296496350.36,2011744817.52,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 15 2028,GRT,0,10313241167.88,10313241167.88,296496350.36,2011744817.52,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 14 2028,GRT,0,10312561204.38,10312561204.38,296386861.31,2011174343.07,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 14 2028,GRT,0,10312561204.38,10312561204.38,296386861.31,2011174343.07,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 13 2028,GRT,0,10311881240.88,10311881240.88,296277372.26,2010603868.61,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 13 2028,GRT,0,10311881240.88,10311881240.88,296277372.26,2010603868.61,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 12 2028,GRT,0,10311201277.37,10311201277.37,296167883.21,2010033394.16,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 12 2028,GRT,0,10311201277.37,10311201277.37,296167883.21,2010033394.16,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 11 2028,GRT,0,10310521313.87,10310521313.87,296058394.16,2009462919.71,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 11 2028,GRT,0,10310521313.87,10310521313.87,296058394.16,2009462919.71,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 10 2028,GRT,0,10309841350.36,10309841350.36,295948905.11,2008892445.26,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 10 2028,GRT,0,10309841350.36,10309841350.36,295948905.11,2008892445.26,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 09 2028,GRT,0,10309161386.86,10309161386.86,295839416.06,2008321970.80,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 09 2028,GRT,0,10309161386.86,10309161386.86,295839416.06,2008321970.80,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 08 2028,GRT,0,10308481423.36,10308481423.36,295729927.01,2007751496.35,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 08 2028,GRT,0,10308481423.36,10308481423.36,295729927.01,2007751496.35,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 07 2028,GRT,0,10307801459.85,10307801459.85,295620437.96,2007181021.90,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 06 2028,GRT,0,10307121496.35,10307121496.35,295510948.91,2006610547.45,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 06 2028,GRT,0,10307121496.35,10307121496.35,295510948.91,2006610547.45,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 05 2028,GRT,0,10306441532.85,10306441532.85,295401459.85,2006040072.99,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 05 2028,GRT,0,10306441532.85,10306441532.85,295401459.85,2006040072.99,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 04 2028,GRT,0,10305761569.34,10305761569.34,295291970.80,2005469598.54,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 04 2028,GRT,0,10305761569.34,10305761569.34,295291970.80,2005469598.54,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 03 2028,GRT,0,10305081605.84,10305081605.84,295182481.75,2004899124.09,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 03 2028,GRT,0,10305081605.84,10305081605.84,295182481.75,2004899124.09,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 02 2028,GRT,0,10304401642.34,10304401642.34,295072992.70,2004328649.63,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 02 2028,GRT,0,10304401642.34,10304401642.34,295072992.70,2004328649.63,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 01 2028,GRT,0,10303721678.83,10303721678.83,294963503.65,2003758175.18,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Nov 01 2028,GRT,0,10303721678.83,10303721678.83,294963503.65,2003758175.18,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 31 2028,GRT,0,10303041715.33,10303041715.33,294854014.60,2003187700.73,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 31 2028,GRT,0,10303041715.33,10303041715.33,294854014.60,2003187700.73,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 30 2028,GRT,0,10302361751.82,10302361751.82,294744525.55,2002617226.28,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 30 2028,GRT,0,10302361751.82,10302361751.82,294744525.55,2002617226.28,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 29 2028,GRT,0,10301681788.32,10301681788.32,294635036.50,2002046751.82,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 29 2028,GRT,0,10301681788.32,10301681788.32,294635036.50,2002046751.82,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 28 2028,GRT,0,10301001824.82,10301001824.82,294525547.45,2001476277.37,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 27 2028,GRT,0,10300321861.31,10300321861.31,294416058.39,2000905802.92,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 27 2028,GRT,0,10300321861.31,10300321861.31,294416058.39,2000905802.92,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 26 2028,GRT,0,10299641897.81,10299641897.81,294306569.34,2000335328.47,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 26 2028,GRT,0,10299641897.81,10299641897.81,294306569.34,2000335328.47,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 25 2028,GRT,0,10298961934.31,10298961934.31,294197080.29,1999764854.01,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 25 2028,GRT,0,10298961934.31,10298961934.31,294197080.29,1999764854.01,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 24 2028,GRT,0,10298281970.80,10298281970.80,294087591.24,1999194379.56,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 24 2028,GRT,0,10298281970.80,10298281970.80,294087591.24,1999194379.56,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 23 2028,GRT,0,10297602007.30,10297602007.30,293978102.19,1998623905.11,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 23 2028,GRT,0,10297602007.30,10297602007.30,293978102.19,1998623905.11,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 22 2028,GRT,0,10296922043.80,10296922043.80,293868613.14,1998053430.66,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 22 2028,GRT,0,10296922043.80,10296922043.80,293868613.14,1998053430.66,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 21 2028,GRT,0,10296242080.29,10296242080.29,293759124.09,1997482956.20,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 21 2028,GRT,0,10296242080.29,10296242080.29,293759124.09,1997482956.20,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 20 2028,GRT,0,10295562116.79,10295562116.79,293649635.04,1996912481.75,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 20 2028,GRT,0,10295562116.79,10295562116.79,293649635.04,1996912481.75,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 19 2028,GRT,0,10294882153.28,10294882153.28,293540145.99,1996342007.30,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 19 2028,GRT,0,10294882153.28,10294882153.28,293540145.99,1996342007.30,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 18 2028,GRT,0,10294202189.78,10294202189.78,293430656.93,1995771532.85,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 17 2028,GRT,0,10293522226.28,10293522226.28,293321167.88,1995201058.39,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 17 2028,GRT,0,10293522226.28,10293522226.28,293321167.88,1995201058.39,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 16 2028,GRT,0,10292842262.77,10292842262.77,293211678.83,1994630583.94,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 16 2028,GRT,0,10292842262.77,10292842262.77,293211678.83,1994630583.94,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 15 2028,GRT,0,10292162299.27,10292162299.27,293102189.78,1994060109.49,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 15 2028,GRT,0,10292162299.27,10292162299.27,293102189.78,1994060109.49,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 14 2028,GRT,0,10291482335.77,10291482335.77,292992700.73,1993489635.04,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 14 2028,GRT,0,10291482335.77,10291482335.77,292992700.73,1993489635.04,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 13 2028,GRT,0,10290802372.26,10290802372.26,292883211.68,1992919160.58,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 13 2028,GRT,0,10290802372.26,10290802372.26,292883211.68,1992919160.58,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 12 2028,GRT,0,10290122408.76,10290122408.76,292773722.63,1992348686.13,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 12 2028,GRT,0,10290122408.76,10290122408.76,292773722.63,1992348686.13,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 11 2028,GRT,0,10289442445.26,10289442445.26,292664233.58,1991778211.68,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 11 2028,GRT,0,10289442445.26,10289442445.26,292664233.58,1991778211.68,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 10 2028,GRT,0,10288762481.75,10288762481.75,292554744.53,1991207737.23,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 10 2028,GRT,0,10288762481.75,10288762481.75,292554744.53,1991207737.23,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
Oct 09 2028,GRT,0,10288082518.25,10288082518.25,292445255.47,1990637262.77,800000000.00,315000000.00,2300000000.00,315000000.00,1700000000.00,1700000000.00,210000000.00,420000000.00,35000000.00,210000000.00
