Date,Symbol,Price,Available Supply,Unlocked Supply,Liquidity Mining,Development Fund
Jul 08 2023,SUSHI,$0.64,0,250534325.42,227758477.68,22775847.74
Jul 08 2023,SUSHI,$0.64,0,250534325.42,227758477.68,22775847.74
Jul 08 2023,SUSHI,$0.64,0,250534325.42,227758477.68,22775847.74
Jul 07 2023,SUSHI,$0.65,0,250534325.42,227758477.68,22775847.74
Jul 07 2023,SUSHI,$0.65,0,250534325.42,227758477.68,22775847.74
Jul 07 2023,SUSHI,$0.65,0,250534325.42,227758477.68,22775847.74
Jul 07 2023,SUSHI,$0.65,0,250534325.42,227758477.68,22775847.74
Jul 06 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jul 06 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jul 06 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jul 06 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jul 05 2023,SUSHI,$0.69,0,250534325.42,227758477.68,22775847.74
Jul 05 2023,SUSHI,$0.69,0,250534325.42,227758477.68,22775847.74
Jul 05 2023,SUSHI,$0.69,0,250534325.42,227758477.68,22775847.74
Jul 04 2023,SUSHI,$0.70,0,250534325.42,227758477.68,22775847.74
Jul 04 2023,SUSHI,$0.70,0,250534325.42,227758477.68,22775847.74
Jul 04 2023,SUSHI,$0.70,0,250534325.42,227758477.68,22775847.74
Jul 04 2023,SUSHI,$0.70,0,250534325.42,227758477.68,22775847.74
Jul 03 2023,SUSHI,$0.69,0,250534325.42,227758477.68,22775847.74
Jul 03 2023,SUSHI,$0.69,0,250534325.42,227758477.68,22775847.74
Jul 03 2023,SUSHI,$0.69,0,250534325.42,227758477.68,22775847.74
Jul 03 2023,SUSHI,$0.69,0,250534325.42,227758477.68,22775847.74
Jul 02 2023,SUSHI,$0.68,0,250534325.42,227758477.68,22775847.74
Jul 02 2023,SUSHI,$0.68,0,250534325.42,227758477.68,22775847.74
Jul 02 2023,SUSHI,$0.68,0,250534325.42,227758477.68,22775847.74
Jul 02 2023,SUSHI,$0.68,0,250534325.42,227758477.68,22775847.74
Jul 01 2023,SUSHI,$0.68,0,250534325.42,227758477.68,22775847.74
Jul 01 2023,SUSHI,$0.68,0,250534325.42,227758477.68,22775847.74
Jul 01 2023,SUSHI,$0.68,0,250534325.42,227758477.68,22775847.74
Jul 01 2023,SUSHI,$0.68,0,250534325.42,227758477.68,22775847.74
Jun 30 2023,SUSHI,$0.65,0,250534325.42,227758477.68,22775847.74
Jun 30 2023,SUSHI,$0.65,0,250534325.42,227758477.68,22775847.74
Jun 30 2023,SUSHI,$0.65,0,250534325.42,227758477.68,22775847.74
Jun 30 2023,SUSHI,$0.65,0,250534325.42,227758477.68,22775847.74
Jun 29 2023,SUSHI,$0.62,0,250534325.42,227758477.68,22775847.74
Jun 29 2023,SUSHI,$0.62,0,250534325.42,227758477.68,22775847.74
Jun 29 2023,SUSHI,$0.62,0,250534325.42,227758477.68,22775847.74
Jun 29 2023,SUSHI,$0.62,0,250534325.42,227758477.68,22775847.74
Jun 28 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 28 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 28 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 28 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 27 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 27 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 27 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 27 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 26 2023,SUSHI,$0.70,0,250534325.42,227758477.68,22775847.74
Jun 26 2023,SUSHI,$0.70,0,250534325.42,227758477.68,22775847.74
Jun 26 2023,SUSHI,$0.70,0,250534325.42,227758477.68,22775847.74
Jun 26 2023,SUSHI,$0.70,0,250534325.42,227758477.68,22775847.74
Jun 25 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 25 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 25 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 25 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 24 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 24 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 24 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 24 2023,SUSHI,$0.67,0,250534325.42,227758477.68,22775847.74
Jun 23 2023,SUSHI,$0.64,0,250534325.42,227758477.68,22775847.74
Jun 23 2023,SUSHI,$0.64,0,250534325.42,227758477.68,22775847.74
Jun 23 2023,SUSHI,$0.64,0,250534325.42,227758477.68,22775847.74
Jun 23 2023,SUSHI,$0.64,0,250534325.42,227758477.68,22775847.74
Jun 22 2023,SUSHI,$0.63,0,250534325.42,227758477.68,22775847.74
Jun 22 2023,SUSHI,$0.63,0,250534325.42,227758477.68,22775847.74
Jun 22 2023,SUSHI,$0.63,0,250534325.42,227758477.68,22775847.74
Jun 22 2023,SUSHI,$0.63,0,250534325.42,227758477.68,22775847.74
Jun 21 2023,SUSHI,$0.61,0,250534325.42,227758477.68,22775847.74
Jun 21 2023,SUSHI,$0.61,0,250534325.42,227758477.68,22775847.74
Jun 21 2023,SUSHI,$0.61,0,250534325.42,227758477.68,22775847.74
Jun 21 2023,SUSHI,$0.61,0,250534325.42,227758477.68,22775847.74
Jun 20 2023,SUSHI,$0.59,0,250534325.42,227758477.68,22775847.74
Jun 20 2023,SUSHI,$0.59,0,250534325.42,227758477.68,22775847.74
Jun 20 2023,SUSHI,$0.59,0,250534325.42,227758477.68,22775847.74
Jun 20 2023,SUSHI,$0.59,0,250534325.42,227758477.68,22775847.74
Jun 19 2023,SUSHI,$0.59,0,250534325.42,227758477.68,22775847.74
Jun 19 2023,SUSHI,$0.59,0,250534325.42,227758477.68,22775847.74
Jun 19 2023,SUSHI,$0.59,0,250534325.42,227758477.68,22775847.74
Jun 18 2023,SUSHI,$0.60,0,250534325.42,227758477.68,22775847.74
Jun 18 2023,SUSHI,$0.60,0,250534325.42,227758477.68,22775847.74
Jun 18 2023,SUSHI,$0.60,0,250534325.42,227758477.68,22775847.74
Jun 18 2023,SUSHI,$0.60,0,250534325.42,227758477.68,22775847.74
Jun 17 2023,SUSHI,$0.60,0,250534325.42,227758477.68,22775847.74
Jun 17 2023,SUSHI,$0.60,0,250534325.42,227758477.68,22775847.74
Jun 17 2023,SUSHI,$0.60,0,250534325.42,227758477.68,22775847.74
Jun 17 2023,SUSHI,$0.60,0,250534325.42,227758477.68,22775847.74
Jun 16 2023,SUSHI,$0.58,0,250534325.42,227758477.68,22775847.74
Jun 16 2023,SUSHI,$0.58,0,250534325.42,227758477.68,22775847.74
Jun 16 2023,SUSHI,$0.58,0,250534325.42,227758477.68,22775847.74
Jun 16 2023,SUSHI,$0.58,0,250534325.42,227758477.68,22775847.74
Jun 15 2023,SUSHI,$0.55,0,250534325.42,227758477.68,22775847.74
Jun 15 2023,SUSHI,$0.55,0,250534325.42,227758477.68,22775847.74
Jun 15 2023,SUSHI,$0.55,0,250534325.42,227758477.68,22775847.74
Jun 15 2023,SUSHI,$0.55,0,250534325.42,227758477.68,22775847.74
Jun 14 2023,SUSHI,$0.57,0,250534325.42,227758477.68,22775847.74
Jun 14 2023,SUSHI,$0.57,0,250534325.42,227758477.68,22775847.74
Jun 14 2023,SUSHI,$0.57,0,250534325.42,227758477.68,22775847.74
Jun 14 2023,SUSHI,$0.57,0,250534325.42,227758477.68,22775847.74
Jun 13 2023,SUSHI,$0.57,0,250534325.42,227758477.68,22775847.74
Jun 13 2023,SUSHI,$0.57,0,250534325.42,227758477.68,22775847.74
Jun 13 2023,SUSHI,$0.57,0,250534325.42,227758477.68,22775847.74
Jun 13 2023,SUSHI,$0.57,0,250534325.42,227758477.68,22775847.74
Jun 12 2023,SUSHI,$0.56,0,250534325.42,227758477.68,22775847.74
Jun 12 2023,SUSHI,$0.56,0,250534325.42,227758477.68,22775847.74
Jun 12 2023,SUSHI,$0.56,0,250534325.42,227758477.68,22775847.74
Jun 12 2023,SUSHI,$0.56,0,250534325.42,227758477.68,22775847.74
Jun 11 2023,SUSHI,$0.58,0,250534325.42,227758477.68,22775847.74
Jun 11 2023,SUSHI,$0.58,0,250534325.42,227758477.68,22775847.74
Jun 11 2023,SUSHI,$0.58,0,250534325.42,227758477.68,22775847.74
Jun 11 2023,SUSHI,$0.58,0,250534325.42,227758477.68,22775847.74
Jun 10 2023,SUSHI,$0.75,0,250534325.42,227758477.68,22775847.74
Jun 10 2023,SUSHI,$0.75,0,250534325.42,227758477.68,22775847.74
Jun 10 2023,SUSHI,$0.75,0,250534325.42,227758477.68,22775847.74
Jun 10 2023,SUSHI,$0.75,0,250534325.42,227758477.68,22775847.74
Jun 09 2023,SUSHI,$0.74,0,250501459.92,227728599.95,22772859.97
Jun 09 2023,SUSHI,$0.74,0,250501459.92,227728599.95,22772859.97
Jun 09 2023,SUSHI,$0.74,0,250501459.92,227728599.95,22772859.97
Jun 09 2023,SUSHI,$0.74,0,250501459.92,227728599.95,22772859.97
Jun 08 2023,SUSHI,$0.72,0,250482033.49,227710939.57,22771093.93
Jun 08 2023,SUSHI,$0.72,0,250482033.49,227710939.57,22771093.93
Jun 08 2023,SUSHI,$0.72,0,250482033.49,227710939.57,22771093.93
Jun 08 2023,SUSHI,$0.72,0,250482033.49,227710939.57,22771093.93
Jun 07 2023,SUSHI,$0.76,0,250462607.07,227693279.18,22769327.89
Jun 07 2023,SUSHI,$0.76,0,250462607.07,227693279.18,22769327.89
Jun 07 2023,SUSHI,$0.76,0,250462607.07,227693279.18,22769327.89
Jun 07 2023,SUSHI,$0.76,0,250462607.07,227693279.18,22769327.89
Jun 06 2023,SUSHI,$0.75,0,250443180.65,227675618.80,22767561.85
Jun 06 2023,SUSHI,$0.75,0,250443180.65,227675618.80,22767561.85
Jun 06 2023,SUSHI,$0.75,0,250443180.65,227675618.80,22767561.85
Jun 06 2023,SUSHI,$0.75,0,250443180.65,227675618.80,22767561.85
Jun 05 2023,SUSHI,$0.86,0,250423754.22,227657958.41,22765795.81
Jun 05 2023,SUSHI,$0.86,0,250423754.22,227657958.41,22765795.81
Jun 05 2023,SUSHI,$0.86,0,250423754.22,227657958.41,22765795.81
Jun 05 2023,SUSHI,$0.86,0,250423754.22,227657958.41,22765795.81
Jun 04 2023,SUSHI,$0.85,0,250404327.80,227640298.03,22764029.77
Jun 04 2023,SUSHI,$0.85,0,250404327.80,227640298.03,22764029.77
Jun 04 2023,SUSHI,$0.85,0,250404327.80,227640298.03,22764029.77
Jun 04 2023,SUSHI,$0.85,0,250404327.80,227640298.03,22764029.77
Jun 03 2023,SUSHI,$0.85,0,250384901.38,227622637.64,22762263.73
Jun 03 2023,SUSHI,$0.85,0,250384901.38,227622637.64,22762263.73
Jun 03 2023,SUSHI,$0.85,0,250384901.38,227622637.64,22762263.73
Jun 03 2023,SUSHI,$0.85,0,250384901.38,227622637.64,22762263.73
Jun 02 2023,SUSHI,$0.83,0,250365474.95,227604977.26,22760497.70
Jun 02 2023,SUSHI,$0.83,0,250365474.95,227604977.26,22760497.70
Jun 02 2023,SUSHI,$0.83,0,250365474.95,227604977.26,22760497.70
Jun 01 2023,SUSHI,$0.83,0,250346048.53,227587316.87,22758731.66
Jun 01 2023,SUSHI,$0.83,0,250346048.53,227587316.87,22758731.66
Jun 01 2023,SUSHI,$0.83,0,250346048.53,227587316.87,22758731.66
Jun 01 2023,SUSHI,$0.83,0,250346048.53,227587316.87,22758731.66
May 31 2023,SUSHI,$0.87,0,250326622.11,227569656.49,22756965.62
May 31 2023,SUSHI,$0.87,0,250326622.11,227569656.49,22756965.62
May 31 2023,SUSHI,$0.87,0,250326622.11,227569656.49,22756965.62
May 31 2023,SUSHI,$0.87,0,250326622.11,227569656.49,22756965.62
May 30 2023,SUSHI,$0.86,0,250307195.69,227551996.10,22755199.58
May 30 2023,SUSHI,$0.86,0,250307195.69,227551996.10,22755199.58
May 30 2023,SUSHI,$0.86,0,250307195.69,227551996.10,22755199.58
May 30 2023,SUSHI,$0.86,0,250307195.69,227551996.10,22755199.58
May 29 2023,SUSHI,$0.89,0,250287769.26,227534335.72,22753433.54
May 29 2023,SUSHI,$0.89,0,250287769.26,227534335.72,22753433.54
May 29 2023,SUSHI,$0.89,0,250287769.26,227534335.72,22753433.54
May 29 2023,SUSHI,$0.89,0,250287769.26,227534335.72,22753433.54
May 28 2023,SUSHI,$0.84,0,250268342.84,227516675.33,22751667.50
May 28 2023,SUSHI,$0.84,0,250268342.84,227516675.33,22751667.50
May 28 2023,SUSHI,$0.84,0,250268342.84,227516675.33,22751667.50
May 28 2023,SUSHI,$0.84,0,250268342.84,227516675.33,22751667.50
May 27 2023,SUSHI,$0.84,0,250248916.42,227499014.95,22749901.47
May 27 2023,SUSHI,$0.84,0,250248916.42,227499014.95,22749901.47
May 27 2023,SUSHI,$0.84,0,250248916.42,227499014.95,22749901.47
May 27 2023,SUSHI,$0.84,0,250248916.42,227499014.95,22749901.47
May 26 2023,SUSHI,$0.85,0,250229489.99,227481354.57,22748135.43
May 26 2023,SUSHI,$0.85,0,250229489.99,227481354.57,22748135.43
May 26 2023,SUSHI,$0.85,0,250229489.99,227481354.57,22748135.43
May 26 2023,SUSHI,$0.85,0,250229489.99,227481354.57,22748135.43
May 25 2023,SUSHI,$0.86,0,250210063.57,227463694.18,22746369.39
May 25 2023,SUSHI,$0.86,0,250210063.57,227463694.18,22746369.39
May 25 2023,SUSHI,$0.86,0,250210063.57,227463694.18,22746369.39
May 25 2023,SUSHI,$0.86,0,250210063.57,227463694.18,22746369.39
May 24 2023,SUSHI,$0.89,0,250190637.15,227446033.80,22744603.35
May 24 2023,SUSHI,$0.89,0,250190637.15,227446033.80,22744603.35
May 24 2023,SUSHI,$0.89,0,250190637.15,227446033.80,22744603.35
May 24 2023,SUSHI,$0.89,0,250190637.15,227446033.80,22744603.35
May 23 2023,SUSHI,$0.89,0,250171210.72,227428373.41,22742837.31
May 23 2023,SUSHI,$0.89,0,250171210.72,227428373.41,22742837.31
May 23 2023,SUSHI,$0.89,0,250171210.72,227428373.41,22742837.31
May 23 2023,SUSHI,$0.89,0,250171210.72,227428373.41,22742837.31
May 22 2023,SUSHI,$0.88,0,250151784.30,227410713.03,22741071.27
May 22 2023,SUSHI,$0.88,0,250151784.30,227410713.03,22741071.27
May 22 2023,SUSHI,$0.88,0,250151784.30,227410713.03,22741071.27
May 22 2023,SUSHI,$0.88,0,250151784.30,227410713.03,22741071.27
May 21 2023,SUSHI,$0.90,0,250132357.88,227393052.64,22739305.24
May 21 2023,SUSHI,$0.90,0,250132357.88,227393052.64,22739305.24
May 21 2023,SUSHI,$0.90,0,250132357.88,227393052.64,22739305.24
May 21 2023,SUSHI,$0.90,0,250132357.88,227393052.64,22739305.24
May 20 2023,SUSHI,$0.90,0,250112931.46,227375392.26,22737539.20
May 20 2023,SUSHI,$0.90,0,250112931.46,227375392.26,22737539.20
May 20 2023,SUSHI,$0.90,0,250112931.46,227375392.26,22737539.20
May 20 2023,SUSHI,$0.90,0,250112931.46,227375392.26,22737539.20
May 19 2023,SUSHI,$0.91,0,250093505.03,227357731.87,22735773.16
May 19 2023,SUSHI,$0.91,0,250093505.03,227357731.87,22735773.16
May 19 2023,SUSHI,$0.91,0,250093505.03,227357731.87,22735773.16
May 19 2023,SUSHI,$0.91,0,250093505.03,227357731.87,22735773.16
May 18 2023,SUSHI,$0.91,0,250074078.61,227340071.49,22734007.12
May 18 2023,SUSHI,$0.91,0,250074078.61,227340071.49,22734007.12
May 18 2023,SUSHI,$0.91,0,250074078.61,227340071.49,22734007.12
May 18 2023,SUSHI,$0.91,0,250074078.61,227340071.49,22734007.12
May 17 2023,SUSHI,$0.89,0,250054652.19,227322411.10,22732241.08
May 17 2023,SUSHI,$0.89,0,250054652.19,227322411.10,22732241.08
May 17 2023,SUSHI,$0.89,0,250054652.19,227322411.10,22732241.08
May 17 2023,SUSHI,$0.89,0,250054652.19,227322411.10,22732241.08
May 16 2023,SUSHI,$0.89,0,250035225.76,227304750.72,22730475.04
May 16 2023,SUSHI,$0.89,0,250035225.76,227304750.72,22730475.04
May 16 2023,SUSHI,$0.89,0,250035225.76,227304750.72,22730475.04
May 15 2023,SUSHI,$0.89,0,250015799.34,227287090.33,22728709.01
May 15 2023,SUSHI,$0.89,0,250015799.34,227287090.33,22728709.01
May 15 2023,SUSHI,$0.89,0,250015799.34,227287090.33,22728709.01
May 15 2023,SUSHI,$0.89,0,250015799.34,227287090.33,22728709.01
May 15 2023,SUSHI,$0.89,0,250015799.34,227287090.33,22728709.01
May 22 2023,SUSHI,$0.88,0,250151784.30,227410713.03,22741071.27
May 22 2023,SUSHI,$0.88,0,250151784.30,227410713.03,22741071.27
May 22 2023,SUSHI,$0.88,0,250151784.30,227410713.03,22741071.27
May 22 2023,SUSHI,$0.88,0,250151784.30,227410713.03,22741071.27
May 22 2023,SUSHI,$0.88,0,250151784.30,227410713.03,22741071.27
May 22 2023,SUSHI,$0.88,0,250151784.30,227410713.03,22741071.27
May 21 2023,SUSHI,$0.90,0,250132357.88,227393052.64,22739305.24
May 21 2023,SUSHI,$0.90,0,250132357.88,227393052.64,22739305.24
May 21 2023,SUSHI,$0.90,0,250132357.88,227393052.64,22739305.24
May 21 2023,SUSHI,$0.90,0,250132357.88,227393052.64,22739305.24
May 20 2023,SUSHI,$0.90,0,250112931.46,227375392.26,22737539.20
May 20 2023,SUSHI,$0.90,0,250112931.46,227375392.26,22737539.20
May 20 2023,SUSHI,$0.90,0,250112931.46,227375392.26,22737539.20
May 20 2023,SUSHI,$0.90,0,250112931.46,227375392.26,22737539.20
May 19 2023,SUSHI,$0.91,0,250093505.03,227357731.87,22735773.16
May 19 2023,SUSHI,$0.91,0,250093505.03,227357731.87,22735773.16
May 19 2023,SUSHI,$0.91,0,250093505.03,227357731.87,22735773.16
May 19 2023,SUSHI,$0.91,0,250093505.03,227357731.87,22735773.16
May 18 2023,SUSHI,$0.91,0,250074078.61,227340071.49,22734007.12
May 18 2023,SUSHI,$0.91,0,250074078.61,227340071.49,22734007.12
May 18 2023,SUSHI,$0.91,0,250074078.61,227340071.49,22734007.12
May 18 2023,SUSHI,$0.91,0,250074078.61,227340071.49,22734007.12
May 17 2023,SUSHI,$0.89,0,250054652.19,227322411.10,22732241.08
May 17 2023,SUSHI,$0.89,0,250054652.19,227322411.10,22732241.08
May 17 2023,SUSHI,$0.89,0,250054652.19,227322411.10,22732241.08
May 16 2023,SUSHI,$0.89,0,250035225.76,227304750.72,22730475.04
May 16 2023,SUSHI,$0.89,0,250035225.76,227304750.72,22730475.04
May 16 2023,SUSHI,$0.89,0,250035225.76,227304750.72,22730475.04
May 16 2023,SUSHI,$0.89,0,250035225.76,227304750.72,22730475.04
May 15 2023,SUSHI,$0.89,0,250015799.34,227287090.33,22728709.01
May 15 2023,SUSHI,$0.89,0,250015799.34,227287090.33,22728709.01
May 15 2023,SUSHI,$0.89,0,250015799.34,227287090.33,22728709.01
May 15 2023,SUSHI,$0.89,0,250015799.34,227287090.33,22728709.01
May 14 2023,SUSHI,$0.88,0,249996372.92,227269429.95,22726942.97
May 14 2023,SUSHI,$0.88,0,249996372.92,227269429.95,22726942.97
May 14 2023,SUSHI,$0.88,0,249996372.92,227269429.95,22726942.97
May 14 2023,SUSHI,$0.88,0,249996372.92,227269429.95,22726942.97
May 13 2023,SUSHI,$0.88,0,249976946.49,227251769.56,22725176.93
May 13 2023,SUSHI,$0.88,0,249976946.49,227251769.56,22725176.93
May 13 2023,SUSHI,$0.88,0,249976946.49,227251769.56,22725176.93
May 13 2023,SUSHI,$0.88,0,249976946.49,227251769.56,22725176.93
May 12 2023,SUSHI,$0.87,0,249957520.07,227234109.18,22723410.89
May 12 2023,SUSHI,$0.87,0,249957520.07,227234109.18,22723410.89
May 12 2023,SUSHI,$0.87,0,249957520.07,227234109.18,22723410.89
May 12 2023,SUSHI,$0.87,0,249957520.07,227234109.18,22723410.89
May 11 2023,SUSHI,$0.91,0,249938093.65,227216448.80,22721644.85
May 11 2023,SUSHI,$0.91,0,249938093.65,227216448.80,22721644.85
May 11 2023,SUSHI,$0.91,0,249938093.65,227216448.80,22721644.85
May 11 2023,SUSHI,$0.91,0,249938093.65,227216448.80,22721644.85
May 10 2023,SUSHI,$0.89,0,249918667.23,227198788.41,22719878.81
May 10 2023,SUSHI,$0.89,0,249918667.23,227198788.41,22719878.81
May 10 2023,SUSHI,$0.89,0,249918667.23,227198788.41,22719878.81
May 10 2023,SUSHI,$0.89,0,249918667.23,227198788.41,22719878.81
May 09 2023,SUSHI,$0.90,0,249899240.80,227181128.03,22718112.78
May 09 2023,SUSHI,$0.90,0,249899240.80,227181128.03,22718112.78
May 09 2023,SUSHI,$0.90,0,249899240.80,227181128.03,22718112.78
May 09 2023,SUSHI,$0.90,0,249899240.80,227181128.03,22718112.78
May 08 2023,SUSHI,$0.99,0,249879814.38,227163467.64,22716346.74
May 08 2023,SUSHI,$0.99,0,249879814.38,227163467.64,22716346.74
May 08 2023,SUSHI,$0.99,0,249879814.38,227163467.64,22716346.74
May 08 2023,SUSHI,$0.99,0,249879814.38,227163467.64,22716346.74
May 07 2023,SUSHI,$0.99,0,249860387.96,227145807.26,22714580.70
May 07 2023,SUSHI,$0.99,0,249860387.96,227145807.26,22714580.70
May 07 2023,SUSHI,$0.99,0,249860387.96,227145807.26,22714580.70
May 07 2023,SUSHI,$0.99,0,249860387.96,227145807.26,22714580.70
May 06 2023,SUSHI,$1.05,0,249840961.53,227128146.87,22712814.66
May 06 2023,SUSHI,$1.05,0,249840961.53,227128146.87,22712814.66
May 06 2023,SUSHI,$1.05,0,249840961.53,227128146.87,22712814.66
May 06 2023,SUSHI,$1.05,0,249840961.53,227128146.87,22712814.66
May 05 2023,SUSHI,$1.03,0,249821535.11,227110486.49,22711048.62
May 05 2023,SUSHI,$1.03,0,249821535.11,227110486.49,22711048.62
May 05 2023,SUSHI,$1.03,0,249821535.11,227110486.49,22711048.62
May 05 2023,SUSHI,$1.03,0,249821535.11,227110486.49,22711048.62
May 04 2023,SUSHI,$1.04,0,249802108.69,227092826.10,22709282.58
May 04 2023,SUSHI,$1.04,0,249802108.69,227092826.10,22709282.58
May 04 2023,SUSHI,$1.04,0,249802108.69,227092826.10,22709282.58
May 04 2023,SUSHI,$1.04,0,249802108.69,227092826.10,22709282.58
May 03 2023,SUSHI,$1.02,0,249782682.26,227075165.72,22707516.55
May 03 2023,SUSHI,$1.02,0,249782682.26,227075165.72,22707516.55
May 03 2023,SUSHI,$1.02,0,249782682.26,227075165.72,22707516.55
May 03 2023,SUSHI,$1.02,0,249782682.26,227075165.72,22707516.55
May 02 2023,SUSHI,$1.01,0,249763255.84,227057505.33,22705750.51
May 02 2023,SUSHI,$1.01,0,249763255.84,227057505.33,22705750.51
May 02 2023,SUSHI,$1.01,0,249763255.84,227057505.33,22705750.51
May 02 2023,SUSHI,$1.01,0,249763255.84,227057505.33,22705750.51
May 01 2023,SUSHI,$1.03,0,249743829.42,227039844.95,22703984.47
May 01 2023,SUSHI,$1.03,0,249743829.42,227039844.95,22703984.47
May 01 2023,SUSHI,$1.03,0,249743829.42,227039844.95,22703984.47
Apr 30 2023,SUSHI,$1.05,0,249724403.00,227022184.56,22702218.43
Apr 30 2023,SUSHI,$1.05,0,249724403.00,227022184.56,22702218.43
Apr 30 2023,SUSHI,$1.05,0,249724403.00,227022184.56,22702218.43
Apr 30 2023,SUSHI,$1.05,0,249724403.00,227022184.56,22702218.43
Apr 29 2023,SUSHI,$1.05,0,249704976.57,227004524.18,22700452.39
Apr 29 2023,SUSHI,$1.05,0,249704976.57,227004524.18,22700452.39
Apr 29 2023,SUSHI,$1.05,0,249704976.57,227004524.18,22700452.39
Apr 29 2023,SUSHI,$1.05,0,249704976.57,227004524.18,22700452.39
Apr 28 2023,SUSHI,$1.06,0,249685550.15,226986863.80,22698686.35
Apr 28 2023,SUSHI,$1.06,0,249685550.15,226986863.80,22698686.35
Apr 28 2023,SUSHI,$1.06,0,249685550.15,226986863.80,22698686.35
Apr 28 2023,SUSHI,$1.06,0,249685550.15,226986863.80,22698686.35
Apr 27 2023,SUSHI,$1.03,0,249666123.73,226969203.41,22696920.32
Apr 27 2023,SUSHI,$1.03,0,249666123.73,226969203.41,22696920.32
Apr 27 2023,SUSHI,$1.03,0,249666123.73,226969203.41,22696920.32
Apr 27 2023,SUSHI,$1.03,0,249666123.73,226969203.41,22696920.32
Apr 26 2023,SUSHI,$1.06,0,249646697.30,226951543.03,22695154.28
Apr 26 2023,SUSHI,$1.06,0,249646697.30,226951543.03,22695154.28
Apr 26 2023,SUSHI,$1.06,0,249646697.30,226951543.03,22695154.28
Apr 26 2023,SUSHI,$1.06,0,249646697.30,226951543.03,22695154.28
Apr 25 2023,SUSHI,$1.05,0,249627270.88,226933882.64,22693388.24
Apr 25 2023,SUSHI,$1.05,0,249627270.88,226933882.64,22693388.24
Apr 25 2023,SUSHI,$1.05,0,249627270.88,226933882.64,22693388.24
Apr 25 2023,SUSHI,$1.05,0,249627270.88,226933882.64,22693388.24
Apr 24 2023,SUSHI,$1.04,0,249607844.46,226916222.26,22691622.20
Apr 24 2023,SUSHI,$1.04,0,249607844.46,226916222.26,22691622.20
Apr 24 2023,SUSHI,$1.04,0,249607844.46,226916222.26,22691622.20
Apr 24 2023,SUSHI,$1.04,0,249607844.46,226916222.26,22691622.20
Apr 23 2023,SUSHI,$1.05,0,249588418.03,226898561.87,22689856.16
Apr 23 2023,SUSHI,$1.05,0,249588418.03,226898561.87,22689856.16
Apr 23 2023,SUSHI,$1.05,0,249588418.03,226898561.87,22689856.16
Apr 23 2023,SUSHI,$1.05,0,249588418.03,226898561.87,22689856.16
Apr 22 2023,SUSHI,$1.02,0,249568991.61,226880901.49,22688090.12
Apr 22 2023,SUSHI,$1.02,0,249568991.61,226880901.49,22688090.12
Apr 22 2023,SUSHI,$1.02,0,249568991.61,226880901.49,22688090.12
Apr 22 2023,SUSHI,$1.02,0,249568991.61,226880901.49,22688090.12
Apr 21 2023,SUSHI,$1.07,0,249549565.19,226863241.10,22686324.09
Apr 21 2023,SUSHI,$1.07,0,249549565.19,226863241.10,22686324.09
Apr 21 2023,SUSHI,$1.07,0,249549565.19,226863241.10,22686324.09
Apr 21 2023,SUSHI,$1.07,0,249549565.19,226863241.10,22686324.09
Apr 20 2023,SUSHI,$1.11,0,249530138.77,226845580.72,22684558.05
Apr 20 2023,SUSHI,$1.11,0,249530138.77,226845580.72,22684558.05
Apr 20 2023,SUSHI,$1.11,0,249530138.77,226845580.72,22684558.05
Apr 20 2023,SUSHI,$1.11,0,249530138.77,226845580.72,22684558.05
Apr 19 2023,SUSHI,$1.20,0,249510712.34,226827920.33,22682792.01
Apr 19 2023,SUSHI,$1.20,0,249510712.34,226827920.33,22682792.01
Apr 19 2023,SUSHI,$1.20,0,249510712.34,226827920.33,22682792.01
Apr 19 2023,SUSHI,$1.20,0,249510712.34,226827920.33,22682792.01
Apr 18 2023,SUSHI,$1.17,0,249491285.92,226810259.95,22681025.97
Apr 18 2023,SUSHI,$1.17,0,249491285.92,226810259.95,22681025.97
Apr 18 2023,SUSHI,$1.17,0,249491285.92,226810259.95,22681025.97
Apr 18 2023,SUSHI,$1.17,0,249491285.92,226810259.95,22681025.97
