Date,Symbol,Price,Available Supply,Unlocked Supply,Initial uniswap liquidity,Vitalik Buterin
Nov 29 2023,SHIB,$0.0 5 8250,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 28 2023,SHIB,$0.0 5 8150,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 28 2023,SHIB,$0.0 5 8150,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 28 2023,SHIB,$0.0 5 8150,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 28 2023,SHIB,$0.0 5 8150,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 27 2023,SHIB,$0.0 5 8300,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 27 2023,SHIB,$0.0 5 8300,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 27 2023,SHIB,$0.0 5 8300,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 27 2023,SHIB,$0.0 5 8300,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 26 2023,SHIB,$0.0 5 8460,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 26 2023,SHIB,$0.0 5 8460,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 26 2023,SHIB,$0.0 5 8460,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 26 2023,SHIB,$0.0 5 8460,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 25 2023,SHIB,$0.0 5 8190,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 25 2023,SHIB,$0.0 5 8190,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 25 2023,SHIB,$0.0 5 8190,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 25 2023,SHIB,$0.0 5 8190,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 24 2023,SHIB,$0.0 5 8130,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 24 2023,SHIB,$0.0 5 8130,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 24 2023,SHIB,$0.0 5 8130,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 24 2023,SHIB,$0.0 5 8130,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 23 2023,SHIB,$0.0 5 8090,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 23 2023,SHIB,$0.0 5 8090,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 23 2023,SHIB,$0.0 5 8090,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 22 2023,SHIB,$0.0 5 7830,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 22 2023,SHIB,$0.0 5 7830,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 22 2023,SHIB,$0.0 5 7830,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 22 2023,SHIB,$0.0 5 7830,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 21 2023,SHIB,$0.0 5 8480,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 21 2023,SHIB,$0.0 5 8480,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 21 2023,SHIB,$0.0 5 8480,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 21 2023,SHIB,$0.0 5 8480,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 20 2023,SHIB,$0.0 5 8550,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 20 2023,SHIB,$0.0 5 8550,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 20 2023,SHIB,$0.0 5 8550,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 20 2023,SHIB,$0.0 5 8550,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 19 2023,SHIB,$0.0 5 8540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 19 2023,SHIB,$0.0 5 8540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 19 2023,SHIB,$0.0 5 8540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 19 2023,SHIB,$0.0 5 8540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 18 2023,SHIB,$0.0 5 8700,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 18 2023,SHIB,$0.0 5 8700,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 18 2023,SHIB,$0.0 5 8700,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 18 2023,SHIB,$0.0 5 8700,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 17 2023,SHIB,$0.0 5 8540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 17 2023,SHIB,$0.0 5 8540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 17 2023,SHIB,$0.0 5 8540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 17 2023,SHIB,$0.0 5 8540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 16 2023,SHIB,$0.0 5 8810,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 16 2023,SHIB,$0.0 5 8810,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 16 2023,SHIB,$0.0 5 8810,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 15 2023,SHIB,$0.0 5 8350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 15 2023,SHIB,$0.0 5 8350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 15 2023,SHIB,$0.0 5 8350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 15 2023,SHIB,$0.0 5 8350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 14 2023,SHIB,$0.0 5 8600,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 14 2023,SHIB,$0.0 5 8600,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 14 2023,SHIB,$0.0 5 8600,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 14 2023,SHIB,$0.0 5 8600,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 13 2023,SHIB,$0.0 5 8970,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 13 2023,SHIB,$0.0 5 8970,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 13 2023,SHIB,$0.0 5 8970,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 13 2023,SHIB,$0.0 5 8970,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 12 2023,SHIB,$0.0 5 9050,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 12 2023,SHIB,$0.0 5 9050,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 12 2023,SHIB,$0.0 5 9050,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 12 2023,SHIB,$0.0 5 9050,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 11 2023,SHIB,$0.0 5 8540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 11 2023,SHIB,$0.0 5 8540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 11 2023,SHIB,$0.0 5 8540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 11 2023,SHIB,$0.0 5 8540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 10 2023,SHIB,$0.0 5 8180,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 10 2023,SHIB,$0.0 5 8180,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 10 2023,SHIB,$0.0 5 8180,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 10 2023,SHIB,$0.0 5 8180,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 09 2023,SHIB,$0.0 5 8350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 09 2023,SHIB,$0.0 5 8350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 09 2023,SHIB,$0.0 5 8350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 08 2023,SHIB,$0.0 5 8200,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 08 2023,SHIB,$0.0 5 8200,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 08 2023,SHIB,$0.0 5 8200,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 08 2023,SHIB,$0.0 5 8200,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 07 2023,SHIB,$0.0 5 8470,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 07 2023,SHIB,$0.0 5 8470,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 07 2023,SHIB,$0.0 5 8470,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 07 2023,SHIB,$0.0 5 8470,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 06 2023,SHIB,$0.0 5 8130,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 06 2023,SHIB,$0.0 5 8130,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 06 2023,SHIB,$0.0 5 8130,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 06 2023,SHIB,$0.0 5 8130,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 05 2023,SHIB,$0.0 5 7950,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 05 2023,SHIB,$0.0 5 7950,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 05 2023,SHIB,$0.0 5 7950,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 05 2023,SHIB,$0.0 5 7950,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 04 2023,SHIB,$0.0 5 7840,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 04 2023,SHIB,$0.0 5 7840,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 04 2023,SHIB,$0.0 5 7840,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 04 2023,SHIB,$0.0 5 7840,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 03 2023,SHIB,$0.0 5 7850,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 03 2023,SHIB,$0.0 5 7850,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 03 2023,SHIB,$0.0 5 7850,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 03 2023,SHIB,$0.0 5 7850,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 02 2023,SHIB,$0.0 5 7910,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 02 2023,SHIB,$0.0 5 7910,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 02 2023,SHIB,$0.0 5 7910,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 02 2023,SHIB,$0.0 5 7910,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 01 2023,SHIB,$0.0 5 7780,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 01 2023,SHIB,$0.0 5 7780,0,1000000000000000.00,495000000000000.00,505000000000000.00
Nov 01 2023,SHIB,$0.0 5 7780,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 31 2023,SHIB,$0.0 5 7980,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 31 2023,SHIB,$0.0 5 7980,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 31 2023,SHIB,$0.0 5 7980,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 31 2023,SHIB,$0.0 5 7980,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 30 2023,SHIB,$0.0 5 8070,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 30 2023,SHIB,$0.0 5 8070,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 30 2023,SHIB,$0.0 5 8070,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 30 2023,SHIB,$0.0 5 8070,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 29 2023,SHIB,$0.0 5 8010,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 29 2023,SHIB,$0.0 5 8010,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 29 2023,SHIB,$0.0 5 8010,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 29 2023,SHIB,$0.0 5 8010,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 28 2023,SHIB,$0.0 5 7690,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 28 2023,SHIB,$0.0 5 7690,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 28 2023,SHIB,$0.0 5 7690,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 28 2023,SHIB,$0.0 5 7690,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 27 2023,SHIB,$0.0 5 7920,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 27 2023,SHIB,$0.0 5 7920,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 27 2023,SHIB,$0.0 5 7920,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 27 2023,SHIB,$0.0 5 7920,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 26 2023,SHIB,$0.0 5 7880,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 26 2023,SHIB,$0.0 5 7880,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 26 2023,SHIB,$0.0 5 7880,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 26 2023,SHIB,$0.0 5 7880,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 25 2023,SHIB,$0.0 5 7430,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 25 2023,SHIB,$0.0 5 7430,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 25 2023,SHIB,$0.0 5 7430,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 24 2023,SHIB,$0.0 5 7450,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 24 2023,SHIB,$0.0 5 7450,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 24 2023,SHIB,$0.0 5 7450,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 24 2023,SHIB,$0.0 5 7450,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 23 2023,SHIB,$0.0 5 7100,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 23 2023,SHIB,$0.0 5 7100,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 23 2023,SHIB,$0.0 5 7100,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 23 2023,SHIB,$0.0 5 7100,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 22 2023,SHIB,$0.0 5 7080,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 22 2023,SHIB,$0.0 5 7080,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 22 2023,SHIB,$0.0 5 7080,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 22 2023,SHIB,$0.0 5 7080,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 21 2023,SHIB,$0.0 5 6940,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 21 2023,SHIB,$0.0 5 6940,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 21 2023,SHIB,$0.0 5 6940,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 21 2023,SHIB,$0.0 5 6940,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 20 2023,SHIB,$0.0 5 6810,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 20 2023,SHIB,$0.0 5 6810,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 20 2023,SHIB,$0.0 5 6810,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 20 2023,SHIB,$0.0 5 6810,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 19 2023,SHIB,$0.0 5 6810,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 19 2023,SHIB,$0.0 5 6810,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 19 2023,SHIB,$0.0 5 6810,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 19 2023,SHIB,$0.0 5 6810,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 18 2023,SHIB,$0.0 5 6910,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 18 2023,SHIB,$0.0 5 6910,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 18 2023,SHIB,$0.0 5 6910,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 17 2023,SHIB,$0.0 5 7120,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 17 2023,SHIB,$0.0 5 7120,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 17 2023,SHIB,$0.0 5 7120,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 17 2023,SHIB,$0.0 5 7120,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2023,SHIB,$0.0 5 6960,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2023,SHIB,$0.0 5 6960,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2023,SHIB,$0.0 5 6960,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 16 2023,SHIB,$0.0 5 6960,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 15 2023,SHIB,$0.0 5 7010,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 15 2023,SHIB,$0.0 5 7010,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 15 2023,SHIB,$0.0 5 7010,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 15 2023,SHIB,$0.0 5 7010,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 14 2023,SHIB,$0.0 5 6920,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 14 2023,SHIB,$0.0 5 6920,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 14 2023,SHIB,$0.0 5 6920,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 14 2023,SHIB,$0.0 5 6920,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 13 2023,SHIB,$0.0 5 6800,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 13 2023,SHIB,$0.0 5 6800,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 13 2023,SHIB,$0.0 5 6800,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 13 2023,SHIB,$0.0 5 6800,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 12 2023,SHIB,$0.0 5 6770,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 12 2023,SHIB,$0.0 5 6770,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 12 2023,SHIB,$0.0 5 6770,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 12 2023,SHIB,$0.0 5 6770,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 11 2023,SHIB,$0.0 5 6910,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 11 2023,SHIB,$0.0 5 6910,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 11 2023,SHIB,$0.0 5 6910,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 11 2023,SHIB,$0.0 5 6910,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 10 2023,SHIB,$0.0 5 6900,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 10 2023,SHIB,$0.0 5 6900,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 10 2023,SHIB,$0.0 5 6900,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 09 2023,SHIB,$0.0 5 7190,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 09 2023,SHIB,$0.0 5 7190,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 09 2023,SHIB,$0.0 5 7190,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 09 2023,SHIB,$0.0 5 7190,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 08 2023,SHIB,$0.0 5 7240,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 08 2023,SHIB,$0.0 5 7240,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 08 2023,SHIB,$0.0 5 7240,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 08 2023,SHIB,$0.0 5 7240,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 07 2023,SHIB,$0.0 5 7240,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 07 2023,SHIB,$0.0 5 7240,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 07 2023,SHIB,$0.0 5 7240,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 07 2023,SHIB,$0.0 5 7240,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 06 2023,SHIB,$0.0 5 7170,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 06 2023,SHIB,$0.0 5 7170,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 06 2023,SHIB,$0.0 5 7170,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 06 2023,SHIB,$0.0 5 7170,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 05 2023,SHIB,$0.0 5 7250,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 05 2023,SHIB,$0.0 5 7250,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 05 2023,SHIB,$0.0 5 7250,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 05 2023,SHIB,$0.0 5 7250,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 04 2023,SHIB,$0.0 5 7260,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 04 2023,SHIB,$0.0 5 7260,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 04 2023,SHIB,$0.0 5 7260,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 04 2023,SHIB,$0.0 5 7260,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 03 2023,SHIB,$0.0 5 7300,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 03 2023,SHIB,$0.0 5 7300,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 03 2023,SHIB,$0.0 5 7300,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 02 2023,SHIB,$0.0 5 7540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 02 2023,SHIB,$0.0 5 7540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 02 2023,SHIB,$0.0 5 7540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 02 2023,SHIB,$0.0 5 7540,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 01 2023,SHIB,$0.0 5 7350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 01 2023,SHIB,$0.0 5 7350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 01 2023,SHIB,$0.0 5 7350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Oct 01 2023,SHIB,$0.0 5 7350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 30 2023,SHIB,$0.0 5 7310,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 30 2023,SHIB,$0.0 5 7310,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 30 2023,SHIB,$0.0 5 7310,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 30 2023,SHIB,$0.0 5 7310,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 29 2023,SHIB,$0.0 5 7290,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 29 2023,SHIB,$0.0 5 7290,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 29 2023,SHIB,$0.0 5 7290,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 29 2023,SHIB,$0.0 5 7290,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 28 2023,SHIB,$0.0 5 7200,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 28 2023,SHIB,$0.0 5 7200,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 28 2023,SHIB,$0.0 5 7200,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 28 2023,SHIB,$0.0 5 7200,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 27 2023,SHIB,$0.0 5 7220,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 27 2023,SHIB,$0.0 5 7220,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 27 2023,SHIB,$0.0 5 7220,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 27 2023,SHIB,$0.0 5 7220,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 26 2023,SHIB,$0.0 5 7270,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 26 2023,SHIB,$0.0 5 7270,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 26 2023,SHIB,$0.0 5 7270,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 25 2023,SHIB,$0.0 5 7350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 25 2023,SHIB,$0.0 5 7350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 25 2023,SHIB,$0.0 5 7350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 25 2023,SHIB,$0.0 5 7350,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 24 2023,SHIB,$0.0 5 7500,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 24 2023,SHIB,$0.0 5 7500,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 24 2023,SHIB,$0.0 5 7500,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 24 2023,SHIB,$0.0 5 7500,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 23 2023,SHIB,$0.0 5 7310,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 23 2023,SHIB,$0.0 5 7310,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 23 2023,SHIB,$0.0 5 7310,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 23 2023,SHIB,$0.0 5 7310,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 22 2023,SHIB,$0.0 5 7270,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 22 2023,SHIB,$0.0 5 7270,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 22 2023,SHIB,$0.0 5 7270,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 22 2023,SHIB,$0.0 5 7270,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 21 2023,SHIB,$0.0 5 7440,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 21 2023,SHIB,$0.0 5 7440,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 21 2023,SHIB,$0.0 5 7440,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 21 2023,SHIB,$0.0 5 7440,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 20 2023,SHIB,$0.0 5 7410,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 20 2023,SHIB,$0.0 5 7410,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 20 2023,SHIB,$0.0 5 7410,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 20 2023,SHIB,$0.0 5 7410,0,1000000000000000.00,495000000000000.00,505000000000000.00
Sep 19 2023,SHIB,$0.0 5 7280,0,1000000000000000.00,495000000000000.00,505000000000000.00
