Date,Symbol,Price,Available Supply,Unlocked Supply,Epoch Rewards,Community Grants,Core Contributors,Operation Grants,Small and Large Backers,Foundation Endowment,Community Sale,Early Ecosystem
Apr 10 2023,NEAR,$2.03,0,887964104.90,132657260.27,85623220.15,52128678.99,56750273.82,223804671.66,100000000.00,120000000.00,117000000.00
Apr 09 2023,NEAR,$1.97,0,887487385.17,132502191.78,85529025.19,52032854.21,56687842.28,223735471.71,100000000.00,120000000.00,117000000.00
Apr 09 2023,NEAR,$1.97,0,887487385.17,132502191.78,85529025.19,52032854.21,56687842.28,223735471.71,100000000.00,120000000.00,117000000.00
Apr 09 2023,NEAR,$1.97,0,887487385.17,132502191.78,85529025.19,52032854.21,56687842.28,223735471.71,100000000.00,120000000.00,117000000.00
Apr 08 2023,NEAR,$2.02,0,887010665.44,132347123.29,85434830.23,51937029.43,56625410.73,223666271.76,100000000.00,120000000.00,117000000.00
Apr 08 2023,NEAR,$2.02,0,887010665.44,132347123.29,85434830.23,51937029.43,56625410.73,223666271.76,100000000.00,120000000.00,117000000.00
Apr 08 2023,NEAR,$2.02,0,887010665.44,132347123.29,85434830.23,51937029.43,56625410.73,223666271.76,100000000.00,120000000.00,117000000.00
Apr 07 2023,NEAR,$1.98,0,886533945.71,132192054.79,85340635.27,51841204.65,56562979.19,223597071.80,100000000.00,120000000.00,117000000.00
Apr 07 2023,NEAR,$1.98,0,886533945.71,132192054.79,85340635.27,51841204.65,56562979.19,223597071.80,100000000.00,120000000.00,117000000.00
Apr 07 2023,NEAR,$1.98,0,886533945.71,132192054.79,85340635.27,51841204.65,56562979.19,223597071.80,100000000.00,120000000.00,117000000.00
Apr 06 2023,NEAR,$2.02,0,886057225.98,132036986.30,85246440.31,51745379.88,56500547.65,223527871.85,100000000.00,120000000.00,117000000.00
Apr 06 2023,NEAR,$2.02,0,886057225.98,132036986.30,85246440.31,51745379.88,56500547.65,223527871.85,100000000.00,120000000.00,117000000.00
Apr 06 2023,NEAR,$2.02,0,886057225.98,132036986.30,85246440.31,51745379.88,56500547.65,223527871.85,100000000.00,120000000.00,117000000.00
Apr 05 2023,NEAR,$2.00,0,885580506.25,131881917.81,85152245.35,51649555.10,56438116.10,223458671.90,100000000.00,120000000.00,117000000.00
Apr 05 2023,NEAR,$2.00,0,885580506.25,131881917.81,85152245.35,51649555.10,56438116.10,223458671.90,100000000.00,120000000.00,117000000.00
Apr 05 2023,NEAR,$2.00,0,885580506.25,131881917.81,85152245.35,51649555.10,56438116.10,223458671.90,100000000.00,120000000.00,117000000.00
Apr 04 2023,NEAR,$1.96,0,885103786.52,131726849.32,85058050.38,51553730.32,56375684.56,223389471.94,100000000.00,120000000.00,117000000.00
Apr 04 2023,NEAR,$1.96,0,885103786.52,131726849.32,85058050.38,51553730.32,56375684.56,223389471.94,100000000.00,120000000.00,117000000.00
Apr 04 2023,NEAR,$1.96,0,885103786.52,131726849.32,85058050.38,51553730.32,56375684.56,223389471.94,100000000.00,120000000.00,117000000.00
Apr 03 2023,NEAR,$1.92,0,884627066.79,131571780.82,84963855.42,51457905.54,56313253.01,223320271.99,100000000.00,120000000.00,117000000.00
Apr 03 2023,NEAR,$1.92,0,884627066.79,131571780.82,84963855.42,51457905.54,56313253.01,223320271.99,100000000.00,120000000.00,117000000.00
Apr 03 2023,NEAR,$1.92,0,884627066.79,131571780.82,84963855.42,51457905.54,56313253.01,223320271.99,100000000.00,120000000.00,117000000.00
Apr 02 2023,NEAR,$2.00,0,884150347.06,131416712.33,84869660.46,51362080.77,56250821.47,223251072.04,100000000.00,120000000.00,117000000.00
Apr 02 2023,NEAR,$2.00,0,884150347.06,131416712.33,84869660.46,51362080.77,56250821.47,223251072.04,100000000.00,120000000.00,117000000.00
Apr 02 2023,NEAR,$2.00,0,884150347.06,131416712.33,84869660.46,51362080.77,56250821.47,223251072.04,100000000.00,120000000.00,117000000.00
Apr 01 2023,NEAR,$2.00,0,883673627.33,131261643.84,84775465.50,51266255.99,56188389.92,223181872.08,100000000.00,120000000.00,117000000.00
Apr 01 2023,NEAR,$2.00,0,883673627.33,131261643.84,84775465.50,51266255.99,56188389.92,223181872.08,100000000.00,120000000.00,117000000.00
Apr 01 2023,NEAR,$2.00,0,883673627.33,131261643.84,84775465.50,51266255.99,56188389.92,223181872.08,100000000.00,120000000.00,117000000.00
Mar 31 2023,NEAR,$1.91,0,883196907.60,131106575.34,84681270.54,51170431.21,56125958.38,223112672.13,100000000.00,120000000.00,117000000.00
Mar 31 2023,NEAR,$1.91,0,883196907.60,131106575.34,84681270.54,51170431.21,56125958.38,223112672.13,100000000.00,120000000.00,117000000.00
Mar 31 2023,NEAR,$1.91,0,883196907.60,131106575.34,84681270.54,51170431.21,56125958.38,223112672.13,100000000.00,120000000.00,117000000.00
Mar 30 2023,NEAR,$1.99,0,882720187.87,130951506.85,84587075.58,51074606.43,56063526.83,223043472.18,100000000.00,120000000.00,117000000.00
Mar 30 2023,NEAR,$1.99,0,882720187.87,130951506.85,84587075.58,51074606.43,56063526.83,223043472.18,100000000.00,120000000.00,117000000.00
Mar 30 2023,NEAR,$1.99,0,882720187.87,130951506.85,84587075.58,51074606.43,56063526.83,223043472.18,100000000.00,120000000.00,117000000.00
Mar 29 2023,NEAR,$1.87,0,882243468.14,130796438.36,84492880.61,50978781.66,56001095.29,222974272.22,100000000.00,120000000.00,117000000.00
Mar 29 2023,NEAR,$1.87,0,882243468.14,130796438.36,84492880.61,50978781.66,56001095.29,222974272.22,100000000.00,120000000.00,117000000.00
Mar 29 2023,NEAR,$1.87,0,882243468.14,130796438.36,84492880.61,50978781.66,56001095.29,222974272.22,100000000.00,120000000.00,117000000.00
Mar 28 2023,NEAR,$1.84,0,881766748.41,130641369.86,84398685.65,50882956.88,55938663.75,222905072.27,100000000.00,120000000.00,117000000.00
Mar 28 2023,NEAR,$1.84,0,881766748.41,130641369.86,84398685.65,50882956.88,55938663.75,222905072.27,100000000.00,120000000.00,117000000.00
Mar 28 2023,NEAR,$1.84,0,881766748.41,130641369.86,84398685.65,50882956.88,55938663.75,222905072.27,100000000.00,120000000.00,117000000.00
Mar 27 2023,NEAR,$1.97,0,881290028.68,130486301.37,84304490.69,50787132.10,55876232.20,222835872.32,100000000.00,120000000.00,117000000.00
Mar 27 2023,NEAR,$1.97,0,881290028.68,130486301.37,84304490.69,50787132.10,55876232.20,222835872.32,100000000.00,120000000.00,117000000.00
Mar 27 2023,NEAR,$1.97,0,881290028.68,130486301.37,84304490.69,50787132.10,55876232.20,222835872.32,100000000.00,120000000.00,117000000.00
Mar 27 2023,NEAR,$1.97,0,881290028.68,130486301.37,84304490.69,50787132.10,55876232.20,222835872.32,100000000.00,120000000.00,117000000.00
Mar 26 2023,NEAR,$1.93,0,880813308.95,130331232.88,84210295.73,50691307.32,55813800.66,222766672.36,100000000.00,120000000.00,117000000.00
Mar 26 2023,NEAR,$1.93,0,880813308.95,130331232.88,84210295.73,50691307.32,55813800.66,222766672.36,100000000.00,120000000.00,117000000.00
Mar 26 2023,NEAR,$1.93,0,880813308.95,130331232.88,84210295.73,50691307.32,55813800.66,222766672.36,100000000.00,120000000.00,117000000.00
Mar 25 2023,NEAR,$1.98,0,880336589.22,130176164.38,84116100.77,50595482.55,55751369.11,222697472.41,100000000.00,120000000.00,117000000.00
Mar 25 2023,NEAR,$1.98,0,880336589.22,130176164.38,84116100.77,50595482.55,55751369.11,222697472.41,100000000.00,120000000.00,117000000.00
Mar 25 2023,NEAR,$1.98,0,880336589.22,130176164.38,84116100.77,50595482.55,55751369.11,222697472.41,100000000.00,120000000.00,117000000.00
Mar 24 2023,NEAR,$2.04,0,879859869.49,130021095.89,84021905.81,50499657.77,55688937.57,222628272.45,100000000.00,120000000.00,117000000.00
Mar 24 2023,NEAR,$2.04,0,879859869.49,130021095.89,84021905.81,50499657.77,55688937.57,222628272.45,100000000.00,120000000.00,117000000.00
Mar 24 2023,NEAR,$2.04,0,879859869.49,130021095.89,84021905.81,50499657.77,55688937.57,222628272.45,100000000.00,120000000.00,117000000.00
Mar 23 2023,NEAR,$1.95,0,879383149.76,129866027.40,83927710.84,50403832.99,55626506.02,222559072.50,100000000.00,120000000.00,117000000.00
Mar 23 2023,NEAR,$1.95,0,879383149.76,129866027.40,83927710.84,50403832.99,55626506.02,222559072.50,100000000.00,120000000.00,117000000.00
Mar 23 2023,NEAR,$1.95,0,879383149.76,129866027.40,83927710.84,50403832.99,55626506.02,222559072.50,100000000.00,120000000.00,117000000.00
Mar 22 2023,NEAR,$2.07,0,878906430.03,129710958.90,83833515.88,50308008.21,55564074.48,222489872.55,100000000.00,120000000.00,117000000.00
Mar 22 2023,NEAR,$2.07,0,878906430.03,129710958.90,83833515.88,50308008.21,55564074.48,222489872.55,100000000.00,120000000.00,117000000.00
Mar 22 2023,NEAR,$2.07,0,878906430.03,129710958.90,83833515.88,50308008.21,55564074.48,222489872.55,100000000.00,120000000.00,117000000.00
Mar 21 2023,NEAR,$2.03,0,878429710.30,129555890.41,83739320.92,50212183.44,55501642.94,222420672.59,100000000.00,120000000.00,117000000.00
Mar 21 2023,NEAR,$2.03,0,878429710.30,129555890.41,83739320.92,50212183.44,55501642.94,222420672.59,100000000.00,120000000.00,117000000.00
Mar 21 2023,NEAR,$2.03,0,878429710.30,129555890.41,83739320.92,50212183.44,55501642.94,222420672.59,100000000.00,120000000.00,117000000.00
Mar 20 2023,NEAR,$2.16,0,877952990.57,129400821.92,83645125.96,50116358.66,55439211.39,222351472.64,100000000.00,120000000.00,117000000.00
Mar 20 2023,NEAR,$2.16,0,877952990.57,129400821.92,83645125.96,50116358.66,55439211.39,222351472.64,100000000.00,120000000.00,117000000.00
Mar 20 2023,NEAR,$2.16,0,877952990.57,129400821.92,83645125.96,50116358.66,55439211.39,222351472.64,100000000.00,120000000.00,117000000.00
Mar 20 2023,NEAR,$2.16,0,877952990.57,129400821.92,83645125.96,50116358.66,55439211.39,222351472.64,100000000.00,120000000.00,117000000.00
Mar 19 2023,NEAR,$2.11,0,877476270.84,129245753.42,83550931.00,50020533.88,55376779.85,222282272.69,100000000.00,120000000.00,117000000.00
Mar 19 2023,NEAR,$2.11,0,877476270.84,129245753.42,83550931.00,50020533.88,55376779.85,222282272.69,100000000.00,120000000.00,117000000.00
Mar 19 2023,NEAR,$2.11,0,877476270.84,129245753.42,83550931.00,50020533.88,55376779.85,222282272.69,100000000.00,120000000.00,117000000.00
Mar 18 2023,NEAR,$2.14,0,876999551.11,129090684.93,83456736.04,49924709.10,55314348.30,222213072.73,100000000.00,120000000.00,117000000.00
Mar 18 2023,NEAR,$2.14,0,876999551.11,129090684.93,83456736.04,49924709.10,55314348.30,222213072.73,100000000.00,120000000.00,117000000.00
Mar 18 2023,NEAR,$2.14,0,876999551.11,129090684.93,83456736.04,49924709.10,55314348.30,222213072.73,100000000.00,120000000.00,117000000.00
Mar 17 2023,NEAR,$1.97,0,876522831.38,128935616.44,83362541.07,49828884.33,55251916.76,222143872.78,100000000.00,120000000.00,117000000.00
Mar 17 2023,NEAR,$1.97,0,876522831.38,128935616.44,83362541.07,49828884.33,55251916.76,222143872.78,100000000.00,120000000.00,117000000.00
Mar 17 2023,NEAR,$1.97,0,876522831.38,128935616.44,83362541.07,49828884.33,55251916.76,222143872.78,100000000.00,120000000.00,117000000.00
Mar 16 2023,NEAR,$1.94,0,876046111.65,128780547.95,83268346.11,49733059.55,55189485.21,222074672.83,100000000.00,120000000.00,117000000.00
Mar 16 2023,NEAR,$1.94,0,876046111.65,128780547.95,83268346.11,49733059.55,55189485.21,222074672.83,100000000.00,120000000.00,117000000.00
Mar 16 2023,NEAR,$1.94,0,876046111.65,128780547.95,83268346.11,49733059.55,55189485.21,222074672.83,100000000.00,120000000.00,117000000.00
Mar 15 2023,NEAR,$2.12,0,875569391.92,128625479.45,83174151.15,49637234.77,55127053.67,222005472.87,100000000.00,120000000.00,117000000.00
Mar 15 2023,NEAR,$2.12,0,875569391.92,128625479.45,83174151.15,49637234.77,55127053.67,222005472.87,100000000.00,120000000.00,117000000.00
Mar 15 2023,NEAR,$2.12,0,875569391.92,128625479.45,83174151.15,49637234.77,55127053.67,222005472.87,100000000.00,120000000.00,117000000.00
Mar 14 2023,NEAR,$2.04,0,875092672.19,128470410.96,83079956.19,49541409.99,55064622.12,221936272.92,100000000.00,120000000.00,117000000.00
Mar 14 2023,NEAR,$2.04,0,875092672.19,128470410.96,83079956.19,49541409.99,55064622.12,221936272.92,100000000.00,120000000.00,117000000.00
Mar 14 2023,NEAR,$2.04,0,875092672.19,128470410.96,83079956.19,49541409.99,55064622.12,221936272.92,100000000.00,120000000.00,117000000.00
Mar 13 2023,NEAR,$1.91,0,874615952.46,128315342.47,82985761.23,49445585.22,55002190.58,221867072.97,100000000.00,120000000.00,117000000.00
Mar 13 2023,NEAR,$1.91,0,874615952.46,128315342.47,82985761.23,49445585.22,55002190.58,221867072.97,100000000.00,120000000.00,117000000.00
Mar 13 2023,NEAR,$1.91,0,874615952.46,128315342.47,82985761.23,49445585.22,55002190.58,221867072.97,100000000.00,120000000.00,117000000.00
Mar 12 2023,NEAR,$1.77,0,874139232.73,128160273.97,82891566.27,49349760.44,54939759.04,221797873.01,100000000.00,120000000.00,117000000.00
Mar 12 2023,NEAR,$1.77,0,874139232.73,128160273.97,82891566.27,49349760.44,54939759.04,221797873.01,100000000.00,120000000.00,117000000.00
Mar 12 2023,NEAR,$1.77,0,874139232.73,128160273.97,82891566.27,49349760.44,54939759.04,221797873.01,100000000.00,120000000.00,117000000.00
Mar 11 2023,NEAR,$1.80,0,873662513.00,128005205.48,82797371.30,49253935.66,54877327.49,221728673.06,100000000.00,120000000.00,117000000.00
Mar 11 2023,NEAR,$1.80,0,873662513.00,128005205.48,82797371.30,49253935.66,54877327.49,221728673.06,100000000.00,120000000.00,117000000.00
Mar 11 2023,NEAR,$1.80,0,873662513.00,128005205.48,82797371.30,49253935.66,54877327.49,221728673.06,100000000.00,120000000.00,117000000.00
Mar 10 2023,NEAR,$1.77,0,873185793.27,127850136.99,82703176.34,49158110.88,54814895.95,221659473.11,100000000.00,120000000.00,117000000.00
Mar 10 2023,NEAR,$1.77,0,873185793.27,127850136.99,82703176.34,49158110.88,54814895.95,221659473.11,100000000.00,120000000.00,117000000.00
Mar 10 2023,NEAR,$1.77,0,873185793.27,127850136.99,82703176.34,49158110.88,54814895.95,221659473.11,100000000.00,120000000.00,117000000.00
Mar 09 2023,NEAR,$1.84,0,872709073.54,127695068.49,82608981.38,49062286.11,54752464.40,221590273.15,100000000.00,120000000.00,117000000.00
Mar 09 2023,NEAR,$1.84,0,872709073.54,127695068.49,82608981.38,49062286.11,54752464.40,221590273.15,100000000.00,120000000.00,117000000.00
Mar 09 2023,NEAR,$1.84,0,872709073.54,127695068.49,82608981.38,49062286.11,54752464.40,221590273.15,100000000.00,120000000.00,117000000.00
Mar 08 2023,NEAR,$1.98,0,872232353.80,127540000.00,82514786.42,48966461.33,54690032.86,221521073.20,100000000.00,120000000.00,117000000.00
Mar 08 2023,NEAR,$1.98,0,872232353.80,127540000.00,82514786.42,48966461.33,54690032.86,221521073.20,100000000.00,120000000.00,117000000.00
Mar 08 2023,NEAR,$1.98,0,872232353.80,127540000.00,82514786.42,48966461.33,54690032.86,221521073.20,100000000.00,120000000.00,117000000.00
Mar 07 2023,NEAR,$2.05,0,871755634.07,127384931.51,82420591.46,48870636.55,54627601.31,221451873.25,100000000.00,120000000.00,117000000.00
Mar 07 2023,NEAR,$2.05,0,871755634.07,127384931.51,82420591.46,48870636.55,54627601.31,221451873.25,100000000.00,120000000.00,117000000.00
Mar 07 2023,NEAR,$2.05,0,871755634.07,127384931.51,82420591.46,48870636.55,54627601.31,221451873.25,100000000.00,120000000.00,117000000.00
Mar 06 2023,NEAR,$2.05,0,871278914.34,127229863.01,82326396.50,48774811.77,54565169.77,221382673.29,100000000.00,120000000.00,117000000.00
Mar 06 2023,NEAR,$2.05,0,871278914.34,127229863.01,82326396.50,48774811.77,54565169.77,221382673.29,100000000.00,120000000.00,117000000.00
Mar 06 2023,NEAR,$2.05,0,871278914.34,127229863.01,82326396.50,48774811.77,54565169.77,221382673.29,100000000.00,120000000.00,117000000.00
Mar 05 2023,NEAR,$2.04,0,870802194.61,127074794.52,82232201.53,48678987.00,54502738.23,221313473.34,100000000.00,120000000.00,117000000.00
Mar 05 2023,NEAR,$2.04,0,870802194.61,127074794.52,82232201.53,48678987.00,54502738.23,221313473.34,100000000.00,120000000.00,117000000.00
Mar 05 2023,NEAR,$2.04,0,870802194.61,127074794.52,82232201.53,48678987.00,54502738.23,221313473.34,100000000.00,120000000.00,117000000.00
Mar 04 2023,NEAR,$2.09,0,870325474.88,126919726.03,82138006.57,48583162.22,54440306.68,221244273.39,100000000.00,120000000.00,117000000.00
Mar 04 2023,NEAR,$2.09,0,870325474.88,126919726.03,82138006.57,48583162.22,54440306.68,221244273.39,100000000.00,120000000.00,117000000.00
Mar 04 2023,NEAR,$2.09,0,870325474.88,126919726.03,82138006.57,48583162.22,54440306.68,221244273.39,100000000.00,120000000.00,117000000.00
Mar 03 2023,NEAR,$2.26,0,869848755.15,126764657.53,82043811.61,48487337.44,54377875.14,221175073.43,100000000.00,120000000.00,117000000.00
Mar 03 2023,NEAR,$2.26,0,869848755.15,126764657.53,82043811.61,48487337.44,54377875.14,221175073.43,100000000.00,120000000.00,117000000.00
Mar 03 2023,NEAR,$2.26,0,869848755.15,126764657.53,82043811.61,48487337.44,54377875.14,221175073.43,100000000.00,120000000.00,117000000.00
Mar 02 2023,NEAR,$2.31,0,869372035.42,126609589.04,81949616.65,48391512.66,54315443.59,221105873.48,100000000.00,120000000.00,117000000.00
Mar 02 2023,NEAR,$2.31,0,869372035.42,126609589.04,81949616.65,48391512.66,54315443.59,221105873.48,100000000.00,120000000.00,117000000.00
Mar 02 2023,NEAR,$2.31,0,869372035.42,126609589.04,81949616.65,48391512.66,54315443.59,221105873.48,100000000.00,120000000.00,117000000.00
Mar 02 2023,NEAR,$2.31,0,869372035.42,126609589.04,81949616.65,48391512.66,54315443.59,221105873.48,100000000.00,120000000.00,117000000.00
Mar 01 2023,NEAR,$2.24,0,868895315.69,126454520.55,81855421.69,48295687.89,54253012.05,221036673.53,100000000.00,120000000.00,117000000.00
Mar 01 2023,NEAR,$2.24,0,868895315.69,126454520.55,81855421.69,48295687.89,54253012.05,221036673.53,100000000.00,120000000.00,117000000.00
Mar 01 2023,NEAR,$2.24,0,868895315.69,126454520.55,81855421.69,48295687.89,54253012.05,221036673.53,100000000.00,120000000.00,117000000.00
Feb 28 2023,NEAR,$2.34,0,868418595.96,126299452.05,81761226.73,48199863.11,54190580.50,220967473.57,100000000.00,120000000.00,117000000.00
Feb 28 2023,NEAR,$2.34,0,868418595.96,126299452.05,81761226.73,48199863.11,54190580.50,220967473.57,100000000.00,120000000.00,117000000.00
Feb 28 2023,NEAR,$2.34,0,868418595.96,126299452.05,81761226.73,48199863.11,54190580.50,220967473.57,100000000.00,120000000.00,117000000.00
Feb 27 2023,NEAR,$2.35,0,867941876.23,126144383.56,81667031.76,48104038.33,54128148.96,220898273.62,100000000.00,120000000.00,117000000.00
Feb 27 2023,NEAR,$2.35,0,867941876.23,126144383.56,81667031.76,48104038.33,54128148.96,220898273.62,100000000.00,120000000.00,117000000.00
Feb 27 2023,NEAR,$2.35,0,867941876.23,126144383.56,81667031.76,48104038.33,54128148.96,220898273.62,100000000.00,120000000.00,117000000.00
Feb 26 2023,NEAR,$2.27,0,867465156.50,125989315.07,81572836.80,48008213.55,54065717.42,220829073.67,100000000.00,120000000.00,117000000.00
Feb 26 2023,NEAR,$2.27,0,867465156.50,125989315.07,81572836.80,48008213.55,54065717.42,220829073.67,100000000.00,120000000.00,117000000.00
Feb 26 2023,NEAR,$2.27,0,867465156.50,125989315.07,81572836.80,48008213.55,54065717.42,220829073.67,100000000.00,120000000.00,117000000.00
Feb 25 2023,NEAR,$2.28,0,866988436.77,125834246.58,81478641.84,47912388.77,54003285.87,220759873.71,100000000.00,120000000.00,117000000.00
Feb 25 2023,NEAR,$2.28,0,866988436.77,125834246.58,81478641.84,47912388.77,54003285.87,220759873.71,100000000.00,120000000.00,117000000.00
Feb 25 2023,NEAR,$2.28,0,866988436.77,125834246.58,81478641.84,47912388.77,54003285.87,220759873.71,100000000.00,120000000.00,117000000.00
Feb 24 2023,NEAR,$2.44,0,866511717.04,125679178.08,81384446.88,47816564.00,53940854.33,220690673.76,100000000.00,120000000.00,117000000.00
Feb 24 2023,NEAR,$2.44,0,866511717.04,125679178.08,81384446.88,47816564.00,53940854.33,220690673.76,100000000.00,120000000.00,117000000.00
Feb 24 2023,NEAR,$2.44,0,866511717.04,125679178.08,81384446.88,47816564.00,53940854.33,220690673.76,100000000.00,120000000.00,117000000.00
Feb 23 2023,NEAR,$2.50,0,866034997.31,125524109.59,81290251.92,47720739.22,53878422.78,220621473.81,100000000.00,120000000.00,117000000.00
Feb 23 2023,NEAR,$2.50,0,866034997.31,125524109.59,81290251.92,47720739.22,53878422.78,220621473.81,100000000.00,120000000.00,117000000.00
Feb 23 2023,NEAR,$2.50,0,866034997.31,125524109.59,81290251.92,47720739.22,53878422.78,220621473.81,100000000.00,120000000.00,117000000.00
Feb 22 2023,NEAR,$2.55,0,865558277.58,125369041.10,81196056.96,47624914.44,53815991.24,220552273.85,100000000.00,120000000.00,117000000.00
Feb 22 2023,NEAR,$2.55,0,865558277.58,125369041.10,81196056.96,47624914.44,53815991.24,220552273.85,100000000.00,120000000.00,117000000.00
Feb 22 2023,NEAR,$2.55,0,865558277.58,125369041.10,81196056.96,47624914.44,53815991.24,220552273.85,100000000.00,120000000.00,117000000.00
Feb 21 2023,NEAR,$2.70,0,865081557.85,125213972.60,81101861.99,47529089.66,53753559.69,220483073.90,100000000.00,120000000.00,117000000.00
Feb 21 2023,NEAR,$2.70,0,865081557.85,125213972.60,81101861.99,47529089.66,53753559.69,220483073.90,100000000.00,120000000.00,117000000.00
Feb 21 2023,NEAR,$2.70,0,865081557.85,125213972.60,81101861.99,47529089.66,53753559.69,220483073.90,100000000.00,120000000.00,117000000.00
Feb 20 2023,NEAR,$2.58,0,864604838.12,125058904.11,81007667.03,47433264.89,53691128.15,220413873.95,100000000.00,120000000.00,117000000.00
Feb 20 2023,NEAR,$2.58,0,864604838.12,125058904.11,81007667.03,47433264.89,53691128.15,220413873.95,100000000.00,120000000.00,117000000.00
Feb 20 2023,NEAR,$2.58,0,864604838.12,125058904.11,81007667.03,47433264.89,53691128.15,220413873.95,100000000.00,120000000.00,117000000.00
Feb 19 2023,NEAR,$2.60,0,864128118.39,124903835.62,80913472.07,47337440.11,53628696.60,220344673.99,100000000.00,120000000.00,117000000.00
Feb 19 2023,NEAR,$2.60,0,864128118.39,124903835.62,80913472.07,47337440.11,53628696.60,220344673.99,100000000.00,120000000.00,117000000.00
Feb 19 2023,NEAR,$2.60,0,864128118.39,124903835.62,80913472.07,47337440.11,53628696.60,220344673.99,100000000.00,120000000.00,117000000.00
Feb 18 2023,NEAR,$2.44,0,863651398.66,124748767.12,80819277.11,47241615.33,53566265.06,220275474.04,100000000.00,120000000.00,117000000.00
Feb 18 2023,NEAR,$2.44,0,863651398.66,124748767.12,80819277.11,47241615.33,53566265.06,220275474.04,100000000.00,120000000.00,117000000.00
Feb 18 2023,NEAR,$2.44,0,863651398.66,124748767.12,80819277.11,47241615.33,53566265.06,220275474.04,100000000.00,120000000.00,117000000.00
Feb 17 2023,NEAR,$2.33,0,863174678.93,124593698.63,80725082.15,47145790.55,53503833.52,220206274.08,100000000.00,120000000.00,117000000.00
Feb 17 2023,NEAR,$2.33,0,863174678.93,124593698.63,80725082.15,47145790.55,53503833.52,220206274.08,100000000.00,120000000.00,117000000.00
Feb 17 2023,NEAR,$2.33,0,863174678.93,124593698.63,80725082.15,47145790.55,53503833.52,220206274.08,100000000.00,120000000.00,117000000.00
Feb 16 2023,NEAR,$2.46,0,862697959.20,124438630.14,80630887.19,47049965.78,53441401.97,220137074.13,100000000.00,120000000.00,117000000.00
Feb 16 2023,NEAR,$2.46,0,862697959.20,124438630.14,80630887.19,47049965.78,53441401.97,220137074.13,100000000.00,120000000.00,117000000.00
Feb 16 2023,NEAR,$2.46,0,862697959.20,124438630.14,80630887.19,47049965.78,53441401.97,220137074.13,100000000.00,120000000.00,117000000.00
Feb 15 2023,NEAR,$2.23,0,862221239.47,124283561.64,80536692.22,46954141.00,53378970.43,220067874.18,100000000.00,120000000.00,117000000.00
Feb 15 2023,NEAR,$2.23,0,862221239.47,124283561.64,80536692.22,46954141.00,53378970.43,220067874.18,100000000.00,120000000.00,117000000.00
Feb 15 2023,NEAR,$2.23,0,862221239.47,124283561.64,80536692.22,46954141.00,53378970.43,220067874.18,100000000.00,120000000.00,117000000.00
Feb 14 2023,NEAR,$2.17,0,861744519.74,124128493.15,80442497.26,46858316.22,53316538.88,219998674.22,100000000.00,120000000.00,117000000.00
Feb 14 2023,NEAR,$2.17,0,861744519.74,124128493.15,80442497.26,46858316.22,53316538.88,219998674.22,100000000.00,120000000.00,117000000.00
Feb 14 2023,NEAR,$2.17,0,861744519.74,124128493.15,80442497.26,46858316.22,53316538.88,219998674.22,100000000.00,120000000.00,117000000.00
Feb 13 2023,NEAR,$2.25,0,861267800.01,123973424.66,80348302.30,46762491.44,53254107.34,219929474.27,100000000.00,120000000.00,117000000.00
Feb 13 2023,NEAR,$2.25,0,861267800.01,123973424.66,80348302.30,46762491.44,53254107.34,219929474.27,100000000.00,120000000.00,117000000.00
Feb 13 2023,NEAR,$2.25,0,861267800.01,123973424.66,80348302.30,46762491.44,53254107.34,219929474.27,100000000.00,120000000.00,117000000.00
Feb 12 2023,NEAR,$2.29,0,860791080.28,123818356.16,80254107.34,46666666.67,53191675.79,219860274.32,100000000.00,120000000.00,117000000.00
Feb 12 2023,NEAR,$2.29,0,860791080.28,123818356.16,80254107.34,46666666.67,53191675.79,219860274.32,100000000.00,120000000.00,117000000.00
Feb 12 2023,NEAR,$2.29,0,860791080.28,123818356.16,80254107.34,46666666.67,53191675.79,219860274.32,100000000.00,120000000.00,117000000.00
Feb 11 2023,NEAR,$2.24,0,860314360.55,123663287.67,80159912.38,46570841.89,53129244.25,219791074.36,100000000.00,120000000.00,117000000.00
Feb 11 2023,NEAR,$2.24,0,860314360.55,123663287.67,80159912.38,46570841.89,53129244.25,219791074.36,100000000.00,120000000.00,117000000.00
Feb 11 2023,NEAR,$2.24,0,860314360.55,123663287.67,80159912.38,46570841.89,53129244.25,219791074.36,100000000.00,120000000.00,117000000.00
Feb 10 2023,NEAR,$2.26,0,859837640.82,123508219.18,80065717.42,46475017.11,53066812.71,219721874.41,100000000.00,120000000.00,117000000.00
Feb 10 2023,NEAR,$2.26,0,859837640.82,123508219.18,80065717.42,46475017.11,53066812.71,219721874.41,100000000.00,120000000.00,117000000.00
Feb 10 2023,NEAR,$2.26,0,859837640.82,123508219.18,80065717.42,46475017.11,53066812.71,219721874.41,100000000.00,120000000.00,117000000.00
Feb 09 2023,NEAR,$2.70,0,859360921.09,123353150.68,79971522.45,46379192.33,53004381.16,219652674.46,100000000.00,120000000.00,117000000.00
Feb 09 2023,NEAR,$2.70,0,859360921.09,123353150.68,79971522.45,46379192.33,53004381.16,219652674.46,100000000.00,120000000.00,117000000.00
Feb 09 2023,NEAR,$2.70,0,859360921.09,123353150.68,79971522.45,46379192.33,53004381.16,219652674.46,100000000.00,120000000.00,117000000.00
Feb 08 2023,NEAR,$2.50,0,858884201.36,123198082.19,79877327.49,46283367.56,52941949.62,219583474.50,100000000.00,120000000.00,117000000.00
