Date,Symbol,Price,Available Supply,Unlocked Supply,Investors,Team,Protocol Launch,Initial Emissions,DEXes,Bonding Curve,Community
Aug 20 2024,STG,0,899133606.93,899133606.93,124566803.47,124566803.47,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 20 2024,STG,0,899133606.93,899133606.93,124566803.47,124566803.47,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 19 2024,STG,0,898654810.76,898654810.76,124327405.38,124327405.38,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 19 2024,STG,0,898654810.76,898654810.76,124327405.38,124327405.38,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 19 2024,STG,0,898654810.76,898654810.76,124327405.38,124327405.38,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 19 2024,STG,0,898654810.76,898654810.76,124327405.38,124327405.38,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 19 2024,STG,0,898654810.76,898654810.76,124327405.38,124327405.38,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 18 2024,STG,0,898176014.59,898176014.59,124088007.30,124088007.30,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 18 2024,STG,0,898176014.59,898176014.59,124088007.30,124088007.30,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 18 2024,STG,0,898176014.59,898176014.59,124088007.30,124088007.30,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 18 2024,STG,0,898176014.59,898176014.59,124088007.30,124088007.30,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 17 2024,STG,0,897697218.42,897697218.42,123848609.21,123848609.21,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 17 2024,STG,0,897697218.42,897697218.42,123848609.21,123848609.21,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 17 2024,STG,0,897697218.42,897697218.42,123848609.21,123848609.21,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 17 2024,STG,0,897697218.42,897697218.42,123848609.21,123848609.21,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 17 2024,STG,0,897697218.42,897697218.42,123848609.21,123848609.21,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 16 2024,STG,0,897218422.25,897218422.25,123609211.13,123609211.13,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 16 2024,STG,0,897218422.25,897218422.25,123609211.13,123609211.13,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 16 2024,STG,0,897218422.25,897218422.25,123609211.13,123609211.13,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 16 2024,STG,0,897218422.25,897218422.25,123609211.13,123609211.13,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 16 2024,STG,0,897218422.25,897218422.25,123609211.13,123609211.13,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 15 2024,STG,0,896739626.08,896739626.08,123369813.04,123369813.04,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 15 2024,STG,0,896739626.08,896739626.08,123369813.04,123369813.04,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 15 2024,STG,0,896739626.08,896739626.08,123369813.04,123369813.04,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 15 2024,STG,0,896739626.08,896739626.08,123369813.04,123369813.04,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 14 2024,STG,0,896260829.91,896260829.91,123130414.96,123130414.96,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 14 2024,STG,0,896260829.91,896260829.91,123130414.96,123130414.96,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 14 2024,STG,0,896260829.91,896260829.91,123130414.96,123130414.96,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 14 2024,STG,0,896260829.91,896260829.91,123130414.96,123130414.96,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 14 2024,STG,0,896260829.91,896260829.91,123130414.96,123130414.96,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 13 2024,STG,0,895782033.74,895782033.74,122891016.87,122891016.87,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 13 2024,STG,0,895782033.74,895782033.74,122891016.87,122891016.87,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 13 2024,STG,0,895782033.74,895782033.74,122891016.87,122891016.87,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 13 2024,STG,0,895782033.74,895782033.74,122891016.87,122891016.87,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 13 2024,STG,0,895782033.74,895782033.74,122891016.87,122891016.87,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 12 2024,STG,0,895303237.57,895303237.57,122651618.79,122651618.79,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 12 2024,STG,0,895303237.57,895303237.57,122651618.79,122651618.79,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 12 2024,STG,0,895303237.57,895303237.57,122651618.79,122651618.79,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 12 2024,STG,0,895303237.57,895303237.57,122651618.79,122651618.79,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 11 2024,STG,0,894824441.40,894824441.40,122412220.70,122412220.70,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 11 2024,STG,0,894824441.40,894824441.40,122412220.70,122412220.70,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 11 2024,STG,0,894824441.40,894824441.40,122412220.70,122412220.70,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 11 2024,STG,0,894824441.40,894824441.40,122412220.70,122412220.70,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 11 2024,STG,0,894824441.40,894824441.40,122412220.70,122412220.70,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 10 2024,STG,0,894345645.23,894345645.23,122172822.62,122172822.62,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 10 2024,STG,0,894345645.23,894345645.23,122172822.62,122172822.62,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 10 2024,STG,0,894345645.23,894345645.23,122172822.62,122172822.62,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 10 2024,STG,0,894345645.23,894345645.23,122172822.62,122172822.62,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 10 2024,STG,0,894345645.23,894345645.23,122172822.62,122172822.62,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 09 2024,STG,0,893866849.07,893866849.07,121933424.53,121933424.53,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 09 2024,STG,0,893866849.07,893866849.07,121933424.53,121933424.53,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 09 2024,STG,0,893866849.07,893866849.07,121933424.53,121933424.53,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 09 2024,STG,0,893866849.07,893866849.07,121933424.53,121933424.53,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 08 2024,STG,0,893388052.90,893388052.90,121694026.45,121694026.45,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 08 2024,STG,0,893388052.90,893388052.90,121694026.45,121694026.45,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 08 2024,STG,0,893388052.90,893388052.90,121694026.45,121694026.45,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 08 2024,STG,0,893388052.90,893388052.90,121694026.45,121694026.45,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 08 2024,STG,0,893388052.90,893388052.90,121694026.45,121694026.45,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 07 2024,STG,0,892909256.73,892909256.73,121454628.36,121454628.36,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 07 2024,STG,0,892909256.73,892909256.73,121454628.36,121454628.36,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 07 2024,STG,0,892909256.73,892909256.73,121454628.36,121454628.36,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 07 2024,STG,0,892909256.73,892909256.73,121454628.36,121454628.36,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 07 2024,STG,0,892909256.73,892909256.73,121454628.36,121454628.36,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 06 2024,STG,0,892430460.56,892430460.56,121215230.28,121215230.28,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 06 2024,STG,0,892430460.56,892430460.56,121215230.28,121215230.28,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 06 2024,STG,0,892430460.56,892430460.56,121215230.28,121215230.28,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 06 2024,STG,0,892430460.56,892430460.56,121215230.28,121215230.28,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 05 2024,STG,0,891951664.39,891951664.39,120975832.19,120975832.19,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 05 2024,STG,0,891951664.39,891951664.39,120975832.19,120975832.19,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 05 2024,STG,0,891951664.39,891951664.39,120975832.19,120975832.19,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 05 2024,STG,0,891951664.39,891951664.39,120975832.19,120975832.19,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 05 2024,STG,0,891951664.39,891951664.39,120975832.19,120975832.19,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 04 2024,STG,0,891472868.22,891472868.22,120736434.11,120736434.11,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 04 2024,STG,0,891472868.22,891472868.22,120736434.11,120736434.11,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 04 2024,STG,0,891472868.22,891472868.22,120736434.11,120736434.11,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 04 2024,STG,0,891472868.22,891472868.22,120736434.11,120736434.11,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 04 2024,STG,0,891472868.22,891472868.22,120736434.11,120736434.11,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 03 2024,STG,0,890994072.05,890994072.05,120497036.02,120497036.02,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 03 2024,STG,0,890994072.05,890994072.05,120497036.02,120497036.02,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 03 2024,STG,0,890994072.05,890994072.05,120497036.02,120497036.02,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 03 2024,STG,0,890994072.05,890994072.05,120497036.02,120497036.02,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 02 2024,STG,0,890515275.88,890515275.88,120257637.94,120257637.94,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 02 2024,STG,0,890515275.88,890515275.88,120257637.94,120257637.94,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 02 2024,STG,0,890515275.88,890515275.88,120257637.94,120257637.94,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 02 2024,STG,0,890515275.88,890515275.88,120257637.94,120257637.94,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 02 2024,STG,0,890515275.88,890515275.88,120257637.94,120257637.94,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 01 2024,STG,0,890036479.71,890036479.71,120018239.85,120018239.85,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 01 2024,STG,0,890036479.71,890036479.71,120018239.85,120018239.85,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 01 2024,STG,0,890036479.71,890036479.71,120018239.85,120018239.85,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 01 2024,STG,0,890036479.71,890036479.71,120018239.85,120018239.85,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Aug 01 2024,STG,0,890036479.71,890036479.71,120018239.85,120018239.85,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 31 2024,STG,0,889557683.54,889557683.54,119778841.77,119778841.77,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 31 2024,STG,0,889557683.54,889557683.54,119778841.77,119778841.77,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 31 2024,STG,0,889557683.54,889557683.54,119778841.77,119778841.77,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 31 2024,STG,0,889557683.54,889557683.54,119778841.77,119778841.77,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 30 2024,STG,0,889078887.37,889078887.37,119539443.68,119539443.68,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 30 2024,STG,0,889078887.37,889078887.37,119539443.68,119539443.68,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 30 2024,STG,0,889078887.37,889078887.37,119539443.68,119539443.68,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 30 2024,STG,0,889078887.37,889078887.37,119539443.68,119539443.68,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 30 2024,STG,0,889078887.37,889078887.37,119539443.68,119539443.68,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 29 2024,STG,0,888600091.20,888600091.20,119300045.60,119300045.60,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 29 2024,STG,0,888600091.20,888600091.20,119300045.60,119300045.60,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 29 2024,STG,0,888600091.20,888600091.20,119300045.60,119300045.60,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 29 2024,STG,0,888600091.20,888600091.20,119300045.60,119300045.60,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 29 2024,STG,0,888600091.20,888600091.20,119300045.60,119300045.60,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 28 2024,STG,0,888121295.03,888121295.03,119060647.51,119060647.51,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 28 2024,STG,0,888121295.03,888121295.03,119060647.51,119060647.51,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 28 2024,STG,0,888121295.03,888121295.03,119060647.51,119060647.51,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 28 2024,STG,0,888121295.03,888121295.03,119060647.51,119060647.51,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 27 2024,STG,0,887642498.86,887642498.86,118821249.43,118821249.43,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 27 2024,STG,0,887642498.86,887642498.86,118821249.43,118821249.43,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 27 2024,STG,0,887642498.86,887642498.86,118821249.43,118821249.43,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 27 2024,STG,0,887642498.86,887642498.86,118821249.43,118821249.43,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 27 2024,STG,0,887642498.86,887642498.86,118821249.43,118821249.43,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 26 2024,STG,0,887163702.69,887163702.69,118581851.35,118581851.35,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 26 2024,STG,0,887163702.69,887163702.69,118581851.35,118581851.35,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 26 2024,STG,0,887163702.69,887163702.69,118581851.35,118581851.35,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 26 2024,STG,0,887163702.69,887163702.69,118581851.35,118581851.35,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 26 2024,STG,0,887163702.69,887163702.69,118581851.35,118581851.35,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 25 2024,STG,0,886684906.52,886684906.52,118342453.26,118342453.26,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 25 2024,STG,0,886684906.52,886684906.52,118342453.26,118342453.26,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 25 2024,STG,0,886684906.52,886684906.52,118342453.26,118342453.26,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 25 2024,STG,0,886684906.52,886684906.52,118342453.26,118342453.26,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 24 2024,STG,0,886206110.35,886206110.35,118103055.18,118103055.18,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 24 2024,STG,0,886206110.35,886206110.35,118103055.18,118103055.18,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 24 2024,STG,0,886206110.35,886206110.35,118103055.18,118103055.18,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 24 2024,STG,0,886206110.35,886206110.35,118103055.18,118103055.18,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 24 2024,STG,0,886206110.35,886206110.35,118103055.18,118103055.18,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 23 2024,STG,0,885727314.18,885727314.18,117863657.09,117863657.09,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 23 2024,STG,0,885727314.18,885727314.18,117863657.09,117863657.09,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 23 2024,STG,0,885727314.18,885727314.18,117863657.09,117863657.09,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 23 2024,STG,0,885727314.18,885727314.18,117863657.09,117863657.09,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 23 2024,STG,0,885727314.18,885727314.18,117863657.09,117863657.09,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 22 2024,STG,0,885248518.01,885248518.01,117624259.01,117624259.01,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 22 2024,STG,0,885248518.01,885248518.01,117624259.01,117624259.01,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 22 2024,STG,0,885248518.01,885248518.01,117624259.01,117624259.01,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 22 2024,STG,0,885248518.01,885248518.01,117624259.01,117624259.01,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 21 2024,STG,0,884769721.84,884769721.84,117384860.92,117384860.92,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 21 2024,STG,0,884769721.84,884769721.84,117384860.92,117384860.92,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 21 2024,STG,0,884769721.84,884769721.84,117384860.92,117384860.92,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 21 2024,STG,0,884769721.84,884769721.84,117384860.92,117384860.92,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 21 2024,STG,0,884769721.84,884769721.84,117384860.92,117384860.92,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 20 2024,STG,0,884290925.67,884290925.67,117145462.84,117145462.84,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 20 2024,STG,0,884290925.67,884290925.67,117145462.84,117145462.84,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 20 2024,STG,0,884290925.67,884290925.67,117145462.84,117145462.84,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 20 2024,STG,0,884290925.67,884290925.67,117145462.84,117145462.84,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 20 2024,STG,0,884290925.67,884290925.67,117145462.84,117145462.84,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 19 2024,STG,0,883812129.50,883812129.50,116906064.75,116906064.75,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 19 2024,STG,0,883812129.50,883812129.50,116906064.75,116906064.75,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 19 2024,STG,0,883812129.50,883812129.50,116906064.75,116906064.75,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 19 2024,STG,0,883812129.50,883812129.50,116906064.75,116906064.75,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 18 2024,STG,0,883333333.33,883333333.33,116666666.67,116666666.67,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 18 2024,STG,0,883333333.33,883333333.33,116666666.67,116666666.67,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 18 2024,STG,0,883333333.33,883333333.33,116666666.67,116666666.67,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 18 2024,STG,0,883333333.33,883333333.33,116666666.67,116666666.67,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 18 2024,STG,0,883333333.33,883333333.33,116666666.67,116666666.67,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 17 2024,STG,0,882854537.16,882854537.16,116427268.58,116427268.58,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 17 2024,STG,0,882854537.16,882854537.16,116427268.58,116427268.58,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 17 2024,STG,0,882854537.16,882854537.16,116427268.58,116427268.58,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 17 2024,STG,0,882854537.16,882854537.16,116427268.58,116427268.58,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 17 2024,STG,0,882854537.16,882854537.16,116427268.58,116427268.58,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 16 2024,STG,0,882375740.99,882375740.99,116187870.50,116187870.50,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 16 2024,STG,0,882375740.99,882375740.99,116187870.50,116187870.50,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 16 2024,STG,0,882375740.99,882375740.99,116187870.50,116187870.50,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 16 2024,STG,0,882375740.99,882375740.99,116187870.50,116187870.50,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 15 2024,STG,0,881896944.82,881896944.82,115948472.41,115948472.41,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 15 2024,STG,0,881896944.82,881896944.82,115948472.41,115948472.41,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 15 2024,STG,0,881896944.82,881896944.82,115948472.41,115948472.41,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 15 2024,STG,0,881896944.82,881896944.82,115948472.41,115948472.41,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 15 2024,STG,0,881896944.82,881896944.82,115948472.41,115948472.41,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 14 2024,STG,0,881418148.65,881418148.65,115709074.33,115709074.33,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 14 2024,STG,0,881418148.65,881418148.65,115709074.33,115709074.33,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 14 2024,STG,0,881418148.65,881418148.65,115709074.33,115709074.33,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 14 2024,STG,0,881418148.65,881418148.65,115709074.33,115709074.33,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 14 2024,STG,0,881418148.65,881418148.65,115709074.33,115709074.33,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 13 2024,STG,0,880939352.49,880939352.49,115469676.24,115469676.24,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 13 2024,STG,0,880939352.49,880939352.49,115469676.24,115469676.24,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 13 2024,STG,0,880939352.49,880939352.49,115469676.24,115469676.24,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 13 2024,STG,0,880939352.49,880939352.49,115469676.24,115469676.24,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 12 2024,STG,0,880460556.32,880460556.32,115230278.16,115230278.16,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 12 2024,STG,0,880460556.32,880460556.32,115230278.16,115230278.16,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 12 2024,STG,0,880460556.32,880460556.32,115230278.16,115230278.16,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 12 2024,STG,0,880460556.32,880460556.32,115230278.16,115230278.16,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 12 2024,STG,0,880460556.32,880460556.32,115230278.16,115230278.16,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 11 2024,STG,0,879981760.15,879981760.15,114990880.07,114990880.07,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 11 2024,STG,0,879981760.15,879981760.15,114990880.07,114990880.07,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 11 2024,STG,0,879981760.15,879981760.15,114990880.07,114990880.07,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 11 2024,STG,0,879981760.15,879981760.15,114990880.07,114990880.07,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 11 2024,STG,0,879981760.15,879981760.15,114990880.07,114990880.07,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 10 2024,STG,0,879502963.98,879502963.98,114751481.99,114751481.99,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 10 2024,STG,0,879502963.98,879502963.98,114751481.99,114751481.99,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 10 2024,STG,0,879502963.98,879502963.98,114751481.99,114751481.99,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 10 2024,STG,0,879502963.98,879502963.98,114751481.99,114751481.99,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 09 2024,STG,0,879024167.81,879024167.81,114512083.90,114512083.90,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 09 2024,STG,0,879024167.81,879024167.81,114512083.90,114512083.90,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 09 2024,STG,0,879024167.81,879024167.81,114512083.90,114512083.90,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 09 2024,STG,0,879024167.81,879024167.81,114512083.90,114512083.90,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 09 2024,STG,0,879024167.81,879024167.81,114512083.90,114512083.90,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 08 2024,STG,0,878545371.64,878545371.64,114272685.82,114272685.82,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 08 2024,STG,0,878545371.64,878545371.64,114272685.82,114272685.82,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 08 2024,STG,0,878545371.64,878545371.64,114272685.82,114272685.82,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 08 2024,STG,0,878545371.64,878545371.64,114272685.82,114272685.82,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 08 2024,STG,0,878545371.64,878545371.64,114272685.82,114272685.82,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
Jul 07 2024,STG,0,878066575.47,878066575.47,114033287.73,114033287.73,150000000.00,21100000.00,15500000.00,159500000.00,303900000.00
