Date,Symbol,Price,Available Supply,Unlocked Supply,POOL Token Treasury,Team/Contributors,Investors,Liquidity mining,Voters,New user education,Retroactive depositors
Dec 10 2022,POOL,$0.68,0,9457150.32,5211150.32,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 09 2022,POOL,$0.69,0,9449268.05,5203268.05,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 09 2022,POOL,$0.69,0,9449268.05,5203268.05,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 09 2022,POOL,$0.69,0,9449268.05,5203268.05,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 09 2022,POOL,$0.69,0,9449268.05,5203268.05,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 08 2022,POOL,$0.68,0,9441385.78,5195385.78,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 08 2022,POOL,$0.68,0,9441385.78,5195385.78,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 08 2022,POOL,$0.68,0,9441385.78,5195385.78,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 08 2022,POOL,$0.68,0,9441385.78,5195385.78,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 08 2022,POOL,$0.68,0,9441385.78,5195385.78,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 07 2022,POOL,$0.65,0,9433503.51,5187503.51,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 07 2022,POOL,$0.65,0,9433503.51,5187503.51,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 07 2022,POOL,$0.65,0,9433503.51,5187503.51,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 07 2022,POOL,$0.65,0,9433503.51,5187503.51,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 06 2022,POOL,$0.71,0,9425621.24,5179621.24,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 06 2022,POOL,$0.71,0,9425621.24,5179621.24,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 06 2022,POOL,$0.71,0,9425621.24,5179621.24,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 06 2022,POOL,$0.71,0,9425621.24,5179621.24,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 06 2022,POOL,$0.71,0,9425621.24,5179621.24,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 05 2022,POOL,$0.70,0,9417738.97,5171738.97,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 05 2022,POOL,$0.70,0,9417738.97,5171738.97,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 05 2022,POOL,$0.70,0,9417738.97,5171738.97,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 05 2022,POOL,$0.70,0,9417738.97,5171738.97,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 04 2022,POOL,$0.65,0,9409856.70,5163856.70,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 04 2022,POOL,$0.65,0,9409856.70,5163856.70,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 04 2022,POOL,$0.65,0,9409856.70,5163856.70,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 04 2022,POOL,$0.65,0,9409856.70,5163856.70,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 04 2022,POOL,$0.65,0,9409856.70,5163856.70,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 03 2022,POOL,$0.68,0,9401974.43,5155974.43,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 03 2022,POOL,$0.68,0,9401974.43,5155974.43,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 03 2022,POOL,$0.68,0,9401974.43,5155974.43,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 03 2022,POOL,$0.68,0,9401974.43,5155974.43,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 02 2022,POOL,$0.69,0,9394092.16,5148092.16,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 02 2022,POOL,$0.69,0,9394092.16,5148092.16,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 02 2022,POOL,$0.69,0,9394092.16,5148092.16,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 02 2022,POOL,$0.69,0,9394092.16,5148092.16,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 02 2022,POOL,$0.69,0,9394092.16,5148092.16,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 01 2022,POOL,$0.69,0,9386209.89,5140209.89,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 01 2022,POOL,$0.69,0,9386209.89,5140209.89,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 01 2022,POOL,$0.69,0,9386209.89,5140209.89,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Dec 01 2022,POOL,$0.69,0,9386209.89,5140209.89,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 30 2022,POOL,$0.65,0,9378327.62,5132327.62,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 30 2022,POOL,$0.65,0,9378327.62,5132327.62,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 30 2022,POOL,$0.65,0,9378327.62,5132327.62,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 30 2022,POOL,$0.65,0,9378327.62,5132327.62,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 30 2022,POOL,$0.65,0,9378327.62,5132327.62,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 29 2022,POOL,$0.62,0,9370445.34,5124445.34,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 29 2022,POOL,$0.62,0,9370445.34,5124445.34,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 29 2022,POOL,$0.62,0,9370445.34,5124445.34,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 29 2022,POOL,$0.62,0,9370445.34,5124445.34,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 28 2022,POOL,$0.62,0,9362563.07,5116563.07,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 28 2022,POOL,$0.62,0,9362563.07,5116563.07,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 28 2022,POOL,$0.62,0,9362563.07,5116563.07,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 28 2022,POOL,$0.62,0,9362563.07,5116563.07,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 28 2022,POOL,$0.62,0,9362563.07,5116563.07,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 27 2022,POOL,$0.64,0,9354680.80,5108680.80,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 27 2022,POOL,$0.64,0,9354680.80,5108680.80,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 27 2022,POOL,$0.64,0,9354680.80,5108680.80,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 27 2022,POOL,$0.64,0,9354680.80,5108680.80,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 26 2022,POOL,$0.65,0,9346798.53,5100798.53,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 26 2022,POOL,$0.65,0,9346798.53,5100798.53,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 26 2022,POOL,$0.65,0,9346798.53,5100798.53,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 26 2022,POOL,$0.65,0,9346798.53,5100798.53,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 26 2022,POOL,$0.65,0,9346798.53,5100798.53,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 25 2022,POOL,$0.64,0,9338916.26,5092916.26,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 25 2022,POOL,$0.64,0,9338916.26,5092916.26,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 25 2022,POOL,$0.64,0,9338916.26,5092916.26,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 25 2022,POOL,$0.64,0,9338916.26,5092916.26,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 24 2022,POOL,$0.64,0,9331033.99,5085033.99,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 24 2022,POOL,$0.64,0,9331033.99,5085033.99,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 24 2022,POOL,$0.64,0,9331033.99,5085033.99,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 24 2022,POOL,$0.64,0,9331033.99,5085033.99,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 24 2022,POOL,$0.64,0,9331033.99,5085033.99,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 23 2022,POOL,$0.62,0,9323151.72,5077151.72,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 23 2022,POOL,$0.62,0,9323151.72,5077151.72,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 23 2022,POOL,$0.62,0,9323151.72,5077151.72,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 23 2022,POOL,$0.62,0,9323151.72,5077151.72,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 22 2022,POOL,$0.61,0,9315269.45,5069269.45,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 22 2022,POOL,$0.61,0,9315269.45,5069269.45,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 22 2022,POOL,$0.61,0,9315269.45,5069269.45,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 22 2022,POOL,$0.61,0,9315269.45,5069269.45,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 22 2022,POOL,$0.61,0,9315269.45,5069269.45,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 21 2022,POOL,$0.61,0,9307387.18,5061387.18,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 21 2022,POOL,$0.61,0,9307387.18,5061387.18,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 21 2022,POOL,$0.61,0,9307387.18,5061387.18,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 21 2022,POOL,$0.61,0,9307387.18,5061387.18,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 20 2022,POOL,$0.67,0,9299504.91,5053504.91,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 20 2022,POOL,$0.67,0,9299504.91,5053504.91,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 20 2022,POOL,$0.67,0,9299504.91,5053504.91,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 20 2022,POOL,$0.67,0,9299504.91,5053504.91,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 20 2022,POOL,$0.67,0,9299504.91,5053504.91,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 19 2022,POOL,$0.72,0,9291622.64,5045622.64,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 19 2022,POOL,$0.72,0,9291622.64,5045622.64,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 19 2022,POOL,$0.72,0,9291622.64,5045622.64,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 19 2022,POOL,$0.72,0,9291622.64,5045622.64,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 18 2022,POOL,$0.68,0,9283740.37,5037740.37,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 18 2022,POOL,$0.68,0,9283740.37,5037740.37,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 18 2022,POOL,$0.68,0,9283740.37,5037740.37,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 18 2022,POOL,$0.68,0,9283740.37,5037740.37,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 18 2022,POOL,$0.68,0,9283740.37,5037740.37,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 17 2022,POOL,$0.67,0,9275858.10,5029858.10,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 17 2022,POOL,$0.67,0,9275858.10,5029858.10,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 17 2022,POOL,$0.67,0,9275858.10,5029858.10,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 17 2022,POOL,$0.67,0,9275858.10,5029858.10,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 16 2022,POOL,$0.74,0,9267975.83,5021975.83,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 16 2022,POOL,$0.74,0,9267975.83,5021975.83,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 16 2022,POOL,$0.74,0,9267975.83,5021975.83,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 16 2022,POOL,$0.74,0,9267975.83,5021975.83,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 16 2022,POOL,$0.74,0,9267975.83,5021975.83,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 15 2022,POOL,$0.69,0,9260093.56,5014093.56,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 15 2022,POOL,$0.69,0,9260093.56,5014093.56,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 15 2022,POOL,$0.69,0,9260093.56,5014093.56,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 15 2022,POOL,$0.69,0,9260093.56,5014093.56,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 14 2022,POOL,$0.64,0,9252211.29,5006211.29,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 14 2022,POOL,$0.64,0,9252211.29,5006211.29,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 14 2022,POOL,$0.64,0,9252211.29,5006211.29,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 14 2022,POOL,$0.64,0,9252211.29,5006211.29,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 14 2022,POOL,$0.64,0,9252211.29,5006211.29,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 13 2022,POOL,$0.68,0,9244329.02,4998329.02,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 13 2022,POOL,$0.68,0,9244329.02,4998329.02,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 13 2022,POOL,$0.68,0,9244329.02,4998329.02,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 13 2022,POOL,$0.68,0,9244329.02,4998329.02,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 12 2022,POOL,$0.71,0,9236446.75,4990446.75,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 12 2022,POOL,$0.71,0,9236446.75,4990446.75,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 12 2022,POOL,$0.71,0,9236446.75,4990446.75,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 12 2022,POOL,$0.71,0,9236446.75,4990446.75,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 12 2022,POOL,$0.71,0,9236446.75,4990446.75,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 11 2022,POOL,$0.70,0,9228564.48,4982564.48,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 11 2022,POOL,$0.70,0,9228564.48,4982564.48,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 11 2022,POOL,$0.70,0,9228564.48,4982564.48,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 11 2022,POOL,$0.70,0,9228564.48,4982564.48,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 10 2022,POOL,$0.59,0,9220682.21,4974682.21,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 10 2022,POOL,$0.59,0,9220682.21,4974682.21,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 10 2022,POOL,$0.59,0,9220682.21,4974682.21,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 10 2022,POOL,$0.59,0,9220682.21,4974682.21,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 10 2022,POOL,$0.59,0,9220682.21,4974682.21,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 09 2022,POOL,$0.72,0,9212799.94,4966799.94,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 09 2022,POOL,$0.72,0,9212799.94,4966799.94,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 09 2022,POOL,$0.72,0,9212799.94,4966799.94,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 09 2022,POOL,$0.72,0,9212799.94,4966799.94,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 08 2022,POOL,$0.86,0,9204917.67,4958917.67,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 08 2022,POOL,$0.86,0,9204917.67,4958917.67,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 08 2022,POOL,$0.86,0,9204917.67,4958917.67,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 08 2022,POOL,$0.86,0,9204917.67,4958917.67,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 08 2022,POOL,$0.86,0,9204917.67,4958917.67,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 07 2022,POOL,$0.89,0,9197035.40,4951035.40,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 07 2022,POOL,$0.89,0,9197035.40,4951035.40,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 07 2022,POOL,$0.89,0,9197035.40,4951035.40,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 07 2022,POOL,$0.89,0,9197035.40,4951035.40,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 06 2022,POOL,$0.87,0,9189153.13,4943153.13,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 06 2022,POOL,$0.87,0,9189153.13,4943153.13,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 06 2022,POOL,$0.87,0,9189153.13,4943153.13,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 06 2022,POOL,$0.87,0,9189153.13,4943153.13,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 06 2022,POOL,$0.87,0,9189153.13,4943153.13,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 05 2022,POOL,$0.91,0,9181270.86,4935270.86,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 05 2022,POOL,$0.91,0,9181270.86,4935270.86,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 05 2022,POOL,$0.91,0,9181270.86,4935270.86,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 05 2022,POOL,$0.91,0,9181270.86,4935270.86,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 04 2022,POOL,$0.79,0,9173388.59,4927388.59,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 04 2022,POOL,$0.79,0,9173388.59,4927388.59,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 04 2022,POOL,$0.79,0,9173388.59,4927388.59,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 04 2022,POOL,$0.79,0,9173388.59,4927388.59,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 04 2022,POOL,$0.79,0,9173388.59,4927388.59,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 03 2022,POOL,$0.80,0,9165506.31,4919506.31,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 03 2022,POOL,$0.80,0,9165506.31,4919506.31,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 03 2022,POOL,$0.80,0,9165506.31,4919506.31,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 03 2022,POOL,$0.80,0,9165506.31,4919506.31,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 02 2022,POOL,$0.88,0,9157624.04,4911624.04,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 02 2022,POOL,$0.88,0,9157624.04,4911624.04,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 02 2022,POOL,$0.88,0,9157624.04,4911624.04,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 02 2022,POOL,$0.88,0,9157624.04,4911624.04,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 02 2022,POOL,$0.88,0,9157624.04,4911624.04,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 01 2022,POOL,$0.88,0,9149741.77,4903741.77,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 01 2022,POOL,$0.88,0,9149741.77,4903741.77,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 01 2022,POOL,$0.88,0,9149741.77,4903741.77,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Nov 01 2022,POOL,$0.88,0,9149741.77,4903741.77,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 31 2022,POOL,$0.89,0,9141859.50,4895859.50,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 31 2022,POOL,$0.89,0,9141859.50,4895859.50,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 31 2022,POOL,$0.89,0,9141859.50,4895859.50,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 31 2022,POOL,$0.89,0,9141859.50,4895859.50,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 31 2022,POOL,$0.89,0,9141859.50,4895859.50,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 30 2022,POOL,$0.90,0,9133977.23,4887977.23,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 30 2022,POOL,$0.90,0,9133977.23,4887977.23,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 30 2022,POOL,$0.90,0,9133977.23,4887977.23,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 30 2022,POOL,$0.90,0,9133977.23,4887977.23,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 29 2022,POOL,$0.87,0,9126094.96,4880094.96,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 29 2022,POOL,$0.87,0,9126094.96,4880094.96,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 29 2022,POOL,$0.87,0,9126094.96,4880094.96,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 29 2022,POOL,$0.87,0,9126094.96,4880094.96,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 29 2022,POOL,$0.87,0,9126094.96,4880094.96,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 28 2022,POOL,$0.86,0,9118212.69,4872212.69,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 28 2022,POOL,$0.86,0,9118212.69,4872212.69,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 28 2022,POOL,$0.86,0,9118212.69,4872212.69,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 28 2022,POOL,$0.86,0,9118212.69,4872212.69,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 27 2022,POOL,$0.90,0,9110330.42,4864330.42,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 27 2022,POOL,$0.90,0,9110330.42,4864330.42,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 27 2022,POOL,$0.90,0,9110330.42,4864330.42,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 27 2022,POOL,$0.90,0,9110330.42,4864330.42,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 27 2022,POOL,$0.90,0,9110330.42,4864330.42,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 26 2022,POOL,$0.79,0,9102448.15,4856448.15,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 26 2022,POOL,$0.79,0,9102448.15,4856448.15,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 26 2022,POOL,$0.79,0,9102448.15,4856448.15,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 26 2022,POOL,$0.79,0,9102448.15,4856448.15,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 25 2022,POOL,$0.77,0,9094565.88,4848565.88,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 25 2022,POOL,$0.77,0,9094565.88,4848565.88,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 25 2022,POOL,$0.77,0,9094565.88,4848565.88,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 25 2022,POOL,$0.77,0,9094565.88,4848565.88,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 24 2022,POOL,$0.77,0,9086683.61,4840683.61,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 24 2022,POOL,$0.77,0,9086683.61,4840683.61,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 24 2022,POOL,$0.77,0,9086683.61,4840683.61,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 24 2022,POOL,$0.77,0,9086683.61,4840683.61,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 24 2022,POOL,$0.77,0,9086683.61,4840683.61,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 23 2022,POOL,$0.73,0,9078801.34,4832801.34,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 23 2022,POOL,$0.73,0,9078801.34,4832801.34,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 23 2022,POOL,$0.73,0,9078801.34,4832801.34,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 23 2022,POOL,$0.73,0,9078801.34,4832801.34,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
Oct 22 2022,POOL,$0.74,0,9070919.07,4824919.07,1244000.00,752000.00,500000.00,100000.00,250000.00,1400000.00
