Date,Symbol,Price,Available Supply,Unlocked Supply,Team Managed Wallets (TBD),Team Managed Wallets,Public Token Sale
Oct 06 2023,LINK,$7.53,0,556850000.00,0,206850000.00,350000000.00
Oct 05 2023,LINK,$7.68,0,556850000.00,0,206850000.00,350000000.00
Oct 05 2023,LINK,$7.68,0,556850000.00,0,206850000.00,350000000.00
Oct 04 2023,LINK,$7.39,0,556850000.00,0,206850000.00,350000000.00
Oct 04 2023,LINK,$7.39,0,556850000.00,0,206850000.00,350000000.00
Oct 03 2023,LINK,$7.46,0,556850000.00,0,206850000.00,350000000.00
Oct 03 2023,LINK,$7.46,0,556850000.00,0,206850000.00,350000000.00
Oct 02 2023,LINK,$8.07,0,556850000.00,0,206850000.00,350000000.00
Oct 01 2023,LINK,$8.19,0,556850000.00,0,206850000.00,350000000.00
Oct 01 2023,LINK,$8.19,0,556850000.00,0,206850000.00,350000000.00
Sep 30 2023,LINK,$7.95,0,556850000.00,0,206850000.00,350000000.00
Sep 30 2023,LINK,$7.95,0,556850000.00,0,206850000.00,350000000.00
Sep 29 2023,LINK,$7.83,0,556850000.00,0,206850000.00,350000000.00
Sep 29 2023,LINK,$7.83,0,556850000.00,0,206850000.00,350000000.00
Sep 28 2023,LINK,$7.62,0,556850000.00,0,206850000.00,350000000.00
Sep 28 2023,LINK,$7.62,0,556850000.00,0,206850000.00,350000000.00
Sep 27 2023,LINK,$7.33,0,556850000.00,0,206850000.00,350000000.00
Sep 27 2023,LINK,$7.33,0,556850000.00,0,206850000.00,350000000.00
Sep 26 2023,LINK,$7.47,0,556850000.00,0,206850000.00,350000000.00
Sep 26 2023,LINK,$7.47,0,556850000.00,0,206850000.00,350000000.00
Sep 25 2023,LINK,$7.04,0,556850000.00,0,206850000.00,350000000.00
Sep 25 2023,LINK,$7.04,0,556850000.00,0,206850000.00,350000000.00
Sep 24 2023,LINK,$7.21,0,556850000.00,0,206850000.00,350000000.00
Sep 23 2023,LINK,$6.95,0,556850000.00,0,206850000.00,350000000.00
Sep 23 2023,LINK,$6.95,0,556850000.00,0,206850000.00,350000000.00
Sep 22 2023,LINK,$6.71,0,556850000.00,0,206850000.00,350000000.00
Sep 22 2023,LINK,$6.71,0,556850000.00,0,206850000.00,350000000.00
Sep 21 2023,LINK,$6.93,0,556850000.00,0,206850000.00,350000000.00
Sep 21 2023,LINK,$6.93,0,556850000.00,0,206850000.00,350000000.00
Sep 20 2023,LINK,$6.87,0,556850000.00,0,206850000.00,350000000.00
Sep 20 2023,LINK,$6.87,0,556850000.00,0,206850000.00,350000000.00
Sep 19 2023,LINK,$6.62,0,556850000.00,0,206850000.00,350000000.00
Sep 19 2023,LINK,$6.62,0,556850000.00,0,206850000.00,350000000.00
Sep 18 2023,LINK,$6.13,0,556850000.00,0,206850000.00,350000000.00
Sep 18 2023,LINK,$6.13,0,556850000.00,0,206850000.00,350000000.00
Sep 17 2023,LINK,$6.27,0,556850000.00,0,206850000.00,350000000.00
Sep 16 2023,LINK,$6.33,0,556850000.00,0,206850000.00,350000000.00
Sep 16 2023,LINK,$6.33,0,556850000.00,0,206850000.00,350000000.00
Sep 15 2023,LINK,$6.19,0,556850000.00,0,206850000.00,350000000.00
Sep 15 2023,LINK,$6.19,0,556850000.00,0,206850000.00,350000000.00
Sep 14 2023,LINK,$6.01,0,538100000.00,0,188100000.00,350000000.00
Sep 14 2023,LINK,$6.01,0,538100000.00,0,188100000.00,350000000.00
Sep 13 2023,LINK,$5.97,0,538100000.00,0,188100000.00,350000000.00
Sep 13 2023,LINK,$5.97,0,538100000.00,0,188100000.00,350000000.00
Sep 12 2023,LINK,$5.80,0,538100000.00,0,188100000.00,350000000.00
Sep 12 2023,LINK,$5.80,0,538100000.00,0,188100000.00,350000000.00
Sep 11 2023,LINK,$6.02,0,538100000.00,0,188100000.00,350000000.00
Sep 11 2023,LINK,$6.02,0,538100000.00,0,188100000.00,350000000.00
Sep 10 2023,LINK,$6.17,0,538100000.00,0,188100000.00,350000000.00
Sep 10 2023,LINK,$6.17,0,538100000.00,0,188100000.00,350000000.00
Sep 09 2023,LINK,$6.25,0,538100000.00,0,188100000.00,350000000.00
Sep 08 2023,LINK,$6.41,0,538100000.00,0,188100000.00,350000000.00
Sep 08 2023,LINK,$6.41,0,538100000.00,0,188100000.00,350000000.00
Sep 07 2023,LINK,$6.25,0,538100000.00,0,188100000.00,350000000.00
Sep 07 2023,LINK,$6.25,0,538100000.00,0,188100000.00,350000000.00
Sep 06 2023,LINK,$6.14,0,538100000.00,0,188100000.00,350000000.00
Sep 06 2023,LINK,$6.14,0,538100000.00,0,188100000.00,350000000.00
Sep 05 2023,LINK,$5.98,0,538100000.00,0,188100000.00,350000000.00
Sep 05 2023,LINK,$5.98,0,538100000.00,0,188100000.00,350000000.00
Sep 04 2023,LINK,$6.01,0,538100000.00,0,188100000.00,350000000.00
Sep 04 2023,LINK,$6.01,0,538100000.00,0,188100000.00,350000000.00
Sep 03 2023,LINK,$5.97,0,538100000.00,0,188100000.00,350000000.00
Sep 03 2023,LINK,$5.97,0,538100000.00,0,188100000.00,350000000.00
Sep 02 2023,LINK,$5.89,0,538100000.00,0,188100000.00,350000000.00
Sep 01 2023,LINK,$5.86,0,538100000.00,0,188100000.00,350000000.00
Sep 01 2023,LINK,$5.86,0,538100000.00,0,188100000.00,350000000.00
Aug 31 2023,LINK,$5.94,0,538100000.00,0,188100000.00,350000000.00
Aug 31 2023,LINK,$5.94,0,538100000.00,0,188100000.00,350000000.00
Aug 30 2023,LINK,$6.21,0,538100000.00,0,188100000.00,350000000.00
Aug 30 2023,LINK,$6.21,0,538100000.00,0,188100000.00,350000000.00
Aug 29 2023,LINK,$5.98,0,538100000.00,0,188100000.00,350000000.00
Aug 29 2023,LINK,$5.98,0,538100000.00,0,188100000.00,350000000.00
Aug 28 2023,LINK,$6.02,0,538100000.00,0,188100000.00,350000000.00
Aug 28 2023,LINK,$6.02,0,538100000.00,0,188100000.00,350000000.00
Aug 27 2023,LINK,$6.00,0,538100000.00,0,188100000.00,350000000.00
Aug 27 2023,LINK,$6.00,0,538100000.00,0,188100000.00,350000000.00
Aug 26 2023,LINK,$5.99,0,538100000.00,0,188100000.00,350000000.00
Aug 26 2023,LINK,$5.99,0,538100000.00,0,188100000.00,350000000.00
Aug 25 2023,LINK,$6.05,0,538100000.00,0,188100000.00,350000000.00
Aug 24 2023,LINK,$6.32,0,538100000.00,0,188100000.00,350000000.00
Aug 24 2023,LINK,$6.32,0,538100000.00,0,188100000.00,350000000.00
Aug 23 2023,LINK,$6.05,0,538100000.00,0,188100000.00,350000000.00
Aug 23 2023,LINK,$6.05,0,538100000.00,0,188100000.00,350000000.00
Aug 22 2023,LINK,$6.20,0,538100000.00,0,188100000.00,350000000.00
Aug 22 2023,LINK,$6.20,0,538100000.00,0,188100000.00,350000000.00
Aug 21 2023,LINK,$6.21,0,538100000.00,0,188100000.00,350000000.00
Aug 21 2023,LINK,$6.21,0,538100000.00,0,188100000.00,350000000.00
Aug 20 2023,LINK,$6.15,0,538100000.00,0,188100000.00,350000000.00
Aug 20 2023,LINK,$6.15,0,538100000.00,0,188100000.00,350000000.00
Aug 19 2023,LINK,$6.17,0,538100000.00,0,188100000.00,350000000.00
Aug 19 2023,LINK,$6.17,0,538100000.00,0,188100000.00,350000000.00
Aug 18 2023,LINK,$6.20,0,538100000.00,0,188100000.00,350000000.00
Aug 18 2023,LINK,$6.20,0,538100000.00,0,188100000.00,350000000.00
Aug 17 2023,LINK,$6.73,0,538100000.00,0,188100000.00,350000000.00
Aug 16 2023,LINK,$7.02,0,538100000.00,0,188100000.00,350000000.00
Aug 16 2023,LINK,$7.02,0,538100000.00,0,188100000.00,350000000.00
Aug 15 2023,LINK,$7.44,0,538100000.00,0,188100000.00,350000000.00
Aug 15 2023,LINK,$7.44,0,538100000.00,0,188100000.00,350000000.00
Aug 14 2023,LINK,$7.33,0,538100000.00,0,188100000.00,350000000.00
Aug 14 2023,LINK,$7.33,0,538100000.00,0,188100000.00,350000000.00
Aug 13 2023,LINK,$7.46,0,538100000.00,0,188100000.00,350000000.00
Aug 13 2023,LINK,$7.46,0,538100000.00,0,188100000.00,350000000.00
Aug 12 2023,LINK,$7.47,0,538100000.00,0,188100000.00,350000000.00
Aug 12 2023,LINK,$7.47,0,538100000.00,0,188100000.00,350000000.00
Aug 11 2023,LINK,$7.60,0,538100000.00,0,188100000.00,350000000.00
Aug 11 2023,LINK,$7.60,0,538100000.00,0,188100000.00,350000000.00
Aug 10 2023,LINK,$7.73,0,538100000.00,0,188100000.00,350000000.00
Aug 09 2023,LINK,$7.44,0,538100000.00,0,188100000.00,350000000.00
Aug 09 2023,LINK,$7.44,0,538100000.00,0,188100000.00,350000000.00
Aug 08 2023,LINK,$7.29,0,538100000.00,0,188100000.00,350000000.00
Aug 08 2023,LINK,$7.29,0,538100000.00,0,188100000.00,350000000.00
Aug 07 2023,LINK,$7.12,0,538100000.00,0,188100000.00,350000000.00
Aug 07 2023,LINK,$7.12,0,538100000.00,0,188100000.00,350000000.00
Aug 06 2023,LINK,$7.22,0,538100000.00,0,188100000.00,350000000.00
Aug 06 2023,LINK,$7.22,0,538100000.00,0,188100000.00,350000000.00
Aug 05 2023,LINK,$7.12,0,538100000.00,0,188100000.00,350000000.00
Aug 05 2023,LINK,$7.12,0,538100000.00,0,188100000.00,350000000.00
Aug 04 2023,LINK,$7.14,0,538100000.00,0,188100000.00,350000000.00
Aug 04 2023,LINK,$7.14,0,538100000.00,0,188100000.00,350000000.00
Aug 03 2023,LINK,$7.40,0,538100000.00,0,188100000.00,350000000.00
Aug 03 2023,LINK,$7.40,0,538100000.00,0,188100000.00,350000000.00
Aug 02 2023,LINK,$7.52,0,538100000.00,0,188100000.00,350000000.00
Aug 01 2023,LINK,$7.52,0,538100000.00,0,188100000.00,350000000.00
Aug 01 2023,LINK,$7.52,0,538100000.00,0,188100000.00,350000000.00
Jul 31 2023,LINK,$7.49,0,538100000.00,0,188100000.00,350000000.00
Jul 31 2023,LINK,$7.49,0,538100000.00,0,188100000.00,350000000.00
Jul 30 2023,LINK,$7.84,0,538100000.00,0,188100000.00,350000000.00
Jul 30 2023,LINK,$7.84,0,538100000.00,0,188100000.00,350000000.00
Jul 29 2023,LINK,$7.81,0,538100000.00,0,188100000.00,350000000.00
Jul 29 2023,LINK,$7.81,0,538100000.00,0,188100000.00,350000000.00
Jul 28 2023,LINK,$7.99,0,538100000.00,0,188100000.00,350000000.00
Jul 28 2023,LINK,$7.99,0,538100000.00,0,188100000.00,350000000.00
Jul 27 2023,LINK,$7.74,0,538100000.00,0,188100000.00,350000000.00
Jul 27 2023,LINK,$7.74,0,538100000.00,0,188100000.00,350000000.00
Jul 26 2023,LINK,$7.43,0,538100000.00,0,188100000.00,350000000.00
Jul 25 2023,LINK,$7.59,0,538100000.00,0,188100000.00,350000000.00
Jul 25 2023,LINK,$7.59,0,538100000.00,0,188100000.00,350000000.00
Jul 24 2023,LINK,$7.89,0,538100000.00,0,188100000.00,350000000.00
Jul 24 2023,LINK,$7.89,0,538100000.00,0,188100000.00,350000000.00
Jul 23 2023,LINK,$7.97,0,538100000.00,0,188100000.00,350000000.00
Jul 23 2023,LINK,$7.97,0,538100000.00,0,188100000.00,350000000.00
Jul 22 2023,LINK,$8.16,0,538100000.00,0,188100000.00,350000000.00
Jul 22 2023,LINK,$8.16,0,538100000.00,0,188100000.00,350000000.00
Jul 21 2023,LINK,$8.24,0,538100000.00,0,188100000.00,350000000.00
Jul 21 2023,LINK,$8.24,0,538100000.00,0,188100000.00,350000000.00
Jul 20 2023,LINK,$6.89,0,538100000.00,0,188100000.00,350000000.00
Jul 20 2023,LINK,$6.89,0,538100000.00,0,188100000.00,350000000.00
Jul 19 2023,LINK,$6.93,0,538100000.00,0,188100000.00,350000000.00
Jul 19 2023,LINK,$6.93,0,538100000.00,0,188100000.00,350000000.00
Jul 18 2023,LINK,$7.18,0,538100000.00,0,188100000.00,350000000.00
Jul 17 2023,LINK,$6.66,0,538100000.00,0,188100000.00,350000000.00
Jul 17 2023,LINK,$6.66,0,538100000.00,0,188100000.00,350000000.00
Jul 16 2023,LINK,$6.90,0,538100000.00,0,188100000.00,350000000.00
Jul 16 2023,LINK,$6.90,0,538100000.00,0,188100000.00,350000000.00
Jul 15 2023,LINK,$6.87,0,538100000.00,0,188100000.00,350000000.00
Jul 15 2023,LINK,$6.87,0,538100000.00,0,188100000.00,350000000.00
Jul 14 2023,LINK,$6.97,0,538100000.00,0,188100000.00,350000000.00
Jul 14 2023,LINK,$6.97,0,538100000.00,0,188100000.00,350000000.00
Jul 13 2023,LINK,$6.23,0,538100000.00,0,188100000.00,350000000.00
Jul 13 2023,LINK,$6.23,0,538100000.00,0,188100000.00,350000000.00
Jul 12 2023,LINK,$6.20,0,538100000.00,0,188100000.00,350000000.00
Jul 12 2023,LINK,$6.20,0,538100000.00,0,188100000.00,350000000.00
Jul 11 2023,LINK,$6.15,0,538100000.00,0,188100000.00,350000000.00
Jul 10 2023,LINK,$6.16,0,538100000.00,0,188100000.00,350000000.00
Jul 10 2023,LINK,$6.16,0,538100000.00,0,188100000.00,350000000.00
Jul 09 2023,LINK,$6.17,0,538100000.00,0,188100000.00,350000000.00
Jul 09 2023,LINK,$6.17,0,538100000.00,0,188100000.00,350000000.00
Jul 08 2023,LINK,$6.16,0,538100000.00,0,188100000.00,350000000.00
Jul 08 2023,LINK,$6.16,0,538100000.00,0,188100000.00,350000000.00
Jul 07 2023,LINK,$6.16,0,538100000.00,0,188100000.00,350000000.00
Jul 07 2023,LINK,$6.16,0,538100000.00,0,188100000.00,350000000.00
Jul 06 2023,LINK,$6.28,0,538100000.00,0,188100000.00,350000000.00
Jul 06 2023,LINK,$6.28,0,538100000.00,0,188100000.00,350000000.00
Jul 05 2023,LINK,$6.57,0,538100000.00,0,188100000.00,350000000.00
Jul 05 2023,LINK,$6.57,0,538100000.00,0,188100000.00,350000000.00
Jul 04 2023,LINK,$6.60,0,538100000.00,0,188100000.00,350000000.00
Jul 04 2023,LINK,$6.60,0,538100000.00,0,188100000.00,350000000.00
Jul 03 2023,LINK,$6.52,0,538100000.00,0,188100000.00,350000000.00
Jul 02 2023,LINK,$6.48,0,538100000.00,0,188100000.00,350000000.00
Jul 02 2023,LINK,$6.48,0,538100000.00,0,188100000.00,350000000.00
Jul 01 2023,LINK,$6.31,0,538100000.00,0,188100000.00,350000000.00
Jul 01 2023,LINK,$6.31,0,538100000.00,0,188100000.00,350000000.00
Jun 30 2023,LINK,$5.91,0,538100000.00,0,188100000.00,350000000.00
Jun 30 2023,LINK,$5.91,0,538100000.00,0,188100000.00,350000000.00
Jun 29 2023,LINK,$5.86,0,538100000.00,0,188100000.00,350000000.00
Jun 29 2023,LINK,$5.86,0,538100000.00,0,188100000.00,350000000.00
Jun 28 2023,LINK,$6.18,0,538100000.00,0,188100000.00,350000000.00
Jun 28 2023,LINK,$6.18,0,538100000.00,0,188100000.00,350000000.00
Jun 27 2023,LINK,$6.09,0,538100000.00,0,188100000.00,350000000.00
Jun 27 2023,LINK,$6.09,0,538100000.00,0,188100000.00,350000000.00
Jun 26 2023,LINK,$6.13,0,538100000.00,0,188100000.00,350000000.00
Jun 26 2023,LINK,$6.13,0,538100000.00,0,188100000.00,350000000.00
Jun 25 2023,LINK,$6.12,0,538100000.00,0,188100000.00,350000000.00
Jun 24 2023,LINK,$6.06,0,538100000.00,0,188100000.00,350000000.00
Jun 24 2023,LINK,$6.06,0,538100000.00,0,188100000.00,350000000.00
Jun 23 2023,LINK,$5.57,0,538100000.00,0,188100000.00,350000000.00
Jun 23 2023,LINK,$5.57,0,538100000.00,0,188100000.00,350000000.00
Jun 22 2023,LINK,$5.54,0,538100000.00,0,188100000.00,350000000.00
Jun 22 2023,LINK,$5.54,0,538100000.00,0,188100000.00,350000000.00
Jun 21 2023,LINK,$5.26,0,538100000.00,0,188100000.00,350000000.00
Jun 21 2023,LINK,$5.26,0,538100000.00,0,188100000.00,350000000.00
Jun 20 2023,LINK,$5.12,0,538100000.00,0,188100000.00,350000000.00
Jun 20 2023,LINK,$5.12,0,538100000.00,0,188100000.00,350000000.00
Jun 19 2023,LINK,$5.18,0,538100000.00,0,188100000.00,350000000.00
Jun 19 2023,LINK,$5.18,0,538100000.00,0,188100000.00,350000000.00
Jun 18 2023,LINK,$5.29,0,538100000.00,0,188100000.00,350000000.00
Jun 17 2023,LINK,$5.32,0,538100000.00,0,188100000.00,350000000.00
Jun 17 2023,LINK,$5.32,0,538100000.00,0,188100000.00,350000000.00
Jun 16 2023,LINK,$5.31,0,538100000.00,0,188100000.00,350000000.00
Jun 16 2023,LINK,$5.31,0,538100000.00,0,188100000.00,350000000.00
Jun 15 2023,LINK,$5.22,0,517100000.00,0,167100000.00,350000000.00
Jun 15 2023,LINK,$5.22,0,517100000.00,0,167100000.00,350000000.00
Jun 14 2023,LINK,$5.25,0,517100000.00,0,167100000.00,350000000.00
Jun 14 2023,LINK,$5.25,0,517100000.00,0,167100000.00,350000000.00
Jun 13 2023,LINK,$5.17,0,517100000.00,0,167100000.00,350000000.00
Jun 13 2023,LINK,$5.17,0,517100000.00,0,167100000.00,350000000.00
Jun 12 2023,LINK,$5.17,0,517100000.00,0,167100000.00,350000000.00
Jun 12 2023,LINK,$5.17,0,517100000.00,0,167100000.00,350000000.00
Jun 11 2023,LINK,$5.27,0,517100000.00,0,167100000.00,350000000.00
Jun 11 2023,LINK,$5.27,0,517100000.00,0,167100000.00,350000000.00
Jun 10 2023,LINK,$6.00,0,517100000.00,0,167100000.00,350000000.00
Jun 09 2023,LINK,$6.01,0,517100000.00,0,167100000.00,350000000.00
Jun 09 2023,LINK,$6.01,0,517100000.00,0,167100000.00,350000000.00
Jun 08 2023,LINK,$5.88,0,517100000.00,0,167100000.00,350000000.00
Jun 08 2023,LINK,$5.88,0,517100000.00,0,167100000.00,350000000.00
Jun 07 2023,LINK,$6.22,0,517100000.00,0,167100000.00,350000000.00
Jun 07 2023,LINK,$6.22,0,517100000.00,0,167100000.00,350000000.00
Jun 06 2023,LINK,$6.03,0,517100000.00,0,167100000.00,350000000.00
Jun 06 2023,LINK,$6.03,0,517100000.00,0,167100000.00,350000000.00
Jun 05 2023,LINK,$6.53,0,517100000.00,0,167100000.00,350000000.00
Jun 05 2023,LINK,$6.53,0,517100000.00,0,167100000.00,350000000.00
Jun 05 2023,LINK,$6.53,0,517100000.00,0,167100000.00,350000000.00
Jun 21 2023,LINK,$5.26,0,538100000.00,0,188100000.00,350000000.00
Jun 21 2023,LINK,$5.26,0,538100000.00,0,188100000.00,350000000.00
Jun 21 2023,LINK,$5.26,0,538100000.00,0,188100000.00,350000000.00
Jun 20 2023,LINK,$5.12,0,538100000.00,0,188100000.00,350000000.00
Jun 20 2023,LINK,$5.12,0,538100000.00,0,188100000.00,350000000.00
Jun 19 2023,LINK,$5.18,0,538100000.00,0,188100000.00,350000000.00
Jun 19 2023,LINK,$5.18,0,538100000.00,0,188100000.00,350000000.00
Jun 18 2023,LINK,$5.29,0,538100000.00,0,188100000.00,350000000.00
Jun 17 2023,LINK,$5.32,0,538100000.00,0,188100000.00,350000000.00
Jun 17 2023,LINK,$5.32,0,538100000.00,0,188100000.00,350000000.00
Jun 16 2023,LINK,$5.31,0,538100000.00,0,188100000.00,350000000.00
Jun 16 2023,LINK,$5.31,0,538100000.00,0,188100000.00,350000000.00
Jun 15 2023,LINK,$5.22,0,517100000.00,0,167100000.00,350000000.00
Jun 15 2023,LINK,$5.22,0,517100000.00,0,167100000.00,350000000.00
Jun 14 2023,LINK,$5.25,0,517100000.00,0,167100000.00,350000000.00
Jun 14 2023,LINK,$5.25,0,517100000.00,0,167100000.00,350000000.00
Jun 13 2023,LINK,$5.17,0,517100000.00,0,167100000.00,350000000.00
Jun 13 2023,LINK,$5.17,0,517100000.00,0,167100000.00,350000000.00
Jun 12 2023,LINK,$5.17,0,517100000.00,0,167100000.00,350000000.00
Jun 12 2023,LINK,$5.17,0,517100000.00,0,167100000.00,350000000.00
Jun 11 2023,LINK,$5.27,0,517100000.00,0,167100000.00,350000000.00
Jun 10 2023,LINK,$6.00,0,517100000.00,0,167100000.00,350000000.00
Jun 10 2023,LINK,$6.00,0,517100000.00,0,167100000.00,350000000.00
Jun 09 2023,LINK,$6.01,0,517100000.00,0,167100000.00,350000000.00
Jun 09 2023,LINK,$6.01,0,517100000.00,0,167100000.00,350000000.00
Jun 08 2023,LINK,$5.88,0,517100000.00,0,167100000.00,350000000.00
Jun 08 2023,LINK,$5.88,0,517100000.00,0,167100000.00,350000000.00
Jun 07 2023,LINK,$6.22,0,517100000.00,0,167100000.00,350000000.00
Jun 07 2023,LINK,$6.22,0,517100000.00,0,167100000.00,350000000.00
Jun 06 2023,LINK,$6.03,0,517100000.00,0,167100000.00,350000000.00
Jun 06 2023,LINK,$6.03,0,517100000.00,0,167100000.00,350000000.00
Jun 05 2023,LINK,$6.53,0,517100000.00,0,167100000.00,350000000.00
Jun 05 2023,LINK,$6.53,0,517100000.00,0,167100000.00,350000000.00
Jun 04 2023,LINK,$6.41,0,517100000.00,0,167100000.00,350000000.00
Jun 04 2023,LINK,$6.41,0,517100000.00,0,167100000.00,350000000.00
Jun 03 2023,LINK,$6.47,0,517100000.00,0,167100000.00,350000000.00
Jun 02 2023,LINK,$6.37,0,517100000.00,0,167100000.00,350000000.00
Jun 02 2023,LINK,$6.37,0,517100000.00,0,167100000.00,350000000.00
Jun 01 2023,LINK,$6.47,0,517100000.00,0,167100000.00,350000000.00
Jun 01 2023,LINK,$6.47,0,517100000.00,0,167100000.00,350000000.00
May 31 2023,LINK,$6.63,0,517100000.00,0,167100000.00,350000000.00
May 31 2023,LINK,$6.63,0,517100000.00,0,167100000.00,350000000.00
May 30 2023,LINK,$6.64,0,517100000.00,0,167100000.00,350000000.00
May 30 2023,LINK,$6.64,0,517100000.00,0,167100000.00,350000000.00
May 29 2023,LINK,$6.63,0,517100000.00,0,167100000.00,350000000.00
May 29 2023,LINK,$6.63,0,517100000.00,0,167100000.00,350000000.00
May 28 2023,LINK,$6.44,0,517100000.00,0,167100000.00,350000000.00
May 28 2023,LINK,$6.44,0,517100000.00,0,167100000.00,350000000.00
May 27 2023,LINK,$6.36,0,517100000.00,0,167100000.00,350000000.00
May 26 2023,LINK,$6.29,0,517100000.00,0,167100000.00,350000000.00
May 26 2023,LINK,$6.29,0,517100000.00,0,167100000.00,350000000.00
May 25 2023,LINK,$6.33,0,517100000.00,0,167100000.00,350000000.00
May 25 2023,LINK,$6.33,0,517100000.00,0,167100000.00,350000000.00
May 24 2023,LINK,$6.51,0,517100000.00,0,167100000.00,350000000.00
May 24 2023,LINK,$6.51,0,517100000.00,0,167100000.00,350000000.00
May 23 2023,LINK,$6.54,0,517100000.00,0,167100000.00,350000000.00
May 23 2023,LINK,$6.54,0,517100000.00,0,167100000.00,350000000.00
May 22 2023,LINK,$6.43,0,517100000.00,0,167100000.00,350000000.00
May 22 2023,LINK,$6.43,0,517100000.00,0,167100000.00,350000000.00
May 21 2023,LINK,$6.51,0,517100000.00,0,167100000.00,350000000.00
May 21 2023,LINK,$6.51,0,517100000.00,0,167100000.00,350000000.00
May 20 2023,LINK,$6.52,0,517100000.00,0,167100000.00,350000000.00
May 20 2023,LINK,$6.52,0,517100000.00,0,167100000.00,350000000.00
May 19 2023,LINK,$6.55,0,517100000.00,0,167100000.00,350000000.00
May 18 2023,LINK,$6.76,0,517100000.00,0,167100000.00,350000000.00
May 18 2023,LINK,$6.76,0,517100000.00,0,167100000.00,350000000.00
May 17 2023,LINK,$6.65,0,517100000.00,0,167100000.00,350000000.00
May 17 2023,LINK,$6.65,0,517100000.00,0,167100000.00,350000000.00
May 16 2023,LINK,$6.66,0,517100000.00,0,167100000.00,350000000.00
May 16 2023,LINK,$6.66,0,517100000.00,0,167100000.00,350000000.00
May 15 2023,LINK,$6.54,0,517100000.00,0,167100000.00,350000000.00
May 15 2023,LINK,$6.54,0,517100000.00,0,167100000.00,350000000.00
May 14 2023,LINK,$6.52,0,517100000.00,0,167100000.00,350000000.00
May 14 2023,LINK,$6.52,0,517100000.00,0,167100000.00,350000000.00
May 13 2023,LINK,$6.63,0,517100000.00,0,167100000.00,350000000.00
May 13 2023,LINK,$6.63,0,517100000.00,0,167100000.00,350000000.00
May 12 2023,LINK,$6.35,0,517100000.00,0,167100000.00,350000000.00
May 12 2023,LINK,$6.35,0,517100000.00,0,167100000.00,350000000.00
May 11 2023,LINK,$6.61,0,517100000.00,0,167100000.00,350000000.00
May 10 2023,LINK,$6.50,0,517100000.00,0,167100000.00,350000000.00
May 10 2023,LINK,$6.50,0,517100000.00,0,167100000.00,350000000.00
May 09 2023,LINK,$6.59,0,517100000.00,0,167100000.00,350000000.00
May 09 2023,LINK,$6.59,0,517100000.00,0,167100000.00,350000000.00
May 08 2023,LINK,$6.95,0,517100000.00,0,167100000.00,350000000.00
May 08 2023,LINK,$6.95,0,517100000.00,0,167100000.00,350000000.00
May 07 2023,LINK,$6.95,0,517100000.00,0,167100000.00,350000000.00
May 07 2023,LINK,$6.95,0,517100000.00,0,167100000.00,350000000.00
May 06 2023,LINK,$7.25,0,517100000.00,0,167100000.00,350000000.00
May 06 2023,LINK,$7.25,0,517100000.00,0,167100000.00,350000000.00
May 05 2023,LINK,$6.98,0,517100000.00,0,167100000.00,350000000.00
May 05 2023,LINK,$6.98,0,517100000.00,0,167100000.00,350000000.00
May 04 2023,LINK,$7.13,0,517100000.00,0,167100000.00,350000000.00
May 03 2023,LINK,$6.99,0,517100000.00,0,167100000.00,350000000.00
May 03 2023,LINK,$6.99,0,517100000.00,0,167100000.00,350000000.00
May 02 2023,LINK,$6.88,0,517100000.00,0,167100000.00,350000000.00
May 02 2023,LINK,$6.88,0,517100000.00,0,167100000.00,350000000.00
May 01 2023,LINK,$7.07,0,517100000.00,0,167100000.00,350000000.00
May 01 2023,LINK,$7.07,0,517100000.00,0,167100000.00,350000000.00
Apr 30 2023,LINK,$7.19,0,517100000.00,0,167100000.00,350000000.00
Apr 30 2023,LINK,$7.19,0,517100000.00,0,167100000.00,350000000.00
Apr 29 2023,LINK,$7.06,0,517100000.00,0,167100000.00,350000000.00
Apr 29 2023,LINK,$7.06,0,517100000.00,0,167100000.00,350000000.00
Apr 28 2023,LINK,$7.17,0,517100000.00,0,167100000.00,350000000.00
Apr 28 2023,LINK,$7.17,0,517100000.00,0,167100000.00,350000000.00
Apr 27 2023,LINK,$6.98,0,517100000.00,0,167100000.00,350000000.00
Apr 27 2023,LINK,$6.98,0,517100000.00,0,167100000.00,350000000.00
Apr 26 2023,LINK,$7.27,0,517100000.00,0,167100000.00,350000000.00
Apr 25 2023,LINK,$7.08,0,517100000.00,0,167100000.00,350000000.00
Apr 25 2023,LINK,$7.08,0,517100000.00,0,167100000.00,350000000.00
Apr 24 2023,LINK,$7.06,0,517100000.00,0,167100000.00,350000000.00
Apr 24 2023,LINK,$7.06,0,517100000.00,0,167100000.00,350000000.00
Apr 23 2023,LINK,$7.18,0,517100000.00,0,167100000.00,350000000.00
Apr 23 2023,LINK,$7.18,0,517100000.00,0,167100000.00,350000000.00
Apr 22 2023,LINK,$7.07,0,517100000.00,0,167100000.00,350000000.00
Apr 22 2023,LINK,$7.07,0,517100000.00,0,167100000.00,350000000.00
Apr 21 2023,LINK,$7.54,0,517100000.00,0,167100000.00,350000000.00
Apr 21 2023,LINK,$7.54,0,517100000.00,0,167100000.00,350000000.00
Apr 20 2023,LINK,$7.87,0,517100000.00,0,167100000.00,350000000.00
Apr 20 2023,LINK,$7.87,0,517100000.00,0,167100000.00,350000000.00
