Date,Symbol,Price,Available Supply,Unlocked Supply,Community Issuance,Team and Advisors,Service Providers,Liquity AG Endowment,Investors,LUSD:ETH Uniswap LPs,Community Reserve
Jan 10 2035,LQTY,0,99997592.04,99997592.04,31997592.04,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 04 2035,LQTY,0,99997559.94,99997559.94,31997559.94,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 28 2034,LQTY,0,99997522.48,99997522.48,31997522.48,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 21 2034,LQTY,0,99997485.02,99997485.02,31997485.02,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 15 2034,LQTY,0,99997452.91,99997452.91,31997452.91,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 08 2034,LQTY,0,99997415.46,99997415.46,31997415.46,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 02 2034,LQTY,0,99997383.35,99997383.35,31997383.35,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 25 2034,LQTY,0,99997345.89,99997345.89,31997345.89,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 18 2034,LQTY,0,99997308.44,99997308.44,31997308.44,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 12 2034,LQTY,0,99997276.33,99997276.33,31997276.33,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 05 2034,LQTY,0,99997238.87,99997238.87,31997238.87,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 30 2034,LQTY,0,99997206.77,99997206.77,31997206.77,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 23 2034,LQTY,0,99997169.31,99997169.31,31997169.31,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 16 2034,LQTY,0,99997131.85,99997131.85,31997131.85,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 10 2034,LQTY,0,99997099.75,99997099.75,31997099.75,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 03 2034,LQTY,0,99997062.29,99997062.29,31997062.29,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 26 2034,LQTY,0,99997024.83,99997024.83,31997024.83,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 20 2034,LQTY,0,99996992.72,99996992.72,31996992.72,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 13 2034,LQTY,0,99996955.27,99996955.27,31996955.27,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 07 2034,LQTY,0,99996923.16,99996923.16,31996923.16,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 31 2034,LQTY,0,99996885.70,99996885.70,31996885.70,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 24 2034,LQTY,0,99996848.25,99996848.25,31996848.25,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 18 2034,LQTY,0,99996816.14,99996816.14,31996816.14,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 11 2034,LQTY,0,99996778.68,99996778.68,31996778.68,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 05 2034,LQTY,0,99996746.58,99996746.58,31996746.58,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 29 2034,LQTY,0,99996709.12,99996709.12,31996709.12,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 22 2034,LQTY,0,99996671.66,99996671.66,31996671.66,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 16 2034,LQTY,0,99996639.56,99996639.56,31996639.56,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 09 2034,LQTY,0,99996602.10,99996602.10,31996602.10,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 03 2034,LQTY,0,99996569.99,99996569.99,31996569.99,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 26 2034,LQTY,0,99996532.54,99996532.54,31996532.54,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 19 2034,LQTY,0,99996495.08,99996495.08,31996495.08,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 13 2034,LQTY,0,99996462.97,99996462.97,31996462.97,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 06 2034,LQTY,0,99996425.51,99996425.51,31996425.51,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 31 2034,LQTY,0,99996393.41,99996393.41,31996393.41,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 24 2034,LQTY,0,99996355.95,99996355.95,31996355.95,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 17 2034,LQTY,0,99996318.49,99996318.49,31996318.49,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 11 2034,LQTY,0,99996286.39,99996286.39,31996286.39,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 04 2034,LQTY,0,99996248.93,99996248.93,31996248.93,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 28 2034,LQTY,0,99996216.82,99996216.82,31996216.82,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 21 2034,LQTY,0,99996179.37,99996179.37,31996179.37,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 14 2034,LQTY,0,99996141.91,99996141.91,31996141.91,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 08 2034,LQTY,0,99996109.80,99996109.80,31996109.80,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 01 2034,LQTY,0,99996050.94,99996050.94,31996050.94,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 25 2034,LQTY,0,99995976.03,99995976.03,31995976.03,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 19 2034,LQTY,0,99995911.82,99995911.82,31995911.82,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 12 2034,LQTY,0,99995836.90,99995836.90,31995836.90,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 06 2034,LQTY,0,99995772.69,99995772.69,31995772.69,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 27 2034,LQTY,0,99995697.77,99995697.77,31995697.77,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 20 2034,LQTY,0,99995622.86,99995622.86,31995622.86,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 14 2034,LQTY,0,99995558.65,99995558.65,31995558.65,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 07 2034,LQTY,0,99995483.73,99995483.73,31995483.73,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 01 2034,LQTY,0,99995419.52,99995419.52,31995419.52,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 25 2034,LQTY,0,99995344.61,99995344.61,31995344.61,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 18 2034,LQTY,0,99995269.69,99995269.69,31995269.69,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 12 2034,LQTY,0,99995205.48,99995205.48,31995205.48,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 05 2034,LQTY,0,99995130.57,99995130.57,31995130.57,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 30 2033,LQTY,0,99995066.35,99995066.35,31995066.35,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 23 2033,LQTY,0,99994991.44,99994991.44,31994991.44,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 16 2033,LQTY,0,99994916.52,99994916.52,31994916.52,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 10 2033,LQTY,0,99994852.31,99994852.31,31994852.31,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 03 2033,LQTY,0,99994777.40,99994777.40,31994777.40,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 27 2033,LQTY,0,99994713.18,99994713.18,31994713.18,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 20 2033,LQTY,0,99994638.27,99994638.27,31994638.27,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 13 2033,LQTY,0,99994563.36,99994563.36,31994563.36,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 07 2033,LQTY,0,99994499.14,99994499.14,31994499.14,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 31 2033,LQTY,0,99994424.23,99994424.23,31994424.23,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 25 2033,LQTY,0,99994360.02,99994360.02,31994360.02,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 18 2033,LQTY,0,99994285.10,99994285.10,31994285.10,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 11 2033,LQTY,0,99994210.19,99994210.19,31994210.19,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 05 2033,LQTY,0,99994145.98,99994145.98,31994145.98,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 28 2033,LQTY,0,99994071.06,99994071.06,31994071.06,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 21 2033,LQTY,0,99993996.15,99993996.15,31993996.15,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 15 2033,LQTY,0,99993931.93,99993931.93,31993931.93,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 08 2033,LQTY,0,99993857.02,99993857.02,31993857.02,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 02 2033,LQTY,0,99993792.81,99993792.81,31993792.81,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 26 2033,LQTY,0,99993717.89,99993717.89,31993717.89,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 19 2033,LQTY,0,99993642.98,99993642.98,31993642.98,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 13 2033,LQTY,0,99993578.77,99993578.77,31993578.77,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 06 2033,LQTY,0,99993503.85,99993503.85,31993503.85,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 31 2033,LQTY,0,99993439.64,99993439.64,31993439.64,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 24 2033,LQTY,0,99993364.73,99993364.73,31993364.73,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 17 2033,LQTY,0,99993289.81,99993289.81,31993289.81,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 11 2033,LQTY,0,99993225.60,99993225.60,31993225.60,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 04 2033,LQTY,0,99993150.68,99993150.68,31993150.68,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 28 2033,LQTY,0,99993086.47,99993086.47,31993086.47,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 21 2033,LQTY,0,99993011.56,99993011.56,31993011.56,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 14 2033,LQTY,0,99992936.64,99992936.64,31992936.64,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 08 2033,LQTY,0,99992872.43,99992872.43,31992872.43,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 01 2033,LQTY,0,99992797.52,99992797.52,31992797.52,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 26 2033,LQTY,0,99992733.30,99992733.30,31992733.30,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 19 2033,LQTY,0,99992658.39,99992658.39,31992658.39,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 12 2033,LQTY,0,99992583.48,99992583.48,31992583.48,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 06 2033,LQTY,0,99992519.26,99992519.26,31992519.26,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 29 2033,LQTY,0,99992444.35,99992444.35,31992444.35,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 22 2033,LQTY,0,99992369.43,99992369.43,31992369.43,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 16 2033,LQTY,0,99992305.22,99992305.22,31992305.22,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 09 2033,LQTY,0,99992230.31,99992230.31,31992230.31,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 03 2033,LQTY,0,99992144.69,99992144.69,31992144.69,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 27 2033,LQTY,0,99991994.86,99991994.86,31991994.86,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 20 2033,LQTY,0,99991845.03,99991845.03,31991845.03,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 14 2033,LQTY,0,99991716.61,99991716.61,31991716.61,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 07 2033,LQTY,0,99991566.78,99991566.78,31991566.78,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 01 2033,LQTY,0,99991438.36,99991438.36,31991438.36,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 22 2033,LQTY,0,99991288.53,99991288.53,31991288.53,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 15 2033,LQTY,0,99991138.70,99991138.70,31991138.70,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 09 2033,LQTY,0,99991010.27,99991010.27,31991010.27,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 02 2033,LQTY,0,99990860.45,99990860.45,31990860.45,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 27 2033,LQTY,0,99990732.02,99990732.02,31990732.02,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 20 2033,LQTY,0,99990582.19,99990582.19,31990582.19,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 13 2033,LQTY,0,99990432.36,99990432.36,31990432.36,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 07 2033,LQTY,0,99990303.94,99990303.94,31990303.94,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 31 2032,LQTY,0,99990154.11,99990154.11,31990154.11,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 25 2032,LQTY,0,99990025.68,99990025.68,31990025.68,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 18 2032,LQTY,0,99989875.86,99989875.86,31989875.86,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 11 2032,LQTY,0,99989726.03,99989726.03,31989726.03,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 05 2032,LQTY,0,99989597.60,99989597.60,31989597.60,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 28 2032,LQTY,0,99989447.77,99989447.77,31989447.77,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 22 2032,LQTY,0,99989319.35,99989319.35,31989319.35,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 15 2032,LQTY,0,99989169.52,99989169.52,31989169.52,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 08 2032,LQTY,0,99989019.69,99989019.69,31989019.69,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 02 2032,LQTY,0,99988891.27,99988891.27,31988891.27,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 26 2032,LQTY,0,99988741.44,99988741.44,31988741.44,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 19 2032,LQTY,0,99988591.61,99988591.61,31988591.61,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 13 2032,LQTY,0,99988463.18,99988463.18,31988463.18,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 06 2032,LQTY,0,99988313.36,99988313.36,31988313.36,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 30 2032,LQTY,0,99988184.93,99988184.93,31988184.93,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 23 2032,LQTY,0,99988035.10,99988035.10,31988035.10,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 16 2032,LQTY,0,99987885.27,99987885.27,31987885.27,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 10 2032,LQTY,0,99987756.85,99987756.85,31987756.85,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 03 2032,LQTY,0,99987607.02,99987607.02,31987607.02,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 28 2032,LQTY,0,99987478.60,99987478.60,31987478.60,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 21 2032,LQTY,0,99987328.77,99987328.77,31987328.77,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 14 2032,LQTY,0,99987178.94,99987178.94,31987178.94,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 08 2032,LQTY,0,99987050.51,99987050.51,31987050.51,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 01 2032,LQTY,0,99986900.68,99986900.68,31986900.68,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 26 2032,LQTY,0,99986772.26,99986772.26,31986772.26,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 19 2032,LQTY,0,99986622.43,99986622.43,31986622.43,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 12 2032,LQTY,0,99986472.60,99986472.60,31986472.60,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 06 2032,LQTY,0,99986344.18,99986344.18,31986344.18,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 29 2032,LQTY,0,99986194.35,99986194.35,31986194.35,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 23 2032,LQTY,0,99986065.92,99986065.92,31986065.92,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 16 2032,LQTY,0,99985916.10,99985916.10,31985916.10,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 09 2032,LQTY,0,99985766.27,99985766.27,31985766.27,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 03 2032,LQTY,0,99985637.84,99985637.84,31985637.84,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 27 2032,LQTY,0,99985488.01,99985488.01,31985488.01,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 21 2032,LQTY,0,99985359.59,99985359.59,31985359.59,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 14 2032,LQTY,0,99985209.76,99985209.76,31985209.76,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 07 2032,LQTY,0,99985059.93,99985059.93,31985059.93,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 01 2032,LQTY,0,99984931.51,99984931.51,31984931.51,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 24 2032,LQTY,0,99984781.68,99984781.68,31984781.68,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 17 2032,LQTY,0,99984631.85,99984631.85,31984631.85,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 11 2032,LQTY,0,99984503.42,99984503.42,31984503.42,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 04 2032,LQTY,0,99984332.31,99984332.31,31984332.31,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 29 2032,LQTY,0,99984076.16,99984076.16,31984076.16,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 22 2032,LQTY,0,99983777.32,99983777.32,31983777.32,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 15 2032,LQTY,0,99983478.48,99983478.48,31983478.48,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 09 2032,LQTY,0,99983222.34,99983222.34,31983222.34,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Mar 02 2032,LQTY,0,99982923.50,99982923.50,31982923.50,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 25 2032,LQTY,0,99982667.35,99982667.35,31982667.35,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 18 2032,LQTY,0,99982368.51,99982368.51,31982368.51,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 11 2032,LQTY,0,99982069.67,99982069.67,31982069.67,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Feb 05 2032,LQTY,0,99981813.52,99981813.52,31981813.52,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 29 2032,LQTY,0,99981514.69,99981514.69,31981514.69,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 23 2032,LQTY,0,99981258.54,99981258.54,31981258.54,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 16 2032,LQTY,0,99980959.70,99980959.70,31980959.70,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 09 2032,LQTY,0,99980660.86,99980660.86,31980660.86,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jan 03 2032,LQTY,0,99980404.71,99980404.71,31980404.71,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 27 2031,LQTY,0,99980105.87,99980105.87,31980105.87,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 21 2031,LQTY,0,99979849.73,99979849.73,31979849.73,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 14 2031,LQTY,0,99979550.89,99979550.89,31979550.89,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 07 2031,LQTY,0,99979252.05,99979252.05,31979252.05,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Dec 01 2031,LQTY,0,99978995.90,99978995.90,31978995.90,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 24 2031,LQTY,0,99978697.06,99978697.06,31978697.06,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 18 2031,LQTY,0,99978440.92,99978440.92,31978440.92,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 11 2031,LQTY,0,99978142.08,99978142.08,31978142.08,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Nov 04 2031,LQTY,0,99977843.24,99977843.24,31977843.24,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 29 2031,LQTY,0,99977587.09,99977587.09,31977587.09,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 22 2031,LQTY,0,99977288.25,99977288.25,31977288.25,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 15 2031,LQTY,0,99976989.41,99976989.41,31976989.41,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 09 2031,LQTY,0,99976733.27,99976733.27,31976733.27,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Oct 02 2031,LQTY,0,99976434.43,99976434.43,31976434.43,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 26 2031,LQTY,0,99976178.28,99976178.28,31976178.28,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 19 2031,LQTY,0,99975879.44,99975879.44,31975879.44,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 12 2031,LQTY,0,99975580.60,99975580.60,31975580.60,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Sep 06 2031,LQTY,0,99975324.45,99975324.45,31975324.45,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 30 2031,LQTY,0,99975025.61,99975025.61,31975025.61,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 24 2031,LQTY,0,99974769.47,99974769.47,31974769.47,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 17 2031,LQTY,0,99974470.63,99974470.63,31974470.63,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 10 2031,LQTY,0,99974171.79,99974171.79,31974171.79,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Aug 04 2031,LQTY,0,99973915.64,99973915.64,31973915.64,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 28 2031,LQTY,0,99973616.80,99973616.80,31973616.80,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 22 2031,LQTY,0,99973360.66,99973360.66,31973360.66,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 15 2031,LQTY,0,99973061.82,99973061.82,31973061.82,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 08 2031,LQTY,0,99972762.98,99972762.98,31972762.98,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 02 2031,LQTY,0,99972506.83,99972506.83,31972506.83,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 25 2031,LQTY,0,99972207.99,99972207.99,31972207.99,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 19 2031,LQTY,0,99971951.84,99971951.84,31971951.84,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 12 2031,LQTY,0,99971653.01,99971653.01,31971653.01,23664633.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
