Date,Symbol,Price,Available Supply,Unlocked Supply,Team,Foundation Reserve,Angel Round,Private Round - A,Private Round - B,Seed Round,Private Round - C,Airdrop,Liquidity Pool,Public Offering
Jul 05 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 05 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 05 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 04 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 04 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 04 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 04 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 03 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 03 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 03 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 03 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 03 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 02 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 02 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 02 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 02 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 01 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 01 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 01 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 01 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jul 01 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 30 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 30 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 30 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 30 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 29 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 29 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 29 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 29 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 29 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 28 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 28 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 28 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 28 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 27 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 27 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 27 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 27 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 27 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 26 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 26 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 26 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 26 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 25 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 25 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 25 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 25 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 25 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 24 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 24 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 24 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 24 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 23 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 23 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 23 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 23 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 23 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 22 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 22 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 22 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 22 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 21 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 21 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 21 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 21 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 21 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 20 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 20 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 20 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 20 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 19 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 19 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 19 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 19 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 19 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 18 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 18 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 18 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 18 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 17 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 17 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 17 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 17 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 17 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 16 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 16 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 16 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 16 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 15 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 15 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 15 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 15 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 15 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 14 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 14 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 14 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 14 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 13 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 13 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 13 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 13 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 13 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 12 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 12 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 12 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 12 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 11 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 11 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 11 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 11 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 11 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 10 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 10 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 10 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 10 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 09 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 09 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 09 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 09 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 09 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 08 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 08 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 08 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 08 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 07 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 07 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 07 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 07 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 07 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 06 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 06 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 06 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 06 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 05 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 05 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 05 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 05 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 05 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 04 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 04 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 04 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 04 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 03 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 03 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 03 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 03 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 03 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 02 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 02 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 02 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 02 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 01 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 01 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 01 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 01 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 01 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 31 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 31 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 31 2024,MASK,0,100000000.00,100000000.00,23000000.00,39550000.00,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
