Date,Symbol,Price,Available Supply,Unlocked Supply,Community building
May 16 2023,OKB,$46.59,0,300000000.00,300000000.00
May 15 2023,OKB,$45.34,0,300000000.00,300000000.00
May 15 2023,OKB,$45.34,0,300000000.00,300000000.00
May 14 2023,OKB,$44.76,0,300000000.00,300000000.00
May 14 2023,OKB,$44.76,0,300000000.00,300000000.00
May 14 2023,OKB,$44.76,0,300000000.00,300000000.00
May 13 2023,OKB,$44.42,0,300000000.00,300000000.00
May 13 2023,OKB,$44.42,0,300000000.00,300000000.00
May 12 2023,OKB,$44.20,0,300000000.00,300000000.00
May 12 2023,OKB,$44.20,0,300000000.00,300000000.00
May 12 2023,OKB,$44.20,0,300000000.00,300000000.00
May 11 2023,OKB,$45.07,0,300000000.00,300000000.00
May 11 2023,OKB,$45.07,0,300000000.00,300000000.00
May 10 2023,OKB,$44.66,0,300000000.00,300000000.00
May 10 2023,OKB,$44.66,0,300000000.00,300000000.00
May 10 2023,OKB,$44.66,0,300000000.00,300000000.00
May 09 2023,OKB,$43.58,0,300000000.00,300000000.00
May 09 2023,OKB,$43.58,0,300000000.00,300000000.00
May 08 2023,OKB,$45.45,0,300000000.00,300000000.00
May 08 2023,OKB,$45.45,0,300000000.00,300000000.00
May 07 2023,OKB,$45.45,0,300000000.00,300000000.00
May 07 2023,OKB,$45.45,0,300000000.00,300000000.00
May 07 2023,OKB,$45.45,0,300000000.00,300000000.00
May 06 2023,OKB,$46.67,0,300000000.00,300000000.00
May 06 2023,OKB,$46.67,0,300000000.00,300000000.00
May 05 2023,OKB,$46.68,0,300000000.00,300000000.00
May 05 2023,OKB,$46.68,0,300000000.00,300000000.00
May 05 2023,OKB,$46.68,0,300000000.00,300000000.00
May 04 2023,OKB,$46.92,0,300000000.00,300000000.00
May 04 2023,OKB,$46.92,0,300000000.00,300000000.00
May 03 2023,OKB,$46.39,0,300000000.00,300000000.00
May 03 2023,OKB,$46.39,0,300000000.00,300000000.00
May 03 2023,OKB,$46.39,0,300000000.00,300000000.00
May 02 2023,OKB,$46.24,0,300000000.00,300000000.00
May 02 2023,OKB,$46.24,0,300000000.00,300000000.00
May 01 2023,OKB,$47.07,0,300000000.00,300000000.00
May 01 2023,OKB,$47.07,0,300000000.00,300000000.00
Apr 30 2023,OKB,$47.84,0,300000000.00,300000000.00
Apr 30 2023,OKB,$47.84,0,300000000.00,300000000.00
Apr 30 2023,OKB,$47.84,0,300000000.00,300000000.00
Apr 29 2023,OKB,$47.57,0,300000000.00,300000000.00
Apr 29 2023,OKB,$47.57,0,300000000.00,300000000.00
Apr 28 2023,OKB,$47.94,0,300000000.00,300000000.00
Apr 28 2023,OKB,$47.94,0,300000000.00,300000000.00
Apr 28 2023,OKB,$47.94,0,300000000.00,300000000.00
Apr 27 2023,OKB,$47.64,0,300000000.00,300000000.00
Apr 27 2023,OKB,$47.64,0,300000000.00,300000000.00
Apr 26 2023,OKB,$47.08,0,300000000.00,300000000.00
Apr 26 2023,OKB,$47.08,0,300000000.00,300000000.00
Apr 26 2023,OKB,$47.08,0,300000000.00,300000000.00
Apr 25 2023,OKB,$45.98,0,300000000.00,300000000.00
Apr 25 2023,OKB,$45.98,0,300000000.00,300000000.00
Apr 24 2023,OKB,$45.90,0,300000000.00,300000000.00
Apr 24 2023,OKB,$45.90,0,300000000.00,300000000.00
Apr 23 2023,OKB,$48.51,0,300000000.00,300000000.00
Apr 23 2023,OKB,$48.51,0,300000000.00,300000000.00
Apr 23 2023,OKB,$48.51,0,300000000.00,300000000.00
Apr 22 2023,OKB,$48.40,0,300000000.00,300000000.00
Apr 22 2023,OKB,$48.40,0,300000000.00,300000000.00
Apr 21 2023,OKB,$53.13,0,300000000.00,300000000.00
Apr 21 2023,OKB,$53.13,0,300000000.00,300000000.00
Apr 21 2023,OKB,$53.13,0,300000000.00,300000000.00
Apr 20 2023,OKB,$53.00,0,300000000.00,300000000.00
Apr 20 2023,OKB,$53.00,0,300000000.00,300000000.00
Apr 19 2023,OKB,$54.48,0,300000000.00,300000000.00
Apr 19 2023,OKB,$54.48,0,300000000.00,300000000.00
Apr 19 2023,OKB,$54.48,0,300000000.00,300000000.00
Apr 18 2023,OKB,$52.46,0,300000000.00,300000000.00
Apr 18 2023,OKB,$52.46,0,300000000.00,300000000.00
Apr 17 2023,OKB,$53.29,0,300000000.00,300000000.00
Apr 17 2023,OKB,$53.29,0,300000000.00,300000000.00
Apr 16 2023,OKB,$56.15,0,300000000.00,300000000.00
Apr 16 2023,OKB,$56.15,0,300000000.00,300000000.00
Apr 16 2023,OKB,$56.15,0,300000000.00,300000000.00
Apr 15 2023,OKB,$47.83,0,300000000.00,300000000.00
Apr 15 2023,OKB,$47.83,0,300000000.00,300000000.00
Apr 14 2023,OKB,$43.47,0,300000000.00,300000000.00
Apr 14 2023,OKB,$43.47,0,300000000.00,300000000.00
Apr 14 2023,OKB,$43.47,0,300000000.00,300000000.00
Apr 13 2023,OKB,$42.13,0,300000000.00,300000000.00
Apr 13 2023,OKB,$42.13,0,300000000.00,300000000.00
Apr 12 2023,OKB,$42.74,0,300000000.00,300000000.00
Apr 12 2023,OKB,$42.74,0,300000000.00,300000000.00
Apr 12 2023,OKB,$42.74,0,300000000.00,300000000.00
Apr 11 2023,OKB,$42.67,0,300000000.00,300000000.00
Apr 11 2023,OKB,$42.67,0,300000000.00,300000000.00
Apr 10 2023,OKB,$41.47,0,300000000.00,300000000.00
Apr 10 2023,OKB,$41.47,0,300000000.00,300000000.00
Apr 09 2023,OKB,$41.45,0,300000000.00,300000000.00
Apr 09 2023,OKB,$41.45,0,300000000.00,300000000.00
Apr 09 2023,OKB,$41.45,0,300000000.00,300000000.00
Apr 08 2023,OKB,$41.43,0,300000000.00,300000000.00
Apr 08 2023,OKB,$41.43,0,300000000.00,300000000.00
Apr 07 2023,OKB,$41.42,0,300000000.00,300000000.00
Apr 07 2023,OKB,$41.42,0,300000000.00,300000000.00
Apr 07 2023,OKB,$41.42,0,300000000.00,300000000.00
Apr 06 2023,OKB,$41.93,0,300000000.00,300000000.00
Apr 06 2023,OKB,$41.93,0,300000000.00,300000000.00
Apr 05 2023,OKB,$40.83,0,300000000.00,300000000.00
Apr 05 2023,OKB,$40.83,0,300000000.00,300000000.00
Apr 05 2023,OKB,$40.83,0,300000000.00,300000000.00
Apr 04 2023,OKB,$40.30,0,300000000.00,300000000.00
Apr 04 2023,OKB,$40.30,0,300000000.00,300000000.00
Apr 03 2023,OKB,$41.33,0,300000000.00,300000000.00
Apr 03 2023,OKB,$41.33,0,300000000.00,300000000.00
Apr 02 2023,OKB,$41.74,0,300000000.00,300000000.00
Apr 02 2023,OKB,$41.74,0,300000000.00,300000000.00
Apr 02 2023,OKB,$41.74,0,300000000.00,300000000.00
Apr 01 2023,OKB,$41.97,0,300000000.00,300000000.00
Apr 01 2023,OKB,$41.97,0,300000000.00,300000000.00
Mar 31 2023,OKB,$41.59,0,300000000.00,300000000.00
Mar 31 2023,OKB,$41.59,0,300000000.00,300000000.00
Mar 31 2023,OKB,$41.59,0,300000000.00,300000000.00
Mar 30 2023,OKB,$42.50,0,300000000.00,300000000.00
Mar 30 2023,OKB,$42.50,0,300000000.00,300000000.00
Mar 29 2023,OKB,$42.72,0,300000000.00,300000000.00
Mar 29 2023,OKB,$42.72,0,300000000.00,300000000.00
Mar 28 2023,OKB,$42.12,0,300000000.00,300000000.00
Mar 28 2023,OKB,$42.12,0,300000000.00,300000000.00
Mar 28 2023,OKB,$42.12,0,300000000.00,300000000.00
Mar 27 2023,OKB,$42.12,0,300000000.00,300000000.00
Mar 27 2023,OKB,$42.12,0,300000000.00,300000000.00
Mar 26 2023,OKB,$41.54,0,300000000.00,300000000.00
Mar 26 2023,OKB,$41.54,0,300000000.00,300000000.00
Mar 26 2023,OKB,$41.54,0,300000000.00,300000000.00
Mar 25 2023,OKB,$42.25,0,300000000.00,300000000.00
Mar 25 2023,OKB,$42.25,0,300000000.00,300000000.00
Mar 24 2023,OKB,$45.10,0,300000000.00,300000000.00
Mar 24 2023,OKB,$45.10,0,300000000.00,300000000.00
Mar 24 2023,OKB,$45.10,0,300000000.00,300000000.00
Mar 23 2023,OKB,$45.16,0,300000000.00,300000000.00
Mar 23 2023,OKB,$45.16,0,300000000.00,300000000.00
Mar 22 2023,OKB,$45.30,0,300000000.00,300000000.00
Mar 22 2023,OKB,$45.30,0,300000000.00,300000000.00
Mar 21 2023,OKB,$45.49,0,300000000.00,300000000.00
Mar 21 2023,OKB,$45.49,0,300000000.00,300000000.00
Mar 21 2023,OKB,$45.49,0,300000000.00,300000000.00
Mar 20 2023,OKB,$48.24,0,300000000.00,300000000.00
Mar 20 2023,OKB,$48.24,0,300000000.00,300000000.00
Mar 19 2023,OKB,$48.33,0,300000000.00,300000000.00
Mar 19 2023,OKB,$48.33,0,300000000.00,300000000.00
Mar 19 2023,OKB,$48.33,0,300000000.00,300000000.00
Mar 18 2023,OKB,$49.45,0,300000000.00,300000000.00
Mar 18 2023,OKB,$49.45,0,300000000.00,300000000.00
Mar 17 2023,OKB,$47.52,0,300000000.00,300000000.00
Mar 17 2023,OKB,$47.52,0,300000000.00,300000000.00
Mar 17 2023,OKB,$47.52,0,300000000.00,300000000.00
Mar 16 2023,OKB,$47.62,0,300000000.00,300000000.00
Mar 16 2023,OKB,$47.62,0,300000000.00,300000000.00
Mar 15 2023,OKB,$49.04,0,300000000.00,300000000.00
Mar 15 2023,OKB,$49.04,0,300000000.00,300000000.00
Mar 14 2023,OKB,$47.82,0,300000000.00,300000000.00
Mar 14 2023,OKB,$47.82,0,300000000.00,300000000.00
Mar 14 2023,OKB,$47.82,0,300000000.00,300000000.00
Mar 13 2023,OKB,$41.42,0,300000000.00,300000000.00
Mar 13 2023,OKB,$41.42,0,300000000.00,300000000.00
Mar 12 2023,OKB,$39.38,0,300000000.00,300000000.00
Mar 12 2023,OKB,$39.38,0,300000000.00,300000000.00
Mar 12 2023,OKB,$39.38,0,300000000.00,300000000.00
Mar 11 2023,OKB,$39.79,0,300000000.00,300000000.00
Mar 11 2023,OKB,$39.79,0,300000000.00,300000000.00
Mar 10 2023,OKB,$40.18,0,300000000.00,300000000.00
Mar 10 2023,OKB,$40.18,0,300000000.00,300000000.00
Mar 10 2023,OKB,$40.18,0,300000000.00,300000000.00
Mar 09 2023,OKB,$44.06,0,300000000.00,300000000.00
Mar 09 2023,OKB,$44.06,0,300000000.00,300000000.00
Mar 08 2023,OKB,$43.17,0,300000000.00,300000000.00
Mar 08 2023,OKB,$43.17,0,300000000.00,300000000.00
Mar 07 2023,OKB,$48.24,0,300000000.00,300000000.00
Mar 07 2023,OKB,$48.24,0,300000000.00,300000000.00
Mar 07 2023,OKB,$48.24,0,300000000.00,300000000.00
Mar 06 2023,OKB,$50.17,0,300000000.00,300000000.00
Mar 06 2023,OKB,$50.17,0,300000000.00,300000000.00
Mar 05 2023,OKB,$49.28,0,300000000.00,300000000.00
Mar 05 2023,OKB,$49.28,0,300000000.00,300000000.00
Mar 05 2023,OKB,$49.28,0,300000000.00,300000000.00
Mar 04 2023,OKB,$49.30,0,300000000.00,300000000.00
Mar 04 2023,OKB,$49.30,0,300000000.00,300000000.00
Mar 03 2023,OKB,$50.74,0,300000000.00,300000000.00
Mar 03 2023,OKB,$50.74,0,300000000.00,300000000.00
Mar 03 2023,OKB,$50.74,0,300000000.00,300000000.00
Mar 02 2023,OKB,$51.09,0,300000000.00,300000000.00
Mar 02 2023,OKB,$51.09,0,300000000.00,300000000.00
Mar 01 2023,OKB,$51.32,0,300000000.00,300000000.00
Mar 01 2023,OKB,$51.32,0,300000000.00,300000000.00
Feb 28 2023,OKB,$52.15,0,300000000.00,300000000.00
Feb 28 2023,OKB,$52.15,0,300000000.00,300000000.00
Feb 28 2023,OKB,$52.15,0,300000000.00,300000000.00
Feb 27 2023,OKB,$52.75,0,300000000.00,300000000.00
Feb 27 2023,OKB,$52.75,0,300000000.00,300000000.00
Feb 26 2023,OKB,$50.95,0,300000000.00,300000000.00
Feb 26 2023,OKB,$50.95,0,300000000.00,300000000.00
Feb 26 2023,OKB,$50.95,0,300000000.00,300000000.00
Feb 25 2023,OKB,$48.62,0,300000000.00,300000000.00
Feb 25 2023,OKB,$48.62,0,300000000.00,300000000.00
Feb 24 2023,OKB,$51.34,0,300000000.00,300000000.00
Feb 24 2023,OKB,$51.34,0,300000000.00,300000000.00
Feb 24 2023,OKB,$51.34,0,300000000.00,300000000.00
Feb 23 2023,OKB,$50.62,0,300000000.00,300000000.00
Feb 23 2023,OKB,$50.62,0,300000000.00,300000000.00
Feb 22 2023,OKB,$50.04,0,300000000.00,300000000.00
Feb 22 2023,OKB,$50.04,0,300000000.00,300000000.00
Feb 21 2023,OKB,$53.41,0,300000000.00,300000000.00
Feb 21 2023,OKB,$53.41,0,300000000.00,300000000.00
Feb 21 2023,OKB,$53.41,0,300000000.00,300000000.00
Feb 20 2023,OKB,$52.85,0,300000000.00,300000000.00
Feb 20 2023,OKB,$52.85,0,300000000.00,300000000.00
Feb 19 2023,OKB,$52.26,0,300000000.00,300000000.00
Feb 19 2023,OKB,$52.26,0,300000000.00,300000000.00
Feb 19 2023,OKB,$52.26,0,300000000.00,300000000.00
Feb 18 2023,OKB,$54.14,0,300000000.00,300000000.00
Feb 18 2023,OKB,$54.14,0,300000000.00,300000000.00
Feb 17 2023,OKB,$48.14,0,300000000.00,300000000.00
Feb 17 2023,OKB,$48.14,0,300000000.00,300000000.00
Feb 17 2023,OKB,$48.14,0,300000000.00,300000000.00
Feb 16 2023,OKB,$44.96,0,300000000.00,300000000.00
Feb 16 2023,OKB,$44.96,0,300000000.00,300000000.00
Feb 15 2023,OKB,$41.80,0,300000000.00,300000000.00
Feb 15 2023,OKB,$41.80,0,300000000.00,300000000.00
Feb 14 2023,OKB,$40.46,0,300000000.00,300000000.00
Feb 14 2023,OKB,$40.46,0,300000000.00,300000000.00
Feb 14 2023,OKB,$40.46,0,300000000.00,300000000.00
Feb 14 2023,OKB,$40.46,0,300000000.00,300000000.00
Feb 13 2023,OKB,$40.88,0,300000000.00,300000000.00
Feb 13 2023,OKB,$40.88,0,300000000.00,300000000.00
Feb 12 2023,OKB,$41.20,0,300000000.00,300000000.00
Feb 12 2023,OKB,$41.20,0,300000000.00,300000000.00
Feb 12 2023,OKB,$41.20,0,300000000.00,300000000.00
Feb 11 2023,OKB,$40.15,0,300000000.00,300000000.00
Feb 11 2023,OKB,$40.15,0,300000000.00,300000000.00
Feb 10 2023,OKB,$39.19,0,300000000.00,300000000.00
Feb 10 2023,OKB,$39.19,0,300000000.00,300000000.00
Feb 09 2023,OKB,$44.44,0,300000000.00,300000000.00
Feb 09 2023,OKB,$44.44,0,300000000.00,300000000.00
Feb 09 2023,OKB,$44.44,0,300000000.00,300000000.00
Feb 08 2023,OKB,$44.81,0,300000000.00,300000000.00
Feb 08 2023,OKB,$44.81,0,300000000.00,300000000.00
Feb 07 2023,OKB,$43.77,0,300000000.00,300000000.00
Feb 07 2023,OKB,$43.77,0,300000000.00,300000000.00
Feb 07 2023,OKB,$43.77,0,300000000.00,300000000.00
Feb 06 2023,OKB,$43.97,0,300000000.00,300000000.00
Feb 06 2023,OKB,$43.97,0,300000000.00,300000000.00
Feb 05 2023,OKB,$41.13,0,300000000.00,300000000.00
Feb 05 2023,OKB,$41.13,0,300000000.00,300000000.00
Feb 05 2023,OKB,$41.13,0,300000000.00,300000000.00
Feb 04 2023,OKB,$41.21,0,300000000.00,300000000.00
Feb 04 2023,OKB,$41.21,0,300000000.00,300000000.00
Feb 03 2023,OKB,$40.07,0,300000000.00,300000000.00
Feb 03 2023,OKB,$40.07,0,300000000.00,300000000.00
Feb 02 2023,OKB,$37.97,0,300000000.00,300000000.00
Feb 02 2023,OKB,$37.97,0,300000000.00,300000000.00
Feb 02 2023,OKB,$37.97,0,300000000.00,300000000.00
Feb 01 2023,OKB,$37.31,0,300000000.00,300000000.00
Feb 01 2023,OKB,$37.31,0,300000000.00,300000000.00
Jan 31 2023,OKB,$36.86,0,300000000.00,300000000.00
Jan 31 2023,OKB,$36.86,0,300000000.00,300000000.00
Jan 31 2023,OKB,$36.86,0,300000000.00,300000000.00
Jan 30 2023,OKB,$39.81,0,300000000.00,300000000.00
Jan 30 2023,OKB,$39.81,0,300000000.00,300000000.00
Jan 29 2023,OKB,$38.84,0,300000000.00,300000000.00
Jan 29 2023,OKB,$38.84,0,300000000.00,300000000.00
Jan 29 2023,OKB,$38.84,0,300000000.00,300000000.00
Jan 28 2023,OKB,$36.29,0,300000000.00,300000000.00
Jan 28 2023,OKB,$36.29,0,300000000.00,300000000.00
Jan 27 2023,OKB,$35.90,0,300000000.00,300000000.00
Jan 27 2023,OKB,$35.90,0,300000000.00,300000000.00
Jan 26 2023,OKB,$36.07,0,300000000.00,300000000.00
Jan 26 2023,OKB,$36.07,0,300000000.00,300000000.00
Jan 26 2023,OKB,$36.07,0,300000000.00,300000000.00
Jan 25 2023,OKB,$35.13,0,300000000.00,300000000.00
Jan 25 2023,OKB,$35.13,0,300000000.00,300000000.00
Jan 24 2023,OKB,$36.37,0,300000000.00,300000000.00
Jan 24 2023,OKB,$36.37,0,300000000.00,300000000.00
Jan 24 2023,OKB,$36.37,0,300000000.00,300000000.00
Jan 23 2023,OKB,$36.64,0,300000000.00,300000000.00
Jan 23 2023,OKB,$36.64,0,300000000.00,300000000.00
Jan 22 2023,OKB,$35.63,0,300000000.00,300000000.00
Jan 22 2023,OKB,$35.63,0,300000000.00,300000000.00
Jan 22 2023,OKB,$35.63,0,300000000.00,300000000.00
Jan 21 2023,OKB,$32.27,0,300000000.00,300000000.00
Jan 21 2023,OKB,$32.27,0,300000000.00,300000000.00
Jan 20 2023,OKB,$31.06,0,300000000.00,300000000.00
Jan 20 2023,OKB,$31.06,0,300000000.00,300000000.00
Jan 19 2023,OKB,$30.95,0,300000000.00,300000000.00
Jan 19 2023,OKB,$30.95,0,300000000.00,300000000.00
Jan 19 2023,OKB,$30.95,0,300000000.00,300000000.00
Jan 18 2023,OKB,$32.11,0,300000000.00,300000000.00
Jan 18 2023,OKB,$32.11,0,300000000.00,300000000.00
Jan 17 2023,OKB,$31.72,0,300000000.00,300000000.00
Jan 17 2023,OKB,$31.72,0,300000000.00,300000000.00
Jan 17 2023,OKB,$31.72,0,300000000.00,300000000.00
Jan 16 2023,OKB,$31.32,0,300000000.00,300000000.00
Jan 16 2023,OKB,$31.32,0,300000000.00,300000000.00
Jan 15 2023,OKB,$32.08,0,300000000.00,300000000.00
Jan 15 2023,OKB,$32.08,0,300000000.00,300000000.00
Jan 15 2023,OKB,$32.08,0,300000000.00,300000000.00
Jan 14 2023,OKB,$29.71,0,300000000.00,300000000.00
Jan 14 2023,OKB,$29.71,0,300000000.00,300000000.00
Jan 13 2023,OKB,$28.69,0,300000000.00,300000000.00
Jan 13 2023,OKB,$28.69,0,300000000.00,300000000.00
Jan 12 2023,OKB,$27.48,0,300000000.00,300000000.00
Jan 12 2023,OKB,$27.48,0,300000000.00,300000000.00
Jan 12 2023,OKB,$27.48,0,300000000.00,300000000.00
Jan 11 2023,OKB,$27.17,0,300000000.00,300000000.00
Jan 11 2023,OKB,$27.17,0,300000000.00,300000000.00
Jan 10 2023,OKB,$26.79,0,300000000.00,300000000.00
Jan 10 2023,OKB,$26.79,0,300000000.00,300000000.00
Jan 10 2023,OKB,$26.79,0,300000000.00,300000000.00
Jan 09 2023,OKB,$26.75,0,300000000.00,300000000.00
Jan 09 2023,OKB,$26.75,0,300000000.00,300000000.00
Jan 08 2023,OKB,$27.07,0,300000000.00,300000000.00
Jan 08 2023,OKB,$27.07,0,300000000.00,300000000.00
Jan 08 2023,OKB,$27.07,0,300000000.00,300000000.00
Jan 07 2023,OKB,$26.95,0,300000000.00,300000000.00
Jan 07 2023,OKB,$26.95,0,300000000.00,300000000.00
Jan 06 2023,OKB,$26.98,0,300000000.00,300000000.00
Jan 06 2023,OKB,$26.98,0,300000000.00,300000000.00
Jan 05 2023,OKB,$27.23,0,300000000.00,300000000.00
Jan 05 2023,OKB,$27.23,0,300000000.00,300000000.00
Jan 05 2023,OKB,$27.23,0,300000000.00,300000000.00
Jan 04 2023,OKB,$28.30,0,300000000.00,300000000.00
Jan 04 2023,OKB,$28.30,0,300000000.00,300000000.00
Jan 03 2023,OKB,$29.34,0,300000000.00,300000000.00
Jan 03 2023,OKB,$29.34,0,300000000.00,300000000.00
Jan 03 2023,OKB,$29.34,0,300000000.00,300000000.00
Jan 02 2023,OKB,$27.35,0,300000000.00,300000000.00
Jan 02 2023,OKB,$27.35,0,300000000.00,300000000.00
Jan 01 2023,OKB,$26.09,0,300000000.00,300000000.00
Jan 01 2023,OKB,$26.09,0,300000000.00,300000000.00
Jan 01 2023,OKB,$26.09,0,300000000.00,300000000.00
Dec 31 2022,OKB,$25.17,0,300000000.00,300000000.00
Dec 31 2022,OKB,$25.17,0,300000000.00,300000000.00
Dec 30 2022,OKB,$24.14,0,300000000.00,300000000.00
Dec 30 2022,OKB,$24.14,0,300000000.00,300000000.00
Dec 29 2022,OKB,$23.70,0,300000000.00,300000000.00
Dec 29 2022,OKB,$23.70,0,300000000.00,300000000.00
Dec 29 2022,OKB,$23.70,0,300000000.00,300000000.00
Dec 28 2022,OKB,$24.01,0,300000000.00,300000000.00
Dec 28 2022,OKB,$24.01,0,300000000.00,300000000.00
Dec 27 2022,OKB,$23.04,0,300000000.00,300000000.00
Dec 27 2022,OKB,$23.04,0,300000000.00,300000000.00
Dec 27 2022,OKB,$23.04,0,300000000.00,300000000.00
Dec 26 2022,OKB,$23.09,0,300000000.00,300000000.00
Dec 26 2022,OKB,$23.09,0,300000000.00,300000000.00
Dec 25 2022,OKB,$21.87,0,300000000.00,300000000.00
Dec 25 2022,OKB,$21.87,0,300000000.00,300000000.00
Dec 24 2022,OKB,$22.12,0,300000000.00,300000000.00
Dec 24 2022,OKB,$22.12,0,300000000.00,300000000.00
Dec 24 2022,OKB,$22.12,0,300000000.00,300000000.00
Dec 23 2022,OKB,$22.05,0,300000000.00,300000000.00
Dec 23 2022,OKB,$22.05,0,300000000.00,300000000.00
Dec 22 2022,OKB,$22.56,0,300000000.00,300000000.00
Dec 22 2022,OKB,$22.56,0,300000000.00,300000000.00
Dec 22 2022,OKB,$22.56,0,300000000.00,300000000.00
Dec 21 2022,OKB,$22.81,0,300000000.00,300000000.00
Dec 21 2022,OKB,$22.81,0,300000000.00,300000000.00
Dec 20 2022,OKB,$21.26,0,300000000.00,300000000.00
Dec 20 2022,OKB,$21.26,0,300000000.00,300000000.00
Dec 20 2022,OKB,$21.26,0,300000000.00,300000000.00
Dec 19 2022,OKB,$21.94,0,300000000.00,300000000.00
Dec 19 2022,OKB,$21.94,0,300000000.00,300000000.00
Dec 18 2022,OKB,$21.71,0,300000000.00,300000000.00
Dec 18 2022,OKB,$21.71,0,300000000.00,300000000.00
Dec 17 2022,OKB,$22.84,0,300000000.00,300000000.00
Dec 17 2022,OKB,$22.84,0,300000000.00,300000000.00
Dec 17 2022,OKB,$22.84,0,300000000.00,300000000.00
Dec 16 2022,OKB,$22.74,0,300000000.00,300000000.00
Dec 16 2022,OKB,$22.74,0,300000000.00,300000000.00
Dec 15 2022,OKB,$22.91,0,300000000.00,300000000.00
Dec 15 2022,OKB,$22.91,0,300000000.00,300000000.00
Dec 15 2022,OKB,$22.91,0,300000000.00,300000000.00
Dec 14 2022,OKB,$22.77,0,300000000.00,300000000.00
Dec 14 2022,OKB,$22.77,0,300000000.00,300000000.00
Dec 13 2022,OKB,$21.20,0,300000000.00,300000000.00
Dec 13 2022,OKB,$21.20,0,300000000.00,300000000.00
Dec 13 2022,OKB,$21.20,0,300000000.00,300000000.00
Dec 12 2022,OKB,$21.22,0,300000000.00,300000000.00
Dec 12 2022,OKB,$21.22,0,300000000.00,300000000.00
Dec 11 2022,OKB,$21.27,0,300000000.00,300000000.00
Dec 11 2022,OKB,$21.27,0,300000000.00,300000000.00
Dec 10 2022,OKB,$21.29,0,300000000.00,300000000.00
Dec 10 2022,OKB,$21.29,0,300000000.00,300000000.00
Dec 10 2022,OKB,$21.29,0,300000000.00,300000000.00
Dec 09 2022,OKB,$20.84,0,300000000.00,300000000.00
Dec 09 2022,OKB,$20.84,0,300000000.00,300000000.00
Dec 08 2022,OKB,$21.00,0,300000000.00,300000000.00
Dec 08 2022,OKB,$21.00,0,300000000.00,300000000.00
Dec 08 2022,OKB,$21.00,0,300000000.00,300000000.00
Dec 07 2022,OKB,$20.92,0,300000000.00,300000000.00
Dec 07 2022,OKB,$20.92,0,300000000.00,300000000.00
Dec 06 2022,OKB,$21.25,0,300000000.00,300000000.00
Dec 06 2022,OKB,$21.25,0,300000000.00,300000000.00
Dec 06 2022,OKB,$21.25,0,300000000.00,300000000.00
Dec 05 2022,OKB,$21.81,0,300000000.00,300000000.00
Dec 05 2022,OKB,$21.81,0,300000000.00,300000000.00
Dec 04 2022,OKB,$21.78,0,300000000.00,300000000.00
Dec 04 2022,OKB,$21.78,0,300000000.00,300000000.00
Dec 03 2022,OKB,$22.22,0,300000000.00,300000000.00
Dec 03 2022,OKB,$22.22,0,300000000.00,300000000.00
Dec 03 2022,OKB,$22.22,0,300000000.00,300000000.00
Dec 02 2022,OKB,$22.12,0,300000000.00,300000000.00
Dec 02 2022,OKB,$22.12,0,300000000.00,300000000.00
Dec 01 2022,OKB,$21.60,0,300000000.00,300000000.00
Dec 01 2022,OKB,$21.60,0,300000000.00,300000000.00
Dec 01 2022,OKB,$21.60,0,300000000.00,300000000.00
Nov 30 2022,OKB,$20.48,0,300000000.00,300000000.00
Nov 30 2022,OKB,$20.48,0,300000000.00,300000000.00
Nov 29 2022,OKB,$20.33,0,300000000.00,300000000.00
Nov 29 2022,OKB,$20.33,0,300000000.00,300000000.00
Nov 29 2022,OKB,$20.33,0,300000000.00,300000000.00
Nov 28 2022,OKB,$20.89,0,300000000.00,300000000.00
Nov 28 2022,OKB,$20.89,0,300000000.00,300000000.00
Nov 27 2022,OKB,$21.02,0,300000000.00,300000000.00
Nov 27 2022,OKB,$21.02,0,300000000.00,300000000.00
Nov 26 2022,OKB,$21.04,0,300000000.00,300000000.00
Nov 26 2022,OKB,$21.04,0,300000000.00,300000000.00
Nov 26 2022,OKB,$21.04,0,300000000.00,300000000.00
Nov 25 2022,OKB,$21.13,0,300000000.00,300000000.00
Nov 25 2022,OKB,$21.13,0,300000000.00,300000000.00
Nov 24 2022,OKB,$21.43,0,300000000.00,300000000.00
Nov 24 2022,OKB,$21.43,0,300000000.00,300000000.00
Nov 24 2022,OKB,$21.43,0,300000000.00,300000000.00
Nov 23 2022,OKB,$20.21,0,300000000.00,300000000.00
Nov 23 2022,OKB,$20.21,0,300000000.00,300000000.00
Nov 22 2022,OKB,$19.87,0,300000000.00,300000000.00
Nov 22 2022,OKB,$19.87,0,300000000.00,300000000.00
Nov 22 2022,OKB,$19.87,0,300000000.00,300000000.00
Nov 21 2022,OKB,$20.03,0,300000000.00,300000000.00
Nov 21 2022,OKB,$20.03,0,300000000.00,300000000.00
Nov 20 2022,OKB,$20.57,0,300000000.00,300000000.00
Nov 20 2022,OKB,$20.57,0,300000000.00,300000000.00
Nov 19 2022,OKB,$19.87,0,300000000.00,300000000.00
Nov 19 2022,OKB,$19.87,0,300000000.00,300000000.00
Nov 19 2022,OKB,$19.87,0,300000000.00,300000000.00
Nov 18 2022,OKB,$18.96,0,300000000.00,300000000.00
Nov 18 2022,OKB,$18.96,0,300000000.00,300000000.00
Nov 17 2022,OKB,$19.32,0,300000000.00,300000000.00
Nov 17 2022,OKB,$19.32,0,300000000.00,300000000.00
