Date,Symbol,Price,Available Supply,Unlocked Supply,Company Tokens,Team Tokens,Round 1 (Seed),Round 2,Other Rounds,Round 3,Advisors Tokens,Backstop Fund,Safety Fund,User Acquisition Fund,Ecosystem Fund,FTT Liquidity Fund
May 02 2022,FTT,$39.16,0,333972288.39,184356808.39,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 01 2022,FTT,$38.06,0,333789288.83,184173808.83,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 01 2022,FTT,$38.06,0,333789288.83,184173808.83,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
May 01 2022,FTT,$38.06,0,333789288.83,184173808.83,20307616.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 30 2022,FTT,$38.79,0,333576951.93,183990809.27,20278278.66,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 30 2022,FTT,$38.79,0,333576951.93,183990809.27,20278278.66,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 30 2022,FTT,$38.79,0,333576951.93,183990809.27,20278278.66,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 29 2022,FTT,$40.18,0,333375423.52,183807809.71,20259749.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 29 2022,FTT,$40.18,0,333375423.52,183807809.71,20259749.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 29 2022,FTT,$40.18,0,333375423.52,183807809.71,20259749.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 28 2022,FTT,$39.61,0,333173895.11,183624810.15,20241220.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 28 2022,FTT,$39.61,0,333173895.11,183624810.15,20241220.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 28 2022,FTT,$39.61,0,333173895.11,183624810.15,20241220.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 27 2022,FTT,$38.68,0,332972366.70,183441810.58,20222692.12,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 27 2022,FTT,$38.68,0,332972366.70,183441810.58,20222692.12,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 27 2022,FTT,$38.68,0,332972366.70,183441810.58,20222692.12,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 26 2022,FTT,$41.89,0,332770838.30,183258811.02,20204163.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 26 2022,FTT,$41.89,0,332770838.30,183258811.02,20204163.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 26 2022,FTT,$41.89,0,332770838.30,183258811.02,20204163.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 25 2022,FTT,$40.79,0,332569309.89,183075811.46,20185634.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 25 2022,FTT,$40.79,0,332569309.89,183075811.46,20185634.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 25 2022,FTT,$40.79,0,332569309.89,183075811.46,20185634.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 24 2022,FTT,$41.14,0,332367781.48,182892811.90,20167105.58,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 24 2022,FTT,$41.14,0,332367781.48,182892811.90,20167105.58,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 23 2022,FTT,$41.44,0,332166253.07,182709812.34,20148576.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 23 2022,FTT,$41.44,0,332166253.07,182709812.34,20148576.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 23 2022,FTT,$41.44,0,332166253.07,182709812.34,20148576.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 22 2022,FTT,$42.17,0,331964724.66,182526812.78,20130047.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 22 2022,FTT,$42.17,0,331964724.66,182526812.78,20130047.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 22 2022,FTT,$42.17,0,331964724.66,182526812.78,20130047.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 21 2022,FTT,$42.78,0,331763196.25,182343813.21,20111519.04,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 21 2022,FTT,$42.78,0,331763196.25,182343813.21,20111519.04,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 21 2022,FTT,$42.78,0,331763196.25,182343813.21,20111519.04,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 20 2022,FTT,$43.53,0,331561667.85,182160813.65,20092990.19,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 20 2022,FTT,$43.53,0,331561667.85,182160813.65,20092990.19,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 20 2022,FTT,$43.53,0,331561667.85,182160813.65,20092990.19,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 19 2022,FTT,$43.43,0,331360139.44,181977814.09,20074461.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 19 2022,FTT,$43.43,0,331360139.44,181977814.09,20074461.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 19 2022,FTT,$43.43,0,331360139.44,181977814.09,20074461.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 18 2022,FTT,$44.81,0,331158611.03,181794814.53,20055932.50,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 18 2022,FTT,$44.81,0,331158611.03,181794814.53,20055932.50,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 18 2022,FTT,$44.81,0,331158611.03,181794814.53,20055932.50,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 17 2022,FTT,$41.88,0,330957082.62,181611814.97,20037403.65,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 17 2022,FTT,$41.88,0,330957082.62,181611814.97,20037403.65,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 17 2022,FTT,$41.88,0,330957082.62,181611814.97,20037403.65,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 16 2022,FTT,$42.61,0,330755554.21,181428815.41,20018874.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 16 2022,FTT,$42.61,0,330755554.21,181428815.41,20018874.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 16 2022,FTT,$42.61,0,330755554.21,181428815.41,20018874.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 15 2022,FTT,$41.77,0,330554025.80,181245815.84,20000345.96,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 15 2022,FTT,$41.77,0,330554025.80,181245815.84,20000345.96,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 15 2022,FTT,$41.77,0,330554025.80,181245815.84,20000345.96,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 14 2022,FTT,$42.94,0,330352497.40,181062816.28,19981817.11,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 14 2022,FTT,$42.94,0,330352497.40,181062816.28,19981817.11,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 14 2022,FTT,$42.94,0,330352497.40,181062816.28,19981817.11,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 13 2022,FTT,$41.90,0,330150968.99,180879816.72,19963288.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 13 2022,FTT,$41.90,0,330150968.99,180879816.72,19963288.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 13 2022,FTT,$41.90,0,330150968.99,180879816.72,19963288.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 12 2022,FTT,$41.40,0,329949440.58,180696817.16,19944759.42,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 12 2022,FTT,$41.40,0,329949440.58,180696817.16,19944759.42,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 12 2022,FTT,$41.40,0,329949440.58,180696817.16,19944759.42,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 11 2022,FTT,$45.05,0,329747912.17,180513817.60,19926230.57,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 11 2022,FTT,$45.05,0,329747912.17,180513817.60,19926230.57,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 11 2022,FTT,$45.05,0,329747912.17,180513817.60,19926230.57,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 10 2022,FTT,$45.68,0,329546383.76,180330818.04,19907701.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 10 2022,FTT,$45.68,0,329546383.76,180330818.04,19907701.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 10 2022,FTT,$45.68,0,329546383.76,180330818.04,19907701.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 09 2022,FTT,$44.73,0,329344855.35,180147818.47,19889172.88,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 09 2022,FTT,$44.73,0,329344855.35,180147818.47,19889172.88,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 09 2022,FTT,$44.73,0,329344855.35,180147818.47,19889172.88,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 08 2022,FTT,$45.70,0,329143326.94,179964818.91,19870644.03,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 08 2022,FTT,$45.70,0,329143326.94,179964818.91,19870644.03,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 07 2022,FTT,$45.06,0,328941798.54,179781819.35,19852115.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 07 2022,FTT,$45.06,0,328941798.54,179781819.35,19852115.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 07 2022,FTT,$45.06,0,328941798.54,179781819.35,19852115.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 06 2022,FTT,$48.64,0,328740270.13,179598819.79,19833586.34,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 06 2022,FTT,$48.64,0,328740270.13,179598819.79,19833586.34,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 06 2022,FTT,$48.64,0,328740270.13,179598819.79,19833586.34,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 05 2022,FTT,$50.14,0,328538741.72,179415820.23,19815057.49,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 05 2022,FTT,$50.14,0,328538741.72,179415820.23,19815057.49,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 05 2022,FTT,$50.14,0,328538741.72,179415820.23,19815057.49,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 04 2022,FTT,$50.40,0,328337213.31,179232820.67,19796528.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 04 2022,FTT,$50.40,0,328337213.31,179232820.67,19796528.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 04 2022,FTT,$50.40,0,328337213.31,179232820.67,19796528.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 03 2022,FTT,$49.76,0,328135684.90,179049821.11,19777999.80,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 03 2022,FTT,$49.76,0,328135684.90,179049821.11,19777999.80,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 03 2022,FTT,$49.76,0,328135684.90,179049821.11,19777999.80,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 02 2022,FTT,$50.49,0,327934156.49,178866821.54,19759470.95,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 02 2022,FTT,$50.49,0,327934156.49,178866821.54,19759470.95,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 02 2022,FTT,$50.49,0,327934156.49,178866821.54,19759470.95,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 01 2022,FTT,$48.90,0,327732628.09,178683821.98,19740942.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 01 2022,FTT,$48.90,0,327732628.09,178683821.98,19740942.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Apr 01 2022,FTT,$48.90,0,327732628.09,178683821.98,19740942.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 31 2022,FTT,$51.19,0,327531099.68,178500822.42,19722413.26,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 31 2022,FTT,$51.19,0,327531099.68,178500822.42,19722413.26,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 31 2022,FTT,$51.19,0,327531099.68,178500822.42,19722413.26,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 30 2022,FTT,$51.08,0,327329571.27,178317822.86,19703884.41,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 30 2022,FTT,$51.08,0,327329571.27,178317822.86,19703884.41,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 30 2022,FTT,$51.08,0,327329571.27,178317822.86,19703884.41,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 29 2022,FTT,$51.68,0,327128042.86,178134823.30,19685355.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 29 2022,FTT,$51.68,0,327128042.86,178134823.30,19685355.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 29 2022,FTT,$51.68,0,327128042.86,178134823.30,19685355.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 28 2022,FTT,$51.90,0,326926514.45,177951823.74,19666826.72,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 28 2022,FTT,$51.90,0,326926514.45,177951823.74,19666826.72,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 28 2022,FTT,$51.90,0,326926514.45,177951823.74,19666826.72,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 27 2022,FTT,$49.89,0,326724986.04,177768824.17,19648297.87,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 27 2022,FTT,$49.89,0,326724986.04,177768824.17,19648297.87,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 27 2022,FTT,$49.89,0,326724986.04,177768824.17,19648297.87,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 26 2022,FTT,$49.76,0,326523457.64,177585824.61,19629769.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 26 2022,FTT,$49.76,0,326523457.64,177585824.61,19629769.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 26 2022,FTT,$49.76,0,326523457.64,177585824.61,19629769.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 25 2022,FTT,$49.34,0,326321929.23,177402825.05,19611240.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 25 2022,FTT,$49.34,0,326321929.23,177402825.05,19611240.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 25 2022,FTT,$49.34,0,326321929.23,177402825.05,19611240.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 24 2022,FTT,$46.14,0,326120400.82,177219825.49,19592711.33,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 24 2022,FTT,$46.14,0,326120400.82,177219825.49,19592711.33,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 24 2022,FTT,$46.14,0,326120400.82,177219825.49,19592711.33,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 23 2022,FTT,$45.29,0,325918872.41,177036825.93,19574182.48,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 23 2022,FTT,$45.29,0,325918872.41,177036825.93,19574182.48,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 22 2022,FTT,$44.77,0,325717344.00,176853826.37,19555653.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 22 2022,FTT,$44.77,0,325717344.00,176853826.37,19555653.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 22 2022,FTT,$44.77,0,325717344.00,176853826.37,19555653.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 21 2022,FTT,$44.01,0,325515815.59,176670826.80,19537124.79,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 21 2022,FTT,$44.01,0,325515815.59,176670826.80,19537124.79,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 21 2022,FTT,$44.01,0,325515815.59,176670826.80,19537124.79,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 20 2022,FTT,$44.90,0,325314287.19,176487827.24,19518595.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 20 2022,FTT,$44.90,0,325314287.19,176487827.24,19518595.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 20 2022,FTT,$44.90,0,325314287.19,176487827.24,19518595.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 19 2022,FTT,$44.63,0,325112758.78,176304827.68,19500067.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 19 2022,FTT,$44.63,0,325112758.78,176304827.68,19500067.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 19 2022,FTT,$44.63,0,325112758.78,176304827.68,19500067.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 19 2022,FTT,$44.63,0,325112758.78,176304827.68,19500067.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 19 2022,FTT,$44.63,0,325112758.78,176304827.68,19500067.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 29 2022,FTT,$51.68,0,327128042.86,178134823.30,19685355.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 29 2022,FTT,$51.68,0,327128042.86,178134823.30,19685355.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 29 2022,FTT,$51.68,0,327128042.86,178134823.30,19685355.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 28 2022,FTT,$51.90,0,326926514.45,177951823.74,19666826.72,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 28 2022,FTT,$51.90,0,326926514.45,177951823.74,19666826.72,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 28 2022,FTT,$51.90,0,326926514.45,177951823.74,19666826.72,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 27 2022,FTT,$49.89,0,326724986.04,177768824.17,19648297.87,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 27 2022,FTT,$49.89,0,326724986.04,177768824.17,19648297.87,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 27 2022,FTT,$49.89,0,326724986.04,177768824.17,19648297.87,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
