Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team (TBD),Reserved (TBD),Community & Other (TBD),Founder / Team,Private Investors,Community & Other
Jul 15 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 15 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 14 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 14 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 13 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 13 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 12 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 12 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 11 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 11 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 10 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 10 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 09 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 09 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 08 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 08 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 07 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 07 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 06 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 06 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 05 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 05 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 04 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 04 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 03 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 03 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 02 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 02 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 01 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jul 01 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 30 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 30 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 29 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 29 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 28 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 28 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 27 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 27 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 27 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 26 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 26 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 25 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 25 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 24 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 24 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 23 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 23 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 22 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 22 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 21 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 21 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 20 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 20 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 19 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 19 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 18 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 18 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 17 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 17 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 16 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 16 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 15 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 15 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 14 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 14 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 13 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 13 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 12 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 12 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 11 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 11 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 10 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 10 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 09 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 09 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 08 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 08 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 08 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 07 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 07 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 06 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 06 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 05 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 05 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 04 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 04 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 03 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 03 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 02 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 02 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 01 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Jun 01 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 31 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 31 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 30 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 30 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 29 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 29 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 28 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 28 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 27 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 27 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 26 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 26 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 25 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 25 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 24 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 24 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 23 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 23 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 22 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 22 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 21 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 21 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 21 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 20 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 20 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 19 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 19 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 18 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 18 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 17 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 17 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 16 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 16 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 15 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 15 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 14 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 14 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 13 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 13 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 12 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 12 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 11 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 11 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 10 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 10 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 09 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 09 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 08 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 08 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 07 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 07 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 06 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 06 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 05 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 05 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 04 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 04 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 03 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 03 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 03 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 02 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 02 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 01 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
May 01 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 30 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 30 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 29 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 29 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 28 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 28 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 27 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 27 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 26 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 26 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 25 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 25 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 24 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 24 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 23 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 23 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 22 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 22 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 21 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 21 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 20 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 20 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 19 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 19 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 18 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 18 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 17 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 17 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 16 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 16 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 15 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 15 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 15 2031,STRK,0,10000000000.00,4540785318.20,1076000000.00,3103000000.00,1280214681.80,2004000000.00,1817000000.00,719785318.20
Apr 14 2031,STRK,0,9998355633.80,4540785318.20,1076000000.00,3101785993.74,1279784321.86,2004000000.00,1817000000.00,719785318.20
Apr 14 2031,STRK,0,9998355633.80,4540785318.20,1076000000.00,3101785993.74,1279784321.86,2004000000.00,1817000000.00,719785318.20
Apr 13 2031,STRK,0,9996711267.61,4540785318.20,1076000000.00,3100571987.48,1279353961.93,2004000000.00,1817000000.00,719785318.20
Apr 13 2031,STRK,0,9996711267.61,4540785318.20,1076000000.00,3100571987.48,1279353961.93,2004000000.00,1817000000.00,719785318.20
Apr 12 2031,STRK,0,9995066901.41,4540785318.20,1076000000.00,3099357981.22,1278923601.99,2004000000.00,1817000000.00,719785318.20
Apr 12 2031,STRK,0,9995066901.41,4540785318.20,1076000000.00,3099357981.22,1278923601.99,2004000000.00,1817000000.00,719785318.20
Apr 11 2031,STRK,0,9993422535.21,4540785318.20,1076000000.00,3098143974.96,1278493242.05,2004000000.00,1817000000.00,719785318.20
Apr 11 2031,STRK,0,9993422535.21,4540785318.20,1076000000.00,3098143974.96,1278493242.05,2004000000.00,1817000000.00,719785318.20
Apr 10 2031,STRK,0,9991778169.01,4540785318.20,1076000000.00,3096929968.70,1278062882.11,2004000000.00,1817000000.00,719785318.20
Apr 10 2031,STRK,0,9991778169.01,4540785318.20,1076000000.00,3096929968.70,1278062882.11,2004000000.00,1817000000.00,719785318.20
Apr 09 2031,STRK,0,9990133802.82,4540785318.20,1076000000.00,3095715962.44,1277632522.18,2004000000.00,1817000000.00,719785318.20
