Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Public Investors,Reserved,Community & Other
Oct 02 2044,AGIX,0,1985906560.30,1985906560.30,180000000.00,500000000.00,80000000.00,1225906560.30
Sep 20 2044,AGIX,0,1985691939.40,1985691939.40,180000000.00,500000000.00,80000000.00,1225691939.40
Sep 08 2044,AGIX,0,1985691939.40,1985691939.40,180000000.00,500000000.00,80000000.00,1225691939.40
Aug 27 2044,AGIX,0,1985474050.20,1985474050.20,180000000.00,500000000.00,80000000.00,1225474050.20
Aug 16 2044,AGIX,0,1985474050.20,1985474050.20,180000000.00,500000000.00,80000000.00,1225474050.20
Aug 04 2044,AGIX,0,1985474050.20,1985474050.20,180000000.00,500000000.00,80000000.00,1225474050.20
Jul 23 2044,AGIX,0,1985252842.80,1985252842.80,180000000.00,500000000.00,80000000.00,1225252842.80
Jul 11 2044,AGIX,0,1985252842.80,1985252842.80,180000000.00,500000000.00,80000000.00,1225252842.80
Jun 29 2044,AGIX,0,1985252842.80,1985252842.80,180000000.00,500000000.00,80000000.00,1225252842.80
Jun 17 2044,AGIX,0,1985028266.80,1985028266.80,180000000.00,500000000.00,80000000.00,1225028266.80
Jun 05 2044,AGIX,0,1985028266.80,1985028266.80,180000000.00,500000000.00,80000000.00,1225028266.80
May 24 2044,AGIX,0,1984800270.90,1984800270.90,180000000.00,500000000.00,80000000.00,1224800270.90
May 13 2044,AGIX,0,1984800270.90,1984800270.90,180000000.00,500000000.00,80000000.00,1224800270.90
May 01 2044,AGIX,0,1984800270.90,1984800270.90,180000000.00,500000000.00,80000000.00,1224800270.90
Apr 19 2044,AGIX,0,1984568802.90,1984568802.90,180000000.00,500000000.00,80000000.00,1224568802.90
Apr 07 2044,AGIX,0,1984568802.90,1984568802.90,180000000.00,500000000.00,80000000.00,1224568802.90
Mar 26 2044,AGIX,0,1984333810.10,1984333810.10,180000000.00,500000000.00,80000000.00,1224333810.10
Mar 14 2044,AGIX,0,1984333810.10,1984333810.10,180000000.00,500000000.00,80000000.00,1224333810.10
Mar 02 2044,AGIX,0,1984333810.10,1984333810.10,180000000.00,500000000.00,80000000.00,1224333810.10
Feb 20 2044,AGIX,0,1984095238.70,1984095238.70,180000000.00,500000000.00,80000000.00,1224095238.70
Feb 08 2044,AGIX,0,1984095238.70,1984095238.70,180000000.00,500000000.00,80000000.00,1224095238.70
Jan 27 2044,AGIX,0,1983853034.20,1983853034.20,180000000.00,500000000.00,80000000.00,1223853034.20
Jan 15 2044,AGIX,0,1983853034.20,1983853034.20,180000000.00,500000000.00,80000000.00,1223853034.20
Jan 03 2044,AGIX,0,1983853034.20,1983853034.20,180000000.00,500000000.00,80000000.00,1223853034.20
Dec 22 2043,AGIX,0,1983607141.30,1983607141.30,180000000.00,500000000.00,80000000.00,1223607141.30
Dec 10 2043,AGIX,0,1983607141.30,1983607141.30,180000000.00,500000000.00,80000000.00,1223607141.30
Nov 29 2043,AGIX,0,1983607141.30,1983607141.30,180000000.00,500000000.00,80000000.00,1223607141.30
Nov 17 2043,AGIX,0,1983357503.90,1983357503.90,180000000.00,500000000.00,80000000.00,1223357503.90
Nov 05 2043,AGIX,0,1983357503.90,1983357503.90,180000000.00,500000000.00,80000000.00,1223357503.90
Oct 24 2043,AGIX,0,1983104064.80,1983104064.80,180000000.00,500000000.00,80000000.00,1223104064.80
Oct 12 2043,AGIX,0,1983104064.80,1983104064.80,180000000.00,500000000.00,80000000.00,1223104064.80
Sep 30 2043,AGIX,0,1983104064.80,1983104064.80,180000000.00,500000000.00,80000000.00,1223104064.80
Sep 18 2043,AGIX,0,1982846766.30,1982846766.30,180000000.00,500000000.00,80000000.00,1222846766.30
Sep 07 2043,AGIX,0,1982846766.30,1982846766.30,180000000.00,500000000.00,80000000.00,1222846766.30
Aug 26 2043,AGIX,0,1982585549.60,1982585549.60,180000000.00,500000000.00,80000000.00,1222585549.60
Aug 14 2043,AGIX,0,1982585549.60,1982585549.60,180000000.00,500000000.00,80000000.00,1222585549.60
Aug 02 2043,AGIX,0,1982585549.60,1982585549.60,180000000.00,500000000.00,80000000.00,1222585549.60
Jul 21 2043,AGIX,0,1982320354.90,1982320354.90,180000000.00,500000000.00,80000000.00,1222320354.90
Jul 09 2043,AGIX,0,1982320354.90,1982320354.90,180000000.00,500000000.00,80000000.00,1222320354.90
Jun 27 2043,AGIX,0,1982051121.70,1982051121.70,180000000.00,500000000.00,80000000.00,1222051121.70
Jun 16 2043,AGIX,0,1982051121.70,1982051121.70,180000000.00,500000000.00,80000000.00,1222051121.70
Jun 04 2043,AGIX,0,1982051121.70,1982051121.70,180000000.00,500000000.00,80000000.00,1222051121.70
May 23 2043,AGIX,0,1981777788.60,1981777788.60,180000000.00,500000000.00,80000000.00,1221777788.60
May 11 2043,AGIX,0,1981777788.60,1981777788.60,180000000.00,500000000.00,80000000.00,1221777788.60
Apr 29 2043,AGIX,0,1981777788.60,1981777788.60,180000000.00,500000000.00,80000000.00,1221777788.60
Apr 17 2043,AGIX,0,1981500292.90,1981500292.90,180000000.00,500000000.00,80000000.00,1221500292.90
Apr 05 2043,AGIX,0,1981500292.90,1981500292.90,180000000.00,500000000.00,80000000.00,1221500292.90
Mar 24 2043,AGIX,0,1981218571.50,1981218571.50,180000000.00,500000000.00,80000000.00,1221218571.50
Mar 13 2043,AGIX,0,1981218571.50,1981218571.50,180000000.00,500000000.00,80000000.00,1221218571.50
Mar 01 2043,AGIX,0,1981218571.50,1981218571.50,180000000.00,500000000.00,80000000.00,1221218571.50
Feb 17 2043,AGIX,0,1980932559.90,1980932559.90,180000000.00,500000000.00,80000000.00,1220932559.90
Feb 05 2043,AGIX,0,1980932559.90,1980932559.90,180000000.00,500000000.00,80000000.00,1220932559.90
Jan 24 2043,AGIX,0,1980642192.80,1980642192.80,180000000.00,500000000.00,80000000.00,1220642192.80
Jan 12 2043,AGIX,0,1980642192.80,1980642192.80,180000000.00,500000000.00,80000000.00,1220642192.80
Dec 31 2042,AGIX,0,1980642192.80,1980642192.80,180000000.00,500000000.00,80000000.00,1220642192.80
Dec 20 2042,AGIX,0,1980347403.90,1980347403.90,180000000.00,500000000.00,80000000.00,1220347403.90
Dec 08 2042,AGIX,0,1980347403.90,1980347403.90,180000000.00,500000000.00,80000000.00,1220347403.90
Nov 26 2042,AGIX,0,1980048125.80,1980048125.80,180000000.00,500000000.00,80000000.00,1220048125.80
Nov 14 2042,AGIX,0,1980048125.80,1980048125.80,180000000.00,500000000.00,80000000.00,1220048125.80
Nov 02 2042,AGIX,0,1980048125.80,1980048125.80,180000000.00,500000000.00,80000000.00,1220048125.80
Oct 21 2042,AGIX,0,1979744290.10,1979744290.10,180000000.00,500000000.00,80000000.00,1219744290.10
Oct 09 2042,AGIX,0,1979744290.10,1979744290.10,180000000.00,500000000.00,80000000.00,1219744290.10
Sep 28 2042,AGIX,0,1979744290.10,1979744290.10,180000000.00,500000000.00,80000000.00,1219744290.10
Sep 16 2042,AGIX,0,1979435827.50,1979435827.50,180000000.00,500000000.00,80000000.00,1219435827.50
Sep 04 2042,AGIX,0,1979435827.50,1979435827.50,180000000.00,500000000.00,80000000.00,1219435827.50
Aug 23 2042,AGIX,0,1979122667.50,1979122667.50,180000000.00,500000000.00,80000000.00,1219122667.50
Aug 11 2042,AGIX,0,1979122667.50,1979122667.50,180000000.00,500000000.00,80000000.00,1219122667.50
Jul 30 2042,AGIX,0,1979122667.50,1979122667.50,180000000.00,500000000.00,80000000.00,1219122667.50
Jul 18 2042,AGIX,0,1978804738.60,1978804738.60,180000000.00,500000000.00,80000000.00,1218804738.60
Jul 07 2042,AGIX,0,1978804738.60,1978804738.60,180000000.00,500000000.00,80000000.00,1218804738.60
Jun 25 2042,AGIX,0,1978481968.10,1978481968.10,180000000.00,500000000.00,80000000.00,1218481968.10
Jun 13 2042,AGIX,0,1978481968.10,1978481968.10,180000000.00,500000000.00,80000000.00,1218481968.10
Jun 01 2042,AGIX,0,1978481968.10,1978481968.10,180000000.00,500000000.00,80000000.00,1218481968.10
May 20 2042,AGIX,0,1978154282.40,1978154282.40,180000000.00,500000000.00,80000000.00,1218154282.40
May 08 2042,AGIX,0,1978154282.40,1978154282.40,180000000.00,500000000.00,80000000.00,1218154282.40
Apr 26 2042,AGIX,0,1977821606.50,1977821606.50,180000000.00,500000000.00,80000000.00,1217821606.50
Apr 14 2042,AGIX,0,1977821606.50,1977821606.50,180000000.00,500000000.00,80000000.00,1217821606.50
Apr 03 2042,AGIX,0,1977821606.50,1977821606.50,180000000.00,500000000.00,80000000.00,1217821606.50
Mar 22 2042,AGIX,0,1977483864.40,1977483864.40,180000000.00,500000000.00,80000000.00,1217483864.40
Mar 10 2042,AGIX,0,1977483864.40,1977483864.40,180000000.00,500000000.00,80000000.00,1217483864.40
Feb 26 2042,AGIX,0,1977140979.10,1977140979.10,180000000.00,500000000.00,80000000.00,1217140979.10
Feb 14 2042,AGIX,0,1977140979.10,1977140979.10,180000000.00,500000000.00,80000000.00,1217140979.10
Feb 02 2042,AGIX,0,1977140979.10,1977140979.10,180000000.00,500000000.00,80000000.00,1217140979.10
Jan 21 2042,AGIX,0,1976792872.20,1976792872.20,180000000.00,500000000.00,80000000.00,1216792872.20
Jan 10 2042,AGIX,0,1976792872.20,1976792872.20,180000000.00,500000000.00,80000000.00,1216792872.20
Dec 29 2041,AGIX,0,1976792872.20,1976792872.20,180000000.00,500000000.00,80000000.00,1216792872.20
Dec 17 2041,AGIX,0,1976439464.20,1976439464.20,180000000.00,500000000.00,80000000.00,1216439464.20
Dec 05 2041,AGIX,0,1976439464.20,1976439464.20,180000000.00,500000000.00,80000000.00,1216439464.20
Nov 23 2041,AGIX,0,1976080674.30,1976080674.30,180000000.00,500000000.00,80000000.00,1216080674.30
Nov 11 2041,AGIX,0,1976080674.30,1976080674.30,180000000.00,500000000.00,80000000.00,1216080674.30
Oct 30 2041,AGIX,0,1976080674.30,1976080674.30,180000000.00,500000000.00,80000000.00,1216080674.30
Oct 19 2041,AGIX,0,1975716420.60,1975716420.60,180000000.00,500000000.00,80000000.00,1215716420.60
Oct 07 2041,AGIX,0,1975716420.60,1975716420.60,180000000.00,500000000.00,80000000.00,1215716420.60
Sep 25 2041,AGIX,0,1975346619.90,1975346619.90,180000000.00,500000000.00,80000000.00,1215346619.90
Sep 13 2041,AGIX,0,1975346619.90,1975346619.90,180000000.00,500000000.00,80000000.00,1215346619.90
Sep 01 2041,AGIX,0,1975346619.90,1975346619.90,180000000.00,500000000.00,80000000.00,1215346619.90
Aug 20 2041,AGIX,0,1974971187.70,1974971187.70,180000000.00,500000000.00,80000000.00,1214971187.70
Aug 08 2041,AGIX,0,1974971187.70,1974971187.70,180000000.00,500000000.00,80000000.00,1214971187.70
Jul 28 2041,AGIX,0,1974971187.70,1974971187.70,180000000.00,500000000.00,80000000.00,1214971187.70
Jul 16 2041,AGIX,0,1974590038.30,1974590038.30,180000000.00,500000000.00,80000000.00,1214590038.30
Jul 04 2041,AGIX,0,1974590038.30,1974590038.30,180000000.00,500000000.00,80000000.00,1214590038.30
Jun 22 2041,AGIX,0,1974203084.50,1974203084.50,180000000.00,500000000.00,80000000.00,1214203084.50
Jun 10 2041,AGIX,0,1974203084.50,1974203084.50,180000000.00,500000000.00,80000000.00,1214203084.50
May 29 2041,AGIX,0,1974203084.50,1974203084.50,180000000.00,500000000.00,80000000.00,1214203084.50
May 17 2041,AGIX,0,1973810238.10,1973810238.10,180000000.00,500000000.00,80000000.00,1213810238.10
May 06 2041,AGIX,0,1973810238.10,1973810238.10,180000000.00,500000000.00,80000000.00,1213810238.10
Apr 24 2041,AGIX,0,1973411409.30,1973411409.30,180000000.00,500000000.00,80000000.00,1213411409.30
Apr 12 2041,AGIX,0,1973411409.30,1973411409.30,180000000.00,500000000.00,80000000.00,1213411409.30
Mar 31 2041,AGIX,0,1973411409.30,1973411409.30,180000000.00,500000000.00,80000000.00,1213411409.30
Mar 19 2041,AGIX,0,1973006506.90,1973006506.90,180000000.00,500000000.00,80000000.00,1213006506.90
Mar 07 2041,AGIX,0,1973006506.90,1973006506.90,180000000.00,500000000.00,80000000.00,1213006506.90
Feb 23 2041,AGIX,0,1972595438.40,1972595438.40,180000000.00,500000000.00,80000000.00,1212595438.40
Feb 11 2041,AGIX,0,1972595438.40,1972595438.40,180000000.00,500000000.00,80000000.00,1212595438.40
Jan 31 2041,AGIX,0,1972595438.40,1972595438.40,180000000.00,500000000.00,80000000.00,1212595438.40
Jan 19 2041,AGIX,0,1972178110.10,1972178110.10,180000000.00,500000000.00,80000000.00,1212178110.10
Jan 07 2041,AGIX,0,1972178110.10,1972178110.10,180000000.00,500000000.00,80000000.00,1212178110.10
Dec 26 2040,AGIX,0,1971754426.50,1971754426.50,180000000.00,500000000.00,80000000.00,1211754426.50
Dec 14 2040,AGIX,0,1971754426.50,1971754426.50,180000000.00,500000000.00,80000000.00,1211754426.50
Dec 02 2040,AGIX,0,1971754426.50,1971754426.50,180000000.00,500000000.00,80000000.00,1211754426.50
Nov 20 2040,AGIX,0,1971324290.80,1971324290.80,180000000.00,500000000.00,80000000.00,1211324290.80
Nov 09 2040,AGIX,0,1971324290.80,1971324290.80,180000000.00,500000000.00,80000000.00,1211324290.80
Oct 28 2040,AGIX,0,1971324290.80,1971324290.80,180000000.00,500000000.00,80000000.00,1211324290.80
Oct 16 2040,AGIX,0,1970887604.90,1970887604.90,180000000.00,500000000.00,80000000.00,1210887604.90
Oct 04 2040,AGIX,0,1970887604.90,1970887604.90,180000000.00,500000000.00,80000000.00,1210887604.90
Sep 22 2040,AGIX,0,1970444268.90,1970444268.90,180000000.00,500000000.00,80000000.00,1210444268.90
Sep 10 2040,AGIX,0,1970444268.90,1970444268.90,180000000.00,500000000.00,80000000.00,1210444268.90
Aug 29 2040,AGIX,0,1970444268.90,1970444268.90,180000000.00,500000000.00,80000000.00,1210444268.90
Aug 18 2040,AGIX,0,1969994181.70,1969994181.70,180000000.00,500000000.00,80000000.00,1209994181.70
Aug 06 2040,AGIX,0,1969994181.70,1969994181.70,180000000.00,500000000.00,80000000.00,1209994181.70
Jul 25 2040,AGIX,0,1969537240.30,1969537240.30,180000000.00,500000000.00,80000000.00,1209537240.30
Jul 13 2040,AGIX,0,1969537240.30,1969537240.30,180000000.00,500000000.00,80000000.00,1209537240.30
Jul 01 2040,AGIX,0,1969537240.30,1969537240.30,180000000.00,500000000.00,80000000.00,1209537240.30
Jun 19 2040,AGIX,0,1969073340.40,1969073340.40,180000000.00,500000000.00,80000000.00,1209073340.40
Jun 07 2040,AGIX,0,1969073340.40,1969073340.40,180000000.00,500000000.00,80000000.00,1209073340.40
May 27 2040,AGIX,0,1968602376.00,1968602376.00,180000000.00,500000000.00,80000000.00,1208602376.00
May 15 2040,AGIX,0,1968602376.00,1968602376.00,180000000.00,500000000.00,80000000.00,1208602376.00
May 03 2040,AGIX,0,1968602376.00,1968602376.00,180000000.00,500000000.00,80000000.00,1208602376.00
Apr 21 2040,AGIX,0,1968124239.60,1968124239.60,180000000.00,500000000.00,80000000.00,1208124239.60
Apr 09 2040,AGIX,0,1968124239.60,1968124239.60,180000000.00,500000000.00,80000000.00,1208124239.60
Mar 28 2040,AGIX,0,1968124239.60,1968124239.60,180000000.00,500000000.00,80000000.00,1208124239.60
Mar 16 2040,AGIX,0,1967638821.90,1967638821.90,180000000.00,500000000.00,80000000.00,1207638821.90
Mar 05 2040,AGIX,0,1967638821.90,1967638821.90,180000000.00,500000000.00,80000000.00,1207638821.90
Feb 22 2040,AGIX,0,1967146012.10,1967146012.10,180000000.00,500000000.00,80000000.00,1207146012.10
Feb 10 2040,AGIX,0,1967146012.10,1967146012.10,180000000.00,500000000.00,80000000.00,1207146012.10
Jan 29 2040,AGIX,0,1967146012.10,1967146012.10,180000000.00,500000000.00,80000000.00,1207146012.10
Jan 17 2040,AGIX,0,1966645697.60,1966645697.60,180000000.00,500000000.00,80000000.00,1206645697.60
Jan 05 2040,AGIX,0,1966645697.60,1966645697.60,180000000.00,500000000.00,80000000.00,1206645697.60
Dec 24 2039,AGIX,0,1966137764.10,1966137764.10,180000000.00,500000000.00,80000000.00,1206137764.10
Dec 12 2039,AGIX,0,1966137764.10,1966137764.10,180000000.00,500000000.00,80000000.00,1206137764.10
Dec 01 2039,AGIX,0,1966137764.10,1966137764.10,180000000.00,500000000.00,80000000.00,1206137764.10
Nov 19 2039,AGIX,0,1965622095.50,1965622095.50,180000000.00,500000000.00,80000000.00,1205622095.50
Nov 07 2039,AGIX,0,1965622095.50,1965622095.50,180000000.00,500000000.00,80000000.00,1205622095.50
Oct 26 2039,AGIX,0,1965098574.10,1965098574.10,180000000.00,500000000.00,80000000.00,1205098574.10
Oct 14 2039,AGIX,0,1965098574.10,1965098574.10,180000000.00,500000000.00,80000000.00,1205098574.10
Oct 02 2039,AGIX,0,1965098574.10,1965098574.10,180000000.00,500000000.00,80000000.00,1205098574.10
Sep 20 2039,AGIX,0,1964567080.30,1964567080.30,180000000.00,500000000.00,80000000.00,1204567080.30
Sep 09 2039,AGIX,0,1964567080.30,1964567080.30,180000000.00,500000000.00,80000000.00,1204567080.30
Aug 28 2039,AGIX,0,1964567080.30,1964567080.30,180000000.00,500000000.00,80000000.00,1204567080.30
Aug 16 2039,AGIX,0,1964027492.70,1964027492.70,180000000.00,500000000.00,80000000.00,1204027492.70
Aug 04 2039,AGIX,0,1964027492.70,1964027492.70,180000000.00,500000000.00,80000000.00,1204027492.70
Jul 23 2039,AGIX,0,1963479688.00,1963479688.00,180000000.00,500000000.00,80000000.00,1203479688.00
Jul 11 2039,AGIX,0,1963479688.00,1963479688.00,180000000.00,500000000.00,80000000.00,1203479688.00
Jun 29 2039,AGIX,0,1963479688.00,1963479688.00,180000000.00,500000000.00,80000000.00,1203479688.00
Jun 18 2039,AGIX,0,1962923541.10,1962923541.10,180000000.00,500000000.00,80000000.00,1202923541.10
Jun 06 2039,AGIX,0,1962923541.10,1962923541.10,180000000.00,500000000.00,80000000.00,1202923541.10
May 25 2039,AGIX,0,1962358925.00,1962358925.00,180000000.00,500000000.00,80000000.00,1202358925.00
May 13 2039,AGIX,0,1962358925.00,1962358925.00,180000000.00,500000000.00,80000000.00,1202358925.00
May 01 2039,AGIX,0,1962358925.00,1962358925.00,180000000.00,500000000.00,80000000.00,1202358925.00
Apr 19 2039,AGIX,0,1961785710.70,1961785710.70,180000000.00,500000000.00,80000000.00,1201785710.70
Apr 07 2039,AGIX,0,1961785710.70,1961785710.70,180000000.00,500000000.00,80000000.00,1201785710.70
Mar 27 2039,AGIX,0,1961203767.20,1961203767.20,180000000.00,500000000.00,80000000.00,1201203767.20
Mar 15 2039,AGIX,0,1961203767.20,1961203767.20,180000000.00,500000000.00,80000000.00,1201203767.20
Mar 03 2039,AGIX,0,1961203767.20,1961203767.20,180000000.00,500000000.00,80000000.00,1201203767.20
Feb 19 2039,AGIX,0,1960612961.60,1960612961.60,180000000.00,500000000.00,80000000.00,1200612961.60
Feb 07 2039,AGIX,0,1960612961.60,1960612961.60,180000000.00,500000000.00,80000000.00,1200612961.60
Jan 26 2039,AGIX,0,1960013159.00,1960013159.00,180000000.00,500000000.00,80000000.00,1200013159.00
Jan 14 2039,AGIX,0,1960013159.00,1960013159.00,180000000.00,500000000.00,80000000.00,1200013159.00
Jan 03 2039,AGIX,0,1960013159.00,1960013159.00,180000000.00,500000000.00,80000000.00,1200013159.00
Dec 22 2038,AGIX,0,1959404222.30,1959404222.30,180000000.00,500000000.00,80000000.00,1199404222.30
Dec 10 2038,AGIX,0,1959404222.30,1959404222.30,180000000.00,500000000.00,80000000.00,1199404222.30
Nov 28 2038,AGIX,0,1959404222.30,1959404222.30,180000000.00,500000000.00,80000000.00,1199404222.30
Nov 16 2038,AGIX,0,1958786012.50,1958786012.50,180000000.00,500000000.00,80000000.00,1198786012.50
Nov 04 2038,AGIX,0,1958786012.50,1958786012.50,180000000.00,500000000.00,80000000.00,1198786012.50
Oct 23 2038,AGIX,0,1958158388.30,1958158388.30,180000000.00,500000000.00,80000000.00,1198158388.30
Oct 11 2038,AGIX,0,1958158388.30,1958158388.30,180000000.00,500000000.00,80000000.00,1198158388.30
Sep 30 2038,AGIX,0,1958158388.30,1958158388.30,180000000.00,500000000.00,80000000.00,1198158388.30
Sep 18 2038,AGIX,0,1957521206.40,1957521206.40,180000000.00,500000000.00,80000000.00,1197521206.40
Sep 06 2038,AGIX,0,1957521206.40,1957521206.40,180000000.00,500000000.00,80000000.00,1197521206.40
Aug 25 2038,AGIX,0,1956874321.20,1956874321.20,180000000.00,500000000.00,80000000.00,1196874321.20
Aug 13 2038,AGIX,0,1956874321.20,1956874321.20,180000000.00,500000000.00,80000000.00,1196874321.20
Aug 01 2038,AGIX,0,1956874321.20,1956874321.20,180000000.00,500000000.00,80000000.00,1196874321.20
Jul 20 2038,AGIX,0,1956217585.00,1956217585.00,180000000.00,500000000.00,80000000.00,1196217585.00
Jul 09 2038,AGIX,0,1956217585.00,1956217585.00,180000000.00,500000000.00,80000000.00,1196217585.00
Jun 27 2038,AGIX,0,1955550847.70,1955550847.70,180000000.00,500000000.00,80000000.00,1195550847.70
Jun 15 2038,AGIX,0,1955550847.70,1955550847.70,180000000.00,500000000.00,80000000.00,1195550847.70
Jun 03 2038,AGIX,0,1955550847.70,1955550847.70,180000000.00,500000000.00,80000000.00,1195550847.70
May 22 2038,AGIX,0,1954873957.10,1954873957.10,180000000.00,500000000.00,80000000.00,1194873957.10
May 10 2038,AGIX,0,1954873957.10,1954873957.10,180000000.00,500000000.00,80000000.00,1194873957.10
Apr 28 2038,AGIX,0,1954873957.10,1954873957.10,180000000.00,500000000.00,80000000.00,1194873957.10
Apr 17 2038,AGIX,0,1954186758.50,1954186758.50,180000000.00,500000000.00,80000000.00,1194186758.50
Apr 05 2038,AGIX,0,1954186758.50,1954186758.50,180000000.00,500000000.00,80000000.00,1194186758.50
Mar 24 2038,AGIX,0,1953489094.90,1953489094.90,180000000.00,500000000.00,80000000.00,1193489094.90
Mar 12 2038,AGIX,0,1953489094.90,1953489094.90,180000000.00,500000000.00,80000000.00,1193489094.90
Feb 28 2038,AGIX,0,1953489094.90,1953489094.90,180000000.00,500000000.00,80000000.00,1193489094.90
Feb 16 2038,AGIX,0,1952780807.00,1952780807.00,180000000.00,500000000.00,80000000.00,1192780807.00
Feb 04 2038,AGIX,0,1952780807.00,1952780807.00,180000000.00,500000000.00,80000000.00,1192780807.00
Jan 24 2038,AGIX,0,1952061733.00,1952061733.00,180000000.00,500000000.00,80000000.00,1192061733.00
Jan 12 2038,AGIX,0,1952061733.00,1952061733.00,180000000.00,500000000.00,80000000.00,1192061733.00
Dec 31 2037,AGIX,0,1952061733.00,1952061733.00,180000000.00,500000000.00,80000000.00,1192061733.00
Dec 19 2037,AGIX,0,1951331708.60,1951331708.60,180000000.00,500000000.00,80000000.00,1191331708.60
Dec 07 2037,AGIX,0,1951331708.60,1951331708.60,180000000.00,500000000.00,80000000.00,1191331708.60
Nov 25 2037,AGIX,0,1950590567.10,1950590567.10,180000000.00,500000000.00,80000000.00,1190590567.10
Nov 13 2037,AGIX,0,1950590567.10,1950590567.10,180000000.00,500000000.00,80000000.00,1190590567.10
Nov 02 2037,AGIX,0,1950590567.10,1950590567.10,180000000.00,500000000.00,80000000.00,1190590567.10
Oct 21 2037,AGIX,0,1949838139.20,1949838139.20,180000000.00,500000000.00,80000000.00,1189838139.20
Oct 09 2037,AGIX,0,1949838139.20,1949838139.20,180000000.00,500000000.00,80000000.00,1189838139.20
Sep 27 2037,AGIX,0,1949074253.00,1949074253.00,180000000.00,500000000.00,80000000.00,1189074253.00
Sep 15 2037,AGIX,0,1949074253.00,1949074253.00,180000000.00,500000000.00,80000000.00,1189074253.00
Sep 03 2037,AGIX,0,1949074253.00,1949074253.00,180000000.00,500000000.00,80000000.00,1189074253.00
Aug 22 2037,AGIX,0,1948298734.00,1948298734.00,180000000.00,500000000.00,80000000.00,1188298734.00
Aug 10 2037,AGIX,0,1948298734.00,1948298734.00,180000000.00,500000000.00,80000000.00,1188298734.00
Jul 30 2037,AGIX,0,1948298734.00,1948298734.00,180000000.00,500000000.00,80000000.00,1188298734.00
Jul 18 2037,AGIX,0,1947511405.10,1947511405.10,180000000.00,500000000.00,80000000.00,1187511405.10
Jul 06 2037,AGIX,0,1947511405.10,1947511405.10,180000000.00,500000000.00,80000000.00,1187511405.10
Jun 24 2037,AGIX,0,1946712086.40,1946712086.40,180000000.00,500000000.00,80000000.00,1186712086.40
Jun 12 2037,AGIX,0,1946712086.40,1946712086.40,180000000.00,500000000.00,80000000.00,1186712086.40
May 31 2037,AGIX,0,1946712086.40,1946712086.40,180000000.00,500000000.00,80000000.00,1186712086.40
May 19 2037,AGIX,0,1945900595.30,1945900595.30,180000000.00,500000000.00,80000000.00,1185900595.30
May 08 2037,AGIX,0,1945900595.30,1945900595.30,180000000.00,500000000.00,80000000.00,1185900595.30
Apr 26 2037,AGIX,0,1945076746.50,1945076746.50,180000000.00,500000000.00,80000000.00,1185076746.50
Apr 14 2037,AGIX,0,1945076746.50,1945076746.50,180000000.00,500000000.00,80000000.00,1185076746.50
Apr 02 2037,AGIX,0,1945076746.50,1945076746.50,180000000.00,500000000.00,80000000.00,1185076746.50
