Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Reserved,Community & Other
Jun 18 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 18 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 18 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 17 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 17 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 17 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 17 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 17 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 16 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 16 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 16 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 16 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 15 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 15 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 15 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 15 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 15 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 14 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 14 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 14 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 14 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 14 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 13 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 13 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 13 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 13 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 12 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 12 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 12 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 12 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 12 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 11 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 11 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 11 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 11 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 11 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 10 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 10 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 10 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 10 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 09 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 09 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 09 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 09 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 09 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 08 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 08 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 08 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 08 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 08 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 07 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 07 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 07 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 07 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 06 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 06 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 06 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 06 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 06 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 05 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 05 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 05 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 05 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 05 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 04 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 04 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 04 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 04 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 03 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 03 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 03 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 03 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 03 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 02 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 02 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 02 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 02 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 02 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 01 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 01 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 01 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
Jun 01 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
May 31 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
May 31 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
May 31 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
May 31 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
May 31 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
May 30 2025,STG,0,1000000000.00,1000000000.00,175000000.00,175000000.00,159500000.00,150000000.00,340500000.00
