Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Reserved,Community & Other
Mar 22 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 22 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 21 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 21 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 20 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 20 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 20 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 19 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 19 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 18 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 18 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 18 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 17 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 17 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 16 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 16 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 16 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 15 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 15 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 14 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 14 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 14 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 13 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 13 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 13 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 12 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 12 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 11 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 11 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 11 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 10 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 10 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 09 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 09 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 09 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 08 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 08 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 07 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 07 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 07 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 06 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 06 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 05 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 05 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 05 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 04 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
Mar 04 2029,ID,0,2000000000.00,2000000000.00,440000000.00,560000000.00,100000000.00,500000000.00,400000000.00
