Date,Symbol,Price,Available Supply,Unlocked Supply,Reserved (TBD),Founder / Team,Private Investors,Public Investors,Reserved,Community & Other
Dec 23 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 23 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 23 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 22 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 22 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 22 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 21 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 21 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 21 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 21 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 20 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 20 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 20 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 20 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 19 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 19 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 19 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 19 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 18 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 18 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 18 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 18 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 17 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 17 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 17 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 16 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 16 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 16 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 16 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 15 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 15 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 15 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 15 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 14 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 14 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 14 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 14 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 13 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 13 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 13 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 13 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 12 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 12 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 12 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 11 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 11 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 11 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 11 2025,GLMR,0,714637797.34,705087797.34,9550000.00,182426633.34,274000000.00,150000000.00,450000.00,98211164.00
Dec 10 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 10 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 10 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 10 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 09 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 09 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 09 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 09 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 08 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 08 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 08 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 08 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 07 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 07 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 07 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 06 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 06 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 06 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 06 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 05 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 05 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 05 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 05 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 04 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 04 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 04 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 04 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 03 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 03 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 03 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 03 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 02 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 02 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 02 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 01 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 01 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 01 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Dec 01 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 30 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 30 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 30 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 30 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 29 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 29 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 29 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 29 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 28 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 28 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 28 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 28 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 27 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 27 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 27 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 26 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 26 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 26 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 26 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 25 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 25 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 25 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 25 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 24 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 24 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 24 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 24 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 23 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 23 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 23 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 23 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 22 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 22 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 22 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 21 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 21 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 21 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 21 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 20 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 20 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 20 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 20 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 19 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 19 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 19 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 19 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 18 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 18 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 18 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 18 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 17 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 17 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 17 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 16 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 16 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 16 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 16 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 15 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 15 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 15 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 15 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
Nov 14 2025,GLMR,0,711596130.66,702046130.66,9550000.00,179384966.66,274000000.00,150000000.00,450000.00,98211164.00
