Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Reserved
Aug 20 2022,SAND,$1.05,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 20 2022,SAND,$1.05,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 19 2022,SAND,$1.16,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 19 2022,SAND,$1.16,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 19 2022,SAND,$1.16,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 19 2022,SAND,$1.16,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 18 2022,SAND,$1.22,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 18 2022,SAND,$1.22,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 18 2022,SAND,$1.22,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 17 2022,SAND,$1.28,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 17 2022,SAND,$1.28,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 17 2022,SAND,$1.28,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 16 2022,SAND,$1.32,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 16 2022,SAND,$1.32,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 16 2022,SAND,$1.32,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 15 2022,SAND,$1.35,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 15 2022,SAND,$1.35,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 15 2022,SAND,$1.35,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 14 2022,SAND,$1.33,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 14 2022,SAND,$1.33,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 14 2022,SAND,$1.33,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 14 2022,SAND,$1.33,0,1678110834.00,326250000.00,381240000.00,360000000.00,610620834.00
Aug 13 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 13 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 13 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 12 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 12 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 12 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 11 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 11 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 11 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 10 2022,SAND,$1.30,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 10 2022,SAND,$1.30,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 10 2022,SAND,$1.30,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 09 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 09 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 09 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 09 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 08 2022,SAND,$1.32,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 08 2022,SAND,$1.32,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 08 2022,SAND,$1.32,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 07 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 07 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 07 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 06 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 06 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 06 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 05 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 05 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 05 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 04 2022,SAND,$1.27,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 04 2022,SAND,$1.27,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 04 2022,SAND,$1.27,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 04 2022,SAND,$1.27,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 03 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 03 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 03 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 02 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 02 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 02 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 01 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 01 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 01 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 31 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 31 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 31 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 30 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 30 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 30 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 30 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 29 2022,SAND,$1.36,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 29 2022,SAND,$1.36,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 29 2022,SAND,$1.36,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 28 2022,SAND,$1.32,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 28 2022,SAND,$1.32,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 28 2022,SAND,$1.32,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 27 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 27 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 27 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 05 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 05 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 05 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 05 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 05 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 04 2022,SAND,$1.27,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 04 2022,SAND,$1.27,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 04 2022,SAND,$1.27,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 03 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 03 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 03 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 03 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 02 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 02 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 02 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 01 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 01 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Aug 01 2022,SAND,$1.31,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 31 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 31 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 31 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 30 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 30 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 30 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 29 2022,SAND,$1.36,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 29 2022,SAND,$1.36,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 29 2022,SAND,$1.36,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 29 2022,SAND,$1.36,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 28 2022,SAND,$1.32,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 28 2022,SAND,$1.32,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 28 2022,SAND,$1.32,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 27 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 27 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 27 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 26 2022,SAND,$1.21,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 26 2022,SAND,$1.21,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 26 2022,SAND,$1.21,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 25 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 25 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 25 2022,SAND,$1.34,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 24 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 24 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 24 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 24 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 23 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 23 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 23 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 22 2022,SAND,$1.38,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 22 2022,SAND,$1.38,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 22 2022,SAND,$1.38,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 21 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 21 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 21 2022,SAND,$1.33,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 20 2022,SAND,$1.42,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 20 2022,SAND,$1.42,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 20 2022,SAND,$1.42,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 19 2022,SAND,$1.38,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 19 2022,SAND,$1.38,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 19 2022,SAND,$1.38,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 19 2022,SAND,$1.38,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 18 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 18 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 18 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 17 2022,SAND,$1.25,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 17 2022,SAND,$1.25,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 17 2022,SAND,$1.25,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 16 2022,SAND,$1.21,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 16 2022,SAND,$1.21,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 16 2022,SAND,$1.21,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 15 2022,SAND,$1.20,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 15 2022,SAND,$1.20,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 15 2022,SAND,$1.20,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 14 2022,SAND,$1.17,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 14 2022,SAND,$1.17,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 14 2022,SAND,$1.17,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 14 2022,SAND,$1.17,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 13 2022,SAND,$1.10,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 13 2022,SAND,$1.10,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 13 2022,SAND,$1.10,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 12 2022,SAND,$1.10,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 12 2022,SAND,$1.10,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 12 2022,SAND,$1.10,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 11 2022,SAND,$1.17,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 11 2022,SAND,$1.17,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 11 2022,SAND,$1.17,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 10 2022,SAND,$1.23,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 10 2022,SAND,$1.23,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 10 2022,SAND,$1.23,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 10 2022,SAND,$1.23,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 09 2022,SAND,$1.23,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 09 2022,SAND,$1.23,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 09 2022,SAND,$1.23,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 08 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 08 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 08 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 07 2022,SAND,$1.27,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 07 2022,SAND,$1.27,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 07 2022,SAND,$1.27,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 06 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 06 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 06 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 05 2022,SAND,$1.21,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 05 2022,SAND,$1.21,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 05 2022,SAND,$1.21,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 05 2022,SAND,$1.21,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 04 2022,SAND,$1.05,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 04 2022,SAND,$1.05,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 04 2022,SAND,$1.05,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 03 2022,SAND,$1.05,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 03 2022,SAND,$1.05,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 03 2022,SAND,$1.05,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 02 2022,SAND,$1.08,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 02 2022,SAND,$1.08,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 02 2022,SAND,$1.08,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 01 2022,SAND,$1.13,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 01 2022,SAND,$1.13,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jul 01 2022,SAND,$1.13,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 30 2022,SAND,$1.06,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 30 2022,SAND,$1.06,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 30 2022,SAND,$1.06,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 30 2022,SAND,$1.06,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 29 2022,SAND,$1.08,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 29 2022,SAND,$1.08,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 29 2022,SAND,$1.08,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 28 2022,SAND,$1.19,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 28 2022,SAND,$1.19,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 28 2022,SAND,$1.19,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 27 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 27 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 27 2022,SAND,$1.18,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 26 2022,SAND,$1.28,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 26 2022,SAND,$1.28,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 26 2022,SAND,$1.28,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 25 2022,SAND,$1.10,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 25 2022,SAND,$1.10,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 25 2022,SAND,$1.10,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 25 2022,SAND,$1.10,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 24 2022,SAND,$1.01,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 24 2022,SAND,$1.01,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 24 2022,SAND,$1.01,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 23 2022,SAND,$0.94,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 23 2022,SAND,$0.94,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 23 2022,SAND,$0.94,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 22 2022,SAND,$0.91,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 22 2022,SAND,$0.91,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 22 2022,SAND,$0.91,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 21 2022,SAND,$0.87,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 21 2022,SAND,$0.87,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 21 2022,SAND,$0.87,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 20 2022,SAND,$0.85,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 20 2022,SAND,$0.85,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 20 2022,SAND,$0.85,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 20 2022,SAND,$0.85,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 19 2022,SAND,$0.80,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 19 2022,SAND,$0.80,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 19 2022,SAND,$0.80,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 18 2022,SAND,$0.86,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 18 2022,SAND,$0.86,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 18 2022,SAND,$0.86,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 17 2022,SAND,$0.83,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 17 2022,SAND,$0.83,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 17 2022,SAND,$0.83,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 16 2022,SAND,$0.96,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 16 2022,SAND,$0.96,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 16 2022,SAND,$0.96,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 15 2022,SAND,$0.89,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 15 2022,SAND,$0.89,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 15 2022,SAND,$0.89,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 15 2022,SAND,$0.89,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 14 2022,SAND,$0.84,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 14 2022,SAND,$0.84,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 14 2022,SAND,$0.84,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 13 2022,SAND,$0.96,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 13 2022,SAND,$0.96,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 13 2022,SAND,$0.96,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 12 2022,SAND,$1.08,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 12 2022,SAND,$1.08,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 12 2022,SAND,$1.08,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 11 2022,SAND,$1.20,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 11 2022,SAND,$1.20,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 11 2022,SAND,$1.20,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 10 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 10 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 10 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 10 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 09 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 09 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 09 2022,SAND,$1.29,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 08 2022,SAND,$1.32,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 08 2022,SAND,$1.32,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 08 2022,SAND,$1.32,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 07 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 07 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
Jun 07 2022,SAND,$1.35,0,1305240556.00,217500000.00,254160000.00,360000000.00,473580556.00
